[00:00:01.852 --> 00:00:03.753]  Waging war on corruption.
[00:04:46.455 --> 00:04:48.196]  I mean, how many websites do we have to put up?
[00:04:48.476 --> 00:04:49.857]  How many movies do we have to make?
[00:04:51.087 --> 00:04:54.950]  You know, we should be judged by the fruits of our labor, by the content of our character.
[00:04:54.970 --> 00:04:58.412]  But no, people just want a gun for us because we're number one in the alternative media.
[00:04:58.672 --> 00:05:02.635]  Join the Info War, get to PrisonPlanet.tv, get a membership right now.
[00:05:02.695 --> 00:05:08.440]  Back after this with Alex Jones, Biometric SeaWorld.
[00:05:09.080 --> 00:05:14.624]  This is Alex Jones and I want to tell you again about a company that has supported us in the truth movement for years.
[00:05:14.944 --> 00:05:16.085]  Inner Health Botanicals.
[00:05:16.245 --> 00:05:20.108]  This company produces the highest quality superfood around, called Innerfood.
[00:05:20.492 --> 00:05:22.052]  My wife just loves the stuff.
[00:05:22.352 --> 00:05:28.654]  And now, the health ranger, Mike Adams, has awarded InnerFood his Editor's Choice Award for Best Superfood of 2009.
[00:05:29.394 --> 00:05:32.355]  InnerFood is loaded with 20 great organic ingredients.
[00:05:32.675 --> 00:05:34.155]  No fillers, no sweeteners.
[00:05:34.415 --> 00:05:37.196]  It would be impossible to blend this up for a better price.
[00:05:37.416 --> 00:05:38.856]  And their formula really works.
[00:05:39.136 --> 00:05:41.697]  This is the real thing for the great health you need.
[00:05:41.937 --> 00:05:47.838]  Try the NutriCafe, their great organic coffee infused with polysaccharides that boosts the immune system.
[00:05:48.198 --> 00:05:50.381]  A truly healthy coffee that tastes great.
[00:05:50.621 --> 00:05:52.863]  And take it from me, folks, it really does taste great.
[00:05:53.084 --> 00:05:54.846]  Don't forget to try their other great products.
[00:05:55.186 --> 00:06:00.672]  Go to www.enerfood.com.
[00:06:00.872 --> 00:06:05.317]  That's www.enerfood.com.
[00:06:05.518 --> 00:06:08.441]  Or just click on their banner on infowars.com for special pricing.
[00:06:09.824 --> 00:06:14.948]  This is Alex Jones with five good reasons you should consider buying a solar power generator this summer.
[00:06:15.148 --> 00:06:19.011]  Number one, new climate legislation could easily double or triple your electric bill.
[00:06:19.271 --> 00:06:24.975]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[00:06:25.295 --> 00:06:30.259]  It's true, total government control of electricity in the name of smart grid technology is coming.
[00:06:30.459 --> 00:06:34.562]  Number three, in some areas of the country the power grid is dangerously overloaded.
[00:06:34.822 --> 00:06:36.943]  Especially with the high demand summer months ahead.
[00:06:36.963 --> 00:06:40.243]  Folks, I really believe in the solar power generators offered by Solutions From Science.
[00:06:53.627 --> 00:06:54.948]  A long time sponsor of ours.
[00:06:55.228 --> 00:06:59.870]  You can get more information at www.mysolarbackup.com.
[00:07:00.010 --> 00:07:01.570]  That's mysolarbackup.com.
[00:07:01.811 --> 00:07:04.192]  Remember, the government doesn't own the sun yet.
[00:07:04.432 --> 00:07:07.153]  So go to mysolarbackup.com or call toll free 877-327-0365.
[00:07:11.035 --> 00:07:12.597]  Hello friends, this is Alex Jones.
[00:07:12.717 --> 00:07:17.384]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[00:07:17.464 --> 00:07:20.228]  We need to be independent, and food and water is the key.
[00:07:20.428 --> 00:07:23.292]  You'll never have to stand in a bread line if you have your own bread.
[00:07:23.472 --> 00:07:28.199]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency.
[00:07:28.419 --> 00:07:29.340]  If you simply prepare.
[00:07:29.540 --> 00:07:32.502]  No one is going to take care of your family in the final equation but you.
[00:07:32.782 --> 00:07:39.688]  You know eFoodsDirect.com is still able to ship storable food that's safe from E. Coli, Salmonella, genetic alteration or Chinese imports.
[00:07:39.788 --> 00:07:42.910]  And they do it at almost half the cost of last year's grocery prices.
[00:07:43.050 --> 00:07:44.932]  Call 1-800-409-5633 or on the web go to eFoodsDirect.com
[00:07:48.194 --> 00:07:54.280]  Visit efoodsdirect.com and look over the fine list of high-quality, prescribed, and dehydrated foods they have to offer.
[00:07:54.460 --> 00:07:58.203]  Watch the free videos, look at their online catalog, or give them a call at 1-800-409-5633.
[00:07:58.223 --> 00:07:59.544]  Again, 800-409-5633, or on the web at efoodsdirect.com.
[00:07:59.584 --> 00:08:00.165]  Take action today.
[00:08:00.205 --> 00:08:02.187]  The first step is getting storable food.
[00:08:10.680 --> 00:08:12.643]  Is the T-Rex a political talk?
[00:08:12.663 --> 00:08:16.008]  Alex Jones on the GCN Radio Network.
[00:08:21.193 --> 00:08:27.781]  All right, we're going to go to DP, John, Chris, Steven, Freeburger, and others.
[00:08:27.841 --> 00:08:29.002]  It's the Alex Jones Show.
[00:08:29.022 --> 00:08:32.566]  I want to thank one more sponsor for the day.
[00:08:32.626 --> 00:08:34.248]  It's e-cigaretteschoice.com.
[00:08:35.249 --> 00:08:36.811]  That's e-cigaretteschoice.com.
[00:08:36.831 --> 00:08:37.692]  So what is an e-cigarette?
[00:08:37.712 --> 00:08:38.693]  It's an electronic cigarette.
[00:08:38.713 --> 00:08:41.416]  It's what I'm holding in my hand right here on Prism Planet.
[00:08:41.876 --> 00:08:42.817]  We're good to go.
[00:09:02.970 --> 00:09:03.691]  And blow out.
[00:09:03.811 --> 00:09:04.832]  It's that simple.
[00:09:05.172 --> 00:09:06.473]  It's got a little cartridge on the back.
[00:09:06.533 --> 00:09:07.013]  It's really neat.
[00:09:07.033 --> 00:09:07.794]  There are different models.
[00:09:07.834 --> 00:09:10.896]  There's the e-cigarette mini like this that really look like a cigarette.
[00:09:10.936 --> 00:09:14.279]  Then there's the Hunter Thompson Gonzo style, if you will.
[00:09:14.539 --> 00:09:16.581]  It's ecigaretteschoice.com.
[00:09:16.941 --> 00:09:17.521]  Go check it out.
[00:09:17.762 --> 00:09:25.107]  It's a really cool product, especially if you're trying to quit smoking or, again, just trying to smoke indoors without having to go into the freezing cold or the bitter heat.
[00:09:26.008 --> 00:09:29.893]  Alright, we are about to play this blast from the past segment.
[00:09:29.953 --> 00:09:32.295]  It's somewhere over on PrisonPlanet.tv, I think.
[00:09:32.355 --> 00:09:32.716]  I don't know.
[00:09:32.876 --> 00:09:34.318]  Buried in the archives somewhere.
[00:09:35.179 --> 00:09:36.140]  We were able to pull it up.
[00:09:36.881 --> 00:09:42.387]  It is the biometric SeaWorld clip of Alex Jones and it is money from start to finish.
[00:09:42.707 --> 00:09:42.928]  Hit it.
[00:09:49.190 --> 00:09:51.632]  SeaWorld in San Antonio, Texas.
[00:09:52.293 --> 00:09:53.894]  Owned by Anheuser-Busch.
[00:09:54.735 --> 00:09:57.358]  Biometrically scanning those that enter the park.
[00:09:58.078 --> 00:09:59.520]  For absolutely no reason.
[00:10:00.180 --> 00:10:01.301]  It was a photo ID!
[00:10:02.697 --> 00:10:05.378]  But now, you've got to scan biometrically.
[00:10:06.019 --> 00:10:29.670]  And big corporations have lined up to sell biometrics and RFID to the population, in preparation of the new national sales tax, new international taxes, and the track and trace everything we buy, sell and do, which they publicly admitted in the Total Information Awareness Network, that by the way, was not cancelled when they fired Admiral Poindexter, they just changed the name.
[00:10:30.652 --> 00:10:34.113]  So again, you can't even go to SeaWorld without biometrically scanning now.
[00:10:35.094 --> 00:10:35.934]  It's disgusting.
[00:10:37.355 --> 00:10:43.337]  From grocery stores, to your banks, to ATMs, it's going in everywhere.
[00:10:44.038 --> 00:10:50.600]  School children have to thumb scan to get their school lunches, have to thumb scan to get on school buses in many school districts around the country.
[00:10:52.221 --> 00:10:55.603]  And I was just curious, curious about these scanners.
[00:10:55.623 --> 00:10:56.463]  What's going on with those?
[00:10:58.643 --> 00:10:59.363]  Well, just tell me then.
[00:10:59.784 --> 00:11:05.327]  What they're doing is, they scan, it's the season pass voters, they scan their hands, and a DVD, there's a picture.
[00:11:05.747 --> 00:11:07.689]  But why wouldn't they just look at the picture of the person?
[00:11:07.729 --> 00:11:09.670]  Why would you... Yeah, the new cards don't have it.
[00:11:09.690 --> 00:11:09.910]  Yeah.
[00:11:11.191 --> 00:11:19.556]  Oh, so you're going away from somebody just looking at your picture to scanning your... And if you don't want to do that, you have to show us your ID to prove that it's you.
[00:11:19.656 --> 00:11:19.996]  Yeah.
[00:11:20.977 --> 00:11:22.758]  And plus you're biometrically scanned to do that.
[00:11:22.958 --> 00:11:24.419]  You know the grocery stores are putting these in.
[00:11:25.740 --> 00:11:26.840]  What do you think of all this?
[00:11:30.052 --> 00:11:31.453]  I'm a retard!
[00:11:32.873 --> 00:11:40.036]  So you're taking your pictures off the card and putting a hand scanner on there?
[00:11:40.056 --> 00:11:40.236]  Yes.
[00:11:40.856 --> 00:11:42.176]  Doesn't that kind of spread germs?
[00:11:42.997 --> 00:11:44.617]  We have hand sanitizer if anybody wants it.
[00:11:45.177 --> 00:11:46.238]  Ah, it's all been thought of.
[00:11:47.138 --> 00:11:48.399]  Very interesting system.
[00:11:49.779 --> 00:11:50.579]  So it's biometric?
[00:11:53.064 --> 00:11:54.305]  I'm not sure.
[00:11:54.345 --> 00:11:56.606]  I was told how to use it and that was it.
[00:11:56.706 --> 00:11:57.546]  What do they tell you about it?
[00:11:58.387 --> 00:12:00.208]  You have to scan your hand.
[00:12:00.568 --> 00:12:01.608]  It's a 3D vision picture.
[00:12:02.349 --> 00:12:04.370]  And they do it twice.
[00:12:04.410 --> 00:12:05.350]  The first time they come in.
[00:12:05.711 --> 00:12:09.412]  And then once every other time after that to validate them.
[00:12:09.532 --> 00:12:11.814]  And then it instantly identifies them?
[00:12:11.994 --> 00:12:13.474]  Yes.
[00:12:14.035 --> 00:12:15.415]  It's normally hooked up and working though?
[00:12:16.016 --> 00:12:16.116]  Yes.
[00:12:16.696 --> 00:12:17.456]  Why isn't it on today?
[00:12:17.476 --> 00:12:18.597]  It is on today.
[00:12:19.598 --> 00:12:20.338]  It's working today!
[00:12:21.320 --> 00:12:21.721]  Oh, really?
[00:12:21.741 --> 00:12:22.702]  It's working right now.
[00:12:23.603 --> 00:12:24.244]  Oh, really?
[00:12:24.264 --> 00:12:26.347]  Do you have a season pass?
[00:12:26.387 --> 00:12:27.008]  Yes, I do.
[00:12:27.028 --> 00:12:31.755]  It only works with the season pass holders because the new ones, the new season pass, don't have a picture on it.
[00:12:32.516 --> 00:12:35.721]  I noticed that, but when I came through, they said, oh, it's raining, you don't have to do it.
[00:12:40.746 --> 00:12:42.166]  Oh, they told you to cover them at first?
[00:12:44.428 --> 00:12:44.988]  Let them open.
[00:12:45.568 --> 00:12:46.829]  How long have you been using these?
[00:12:48.810 --> 00:12:50.071]  It just started this year.
[00:12:50.351 --> 00:12:51.291]  When did the new season start?
[00:12:52.092 --> 00:12:52.472]  March 6th.
[00:12:52.672 --> 00:12:53.393]  Do people like it?
[00:12:54.173 --> 00:12:54.673]  So far, yes.
[00:12:54.713 --> 00:12:56.334]  But you said some people don't.
[00:12:56.774 --> 00:12:59.096]  Some people don't want to use it because of germs and everything.
[00:12:59.596 --> 00:12:59.696]  Ah.
[00:13:01.117 --> 00:13:02.237]  Alright, well very interesting.
[00:13:02.278 --> 00:13:02.678]  Thank you.
[00:13:03.178 --> 00:13:04.999]  So, this is the new system to get into the park?
[00:13:05.219 --> 00:13:05.419]  Yes.
[00:13:05.960 --> 00:13:06.500]  Alright, thank you.
[00:13:09.517 --> 00:13:10.938]  So this is the new biometric system.
[00:13:11.158 --> 00:13:13.460]  What does it say on the screen when it shows they're a good citizen?
[00:13:13.660 --> 00:13:14.540]  It says accepted.
[00:13:14.941 --> 00:13:17.362]  That means that you can come into the park.
[00:13:17.742 --> 00:13:18.963]  Now let me bring this up to you guys.
[00:13:20.584 --> 00:13:24.747]  All over the country, grocery stores, banks, everybody are putting these in.
[00:13:25.207 --> 00:13:25.748]  Oh they are?
[00:13:25.908 --> 00:13:26.168]  Yes.
[00:13:26.188 --> 00:13:26.849]  I didn't know that.
[00:13:26.869 --> 00:13:31.972]  H-E-B in Austin and H-E-B in Houston is starting to put it in some of their stores.
[00:13:32.132 --> 00:13:32.672]  I didn't know that.
[00:13:32.692 --> 00:13:39.257]  But I've read the federal documents where they say that you're going to have to thumb scan, a biometric scan, to buy or sell anything.
[00:13:40.017 --> 00:13:40.658]  Oh, you've heard that?
[00:13:40.878 --> 00:13:43.901]  No, I didn't know that, but I heard that on the news.
[00:13:44.481 --> 00:13:46.723]  Um, no sir, the exit's around the corner, turn to your left.
[00:13:46.743 --> 00:13:53.228]  So you heard on the news, we're gonna have to, but that's, I mean, that's like Big Brother, but if you're a Christian, you'd kind of see it as Mark of the Beast type stuff.
[00:13:53.248 --> 00:13:53.468]  Yeah.
[00:13:53.788 --> 00:13:55.230]  Can I help you?
[00:13:55.390 --> 00:13:56.451]  No, we're done.
[00:13:56.551 --> 00:13:59.493]  I'm waiting for my husband and I need to get through.
[00:13:59.573 --> 00:13:59.953]  Okay.
[00:14:00.053 --> 00:14:03.937]  Have you heard anybody talk about that and say, it's kind of like Mark of the Beast?
[00:14:04.699 --> 00:14:07.481]  No, there's other people that don't want to do it, so I just have to.
[00:14:07.501 --> 00:14:09.342]  Oh, they don't tell you why they don't want to do it?
[00:14:09.362 --> 00:14:11.283]  Yeah, they haven't told me why they don't want to do it.
[00:14:11.304 --> 00:14:12.564]  They just say they don't want to do it.
[00:14:12.604 --> 00:14:13.285]  What percentage?
[00:14:13.325 --> 00:14:14.566]  Like 1 out of 10 doesn't want to do it?
[00:14:14.586 --> 00:14:14.926]  Or how many?
[00:14:15.166 --> 00:14:18.068]  No, it's really, yeah, like 1 out of 10.
[00:14:18.168 --> 00:14:22.211]  Everybody else does it because everybody's like, wow, it's something different, you know?
[00:14:22.551 --> 00:14:24.632]  Oh, it's like a new technology.
[00:14:24.693 --> 00:14:25.193]  Woo!
[00:14:25.213 --> 00:14:25.573]  Oh, look.
[00:14:25.653 --> 00:14:31.757]  And then you take it out and do the same.
[00:14:34.657 --> 00:14:37.279]  It's so easy being a global citizen.
[00:14:39.501 --> 00:14:41.362]  Sir, do you like the new system?
[00:14:41.482 --> 00:14:42.103]  Yes sir, I do.
[00:14:42.623 --> 00:14:46.426]  You know they're gonna make you do that to go to the grocery store.
[00:14:46.446 --> 00:14:47.346]  I've read the federal plans.
[00:14:47.466 --> 00:14:47.787]  Oh yeah?
[00:14:47.947 --> 00:14:50.228]  Did you notice that you scan when you got a driver's license?
[00:14:50.769 --> 00:14:50.849]  No.
[00:14:51.766 --> 00:14:53.107]  When you got a driver's license, they didn't scan you?
[00:14:53.567 --> 00:14:54.748]  Remember putting your finger on the red light?
[00:14:54.768 --> 00:14:55.289]  Yeah, yeah, yeah.
[00:14:55.309 --> 00:14:55.689]  Remember that?
[00:14:55.829 --> 00:14:56.049]  Yeah.
[00:14:56.229 --> 00:14:57.450]  They've been doing that for ten years.
[00:14:57.490 --> 00:14:59.312]  This is part of a total grid.
[00:14:59.532 --> 00:15:00.773]  And I know you love your son here.
[00:15:00.793 --> 00:15:02.274]  You need to research biometrics.
[00:15:02.294 --> 00:15:03.315]  This is bad news.
[00:15:03.755 --> 00:15:04.015]  Alright.
[00:15:04.035 --> 00:15:05.136]  And people need to complain about it, yeah.
[00:15:05.156 --> 00:15:06.977]  About what?
[00:15:07.478 --> 00:15:08.018]  What's bad news?
[00:15:08.198 --> 00:15:09.039]  About biometrics.
[00:15:09.059 --> 00:15:12.382]  They're going to install a new national sales tax using this.
[00:15:12.702 --> 00:15:19.347]  Big corporations have lined up under Homeland Security funding to put the biometrics in to get us to accept it.
[00:15:20.447 --> 00:15:29.231]  And so then when you scan your hand, when that happens, when you put your hand on the scanner, you then are being conditioned to be part of the system.
[00:15:29.751 --> 00:15:31.252]  So research it.
[00:15:31.292 --> 00:15:31.892]  Good talking to you.
[00:15:33.833 --> 00:15:35.214]  All right, let's hit the clip.
[00:15:35.234 --> 00:15:37.154]  How much longer was left in that, guys?
[00:15:37.254 --> 00:15:38.415]  About a minute left or not even?
[00:15:38.435 --> 00:15:41.656]  Maybe we'll play more of it later.
[00:15:41.676 --> 00:15:42.877]  I want to take some more calls.
[00:15:42.917 --> 00:15:46.839]  And then at the 30 after, we're actually going to have the writer of this
[00:15:48.206 --> 00:15:50.567]  I think it's of this latest article.
[00:15:50.887 --> 00:15:52.128]  It had about two, three minutes left.
[00:15:52.328 --> 00:15:53.649]  Well, we might play more of that later.
[00:15:54.409 --> 00:16:01.713]  This article on the EMT driver and associate, the other EMT worker who was tending to the sick lady.
[00:16:01.733 --> 00:16:04.275]  We're going to get the whole story from the reporter who was on the scene.
[00:16:04.295 --> 00:16:06.276]  We've been trying to get the people actually involved.
[00:16:06.296 --> 00:16:06.876]  They don't seem to be.
[00:16:07.416 --> 00:16:09.237]  Wanting to come on the radio program.
[00:16:09.257 --> 00:16:14.418]  I don't know if they're actually aware of who we are or they're scared of the media or they're scared of the repercussions in their town.
[00:16:14.759 --> 00:16:18.640]  But we're going to get start to finish what did happen there outside of what you saw on the video.
[00:16:18.860 --> 00:16:25.122]  You know, this outrageous out of control cop putting his hands on an EMT worker who's trying to help somebody.
[00:16:25.182 --> 00:16:28.703]  I mean, they tried to arrest him and people he resisted arrest.
[00:16:28.723 --> 00:16:30.964]  Had he not resisted, he would have gone to jail.
[00:16:31.704 --> 00:16:32.424]  He didn't go to jail.
[00:16:32.444 --> 00:16:33.245]  There's a state law.
[00:16:33.265 --> 00:16:35.465]  You know, we didn't read that, I don't think, on air.
[00:16:35.905 --> 00:16:37.486]  But he goes, it's a state law.
[00:16:37.706 --> 00:16:42.448]  And that's because there is a state law that actually protects paramedics in Oklahoma.
[00:16:42.488 --> 00:16:47.429]  A new law in Oklahoma makes it a felony to attack or injure emergency medical technicians, which it should be.
[00:16:48.049 --> 00:16:50.090]  But will the law really protect them?
[00:16:50.310 --> 00:16:54.171]  In Oklahoma last year, 14 EMSA paramedics were attacked while on the job.
[00:16:54.491 --> 00:16:57.252]  Eight of those were in Tulsa, and six in Oklahoma City.
[00:16:57.432 --> 00:17:02.654]  So he immediately says, there's a state law, and like I said, he really did keep his cool.
[00:17:02.694 --> 00:17:04.795]  Those cops were way, way out of line.
[00:17:04.815 --> 00:17:08.816]  You can go see the video over at Infowars.com or my blog, TheInfoWarrior.com.
[00:17:09.176 --> 00:17:11.277]  DP in California, you're on the air.
[00:17:11.797 --> 00:17:12.197]  Yes, DP.
[00:17:13.393 --> 00:17:15.094]  Thanks, Jason, for taking my call.
[00:17:15.414 --> 00:17:21.016]  I was really interested in the clip you showed there at SeaWorld.
[00:17:22.517 --> 00:17:24.938]  I was not aware that that was in control.
[00:17:25.638 --> 00:17:31.180]  I hate to kind of digress, but I need some help on HR 1207.
[00:17:31.761 --> 00:17:39.544]  The only thing I have is off of governmenttrack.us, and in the summary it says that
[00:17:40.414 --> 00:17:55.439]  This act repeals the authority of a Comptroller General to carry on an on-site examination of an open insured bank or bank holding company only if the appropriate federal regulatory agency has consented in writing.
[00:17:55.959 --> 00:17:59.801]  It retains the authority of the Comptroller General to audit a federal agency.
[00:18:00.161 --> 00:18:09.604]  When my friends see this, they say, I don't want no part of that if it repeals the authority of the Comptroller General to carry out these on-site
[00:18:11.135 --> 00:18:20.568]  I pretty well understand this, but is there a place that we can go to to find a better explanation of exactly... And the bill you're talking about is the audit of the Fed bill, right?
[00:18:24.708 --> 00:18:28.430]  I would go to CampaignForLiberty.com or RonPaulWarRoom.com.
[00:18:28.470 --> 00:18:31.652]  I'm sure there's all sorts of things about the intricacies of the bill.
[00:18:32.253 --> 00:18:34.814]  You know, how it's going to work and how it's going to enact.
[00:18:34.834 --> 00:18:38.357]  I think we've done some stories over at InfoWars.com as well.
[00:18:38.397 --> 00:18:41.919]  I know there are a ton of stories going up every day and it's very hard to go through all these things.
[00:18:42.039 --> 00:18:43.240]  Go check Campaign For Liberty.
[00:18:43.260 --> 00:18:46.362]  I'm sure that there's a link that explains the entire bill over there.
[00:18:46.382 --> 00:18:47.203]  I thank you for the call.
[00:18:47.423 --> 00:18:49.044]  Let's go to John in Florida.
[00:18:49.084 --> 00:18:49.724]  John, you're on the air.
[00:18:50.325 --> 00:18:50.705]  Yes, John.
[00:18:51.633 --> 00:19:06.877]  Hey, uh, yeah, this thing, uh, like I was doing some research and I found out that, uh, when Governor, uh, he was the Governor of Texas, George Bush, that, uh, he, he executed like 150 people.
[00:19:07.297 --> 00:19:08.937]  Yeah, he executed a bunch of people.
[00:19:09.518 --> 00:19:09.718]  Huh?
[00:19:10.098 --> 00:19:11.358]  Yeah, he executed a bunch of people.
[00:19:12.418 --> 00:19:15.019]  Do you know the one, he only commuted one sentence?
[00:19:15.499 --> 00:19:17.980]  Yeah, what's this, uh, the, the Madam Morris murders?
[00:19:18.000 --> 00:19:19.240]  Is that what we're going to get into right here?
[00:19:20.219 --> 00:19:22.101]  No, it was Henry Lee Lucas.
[00:19:40.522 --> 00:19:44.645]  In connection with these Brownsville and Matamoros murders, these ritualistic killings.
[00:19:45.185 --> 00:19:48.307]  Beyond that, I mean, there aren't a lot of media reports for me to really get into.
[00:19:48.888 --> 00:19:55.892]  There's a quote from 2000, which I don't even want to say because it's from one news source, and I'd like to get the video clip before I actually speak about it.
[00:19:56.132 --> 00:19:56.973]  But it is interesting.
[00:19:57.033 --> 00:19:59.014]  Go check out what I just talked about, my man.
[00:19:59.655 --> 00:20:02.437]  We're gonna go to Chris, Steven, Freeburger, and others on the other side.
[00:20:02.697 --> 00:20:04.358]  It's the Alex Jones Show, back after this.
[00:20:08.829 --> 00:20:11.011]  This is Alex Jones for American Tax Settlement.
[00:20:11.171 --> 00:20:20.297]  We have received news that the IRS is currently accepting reduced settlements on back taxes, and millions of consumers may be eligible for this reduction to save thousands of dollars.
[00:20:20.677 --> 00:20:28.542]  If any of you out there owe $10,000 or more in back taxes to the IRS, we have created an open phone line with American Tax Settlement.
[00:20:28.703 --> 00:20:34.627]  For all Alex Jones listeners to see if you qualify for a settlement with the IRS to save thousands, the number to call is 1-800.
[00:20:35.487 --> 00:20:36.067]  We're good to go.
