[00:00:02.043 --> 00:00:03.985]  Waging war on corruption.
[00:08:50.447 --> 00:08:56.633]  John Perkins, tell us specifically, then we'll get into all these other issues, about Hoodwinked, when it's coming out, what it covers.
[00:08:56.993 --> 00:08:59.816]  It comes out November 10th at Random House, and it's
[00:09:01.090 --> 00:09:13.276]  You know what really generated it was the current recession, and my sense that all of the stuff that we're talking about, AIG, Wall Street, the banks, the auto industry, you know, try and deal with all of that as triage.
[00:09:13.436 --> 00:09:20.499]  It's putting Band-Aids on wounds, and we need the Band-Aids to a certain degree because there's a lot of hemorrhaging going on, we've got to stop.
[00:09:20.919 --> 00:09:27.562]  But what we really need to look at is the root cause beneath the system, beneath the surface, and that is systemic.
[00:09:28.449 --> 00:09:30.672]  And it's something that nobody's really looking at very hard.
[00:09:31.032 --> 00:09:35.516]  To me, this is a mutant form of capitalism that's been going on for about the last 20 years.
[00:09:36.037 --> 00:09:37.058]  Excuse me, 30 years.
[00:09:37.678 --> 00:09:39.400]  And that's the real problem.
[00:09:39.460 --> 00:09:40.841]  We must change that.
[00:09:41.442 --> 00:09:44.745]  Sure, we need Band-Aids, but we need to go much, much deeper than that.
[00:09:45.086 --> 00:09:47.668]  Capitalism's been around for about 400 years.
[00:09:48.108 --> 00:09:49.970]  It's taken many, many different forms.
[00:09:50.691 --> 00:09:51.652]  And in the last
[00:09:52.045 --> 00:09:55.246]  Thirty years, really, since the time of Reagan.
[00:09:55.286 --> 00:09:58.726]  And this has happened on both Democrats and Republicans, but it really started with Reagan.
[00:09:59.186 --> 00:10:06.808]  It's taken this trend toward this very mutant, viral form of capitalism, which is extremely greedy and extremely self-destructive, ultimately.
[00:10:07.188 --> 00:10:17.750]  It's really the form of capitalism that came out of Milton Friedman, the economist from the University of Chicago, and Reagan bought into it big time, and every president since has bought into it.
[00:10:18.493 --> 00:10:25.340]  Well, wasn't the coup de grace in 99 with the Glass-Steagall Act that Bill Clinton got rid of?
[00:10:25.360 --> 00:10:26.482]  That was a big one.
[00:10:26.522 --> 00:10:27.443]  There's no question about it.
[00:10:27.543 --> 00:10:30.466]  But that's just sort of like the frosting on the cake.
[00:10:30.486 --> 00:10:31.787]  There was so much going on.
[00:10:33.969 --> 00:10:38.835]  When I went to business school in the late 60s, Alex, God, I hate to think of how long ago,
[00:10:39.571 --> 00:10:48.694]  When I went to business school in the late 60s, all my professors said there could never be another depression like the one in the 30s, because we've enacted all these rules to prevent it.
[00:10:48.714 --> 00:11:00.378]  Well, that was true, but then we changed all that, and Glass-Steagall under Clinton was a huge part of that, but there were a whole slew of them that changed, and a whole lot of attitude toward money and usury rates.
[00:11:01.038 --> 00:11:07.600]  Under George Bush, we had huge increases in interest rates that people had to pay.
[00:11:07.681 --> 00:11:08.521]  Credit cards went up to 35%.
[00:11:09.884 --> 00:11:13.868]  Yeah, now they allow over 30 percent, that's supposed credit card reform.
[00:11:13.908 --> 00:11:16.210]  I mean, that's above loan sharking.
[00:11:16.430 --> 00:11:20.954]  Yeah, well, yeah, and that's way beyond, the laws never would have permitted this before.
[00:11:21.748 --> 00:11:22.388]  Amazing.
[00:11:22.408 --> 00:11:25.009]  Well, the book is coming out on November 11th, correct John?
[00:11:25.169 --> 00:11:25.629]  November 10th.
[00:11:49.713 --> 00:11:55.037]  Okay, so November 10th, and we've got you scheduled for the 11th then, good.
[00:11:55.377 --> 00:11:56.238]  Oh, good.
[00:11:56.278 --> 00:11:56.938]  Fantastic.
[00:11:57.178 --> 00:12:04.403]  They just handed me a note saying he is scheduled for November 11th when it comes out, so my producer was wrong by one day, so it's coming out November 10th.
[00:12:04.504 --> 00:12:06.105]  Now, I agree with a lot of what you have to say.
[00:12:06.725 --> 00:12:17.213]  Later in the interview, I want to get into maybe somewhat of a debate about economic systems and choices, but I think what we agree on is this crony capitalist system, this mutant form of capitalism,
[00:12:17.953 --> 00:12:19.095]  I just call it piracy.
[00:12:19.135 --> 00:12:33.731]  I mean, if they can just create trillions in made-up derivatives and then have the central governments bail them out when they're using the money to then go loan it at loan-sharking rates to third-world countries, third-world people, the American people, I mean, that's sick.
[00:12:33.871 --> 00:12:35.794]  We give them the government-backed loans.
[00:12:36.214 --> 00:12:38.457]  They then leverage it, fractional reserve it.
[00:12:39.659 --> 00:12:44.263]  And then we pay interest to the banks on our money they loan back to us.
[00:12:44.343 --> 00:12:46.425]  I mean, is that a good way of boiling it down?
[00:12:46.445 --> 00:12:48.006]  That certainly is.
[00:12:48.166 --> 00:12:49.327]  And it is piracy.
[00:12:49.347 --> 00:12:50.408]  There's no question about it.
[00:12:51.088 --> 00:12:52.950]  And we must turn it around, Alex.
[00:12:52.970 --> 00:12:59.495]  And that's really a large part of Hoodwinked is what we can do, what you and I and all your listeners can do.
[00:12:59.696 --> 00:13:01.037]  We can take control of this.
[00:13:01.857 --> 00:13:07.502]  One of the things that we have to understand is that big corporations, the banks and the other corporations that are behind this,
[00:13:08.137 --> 00:13:09.918]  They are very beholden to us.
[00:13:09.938 --> 00:13:14.000]  They only exist because we give them business.
[00:13:14.120 --> 00:13:18.722]  We buy their goods and services, or we allow our tax dollars and our government to go into that.
[00:13:19.082 --> 00:13:22.804]  There are many ways to resist, and I think it's terribly important that we do that now.
[00:13:22.864 --> 00:13:24.205]  We must turn this thing around.
[00:13:24.505 --> 00:13:33.509]  You know, what we have to realize in all of this is that this economic crisis is basically telling us that we have a failed system, totally failed, on a global basis.
[00:13:34.252 --> 00:13:40.256]  Less than 5% of the world's population live in the United States and we consume more than 25% of the world's resources.
[00:13:40.856 --> 00:13:41.637]  That's a failure.
[00:13:41.957 --> 00:13:46.440]  It's not a model that you can give to China or India or Latin America or Africa.
[00:13:46.500 --> 00:13:53.344]  You'd need another 5 or 6 planets with all our resources and no people to be able to use this as a model for other people.
[00:13:53.725 --> 00:13:56.106]  So what we're seeing is a totally failed system.
[00:13:56.606 --> 00:14:00.509]  And we must understand that for our sake, for our children's sake, and our grandchildren's sake,
[00:14:00.945 --> 00:14:02.306]  We have to turn this around.
[00:14:02.366 --> 00:14:04.448]  We have to come up with a very, very different system.
[00:14:04.889 --> 00:14:19.561]  John Perkins, I want to get into that area because I agree with you on so much, but I also disagree with you in some areas because we know we do have a wasteful form of life.
[00:14:20.805 --> 00:14:42.853]  Lifestyle we know we're four percent of the world's population in the US and we use roughly half the world's resources And we know there's a lot of toxic waste associated with that and a lot of problems But the way I see government addressing that and the big mega corporations addressing it is by haunt showing and steering the environmental movement to simply set up new taxes and control and
[00:14:43.413 --> 00:14:50.796]  To further vertically integrate the consolidation of power in this new phase of robber baron colonialism.
[00:14:51.156 --> 00:15:00.979]  Because they fundamentally know that there is a certain truth to what's happening to the environment on many levels.
[00:15:01.399 --> 00:15:08.302]  And so they wrap the truth around their overall lie of this new bank of the world, global government.
[00:15:09.155 --> 00:15:11.497]  Absolutely, and the way that they distort the truth and
[00:15:36.892 --> 00:15:38.233]  You know, move groups.
[00:15:38.533 --> 00:15:50.639]  So today we've got this huge grassroots movement basically supported by the insurance industry and the pharmaceutical industry opposing any kind of real insurance for people that don't have insurance.
[00:15:51.199 --> 00:15:59.704]  We've got the corporations out there making it, trying to make it look as though the people are behind so much of what just benefits the corporation.
[00:16:00.484 --> 00:16:06.227]  And, you know, I think one amazing instance of this is what's just happened in Honduras,
[00:16:07.029 --> 00:16:21.295]  A democratically elected president was overthrown by a military regime that was under the control of the CIA and big American corporate interests, the big agribusinesses, Dole, Chiquita, Kraft, Cargill, as well as the textile industry.
[00:16:21.755 --> 00:16:32.960]  And yet, here in the United States, we're being told that this is a president who was trying to usurp the democratic process in Honduras, which is not true at all.
[00:16:32.980 --> 00:16:35.261]  He asked for a referendum.
[00:16:35.871 --> 00:16:36.111]  I think.
[00:16:50.458 --> 00:17:06.690]  And just to be clear, Obama came out day one a month ago and said, we're not involved, this is terrible, but now even mainstream media has come out and clearly shown private corporations, mercenaries, CIA front groups, jackals, hyenas that you call them,
[00:17:07.690 --> 00:17:14.756]  Well, Economic Hitman went into Honduras originally, tried to convince Zelaya, the president of Honduras, to change his ways, because what he was saying is that
[00:17:36.875 --> 00:17:40.597]  Honduras is going to increase its minimum wage by 60 percent.
[00:17:41.518 --> 00:17:49.223]  And that has a huge impact on gold and tequila and those who hire laborers out in the field to pick their pie, you know, all their goods.
[00:17:49.843 --> 00:17:53.305]  So they're going to go from, what, 50 cents an hour to $1.10 or something?
[00:17:53.445 --> 00:17:54.746]  Exactly.
[00:17:54.766 --> 00:17:56.967]  It seems very minimal to us.
[00:17:57.648 --> 00:18:04.192]  And also that there's a lot of sweatshops from our textile companies, you know, like Nike and other companies like that in there.
[00:18:04.758 --> 00:18:10.840]  But it's much bigger than that, Alex, because something similar happened with Aristide and Haiti.
[00:18:11.920 --> 00:18:20.082]  And both Haiti and Honduras are looked at as the bottom rung on the ladder of wages in Latin America.
[00:18:20.522 --> 00:18:22.743]  So no country will go below those countries.
[00:18:23.203 --> 00:18:32.846]  So if, in fact, Honduras or Haiti increases their minimum wage, then Ecuador and Nicaragua and El Salvador and every other country in the southern hemisphere
[00:18:33.357 --> 00:18:38.580]  Have to increase its wages to stay above those because no one wants to go below those countries.
[00:18:39.100 --> 00:18:42.522]  So it wasn't just about Honduras anymore than it was just about Haiti.
[00:18:42.602 --> 00:18:48.465]  It was about drawing a line in the sand and saying, we are not going to permit this to happen.
[00:18:48.905 --> 00:18:52.467]  And I think we have to understand that there's a revolution going on in Latin America.
[00:18:52.607 --> 00:18:59.391]  Ten countries representing more than 80% of the population of South America have voted in in the last few years
[00:19:00.031 --> 00:19:04.353]  Progressive presidents who are saying no more exploitation by these foreign corporations.
[00:19:05.434 --> 00:19:14.359]  Ten countries, and every one of these countries, Alex, during most of my lifetime was run by brutal dictators who were under the control of the CIA and big corporations.
[00:19:14.779 --> 00:19:16.860]  That's all changed very, very recently.
[00:19:17.560 --> 00:19:21.382]  And so the line in the sand now has been drawn in Honduras.
[00:19:22.923 --> 00:19:28.546]  This is a fairly easy country to do it, but this is trying to establish a whole new precedent saying, look,
[00:19:29.025 --> 00:19:30.947]  We're stopping this revolution right here.
[00:19:31.548 --> 00:19:37.515]  And in stopping it, we're also going to undermine these other ten countries that have already voted in these presidents.
[00:19:38.356 --> 00:19:46.126]  And most of the American people don't have any idea that this is going on, and our media has been very flaccid in informing us.
[00:19:47.027 --> 00:19:47.568]  Other than you.
[00:19:47.968 --> 00:19:48.609]  And a few others.
[00:19:49.212 --> 00:19:58.021]  Well, we're trying to get all points of view and all issues in here, and clearly the CIA was involved in this because they want to keep those people down.
[00:19:58.482 --> 00:19:59.563]  It's like that movie Ants.
[00:19:59.603 --> 00:20:07.211]  If you let one ant stand up, they might all stand up, and those little ants outnumber us a hundred to one.
[00:20:10.012 --> 00:20:16.015]  If you'd like to replace the ineffective and toxic cleaning products under your sink, you need to visit BioGreenClean.com.
[00:20:16.335 --> 00:20:23.378]  BioGreenClean is the first heavy-duty, all-natural, multipurpose cleaner that outperforms every other competitive cleaning product on the market today.
[00:20:23.678 --> 00:20:32.022]  BioGreenClean is tough enough to take on the kitchen, the bathroom, your outdoor grill, and virtually anything in your car, home, boat, or office, yet is safe enough for your children and pets.
[00:20:32.363 --> 00:20:35.244]  BioGreenClean does not contain harmful chemical solvents.
[00:20:35.504 --> 00:20:36.165]  We're good to go.
[00:21:02.001 --> 00:21:15.228]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:21:15.928 --> 00:21:21.291]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:21:21.811 --> 00:21:27.974]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:21:28.294 --> 00:21:30.116]  Well, Obama's already fudging.
[00:21:30.256 --> 00:21:32.658]  He's fudged since day one of this election.
[00:21:32.738 --> 00:21:43.666]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:21:45.908 --> 00:21:47.209]  It's not about left or right.
[00:21:47.589 --> 00:21:48.991]  It's about a one-world government.
[00:21:49.451 --> 00:21:55.676]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:21:56.343 --> 00:22:04.116]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:22:04.617 --> 00:22:05.779]  The Obama Deception.
[00:22:06.199 --> 00:22:07.381]  The people strike back!
[00:22:09.585 --> 00:22:11.647]  Good day, Jim Newcomer from Midas Resources.
[00:22:11.908 --> 00:22:12.108]  August 24, 2009.
[00:22:12.188 --> 00:22:13.229]  Gold opened this morning at $9.5660.
[00:22:13.269 --> 00:22:16.593]  A one-ounce gold coin can be purchased for $9.8389, $4.9195 for a half-ounce, or $2.4597 for a quarter-ounce.
[00:22:16.633 --> 00:22:17.093]  That's $9.8389, $4.9195, or $2.4597.
[00:22:29.193 --> 00:22:42.716]  How is it that we, the people, grow the cotton, weave it into fabric, engrave the ink, embed the strips and fibers that protect it from counterfeit, then cart the money off to a privately owned bank to have it lent back to us at interest, forcing us to pay taxes to service the debt?
[00:22:42.796 --> 00:22:43.797]  Is this capitalism?
[00:22:44.037 --> 00:22:51.419]  Or was Jefferson correct when he said, a central bank issuing a public currency is a greater menace to the liberties of the people than a standing army?
[00:22:51.639 --> 00:22:52.599]  Hi, Ted Anderson.
[00:22:52.719 --> 00:22:56.880]  I'm placing a silver dollar inside of a book that explains how the monetary system works.
[00:22:57.080 --> 00:22:58.100]  Call for your copy 1-800-686-2237.
[00:22:58.161 --> 00:22:59.981]  Isn't it time to understand the system?
[00:23:00.021 --> 00:23:00.201]  Call 800-686-2237.
[00:23:00.261 --> 00:23:00.562]  That's 800-686-2237.
[00:23:09.355 --> 00:23:16.222]  This is Alex Jones, and I want to tell you about Graf Undersafes, the makers of the highest quality safes and vault doors available on the market today.
[00:23:16.302 --> 00:23:18.884]  Graf Undersafes are known as the Rolls-Royce of safes.
[00:23:19.165 --> 00:23:23.629]  Since 1968, they have operated based on their original principle, quality above all else.
[00:23:23.789 --> 00:23:28.213]  Whether it's a custom-fitted vault door safe, you can rest assured that your valuables will be protected.
[00:23:28.294 --> 00:23:30.235]  Do not buy into the illusion of security.
[00:23:30.396 --> 00:23:32.778]  At Graf Undersafes, security is their sole purpose.
[00:23:32.938 --> 00:23:37.903]  Go to GraphHunterSafes.com today to see their entire line of amazing products available or call 866-457-1801.
[00:23:38.323 --> 00:23:43.789]  Graph Hunter Safes are fire and burglary resistant and have a lifetime warranty.
[00:23:43.929 --> 00:23:50.796]  They have established an unequal reputation of quality for supplying their safes and vault doors to residential customers, commercial markets,
[00:23:50.996 --> 00:23:52.478]  And the jewelry industry alike.
[00:23:52.598 --> 00:23:54.321]  Protect the things you care about most.
[00:23:54.441 --> 00:23:55.923]  Go to GraffunderSafes.com.
[00:23:55.963 --> 00:23:59.127]  That's G-R-A-F-F-U-N-D-E-R.
[00:23:59.387 --> 00:24:00.469]  Safes.com.
[00:24:00.609 --> 00:24:02.952]  Or click on their banner at InfoWars.com today.
[00:24:03.072 --> 00:24:03.633]  Or call 866-457-1801.
[00:24:03.653 --> 00:24:03.853]  That's 866-457-1801.
[00:24:19.133 --> 00:24:21.493]  The new book, Hoodwinked, coming out November 10th.
[00:24:21.593 --> 00:24:22.734]  John Perkins, our guest.
[00:24:23.154 --> 00:24:32.235]  Your phone calls specifically for John Perkins on a wide range of issues.
[00:24:32.255 --> 00:24:32.715]  1-800-259-9231.
[00:24:32.735 --> 00:24:33.736]  1-800-259-9231.
[00:24:34.316 --> 00:24:36.136]  Coming up in the balance of the next half hour.
[00:24:37.496 --> 00:24:46.318]  John, you specifically, all over Latin America, all over Asia, you were kind of the velvet glove, I would describe it from reading your book.
[00:24:47.566 --> 00:24:55.456]  And also reading other government documents about similar programs going in trying to, you know, give them the carrot instead of the stick.
[00:24:55.837 --> 00:24:57.178]  But when the stick goes in...
[00:24:59.036 --> 00:24:59.677]  What happens?
[00:24:59.877 --> 00:25:09.844]  And then asking that question, I want to preface it with, obviously you know about Blackwater running hit teams, but the media has spun this saying, oh, just killing Al Qaeda.
[00:25:10.184 --> 00:25:11.645]  That's whoever they say Al Qaeda is.
[00:25:12.146 --> 00:25:17.310]  Now it turns out it's business people, political enemies, business enemies of the White House.
[00:25:18.150 --> 00:25:20.192]  Actual private merc teams.
[00:25:20.612 --> 00:25:33.261]  We know Delta Force and other groups out of the Pentagon have engaged in murder, but is this new to have private contractors doing it, or are we now just learning about it because of the internet age?
[00:25:33.762 --> 00:25:34.823]  It's not new at all.
[00:25:34.903 --> 00:25:36.304]  It's been going on for a long time.
[00:25:36.364 --> 00:25:40.027]  Back in the 70s when I was an economic hitman, we used private contractors.
[00:25:40.707 --> 00:25:41.748]  That's the way it's done.
[00:25:41.768 --> 00:25:47.172]  You know, the old times of the 007, the government agent licensed killer, long, long gone.
[00:25:48.062 --> 00:25:48.542]  I don't know.
[00:26:07.276 --> 00:26:08.638]  There's no terrorism out there.
[00:26:09.379 --> 00:26:13.365]  There are people who practice terrorism, but from many different walks of life.
[00:26:13.385 --> 00:26:18.373]  So the FARC members in Colombia have nothing in common with a Somali pirate.
[00:26:18.883 --> 00:26:19.604]  Or Al-Qaeda.
