[00:00:00.738 --> 00:00:07.026]  We're good.
[00:07:41.710 --> 00:07:46.793]  A lot of scientists believe in studies that's actually causing a lot of the autoimmune type diseases we're seeing.
[00:07:47.174 --> 00:07:48.334]  But that's amongst others.
[00:07:48.694 --> 00:07:50.195]  I'm just giving you some background records.
[00:07:50.215 --> 00:07:52.597]  Remember Tuskegee and the black men giving them syphilis?
[00:07:53.157 --> 00:07:56.599]  Letting them spread it to thousands of people, die over 45 years, painful deaths.
[00:07:57.039 --> 00:08:00.121]  You know about them nerve-gassing US troops and British troops in Tester.
[00:08:01.082 --> 00:08:05.105]  The foster system grabbing children and radiating them to death.
[00:08:06.165 --> 00:08:06.846]  You didn't know about that?
[00:08:06.886 --> 00:08:07.386]  Just Google it.
[00:08:07.406 --> 00:08:08.186]  It's mainstream news.
[00:08:09.628 --> 00:08:14.489]  The Department of Energy has all these apologies and letters and websites about it and they admit they did it.
[00:08:14.849 --> 00:08:32.474]  So to sit there and say they don't do this when there's thousands and thousands of programs, tens of thousands of separate cases alone in those thousands of programs that are declassified, for me to sit up here and talk about this could be the government, is the first thing we should do.
[00:08:33.564 --> 00:08:43.630]  You know, they've had two releases in 2001 and then again last year out of the Porton Down Bioweapons Lab, zoological lab, in England.
[00:08:45.251 --> 00:08:48.053]  And then suddenly, simultaneously, it spreads all over England.
[00:08:49.582 --> 00:09:04.896]  to the cows and sheep in just a matter of days in separate sites hundreds of miles apart and it's a weaponized form and we knew it was weaponized and said it was and it came out it was and they said oh it somebody snuck out of the lab with it and simultaneously this one rogue person went to hundreds of farms
[00:09:05.857 --> 00:09:07.038]  I mean, come on folks.
[00:09:07.278 --> 00:09:20.006]  And then the government admits they released this deadly horse flu in Australia, and they say, oh, some bad employee that's an environmentalist snuck out and gave horses all over Australia, thousands of miles apart.
[00:09:20.046 --> 00:09:21.107]  It all pops up at once.
[00:09:21.507 --> 00:09:22.908]  This is done by design.
[00:09:26.181 --> 00:09:27.302]  I have some of the history of that.
[00:09:27.582 --> 00:09:29.644]  They had another Spanish flu.
[00:09:29.684 --> 00:09:35.870]  They had a swine epidemic in 1918 that killed several million people worldwide.
[00:09:35.890 --> 00:09:39.814]  600,000 died in UK, France, and Germany alone.
[00:09:39.834 --> 00:09:41.416]  548,452 died in the U.S., so just we'll say millions worldwide.
[00:09:41.456 --> 00:09:42.517]  That was the second one.
[00:09:56.601 --> 00:10:01.504]  And then it goes on, this is from the encyclopedia, it says another 20 to 50 million, I guess, from that wave.
[00:10:02.224 --> 00:10:03.685]  So you've got that going on.
[00:10:03.705 --> 00:10:05.246]  So we have to take this very seriously.
[00:10:05.286 --> 00:10:09.028]  Now to be clear, I want to be clear out of the gates here with everyone.
[00:10:09.128 --> 00:10:13.371]  I'm just reporting what the news is saying here, and I want to be more clear about this.
[00:10:15.219 --> 00:10:20.322]  That this is probably, well it's not a false alarm if you're the 68 dead people in Mexico City.
[00:10:21.202 --> 00:10:26.945]  It's not a false alarm if you're people being quarantined in South Texas hospitals like San Antonio.
[00:10:27.705 --> 00:10:29.606]  In the city of San Antonio is the AP's reporting.
[00:10:33.208 --> 00:10:36.850]  In fact guys, I was printing that out there earlier, the San Antonio quarantine article.
[00:10:36.890 --> 00:10:37.590]  I forgot to bring it in.
[00:10:37.610 --> 00:10:38.711]  Will you ask Aaron to bring that in?
[00:10:38.731 --> 00:10:39.291]  Jaren, thanks.
[00:10:40.981 --> 00:10:41.981]  Classic Alex Jones.
[00:10:42.001 --> 00:10:55.484]  I've been at home for five, six hours a day printing articles, doing research, and then didn't think, looked over at the printer, pulled out this giant stack at seven when I had to drive into the office, and the printer had run out of ink and it was worthless.
[00:10:55.504 --> 00:10:59.025]  So I run into the office here and I'm like, print this, print that.
[00:10:59.045 --> 00:11:09.848]  Again, we're a small little independent news outfit that is not controlled by corporate funding, so we can talk about whatever we wish here, but sometimes the antics are amazing and generally it's my fault.
[00:11:11.289 --> 00:11:13.994]  Okay, but let me just break this down.
[00:11:15.416 --> 00:11:21.086]  Number one, if this is a normal, regularly occurring flu,
[00:11:22.827 --> 00:11:27.331]  Because there's always new mutations, hundreds a year, that can make humans sick or even kill them.
[00:11:27.972 --> 00:11:31.175]  And between 15,000 and 30,000 Americans die each year from flu.
[00:11:31.676 --> 00:11:36.901]  I say 15,000 to 30,000 because the numbers put out by the CDC and the government are wide-ranging year to year.
[00:11:36.921 --> 00:11:38.582]  But on the low end, 15,000.
[00:11:38.622 --> 00:11:40.384]  On the high end, I've seen it as high as 35,000.
[00:11:43.513 --> 00:11:52.819]  But a lot of those are elderly people and folks that are sick and already have bad immune systems and the media likes to hype up flu to push inoculation and so I tend to go with the low end.
[00:11:52.839 --> 00:11:57.643]  But still, if you're one of the 15,000 dead on the low end, it's still catastrophic for you.
[00:11:57.683 --> 00:12:00.825]  You know, one person dies, it's catastrophic.
[00:12:01.325 --> 00:12:04.387]  So I want to be clear here, we're not saying this is a pandemic.
[00:12:04.667 --> 00:12:07.389]  The mainstream media is saying it's a pandemic.
[00:12:08.290 --> 00:12:12.433]  The mainstream media has all these headlines, fear-mongering.
[00:12:14.119 --> 00:12:25.331]  But I've made some calls to some medical doctors and some virologists this evening and today and I did a lot of research and I'm going to be having some of those men and women on on the Sunday show tomorrow 4 to 6 p.m.
[00:12:25.732 --> 00:12:26.733]  It's on the AM and FM dial.
[00:12:26.773 --> 00:12:27.914]  This is internet only right now.
[00:12:27.934 --> 00:12:30.417]  Though I'm told some micros and a few affiliates are picking it up.
[00:12:31.752 --> 00:12:33.712]  And I'll be detailing this more on Monday, Tuesday.
[00:12:33.752 --> 00:12:35.613]  We'll have guests on about it.
[00:12:35.653 --> 00:12:47.936]  Because regardless of whether this turns out to be a real pandemic or whether it's a false alarm, it illustrates things we should be concerned about as a society.
[00:12:51.677 --> 00:12:59.539]  Now, I've done a lot of research on the flu because I saw the New World Order hyping it and pushing it and all these headlines.
[00:12:59.579 --> 00:13:00.239]  You can Google them.
[00:13:01.428 --> 00:13:03.349]  One billion to die from bird flu.
[00:13:03.990 --> 00:13:07.753]  Three billion to die from pig flu, swine flu.
[00:13:07.773 --> 00:13:11.676]  And I would see this four, five, six, even ten years ago they were hyping it.
[00:13:12.236 --> 00:13:14.598]  And I went and I researched it, interviewed a lot of doctors and people.
[00:13:14.618 --> 00:13:18.861]  So what I'm saying is what the doctors and virologists and epidemiologists have said is not Alex Jones.
[00:13:20.071 --> 00:13:48.679]  That anytime you have something break out, even with airports and travel, when you have something simultaneously break out within a few days all over the world, and all over regions like North America, and if it doesn't burn itself out very, very quickly, if it doesn't dissipate and become harmless, first weaken and then become harmless, very, very quickly, it is staged.
[00:13:51.673 --> 00:14:00.336]  And I talked to one medical doctor tonight, and he said, look, I want to do more research on this, but Alex, here's some emails, here's the mainline medical charts on this.
[00:14:00.716 --> 00:14:04.658]  You can see the viral charts, and we'll come on soon, but they wanted to do more research.
[00:14:04.678 --> 00:14:07.399]  But the point is, and they were busy, they had a family event to go to.
[00:14:07.419 --> 00:14:10.660]  We'll have some of those doctors again on tomorrow and Monday.
[00:14:11.720 --> 00:14:13.901]  But this is all common knowledge, so you can look it up.
[00:14:15.060 --> 00:14:16.161]  This is all done on short notice.
[00:14:17.162 --> 00:14:29.292]  If you have a real mutation, say in Mexico City, somewhere where they're breeding pigs next to chickens and then they're mixing all of the feces together, that's generally where it mutates.
[00:14:30.813 --> 00:14:35.336]  As a honeypot, like the Germans do, the Mexicans do it too, to create fertilizer.
[00:14:35.377 --> 00:14:49.106]  They let the human waste pool, then bacterial blooms take place, it heats up to 130 degrees, the bacteria then die in their own excrement, and then it basically becomes good fertilizer and there's really no pathogens in it.
[00:14:49.526 --> 00:14:59.273]  But within that toxic stew, while it's fermenting, that's where you get the natural virus crossovers and mutations.
[00:15:00.888 --> 00:15:08.930]  Though it is incredibly rare to have a bird flu with a swine flu with a human flu mutate together.
[00:15:08.950 --> 00:15:23.855]  And then it's even more rare, this is key, it's even more rare to have the strange, normally you see it in South Korea or China where they have this type of agriculture and big groups of people huddled together.
[00:15:25.666 --> 00:15:32.268]  You will see it start in China, start in South Korea, and you notice it never really gets to Europe, it burns itself out.
[00:15:34.469 --> 00:15:42.211]  And it will be flus, whether they're birds, swine, human, that have been seen and tracked in years past that will mutate together.
[00:15:42.872 --> 00:15:45.052]  And it'll be regional, because that's where it happens.
[00:15:45.533 --> 00:15:52.655]  In this case, it's from Europe, Asia, and North America,
[00:15:54.745 --> 00:16:06.949]  All mutating and outside Mexico City, surrounding areas, appears to be the epicenter of this and now here's the third part of what's key.
[00:16:07.649 --> 00:16:12.491]  First off, it's rare to have three of them together, human, bird, and swine, together.
[00:16:13.711 --> 00:16:20.894]  Then it's very bizarre to have it from all over the world, from Asia, from Europe, and from North America, together, mutating together.
[00:16:21.510 --> 00:16:24.472]  This normally happens, again, in agricultural slurries.
[00:16:27.994 --> 00:16:48.805]  Now, why, if it's a naturally occurring pandemic of some type of dangerous virus or even bacteria, why, if it's naturally occurring, by the time it gets to other countries or crosses borders, it almost always burns itself out and mutates into something that's not harmful or less harmful?
[00:16:52.059 --> 00:17:07.664]  Because, you know, to match up, to be zoological especially, and to be able to hit humans outside of its species, bird or pig or whatever the case may be, it's like hitting a bullet with a bullet.
[00:17:07.704 --> 00:17:08.444]  It's very rare.
[00:17:09.265 --> 00:17:13.606]  Out of the trillions of viral interactions, you know, going on in any one area at a time.
[00:17:13.646 --> 00:17:16.227]  It's incalculable, the amounts of interactions going on.
[00:17:16.287 --> 00:17:17.707]  It's probably infinity.
[00:17:17.807 --> 00:17:18.367]  It's incredible.
[00:17:19.188 --> 00:17:19.848]  Nearing infinity.
[00:17:22.100 --> 00:17:37.907]  So what we're dealing with here is an issue where if this started in Mexico, by the time it got into one person, one flu virus goes in and plugs into the stomach wall, plugs into the mucous membrane,
[00:17:39.071 --> 00:17:45.972]  It starts replicating, and it might create a million more viruses inside that cell.
[00:17:46.132 --> 00:17:53.454]  The cell busts open, the virus plugs in, programs it, turns the cell's engine on to manufacture viruses.
[00:17:53.834 --> 00:17:55.854]  The cell swells, busts open.
[00:17:56.254 --> 00:17:58.875]  There's a million viruses, sometimes more, sometimes less.
[00:17:59.635 --> 00:18:01.875]  Some systems, there's tens of millions, they report.
[00:18:02.795 --> 00:18:04.896]  But a million viruses spill out whose DNA
[00:18:06.161 --> 00:18:09.245]  Has now been replicated and you're going to have a mutation right there.
[00:18:09.685 --> 00:18:10.907]  It hits the next group of cells.
[00:18:11.648 --> 00:18:13.169]  Now the millions turn into billions.
[00:18:13.650 --> 00:18:14.491]  They replicate.
[00:18:15.852 --> 00:18:16.954]  This is when you start getting sick.
[00:18:16.994 --> 00:18:18.716]  Your body heats up to slow down the viruses.
[00:18:18.996 --> 00:18:20.218]  It sends out white blood cells.
[00:18:22.060 --> 00:18:23.722]  Okay, that first virus hits, boom.
[00:18:25.259 --> 00:18:29.920]  A million more come out, then a billion, then hundreds of billions, then thousands of trillions, then trillions.
[00:18:30.360 --> 00:18:35.301]  There's mutations and errors in the code as all of this goes on.
[00:18:35.361 --> 00:18:41.782]  And, you know, a virus gets blasted by a group of white blood cells and it mutates even more, then it mixes with human DNA.
[00:18:42.122 --> 00:18:42.803]  It's changing.
[00:18:44.783 --> 00:18:46.583]  All these things are going on inside the cells.
[00:18:47.443 --> 00:18:51.244]  And then this guy sneezes in a grocery store as he's getting sick in Mexico City.
[00:18:51.704 --> 00:18:52.644]  Somebody else gets it.
[00:18:52.905 --> 00:18:54.645]  This time it's a trillion
[00:18:56.539 --> 00:18:57.659]  Replications later.
[00:19:00.720 --> 00:19:05.441]  Of course, they would say, you know, each time the virus replicated, it would be one replication.
[00:19:05.501 --> 00:19:07.281]  Let's actually say it's 10 replications later.
[00:19:07.301 --> 00:19:11.322]  But there's all sorts of different replications and chains going on in different variants.
[00:19:11.362 --> 00:19:12.962]  So we could say a trillion or we could say 10.
[00:19:13.182 --> 00:19:16.323]  But let's just say it's already mutated several times.
[00:19:17.003 --> 00:19:18.223]  The person sneezes.
[00:19:19.424 --> 00:19:20.584]  Someone inhales that.
[00:19:21.698 --> 00:19:23.659]  Now it starts replicating and mutating again.
[00:19:23.800 --> 00:19:30.084]  And by the time it's gone through 10, 15 different people, that's thousands and thousands of replications.
[00:19:30.104 --> 00:19:32.966]  Depending on how you look at it, it could be trillions of replications.
[00:19:33.006 --> 00:19:37.009]  But major changes have happened many, many times now.
[00:19:37.249 --> 00:19:37.930]  Thousands of times.
[00:19:38.610 --> 00:19:57.910]  And so by the time it gets from Mexico City to South Texas and San Antonio and then Austin and Kansas and New York and Montreal and on airplanes all over the world, it has mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated, mutated
[00:20:01.721 --> 00:20:13.030]  Now, talking to doctors, and that's why the particular doctor I talked to said, well, it looks like if it does start killing people in the U.S., then it is manufactured.
[00:20:15.252 --> 00:20:16.233]  It is manufactured.
[00:20:19.095 --> 00:20:30.104]  But, if, in fact, I had this question all day, that's why I was calling doctors up, you know, out of my Rolodex, and virologists, and looking online and trying to study it, even though I had a lot of knowledge on it.
[00:20:31.226 --> 00:20:40.554]  Because they're reporting 68 dead as of this morning, and now the BBC's reporting doctors inside hospitals are saying there's a cover-up, they don't want to have a panic, but that it's over 200 dead.
[00:20:40.594 --> 00:20:44.177]  I've got that report up on Infowars.com and PrisonPlanet.com right now.
[00:20:45.118 --> 00:20:47.100]  Drudge is also a good clearinghouse of all this news.
[00:20:48.461 --> 00:20:48.922]  That I've seen.
[00:20:50.783 --> 00:20:52.044]  Just giving you the best places I've seen.
[00:20:53.185 --> 00:20:55.548]  And with the most coverage, Infowars.com, PrisonPlanet.com.
[00:20:57.409 --> 00:20:58.150]  Drudge is good as well.
[00:21:00.421 --> 00:21:03.482]  Because I'm saying, wait, it's killing all these people in Mexico City.
[00:21:03.883 --> 00:21:04.803]  Everybody's wearing masks.
[00:21:04.823 --> 00:21:06.544]  The military's locking the cities down.
[00:21:07.184 --> 00:21:09.045]  They're basically declaring martial law down there.
[00:21:09.905 --> 00:21:12.667]  They got people quarantined in South Texas, and that's on record.
[00:21:12.707 --> 00:21:14.327]  Families are quarantined in several towns.
[00:21:14.627 --> 00:21:17.609]  There's people at hospitals quarantined in San Antonio and other hospitals.
[00:21:18.009 --> 00:21:18.749]  This is happening.
[00:21:19.590 --> 00:21:24.672]  But they're saying, no deaths in the U.S., but all these deaths in Mexico.
[00:21:27.918 --> 00:21:46.130]  Well, if it is a naturally occurring mutation, if it wasn't injected or sprayed on people or put in food by black ops as they've been caught in the New York subways in 68 releasing a bio-agent, deaths resulted, details remain classified.
[00:21:47.711 --> 00:21:50.473]  You can Google that, mainstream news, all these other cases.
[00:21:50.953 --> 00:21:55.536]  If it pops up all over the place like weaponized foot and mouth did in England,
[00:21:56.567 --> 00:22:09.578]  In 2001, I mean, you can look at the maps, all over England, hundreds of miles apart in a two day period, weaponized foot and mouth pops up, we go on air, we have scientists on, we go, this is weaponized, this is killing most of the cows and sheep that get it, that doesn't happen with regular foot and mouth.
[00:22:10.538 --> 00:22:19.366]  Only British and US and French governments and the Russians have things like this, and then the government goes, oh yeah, it's porting downstream, somebody stole it out of our level 4 bioweapons lab.
[00:22:20.259 --> 00:22:26.041]  And again, was able to go spread it on farms and areas all over the country instantaneously.
[00:22:26.181 --> 00:22:27.361]  Baloney, that was the government.
[00:22:28.141 --> 00:22:30.662]  And they used it to crack down, take over agriculture, get control.
[00:22:31.062 --> 00:22:32.542]  Then they released it again last year.
[00:22:32.742 --> 00:22:34.203]  They've been caught in Australia doing it.
[00:22:34.523 --> 00:22:40.965]  They've been caught, just Google, British government caught, you know, releasing bubonic plague over British cities.
[00:22:41.845 --> 00:22:44.326]  Google entire of England, entire nation,
[00:22:46.331 --> 00:22:54.634]  Entire, entirety, I forget the exact headline, but there's a headline on BBC where the whole country's been sprayed at one time or another with different agents.
[00:22:55.835 --> 00:23:14.802]  And that happens here in all these tests, but the point is, is that if it simultaneously pops up all over the place, all over a wide area, and it has the exact same response, and it doesn't mutate quickly, then nine times out of ten,
[00:23:16.135 --> 00:23:17.016]  That's putting it lightly.
[00:23:17.836 --> 00:23:18.837]  It is staged.
[00:23:19.878 --> 00:23:23.261]  Now, you take that information, and we don't know yet.
[00:23:24.082 --> 00:23:24.622]  We don't know.
[00:23:24.682 --> 00:23:33.450]  Maybe that's why it's not killing people in Canada and the United States, from Kansas to Montreal to towns right outside Austin, Texas, where I'm coming to you from right now.
[00:23:33.650 --> 00:23:39.315]  We're coming to you from Austin, Texas, just north of San Antonio that has confirmed cases.
[00:23:39.375 --> 00:23:44.399]  I-35 is right down the street from here, just a mile away from me, and it goes right to San Antonio.
[00:23:45.816 --> 00:23:46.816]  San Antonio's that way.
[00:23:47.917 --> 00:23:48.517]  To my south.
[00:23:51.478 --> 00:23:53.959]  So, we don't know.
[00:23:54.059 --> 00:24:11.225]  It's just very suspicious studying this for a decade with top experts and all these murders of microbiologists that work specifically with weaponized flu, being brutally murdered and killed and tortured all over, from Australia to Russia to Germany to England to the United States, to Mexico, to Chile.
[00:24:13.072 --> 00:24:40.754]  To knowing the CDC and Homeland Security and the Security and Prosperity Partnership, stating in classified documents that Judicial Watch sued and got, that they could use an economic crisis, a military crisis, or a flu pandemic, a dark winter scenario, to bring in martial law, to bring in the North American Union to say, oh my god, look at our borders, we were unable to shut these down quick enough, but they want a continental border, merging our police and military openly, you know, the same command and control will still be separate.
[00:24:41.479 --> 00:24:48.870]  But operationally under control like NATO you know commands 15 something nations but it's it's separate nations but all under its joint command.
[00:24:50.793 --> 00:24:52.295]  So it's operational integration.
[00:24:53.477 --> 00:24:56.241]  They said they would use things like this so then you have
[00:24:57.418 --> 00:25:02.519]  Barack Obama and the Bushes and everybody else owning Tamiflu stock that's shooting up right now.
[00:25:03.899 --> 00:25:09.020]  You have the fact that the White House was on Cipro, the anthrax-fighting antibiotic, the Associated Press reported.
[00:25:09.460 --> 00:25:11.881]  Ari Fleischer was asked about it, the White House Press Secretary, years ago.
[00:25:12.201 --> 00:25:14.341]  He said, yeah, the whole White House was on Cipro, September 10th.
[00:25:14.661 --> 00:25:16.742]  Three and a half weeks before anthrax got mailed around.
[00:25:17.002 --> 00:25:17.702]  Then it was a U.S.
[00:25:17.722 --> 00:25:20.042]  government weaponized version from Fort Detrick, Maryland.
[00:25:20.362 --> 00:25:21.063]  That's confirmed.
[00:25:21.083 --> 00:25:21.923]  They tried to lie about it.
[00:25:21.963 --> 00:25:22.863]  The letter had to admit it.
[00:25:24.457 --> 00:25:41.043]  You got this history here, so of course, I mean, if there was a murder committed in Austin, and the guy killed people a certain way, and the police had a file on a released murderer who had a history of killing people this way, that'd be the first person that they would go interview would be that individual.
[00:25:41.543 --> 00:25:42.163]  Come on in, Aaron.
[00:25:43.164 --> 00:25:43.564]  Thank you, sir.
[00:25:43.604 --> 00:25:50.466]  A lot of new developments.
[00:25:50.486 --> 00:25:52.067]  We'll go over this coming up.
[00:25:52.127 --> 00:25:52.747]  Thank you, Aaron.
[00:25:54.355 --> 00:26:06.981]  I've got one of my most important reports here, a video report that you came in and gave me and I've got so many articles here.
[00:26:07.001 --> 00:26:07.921]  There it is, Dark Winter.
[00:26:07.941 --> 00:26:09.302]  Okay, thank you.
[00:26:10.523 --> 00:26:11.904]  By the way, I asked Kurt to get this up.
[00:26:11.924 --> 00:26:13.125]  I'm not sure if he has this up.
[00:26:13.885 --> 00:26:16.547]  Will you IM him that, Jaren, that video clip we're about to play?
[00:26:16.567 --> 00:26:19.690]  Make sure that gets posted at InfoWars.com right now.
[00:26:20.510 --> 00:26:21.571]  Dark winter pretext.
[00:26:22.012 --> 00:26:23.493]  We're going to go over that coming up.
[00:26:23.993 --> 00:26:25.154]  I haven't even gotten started here.
[00:26:25.534 --> 00:26:26.855]  I promise to take your calls.
[00:26:27.275 --> 00:26:28.056]  Let me just give you the number.
[00:26:28.096 --> 00:26:28.296]  It's 888-201-2244.
[00:26:28.336 --> 00:26:29.077]  But let me say this.
[00:26:32.338 --> 00:26:49.687]  I'm asking you to wait five minutes, when we open these phone lines up, before you call, the general public calls, for people in Mexico City, I know we get calls from there from time to time, a lot of emails from there, for people in Mexico City, in Kansas, in San Antonio, in towns and cities in North America, in the U.S.
[00:26:49.707 --> 00:26:55.149]  and Mexico, also in Canada, that have had the outbreaks of this deadly flu.
[00:26:55.189 --> 00:26:56.250]  This flu is killing people.
[00:26:57.113 --> 00:26:57.753]  That's confirmed.
[00:26:58.153 --> 00:26:58.814]  As of this morning, 68.
[00:26:59.534 --> 00:27:01.315]  BBC saying it could be more than 200.
[00:27:01.355 --> 00:27:03.676]  Doctors are saying in reports on BBC.
[00:27:03.756 --> 00:27:06.197]  It's again up on Infowars.com and PrisonPlanet.com.
[00:27:06.217 --> 00:27:09.399]  But I'm going to give you this number for folks in Mexico.
