[00:00:05.825 --> 00:00:10.007]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:14:45.301 --> 00:14:53.484]  The best description I heard recently when we were going over some of this is it's like Mad Magazine.
[00:14:53.644 --> 00:14:59.766]  I mean, it's one problem compounding on top of another on top of another and it really is kind of
[00:15:01.169 --> 00:15:05.473]  Bizarre, and it makes you want... you know there has to be more to it.
[00:15:05.493 --> 00:15:07.715]  Well, why do we have Ben Harris not having to do this?
[00:15:08.095 --> 00:15:24.610]  Because the League of Women Voters has been publicly saying they don't want an audit trail, they don't want a record, but we send people to oversee and audit third world countries that have paper ballots, but here in America, if you want to know how something's working or be able to have a recount, why, you're crazy!
[00:15:25.333 --> 00:15:38.358]  Well, and understand, one of the things, too, I find very interesting is Black Box Voting, which is our group, we set up something where we have about 2,000 people who will be monitoring the machines to catch them in the act of miscounting and phone it into a hotline.
[00:15:38.378 --> 00:15:41.819]  We're not really revealing how we're doing it, but we've got a plan there.
[00:15:42.460 --> 00:15:49.923]  Well, interestingly enough, the same guy that's out there saying we need to try to cancel elections was also speaking out against monitoring elections.
[00:15:51.886 --> 00:15:58.869]  What possible reason could there be for the head of the Election Assistance Commission to say, I don't think it's a good idea to have election monitors?
[00:15:59.210 --> 00:16:05.473]  And then last week he told the Associated Press, we may need to cancel the elections or push them off, Bev.
[00:16:05.733 --> 00:16:12.576]  And then on top of this, they're saying they're going to have Homeland Security at the polls, I guess, to make sure the fraud goes by nicely.
[00:16:13.388 --> 00:16:17.450]  Well, and I'm glad you brought up this business about canceling or postponement.
[00:16:17.950 --> 00:16:19.711]  This is something we've got to nip in the bud.
[00:16:19.751 --> 00:16:26.754]  Let me tell you what, Americans, this is a plan B. The plan B is paper, ballot, pencil, day off to count the votes.
[00:16:26.874 --> 00:16:30.636]  There's a plan B. Canceling the election is not a plan B.
[00:16:31.215 --> 00:16:34.236]  That is just simply giving away democracy over fear.
[00:16:34.436 --> 00:16:35.697]  Well, this is pretty obvious.
[00:16:35.757 --> 00:16:38.538]  I mean, we've got them dancing around going, Al-Qaeda's going to get you.
[00:16:38.898 --> 00:16:40.119]  We may have martial law.
[00:16:40.139 --> 00:16:41.499]  They're actually saying martial law.
[00:16:41.799 --> 00:16:43.280]  We may cancel elections.
[00:16:43.560 --> 00:16:47.061]  By the way, don't worry that the CIA publicly runs most of these companies.
[00:16:47.321 --> 00:16:48.262]  Ha ha ha.
[00:16:48.582 --> 00:16:52.843]  You know, don't mind the cameras going up and the men in black ski masks and the prisons being built everywhere.
[00:16:53.084 --> 00:16:54.284]  We're here to take care of you.
[00:16:54.564 --> 00:16:58.306]  I mean, Bev, this is like a scary science fiction novel.
[00:16:58.346 --> 00:16:59.326]  Yeah, and the thing is,
[00:16:59.326 --> 00:17:00.827]  Because we've got to stop it right now.
[00:17:00.847 --> 00:17:07.874]  We've got to say, look, every time that comes up, people have to vocally, immediately say, no, we're not canceling elections.
[00:17:07.914 --> 00:17:09.615]  We didn't cancel them in the Civil War.
[00:17:09.655 --> 00:17:11.857]  We didn't cancel them in World War II.
[00:17:12.178 --> 00:17:13.979]  There is no reason to cancel.
[00:17:14.460 --> 00:17:20.305]  Postponing, we're talking, if it's physically impossible to hold an election, you may delay it for one day.
[00:17:21.613 --> 00:17:28.875]  This business about cancelling or postponing is inappropriate and frankly the guy who keeps talking about this should be replaced.
[00:17:29.375 --> 00:17:30.695]  This is not appropriate.
[00:17:30.855 --> 00:17:32.715]  Tell us about this Ed Minion.
[00:17:35.056 --> 00:17:48.639]  Well, Forrest D'Souza, who runs this new thing now, which was appointed by the President, he runs this new agency called the Election Assistance Commission and basically it seems to be the opposite.
[00:17:48.679 --> 00:17:50.659]  He's talking about how to cancel elections
[00:17:51.797 --> 00:18:03.019]  And this is what the CIA has done in more than 50 other countries, going in, scamming elections, canceling elections, and now they're just running the CIA off on America!
[00:18:03.959 --> 00:18:16.521]  Well, you know, the funny thing is, they brought in, think about this, they had a bunch of election officials, a small handful, who pushed these unauditable voting machines into every county in America that they could.
[00:18:17.201 --> 00:18:20.102]  These people pushed a flawed system, and we now know that.
[00:18:20.905 --> 00:18:25.367]  The same people that did that are the same people that got appointed to this new commission.
[00:18:25.567 --> 00:18:27.007]  Now, Ireland had it right.
[00:18:27.228 --> 00:18:29.228]  Ireland had touchscreen voting machines.
[00:18:29.608 --> 00:18:31.189]  They realized they were flawed.
[00:18:31.469 --> 00:18:32.590]  They got rid of them.
[00:18:32.870 --> 00:18:35.211]  They fired the minister who bought them.
[00:18:35.351 --> 00:18:39.853]  They said, hey, we could have spent 40 million euros on something a lot better than this.
[00:18:40.033 --> 00:18:40.753]  You're out of here.
[00:18:41.533 --> 00:18:48.077]  These guys, in our country, wasted not tens, but hundreds of millions of dollars on this stuff.
[00:18:48.377 --> 00:18:50.898]  And we rewarded them by putting them on this commission.
[00:18:51.259 --> 00:18:58.183]  Well, there's also now this federal funding for, what, over $5 billion to force the states to put this in, Beth.
[00:18:59.263 --> 00:19:00.184]  Well, exactly.
[00:19:00.244 --> 00:19:03.846]  But the thing is, if you really read that statute, it doesn't force them to.
[00:19:04.528 --> 00:19:09.892]  What happens is you've got this, again, small handful of officials who are telling everyone that's what it says.
[00:19:09.952 --> 00:19:11.653]  Nobody wants to read the hundred pages.
[00:19:11.693 --> 00:19:16.055]  And in the hundred pages it says, you can even keep punch cards if you want to do it.
[00:19:16.075 --> 00:19:18.757]  You just have to clean out your machines and educate the voters.
[00:19:19.458 --> 00:19:21.519]  But that's not what these officials are saying.
[00:19:21.539 --> 00:19:24.921]  They're saying, oh, the law says you have to go get touch screens.
[00:19:25.061 --> 00:19:25.742]  It does not.
[00:19:25.842 --> 00:19:26.222]  You're right.
[00:19:26.262 --> 00:19:27.483]  I've read the law and it does say that.
[00:19:27.523 --> 00:19:29.104]  But again, they're saying that.
[00:19:29.144 --> 00:19:30.064]  The people think that.
[00:19:30.445 --> 00:19:33.887]  Bev, when we get back, I want to talk about the press conference tomorrow, how folks can come to the meeting.
[00:19:34.682 --> 00:19:54.857]  uh... in your fourteen state tour and I want to get you back up tomorrow if we can after the press conference to talk more about this but folks I mean it's as bad as it gets and if they get this system in they're going to tell you that you voted for gun confiscation that you voted for open borders well you voted it's a democracy we'll be right back stay with us
[00:20:00.416 --> 00:20:03.898]  Hello folks, Alex Jones here introducing you to the Black Berkey Replacement Element.
[00:20:04.158 --> 00:20:07.660]  They're new and they're more powerful than any gravity filter element on the market.
[00:20:07.760 --> 00:20:11.702]  These powerful filters fit most gravity filter systems and can be installed in minutes.
[00:20:11.922 --> 00:20:18.085]  Black Berkey Replacement Elements are so powerful they remove pathogenic bacteria, cysts, parasites to non-detectable levels.
[00:20:18.486 --> 00:20:26.410]  The trihalomethanes and volatile organic chemicals such as atrazine, styrene, chloroform, and MTBE are removed below detectable limits.
[00:20:26.830 --> 00:20:32.152]  Black Berkey Filter Elements also reduce nitrates and unwanted metals such as lead, mercury and aluminum.
[00:20:32.312 --> 00:20:36.073]  Get the Black Berkey Filter Elements, leave in the nutritional minerals that your body needs.
[00:20:36.454 --> 00:20:38.314]  And the Black Berkey Filters are recleanable.
[00:20:38.374 --> 00:20:40.535]  Simply brush them up with Scotch-Brite pads.
[00:20:40.775 --> 00:20:45.717]  Normally $48 each, you get a 2-pack for only $91 or a 4-pack for only $173.
[00:20:45.757 --> 00:20:51.299]  Get the powerful Black Berkey Replacement Filters now by calling New Millennium at 888-803-4438 and tell them Alex Jones sent you.
[00:20:54.700 --> 00:20:58.541]  That's 888-803-4438 and protect your family.
[00:20:59.441 --> 00:21:01.802]  So what's in your shampoo, bath soap, and dish soap?
[00:21:02.042 --> 00:21:05.883]  Chlorides, dyes, ethanol, sulfates, sodiums, formaldehydes, etc.
[00:21:06.203 --> 00:21:07.024]  Read the labels.
[00:21:07.444 --> 00:21:11.585]  Inhaling exposure can lead to coughing, wheezing, shortness of breath, headache, and nausea.
[00:21:11.785 --> 00:21:15.986]  Also may be irritating the skin and mucous membranes and cause you to seek medical help.
[00:21:16.346 --> 00:21:21.228]  Perfumes, also known as fragrance on a label, can indicate the presence of thousands of separate ingredients.
[00:21:21.608 --> 00:21:25.210]  Now, just by one example, here's what's in my CalBen Pure Soap Shampoo.
[00:21:25.390 --> 00:21:30.732]  It's all natural, earth friendly, it contains extra virgin cocoa butter oils and vegetable protein oils.
[00:21:30.992 --> 00:21:33.733]  No harsh chemicals, no animal tallow or testing.
[00:21:34.033 --> 00:21:34.933]  So what are you waiting for?
[00:21:35.234 --> 00:21:45.958]  Call now, 1-800-340-7091 and find out how a family of four can save over $1,000 per year on all their cleaning products with CalBen Pure Soaps.
[00:21:46.338 --> 00:21:50.820]  Call Cal Bend Toll-Free at 1-800-340-7091.
[00:21:51.380 --> 00:21:56.242]  That's 800-340-7091 or visit calbendpuresoap.com.
[00:22:00.244 --> 00:22:02.025]  Jack Browning for Midas Resources.
[00:22:02.525 --> 00:22:05.947]  Last summer we did some two-year comparisons between the equity markets and gold.
[00:22:06.447 --> 00:22:07.107]  Let's update.
[00:22:07.627 --> 00:22:12.370]  January of 2002 to January of 2004, the Dow was up a whopping 2.2%.
[00:22:13.010 --> 00:22:15.371]  The NASDAQ in that same time frame is flat.
[00:22:16.135 --> 00:22:17.076]  Two years ago, the U.S.
[00:22:17.116 --> 00:22:19.417]  dollar was worth 17% more than the euro.
[00:22:19.937 --> 00:22:20.858]  Today, the U.S.
[00:22:20.878 --> 00:22:23.099]  dollar is worth 28% less than the euro.
[00:22:23.519 --> 00:22:25.040]  Guess which one has gold backing?
[00:22:25.601 --> 00:22:27.602]  January of 2002, gold spot was $2.83.
[00:22:28.943 --> 00:22:33.805]  January of 2004, it's well over $400 at a 13-year high, up near 40%.
[00:22:34.806 --> 00:22:35.546]  Gold is moving.
[00:22:35.807 --> 00:22:36.967]  Equities are treading water.
[00:22:37.368 --> 00:22:39.889]  This is a little of the billions lost in market scandals.
[00:22:40.563 --> 00:22:41.924]  Put your money in a safe haven.
[00:22:42.365 --> 00:22:44.087]  Physical possession, private gold.
[00:22:44.507 --> 00:22:46.469]  Remember, gold cannot go bankrupt.
[00:22:46.869 --> 00:22:48.992]  Call Midas Resources today, 800-686-2237.
[00:22:51.174 --> 00:22:53.296]  Protect yourself, protect your loved ones.
[00:22:53.696 --> 00:22:53.997]  Call 800-686-2237.
[00:22:59.119 --> 00:23:00.119]  It's finally here!
[00:23:00.260 --> 00:23:01.240]  Spring has arrived!
[00:23:01.420 --> 00:23:04.381]  I can always tell because I get a flood of gardening and seed catalogs.
[00:23:04.622 --> 00:23:08.063]  This year though, I'm not even looking at seed catalogs because I don't have to.
[00:23:08.283 --> 00:23:16.427]  I grow my own seed now from year to year and you can too with the help of the Ark Institute's brand new 40 variety non-hybrid heirloom seed collection.
[00:23:16.707 --> 00:23:20.429]  With Ark's heirlooms, you can save seed from this year's garden to plant next year.
[00:23:20.649 --> 00:23:25.651]  It's fun, it's easy, and your garden produce tastes better than any you'll ever find at the grocery store.
[00:23:25.931 --> 00:23:30.436]  ARC's big 40-packet collection is loaded with everything a well-rounded garden should have.
[00:23:30.636 --> 00:23:34.700]  There's heirloom sweet corn, melons, squash and tomatoes, enough to share with your neighbor.
[00:23:34.780 --> 00:23:41.928]  There's cabbage, beans, peas, lettuce and carrots, beets, onions, cucumbers, eggplant, radishes, many other garden favorites, even popcorn!
