[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:02:19.871 --> 00:02:23.055]  Not because I say he lies, but his private emails say he was lying.
[00:02:23.095 --> 00:02:27.080]   Virtually everything he said in private Contradicted what he was saying in public.
[00:02:27.400 --> 00:02:29.162]  And he was fairly honest in private.
[00:02:29.182 --> 00:02:30.724]  In private, he said masks don't work.
[00:02:31.125 --> 00:02:33.247]  In public, he wore three masks.
[00:02:33.447 --> 00:02:37.893]  In private, he admitted that there was such a thing as natural immunity gained from getting the infection.
[00:02:38.313 --> 00:02:40.756]  In public, he was like, you know, we're not going to measure that.
[00:02:40.796 --> 00:02:41.757]  It's unpredictable.
[00:02:42.118 --> 00:02:43.299]  And what are they talking about?
[00:02:43.319 --> 00:02:45.061]  They're talking about this.
[00:02:46.397 --> 00:02:48.218]  The New York Post is finally covering it.
[00:02:48.498 --> 00:02:53.401]  Three years ago, a lot of these emails were already public, but now even more emails are public.
[00:02:53.741 --> 00:02:56.902]  Whistleblower shares more COVID origin emails.
[00:02:56.982 --> 00:03:00.864]  Fauci advisor allegedly concealed on private account house panel.
[00:03:01.225 --> 00:03:02.825]  We had emails in late 2020.
[00:03:03.606 --> 00:03:08.208]  So over three years ago, we've covered it ad nauseam from the EcoHealth Alliance.
[00:03:09.169 --> 00:03:27.175]   And a lot of that is because what Dr. Huff, who was the vice president of it, ...was giving it to Tom Renz and others, and later testified to Congress and others, that they were developing COVID-19 for the CIA and the Defense Department, and they were developing the vaccine before they ever released COVID.
[00:03:28.067 --> 00:03:29.808]  And Fauci was calling it gain of function.
[00:03:30.048 --> 00:03:33.809]  Well now, all these other incredible emails have come out.
[00:03:34.270 --> 00:03:35.150]  It was premeditated.
[00:03:35.390 --> 00:03:36.651]  It was launched against the people.
[00:03:36.991 --> 00:03:38.231]  Life expectancy is dropping.
[00:03:38.671 --> 00:03:39.652]  Cancer is exploding.
[00:03:39.672 --> 00:03:43.533]  We have a 40 plus percent increase in the overall morbidity rate.
[00:03:43.774 --> 00:03:47.035]  World population is now dropping for the first time since the Black Plague.
[00:03:47.355 --> 00:03:48.876]  They have now launched this attack.
[00:03:49.616 --> 00:03:50.876]  It doesn't get exposed fully.
[00:03:51.356 --> 00:03:58.258]  If people aren't brought to justice, they've now beta-tested, launching an even more deadly virus and even more deadly injection in the future.
[00:03:58.278 --> 00:04:01.239]  This is a test to see if they can depopulate.
[00:04:01.439 --> 00:04:06.921]  These shots order the body to mass-produce the HIV spike protein.
[00:04:07.241 --> 00:04:19.765]   We knew in January of 2020, because the Indian major university, the CRISPR gene editing system, And they scanned the damn virus and said it was from five viruses man-made.
[00:04:20.445 --> 00:04:23.106]  And then later it was confirmed by all these other governments and institutions.
[00:04:23.627 --> 00:04:25.868]  In the literature, it is a fact.
[00:04:26.668 --> 00:04:28.109]  In peer-reviewed studies, it's man-made.
[00:04:28.189 --> 00:04:29.409]  It is a fact.
[00:04:29.469 --> 00:04:31.270]  It's got a big rhino horn on it.
[00:04:31.510 --> 00:04:33.471]  The biggest spike protein ever seen is HIV.
[00:04:34.457 --> 00:04:37.902]  That literally goes and plugs into the cell with a big spike.
[00:04:38.042 --> 00:04:43.509]  You're literally looking in that movie of what they're describing as an alien attacking of an HIV virus.
[00:04:43.950 --> 00:04:46.213]  So, that's the spike protein, folks.
[00:04:46.694 --> 00:04:52.141]  And it's very, very, very frustrating to sit here and watch all this unfolding.
[00:04:56.164 --> 00:04:56.985]  I think the U.S.
[00:04:57.045 --> 00:05:03.432]  economy is about to hit the skids and Russia and the BRICS nations are playing a masterful game of chess.
[00:05:03.912 --> 00:05:06.134]  And our administration's going in with like a checkerboard.
[00:05:06.154 --> 00:05:06.835]  They're not even playing.
[00:05:06.895 --> 00:05:09.017]  And the Federal Reserve has signaled they're down with interest rates.
[00:05:09.498 --> 00:05:16.125]  And things are going to get so bad, the globalists are going to usher in a new world of central bank digital currency.
[00:05:16.525 --> 00:05:18.145]  A form of money you cannot see.
[00:05:18.606 --> 00:05:20.486]  Central Bank Digital Currencies.
[00:05:20.806 --> 00:05:22.447]  They don't hide in the shadows anymore.
[00:05:22.487 --> 00:05:24.787]  They tell us exactly what they're going to do.
[00:05:25.187 --> 00:05:25.587]  Exactly.
[00:05:25.607 --> 00:05:26.448]  That's what's so frustrating.
[00:05:26.708 --> 00:05:30.889]  If you study it, you know the battle plan, but they know the public doesn't check that out.
[00:05:31.669 --> 00:05:32.989]  But we're able to give it to the public.
[00:05:33.029 --> 00:05:34.470]  That could really mess up their operation.
[00:05:34.770 --> 00:05:39.811]  The world is going to see a functioning CBDC very soon, within the coming year.
[00:05:40.211 --> 00:05:42.432]  We saw bank failure 1.0.
[00:05:43.112 --> 00:05:47.654]  It was Silicon Valley, Credit Suisse, First Republic, Silvergate Bank.
[00:05:47.874 --> 00:05:48.695]  I mean, all of those.
[00:05:48.935 --> 00:05:56.438]  First, we had the effects of a dramatic rise in interest rates, leading to the closure of Silicon Valley Bank, Signature Bank, and First Republic Bank.
[00:05:56.838 --> 00:05:58.539]  That was just a tremor before the bank failure.
[00:05:58.579 --> 00:06:01.540]  Yes, I think bank failures 2.0 is coming.
[00:06:01.580 --> 00:06:07.362]  I mean just last week the CEO of Citigroup said we're laying off 10% of our workforce.
[00:06:07.822 --> 00:06:15.726]   So at times of crisis, which happens to be happening during an election year, People will say, okay, this is so bad.
[00:06:15.786 --> 00:06:16.647]  Banks are shutting down.
[00:06:16.727 --> 00:06:18.308]  All this economic failure.
[00:06:18.569 --> 00:06:19.610]  We'll give you what you want.
[00:06:19.670 --> 00:06:21.551]  Government just will give you away our freedoms.
[00:06:21.871 --> 00:06:22.932]  Just take care of us.
[00:06:23.032 --> 00:06:24.614]  Make sure that we can still feed our family.
[00:06:24.834 --> 00:06:26.375]  This is happening in surprising numbers.
[00:06:26.575 --> 00:06:29.458]  We all sort of take our local bank for granted until it's gone.
[00:06:29.598 --> 00:06:32.420]  That's happening in 4,000 other locations around the country.
[00:06:32.660 --> 00:06:39.086]  And I think in the months ahead, we'll get more failures of regional banks around office space and commercial real estate.
[00:06:39.562 --> 00:06:45.588]  Surveillance and privacy issues could arise if the central bank is able to monitor every transaction.
[00:06:45.688 --> 00:06:53.375]  We've had over the last three weeks major disturbances in the banking world, right?
[00:06:53.535 --> 00:06:58.640]  This comes after the regional bank suffered a week-long plunge in its stock, plus a credit downgrade.
[00:06:58.820 --> 00:07:11.549]  We've seen stocks of things like Comerica Bank, PacWest Bank, New York Community Bank, and even Schwab just start to hit the skids.
[00:07:11.589 --> 00:07:14.672]  By the way, when you first came on months ago, you predicted this.
[00:07:15.812 --> 00:07:18.654]  Yeah, I mean, because the writing was on the wall.
[00:07:18.694 --> 00:07:26.040]  There's another big concern that a central bank issued digital currency could cause a bank run during economic instability.
[00:07:26.499 --> 00:07:27.480]  Here's the ugly reality.
[00:07:27.520 --> 00:07:32.662]  We are no different than Argentina, Venezuela, Zimbabwe, Greece, Cyprus.
[00:07:33.143 --> 00:07:41.307]  Any country who loses demand for their currency and is forced to print, they go into an inflationary spiral that brings social chaos.
[00:07:41.767 --> 00:07:51.169]  Tangible assets like gold and silver are so important, not just because they're growing, because I think it's a means to protect your financial privacy and financial freedom.
[00:07:51.529 --> 00:08:04.232]  I think there's going to be alternative systems of using tangible assets like gold and silver to back private currencies for individuals to actually be able to transact business on their own, not be a digital slave in their digital world.
[00:08:04.652 --> 00:08:08.873]  These are the kind of solutions that I've been shouting from the rooftops for decades, Alex.
[00:08:09.133 --> 00:08:10.474]  Inflation is coming.
[00:08:10.834 --> 00:08:14.476]  What happens to tangible assets like gold and silver during inflation?
[00:08:14.836 --> 00:08:15.396]  They go up!
[00:08:15.576 --> 00:08:17.778]  People do need to get basic gold and silver.
[00:08:18.118 --> 00:08:20.839]  They need to at least stick their toe in the ocean and do it.
[00:08:20.879 --> 00:08:23.461]  They need to go to your website, KEPM.
[00:08:23.561 --> 00:08:25.582]  KEPM.com forward slash gold.
[00:08:26.022 --> 00:08:32.946]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[00:08:32.785 --> 00:08:34.885]  605-3900.
[00:08:34.885 --> 00:08:37.885]   And I need to talk to you folks and start getting gold and silver
[00:08:37.885 --> 00:08:39.185]  bullion now.
[00:08:39.185 --> 00:08:42.785]  But but regardless, we're in for an insane time.
[00:08:42.785 --> 00:08:50.785]   While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[00:08:50.785 --> 00:08:55.085]  Visit InfoWars.com/show and share the link today.
[00:08:55.085 --> 00:08:59.685]   We got another incredibly powerful transmission lined up for you
[00:08:59.685 --> 00:09:02.484]  today on this Tuesday, April 16th, 2024.
[00:09:02.484 --> 00:09:03.484]  Transmission.
[00:09:03.958 --> 00:09:06.420]  We're now 30 years and counting on air.
[00:09:07.841 --> 00:09:10.503]  202 days, 12 hours, 33 minutes, 28 seconds.
[00:09:11.683 --> 00:09:13.305]  The most important election in world history.
[00:09:13.325 --> 00:09:31.281]   You know, I was thinking this morning driving into the InfoWars News Center here in Austin, Texas, about the fact that 95% of what we predicted would happen 30 years ago, 25 years ago is when I was really informed 20 years ago, has all come true.
[00:09:31.301 --> 00:09:36.281]  I was wet behind the ears 30 years ago, but still more informed the general public that I've learned a lot.
[00:09:36.902 --> 00:09:43.803]  The process of being fully immersed in research and history and current events and geopolitical systems and different power elites.
[00:09:47.924 --> 00:09:53.199]   But it hit me that We don't have 30 years now to turn this around.
[00:09:53.279 --> 00:09:54.059]  We've got a few years.
[00:09:55.079 --> 00:09:59.661]  Because we're not in the beta testing of the New World Order, we are deep into its operational phase.
[00:09:59.821 --> 00:10:15.906]  And I know I've talked a lot about that, but last night, this morning, when I was getting ready for the show, because I'm basically always researching, unless I take a little time off with the family for dinner or to go swimming or hike or whatever, that I'm researching five, six, seven, eight hours a day.
[00:10:17.370 --> 00:10:20.031]  That the globalists really are at war with the people.
[00:10:20.271 --> 00:10:29.974]  And I know we talk about that a lot, but when you really look at what they're doing, they're at war with humanity.
[00:10:30.014 --> 00:10:31.114]  They're at war with stability.
[00:10:31.514 --> 00:10:32.774]  They're at war with themselves.
[00:10:32.814 --> 00:10:36.495]  They're even working against their own interest in the final equation.
[00:10:37.256 --> 00:10:39.776]  They really are coming to kill, steal, and destroy.
[00:10:40.416 --> 00:10:45.818]  And today, I was just looking at the developments, and each one of these we could do the entire show on.
[00:10:47.352 --> 00:11:08.090]  Now Julian Assange's brother is joining us in the second hour to talk about not just trying to get Julian Assange out of prison to stop the solitary confinement torture, but also his amazing legacy so far and how the man is a hero who should be hoisted on our shoulders, not in a dungeon.
[00:11:08.110 --> 00:11:11.353]  So we're going to review some of the big stories.
[00:11:11.393 --> 00:11:12.334]  WikiLeaks is broken.
[00:11:15.188 --> 00:11:22.295]  The lies about WMDs, the torture, the pedophilia of the Democratic Party.
[00:11:24.116 --> 00:11:31.143]  All of that coming up with his brother today and Biden signaling that he may drop the charges.
[00:11:31.643 --> 00:11:33.425]  One of the biggest failures of Trump not doing that.
[00:11:34.686 --> 00:11:43.436]   So that is coming up in the second hour and I've been Targeted by the same groups.
[00:11:43.836 --> 00:11:52.362]  I've not gone through 110th hell not not not one 100th really of what Julian has done.
[00:11:53.023 --> 00:11:56.325]  I've been in solitary confinement twice when I was a teenager.
[00:11:57.546 --> 00:12:02.190]  Because no matter who started the fight when the police show up and somebody's in an ambulance.
[00:12:03.451 --> 00:12:06.593]  The blood coming out of their ears and in a coma you go to jail.
[00:12:07.654 --> 00:12:10.957]  Until you get a court date and I've been in solitary confinement for.
[00:12:12.079 --> 00:12:12.519]  Two weeks.
[00:12:13.640 --> 00:12:14.661]  And I absolutely hated it.
[00:12:15.722 --> 00:12:16.302]  It was horrible.
[00:12:17.043 --> 00:12:27.672]  I would be allowed out every, uh, both times in Dallas, in juvenile, every two to three days to take a 10 minute shower.
[00:12:27.692 --> 00:12:34.217]  And they would have guards standing around me the whole time because again, uh, I was violent.
[00:12:35.535 --> 00:12:37.516]  And they just had the police reports there.
[00:12:38.456 --> 00:12:39.276]  And I mean, I get it.
[00:12:40.316 --> 00:12:42.117]  That was a savage and I'm not even proud of it.
[00:12:42.917 --> 00:12:43.597]  But that's what happens.
[00:12:43.637 --> 00:12:47.118]  But Julian Assange has done none of this.
[00:12:47.318 --> 00:12:52.079]  And it all started when he had sex with two CIA sex operatives.
[00:12:53.100 --> 00:12:56.400]  They admitted it was consensual, but the condom broke.
[00:12:56.660 --> 00:12:57.441]  So it's rape.
[00:12:57.461 --> 00:13:02.322]  And I can't tell you how many times they put sex operatives on me.
[00:13:03.666 --> 00:13:10.911]  When I'm at a restaurant or a bar on a trip, this happens almost every time, and I just look at them and I say, you've got to be ashamed of yourselves.
[00:13:11.931 --> 00:13:14.113]  It's always graduate, you know, Ph.D.
[00:13:14.133 --> 00:13:14.633]  type women.
[00:13:15.073 --> 00:13:15.974]  They're 30 years old.
[00:13:16.034 --> 00:13:17.075]  They think they're super hot.
[00:13:17.655 --> 00:13:19.136]  They come over and tell you how great you are.
[00:13:19.196 --> 00:13:20.417]  Let's go to your hotel room right now.
[00:13:20.437 --> 00:13:23.939]  And I just look at them and I say, take the CIA and go jump in a lake.
[00:13:24.479 --> 00:13:29.543]  And they turn red and shake their heads as if I can't tell what's going on.
[00:13:31.007 --> 00:13:34.569]  So that's his only crime, was thinking with his little head and not his big one.
[00:13:35.790 --> 00:13:43.654]  And for that, he's been self-imposed and then actual solitary now for six years, and it's wrong.
[00:13:45.015 --> 00:13:46.576]  So that's coming up in the second hour.
[00:13:48.977 --> 00:13:52.999]  The Trump first criminal trial is incredible.
[00:13:53.780 --> 00:14:04.244]   I mean, if you think all the other show trials and civil trials and fake rape trials and his real estate trial, Well, there was no jury, though he requested one is bad.
[00:14:04.264 --> 00:14:05.565]  This new one.
[00:14:06.646 --> 00:14:07.506]  Takes the cake.
[00:14:08.347 --> 00:14:11.670]  In that they're charging him with election interference.
[00:14:13.851 --> 00:14:14.632]  In 2000.
[00:14:18.055 --> 00:14:18.215]  And 16.
[00:14:20.677 --> 00:14:23.419]  With money to Stormy Daniels reportedly.
[00:14:23.439 --> 00:14:23.499]  But.
[00:14:28.137 --> 00:14:33.520]  They're the ones election meddling, saying he can't leave for two weeks to two months.
[00:14:33.680 --> 00:14:35.461]  They won't say how long the judge is going to have it last.
[00:14:36.862 --> 00:14:41.305]  And so he's not allowed to go to the Supreme Court for his immunity case next week.
[00:14:42.325 --> 00:14:45.427]  He can't go to his son's high school graduation.
[00:14:46.968 --> 00:14:48.569]  He's pinned down in New York.
[00:14:49.049 --> 00:14:54.092]  And then when he walks out and attacks the judge, which everybody knows under the Constitution, you're right to say this judge is a fraud.
[00:14:54.492 --> 00:14:55.053]  I'm innocent.
[00:14:55.713 --> 00:14:57.334]  They're all over the news attacking him.
[00:14:58.854 --> 00:15:02.737]  They're now moving for contempt of court against Trump.
[00:15:03.677 --> 00:15:14.164]  So that is just spectacular, Orwellville, where exactly what they're doing to him, they claim he's on trial for.
[00:15:15.345 --> 00:15:16.546]  Spectacular.
[00:15:16.946 --> 00:15:17.727]  We're gonna hit that.
[00:15:19.708 --> 00:15:20.689]  Gotta stack on that.
[00:15:22.298 --> 00:15:27.442]  Then I've known about this, and before I clicked on it this morning at like 6 a.m.
[00:15:27.482 --> 00:15:31.124]  when I was doing research, I thought, okay, I already know all this.
[00:15:32.485 --> 00:15:39.550]  But thank God Dr. Phil, who I think is a great guy, he's exposing transgender cult, all of it, the open border, you name it.
[00:15:40.290 --> 00:15:41.491]  He's really stepping up.
[00:15:41.691 --> 00:15:42.452]  I've always liked him.
[00:15:43.473 --> 00:15:45.614]  Compared to anything on corporate media, he's about as good as it gets.
[00:15:47.155 --> 00:15:50.937]   I watched A two minute clip and I went, well, I better find the full thing.
[00:15:50.957 --> 00:15:52.439]  So I went and found large excerpts.
[00:15:53.340 --> 00:15:57.103]  And I knew a lot of this, but I hadn't thought about it in a while.
[00:15:57.143 --> 00:15:59.345]  And I was kind of mad at myself for not making a bigger deal about it.
[00:16:00.967 --> 00:16:06.953]  Because they've built more than 20 secret communist Chinese military bases.
[00:16:09.023 --> 00:16:10.725]  Run by communist generals.
[00:16:10.765 --> 00:16:12.747]  And when I say secret, it's not been in the news.
[00:16:12.787 --> 00:16:19.253]  I mean, we've covered it, but it's hiding in plain view with 700-foot observation towers.
[00:16:19.773 --> 00:16:26.199]  Now, for those that don't know, the military puts balloons up at 700 to 1,000 feet because you can put cameras over the horizon on them.
[00:16:27.861 --> 00:16:30.383]  And they're jacked in to all the power grid.
[00:16:31.232 --> 00:16:37.875]  Because when you opt into these windmill systems, you're in the national grid, through the Texas grid, that is the most powerful in the country.
[00:16:38.375 --> 00:16:42.677]  It's over 30% of the nation's power, supplying more than a dozen states part of their power.
[00:16:43.497 --> 00:16:50.300]  And I already knew this, but Bill did a superlative job with his guest explaining it.
[00:16:50.400 --> 00:16:57.043]  And I just, it really hit me this morning that our government is destroying the country for real.
[00:16:57.878 --> 00:16:59.018]  They're at war with us.
[00:16:59.498 --> 00:17:00.519]  It's totally criminal.
[00:17:00.779 --> 00:17:02.779]  I don't care how many good people are in the government.
[00:17:02.879 --> 00:17:03.299]  I know that.
[00:17:03.339 --> 00:17:09.921]  I'm not saying the government itself is the enemy, but the people running it are destroying their own interest as well.
[00:17:10.001 --> 00:17:11.622]  They don't give a damn.
[00:17:11.662 --> 00:17:15.023]  They are selling the nation out in live time.
[00:17:15.923 --> 00:17:16.983]  It is just incredible.
[00:17:18.464 --> 00:17:22.465]  So, I knew they put up 5G towers to jack into everything.
[00:17:22.485 --> 00:17:35.591]   For those that know, 5G can just basically force hack The systems they can send through it, any device, any appliance, any automobile, you name it.
[00:17:35.651 --> 00:17:41.695]  And everything's been set up for the NSA and the globalists to do that, but they're letting the Chai-coms be part of it as well.
[00:17:41.715 --> 00:17:57.863]  And I remember Reuters six years ago reported what we were already reporting, that Apple gave all their code keys to every Apple device, iPad, iPhone, EarPods, everywhere.
[00:17:59.093 --> 00:18:04.695]  And just the other day, I got home, my wife was out, and I was on the iPad, and I wasn't trying to spy on my wife.
[00:18:04.715 --> 00:18:11.777]  Her iPad, iPod, Apple Tracker system popped up without me even asking for it.
[00:18:11.797 --> 00:18:21.120]  It just popped up, and I tried to close it, and I looked at it, and I'm like, oh, what's that?
[00:18:21.641 --> 00:18:24.442]  And I just zoomed in on it, and oh, she's in an AA meeting.
[00:18:24.462 --> 00:18:25.302]  Well, good for her.
[00:18:25.322 --> 00:18:27.723]  She said she had something to do, would be home late.
[00:18:27.743 --> 00:18:28.363]  There was a nanny there.
[00:18:29.611 --> 00:18:44.543]  Now imagine the power that ChaiComs have in that all our devices that are Apple, and the droids are even worse, by the way, they have that ability.
[00:18:45.624 --> 00:18:46.765]  And I thought, I never looked at this.
[00:18:46.785 --> 00:18:48.647]  Let me look, well, where are these iPods?
[00:18:48.767 --> 00:18:49.748]  Okay, they're in the bedroom.
[00:18:50.108 --> 00:18:51.629]  We have like eight devices.
[00:18:54.111 --> 00:18:58.335]  Even iPads we haven't had for years, they were listed there.
[00:18:59.966 --> 00:19:02.570]  So that's just the tip of the iceberg.
[00:19:02.430 --> 00:19:06.430]  And by law, all new cars...
[00:19:06.430 --> 00:19:14.430]   And it's been being put in the new cars for at least 20 years.
[00:19:14.750 --> 00:19:23.234]  But under law, all new cars have these tracker chips in them to track you in live time with GPS and cell phone tower triangulation.
[00:19:23.954 --> 00:19:25.075]  You're like, well, what do I have to hide?
[00:19:25.095 --> 00:19:26.635]  No, no.
[00:19:26.695 --> 00:19:28.136]  It's like, why do you have locked doors at night?
[00:19:28.396 --> 00:19:29.296]  Not that you're a criminal.
[00:19:29.356 --> 00:19:30.357]  There's bad people.
[00:19:30.897 --> 00:19:33.618]  Why do you have a code key for your bank account?
[00:19:33.998 --> 00:19:37.280]  Why do you have a lock on your locker at the gym?
[00:19:37.460 --> 00:19:40.762]   Because That creates a layer of security.
[00:19:41.102 --> 00:19:48.166]  It's all gone, it's all completely fried, and the people running our country are completely sold out to China, and anybody else will give them money.
[00:19:49.786 --> 00:19:52.448]  And it's completely and absolutely insane.
[00:19:56.790 --> 00:19:59.931]  So, where am I going with this?
[00:19:59.971 --> 00:20:00.992]  Well, here's the next stack.
[00:20:01.952 --> 00:20:02.653]  Terrifying!
[00:20:02.753 --> 00:20:04.594]  And I went and looked at the bill when I saw this yesterday.
[00:20:05.731 --> 00:20:06.431]  Terrifying!
[00:20:06.531 --> 00:20:09.653]  FISA bill, and I remember they tried this a few years ago.
[00:20:09.813 --> 00:20:10.493]  It didn't pass.
[00:20:10.953 --> 00:20:13.574]  They're not just re-upping the FISA bill to warrantly spy on us.
[00:20:14.115 --> 00:20:14.735]  Terrifying!
[00:20:14.815 --> 00:20:22.438]  FISA bill set to include vast new surveillance powers, forcing businesses to become NSA spies.
[00:20:24.299 --> 00:20:30.125]   That's Jamie, you wanted InfoWars, but you can pull up Reuters and all the rest are reporting it, but it's to keep us safe.
[00:20:30.205 --> 00:20:37.569]  And of course, iPatch McCain, our Texas Congressman, he loves it.
[00:20:38.129 --> 00:20:46.374]  House Intelligence Committee FISA Reform Bill would greatly expand the class of businesses and other entities required to assist in FISA 702.
[00:20:47.274 --> 00:20:57.967]   If you have any type of internet business, including a coffee shop, if you serve more than 20 people a month, You're supposed to then report and hook them in.
[00:20:58.968 --> 00:21:00.730]  Well, let me just say, we're not doing it.
[00:21:02.451 --> 00:21:05.193]  Because we're an internet service system, according to this.
[00:21:05.253 --> 00:21:11.738]  I'm not going to jack in and openly, because they're already jacked into everything, when it leaves your office.
[00:21:11.819 --> 00:21:15.201]  But now they want you to opt in, so you're agreeing to it all.
[00:21:15.221 --> 00:21:18.644]  Like when you heard the police, oh, let us have access to all your surveillance cameras.
[00:21:18.984 --> 00:21:25.907]   Sounds great, but then when the criminals get busted, The Soros DAs just let them go anyways.
[00:21:25.927 --> 00:21:29.048]  Again, it's like they search you at the TSA and grab your testicles.
[00:21:30.028 --> 00:21:30.508]  Happened to me.
[00:21:30.968 --> 00:21:31.829]  I was out of town.
[00:21:32.009 --> 00:21:32.969]  Didn't go outside the U.S.
[00:21:32.989 --> 00:21:34.730]  Just went on a vacation, as you know, for 12 days.
[00:21:35.850 --> 00:21:38.011]  And both times, I'm on some list.
[00:21:39.991 --> 00:21:40.992]  They won't tell me what list.
[00:21:41.052 --> 00:21:42.812]  That's always part of real tyranny.
[00:21:43.393 --> 00:21:44.793]  And both times, I got pulled out.
[00:21:44.813 --> 00:21:46.154]  And would you like to go to private screening room?
[00:21:46.174 --> 00:21:46.974]  Would you like to send such?
[00:21:47.034 --> 00:21:47.174]  No.
[00:21:48.274 --> 00:21:49.275]  Just hurry up and do it.
[00:21:49.715 --> 00:21:51.076]  By the way, I'm a big listener, Mr. Jones.
[00:21:51.096 --> 00:21:51.797]  Sorry we have to do this.
[00:21:52.237 --> 00:21:53.618]  I'm like, yeah, the border's wide open.
[00:21:53.638 --> 00:21:55.119]  There's massive human smuggling.
[00:21:55.419 --> 00:21:56.560]  He goes, I know, it's just a job.
[00:21:58.101 --> 00:21:59.222]  One of the guys talking was a listener.
[00:21:59.242 --> 00:21:59.963]  The other person didn't.
[00:22:00.263 --> 00:22:07.088]  And I got a dude, you know, rubbing my crotch and rubbing my ass and sticking his finger in my waistband.
[00:22:08.509 --> 00:22:11.311]  And that's just the humiliation ritual, because I'm a dirty American.
[00:22:11.812 --> 00:22:12.772]  That's good training for me.
[00:22:13.293 --> 00:22:30.392]   But if the comment is Chinese, Want to buy hundreds of thousands of acres, thousands of square miles, wait till we play the report, all over the country, right next to military bases and right next to the border, and openly put up 700 foot spy towers with 5G and HD cameras.
[00:22:31.452 --> 00:22:32.012]  It's wonderful!
[00:22:33.953 --> 00:22:36.714]  The government is at war with the people.
[00:22:39.496 --> 00:22:48.166]   America was the thing in the way of global government because if people could aspire to due process and private property and freedom, They never buy into a global tyranny.
[00:22:49.966 --> 00:22:56.508]  But it just has really hit me, and I'm not giving up when I say this, it's the opposite, but it really hit me last night, this morning.
[00:22:57.049 --> 00:22:58.289]  We are already conquered.
[00:22:58.829 --> 00:23:01.910]  We are completely F you, you know what, Cade.
[00:23:03.411 --> 00:23:09.863]   And the crazy part is the establishment goes along with this and thinks they're winning.
[00:23:10.103 --> 00:23:17.746]  When you get rid of due process and get rid of private property, and just because you're in the club now doesn't mean you'll be in the club in six months or a year or a day.
[00:23:19.307 --> 00:23:29.552]  Smart elites can still be corrupt and boss hog and run things, have a bunch of money and skim, but they don't get rid of the due process and the basic freedom because it'll burn them.
[00:23:31.432 --> 00:23:38.299]   This establishment is so satanic and so immoral Because the general public is lazy and immoral.
[00:23:38.660 --> 00:23:39.360]  Not everybody.
[00:23:41.161 --> 00:23:45.363]  But I'm 50, I've lived a lot, I've done a lot, I've been around, and let me tell you something.
[00:23:47.004 --> 00:23:49.125]  And I'm not saying this in general, I'm not saying everybody.
[00:23:50.766 --> 00:23:59.210]  But per capita, the young people are getting more and more corrupt, more and more deceptive, and I mean like 50 and below.
[00:24:00.191 --> 00:24:02.772]  The boomers are very selfish and naive.
[00:24:04.778 --> 00:24:07.740]  The young people, a large portion of them are criminals.
[00:24:08.801 --> 00:24:11.103]  And you've got honorable people and you've got dishonorable.
[00:24:11.163 --> 00:24:12.884]  And the honorable are more honorable than ever.
