[00:00:03.936 --> 00:00:04.404]  We're good.
[00:13:08.600 --> 00:13:10.502]  And then over half say, no, it's not okay.
[00:13:11.422 --> 00:13:17.747]  I mean, imagine if you said, hey, everything you're doing is being tracked and traced through private corporations by the U.S.
[00:13:17.787 --> 00:13:18.167]  government.
[00:13:18.227 --> 00:13:19.268]  Is that okay with you?
[00:13:19.709 --> 00:13:21.790]  And they plan to use it to control you and dominate you?
[00:13:22.010 --> 00:13:22.851]  Well, no, you get 95% saying no.
[00:13:25.945 --> 00:13:29.047]  So we're trying to get a real debate going here.
[00:13:29.087 --> 00:13:35.472]  So coming up later, I'm going to play excerpts of this where they just admit it all.
[00:13:35.892 --> 00:13:41.416]  But they still try to spin it and say, oh, well, these NSA hubs, yeah, they're in control of everything, but it's just to hear the foreign phone calls.
[00:13:41.816 --> 00:13:42.377]  No, it's not.
[00:13:42.657 --> 00:13:44.538]  It's been declassified for decades.
[00:13:44.618 --> 00:13:45.239]  It's admitted.
[00:13:45.859 --> 00:13:52.764]  They publicly paid them for the NSA billions of dollars to come in and literally basically run the phone companies.
[00:13:52.884 --> 00:13:54.345]  I mean, it's amazing.
[00:13:55.757 --> 00:13:57.185]  And then I have this other clip.
[00:13:57.955 --> 00:14:07.141]  We're going to play right now concerning Lou Dobbs, who was told to shut up, told not to report on the UAE deal.
[00:14:07.161 --> 00:14:12.305]  And I just want to mention to everybody that UAE gave $1 million to the Bush Library.
[00:14:12.325 --> 00:14:15.387]  A sheet from the United Arab Emirates contributed at least $1 million.
[00:14:15.427 --> 00:14:17.188]  At least, we'll learn it's $5 million next week.
[00:14:17.508 --> 00:14:23.872]  But the Bush Library Foundation, which established the George Bush Presidential Library at Texas A&M University and College Station.
[00:14:24.313 --> 00:14:27.695]  The new George Bush Library, they're now looking for land to build in Texas.
[00:14:28.555 --> 00:14:29.296]  Guess what?
[00:14:29.576 --> 00:14:30.377]  I've got the articles.
[00:14:30.897 --> 00:14:35.700]  At this major university, the university stole people's houses without just compensation to do it.
[00:14:36.180 --> 00:14:46.487]  So talk about Supreme Court rulings and Bush claiming he's pro-property rights when it says seven of the nine members are Republicans on the Supreme Court, and it was Democrats against it.
[00:14:46.887 --> 00:14:48.288]  Again, I'm not defending the Democrats.
[00:14:48.328 --> 00:14:50.750]  It's just George Bush is no conservative.
[00:14:51.866 --> 00:14:54.948]  But before I get to any of that, let's play this little parody piece.
[00:14:55.028 --> 00:15:01.372]  It's a little cartoon that we have up about the new law firm that Attorney General Alberto Gonzalez is going to be running.
[00:15:01.392 --> 00:15:05.034]  Of course, it isn't as funny without the actual cartoon, but it's still pretty interesting.
[00:15:05.955 --> 00:15:11.478]  I guess all humor that's good is based on reality, because everything they're saying in this little cartoon is really happening.
[00:15:11.618 --> 00:15:12.418]  Go ahead and roll that.
[00:15:13.659 --> 00:15:16.541]  The firm of Gonzalez, what you and how, is here to help.
[00:15:17.472 --> 00:15:23.097]  I'm Attorney General Alberto Gonzalez, and I will defend your right to spy on Americans.
[00:15:25.899 --> 00:15:31.283]  If you've been unnecessarily burdened by reckless laws and a frivolous constitution, I can help.
[00:15:34.766 --> 00:15:42.752]  If your opponents dare question your actions, I will charge that they are complicit with terrorists and are encouraging widespread personal injury.
[00:15:45.262 --> 00:15:51.946]  Gonzalez, Watchu, and Howe will vigorously pursue any individuals who divulge your extra-constitutional affairs.
[00:15:53.446 --> 00:15:55.367]  Executive secrecy is job one.
[00:15:57.348 --> 00:16:04.772]  We are committed to winning any case of intra-party dispute and pledge to fight for your right to spy on America.
[00:16:07.434 --> 00:16:13.517]  Our knowledge of the law is so great, it must be held in strict secrecy, thereby proving its greatness.
[00:16:14.503 --> 00:16:19.287]  If we were to reveal the greatness of our secret arguments, they would no longer be secret.
[00:16:20.128 --> 00:16:22.189]  Ergo, they would no longer be great.
[00:16:23.210 --> 00:16:26.172]  The firm of Gonzales Watch You and How is here to help.
[00:16:27.033 --> 00:16:32.837]  I'm Attorney General Alberto Gonzales, and I will defend your right to spy on Americans.
[00:16:33.018 --> 00:16:34.239]  Call now for a free consultation.
[00:16:34.919 --> 00:16:37.201]  Extra fees may apply for hunting accidents.
[00:16:39.793 --> 00:16:42.554]  So there's that Mark Fuhrer incredible cartoon.
[00:16:42.974 --> 00:16:44.255]  He churns those out every week.
[00:16:44.375 --> 00:16:45.035]  What a talent.
[00:16:45.475 --> 00:16:48.937]  That's up on prisonplanet.com and infowars.com right now.
[00:16:48.977 --> 00:16:57.481]  Let's go ahead and roll this piece a lot more serious with Lou Dobbs talking about how they're trying to muzzle him, talking about the UAE.
[00:16:57.621 --> 00:17:00.962]  Hey, Lou, just go be a neocon like Rush Limbaugh, and you can get $287 million.
[00:17:00.982 --> 00:17:01.422]  Go ahead and roll it.
[00:17:04.156 --> 00:17:16.305]  A rather astonishing new attempt to silence me and our coverage of this ports deal and our reporting of what at least I consider to be legitimate national security concerns about this transaction.
[00:17:17.086 --> 00:17:31.316]  Dubai Ports World has actually refused to grant CNN any more interviews from Washington or London and it's refused to allow CNN to videotape its operations in the United Arab Emirates and Hong Kong
[00:17:32.442 --> 00:17:33.263]  We're good to go.
[00:17:33.283 --> 00:17:33.423]  I think?
[00:17:56.610 --> 00:17:58.750]  Just like their last effort, won't succeed.
[00:17:58.951 --> 00:18:04.132]  CNN's management, to its great credit, says it won't comply with any of Dubai Port's world's demands.
[00:18:04.672 --> 00:18:08.933]  And I'll guarantee you that we're going to continue to report on the facts of this deal.
[00:18:08.953 --> 00:18:10.593]  We're going to continue to analyze it.
[00:18:10.973 --> 00:18:25.496]  We're going to continue to absolutely scrutinize our elected officials and administration officials who, in some cases, are not being straightforward about the national security interests and the reasons motivating this deal.
[00:18:26.036 --> 00:18:26.856]  That's my opinion.
[00:18:27.436 --> 00:18:28.957]  And that's part of the reason I'm here.
[00:18:30.077 --> 00:18:32.118]  Still ahead, how years of failed U.S.
[00:18:32.158 --> 00:18:34.559]  trade policies helped set the stage for this deal.
[00:18:35.039 --> 00:18:37.920]  All right, so, now, let me just boil something down.
[00:18:37.940 --> 00:18:40.840]  I remember seven, eight years ago, everybody loved O'Reilly.
[00:18:40.860 --> 00:18:43.841]  He was talking about the Illuminati, gun control being evil.
[00:18:44.201 --> 00:18:46.222]  He built an audience doing that.
[00:18:47.592 --> 00:18:53.995]  And then he's banned SUVs, world government's good, arrest all the militia people, once he got the audience.
[00:18:54.235 --> 00:18:55.095]  It's like Oberman.
[00:18:55.375 --> 00:18:57.436]  I mean, he's doing a pretty good report every night now.
[00:18:57.556 --> 00:18:58.917]  He's getting the big audience.
[00:18:59.417 --> 00:19:01.478]  Lou Dobbs, who I think is the best of all of them.
[00:19:01.518 --> 00:19:03.079]  I mean, long term, he's been the best.
[00:19:03.099 --> 00:19:06.660]  He's been doing it for a decade that I've been watching him, and he's never backed off.
[00:19:07.040 --> 00:19:11.622]  But Oberman's very suspect, and so is... I mean, look at O'Reilly.
[00:19:11.662 --> 00:19:12.362]  He's not even suspect.
[00:19:12.402 --> 00:19:13.283]  We know what he is.
[00:19:14.224 --> 00:19:15.645]  But CNN likes to do this.
[00:19:15.665 --> 00:19:19.590]  I mean, they're run by the Pentagon, and they keep Dobbs on a short leash.
[00:19:19.650 --> 00:19:21.653]  I think Dobbs is a patriot overall.
[00:19:21.953 --> 00:19:23.315]  He wants to be able to tell the truth.
[00:19:23.355 --> 00:19:32.005]  They know it will give them an audience, so the mainstream media is losing such a market share that they found they have to put people like Dobbs and Oberman on to just keep any viewers.
[00:19:33.690 --> 00:19:36.633]  In fact, I've talked to a lot of people high up in the industry.
[00:19:36.673 --> 00:19:39.235]  Talk radio, national TV, you name it.
[00:19:39.255 --> 00:19:41.817]  In fact, there were a couple of news articles mainstream about it yesterday.
[00:19:42.457 --> 00:19:43.638]  We are gaining the audience.
[00:19:43.698 --> 00:19:51.745]  Alternative media is exploding on a thousand fronts, and they're imploding, unless they're doing real reporting, at least to some extent, like Lou Dobbs.
[00:19:51.785 --> 00:19:53.006]  But good job to Lou Dobbs.
[00:19:53.206 --> 00:19:58.230]  I mean, this whole port deal is completely corrupt and rotten from head to tail.
[00:19:58.270 --> 00:19:58.831]  We'll be right back.
[00:20:02.543 --> 00:20:03.264]  Listen up, folks.
[00:20:03.324 --> 00:20:04.525]  Did you know you've been cheated?
[00:20:04.705 --> 00:20:07.108]  You owe no debt on your bank-issued credit cards.
[00:20:07.228 --> 00:20:07.969]  You heard that right.
[00:20:08.049 --> 00:20:10.532]  You owe no debt on your bank-issued credit cards.
[00:20:10.792 --> 00:20:11.833]  You don't have to pay them off.
[00:20:11.993 --> 00:20:13.194]  The banks are defrauding you.
[00:20:13.535 --> 00:20:14.936]  Now's the time to fight back.
[00:20:15.116 --> 00:20:17.539]  You can completely wipe out your credit card debt fast.
[00:20:17.819 --> 00:20:20.782]  The procedure is easy and everything is done legally and within the law.
[00:20:21.163 --> 00:20:22.484]  We have a better than 90% success rate.
[00:20:23.465 --> 00:20:24.006]  We're good to go.
[00:20:40.069 --> 00:20:40.549]  We're good to go.
[00:21:02.583 --> 00:21:04.804]  Hello, Ted Anderson here with Midas Resources.
[00:21:05.224 --> 00:21:09.586]  Lately I've been hearing people tell me that gold is so low now that it would be a perfect time to buy.
[00:21:09.866 --> 00:21:15.669]  With over 20 years of personal experience in the gold business, I can tell you that opportunities like this can be counted on one hand.
[00:21:15.889 --> 00:21:19.950]  The truth is very few people have the fortitude to actually act on a market like this.
[00:21:20.251 --> 00:21:25.873]  However, they have become the elite group more than doubling their investment over moderate time span.
[00:21:25.993 --> 00:21:28.614]  In 1982, gold was trading in a range of $275 per ounce.
[00:21:30.715 --> 00:21:31.216]  We're good to go.
[00:22:02.856 --> 00:22:03.897]  The war on terrorism.
[00:22:04.217 --> 00:22:06.999]  Will it be fought overseas or will it affect us here at home?
[00:22:07.259 --> 00:22:11.422]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:22:11.843 --> 00:22:12.683]  So what do you do?
[00:22:13.004 --> 00:22:17.587]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:22:18.067 --> 00:22:20.189]  With a little know-how, it's not that difficult.
[00:22:20.669 --> 00:22:21.530]  Sheltering in place.
[00:22:21.963 --> 00:22:35.346]  Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:22:35.406 --> 00:22:42.508]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:22:42.828 --> 00:22:45.969]  Get this critical video every American needs for only $29 plus shipping.
[00:22:47.509 --> 00:22:48.932]  Or order on the web at BerkeyWater.com.
[00:23:01.357 --> 00:23:08.224]  For months now, you've been hearing about the incredible health benefits of Zango, the functional health beverage made from the whole fruit of mangosteen.
[00:23:08.384 --> 00:23:21.297]  What you probably didn't know is that Zango joined forces with the leading manufacturer and distributor of functional health beverages like Capri Sun, Sobe, Mystic, and Red Bull to create the fastest growing business opportunity in America today.
[00:23:21.497 --> 00:23:23.279]  Are you sick of barely having enough money?
[00:23:23.439 --> 00:23:23.939]  We're good to go.
[00:23:42.671 --> 00:23:44.492]  Dango is what you are looking for.
[00:23:44.512 --> 00:23:51.437]  Find out more by calling 888-203-6633 or visit mangosteenmarket.com.
[00:23:51.517 --> 00:23:55.880]  That's M-A-N-G-O-S-T-E-E-N market.com.
[00:23:55.960 --> 00:23:56.580]  Call 888-203-6633 today.
[00:23:56.600 --> 00:23:58.461]  He's the T-Rex of political talk.
[00:23:58.481 --> 00:24:02.184]  Alex Jones on the GCN Radio Network.
[00:24:09.947 --> 00:24:15.270]  I was talking about how Obermann and Dobbs and others try to get credibility by reporting on serious issues.
[00:24:16.111 --> 00:24:19.993]  And I said that I trust Dobbs more than I trust Obermann, though I think Obermann obviously is very talented.
[00:24:21.373 --> 00:24:23.535]  And Jeff Rents says he knows him, says he's a nice guy.
[00:24:23.635 --> 00:24:32.860]  But to make a long story short, remember how Anderson Cooper during the flooding was throwing fits and getting mad and saying the government was screwing up and he was angry?
[00:24:33.564 --> 00:24:44.360]  It turns out that CNN memos were released, and it was in the mainstream news a month after, that they told him to do that, and that was all staged to try to gain credibility.
[00:24:45.569 --> 00:24:53.731]  Because after he got everybody angry after a few days of griping, suddenly everybody else on Fox and other channels, not just CNN, started doing the same thing.
[00:24:53.771 --> 00:24:55.792]  But then they'd say, FEMA needs more power.
[00:24:55.812 --> 00:24:59.253]  You see, they'll tell you the truth about the problems and then give you a bad solution.
[00:24:59.293 --> 00:25:04.794]  FEMA already had the power and blocked the aid, so when they, quote, screwed up, they'd get even more funding.
[00:25:04.834 --> 00:25:11.896]  So this is the type of stuff they're doing, hanging on by their fingernails, trying to maintain some semblance of credibility.
[00:25:13.078 --> 00:25:18.781]  That's why more and more major mainstream radio shows around the country are bringing the truth out.
[00:25:18.801 --> 00:25:20.462]  And not just to maintain credibility.
[00:25:20.682 --> 00:25:23.684]  A lot of their own anchors, a lot of their own people, they're good too.
[00:25:23.704 --> 00:25:25.165]  They're just trying to get a paycheck.
[00:25:25.205 --> 00:25:26.226]  They want to tell the truth.
[00:25:26.446 --> 00:25:27.987]  They want to follow major stories.
[00:25:28.007 --> 00:25:29.247]  They want to be real reporters.
[00:25:29.507 --> 00:25:31.248]  It's exciting and fun to tell the truth.
[00:25:31.308 --> 00:25:32.849]  It's exciting to expose corruption.
[00:25:33.090 --> 00:25:35.431]  We're built and designed to do that.
[00:25:35.931 --> 00:25:38.632]  But many people in the mainstream media are not allowed to do that.
[00:25:38.672 --> 00:25:42.214]  That's why I love the Genesis Network, which never gives me any guidance.
[00:25:42.234 --> 00:25:43.234]  I wish I'd get a little bit more.
[00:25:43.574 --> 00:25:44.575]  It's the complete opposite.
[00:25:44.595 --> 00:25:45.755]  Jack Bloods talked about that.
[00:25:45.775 --> 00:25:50.677]  He said, this is the first network I've ever been on where they don't tell me anything and don't ever restrict me.
[00:25:50.797 --> 00:25:52.098]  Every other place he ever worked, they did.
[00:25:52.418 --> 00:25:54.619]  Well, Genesis doesn't do that, folks.
[00:25:55.039 --> 00:25:57.900]  And that's why it is so incredibly special.
[00:25:58.120 --> 00:26:00.581]  I guess there are a few other patriot networks that don't censor as well.
[00:26:00.881 --> 00:26:03.222]  And that's good, because that's what we need.
[00:26:03.562 --> 00:26:04.463]  We need to support that.
[00:26:04.523 --> 00:26:04.643]  Now,
