[00:00:05.222 --> 00:00:09.385]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:17:46.925 --> 00:17:48.346]  So now we go to this clip.
[00:17:49.679 --> 00:17:52.961]  I chopped up nine hogs, and I'm going to chop up some more.
[00:17:53.001 --> 00:17:55.482]  I'm going to kill you as many as I can.
[00:17:55.522 --> 00:17:57.123]  I'm going to pile you up to the sky.
[00:17:57.464 --> 00:17:58.604]  I figured about 50 million.
[00:17:58.764 --> 00:18:04.187]  If I could get about 50 million of you, I might be able to save my trees, and my air, and my water, and my wildlife.
[00:18:04.488 --> 00:18:05.668]  Do I kill 50 million people?
[00:18:06.409 --> 00:18:09.110]  Well, that's just a drop in the bucket of what's really coming.
[00:18:10.411 --> 00:18:13.633]  That's just a drop in the bucket of what's really coming.
[00:18:15.342 --> 00:18:25.708]  So there you have Manson talking about the need to kill 50 million people and pile the bodies up to save the air, the trees, the water, the animals.
[00:18:26.809 --> 00:18:40.417]  We have other clips posted in this article on PrisonPlanet.com where he talks about the polar ice caps melting, the heat from people's cars contributing to global warming.
[00:18:41.298 --> 00:18:44.660]  Charlie Manson, the infamous murder mastermind,
[00:18:46.735 --> 00:18:53.497]  was one of the foremost and first promoters of global warming alarmism.
[00:18:53.937 --> 00:18:55.177]  Now, why does that matter?
[00:18:55.437 --> 00:19:01.699]  Some people will say, you know, what does it matter what this guy who's been in prison for, you know, 40 years says?
[00:19:02.219 --> 00:19:09.541]  Well, it matters because his rhetoric matches exactly the rhetoric of the White House science czar.
[00:19:10.802 --> 00:19:15.023]  John P. Holdren and Charlie Manson are saying the same thing.
[00:19:16.829 --> 00:19:24.431]  And in fact, in John P. Holdren's Ecoscience, he makes it very clear who should be running this eugenics program.
[00:19:24.971 --> 00:19:27.252]  He talks about a planetary regime.
[00:19:27.912 --> 00:19:34.394]  Which is very interesting, considering who Charlie Manson said should be running this system.
[00:19:34.714 --> 00:19:35.934]  And we go to that clip now.
[00:19:35.954 --> 00:19:40.675]  Man doesn't back up to his fear.
[00:19:40.695 --> 00:19:41.956]  He goes straight into his fear.
[00:19:41.996 --> 00:19:42.996]  We've got to get a one world government.
[00:19:49.382 --> 00:19:51.263]  A one world government!
[00:19:52.104 --> 00:19:59.808]  That's what we're talking about with this eugenics soft kill program and we'll explore it more after this break on the Alex Jones Show.
[00:19:59.828 --> 00:20:00.368]  Stay tuned!
[00:20:01.383 --> 00:20:05.847]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:20:06.067 --> 00:20:14.714]  As an authorized Berkey dealer for over five years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:20:14.954 --> 00:20:28.845]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:20:29.145 --> 00:20:39.808]  Order the Berkey Light System today, complete with two black Berkey elements for only $209 and the Berkey Guy will include three sport Berkey water bottles and ship everything to you free of charge.
[00:20:40.088 --> 00:20:43.929]  That's right, three sport Berkey water bottles and free shipping.
[00:20:44.429 --> 00:20:45.789]  An $87 value, yours free.
[00:20:46.029 --> 00:20:47.089]  Call the Berkey Guy at 1-877-886-3653.
[00:20:47.109 --> 00:20:47.310]  That's 1-877-886-3653.
[00:20:47.330 --> 00:20:48.430]  Or order online at GoBerkey.com.
[00:20:57.372 --> 00:20:59.532]  That's goberky.com today.
[00:21:01.253 --> 00:21:01.613]  Gold.
[00:21:01.853 --> 00:21:06.154]  If you listen to the radio, watch TV, or surf the net, you're hearing about gold.
[00:21:06.434 --> 00:21:08.995]  Eventually you will ask yourself, is gold right for me?
[00:21:09.255 --> 00:21:10.375]  The answer might surprise you.
[00:21:10.675 --> 00:21:13.056]  We protect ourselves and our families from many things.
[00:21:13.076 --> 00:21:14.436]  Do you have medical insurance?
[00:21:14.776 --> 00:21:15.516]  Is your home insured?
[00:21:15.536 --> 00:21:16.896]  Do you carry life insurance?
[00:21:17.116 --> 00:21:18.357]  How about financial insurance?
[00:21:18.677 --> 00:21:20.297]  If you own gold, then the answer is yes.
[00:21:20.657 --> 00:21:24.078]  If you don't own gold, the question is why don't you have financial insurance?
[00:21:24.338 --> 00:21:26.020]  We put our faith in things we trust.
[00:21:26.400 --> 00:21:27.341]  Do you trust the dollar?
[00:21:27.361 --> 00:21:28.623]  Do you trust the economy?
[00:21:28.803 --> 00:21:29.764]  Do you trust the government?
[00:21:30.044 --> 00:21:31.946]  Gold has always been something you can trust.
[00:21:32.227 --> 00:21:34.890]  For thousands of years, people have put their faith in gold.
[00:21:35.190 --> 00:21:36.351]  Where will you put your faith?
[00:21:36.592 --> 00:21:39.154]  Now is the time to protect yourself and your family.
[00:21:39.415 --> 00:21:41.537]  Call Midas Resources today at 1-800-686-MIDAS.
[00:21:43.439 --> 00:21:43.739]  1-800-686-2237, extension 242.
[00:21:43.799 --> 00:21:46.141]  And as for Jim Parker, let me help you get started today.
[00:21:46.161 --> 00:21:46.822]  1-800-686-2237, extension 242.
[00:22:00.936 --> 00:22:05.800]  The question is, where should the American people draw their line in the sand?
[00:22:05.900 --> 00:22:06.680]  What have we got?
[00:22:06.900 --> 00:22:09.042]  A republic or a monarchy?
[00:22:09.342 --> 00:22:10.083]  A republic.
[00:22:10.363 --> 00:22:12.945]  It's based on a constitution which protects minority rights.
[00:22:13.005 --> 00:22:14.926]  Not democracy, not mob rule.
[00:22:15.267 --> 00:22:17.188]  Two wolves and a sheep voting on what's for dinner.
[00:22:17.288 --> 00:22:18.569]  So they think they own our land?
[00:22:18.969 --> 00:22:20.090]  They think they own our water?
[00:22:20.290 --> 00:22:20.691]  Children?
[00:22:20.911 --> 00:22:21.691]  Our education?
[00:22:22.032 --> 00:22:22.652]  Our money?
[00:22:22.852 --> 00:22:26.515]  We have to define who we are and what we will tolerate.
[00:22:26.855 --> 00:22:30.519]  Somebody's gonna ask you what you did during the Patriot Uprising.
[00:22:30.559 --> 00:22:31.541]  You are being warned.
[00:22:31.841 --> 00:22:32.662]  We have the facts.
[00:22:32.862 --> 00:22:33.983]  We have the Constitution.
[00:22:34.023 --> 00:22:34.905]  We have the Bill of Rights.
[00:22:34.925 --> 00:22:35.766]  We have common law.
[00:22:35.826 --> 00:22:38.068]  Knowledge is power, ladies and gentlemen.
[00:22:38.349 --> 00:22:42.113]  And I'm so excited to be able to offer you Don't Tread on Me, Rise of the Republic.
[00:22:42.213 --> 00:22:46.997]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[00:22:47.177 --> 00:22:48.559]  A new tool in the Info War.
[00:22:48.679 --> 00:22:49.519]  Don't tread on me.
[00:22:49.760 --> 00:22:56.185]  Order it at InfoWars.com or PrisonPlanet.com or call toll free 888-253-3139 and support independent patriotic liberty films.
[00:23:03.590 --> 00:23:06.652]  If you're in a service business, that's money ringing in your ears.
[00:23:06.972 --> 00:23:10.475]  If your phone's not ringing, chances are it's a problem with your marketing.
[00:23:10.795 --> 00:23:14.638]  Landscapers, painters, roofers, carpet cleaners, pet sitters, handymen.
[00:23:14.858 --> 00:23:20.682]  Anyone with a residential service business can build a huge and loyal customer base fast with the Magic Yellow Flyer.
[00:23:21.022 --> 00:23:25.105]  No more expensive newspaper, yellow pages or internet pay-per-click ads.
[00:23:25.345 --> 00:23:29.388]  The Magic Yellow Flyer will have new customers calling you within one week.
[00:23:29.648 --> 00:23:37.293]  The Magic Yellow Flyer marketing system is the most effective and inexpensive way to build a referral-only service business in a short period of time.
[00:23:37.633 --> 00:23:41.475]  And the Magic Yellow Flyer comes with an outrageous one-year guarantee.
[00:23:41.756 --> 00:23:44.077]  You will get new customers or your money back.
[00:23:44.317 --> 00:23:46.539]  For details, go to magicyellowflyer.com.
[00:23:47.139 --> 00:23:51.602]  No matter what business you're in, the Magic Yellow Flyer marketing system will work for you.
[00:23:51.882 --> 00:23:53.924]  Visit magicyellowflyer.com.
[00:23:54.124 --> 00:23:57.026]  Put the Magic Yellow Flyer to work for you today.
[00:23:57.246 --> 00:23:59.047]  Visit magicyellowflyer.com.
[00:24:15.697 --> 00:24:19.579]  Welcome back, it's the Alex Jones Show, Tuesday, September 7th.
[00:24:19.960 --> 00:24:26.203]  I'm Paul Joseph Watson, filling in for Alex, who is away working on a project with Governor Jesse Ventura.
[00:24:27.344 --> 00:24:29.645]  And we're talking about the religion of death.
[00:24:30.326 --> 00:24:37.710]  We're being brainwashed, not only politically, financially, socially, but spiritually and culturally.
[00:24:38.230 --> 00:24:42.133]  We're being brainwashed to believe in the religion of death.
[00:24:42.913 --> 00:24:49.019]  Neo-eugenics under the cloak of global warming and the myth of overpopulation.
[00:24:49.760 --> 00:25:03.134]  And we were playing the clips before the break of notorious criminal mastermind, the man who led the cult, the infamous Manson family that slaughtered nine people in the summer of 1969.
[00:25:05.336 --> 00:25:15.581]  And Manson, from his prison cell in California, now has a new mission for his followers, and that is the mission of environmentalism and overpopulation.
[00:25:16.221 --> 00:25:33.569]  Which, as far back as the mid-80s, Manson communicated through these prison interviews when he said that the polar ice caps were melting because of CO2, and that we need to kill 50 million people in order to save the air, the water, the trees, and the animals.
[00:25:34.821 --> 00:25:46.030]  And just by coincidence, the modern proponents of neo-eugenics, people like Al Gore, John P. Holdren, James Lovelock, are saying exactly the same thing as Charlie Manson.
[00:25:46.310 --> 00:26:01.883]  Does that concern us at all, that a man who masterminded the brutal slaughterings of nine people, and who has a swastika carved in his forehead, has the same doctrines as the people who now run the environmental movement?
[00:26:02.463 --> 00:26:03.964]  Should that concern us at all?
[00:26:05.025 --> 00:26:05.966]  Let me know what you think.
[00:26:06.006 --> 00:26:11.690]  We'll take your calls in the next segment on 800-259-9231.
[00:26:11.750 --> 00:26:16.293]  That's 800-259-9231.
[00:26:17.134 --> 00:26:18.855]  So we played the clips of Manson.
[00:26:19.336 --> 00:26:25.820]  Charlie Manson saying we need to kill 50 million people and that's just a drop in the bucket of what's really coming.
[00:26:26.681 --> 00:26:31.649]  And he went further in other interviews, especially more recent interviews in fact.
[00:26:32.671 --> 00:26:37.539]  For example, an interview with CNN or a phone conversation that was obtained by CNN.
[00:26:39.468 --> 00:26:45.213]  Manson said that basically carbon dioxide is a sin and we need to pay indulgences on it.
[00:26:45.393 --> 00:26:53.340]  He said we were sinning against the air and all these documents and videos are linked from my article today on PrisonPlanet.com.
[00:26:54.281 --> 00:27:00.106]  So we see Charlie Manson embracing the same beliefs as Al Gore with the carbon tax.
[00:27:00.386 --> 00:27:07.032]  We see him embracing the same beliefs as John P Holdren with the mass kill eugenics policy.
[00:27:08.720 --> 00:27:13.383]  And we also see him calling for a return to the agrarian age in another interview.
[00:27:14.824 --> 00:27:16.645]  They interview one of his followers.
[00:27:16.825 --> 00:27:17.285]  That's right.
[00:27:17.305 --> 00:27:23.909]  I mean, Manson's got a new family now that move close to the prison and listen to his lectures on global warming.
[00:27:25.231 --> 00:27:29.152]  And, uh, quote, Charlie says we need to get back to the horse.
[00:27:29.232 --> 00:27:31.353]  That's what one of Manson's followers said.
[00:27:31.733 --> 00:27:48.797]  So now he's preaching, um, that we need to return to the agrarian age, the pre-1700 pre-industrial age, um, which is also something advocated by an author called Keith Farnish, who is a top environmentalist, and he wrote a book
[00:27:49.833 --> 00:28:00.676]  Recently calling for acts of sabotage and environmental terrorism in blowing up dams and demolishing cities in order to return the planet to a pre-industrial society.
[00:28:01.136 --> 00:28:12.720]  Now what's amazing about his book is it's endorsed by Dr. James Hansen, who is one of the most prominent environmentalists and scientists in America.
[00:28:14.168 --> 00:28:17.251]  You know, he's the NASA guy, he's the big NASA guy, James Hansen.
[00:28:17.571 --> 00:28:25.278]  He endorses a book that calls for demolishing industrial society in the name of saving the planet.
[00:28:26.419 --> 00:28:36.208]  And this is similar rhetoric to what the murder mastermind Charles Manson now preaches to his new following from his jail cell in California.
[00:28:38.956 --> 00:28:58.564]  And of course, we're talking about this because last week, James J. Lee, this crazed gunman, went into the Discovery Channel building with explosives, took hostages, and we later learned that he did so because he wanted the Discovery Channel to air more programming about global warming.
[00:28:59.364 --> 00:29:22.782]  So, these not cases that are being influenced by this eugenicist propaganda, these people that have been inducted, who have bought the religion of death, are now out there acting on their crazed beliefs of overpopulation and man-made global warming by committing or attempting to commit acts of violence.
[00:29:22.882 --> 00:29:26.605]  We had the couple in Argentina who killed their own child.
[00:29:28.325 --> 00:29:31.366]  So I want to hear what you think about this when we come back after the break.
[00:29:32.726 --> 00:29:35.026]  We'll take your calls on the Alex Jones Show.
