[00:00:15.998 --> 00:00:16.199]  We're good.
[00:14:47.756 --> 00:14:49.038]  They're not coming back again.
[00:14:49.538 --> 00:14:51.661]  They're outsourcing our jobs.
[00:14:51.761 --> 00:14:59.089]  And that means, of course, Obama recently gave $23 million to an educational facility over in India.
[00:14:59.588 --> 00:15:16.121]  To teach Indians how to speak better English, so that they can have our answering jobs over there, and we can move our answering services overseas, because they can do our architecture, they can do our engineering, they can read our CT scans, and CAT scans, and all those sorts of things, medical.
[00:15:16.141 --> 00:15:28.331]  I mean, in fact, there are between 25 and 42 billion jobs that can leave America and be done just as well overseas, according to Dr. Alan Binder, who's a professor of economics at Princeton.
[00:15:29.184 --> 00:15:32.947]  What they're talking about is impoverishing the American people.
[00:15:33.628 --> 00:15:39.172]  They're encouraging people to come in from other countries, well-trained people with H-1B visas who work for much less.
[00:15:39.753 --> 00:15:42.715]  They're refusing to enforce our immigration laws.
[00:15:42.775 --> 00:15:43.056]  Why?
[00:15:43.076 --> 00:15:45.258]  Because they want the illegal immigrants to come in.
[00:15:45.798 --> 00:15:48.320]  So then we'll work for less and drive down our wages.
[00:15:48.340 --> 00:15:50.422]  Now, right now, people aren't hurting too badly.
[00:15:50.462 --> 00:15:52.844]  I mean, we've got unemployment insurance.
[00:15:53.277 --> 00:15:57.698]  It's been extended out to two years, you get 50% of what you were making before.
[00:15:58.498 --> 00:16:01.479]  But what happens when the federal government runs out of money?
[00:16:01.499 --> 00:16:04.039]  You can't keep borrowing money.
[00:16:04.900 --> 00:16:15.122]  And eventually what happens, and of course we're going to see this within about 10 years, is that they'll be putting out certainly more for insurance on the national debt.
[00:16:16.016 --> 00:16:23.121]  And for Social Security and Medicare, then all the money that comes in, there won't be anything left over for unemployment insurance, there won't be anything left over for the military.
[00:16:23.662 --> 00:16:26.804]  All of these programs, these wonderful programs, are going to come to an end.
[00:16:27.605 --> 00:16:29.726]  And that's exactly what they want.
[00:16:30.447 --> 00:16:31.208]  Who are they?
[00:16:31.228 --> 00:16:32.769]  Well, they're the Trilateral Commission.
[00:16:33.369 --> 00:16:42.256]  All you need to do, of course, is go back and read what Gary Goldwater told us back in 1979 in his book, No Apologies, when he said, this group is international.
[00:16:42.896 --> 00:16:43.477]  They're gold.
[00:16:44.255 --> 00:16:50.860]  is to take over the financial and commercial interests of the world by first taking over the government of the United States.
[00:16:52.141 --> 00:16:52.901]  What have they done?
[00:16:53.362 --> 00:17:07.312]  Well, from 1977 to 2008, every president and or vice president of the United States came to the membership roles of the 87 members of the North American chapter of the Trilateral Commission.
[00:17:07.332 --> 00:17:08.673]  Do you think that happened by accident?
[00:17:09.423 --> 00:17:15.085]  Six of the eight presidents of the World Bank, who control the world finance, came from this little group.
[00:17:15.966 --> 00:17:20.387]  Eight of the ten world trade representatives, who determine our trade policies.
[00:17:20.987 --> 00:17:24.349]  Seven of the twelve secretaries of state and nine of the secretaries of defense.
[00:17:24.589 --> 00:17:25.709]  They control our government!
[00:17:26.630 --> 00:17:28.690]  And Russ Levin is never going to tell you.
[00:17:29.271 --> 00:17:31.191]  And Sean Hannity isn't going to tell you.
[00:17:31.912 --> 00:17:33.332]  And Glenn Beck isn't going to tell you.
[00:17:34.053 --> 00:17:35.133]  But Alex Jones will.
[00:17:44.592 --> 00:17:46.515]  Alex is on the radio locally here.
[00:17:47.256 --> 00:17:49.498]  Michael's worming has the courage to put him on.
[00:17:50.079 --> 00:17:51.400]  Alex is doing a great job.
[00:17:51.781 --> 00:17:52.462]  He's picking up.
[00:17:52.482 --> 00:17:53.483]  I mean, I'm not going to be around.
[00:17:53.563 --> 00:17:53.623]  I'm 81.
[00:17:53.703 --> 00:17:55.585]  I'm not going to be around that much longer.
[00:17:55.926 --> 00:18:00.111]  But it's great to know that we have people who are going to be able to stand up and tell the truth.
[00:18:00.852 --> 00:18:03.435]  So without further ado, my good friend, Alex Jones.
[00:18:15.169 --> 00:18:21.373]  We could have done it without you.
[00:18:21.433 --> 00:18:26.576]  Thank you, Dr. Stan!
[00:18:30.919 --> 00:18:35.882]  How do we find Dr. Stan on the radio?
[00:18:36.362 --> 00:18:37.263]  Radioliberty.com!
[00:18:45.219 --> 00:18:47.921]  Since my microphone won't fit in here, I'll do it this way.
[00:18:51.364 --> 00:18:59.551]  Well, first off, it is just buoying, absolutely empowering to be here with so many lovers of liberty.
[00:19:07.818 --> 00:19:09.660]  The globalists are scared right now.
[00:19:14.741 --> 00:19:21.505]  They have quietly, behind the scenes, built this system of dehumanization and enslavement.
[00:19:22.466 --> 00:19:33.193]  But because there were so many great people like Dr. Stan Monteith, going back almost 50 years ago, G. Edward Griffin, Anthony J. Hilder, and so many others,
[00:19:33.652 --> 00:20:01.554]  Because of them being made fun of, laughed at, ridiculed, but telling the truth about the plan for a tyrannical world government, so many seeds have been planted and so many other people of the last few generations have been awakened that we are literally catching the technocrats who are filled with hubris and on power trips with their pants down and we've got a good chance of defeating them!
[00:20:09.909 --> 00:20:18.832]  More and more every day I quote the French philosopher Victor Hugo, no army can stop an idea whose time has come.
[00:20:23.313 --> 00:20:33.917]  And the global recognition of the planetary corporate dictatorship has never been on more fire than it is now!
[00:20:41.536 --> 00:20:57.066]  It was just four months ago that Zbigniew Brzezinski, one of the top engineers and global planners of this feudal plantation, addressed the Council on Foreign Relations branch of Canada.
[00:20:58.550 --> 00:21:03.735]  And what did he tell them with his voice tremulating, his voice shaking?
[00:21:04.496 --> 00:21:19.371]  He said, for the first time in human history, the entire planet is politically awake and aware, I quote, staring the elite in the eyes!
[00:21:29.619 --> 00:21:41.922]  Puppet politicians like George Herbert Walker Bush and Bill Clinton and George W. Bush and Barack Obama, they come and go!
[00:21:43.002 --> 00:21:49.344]  But the puppet masters that pull their strings, they are there, and they are the enemy
[00:21:49.884 --> 00:21:51.506]  And we recognize them!
[00:21:51.886 --> 00:21:55.871]  And we know they're waging eugenics Nazi war against us!
[00:21:56.191 --> 00:22:01.797]  And the spirit of free humanity is rising to resist them!
[00:22:14.778 --> 00:22:27.546]  They have attempted to control our paradigm and keep us in this false system of left, right, Republican, Democrat, but their false paradigm is falling!
[00:22:32.589 --> 00:22:36.552]  And as that illusion falls, as that iron curtain of deception
[00:22:37.779 --> 00:22:48.471]  Burns away, we are staring eye to eye with the psychopathic controllers who have engineered every major war in the last 210 years!
[00:22:57.455 --> 00:23:00.681]  The Great Awakening is upon us!
[00:23:01.142 --> 00:23:10.338]  And every single one of you, as Mahatma Gandhi said, carries the seed of the universe within your heart!
[00:23:16.363 --> 00:23:30.015]  You are the leaders, regardless of race, color, creed, religion, who are now at this historic fork in the road, this crossroads, who will make the decision for the species, for the human race.
[00:23:30.556 --> 00:23:40.445]  It is up to you to stand up against their scientific tyranny, to break their code, to realize their system, and to defeat them!
[00:23:48.891 --> 00:24:00.516]  I want to speak about who we really are, who we are individually, free humanity, versus who they are, who the controllers are, and the differences between us.
[00:24:02.557 --> 00:24:17.763]  Madison Avenue in the last hundred years, in their own public writings, talk about how they try to teach us that we're inadequate, that we're ugly, that we're weak, that we're powerless, so they can fill us full of their lies in the name of supposedly fulfilling us.
[00:24:18.303 --> 00:24:25.227]  And they do that because the controllers are fundamentally scared of who you are individually.
[00:24:25.568 --> 00:24:33.733]  They are fundamentally scared of the dynamic human spirit that refuses to submit to their dehumanization!
[00:24:38.896 --> 00:24:40.557]  The globalists are scared.
[00:24:41.497 --> 00:24:47.081]  They are scared because they have engaged in a very wicked decision.
[00:24:47.981 --> 00:24:54.102]  The Global Controllers are highly intelligent, but they have learned the secrets of humanity.
[00:24:54.122 --> 00:24:56.523]  They've learned the secrets of our species.
[00:24:56.563 --> 00:25:09.846]  They know the potential, and they've decided to hoard that information to themselves and to use it to dominate and control their fellow humans, committing not just a crime against us, but a crime against themselves.
[00:25:10.626 --> 00:25:20.175]  And that's why they seek to shudder your psyche, your mind, your intellect, your soul, everything that you're capable of, because they are afraid of you!
[00:25:20.475 --> 00:25:23.858]  They know your inherent power!
[00:25:30.575 --> 00:25:35.697]  I go back to 1900, 110 years ago.
[00:25:36.237 --> 00:25:44.360]  Max Planck, a German physicist, in his mind, envisioned equations that developed the atomic theory.
[00:25:44.780 --> 00:25:53.524]  Envisioned in his mind, on a blackboard, long before cell phones, long before jet aircraft, before airplanes had even taken to the air.
[00:25:54.344 --> 00:26:01.548]  He envisioned equations in his mind that developed nuclear reactors, atomic and hydrogen weapons.
[00:26:01.988 --> 00:26:06.050]  He deliberately wrote out the plans for these systems.
[00:26:06.610 --> 00:26:09.492]  That's what the establishment is afraid of!
[00:26:09.812 --> 00:26:16.455]  We have minds and souls that can literally break the secrets of the universe!
[00:26:16.735 --> 00:26:23.659]  We are made in the image of the creator of the entire dimension that we live in and beyond!
[00:26:33.700 --> 00:26:37.042]  Humanity is at an embryonic phase.
[00:26:37.623 --> 00:26:39.684]  And the global engineers know that.
[00:26:40.125 --> 00:26:49.671]  And they seek to stunt humanity, to dumb down humanity, to retard humanity, so it can be easily managed for our extermination.
[00:26:49.952 --> 00:26:58.298]  So that the children and the progeny of the global engineers can take to the stars and take part in the destiny of this species.
[00:26:58.538 --> 00:27:02.781]  But they are not righteous enough, pure enough, good enough,
[00:27:03.001 --> 00:27:06.790]  by a trillion light years to take control of our destiny.
[00:27:07.050 --> 00:27:11.661]  They are greedy, envious scum that must be defeated!
[00:27:23.916 --> 00:27:30.000]  The elite, whether it's Europe, China, Latin America, it doesn't matter.
[00:27:30.521 --> 00:27:41.949]  The global rulers of this planet are predatory, predators who enjoy dehumanizing and murdering and enslaving us, and they tell us that they're the elite.
[00:27:42.769 --> 00:27:53.297]  They developed the plan of eugenics out of social Darwinism, and social Darwinism, saying they were doing the planet a favor in murdering and killing and dumbing down populations.
[00:27:53.877 --> 00:28:01.681]  They are the most avaristic, inbred psychopaths who have a sheer pleasure in destroying society.
[00:28:01.941 --> 00:28:12.847]  They claim, this is their great secret, that they are building this world government in the name of peace, to stop nuclear war, to stop genetic engineering out of control.
[00:28:13.227 --> 00:28:14.468]  But on every front,
[00:28:15.188 --> 00:28:25.858]  They are greedily, like the demons they are, pressing the lever forward, slamming their foot down on the accelerator, driving us straight towards extinction!
[00:28:26.198 --> 00:28:28.160]  They are lovers of death!
[00:28:33.285 --> 00:28:37.009]  And like a moth to flame, they can't keep away from it.
[00:28:38.157 --> 00:28:43.700]  Like a moth to flame, they build their Hadron Superconducting Super Collider.
[00:28:44.181 --> 00:28:48.683]  And they make jokes on television about, yeah, there's a chance we're going to make a black hole.
[00:28:49.063 --> 00:28:53.806]  There's a chance we're going to cause an explosion a trillion times greater than the biggest H-bomb.
[00:28:54.066 --> 00:28:59.650]  But we're going to do it, because we are the supposed God-men, they say.
[00:29:00.510 --> 00:29:18.298]  Meanwhile, they say that countries have to be invaded and millions have to be killed over 110-year-old technology of atomic weapons that they themselves handed out to the children of the world, just like in the old westerns where they throw the gun before the child.
[00:29:18.838 --> 00:29:27.942]  And say, pick it up, kid, after the bad guy's already shot his daddy, and the little kid picks up the gun and they shoot him down in the dust, in the dirt.
[00:29:28.322 --> 00:29:33.304]  They use the technologies that have been developed as a pretext to menace this planet.
[00:29:33.624 --> 00:29:38.205]  They use the technologies they've developed as an excuse to take over our society.
[00:29:38.486 --> 00:29:42.187]  But at the base of everything they say, it is a lie!
[00:29:42.687 --> 00:29:46.749]  They are obsessed with death and destruction!
[00:29:47.725 --> 00:29:58.276]  And the human individual has to realize that we have no future if these people are not exposed and then ultimately defeated!
[00:30:06.324 --> 00:30:09.367]  It is the ultimate greed, the ultimate avarice.
[00:30:10.128 --> 00:30:31.998]  That the controllers understand what this species and this planet truly represents, the embryonic phase of our species, and that they would seek, with chemicals and biologicals and radiologicals and television and media conditioning, to dumb people down and to turn us against each other so that they can more easily manage our society.
[00:30:32.319 --> 00:30:39.282]  They have committed fundamental crimes, not just against races or groups, but against the human
[00:30:39.702 --> 00:30:41.443]  Community itself.
[00:30:44.384 --> 00:30:56.629]  You look at all the different medical reports, all the mainline statistics, the male sperm count in Western Europe, the United States, Canada, Australia, New Zealand, the Anglo-American arm of this system, and sperm counts are down by over 85%.
[00:30:57.449 --> 00:31:02.871]  Infertility and cancers amongst women are over 2,000% on average increases.
[00:31:03.171 --> 00:31:05.092]  They are killing us in our homes.
[00:31:05.392 --> 00:31:06.973]  They are killing us in our cities.
[00:31:07.273 --> 00:31:10.855]  And our towns quietly, slowly, they are doing this.
[00:31:11.156 --> 00:31:14.658]  They have confused us and compartmentalized us to the point we don't realize it.
[00:31:15.118 --> 00:31:18.441]  Just search the term human DNA irrevocably damaged.
[00:31:18.661 --> 00:31:36.313]  They've already gone in with the mercury-filled shots and the sodium fluoride in the water and the GMO foods in all the major studies and have already damaged the genetic code of this species to an incredibly dangerous level in their lust and their hatred of the general public.
[00:31:36.860 --> 00:31:43.290]  And the establishment themselves spends all their times only eating off organic farms, only drinking fluoridated water.
[00:31:43.851 --> 00:31:49.621]  They reportedly have all the cures to the binary weapons systems that they've released into our population.
[00:31:51.155 --> 00:32:04.149]  And it comes to that point of just realizing just how completely psychopathic and out of control these people are that you then realize that your individual life means absolutely nothing.
[00:32:04.910 --> 00:32:06.972]  I have no fear of being killed myself.
[00:32:07.173 --> 00:32:09.815]  I have no fear of being destroyed by the media.
[00:32:09.936 --> 00:32:10.897]  I have no fear
[00:32:11.497 --> 00:32:25.229]  of disease individually, but I have great fear of being killed and not being able to complete my mission of warning humanity of what's happening to our society and allowing these people to continue.
[00:32:25.349 --> 00:32:34.216]  But the good news is they can't kill a Dr. Stan Montief or an Alex Jones or someone else because the idea, as I said earlier, is bulletproof.
