# Transcription model: large-v3-turbo
[00:00:00.000 --> 00:00:03.879]  As most of you know, there's major changes happening across the planet.
[00:01:45.560 --> 00:01:56.579]  And it is because the people woke up, because you got motivated, because you donated and supported Trump, because you voted, because you spoke up, because you didn't care about being censored and attacked, and you had the truth on your side.
[00:01:56.939 --> 00:02:01.680]  But we've only won a major series of battles, and we are winning the overall war.
[00:02:01.819 --> 00:02:08.500]  But if we believe that everything's taken care of, and well, you know, Musk is over there, and he's rich, he's powerful, he's okay.
[00:02:08.740 --> 00:02:10.319]  That's a lie, ladies and gentlemen.
[00:02:10.659 --> 00:02:12.099]  And then at another level...
[00:02:12.120 --> 00:02:18.280]  The globalists, after Trump eight years ago, openly said in thousands of news articles and TV programs that I was the big enemy.
[00:02:18.560 --> 00:02:23.219]  Because we did have the biggest English-speaking audience, not just news, but period, in the world at that time.
[00:02:23.379 --> 00:02:24.780]  Bigger than Rogan's ever been.
[00:02:24.819 --> 00:02:26.199]  And I'm not in competition with Rogan.
[00:02:26.319 --> 00:02:32.840]  It was recognized billions of views on YouTube and other platforms and Facebook a month of my show alone.
[00:02:32.979 --> 00:02:37.039]  And my reporters, Owen, was getting hundreds of millions of views a day.
[00:02:37.319 --> 00:02:38.080]  Paul Watson!
[00:02:38.539 --> 00:02:41.960]  And we were growing and hiring more reporters and building the Infowars network.
[00:02:42.159 --> 00:02:48.819]  And then they came in and took us off everything except talk radio and sued me and had rigged court cases.
[00:02:48.939 --> 00:02:51.979]  But because of your support, we hung on.
[00:02:52.139 --> 00:02:52.960]  We stayed on air.
[00:02:53.180 --> 00:02:55.159]  So my fate is tied to Musk.
[00:02:55.319 --> 00:02:56.759]  His fate is tied to mine.
[00:02:56.900 --> 00:02:58.020]  His fate is tied to you.
[00:02:58.139 --> 00:02:59.080]  We're all tied to Trump.
[00:02:59.240 --> 00:03:02.879]  This is a real revolution, but it takes support.
[00:03:03.060 --> 00:03:04.479]  It takes money to do it.
[00:03:04.639 --> 00:03:06.780]  That's why, as a symbol of this.
[00:03:07.310 --> 00:03:21.830]  We went and bought the most awesome Cybertruck, had it wrapped in 1776, the Alex Jones edition, and are going to raffle this off for a lucky winner coming up next month at thealexjonesstore.com.
[00:03:22.009 --> 00:03:24.810]  Now, will getting this truck and raffling it off save the world?
[00:03:25.009 --> 00:03:27.229]  No. But all of us doing...
[00:03:27.580 --> 00:03:28.979]  For me, you know, a big thing.
[00:03:29.159 --> 00:03:30.139]  For Musk, a small thing.
[00:03:30.219 --> 00:03:31.080]  For a lot of you, a big thing.
[00:03:31.379 --> 00:03:33.000]  All of this adds up.
[00:03:33.280 --> 00:03:37.840]  All these little things and middle-sized things and big things add up, and it's that fight.
[00:03:37.979 --> 00:03:40.979]  We're in that intense fight, that battle of inches.
[00:03:41.280 --> 00:03:44.979]  And right now, we're way ahead of them for the first time in modern history.
[00:03:45.699 --> 00:03:49.340]  That's why it's so important that everyone understand that...
[00:03:49.340 --> 00:03:50.879]  Our ideas are superior.
[00:03:50.939 --> 00:03:52.219]  Our ideas are between humanity.
[00:03:52.539 --> 00:03:55.259]  Our ideas are unstoppable if we simply defend them.
[00:03:55.360 --> 00:03:57.960]  And yes, people have started to do that and realize that.
[00:03:58.400 --> 00:03:59.560]  That's why it's so important.
[00:04:00.120 --> 00:04:07.659]  For all of you to support President Trump and all of you to support independent local businesses and independent real media that is now bigger than the corporate dying media.
[00:04:07.979 --> 00:04:19.839]  And you notice the bad guys recognize that we've been the most effective and really woke people up to build the platform and to build the runway and to build the foundation for this incredible relaunch and architecture of the new renaissance.
[00:04:20.079 --> 00:04:23.160]  And the tyrants are in so much trouble, but they're launching their counteroffensive.
[00:04:23.560 --> 00:04:29.680]  If you recognize that it's been my work and my crew's work and our guest work and the films and the shows and working seven days a week.
[00:04:29.680 --> 00:04:32.060]  Most days 15, 16 hours a day.
[00:04:32.060 --> 00:04:34.060]  Some days 20 hours, 24 hours.
[00:04:34.689 --> 00:04:38.209]  And it's paid off because good trumps evil.
[00:04:38.689 --> 00:04:41.069]  Because truth trumps lies.
[00:04:41.290 --> 00:04:43.970]  And because I bet on humanity because I know you're just like me.
[00:04:44.129 --> 00:04:45.110]  So commit.
[00:04:45.610 --> 00:04:50.189]  With whoever you decide to commit, whether it's one group or a hundred Patriot groups, get involved yourself.
[00:04:50.350 --> 00:04:51.129]  Start your own organization.
[00:04:51.410 --> 00:04:56.990]  And the simplest thing to do is to become a VIP member for $30 a month at TheAlexStore.com.
[00:04:57.149 --> 00:04:58.149]  Cancel any time.
[00:04:58.149 --> 00:05:01.569]  You get special deals, special offerings, special sales.
[00:05:01.829 --> 00:05:05.410]  You get $40 to spend each month in the store for $30.
[00:05:05.790 --> 00:05:07.910]  So if you're going to support it all, you've got to do it.
[00:05:07.990 --> 00:05:12.370]  And then, by being a member, it reminds you that you're part of this community.
[00:05:12.610 --> 00:05:14.870]  Regardless of whether you support or not, I'm committed.
[00:05:14.920 --> 00:05:16.399]  Because your future is tied to mine.
[00:05:16.980 --> 00:05:27.629]  But when you realize that when you support us with a proven track record of wrecking the globalists, unlike anyone in the long term, and building the foundation for where we are right now, you're not You're doing something for me.
[00:05:27.730 --> 00:05:28.810]  You're doing it for you.
[00:05:28.990 --> 00:05:34.230]  You're not giving something up when you get game-changing, highest-quality supplements that enrich your life and make you healthier and better.
[00:05:34.389 --> 00:05:40.269]  You're not giving something up when you get the widest selection out there, a Patriot apparel, and wear it and have an adventure meeting all these great people.
[00:05:40.529 --> 00:05:43.449]  Or the collectible knives and other things that are at thealexmestore.com.
[00:05:43.610 --> 00:05:52.990]  You are investing in your future and investing in humanity at a time when we are turning the tide and everything I talked about for decades is now...
[00:05:53.360 --> 00:05:56.800]  Being accepted as the real political paradigm of the world.
[00:05:57.000 --> 00:05:57.740]  I was right.
[00:05:57.899 --> 00:06:13.899]  I was vindicated because I'd studied history, and I interviewed all the experts, and I read what the Globals were planning, and I saw that all their old plans they had, 56 years ago, they got done in the last 20 years, and now they've got the horrible depopulation and the post-human world and this fucking nightmare set up for us.
[00:06:14.800 --> 00:06:16.399]  This is the key.
[00:06:16.759 --> 00:06:18.420]  This is the time to press the attack.
[00:06:18.680 --> 00:06:19.860]  I need your support.
[00:06:20.040 --> 00:06:21.959]  The ball's in your court, but whatever you do.
[00:06:22.639 --> 00:06:29.180]  Understand that the spell is broken and letting these tyrants know that we don't follow their words and their cult programming and their systems anymore.
[00:06:29.379 --> 00:06:36.680]  Because not only are they not the moral authority, they are proven evil cult members, death cult sickos that want us to be their slaves.
[00:06:36.819 --> 00:06:38.680]  And to them, I say, fuck you!
[00:06:39.040 --> 00:06:44.379]  You fucked around and found out and we've only begun to fight and your reign of terror is coming to an end.
[00:06:44.500 --> 00:06:48.620]  And you think all your swatting and all your terrorism and all your burning shit down scares us.
[00:06:48.779 --> 00:06:50.819]  All you're doing is waking up humanity.
[00:06:51.430 --> 00:06:53.529]  These are their death throes right now.
[00:06:53.670 --> 00:06:55.550]  And I'm just blessed and honored to be seeing this victory.
[00:06:55.689 --> 00:06:59.649]  Because even if we weren't having this quick of a victory and this huge success, I would still keep fighting.
[00:06:59.970 --> 00:07:09.029]  Because it's a spiritual decision that you make that actually chooses where your destiny and your eternal being and where your energy resonates.
[00:07:09.689 --> 00:07:11.610]  It truly is the journey being the destination.
[00:07:11.930 --> 00:07:13.430]  So take your destiny in your hand now.
[00:07:13.550 --> 00:07:16.110]  And whatever you do, redouble your efforts in the Infowar.
