# Transcription model: nvidia/parakeet-tdt-0.6b-v2, and large-v3-turbo
[00:00:15.200 --> 00:00:17.920]  InfoWars, tomorrow's news, today.
[00:04:05.680 --> 00:04:07.280]  So why does Nick spend most of his time on Trump?
[00:04:07.520 --> 00:04:08.800]  And I think that's a legitimate question.
[00:04:08.879 --> 00:04:10.080]  We'll go to Nick here in a moment.
[00:04:10.240 --> 00:04:15.599]  But first, my message to the globalists who are the real enemy, that they have awoken the terrible giant.
[00:04:15.760 --> 00:04:19.199]  And Trump's just a symbol of that riding in on the surfboard.
[00:04:19.519 --> 00:04:24.160]  We brought this, this global awakening, and it is supercharged right now.
[00:04:24.480 --> 00:04:29.920]  And the man of the moment, which once you hit this type of moment, it isn't a moment.
[00:04:30.079 --> 00:04:32.800]  It goes on and it gets bigger is Nick Fuentez.
[00:04:32.959 --> 00:04:35.120]  And I talked to him a couple of weeks ago.
[00:04:35.439 --> 00:04:38.400]  I saw him on his own show that night because I watched part of the next morning when I was working out.
[00:04:38.560 --> 00:04:40.639]  He said, yeah, I think they're going to try to come after me and kill me now.
[00:04:40.720 --> 00:04:41.360]  We already have.
[00:04:41.600 --> 00:04:43.840]  I called him and I said, let me tell you, I've been around the block.
[00:04:44.160 --> 00:04:50.319]  You better watch your ass because you're about to go next level and the Death Star is going to take a shot at you.
[00:04:50.639 --> 00:04:52.400]  So here's our message to the globalists.
[00:04:52.480 --> 00:04:55.280]  Remember, folks, they're the real enemy and they're in trouble.
[00:04:55.920 --> 00:04:57.439]  Here is the terrible giant.
[00:04:57.600 --> 00:04:58.720]  We'll go right to Nick Fuentez.
[00:04:58.879 --> 00:05:05.280]  Everybody watching, share the live feed right now from his feed at Rumble, ours at Rumble, Real Olive Shones on X, Infowars.com forward slash show.
[00:05:05.600 --> 00:05:11.360]  Share it because this is going to be a lively discussion, a lot of inside baseball, a real debate, and more.
[00:05:11.520 --> 00:05:12.879]  We'll go as long as Dick wants to go.
[00:05:13.040 --> 00:05:14.160]  Stay with us.
[00:05:14.800 --> 00:05:23.680]  We are the number one hated and attacked media organization in the world by every evil, disgusting, sickening organization on the face of the planet.
[00:05:24.000 --> 00:05:25.120]  And I'm going to say it.
[00:05:25.280 --> 00:05:27.120]  If you're going to go as big as you can.
[00:05:27.439 --> 00:05:31.680]  That's why John Hancock literally saw people signing their names, Lil Bitty, and people he knew signed them.
[00:05:31.840 --> 00:05:32.639]  You really couldn't tell who they were.
[00:05:32.720 --> 00:05:33.280]  And I get it.
[00:05:33.360 --> 00:05:35.439]  Every person signing that was signing their potential death warrant.
[00:05:35.519 --> 00:05:36.960]  He got up there and went boom.
[00:05:37.280 --> 00:05:42.000]  And he said, if I'm going to have the king coming after me, I want him to come after me, number one.
[00:05:42.319 --> 00:05:44.000]  That's a pretty large signature, Johnny.
[00:05:44.240 --> 00:05:46.080]  Yeah, and I'm going to risk my life fighting tyranny.
[00:05:46.240 --> 00:05:49.040]  Anybody that's ever been in fights, you know, looking for fights, but you've been in a few.
[00:05:49.280 --> 00:05:51.840]  You learn, you hesitate when somebody's trying to beat the hell out of you.
[00:05:51.920 --> 00:05:53.040]  You're going to get your ass kicked.
[00:05:53.120 --> 00:05:57.199]  But you just decide to beat the living hell out of them and stop worrying about who's winning.
[00:05:57.360 --> 00:06:00.240]  And you're going to win almost every time unless you're fighting Mike Tyson.
[00:06:00.400 --> 00:06:03.920]  I know people will knock you upside the head really hard and like sit back and look at what it did.
[00:06:04.160 --> 00:06:09.920]  Or somebody will hit you in the side of the head with baseball bat and they'll kind of sit back and watch and see what it did.
[00:06:10.160 --> 00:06:11.759]  I'm like a Terminator.
[00:06:13.120 --> 00:06:14.000]  You're about to find out.
[00:06:14.160 --> 00:06:17.120]  I'll soak that bat up your ass and turn you into a pops and all.
[00:06:17.519 --> 00:06:18.960]  So that's what's going on here.
[00:06:19.280 --> 00:06:22.000]  And I love it because we're drawing their fire.
[00:06:22.160 --> 00:06:23.200]  We've exposed them.
[00:06:23.280 --> 00:06:26.160]  We've drawn them out of their rat holes to do all of this.
[00:06:26.319 --> 00:06:30.240]  The Soros scum and the Soros DA and all of them.
[00:06:30.400 --> 00:06:31.120]  They're filth.
[00:06:31.280 --> 00:06:33.200]  They're disgusting tyrants.
[00:06:33.519 --> 00:06:36.639]  Just like judges in Nazi Germany or Soviet Russia.
[00:06:36.800 --> 00:06:37.920]  They're disgusting.
[00:06:38.240 --> 00:06:40.319]  And it's like we're in the dark and they got night vision.
[00:06:40.400 --> 00:06:47.040]  We're in a pitch black arena with no light and they've got their illuminators on and they can see us and we can't see them.
[00:06:47.280 --> 00:06:47.920]  Well, guess what?
[00:06:48.240 --> 00:06:53.519]  I walked over with my listeners collectively and pulled the switch and turned the lights on.
[00:06:54.639 --> 00:07:01.519]  The real war's here with the Globalist and Soros and Obama and the New World Order and Black Rock.
[00:07:01.840 --> 00:07:05.120]  They've declared war on us and we accept the challenge.
[00:07:05.280 --> 00:07:06.879]  We're taking the country back.
[00:07:08.000 --> 00:07:11.600]  Their attacks on Trump, their law fair, all the criminal activity.
[00:07:11.759 --> 00:07:12.800]  How'd that work out for them?
[00:07:13.040 --> 00:07:14.320]  They were dumb enough to brag.
[00:07:14.480 --> 00:07:15.120]  Remember everywhere.
[00:07:15.360 --> 00:07:18.639]  It'll be over for Trump when this mugshot comes out in Georgia.
[00:07:19.200 --> 00:07:20.320]  We're finally getting it.
[00:07:20.560 --> 00:07:22.399]  Every channel, remember, it's the end.
[00:07:22.560 --> 00:07:23.360]  The mug shot.
[00:07:25.040 --> 00:07:35.840]  And then Trump nails it with a beyond Clint Eastwood, badass American eagle gaze of total defiance that everybody looks at and knows deep down.
[00:07:36.000 --> 00:07:37.279]  That's the alpha male.
[00:07:37.440 --> 00:07:38.320]  That's the badass.
[00:07:38.560 --> 00:07:40.000]  That's the defiant real person.
[00:07:40.240 --> 00:07:41.759]  You can't fake that look.
[00:07:42.000 --> 00:07:50.160]  And then when they shot him, you got even more of that look, except the lips pulled down and the teeth bared and the eyes bugging out.
[00:07:50.480 --> 00:07:51.040]  Yes.
[00:07:51.600 --> 00:07:55.680]  Yes, we get to see who's really who at times like this, don't we?
[00:07:56.000 --> 00:08:01.120]  And now the bad guys are going to find out who's really who, aren't you?
[00:08:01.440 --> 00:08:05.440]  Because the veneer of civilization is burning off.
[00:08:05.759 --> 00:08:26.960]  And all the posers and all the thugs and all the boys who thought they had this country on its knees and cowed are now just beginning to understand that they have awoken the terrible giant.
[00:08:48.579 --> 00:08:51.620]  because I got to sit there in Austin court.
[00:08:52.000 --> 00:08:58.960]  They didn't want me in the courtroom, but I was watching it because the judge hadn't called me with that Gwer Gamble that did that rigged court case with the show trial and all that.
[00:08:59.039 --> 00:09:02.480]  And after the debate tonight with Nick Fuentes, I'll give you a huge update.
[00:09:02.799 --> 00:09:05.600]  Remember how they did a fake auction and got caught and the judge said it was illegal?
[00:09:05.680 --> 00:09:09.440]  Remember how they closed the doors and turned the internet off and the judge overrode them?
[00:09:09.759 --> 00:09:21.519]  They just appointed a receiver and gave them the order to send in the Austin, Travis County Sheriff's Department and seize the building when there's a stay and the federal judge has blocked it.
[00:09:22.480 --> 00:09:29.680]  And that's going to be huge when they come in here and grab the building and then a federal judge overrides them.
[00:09:29.759 --> 00:09:30.480]  It's cut and dry.
[00:09:30.720 --> 00:09:35.680]  But it's just like these federal judges say Trump can't deport people when it's writing the Constitution.
[00:09:35.759 --> 00:09:38.720]  So of course it got overridden by the Supreme Court and other appellate courts.
[00:09:38.960 --> 00:09:41.759]  I mean, when you know the law, I mean, it's cut and dry.
[00:09:42.080 --> 00:09:43.279]  And she just did it again.
[00:09:43.519 --> 00:09:45.120]  And she told my lawyers, you can't talk.
[00:09:45.360 --> 00:09:46.480]  I'm doing this.
[00:09:47.120 --> 00:09:49.279]  So I don't know what the Sheriff's Department's going to do.
[00:09:49.360 --> 00:09:51.120]  I don't know if they come tomorrow, next week.
[00:09:51.440 --> 00:09:54.000]  I mean, you can't make up cliffhangers like this.
[00:09:54.160 --> 00:09:56.799]  So I'm pretty pissed off and wound up.
[00:09:57.439 --> 00:10:02.480]  That's coming up, but it's also really good from what I've been told.
[00:10:02.559 --> 00:10:05.120]  I mean, this is crazy, but it shows how desperate they are.
[00:10:05.360 --> 00:10:16.559]  Now, I wanted to get Nick on, and I asked him to come on last week, this week, to discuss the whole waterfront and where the world's going.
[00:10:16.719 --> 00:10:24.159]  And also, he's trying to drag us into war with Iran again and all the rest of it.
[00:10:24.319 --> 00:10:30.559]  And I wanted to debate him on the border and enforcement because I think Trump overalls did the best job with the tools they have and they're gearing up.
[00:10:30.719 --> 00:10:32.079]  It'll be a friendly debate.
[00:10:32.399 --> 00:10:38.319]  But since then, he's come out and said, you know, he thinks that Trump wants this as a police state for Israel or something.
[00:10:38.639 --> 00:10:41.759]  And Israel is involved with anti-free speech laws and training police and things.
[00:10:42.000 --> 00:10:45.679]  So that's actually a real fear, I believe.
[00:10:45.759 --> 00:10:47.839]  But I don't see that as why Trump's doing this.
[00:10:48.079 --> 00:10:48.959]  We'll debate that.
[00:10:49.120 --> 00:10:51.360]  And that's a real issue I disagree with Nick on.
[00:10:51.439 --> 00:10:53.039]  And I'm going to let him put out his view on it.
[00:10:53.120 --> 00:10:54.959]  I don't want to misrepresent it.
[00:10:55.839 --> 00:11:02.720]  But as I just said in the intro, I don't think I've ever seen Buzz this big on a topic.
[00:11:02.879 --> 00:11:10.319]  I mean, every time I go out in public and walk around at least 10, 15 people, you know, I mean, if I see like, you know, the guy comes to clean the pool or something, he doesn't bring it up.
[00:11:10.399 --> 00:11:23.039]  But I mean, if I get around a gas station, a grocery store, anywhere, multiple people bring up Nick Fuentez and this big battle, and everybody thinks he's being ganged up on and he's a really smart guy.
[00:11:23.360 --> 00:11:26.879]  And, you know, wow, they heard he was a bad guy, but now they love his show.
[00:11:27.120 --> 00:11:28.639]  And the show's been big forever.
[00:11:29.199 --> 00:11:33.039]  He's been around eight years or so, nine years, but it's exploded.
[00:11:33.360 --> 00:11:38.959]  And I know when something explodes like that, I called him a week and a half ago and I said, you better get ready for the big attacks.
[00:11:39.439 --> 00:11:43.759]  And look, I'm not fighting with Tucker or Candace or Elon Musk.
[00:11:43.919 --> 00:11:44.959]  I love all those people.
[00:11:45.519 --> 00:11:48.879]  And I think they have their own perspectives and their own issues.
[00:11:49.039 --> 00:11:53.759]  And I defended Tucker because he confided me two weeks after his dad died when I was up there with him for a few days, have a dinner and lunch.
[00:11:54.079 --> 00:12:01.120]  That, wow, I knew he worked with the CIA because USA did and voice from America and all that, but I didn't know he was high level and he was high level.
[00:12:01.279 --> 00:12:02.319]  I said, Tucker, come on.
[00:12:03.679 --> 00:12:06.240]  So I don't think Tucker's lying about that.
[00:12:06.720 --> 00:12:14.079]  So I've said my little intro, but just in general, I have been extremely famous for 15 years.
[00:12:14.240 --> 00:12:16.000]  I mean, really famous for 25, 30.
[00:12:16.240 --> 00:12:17.039]  So I know what it's like.
[00:12:17.199 --> 00:12:18.240]  I know what happens.
[00:12:18.559 --> 00:12:19.759]  I know how people get jealous.
[00:12:19.839 --> 00:12:22.480]  They come after you or they think you're a bad guy.
[00:12:22.799 --> 00:12:24.000]  A lot of stuff happens.
[00:12:24.319 --> 00:12:30.319]  And Nick's 26, but he's been active for politics for at least 10 years or so.
[00:12:30.639 --> 00:12:32.240]  So he's a big guy.
[00:12:32.960 --> 00:12:43.120]  But at the same time, it's this phenomenon that goes on that is a zeitgeist.
[00:12:43.359 --> 00:12:53.120]  And when you become the symbol of a zeitgeist, as I have been, and as Trump has been, and only a few others, and Tucker is kind of the voice of the populist conservative movement, he's an icon.
[00:12:53.679 --> 00:12:59.439]  When you get to that level, just a lot of things happen that are good and are bad.
[00:12:59.759 --> 00:13:04.559]  But bigger than Nick Fuentez is the issue of the symbol he's become.
[00:13:05.199 --> 00:13:16.480]  And the fact that that's a bellwether or a canary in the coal mine that the Great Awakening has been accelerating for at least 10 years, but it's exploding now.
[00:13:17.279 --> 00:13:22.399]  And there is a total break with the system and anything seen as establishment.
[00:13:22.720 --> 00:13:28.000]  And so is it healthy to have all this fighting and all these people going after each other?
[00:13:28.639 --> 00:13:37.919]  Well, at the end of the day, it is healthy to have a debate about the populist movement and the Republican Party and our ongoing somewhat successful takeover of that.
[00:13:39.120 --> 00:13:46.319]  And so overall, this is very positive what's happening and really the end of political correctness.
[00:13:46.480 --> 00:13:53.519]  People not just minding being politically correct, but actually reveling in it, understanding that we've been bullied and intimidated.
[00:13:53.599 --> 00:13:55.519]  And that's a very healthy thing.
[00:13:56.079 --> 00:14:03.759]  But then out of that, you can swing too far to the other side, which I believe is a danger as well.
[00:14:04.079 --> 00:14:06.319]  So we are in a time of momentous change.
[00:14:06.639 --> 00:14:07.359]  You have a lot of people.
[00:14:07.519 --> 00:14:21.759]  The Democratic Party is certainly still in their bubble, but a lot of Republicans that really aren't even neocons, but rub shoulders with both sides of the populist and neocon movement that like Charlie Kirk, that now are sounding more like Fuentes.
[00:14:22.319 --> 00:14:38.319]  And then just like Fuentes at Turning Point and all these other groups eight, nine years ago, they saw he was a smart guy, charismatic, even when he was 18 years old, bring him in, hire him, and then try to send him to Israel and brainwash him and make him do that.
[00:14:38.480 --> 00:14:40.480]  That made him go the other direction.
[00:14:40.720 --> 00:14:43.759]  They kind of, I would say, accelerated him becoming what he is today.
[00:14:44.960 --> 00:14:53.679]  And it's the same thing when now Charlie Kirk is like, I have the Jewish lobby, the Israel lobby calling up and threatening me, and I've been your greatest ally.
[00:14:53.839 --> 00:14:54.559]  How dare you?
[00:14:54.879 --> 00:14:57.679]  And that's how this process begins.
[00:14:58.000 --> 00:15:03.679]  And then you've got, you know, Flynn, who's like, hey, I'm a big fan of Israel, helped them, worked with them, on and on.
[00:15:03.759 --> 00:15:05.279]  But they stood down on October 7th.
[00:15:05.360 --> 00:15:06.399]  They're trying to drag us into war.
[00:15:06.559 --> 00:15:08.720]  They are manipulating the White House and they're a danger.
[00:15:08.960 --> 00:15:11.279]  So I've got to come out against what's happening in Israel.
[00:15:11.600 --> 00:15:13.039]  You have to, okay?
[00:15:13.919 --> 00:15:14.960]  There's no other way.
[00:15:15.279 --> 00:15:32.879]  But then I don't want to be associated, not because I get attacked or because the ADL be mean to me, they already are, with the people that take it to the total cuckoo land and, you know, say evil only exists because of these interests when there's other fish to fry and other issues as well.
[00:15:33.120 --> 00:15:38.639]  Though Israel, Sunetan Yahoo and others is trying a full takeover in this power vacuum with the White House.
[00:15:38.799 --> 00:15:46.000]  So now I've gone great guns and said, now this is the big central attack, because it is true what people were saying in the past.
[00:15:46.080 --> 00:15:46.960]  It was partially true before.
[00:15:47.200 --> 00:15:48.080]  Now it really is.
[00:15:48.399 --> 00:15:50.240]  And so we have to just be honest about that.
[00:15:50.559 --> 00:15:53.360]  But that's not because I didn't hold back because I didn't want to be attacked.
[00:15:53.519 --> 00:16:03.840]  I was being attacked even more because I was attacking the policies of the globalists, which Israel supports and others and the Chikoms all that are in alignment.
[00:16:04.159 --> 00:16:08.319]  And so I was getting a big tent and mainlining this.
[00:16:08.480 --> 00:16:10.159]  That was what I was doing.
[00:16:10.480 --> 00:16:13.759]  But that was good in the past and it helped build all of this.
[00:16:14.080 --> 00:16:15.679]  Now it's all out in the open.
[00:16:16.000 --> 00:16:20.080]  Now we move into the out-in-the-open mask off battle.
[00:16:20.399 --> 00:16:22.639]  So that's a long 15-minute rant intro.
[00:16:22.720 --> 00:16:26.240]  I'm going to give Nick Fuentez the floor here for at least 15 minutes.
[00:16:26.799 --> 00:16:28.480]  And we'll start the debate portion after that.
[00:16:28.559 --> 00:16:29.840]  And I appreciate him being here tonight.
[00:16:30.159 --> 00:16:33.519]  I know he's got his own stream coming up this evening as well, like 9 or 10 o'clock at night.
[00:16:33.679 --> 00:16:48.480]  He does it different times to go wherever you want, but I'd like you to also spend some time addressing the attacks that have really, I mean, I'm not even looking for it.
[00:16:48.799 --> 00:16:49.759]  And it's everywhere.
[00:16:50.080 --> 00:16:52.480]  Phone calls in my email, text messages.
[00:16:52.639 --> 00:16:54.960]  I go to X trying to look up peace summit stuff.
[00:16:55.039 --> 00:17:01.759]  And it's all, I mean, you just see everybody jumping on, piling on to get Nick Fuentez.
[00:17:02.080 --> 00:17:14.079]  And, you know, a lot of that is just, again, the dogpiling thing, you know, kind of a mass mass formation, mob psychology.
[00:17:14.400 --> 00:17:23.680]  And then I sit back and I go, if they are jealous or don't like you or think you're really the devil or a secret fed, that's the last thing you do creating a mass dry zen effect.
[00:17:23.759 --> 00:17:29.839]  So the rocket your ass was strapped to two weeks ago now just is going 10 times faster.
[00:17:30.160 --> 00:17:33.920]  And so that is an amazing place to be.
[00:17:34.160 --> 00:17:39.039]  So that's just my gestalt stream of consciousness rant.
[00:17:39.200 --> 00:17:42.400]  Nick Fuentez, Nick Jay Fuentez on Rumble.
[00:17:42.720 --> 00:17:44.319]  I find you on X as well.
[00:17:44.960 --> 00:17:45.759]  Thank you for being here.
[00:17:45.839 --> 00:17:47.200]  You've got the floor.
[00:17:47.519 --> 00:17:47.920]  Yes.
[00:17:48.079 --> 00:17:49.440]  Well, thank you for having me.
[00:17:49.759 --> 00:17:54.480]  It has been certainly a strange couple of weeks with everything that's gone on.
[00:17:54.799 --> 00:18:04.079]  And, you know, I've seen people characterize it on Twitter, the sort of feud that's been going on with Candace, with Tucker, with Elon, with all these different figures.
[00:18:04.400 --> 00:18:08.400]  And I don't know that you would characterize it this way, but I've seen other people say this.
[00:18:08.960 --> 00:18:10.240]  They say it's infighting.
[00:18:10.559 --> 00:18:20.160]  And I don't really like that term because I don't think it does justice to what actually took place, which is that you and I were both really on top of this back in June.
[00:18:20.400 --> 00:18:22.559]  There was a war in Iran.
[00:18:22.880 --> 00:18:25.440]  It really all goes back to this, at least for me.
[00:18:25.680 --> 00:18:30.639]  And I think, you know, you asked me to kind of take the 20,000-foot view, the 30,000-foot view.
[00:18:30.960 --> 00:18:41.839]  To me, the 30,000-foot view has so much to do with the populist movement, with Trump, and with the situation in Iran as it has unfolded over the past few years.
[00:18:42.160 --> 00:18:44.880]  So going back to June, you and I were on this.
[00:18:45.200 --> 00:18:47.680]  I was doing these big streams covering the war.
[00:18:48.000 --> 00:18:48.880]  I did your show.
[00:18:49.119 --> 00:18:51.920]  You were doing huge streams covering the war in Iran.
[00:18:52.240 --> 00:18:53.440]  It was blowing up.
[00:18:53.759 --> 00:18:58.400]  I do this show with Candace Owens, who I've had a little drama with her in the past.
[00:18:58.559 --> 00:19:00.319]  I've also helped her in the past.
[00:19:00.639 --> 00:19:07.680]  So we've had kind of a relationship which has been characterized by sometimes friendliness, but sometimes negativity.
[00:19:08.000 --> 00:19:16.000]  And without relitigating the entire drama, we do a interview in the middle of the war, and we don't talk about the war at all.
[00:19:16.319 --> 00:19:17.519]  We don't talk about Trump.
[00:19:17.680 --> 00:19:22.480]  We don't talk about, you know, our cancellation, the Daily Wire, any of these things.
[00:19:22.799 --> 00:19:26.079]  She's pressing me about drama, things like this.
[00:19:26.400 --> 00:19:28.799]  Now, some people thought it was an interesting interview.
[00:19:28.960 --> 00:19:34.240]  A lot of people are disappointed in what we talked about or maybe what we did not talk about.
[00:19:34.559 --> 00:19:41.200]  Needless to say, there was this big reaction to how she handled it and that it was behind a paywall, all these things.
[00:19:41.519 --> 00:19:45.599]  Then she goes on Tucker and Tucker Carlson calls me a fed.
[00:19:45.839 --> 00:19:47.839]  I do this big reaction stream to that.
[00:19:48.319 --> 00:19:50.480]  Clearly, that accusation backfires.
[00:19:50.639 --> 00:19:51.759]  Now, I don't know Tucker.
[00:19:51.839 --> 00:19:52.559]  I've never met him.
[00:19:52.639 --> 00:20:02.239]  I've never talked to him, but he seems to, without watching my show or knowing me, he seems to think that he knows exactly what I'm about and made a very serious accusation.
[00:20:02.799 --> 00:20:10.719]  Not only did he say that I'm an asset of the left or of the federal government, he says, but I'm this weird gay kid in my basement from Chicago.
[00:20:10.879 --> 00:20:12.719]  And who is this guy and all this stuff?
[00:20:13.039 --> 00:20:14.319]  This backfires.
[00:20:14.639 --> 00:20:20.639]  And then a week later, I get Elon Musk replying to Milo, accusing me of being a Fed.
[00:20:21.279 --> 00:20:25.519]  And you take this whole thing together, and I wouldn't characterize that as infighting.
[00:20:25.839 --> 00:20:29.119]  I would say what that looks like to me is a coordinated attack.
[00:20:29.359 --> 00:20:30.319]  I think it stinks.
[00:20:30.639 --> 00:20:39.119]  I think it reeks of coordination because it's the same types of accusations coming from people that are all connected to each other.
[00:20:39.439 --> 00:20:41.119]  Elon replied to Milo.
[00:20:41.279 --> 00:20:43.679]  Milo did a show with Candace the week before.
[00:20:43.999 --> 00:20:46.639]  Candice did the show with Tucker the week before that.
[00:20:46.959 --> 00:20:51.279]  And Candice and Tucker did a show right around the time that she quit Daily Wire.
[00:20:51.359 --> 00:20:53.519]  So it's like all these people know each other.
[00:20:53.679 --> 00:20:58.079]  They're all connected and clearly talking in the same, you know, two to three week period.
[00:20:58.319 --> 00:20:59.839]  They're all saying the same things.
[00:21:00.159 --> 00:21:03.439]  And so it stinks to me like this is kind of like an avalanche.
[00:21:03.679 --> 00:21:06.799]  It's almost like a backlash against my popularity.
[00:21:07.119 --> 00:21:10.159]  And for me, the big question is this.
[00:21:10.479 --> 00:21:27.359]  I think everybody's assumption based on what has taken place in the past year and a half, ever since the war in Gaza, obviously there's this mass awakening about Israel and the influence of Israel and how that is detrimental to the United States, that we're being drawn into this conflict.
[00:21:27.679 --> 00:21:29.039]  We're backing a genocide.
[00:21:29.199 --> 00:21:30.959]  It's $30 billion in aid.
[00:21:31.119 --> 00:21:32.959]  It's World War III, all these things.
[00:21:33.279 --> 00:21:40.479]  And these figures like Candace and Tucker in particular, they rise to the surface and are elevated.
[00:21:40.799 --> 00:21:47.599]  Whereas Tucker was at Fox News and Candice was at Daily Wire, suddenly they are these major critics of Israel.
[00:21:47.759 --> 00:21:49.599]  They're major critics of what's going on.
[00:21:49.919 --> 00:21:54.879]  Now, to the lay person, you would say they're kind of meeting me where I was.
[00:21:55.199 --> 00:21:57.119]  I've been on this, as you know, for 10 years.
[00:21:57.279 --> 00:21:59.759]  I was known as the anti-Semite.
[00:21:59.839 --> 00:22:02.159]  I was known as the anti-Israel guy.
[00:22:02.479 --> 00:22:07.279]  Now, the lay person would say, Candice and Tucker are kind of coming around.
[00:22:07.519 --> 00:22:08.319]  They woke up.
[00:22:08.399 --> 00:22:09.439]  They got red pilled.
[00:22:09.839 --> 00:22:11.119]  They're on the right side now.
[00:22:11.279 --> 00:22:12.799]  They're pushing the truth.
[00:22:13.119 --> 00:22:18.239]  And that's why there's this strangeness that it reeks of coordination.
[00:22:18.479 --> 00:22:20.639]  It reeks of this coordinated attack.
[00:22:20.959 --> 00:22:45.039]  And from the least likely people, you would think the attack would come from the usual suspects like a Ben Shapiro, a Charlie Kirk, who I have feuded with over the years, who are very pro-Israel, who are much closer to the establishment, that it would come from these relative outsiders that were jettisoned by Fox and Daily Wire in the past couple years that broke with that consensus view.
[00:22:45.279 --> 00:22:49.359]  For this coordinated attack to come from them is very suspicious.
