[00:00:00.000 --> 00:00:04.139]  It's now called CBP Home, and it officially launched today.
[00:04:58.259 --> 00:05:17.339]  They upload photos of themselves to confirm identity and submit it all to CBP. In a statement to Fox News, DHS Secretary Kristi Noem says in part, the CBP Home app gives aliens the option to leave now and self-deport so they may still have the opportunity to return legally in the future and live the American dream.
[00:05:17.480 --> 00:05:22.079]  If they don't, we will find them, we will deport them, and they will never return.
[00:05:22.860 --> 00:05:36.600]  According to CBP data, roughly 40,000 to 50,000 migrants were entering the U.S. every month to seek asylum via the CBP-1 app during the Biden administration, totaling nearly one million migrants by the end of his presidency.
[00:05:37.100 --> 00:05:40.899]  President Trump terminated the program immediately upon taking office.
[00:05:40.899 --> 00:05:48.439]  That led to scenes of dismayed migrants at the border on his inauguration day after they learned their appointments had been canceled.
[00:05:48.740 --> 00:06:01.040]  Trump advisor Stephen Miller posted on X today, quote, The globalist anti-human revolution is now burning down and collapsing in front of us.
[00:06:01.319 --> 00:06:04.779]  Our counter-revolution against them has been an incredible success.
[00:06:05.040 --> 00:06:12.120]  But now, we have to continue the greatest revolution in modern history, the Renaissance, into the future.
[00:06:12.279 --> 00:06:14.560]  And that's why InfoWars is more important than ever.
[00:06:14.819 --> 00:06:18.019]  Ladies and gentlemen, we could not have done any of this without you.
[00:06:18.170 --> 00:06:26.250]  And bad guys and good guys recognize that we would not see this populist revolution succeeding in America and around the world without Infowars.
[00:06:26.350 --> 00:06:27.529]  And that means without you.
[00:06:27.750 --> 00:06:43.089]  So I want to thank you all for your past support and encourage you to go to our sponsor, realalexjones.com, where you can get exclusive fundraiser coins like this tip of the spear coin that's already sold out at thealexjonesstore.com, but we have backup at...
[00:06:43.370 --> 00:06:48.329]  RealAlexJones.com Also, discounts on great products like...
[00:06:48.560 --> 00:06:50.680]  This incredible super nutrient, Shilogy.
[00:06:50.920 --> 00:06:54.980]  It's all available right now at realalexjones.com.
[00:06:55.279 --> 00:06:59.240]  The widest selection of Patriot apparel, the very best supplements and more.
[00:06:59.360 --> 00:07:03.639]  Just like our information is hardcore and accurate and the best, these products are the best.
[00:07:03.779 --> 00:07:05.240]  I want to thank you all for your past support.
[00:07:05.240 --> 00:07:12.180]  I want to encourage you now to stand with us as we accelerate this revolution against tyranny at realalexjones.com.
[00:07:12.319 --> 00:07:13.379]  You are backing this.
[00:07:13.519 --> 00:07:14.519]  You are the Paul Revere's.
