[00:00:01.433 --> 00:00:02.595]  Coast to coast.
[00:13:03.999 --> 00:13:16.449]  There are at least, at least, 10 different Obama czars on record, you've heard them, we've played them here, saying that Mao Zedong and Lenin and people were wonderful.
[00:13:17.530 --> 00:13:18.631]  And that we need communism.
[00:13:20.430 --> 00:13:35.013]  In my experience, these high-level leftist operatives are deploying a type of communism for the general public, but they themselves don't even understand how the tax-free foundations are running it all, and they are useful idiots who literally can hardly talk.
[00:13:36.553 --> 00:13:43.254]  When you get around establishment minions, and even mid-level functionaries, even high-level functionaries, they don't know what's going on.
[00:13:43.294 --> 00:13:46.195]  They are useful idiots in the very sense of V.I.
[00:13:46.235 --> 00:13:48.195]  Lenin's quote about useful idiots.
[00:13:49.417 --> 00:13:53.878]  Here's a headline, substitute teacher fired for asking fourth graders for dating advice.
[00:13:58.059 --> 00:14:00.459]  That's up in New York, investigators say.
[00:14:01.920 --> 00:14:05.340]  She was just asking him, you know, what she thought about, you know, the type of guys she should date.
[00:14:07.161 --> 00:14:17.223]  But it's okay to teach first graders about anal sex and to show them videos of two men kissing at a, quote, gay proposal.
[00:14:19.551 --> 00:14:21.713]  That's literally promoting pedophilia in my view.
[00:14:23.015 --> 00:14:24.076]  Sexualizing children.
[00:14:24.336 --> 00:14:28.421]  But then some teacher goes, hey, I'm dating a couple guys, who do you think I ought to go out with?
[00:14:29.622 --> 00:14:32.165]  Just some woman thinking about the guys she's dating.
[00:14:32.806 --> 00:14:33.707]  Shooting her mouth off.
[00:14:33.827 --> 00:14:35.228]  Maybe she should have gotten censored.
[00:14:35.789 --> 00:14:38.111]  Maybe she should have gotten suspended for a week without pay.
[00:14:38.472 --> 00:14:39.413]  But no, she's fired.
[00:14:43.137 --> 00:14:44.198]  I always love how that is.
[00:14:44.719 --> 00:14:50.024]  You're fired for something petty, but then if it's state-sponsored, you can teach the most horrible stuff imaginary.
[00:14:50.304 --> 00:14:52.086]  That's just an example of how this system works.
[00:14:54.868 --> 00:14:57.751]  Man claims Albuquerque police caused him to lose a testicle.
[00:14:57.791 --> 00:15:05.719]  We're continuing our investigation of what's happening in Albuquerque, where the police are just executing people left and right and getting awards for the feds while they do it.
[00:15:05.759 --> 00:15:06.540]  That's all coming up.
[00:15:08.200 --> 00:15:13.963]  We've got huge news on the TEPCO releasing contaminated water into the sea.
[00:15:13.983 --> 00:15:15.703]  560 tons of contaminated water.
[00:15:16.264 --> 00:15:21.426]  It's bigger than the original disaster weekly as it continues to melt down five of the six reactors.
[00:15:24.487 --> 00:15:25.628]  It's just ongoing.
[00:15:32.799 --> 00:15:35.140]  So that's just some of the news on that front.
[00:15:35.440 --> 00:15:38.701]  Also, White House picking up pace on executive orders.
[00:15:42.462 --> 00:15:48.123]  And Boehner says that Obama will hit a brick wall if he continues to operate dictatorially.
[00:15:48.524 --> 00:15:50.324]  Well, not if Boehner has anything to do about it.
[00:15:50.384 --> 00:15:56.566]  Boehner's there to act like he's doing something while helping get the whole agenda through, playing golf on a weekly basis with Obama.
[00:15:58.726 --> 00:16:01.407]  Also, I want to get into political correctness mind control.
[00:16:01.427 --> 00:16:02.867]  People keep calling them idiots.
[00:16:03.427 --> 00:16:05.028]  They keep calling them morons.
[00:16:05.068 --> 00:16:07.328]  They keep calling the environmentalists wackos.
[00:16:09.129 --> 00:16:10.009]  They're not wackos.
[00:16:10.029 --> 00:16:13.730]  They're taking over our whole country and the world, putting smart meters in to track us.
[00:16:14.050 --> 00:16:15.470]  They're shutting down our energy sources.
[00:16:15.910 --> 00:16:17.851]  They're shutting down all industry they don't control.
[00:16:18.211 --> 00:16:20.811]  They're putting in surveillance systems to track all human activity.
[00:16:21.092 --> 00:16:22.412]  They are conquering us.
[00:16:24.332 --> 00:16:28.634]  And the average low-level environmentalist means well, they just don't understand the big picture.
[00:16:34.037 --> 00:16:51.867]  But now, dovetailing that, this is out of East Greenwich Newspaper, and they report this with a straight face, Cole Middle School cancels Honors Night because it's seen as exclusive, and anything exclusive is deemed racist.
[00:16:53.462 --> 00:16:57.163]  And also they're saying stop using the term hump day on Wednesdays.
[00:16:57.883 --> 00:17:01.265]  That, too, is racist.
[00:17:02.025 --> 00:17:03.906]  And petting zoos are now racist.
[00:17:03.986 --> 00:17:04.566]  I'm not kidding.
[00:17:04.586 --> 00:17:06.026]  We're going to be breaking this down.
[00:17:07.227 --> 00:17:10.608]  Because, well, if there's a camel at it, that puts down Arabs.
[00:17:11.728 --> 00:17:12.268]  And you heard it.
[00:17:12.348 --> 00:17:13.949]  If you have a party with Mexican food.
[00:17:15.003 --> 00:17:20.485]  It's not because you like Mexican food if you have a fiesta party and invite your friends over and you don't have a piñata.
[00:17:20.745 --> 00:17:22.065]  I had piñatas almost every birthday.
[00:17:22.105 --> 00:17:22.506]  I loved them.
[00:17:22.946 --> 00:17:26.927]  It's because my parents were racist, not because it was fun and I asked for a piñata.
[00:17:29.348 --> 00:17:31.609]  Cowboy hats are Spanish and come from Mexico.
[00:17:32.782 --> 00:17:36.403]  So I guess it's racist that I wore a cowboy hat when I worked on ranches.
[00:17:37.083 --> 00:17:52.766]  Folks, what this is, is conscious, again, conscious takeover of society across the board, where everything is politically incorrect and of thoughtcrime, so that you won't say or do anything, and so anyone can be denounced at any time.
[00:17:53.086 --> 00:17:54.447]  This is right out of the Soviet Union.
[00:17:54.787 --> 00:17:58.287]  The term hate speech and hate crime is from the Soviet Union.
[00:17:59.208 --> 00:18:00.048]  It was developed in the 40s.
[00:18:00.984 --> 00:18:02.686]  Julie, hey, guess what day it is?
[00:18:03.226 --> 00:18:04.568]  Oh, come on, I know you can hear me.
[00:18:04.648 --> 00:18:08.011]  Okay, well, if you like that commercial, you may be racist.
[00:18:08.291 --> 00:18:09.252]  The University of St.
[00:18:09.292 --> 00:18:16.960]  Thomas in Minnesota now canceling an event to celebrate the end of the year after some people complained about bringing a humpback camel.
[00:18:17.240 --> 00:18:21.745]  Now again, folks, people love to have fun.
[00:18:23.854 --> 00:18:30.338]  And they're now saying that, you know, if you want to get a midget for your birthday party, well, that's how some of those folks make money.
[00:18:30.638 --> 00:18:35.982]  That's how ancient gestures in most courts from China to England were dwarves and midgets.
[00:18:36.842 --> 00:18:40.305]  They even say the word dwarf or midget is, quote, you know, mean now.
[00:18:40.585 --> 00:18:42.286]  They're taking every term and making it bad.
[00:18:42.946 --> 00:18:46.148]  And sure, it would be fun, I would think, if it's fun for the person coming to do it.
[00:18:46.429 --> 00:18:48.390]  They choose to make money doing that.
[00:18:48.810 --> 00:18:49.731]  Is that something bad?
[00:18:50.091 --> 00:18:51.372]  You could even argue that's bad.
[00:18:52.307 --> 00:18:57.933]  But now it's going to move on to a camel offends one Arab, so you can't have a camel at a petting zoo.
[00:18:59.074 --> 00:19:02.678]  Or you can't have valedictorians or an honors event.
[00:19:05.026 --> 00:19:09.328]  That's like saying, well, they're getting rid of dodgeball, they're getting rid of sports at a lot of schools because, see, all the kids can't win.
[00:19:09.709 --> 00:19:11.249]  Well, that's how life is.
[00:19:12.070 --> 00:19:13.531]  Some people are better looking.
[00:19:13.891 --> 00:19:15.452]  Some people are better at math.
[00:19:15.792 --> 00:19:17.653]  Some people are better at social skills.
[00:19:18.013 --> 00:19:21.235]  Some people are better at mechanical type things.
[00:19:21.275 --> 00:19:23.236]  Some people like working in the fields.
[00:19:25.297 --> 00:19:27.178]  Some people just aren't as smart as others.
[00:19:29.139 --> 00:19:34.182]  And so, they literally want to lower everyone else to the standards of whatever they set.
[00:19:36.587 --> 00:19:40.651]  It's an attack on women, it's an attack on men, it's an attack on heterosexuals.
[00:19:41.552 --> 00:19:43.934]  The existence of heterosexuals is hateful.
[00:19:45.736 --> 00:19:50.920]  That's taught on many universities, that all sex between a man and a woman is rape.
[00:19:52.402 --> 00:19:53.563]  That's the standard feminist line.
[00:19:54.718 --> 00:19:55.519]  That's not feminist.
[00:19:56.080 --> 00:20:03.289]  That's CIA exterminism to screw up the male-female relationship to destabilize society.
[00:20:03.669 --> 00:20:07.254]  And now you can't have Honors Night and you can't have a petting zoo.
[00:20:07.454 --> 00:20:08.756]  This is the total tyranny.
[00:20:10.137 --> 00:20:18.541]  With the globalists making more and more advances into our freedoms every day, and ruining our healthcare system, it's important to be able to take back control of our own personal healthcare.
[00:20:18.721 --> 00:20:21.523]  Colloidal Silver Water even fights against the new designer bugs.
[00:20:21.823 --> 00:20:24.864]  The best price is found anywhere, along with the highest quality.
[00:20:25.024 --> 00:20:28.586]  That's why you'll love Silver Creams and Water from ColloidalResearch.com.
[00:20:28.846 --> 00:20:33.548]  Silver's been used for thousands of years to fight against germs and bacteria, because it works.
[00:20:33.909 --> 00:20:36.410]  Check it out for yourself at ColloidalResearch.com.
[00:20:36.590 --> 00:20:38.011]  That's ColloidalResearch.com.
[00:20:39.725 --> 00:20:42.307]  Silver has always been nature's very own antibiotic.
[00:20:42.447 --> 00:20:46.449]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:20:46.749 --> 00:20:47.970]  Silverlungs.com.
[00:20:48.150 --> 00:20:50.611]  You'll find no wild claims or pseudoscience.
[00:20:50.831 --> 00:20:53.613]  Just a lifetime of nano-sized pure silver solutions.
[00:20:53.813 --> 00:20:55.974]  The Silverlungs generator allows you to make your own.
[00:20:56.175 --> 00:20:57.916]  So stop paying for silver solutions.
[00:20:58.056 --> 00:21:03.399]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:21:03.639 --> 00:21:07.281]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[00:21:07.421 --> 00:21:09.001]  That's silverlungs.com.
[00:21:09.402 --> 00:21:12.842]  It's been said, those who control the food, control the people.
[00:21:13.062 --> 00:21:16.783]  Are you concerned about GMO foods making you sick and affecting your mind?
[00:21:16.883 --> 00:21:22.785]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[00:21:23.085 --> 00:21:26.826]  Genetically modified crops, processed foods, and toxic chemicals can
[00:21:26.926 --> 00:21:33.148]  Compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[00:21:33.268 --> 00:21:37.749]  Take back control of your health with Pro-EM1 Probiotic from Terragenics.
[00:21:37.929 --> 00:21:45.111]  Pro-EM1 Probiotic helps protect your body against Irritable Bowel Syndrome, Constipation, Crohn's Disease, Celiac Disease.
[00:21:45.271 --> 00:21:45.752]  We're good.
[00:22:09.031 --> 00:22:11.612]  Hi folks, Alex Jones here with some important information.
[00:22:11.872 --> 00:22:16.753]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:22:16.993 --> 00:22:24.874]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:22:25.114 --> 00:22:29.415]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:22:29.635 --> 00:22:33.456]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:22:33.616 --> 00:22:38.797]  They now operate two distribution facilities and employ over 50 hard-working American
[00:22:38.797 --> 00:22:39.037]  I think so.
[00:23:08.769 --> 00:23:09.950]  You know about RVs.
[00:23:10.150 --> 00:23:11.410]  You've heard about bunkers.
[00:23:11.610 --> 00:23:14.171]  But surviving is not recreation.
[00:23:14.372 --> 00:23:16.893]  And man wasn't made to live underground.
[00:23:17.133 --> 00:23:19.154]  Introducing Survivalist Camps.
[00:23:19.294 --> 00:23:27.777]  The ultimate, fully functional, off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[00:23:27.997 --> 00:23:30.799]  Go to survivalistcamps.com to learn more.
[00:23:30.999 --> 00:23:33.180]  That's survivalistcamps.com.
[00:23:33.320 --> 00:23:35.501]  Providing your basic needs to survive.
[00:23:35.921 --> 00:23:37.242]  survivalistcamps.com
[00:23:38.422 --> 00:23:40.383]  Tired of taking handfuls of vitamin pills?
[00:23:40.603 --> 00:23:45.305]  Look and feel super with a great tasting liquid vitamin and mineral supplement called Passion For Life.
[00:23:45.505 --> 00:23:50.847]  This incredible one ounce daily drink can lead to better stamina and energy due to faster, more complete absorption.
[00:23:51.007 --> 00:23:54.629]  Passion For Life contains 135 all-natural whole food ingredients.
[00:23:54.889 --> 00:23:58.030]  It's the best tasting, most powerful product of its kind on the market.
[00:23:58.250 --> 00:24:03.993]  Order now by calling 844-TRY-LIFE or find out much more about Passion For Life by visiting 844-TRY-LIFE.com.
[00:24:04.013 --> 00:24:04.693]  844-TRY-LIFE.com.
[00:24:21.045 --> 00:24:24.047]  You can run on for a long time.
[00:24:24.707 --> 00:24:26.969]  Run on for a long time.
[00:24:27.689 --> 00:24:31.231]  Run on for a long time.
[00:24:31.251 --> 00:24:35.173]  So Jay Carney, the White House Press Secretary, says he hasn't heard of the VA scandal.
[00:24:35.193 --> 00:24:36.054]  We're replaying that clip.
[00:24:37.728 --> 00:24:38.829]  Bill Press went further.
[00:24:38.909 --> 00:24:48.275]  He went on television on the Rockefeller Channel, state-funded MSNBC, and said that it's a Republican conspiracy theory.
[00:24:48.655 --> 00:24:50.196]  There's no problems at the VA.
[00:24:50.236 --> 00:24:51.297]  There's no suicides.
[00:24:52.217 --> 00:24:54.619]  There's no death list, even though they're on record to exist.
[00:24:55.559 --> 00:24:57.520]  None of that is happening.
[00:24:58.280 --> 00:25:14.685]  So I thought that we should play this Bill Gates clip from two years ago of him on national television promoting death panels that Ezekiel Emanuel, who wrote most of the bill, promotes and that Newsweek promotes in the cover story, The Case for Killing Granny.
[00:25:15.265 --> 00:25:16.606]  So the death panels are in the bill.
[00:25:17.486 --> 00:25:22.730]  It's going nationwide, not just in the VA, and they want to play this game of telling you it doesn't exist.
[00:25:23.191 --> 00:25:25.232]  Kind of like the drone program doesn't exist.
[00:25:25.252 --> 00:25:27.594]  Remember when Gibbs was told to say it didn't exist?
[00:25:27.995 --> 00:25:29.536]  A decade after it was public?
[00:25:29.556 --> 00:25:34.180]  It's like saying the Eiffel Tower doesn't exist.
[00:25:34.680 --> 00:25:35.801]  This is what they think of you.
[00:25:36.542 --> 00:25:37.843]  Remember, they're not liberals.
[00:25:37.883 --> 00:25:41.546]  They're ultra-fascist liars who know what they're doing.
[00:25:41.926 --> 00:25:43.968]  Michael Moore has six armed bodyguards.
[00:25:45.017 --> 00:25:46.358]  I've seen them, I videotaped them.
[00:25:46.618 --> 00:25:47.479]  He admits he has them.
[00:25:47.719 --> 00:25:49.060]  He doesn't want you to have a gun.
[00:25:49.460 --> 00:25:51.462]  He says you're a white racist if you have one.
[00:25:52.883 --> 00:26:03.531]  But he's a disgusting tyrant who has bodyguards, just like Dianne Feinstein, just like Chuckie Schumer, just like Obama.
[00:26:04.892 --> 00:26:05.853]  Let's go to Bill Gates.
[00:26:05.893 --> 00:26:06.374]  Here's the clip.
