[00:00:04.960 --> 00:00:06.182]  There is a war.
[00:07:58.929 --> 00:08:12.260]  Days after he was taken to the hospital and vomited on the sidewalk, they showed up with pressure cleaners, guys in t-shirts, turning the contaminated sidewalk into an aerosol and allowing people to walk by there.
[00:08:12.580 --> 00:08:16.463]  That is typical of what we've seen, but he is being celebrated in the media.
[00:08:16.724 --> 00:08:18.245]  Look at the way the Washington Post puts it.
[00:08:18.645 --> 00:08:19.746]  No gloves, no masks.
[00:08:20.066 --> 00:08:21.568]  They might as well say, no problem.
[00:08:22.088 --> 00:08:26.951]  Dallas officials send a message of calm amid Ebola fears.
[00:08:27.011 --> 00:08:35.536]  They say there were hazmat trucks all around, cleaning crews that arrived to remove materials that might have been touched by Thomas Duncan, a Liberian man who's hospitalized in Texas with Ebola.
[00:08:35.916 --> 00:08:45.462]  The hazmat workers were covered from head to toe in bright yellow body suits, green gloves and breathing masks, but then Judge Jenkins walks in in his shirt sleeves.
[00:08:45.502 --> 00:08:50.265]  Now, this is the same guy who has ordered them into a quarantine
[00:08:50.945 --> 00:08:55.627]  And yet, he doesn't think it's any issue to walk into the apartment in just his shirt sleeves.
[00:08:56.688 --> 00:08:59.770]  See, that's the kind of amazing contradiction that we're seeing here.
[00:09:00.410 --> 00:09:05.292]  Just look at the difference between the way they treat the ambulance and the way they treat the apartment, for example.
[00:09:05.833 --> 00:09:09.494]  In the ambulance, the patient, while he was sick, took a very short trip to the hospital.
[00:09:10.095 --> 00:09:12.216]  In the apartment, he was sick for days.
[00:09:12.816 --> 00:09:16.118]  Now, in the ambulance, no one is allowed even close to it.
[00:09:16.138 --> 00:09:19.240]  They have quarantined the ambulance by order of Judge Jenkins.
[00:09:19.560 --> 00:09:22.502]  However, in the apartment, anyone is free to come and go.
[00:09:22.823 --> 00:09:30.968]  We see pictures of delivery boys delivering boxes of food, walking in and out, in and out, delivering the food that was given by private organizations.
[00:09:31.308 --> 00:09:37.012]  We see Judge Jenkins himself going in, along with Zachary Thompson, a Dallas Health Department official.
[00:09:37.532 --> 00:09:39.493]  We also see five cops ordered in.
[00:09:39.893 --> 00:09:44.854]  Look at the difference, the way they quarantine the ambulance, but they have people coming and going inside of the apartment.
[00:09:45.355 --> 00:09:47.675]  Then, anyone who is in the ambulance is watched.
[00:09:47.715 --> 00:09:49.536]  Now, of course, they took a while to put that in effect.
[00:09:49.576 --> 00:09:52.317]  It's always a little bit too little too late.
[00:09:52.897 --> 00:10:09.079]  But then in the case of the apartment, Judge Jenkins not only goes into the apartment but then brags about it and goes to a press conference and says, I'm wearing the same shirt that I wore when I visited the apartment and when I transported the people and their belongings 45 minutes in my car.
[00:10:11.101 --> 00:10:26.232]  Then also we have a homeless man, who Judge Jenkins put out an order that he should be stopped, that he should be examined, and they had a manhunt for him with the Dallas Police Force, not once, but twice, after they looked at him and he was not sick.
[00:10:26.512 --> 00:10:28.934]  He left and they went to find him again and isolate him.
[00:10:29.294 --> 00:10:30.535]  Contrast that to the fact
[00:10:31.095 --> 00:10:42.740]  That Jenkins and Thompson are still at large in the community, even though they have been exposed for longer than the man who ran, who rode in the ambulance after this Ebola patient.
[00:10:42.780 --> 00:10:48.403]  He was the first, the homeless man was the first person in the ambulance after they took Mr. Duncan to the hospital.
[00:10:49.023 --> 00:10:55.625]  They want to make sure that he's quarantined, and yet this judge who flaunts his contact with this is not isolated.
[00:10:56.145 --> 00:10:56.866]  Now, he said this.
[00:10:56.946 --> 00:10:58.606]  He said, I'm a married man with a little girl.
[00:10:58.646 --> 00:11:01.807]  I'm wearing the same shirt I was when I was in the car with that family.
[00:11:02.167 --> 00:11:07.729]  I was in the house next to those materials, meeting with them, listening with them, assuring them last night, and again, of course, today.
[00:11:08.089 --> 00:11:12.271]  If there was any risk, I would not expose myself or my family to that risk.
[00:11:12.311 --> 00:11:13.531]  He says there is no risk.
[00:11:14.724 --> 00:11:16.425]  That is a very dangerous message.
[00:11:16.785 --> 00:11:23.128]  I think he's putting a brave face, at best, he's putting a brave face on something that he knows very little about.
[00:11:23.828 --> 00:11:33.933]  If we had cured the Ebola outbreak, if we'd even had it under control, where it wasn't growing at an exponential rate, then you might believe that he knows something about the modes of transmission.
[00:11:34.593 --> 00:11:36.554]  When reporters from the New York Times went to
[00:11:37.412 --> 00:11:40.473]  Liberia earlier this summer and visited a hospital there.
[00:11:40.934 --> 00:11:43.595]  They were told not to touch the walls.
[00:11:43.935 --> 00:11:44.655]  You would die.
[00:11:45.156 --> 00:11:46.816]  And that was with hazmat suits on.
[00:11:47.096 --> 00:11:48.477]  We've seen reporters getting sick.
[00:11:48.737 --> 00:11:53.019]  We've seen hundreds of health care workers from the West get sick and die.
[00:11:53.379 --> 00:12:06.165]  This kind of cavalier attitude is not compassionate for anyone and it does not allay fear because once people realize that he doesn't know what he's talking about, once they realize they've been lied to, they will not believe him about anything.
[00:12:06.545 --> 00:12:12.429]  Now he's being touted by Time Magazine as this judge who is fighting fear and Ebola in Dallas.
[00:12:12.449 --> 00:12:19.173]  They say he's the first local elected official in the world, in the world, to oversee an emergency response.
[00:12:19.233 --> 00:12:20.414]  Well, actually
[00:12:21.115 --> 00:12:24.118]  This article, which is something of a hagiography about him, essentially.
[00:12:24.178 --> 00:12:27.660]  He's running for office in a couple of weeks, and so that's what it's really about.
[00:12:28.281 --> 00:12:36.988]  He was not so much doing this in his capacity as a judge, but in the fact that he is director of Homeland and Emergency Preparedness.
[00:12:37.008 --> 00:12:45.135]  Yes, he's very much embedded not only with the Obama administration and their pro-immigration agenda, but he is also embedded with Homeland Security.
[00:12:45.675 --> 00:13:04.705]  And they also say, even in this article that is highly favorable to him and approving of the fact that he is ridiculously downplaying these arrests, they say that they were getting the infected man Eric Duncan's potentially toxic belongings out of the apartment where he'd been staying and identifying and monitoring every person whom he may have come in contact with.
[00:13:05.365 --> 00:13:06.845]  Why is that important to do?
[00:13:06.925 --> 00:13:15.888]  You see the irony, you see the hypocrisy, the duality, the difference in the way they treat people at the apartment, or the way they treat people in the ambulance.
[00:13:15.908 --> 00:13:21.370]  You see that they take days to do anything about it, and then they do things that are very dangerous.
[00:13:22.090 --> 00:13:30.812]  Now, at the current moment, the person, Mr. Duncan, who's being treated, the Liberian who is in hospital now, has been given a new experimental drug.
[00:13:31.092 --> 00:13:33.173]  A different drug than anybody else has been treated with.
[00:13:33.837 --> 00:13:41.579]  Now the drug that he's being treated with, Brincidofavir, is a drug that's being developed by a chemical company, by a pharmaceutical company rather, called Chimerix.
[00:13:41.699 --> 00:13:44.120]  I guess from the name you can imagine that it's a GMO drug.
[00:13:44.940 --> 00:13:49.281]  This first came to light treating the adenovirus back in March.
[00:13:49.341 --> 00:13:51.862]  We had a Facebook campaign for a dying boy
[00:13:52.302 --> 00:13:54.624]  His family wanted him to be treated with a drug.
[00:13:54.704 --> 00:14:10.057]  They had to resort to a Facebook campaign with 24,000 followers, eventually putting enough pressure on the FDA and on this drug company to get a set-aside from the policies normally keeping him from trying an unproven drug.
[00:14:10.717 --> 00:14:13.059]  This is something that he developed, the adenovirus.
[00:14:13.199 --> 00:14:16.081]  He caught after he was being treated for a bone marrow transplant.
[00:14:16.121 --> 00:14:17.622]  He is also a cancer patient.
[00:14:18.082 --> 00:14:21.865]  But this, fortunately, this helped this young child to get this drug.
[00:14:22.145 --> 00:14:33.894]  But look at the difference between what an American child who's dying of cancer has to go through to get treatment versus what someone who is not even a citizen of this country and brings the Ebola virus to this country.
[00:14:34.174 --> 00:14:35.135]  And what is going to happen?
[00:14:35.595 --> 00:14:45.357]  Either way, if he is cured, it's going to reinforce the idea of people who have Ebola in West Africa or anywhere, that they need to come to America for treatment.
[00:14:45.697 --> 00:14:47.378]  That's what everyone is concerned about.
[00:14:47.398 --> 00:14:58.220]  That's what Dr. Gil Mobley was concerned about when he demonstrated at the airport, talking about how Josh Earnest was lying to the people, how the CDC was lying to people that they were not
[00:14:58.700 --> 00:15:03.622]  Doing anything to interdict traffic coming in through the airports or across our borders.
[00:15:04.002 --> 00:15:06.423]  Because we can't close our borders.
[00:15:06.803 --> 00:15:08.123]  That is the most important thing.
[00:15:08.163 --> 00:15:16.666]  Whether we have an Ebola pandemic or not, we must keep the borders open because that's how people like Judge Jenkins and the Democrats are going to get elected.
[00:15:16.986 --> 00:15:28.848]  We're going to go out with a look at the TSA's contradictions in how it's handling Ebola, and then stay with us because we're going to talk about a billion-dollar GMO corn lawsuit and how even Ben Bernanke can't refinance his home.
[00:15:29.209 --> 00:15:29.590]  Stay with us.
[00:15:34.181 --> 00:15:37.302]  Because it's such a deadly disease, people are scared.
[00:15:37.743 --> 00:15:38.963]  And it's normal to be scared.
[00:15:38.983 --> 00:15:44.566]  In fact, for the healthcare workers who are caring for people with Ebola, we want them to be scared.
[00:15:44.806 --> 00:15:51.889]  We want them to have a healthy respect of the risk of any lapse in infection control procedure.
[00:15:51.929 --> 00:15:58.352]  We want them to channel that fear into being incredibly meticulous about infection control.
[00:15:58.652 --> 00:16:05.254]  That was the head of the CDC driving home the fact that meticulous efforts should be made to control the spread of Ebola.
[00:16:05.634 --> 00:16:11.376]  Now, of course, it seems that a likely scenario would be shutting down any air travel from the Ebola zone.
[00:16:11.776 --> 00:16:18.378]  In fact, the study that was published just last month in a scientific journal predicted that the virus would reach the U.S.
[00:16:18.558 --> 00:16:19.839]  by the end of September.
[00:16:20.159 --> 00:16:27.041]  The scientists warned that the only way to prevent Ebola from spreading internationally would be to shut down air travel
[00:16:27.621 --> 00:16:29.081]  And impose a quarantine.
[00:16:29.542 --> 00:16:36.963]  But in a world where 2 plus 2 equals 5, the CDC says that shutting down any air travel is only going to make things worse.
[00:16:37.764 --> 00:16:51.267]  Now last month, just two weeks before this first confirmed case of Ebola hit the United States, Robert David Steele came on the Alex Jones Show and warned that a staged Ebola false flag terror attack was on the horizon.
[00:16:51.527 --> 00:16:52.968]  They will have another false flag.
[00:16:53.008 --> 00:17:06.216]  In fact, the false flag I'm hearing about is a simulated Ebola attack in which they actually use biochemical weapons that dissipate, but then they pretend that it's Ebola and that it has been brought here by Saudi martyrs.
[00:17:06.797 --> 00:17:07.157]  Okay?
[00:17:07.497 --> 00:17:10.639]  So no, we have not reached the end of the false flag line.
[00:17:10.799 --> 00:17:30.994]  Now, Steele elaborates at his website, if the Ebola virus hits in the USA, it will be either a false flag, biochemical stand-in, volunteers who are already in the USA will be infected by Saudi clinicians, or white virgins who are not known by the USA to be associated in any way with terrorism will be infected in Europe.
[00:17:31.434 --> 00:17:39.820]  Now, US intelligence sources are reporting that ISIS militants are planning to pose as refugees in order to plant operatives in Europe.
[00:17:40.240 --> 00:17:40.781]  And the U.S.
[00:17:40.821 --> 00:17:49.272]  sources say that the militant organization is afraid of using aircraft due to strict security rules, so they'll use land as an alternative.
[00:17:49.732 --> 00:17:52.836]  The FBI admits that another attack on the U.S.
[00:17:53.096 --> 00:17:56.401]  is imminent and they say the Khorasan group could still be
[00:17:56.921 --> 00:17:58.783]  Working on a plan to attack the U.S.
[00:17:59.003 --> 00:18:03.007]  or its allies, and they are looking to do it very, very soon.
[00:18:03.367 --> 00:18:17.700]  And a Southern Texas Border Patrol agent has confirmed to CBS affiliate Valley Central News that immigrants from Ebola-stricken nations have been apprehended trying to illegally enter the country via the wide open border.
[00:18:18.473 --> 00:18:21.675]  Not too long ago, we did catch some people, I believe, from Liberia.
[00:18:21.895 --> 00:18:27.939]  Some of our agents did contract scabies and some of the other things that the illegal aliens had.
[00:18:28.480 --> 00:18:30.981]  Luckily, it's not something that's deadly like Ebola.
[00:18:31.101 --> 00:18:37.325]  And of course, the Border Patrol agents are only speaking of those that they have actually caught trying to enter the country illegally.
[00:18:37.385 --> 00:18:41.028]  Who knows how many people will be able to enter the country and won't get caught.
[00:18:41.528 --> 00:18:43.469]  But don't worry about the wide-open border.
[00:18:43.790 --> 00:18:48.293]  Don't even think about shutting down any air travel from Ebola-stricken nations.
[00:18:48.713 --> 00:18:57.519]  No, the CDC only wants health care workers who are already dealing with Ebola patients to use meticulous efforts to make sure that this disease is not spread.
[00:18:57.959 --> 00:18:59.040]  What about the TSA?
[00:18:59.420 --> 00:19:05.344]  Now, we've already spoken a lot about how Ebola has been extensively studied for its use as a bioweapon.
[00:19:05.764 --> 00:19:10.988]  Shouldn't the TSA be doing its job and protecting the nation from a potential terror attack?
[00:19:11.568 --> 00:19:16.812]  I expected that they were going to take my temperature, they were going to ask me lots of questions, but they didn't.
[00:19:16.912 --> 00:19:21.075]  I said, I'm a journalist, I've come back from Liberia, I was covering Ebola.
[00:19:21.395 --> 00:19:32.844]  He started to hand my passport back and say, welcome home, but instead he said, oh wait a second, I got an email about passengers like you, hold on a second, and he went and conferred with someone, and he didn't know, and they conferred with someone else, and in the end he said,
[00:19:33.164 --> 00:19:35.645]  You need to watch yourself for signs of Ebola.
[00:19:35.945 --> 00:19:37.405]  And I said, well, what am I watching for?
[00:19:37.445 --> 00:19:38.245]  And he couldn't tell me.
[00:19:38.685 --> 00:19:45.706]  Meanwhile, we have the scientists who first discovered Ebola, warning of an apocalyptic-type scenario if this mutates.
[00:19:46.106 --> 00:19:55.008]  And then we've got the federal government on the other side, refusing to shut down any air travel from the Ebola-stricken nations, refusing to even implement a quarantine.
[00:19:55.388 --> 00:19:59.569]  So, of course, the Ebola false flag is going to roll out as predicted.
[00:20:07.932 --> 00:20:08.952]  DNA Force.
[00:20:08.992 --> 00:20:12.233]  When cells become toxic, they die early and aging sets in.
[00:20:12.273 --> 00:20:13.293]  DNA Force.
[00:20:13.433 --> 00:20:21.454]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:20:21.574 --> 00:20:26.635]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:20:26.675 --> 00:20:27.675]  DNA Force.
[00:20:27.715 --> 00:20:29.536]  We now have the synergistic solution.
[00:20:29.696 --> 00:20:33.816]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:20:33.876 --> 00:20:34.296]  DNA Force.
[00:20:37.637 --> 00:20:40.979]  The globalist social engineers are not just targeting us with propaganda.
[00:20:41.079 --> 00:20:43.321]  They are manipulating our genetics.
[00:20:43.501 --> 00:20:51.787]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:20:52.087 --> 00:21:07.417]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum
[00:21:07.657 --> 00:21:08.177]  I'm good.
[00:21:38.737 --> 00:21:47.119]  And yet another example of how out of control the war on drugs has become and how dangerous it has become, not only to our liberties, but to our lives.
[00:21:47.420 --> 00:21:54.842]  We have Georgia drug warriors just outside of Atlanta raiding someone who is growing okra in his own yard.
[00:21:54.902 --> 00:21:59.123]  Yes, this is someone, a retired man, growing okra in Georgia.
[00:21:59.563 --> 00:22:02.444]  And he says, first thing he wakes up and hears a helicopter.
[00:22:03.024 --> 00:22:05.505]  He said he was scared, actually, at first, because he didn't know what was happening.
[00:22:05.525 --> 00:22:06.905]  A chopper was setting very low.
[00:22:06.985 --> 00:22:09.366]  Then deputies show up with canines.
[00:22:10.126 --> 00:22:15.147]  And he said they were strapped to the gill, evidently talking about how they were fully in SWAT uniform.
[00:22:15.748 --> 00:22:19.729]  And their reply is, well, it looks very much like cannabis.
[00:22:19.789 --> 00:22:23.450]  You know, we can't really tell the difference between okra and cannabis.
[00:22:23.470 --> 00:22:24.890]  We're still trying to identify it.
[00:22:24.910 --> 00:22:26.951]  It looks very similar to a cannabis plant.
[00:22:27.631 --> 00:22:31.862]  But as the fellow thought about it more, he thought, you know, anything could have happened.
[00:22:32.363 --> 00:22:35.831]  And we have seen over and over again poor people, rich people.
[00:22:36.741 --> 00:22:43.945]  White people, black people, rural, urban, inner city, people dying everywhere because of no-knock raids.
[00:22:44.506 --> 00:22:58.794]  And if they don't kill you when you defend your house, thinking that you're being invaded, and if you kill one of them trying to defend yourself, you'll find yourself like this man in Texas fighting for his life in court because he shot a sheriff's deputy in a no-knock raid.
[00:22:59.315 --> 00:23:01.516]  Now, maybe you should just fire warning shots.
[00:23:01.576 --> 00:23:04.618]  Well, even firing warning shots can get you in a lot of trouble.
[00:23:06.078 --> 00:23:09.882]  I'm an avid supporter of the Second Amendment as well as self-defense rights.
[00:23:10.342 --> 00:23:12.284]  Somebody comes at you, you have to defend yourself.
[00:23:12.364 --> 00:23:13.485]  I understand that, of course.
[00:23:13.945 --> 00:23:18.750]  So a guy comes into your home, he comes into your business, he threatens your family, he threatens you personally.
[00:23:19.090 --> 00:23:20.612]  What are you going to do in that situation?
[00:23:20.892 --> 00:23:22.453]  Well, you may show mercy to the person.
[00:23:22.493 --> 00:23:23.955]  You may fire a warning shot.
[00:23:24.275 --> 00:23:28.980]  But just because you show mercy to the attacker, don't expect any mercy from the court system.
[00:23:29.600 --> 00:23:37.166]  Such is the case of a Florida father who is facing 20 years in prison for firing a warning shot against a man who is endangering his teenage daughter.
[00:23:37.446 --> 00:23:41.270]  The jury found the father guilty of child endangerment as well as other charges.
[00:23:41.630 --> 00:23:43.191]  No one was hurt by the round.
[00:23:43.611 --> 00:23:49.156]  Another Florida shooting that was overshadowed by the Trayvon Martin trial was that of Marissa Alexander.
[00:23:49.656 --> 00:23:55.161]  After being chased throughout her home by her abusive husband, Marissa fired a shot at her husband to scare him away.
[00:23:55.675 --> 00:23:58.638]  I believe when he threatened to kill me, that's what he was going to do.
[00:23:59.879 --> 00:24:01.540]  That's exactly what he intended to do.
[00:24:02.241 --> 00:24:07.186]  And had I not discharged my weapon at that point, I would not be here.
[00:24:07.626 --> 00:24:10.609]  But the right to self-defense doesn't extend to excessive force.
[00:24:10.929 --> 00:24:17.135]  Yes, you can defend yourself from somebody who's an immediate threat to you, but after that threat has passed, you can no longer assault that individual.
[00:24:17.757 --> 00:24:21.420]  Ursuline is accused of shooting and killing 16-year-old Antoine Parker.
[00:24:21.900 --> 00:24:27.665]  Surveillance video shows Parker and a friend trying to rob the Reliance Pharmacy in South Oklahoma City last May.
[00:24:28.265 --> 00:24:35.491]  It also shows Ursuline fighting back by shooting Parker once initially and then coming back and shooting Parker five more times.
[00:24:35.851 --> 00:24:41.397]  To bring you the broader spectrum of this clip, the pharmacist produces his own firearm and shoots back at the guys.
[00:24:41.677 --> 00:24:43.839]  He hits one of them in the face, knocking him to the ground.
[00:24:43.939 --> 00:24:44.580]  No issue there.
[00:24:44.780 --> 00:24:50.426]  The pharmacist comes back into the pharmacy, he sees the guy laying on the ground, and then shoots him five additional times.
[00:24:50.746 --> 00:24:53.649]  Keeping in mind, this is a guy on the ground with a bullet in his face.
[00:24:53.929 --> 00:24:55.711]  You can't shoot somebody until they're dead.
[00:24:55.971 --> 00:24:58.714]  You can only shoot them until the point where they're no longer a threat.
[00:24:58.954 --> 00:25:02.838]  In closing, you do have a Second Amendment right, but be careful how you use it.
