[00:00:01.833 --> 00:00:03.015]  Coast to coast.
[00:03:28.632 --> 00:03:35.676]  People saw them rolling through the town last night as things were burning and were cheering the National Guards here.
[00:03:36.176 --> 00:03:38.377]  Obama has sent them because they've been federalized.
[00:03:39.477 --> 00:03:40.838]  No, the governor didn't send them.
[00:03:42.739 --> 00:03:44.280]  The president didn't send them.
[00:03:44.700 --> 00:03:46.121]  The Bradley fighting vehicles
[00:03:47.845 --> 00:03:53.467]  ...are being sent for Homeland Security and NORTHCOM for the American people and gun owners.
[00:03:54.367 --> 00:04:13.354]  And Obama told the New York Times over the weekend, in an article published in the New York Times, he did the interview a week ago, and they reportedly can put video out later in the interview as well, but it's text right now, that the number one threat to America is conservatives and extremist ideology that is quote, taken over the GOP.
[00:04:15.213 --> 00:04:15.993]  Well, it is true.
[00:04:16.794 --> 00:04:27.639]  The libertarian, reality-based, survival movement is taking over the GOP because the GOP leadership has sold out to the globalists, and so we're kicking these people out.
[00:04:29.760 --> 00:04:30.880]  Not just Eric Cantor.
[00:04:31.400 --> 00:04:32.421]  The march is on.
[00:04:33.201 --> 00:04:34.242]  And so this is the threat.
[00:04:34.262 --> 00:04:36.723]  The Tea Party is the threat to the globalists.
[00:04:36.843 --> 00:04:39.264]  Not that it's perfect, but it is real opposition.
[00:04:40.410 --> 00:04:45.874]  Doesn't want to bankrupt the country, doesn't want to take the guns, doesn't want to open the borders, doesn't want to fund Al-Qaeda.
[00:04:47.416 --> 00:04:52.199]  And so, they are coming after the American people.
[00:04:52.560 --> 00:04:56.463]  That's a Breitbart article, it's not InfoWars.com or PrisonPlanet.com.
[00:04:56.503 --> 00:05:07.512]  I'm glad that Breitbart is finally reporting on one of the New York Times reports that they're preparing for war with people that don't engage in burning down buildings.
[00:05:09.827 --> 00:05:12.209]  This is Scottish John for InfoWars.com.
[00:05:12.309 --> 00:05:18.833]  I know that most of you here in this commercial already know about the New World Order, eugenics, and all the other issues covered here at InfoWars.
[00:05:19.013 --> 00:05:21.615]  The question is, do your friends and family know?
[00:05:21.795 --> 00:05:23.556]  If not, then I want to know why.
[00:05:23.736 --> 00:05:25.958]  Oh, I know it's tough to talk about this with some people.
[00:05:26.038 --> 00:05:30.261]  They might call you names, or they just want to talk about sports, or soap operas.
[00:05:30.521 --> 00:05:31.522]  I say, so what?
[00:05:31.682 --> 00:05:33.663]  There's a battle going on out there right now.
[00:05:33.883 --> 00:05:37.005]  The ammunition is information, and the soldiers are you.
[00:05:37.246 --> 00:05:41.368]  It's time to transform your game from passive listener to active participant.
[00:05:41.528 --> 00:05:47.192]  We from Scotland have had our skin in this game for the greater part of the last thousand years, and I'm still fighting.
[00:05:47.372 --> 00:05:50.394]  If we don't all stand up right now, we're gonna lose everything.
[00:05:50.594 --> 00:05:52.296]  The Info War is worldwide.
[00:05:52.416 --> 00:05:56.538]  Tell your friends about Info Wars and let them know that Info Wars doesn't print bull.
[00:05:56.739 --> 00:06:00.341]  It's real journalism and news backed up by documented facts.
[00:06:00.441 --> 00:06:07.526]  Step up and take your friends and family to Infowars.com, PrisonPlanet.tv, and PlanetInfowars.com.
[00:06:07.686 --> 00:06:09.307]  The truth will set them free.
[00:06:09.847 --> 00:06:16.892]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:06:17.012 --> 00:06:19.174]  But it's not just the air outside that's toxic.
[00:06:19.354 --> 00:06:24.457]  Indoor air has been shown to have 2 to 5 times higher concentrations of pollutants than even outdoor air.
[00:06:24.638 --> 00:06:29.601]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:06:29.801 --> 00:06:32.843]  There are more than 42 million smokers in the United States.
[00:06:33.123 --> 00:06:36.965]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:06:37.185 --> 00:06:41.427]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:06:41.507 --> 00:06:51.532]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:06:51.753 --> 00:06:54.254]  Made with organic and wild cultivated herbs,
[00:06:54.454 --> 00:07:02.506]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:07:02.666 --> 00:07:06.631]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:07:10.758 --> 00:07:11.819]  In the near future.
[00:07:12.099 --> 00:07:16.242]  When you realize how fake it all is, the football, the basketball.
[00:07:16.602 --> 00:07:17.603]  Security alert.
[00:07:17.823 --> 00:07:19.564]  This is Homeland Security.
[00:07:19.825 --> 00:07:20.445]  Analysis.
[00:07:20.705 --> 00:07:21.366]  InfoWars.
[00:07:21.426 --> 00:07:23.387]  Building independent media operations.
[00:07:23.407 --> 00:07:28.391]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:07:28.411 --> 00:07:29.331]  Crime directive.
[00:07:29.451 --> 00:07:30.892]  Discredit Alex Jones.
[00:07:30.992 --> 00:07:33.774]  Jones is the wildly popular conspiracy theorist.
[00:07:33.854 --> 00:07:36.897]  A popular conspiracy theory talk show called InfoWars.
[00:07:37.097 --> 00:07:39.318]  Alex Jones is now in an Austin jail.
[00:07:39.398 --> 00:07:40.119]  These people are a
[00:07:40.579 --> 00:07:42.301]  They're never going to stop.
[00:07:42.501 --> 00:07:49.347]  They're never going to deviate from their program until we stop them.
[00:07:49.367 --> 00:07:55.993]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:07:56.693 --> 00:07:59.856]  Intellectually it's begun.
[00:07:59.876 --> 00:08:01.177]  You can feel it.
[00:08:19.884 --> 00:08:23.206]  Resistance to tyrants is obedience to God.
[00:08:23.966 --> 00:08:35.973]  It's Alex Jones.
[00:08:35.993 --> 00:08:42.076]  Ladies and gentlemen, thank you for joining us on this live Monday edition, the 11th day of August, 2014.
[00:08:46.940 --> 00:08:50.102]  And we will be here for the next three hours live.
[00:08:50.843 --> 00:09:06.033]  Pastor Chuck Baldwin, former presidential candidate for the Constitution Party, and a leading patriot out there exposing how our churches have been federalized, how our churches have been seized.
[00:09:06.593 --> 00:09:09.816]  We'll be joining us to talk about the Hitlerian doctrine.
[00:09:11.101 --> 00:09:19.202]  of Romans 13, and how the churches have been turned into engines of politically correct brainwashing.
[00:09:20.883 --> 00:09:23.223]  So he's going to be joining us in the second hour today.
[00:09:23.763 --> 00:09:38.186]  For 30 minutes, in the last 30 minutes of the third hour, New York TV host and syndicated radio host, Lionel, who was attacked along with myself and Matt Drudge last week, by Keith Oberman and a bunch of other individuals, for daring
[00:09:39.766 --> 00:09:42.769]  You know, to question establishment orthodoxy.
[00:09:43.209 --> 00:09:49.295]  He's going to be joining us to talk about a whole bunch of important news issues and more today.
[00:09:49.715 --> 00:09:52.558]  And we will have open phones as well.
[00:09:54.679 --> 00:10:09.321]  In fact, I want to take phone calls for first-time callers today to discuss Obama's bombing of ISIS and what's really behind that, to get into the escalations in Ukraine, to get into a stack of news of more political correctness that is
[00:10:10.802 --> 00:10:14.705]  Being deployed as an authoritarian blanket across the nation.
[00:10:15.586 --> 00:10:23.911]  Also IBM has developed a functioning computer chip with 1 million neurons that again functions like a human brain.
[00:10:24.432 --> 00:10:25.732]  That's out of the Daily Mail.
[00:10:26.693 --> 00:10:32.257]  That integrates in with a story out of the Charlotte CBS affiliate.
[00:10:33.959 --> 00:10:38.561]  Report, robots will take over more jobs than they create.
[00:10:38.701 --> 00:10:39.961]  Yes, that's the big issue.
[00:10:40.401 --> 00:10:42.082]  That's how that's being set up and implemented.
[00:10:42.102 --> 00:10:46.783]  We're going to talk about some of the technocracy at the bottom of the hour.
[00:10:49.044 --> 00:10:59.728]  We're also going to get into the big developments with the rioting in Ferguson that's tied into the Obama race baiting promotions via
[00:11:01.798 --> 00:11:13.762]  All the propaganda we've seen on MSNBC and CNN with Trayvon Martin, that is all coming up today here on this syndicated broadcast.
[00:11:15.643 --> 00:11:18.584]  I'll give the number out coming up at the start of the next segment.
[00:11:18.784 --> 00:11:24.426]  In fact, let me just move here in the stack from right to left today.
[00:11:25.669 --> 00:11:36.211]  And begin with what's happening with Obama's airstrikes that started last Thursday against IS, Islamic State, formerly ISIS, formerly Al Qaeda.
[00:11:37.692 --> 00:11:39.312]  There are some whoppers today.
[00:11:40.232 --> 00:11:44.973]  Obama says Iraq airstrike effort could be long term.
[00:11:45.073 --> 00:11:50.814]  So the war never ended there, now it's back on for the foreseeable future.
[00:11:51.775 --> 00:11:53.435]  And again, what is behind that?
[00:11:55.086 --> 00:12:12.282]  IS was set up for the last four years, giving billions of dollars in Eastern Syria by Turkey, by Israel, by Saudi Arabia, by Qatar, by NATO, by France, by the British, and by the United States on record.
[00:12:13.303 --> 00:12:14.044]  You can just pull up
[00:12:15.342 --> 00:12:24.530]  Hundreds of articles in the New York Times and even in the Council on Foreign Relations admitting that 60 plus percent of the fighters were Islamic State.
[00:12:25.210 --> 00:12:35.419]  And then our media would be like, well, that's why we need to get behind the nice fighters that only blow up the churches and only cut off the men's heads and rape the women.
[00:12:35.699 --> 00:12:36.960]  They don't kill the babies.
[00:12:37.481 --> 00:12:41.324]  And then the Al-Qaeda people, they even behead the children.
[00:12:42.108 --> 00:12:47.029]  of the Christians and of the Sunnis, not the Shia.
[00:12:48.050 --> 00:12:49.390]  I mean the Shia, not the Sunnis.
[00:12:51.151 --> 00:12:55.132]  And so they just play on your incredible ignorance and the general's public's ignorance.
[00:12:55.692 --> 00:13:09.476]  They think that the people that are uninformed just have no idea what's even going on and can't find the Middle East if the country's even had names on them.
[00:13:11.880 --> 00:13:15.381]  And so now people ask, well why is Obama bombing IS?
[00:13:15.901 --> 00:13:21.783]  Because they don't completely control it, they just funded it, helped radicalize it, gave it bases.
[00:13:22.463 --> 00:13:33.087]  IS is now even attacking Jordan, which helped arm them and train them probably more than any other country when it came to physical bases.
[00:13:36.061 --> 00:13:43.803]  Our military was made to tolerate IS bases on the border the last three-plus years with Syria, with Iraq.
[00:13:45.144 --> 00:13:55.667]  Turkey has given artillery support and shelled the military of Syria that has been fighting them for three-plus years.
[00:13:56.167 --> 00:14:00.448]  And that's why a bunch of military officers in the Marines, the Army, the Air Force,
[00:14:01.670 --> 00:14:14.381]  And the Navy all went public last year when we were going to bomb openly the Syrian capital and Syrian power plants and water treatment and military bases and airports to show that Al-Qaeda could take over.
[00:14:15.694 --> 00:14:16.735]  It was a big backlash.
[00:14:17.115 --> 00:14:20.077]  It stunned the globalists, completely confused them.
[00:14:21.077 --> 00:14:23.919]  Bilderberg was beside itself from our sources.
[00:14:23.939 --> 00:14:25.780]  It was one of the main topics, how to spin it.
[00:14:26.500 --> 00:14:30.663]  And they decided to spin it by rebranding as ISIS, then as IS.
[00:14:31.063 --> 00:14:33.044]  They'll probably rename it a couple more times.
[00:14:34.685 --> 00:14:37.767]  To then confuse everybody and sheep-dip Al-Qaeda.
[00:14:38.615 --> 00:14:42.897]  And then we pointed out they would then come into Iraq when they started attacking four months ago in Fallujah.
[00:14:43.537 --> 00:14:49.941]  Our military was not allowed to strike back when their convoys came in by the hundreds of vehicles per convoy, when the artillery was moved in.
[00:14:50.281 --> 00:15:00.826]  They were allowed to set up their states so they can't be kicked out, but now they've got to be contained when they try to go into Shiite areas in the east and south, and into Kurd areas in the north.
[00:15:02.509 --> 00:15:11.594]  I did a special report on this Friday that's up on Infowars.com and PrisonPlanet.com titled, Obama's bombing of IS is a hoax.
[00:15:13.035 --> 00:15:17.817]  And I want to retweet that at RealAlexJones right now so folks can send that on to your friends and family.
[00:15:17.837 --> 00:15:25.922]  It's a 15 minute video and it breaks down everything that's happening in that video with the documents, with the proof, even with the mainstream news articles.
[00:15:27.723 --> 00:15:29.644]  So that's what's happening currently on that front.
[00:15:29.744 --> 00:15:31.105]  Obama says Iraq
[00:15:32.631 --> 00:15:49.176]  Airstrike effort could be long-term and that's only to bomb them when they try to go into Kurdish areas to the north or when they try to go into south easterly areas in the east that are Shiite and Iranian controlled.
[00:15:49.516 --> 00:16:00.480]  This is the criminal breakup of Iraq and the areas mainly where the Christians lived in the traditionally
[00:16:01.887 --> 00:16:07.551]  Central areas and western areas will now be expunged, and the mass murder will continue.
[00:16:07.911 --> 00:16:21.401]  And you won't see any rioting by Christians, be they black or white or hispanic across the U.S., burning down grocery stores like we're seeing in Ferguson, Missouri, because hundreds of thousands of Christians have and will be now slaughtered.
[00:16:22.401 --> 00:16:23.662]  Have been and are going to be.
[00:16:25.362 --> 00:16:40.459]  Of course, what would you burn down to protest the fact that our government's arming people and protecting people to murder Christians and only now bombing them because they're killing Kurd minorities, about 10,000 of them, hiding up on a mountain, which I'm all for bombing ISIS, by the way.
[00:16:42.093 --> 00:16:46.417]  You notice I'm only for bombing people the globalists created and are protecting.
[00:16:47.077 --> 00:16:48.899]  I'm never for bombing any of these countries.
[00:16:49.259 --> 00:17:00.408]  I'm never for attacking Libya, never for attacking Syria, never for getting involved with trying to overthrow the Egyptian government and put Al-Qaeda basically in charge, the Muslim Brotherhood.
[00:17:01.509 --> 00:17:04.972]  See, the globalists are for the toppling of all those regimes.
[00:17:05.032 --> 00:17:05.632]  I was against it.
[00:17:06.153 --> 00:17:10.016]  Now, they didn't want to bomb ISIS when their convoys were pouring in four months ago.
[00:17:11.701 --> 00:17:13.242]  Because then they could have been taken out easily.
[00:17:13.763 --> 00:17:27.736]  Now that they're in place, you'll have a few bombings of some old broken artillery, uh, and, you know, to basically send the message, hey, don't come here in the backs of your Toyotas with your .50 calibers and your Stinger missiles, or we'll bomb you.
[00:17:29.278 --> 00:17:30.359]  See how sick that is?
[00:17:31.900 --> 00:17:33.981]  A message from ISIS to the U.S.
[00:17:34.061 --> 00:17:39.264]  Islamist militants tweet gruesome images of dead American soldiers and vow to blow up U.S.
[00:17:39.344 --> 00:17:43.507]  embassies as terrorist convoy is wiped out in second round of airstrikes.
[00:17:45.868 --> 00:17:51.612]  But only teaching them you don't get the curd oil, basically Europe's agreed to get that third.
[00:17:52.625 --> 00:17:59.389]  And then Saudi Arabia and others, they get the West, the Iranians get the East and part of the South.
[00:17:59.689 --> 00:18:04.912]  See, this is a deal to break the country up, and so ISIS is being told, no, no, no, no, no.
[00:18:05.152 --> 00:18:11.596]  You can kill all the Christians you want, and all the Muslim minorities you want, you just can't go into the Kurd areas, okay?
[00:18:13.897 --> 00:18:15.138]  Think about how sick that is.
[00:18:17.090 --> 00:18:23.157]  And you're not going to hear a word at your glitterbug church, your big mega church, about this this week when you go to church.
[00:18:24.278 --> 00:18:28.543]  Clinton blames Islamic militants' rise on Obama, French news agency.
[00:18:29.624 --> 00:18:34.009]  Hillary Clinton came out and basically said she liked George Bush two weeks ago on CNN.
[00:18:36.567 --> 00:18:39.309]  Now she's saying she wouldn't have open borders like Obama's doing.
[00:18:39.729 --> 00:18:43.172]  Now she came out and said, well, you know, we don't need too much more gun control.
[00:18:43.552 --> 00:18:45.113]  Pure baloney.
[00:18:45.393 --> 00:18:46.774]  She runs Obama.
[00:18:47.335 --> 00:18:49.396]  Clintons run Obama on record.
[00:18:51.598 --> 00:19:03.306]  So this is pure mindless positioning for moron, yellow dog, Ku Klux Klan, Southern Democrats who want their welfare checks to go vote for Hillary.
[00:19:04.807 --> 00:19:06.128]  That's how dumb they think you are.
[00:19:07.793 --> 00:19:08.333]  Here's another one.
[00:19:08.573 --> 00:19:09.473]  Hillary Clinton.
[00:19:09.813 --> 00:19:13.234]  Failure to help Syrian rebels led to the rise of ISIS.
[00:19:14.254 --> 00:19:14.775]  That's right.
[00:19:14.795 --> 00:19:24.837]  Remember they said we need to have air bombing campaigns of the Syrian forces or Al-Qaeda will get a training base in Syria and take over the Middle East.
[00:19:25.217 --> 00:19:29.918]  While they were through the Turkish ambassador from Benghazi who was there that day.
[00:19:31.161 --> 00:19:38.167]  Giving the heavy weapons, the artillery, the Stinger missiles, the TOW missiles, the Chinese Red Arrows, all of it.
[00:19:38.508 --> 00:19:39.769]  Anything the CIA could buy.
[00:19:41.516 --> 00:19:43.997]  Hundreds of thousands of machine guns bought from the U.S.
[00:19:44.337 --> 00:19:45.377]  sent over there, just everything.
[00:19:45.977 --> 00:19:47.378]  Then they think you're so dumb now.
[00:19:47.938 --> 00:19:50.079]  Oh, we didn't topple Assad.
[00:19:50.779 --> 00:19:52.199]  That's why Al-Qaeda's doing this.
[00:19:52.519 --> 00:19:56.500]  Oh, I'm sure Al-Qaeda would have been, you know, not bad at all if they would have got serious.
[00:19:56.540 --> 00:19:58.141]  See, they need them to get a country.
[00:19:58.561 --> 00:20:07.124]  So they're making a new country for them to now terrorize everything, attack the U.S., hijack jets, blow up embassies, kill our military to keep the war going.
[00:20:07.424 --> 00:20:08.144]  See how that works?
[00:20:10.074 --> 00:20:13.497]  A 30-day GMO-free emergency food supply for only $99?
[00:20:14.378 --> 00:20:22.606]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[00:20:22.966 --> 00:20:31.254]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein, and they're packed with oxygen absorbers in Mylar pouches.
[00:20:31.514 --> 00:20:32.355]  They're completely free.
[00:20:32.495 --> 00:20:34.057]  of any artificial flavors and colorings.
[00:20:34.297 --> 00:20:38.801]  Have a 20-year shelf life and take up to 70% less space than number 10 cans.
[00:20:38.821 --> 00:20:40.683]  They even offer a gluten-free option.
[00:20:41.023 --> 00:20:43.706]  Oregon Trail Foods and 30dayfoodsupply.com.
[00:20:43.986 --> 00:20:48.470]  Keep prices low by buying directly from the producers in Oregon and then passing the savings to you.
[00:20:48.851 --> 00:20:56.218]  Purchase a 30-day, 90-serving emergency food supply for only $99 this month and $10 ships your entire order.
[00:20:56.718 --> 00:20:57.579]  Visit the website
[00:20:57.719 --> 00:21:00.722]  At 30dayfoodsupply.com or call 541-229-0010.
[00:21:01.022 --> 00:21:07.208]  That's 30dayfoodsupply.com where they make preparedness affordable.
[00:21:07.768 --> 00:21:08.629]  30dayfoodsupply.com.
[00:21:10.287 --> 00:21:12.048]  Hi, I'm Dr. Edward Group.
[00:21:12.569 --> 00:21:19.553]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:21:20.014 --> 00:21:30.440]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:21:30.841 --> 00:21:40.067]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:21:40.807 --> 00:21:44.230]  It's the strongest nascent iodine on the market today.
[00:21:44.871 --> 00:21:48.294]  It delivers 650 micrograms per drop.
[00:21:48.634 --> 00:21:50.216]  Experience the new formula.
[00:21:50.696 --> 00:21:52.658]  Experience the ancient purity.
[00:21:53.258 --> 00:21:54.199]  Shield your family.
[00:21:54.599 --> 00:21:55.980]  Survival Shield X2.
[00:21:56.421 --> 00:21:59.023]  Available now at Infowarslife.com.
[00:21:59.583 --> 00:22:03.567]  X2 from Infowarslife.com or call toll free 888-253-3139.
[00:22:09.181 --> 00:22:09.561]  Question.
[00:22:09.941 --> 00:22:14.163]  Could too many GMO foods and toxins be overloading your digestive and immune systems?
[00:22:14.724 --> 00:22:15.564]  Answer, yes.
[00:22:15.984 --> 00:22:21.747]  If you're searching for a powerful detox that's gentle enough to use every day, use Pro-EM-1 from Terragonics.
[00:22:22.227 --> 00:22:29.470]  Pro-EM-1 is a powerful liquid probiotic that uses good bacteria to suppress pathogens and gently eliminate toxins from your body.
[00:22:29.790 --> 00:22:37.834]  A healthy digestive system will cleanse and remove toxins, support weight loss, improve absorption of food nutrients, and aid in controlling yeast and other infections.
[00:22:38.134 --> 00:22:45.819]  Pro-EM1 is made with only non-GMO and certified organic ingredients, has no preservatives, and is dairy, soy, wheat, and gluten-free.
[00:22:46.079 --> 00:22:48.440]  Pro-EM1 is the key to your digestive health.
[00:22:48.821 --> 00:22:52.683]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[00:22:52.703 --> 00:22:55.805]  Spelled T-E-R-A-G-A-N-I-X dot com.
[00:22:56.045 --> 00:22:56.906]  Or call toll-free 866-369-3678.
[00:22:56.986 --> 00:22:57.186]  That's 866-369-3678.
[00:22:57.206 --> 00:22:58.527]  Also available through Amazon Prime.
[00:22:58.547 --> 00:22:59.127]  Pro-EM1 from Terragonics.
[00:22:59.147 --> 00:23:00.128]  Life's getting better.
[00:23:08.735 --> 00:23:11.316]  Silver has always been nature's very own antibiotic.
[00:23:11.456 --> 00:23:15.458]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:23:15.758 --> 00:23:16.978]  SilverLungs.com.
[00:23:17.158 --> 00:23:19.639]  You'll find no wild claims or pseudoscience.
[00:23:19.839 --> 00:23:22.620]  Just a lifetime of nano-sized pure silver solutions.
[00:23:22.840 --> 00:23:24.961]  The Silver Lungs Generator allows you to make your own.
[00:23:25.181 --> 00:23:26.902]  So stop paying for silver solutions.
[00:23:27.082 --> 00:23:32.404]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:23:32.644 --> 00:23:36.305]  See the Silver Lungs Generator and Lung Delivery System at SilverLungs.com.
[00:23:36.445 --> 00:23:38.005]  That's SilverLungs.com.
[00:23:38.246 --> 00:23:41.427]  You've been hearing about the in-home freeze dryer from Harvest Ride for months now.
[00:23:41.787 --> 00:23:42.887]  Have you invested in yours yet?
[00:23:43.307 --> 00:23:45.708]  As you know, we live in a politically and economically troubled time.
[00:23:45.908 --> 00:23:48.609]  You should be preparing for an uncertain future today.
[00:23:49.369 --> 00:23:55.395]  Right now is the time to start freeze drying your own food so you can become self-reliant and less dependent upon others.
[00:23:55.615 --> 00:23:59.519]  To invest in your own home freeze dryer, go to HarvestRight.com.
[00:23:59.679 --> 00:24:01.181]  Hurry, supplies are limited.
[00:24:01.401 --> 00:24:04.023]  Again, that's a home freeze dryer from HarvestRight.com.
[00:24:04.263 --> 00:24:06.466]  And be sure to mention this ad to save $200 through the month of August.
[00:24:19.641 --> 00:24:26.385]  While you were sleeping, they came and took it all away, folks.
[00:24:27.406 --> 00:24:31.529]  And until we wake up, we're not gonna get any of it back.
[00:24:32.009 --> 00:24:34.771]  A servile population will be slaves.
[00:24:36.393 --> 00:24:42.277]  A cowardly population will be the property, the vassals of others.
[00:24:44.068 --> 00:24:49.131]  And in this tyranny that we live in, they will even steal our consciousness, our free will.
[00:24:49.752 --> 00:24:59.237]  So, Hillary Clinton says that Obama didn't do enough to hand Syria over to the rebels, who were mainly Al-Qaeda.
[00:24:59.938 --> 00:25:11.605]  And so, because he didn't give enough to Al-Qaeda, that's the reason now Al-Qaeda's changed its name and taken over much of Iraq, and is now running around wildly murdering everybody.
[00:25:13.365 --> 00:25:19.246]  I have photos here today of small children holding up people's heads that have been chopped off in Iraq.
[00:25:20.067 --> 00:25:29.969]  And this has all been part of a strategic plan to shut down any sovereign nation that is sustainable.
[00:25:30.909 --> 00:25:33.990]  The globalists want to do the very same stuff here, they just can't get away with it yet.
[00:25:34.530 --> 00:25:38.631]  Hillary Clinton, failure to help Syrian rebels led to rise of ISIS.
[00:25:39.642 --> 00:25:47.987]  That's right, and then they give all this twisted logic explaining it and people read the New York Times and think they're real smart or read the Atlantic and, oh, you read the New York Times?
[00:25:48.568 --> 00:25:49.809]  Oh, you're an intellectual.
[00:25:51.169 --> 00:25:56.133]  Laura Ingraham has come out and said Iraq is worse off now that under Saddam Hussein.
[00:25:57.353 --> 00:26:05.278]  Yeah, so why did you support the bipartisan Republicans and Democrats toppling Hussein in 1991 and then in
[00:26:11.163 --> 00:26:16.687]  99 with the Clintons bombing, and then in 2003, and then his capture in 2007, on and on and on.
[00:26:20.290 --> 00:26:24.333]  She says after 11 years Iraq is worse off and that Obama's doing a terrible job.
[00:26:24.653 --> 00:26:25.093]  No he's not!
[00:26:26.755 --> 00:26:28.596]  But I appreciate you telling part of the truth, Laura.
[00:26:29.116 --> 00:26:29.797]  You're a smart lady.
[00:26:32.213 --> 00:26:33.073]  She's been around a long time.
[00:26:33.093 --> 00:26:34.674]  Wasn't she in the Reagan administration?
[00:26:35.054 --> 00:26:36.275]  She's getting ready to run for office.
[00:26:37.035 --> 00:26:38.536]  I'd like to be able to support somebody like her.
[00:26:38.616 --> 00:26:43.138]  She's good on guns and taxes and things, but really bad on warmongering.
[00:26:44.598 --> 00:26:46.519]  Did any of these wars turn out good for anybody?
[00:26:46.559 --> 00:26:55.403]  Our troops, our country, we're in debt, and we got a dead million Iraqis plus, and that's on our name until we repent of it.
[00:26:58.305 --> 00:27:06.487]  The Iraqis were some of the most pro-Western people in the whole Middle East, folks, until we screwed them over for more than two decades.
[00:27:07.348 --> 00:27:17.771]  And both political parties and the political class are behind it, and now they're breaking the country in three parts again, giving Saudi Arabia a third, Iran a third, and basically the EU a third.
[00:27:18.111 --> 00:27:19.551]  And we all paid for it.
[00:27:19.731 --> 00:27:21.472]  That's what a joke this country's become!
