[00:00:04.997 --> 00:00:06.218]  There is a war.
[00:06:00.903 --> 00:06:12.496]  Luckily, when she was interviewed, she said that she and her husband, they haven't decided if they are going to return to work just yet or if they will, in fact, wait the full 21 days for the incubation period.
[00:06:12.516 --> 00:06:17.141]  But this is completely contradictory to what the CDC had to say.
[00:06:17.461 --> 00:06:20.582]  Because it's such a deadly disease, people are scared.
[00:06:21.042 --> 00:06:22.243]  And it's normal to be scared.
[00:06:22.263 --> 00:06:27.844]  In fact, for the healthcare workers who are caring for people with Ebola, we want them to be scared.
[00:06:28.084 --> 00:06:35.167]  We want them to have a healthy respect of the risk of any lapse in infection control procedure.
[00:06:35.207 --> 00:06:41.649]  We want them to channel that fear into being incredibly meticulous about infection control.
[00:06:41.889 --> 00:06:54.413]  So the director of the CDC is very specific that he wants health care workers to be very afraid of Ebola so that they take meticulous efforts in ensuring that this infection is not spread.
[00:06:54.834 --> 00:07:04.437]  And yet the CDC is now giving two nurses assistants the thumbs up to get back to work after they have not even completed the full 21-day quarantine.
[00:07:04.477 --> 00:07:05.918]  So this is just very bizarre.
[00:07:06.438 --> 00:07:07.018]  And of course,
[00:07:07.418 --> 00:07:16.866]  Now we can report that despite wearing a protective safety suit, the nurse that was in Madrid who caught Ebola, she became infected.
[00:07:16.906 --> 00:07:19.228]  And here she's in her protective gear.
[00:07:19.708 --> 00:07:27.935]  Anger is of course growing throughout Spain as it is being claimed that these protective suits given to health officials are not good enough.
[00:07:28.396 --> 00:07:30.598]  And it has also since emerged since then that
[00:07:31.238 --> 00:07:31.478]  I don't
[00:07:47.436 --> 00:07:48.537]  We're good to go.
[00:08:12.569 --> 00:08:15.450]  That this is going to become a pandemic could spread global.
[00:08:15.830 --> 00:08:23.654]  It's human error at the airport, human error at the hospital, human error when kids that don't know that they are sneezing and coughing all over their classmates.
[00:08:24.214 --> 00:08:37.040]  Meanwhile, the World Health Organization has warned that it is unavoidable that more cases are going to be diagnosed in Europe because of the extensive amount of travel between Europe and affected areas.
[00:08:37.600 --> 00:08:43.565]  And that's what we were initially saying when we heard that they were flying patients into America to treat them for Ebola.
[00:08:44.025 --> 00:08:45.766]  Human error is the issue here.
[00:08:46.147 --> 00:08:53.492]  And now some Ebola experts are worrying that the virus may spread more easily than was assumed.
[00:08:53.913 --> 00:08:54.133]  U.S.
[00:08:54.173 --> 00:08:59.958]  officials are assuring that co-passengers who are on the same plane with an air traveler from West Africa
[00:09:00.598 --> 00:09:10.467]  They're perfectly fine unless that person has a fever of at least 101.5 degrees or is showing other symptoms of having Ebola.
[00:09:10.507 --> 00:09:12.469]  And the CDC says zero risk.
[00:09:12.869 --> 00:09:20.236]  Now, I am no genius, but I know that anyone can take ibuprofen or a number of other things to take their temperature down.
[00:09:20.756 --> 00:09:23.699]  And if you're a person who is in a country that doesn't have good
[00:09:25.840 --> 00:09:38.767]  You know, people are probably going to take some pretty drastic measures to get out of that country and into a country that's going to offer them better health care.
[00:09:38.807 --> 00:09:45.331]  So of course, this whole checking for a fever thing could be easily duped by someone with the means to do that.
[00:09:45.811 --> 00:09:49.894]  Well now, a virologist who oversaw Ebola research while heading the U.S.
[00:09:49.974 --> 00:09:56.819]  Army's Medical Research and Development Command warns that those assertions of a zero risk chance are premature.
[00:09:57.199 --> 00:10:08.307]  He says, I see the reasons to dampen down public fears, but scientifically, we're in the middle of the first experiment of multiple serial passages of Ebola virus in man.
[00:10:08.727 --> 00:10:10.869]  God knows what this virus is going to look like.
[00:10:11.389 --> 00:10:11.769]  I don't.
[00:10:12.190 --> 00:10:15.272]  And then additionally, some public health specialists are saying
[00:10:15.672 --> 00:10:22.996]  There is no proof that a person who's infected but who lacks symptoms could not spread the virus to others.
[00:10:23.597 --> 00:10:38.026]  And another viral researcher, Charles L. Bailey, who supervised the government's research when they were responding to an outbreak of Ebola among several dozen rhesus monkeys who were housed for research in Reston, Virginia,
[00:10:38.906 --> 00:10:44.490]  He says that these unqualified assurances that Ebola is not spread through the air are misleading.
[00:10:44.991 --> 00:10:56.400]  He said we know for a fact that the virus occurs in sputum and no one has ever done a study that coughing or sneezing is not a viable means of transmitting this infection.
[00:10:57.040 --> 00:10:58.001]  And that's what we've been saying.
[00:10:58.041 --> 00:11:05.627]  Basically, these monkeys were in very tight quarters, and that is how they were infecting each other with Ebola, through coughing and sneezing.
[00:11:05.927 --> 00:11:08.389]  But they just want to say, don't worry, don't worry.
[00:11:08.489 --> 00:11:09.510]  It's not airborne.
[00:11:09.770 --> 00:11:11.411]  Everything is fine.
[00:11:11.791 --> 00:11:12.572]  Everything is fine.
[00:11:13.032 --> 00:11:18.857]  And of course, they're sending troops to Africa, and the Pentagon is now saying, it's not a huge risk to the troops.
[00:11:18.917 --> 00:11:21.719]  They're not going to come in contact with these Ebola patients.
[00:11:22.399 --> 00:11:23.800]  Everything is fine.
[00:11:24.100 --> 00:11:43.794]  Now despite the fact that they have failed on multiple occasions to contain Ebola, which is of course now spreading on multiple continents, the Defense Department is saying that the military is using strict protocols to protect the troops and they're going to implement careful reintegration once they return to the U.S.
[00:11:44.555 --> 00:11:44.935]  Right?
[00:11:45.315 --> 00:11:50.599]  So now we know that they are there in Africa to set up military bases.
[00:11:50.819 --> 00:11:51.039]  I mean,
[00:11:51.920 --> 00:11:52.300]  We're good.
[00:12:08.027 --> 00:12:09.328]  This is Monday afternoon.
[00:12:09.428 --> 00:12:14.952]  Soldiers are erecting a barbed wire fence around what's going to become one of these treatment facilities.
[00:12:15.432 --> 00:12:24.859]  And they say here in this article, it isn't immediately clear if the fence was to help protect the camp from looters or to prevent sick patients from escaping.
[00:12:24.879 --> 00:12:25.520]  Hmm.
[00:12:27.170 --> 00:12:28.452]  I mean, what does that look like to you?
[00:12:28.492 --> 00:12:30.814]  That is like razor wire right there.
[00:12:31.255 --> 00:12:42.367]  But don't worry, the commander of AFRICOM says the troops aren't going to come in contact with any of these Ebola patients and any soldier who contracts Ebola will be flown back into the U.S.
[00:12:42.467 --> 00:12:43.448]  for treatment.
[00:12:44.568 --> 00:12:50.490]  And hopefully we will have the VA fixed by then for when the troops get back.
[00:12:51.031 --> 00:12:57.893]  Now, about this mandatory quarantine, obviously it is no secret that we are currently living in a police state.
[00:12:58.293 --> 00:12:59.534]  But take a look at this next video.
[00:13:00.034 --> 00:13:07.000]  Now if a police can react like this to a person who isn't wearing a seatbelt, that's why he was pulled over.
[00:13:07.401 --> 00:13:11.304]  Just imagine what a cop would do to you if he thought you were carrying Ebola.
[00:13:11.765 --> 00:13:13.646]  Now this is a police officer in Illinois.
[00:13:13.707 --> 00:13:21.934]  He was filmed smashing through a car window, then tasering and yanking out this passenger because the guy initially at first refused to show him his ID.
[00:13:22.995 --> 00:13:24.416]  Now I got a white shirt.
[00:13:45.646 --> 00:13:46.767]  Look at my shoulder, dumbass.
[00:13:46.907 --> 00:13:47.487]  I got the bars.
[00:13:47.527 --> 00:13:49.489]  You're not going to come out of the car one way or the other.
[00:13:49.629 --> 00:13:51.350]  You want your kids to see you come out through the window?
[00:13:51.510 --> 00:13:55.853]  While his girlfriend again called 911 for a supervisor to come to the scene.
[00:13:56.133 --> 00:13:56.893]  I am scared.
[00:13:57.334 --> 00:13:58.054]  And he got it.
[00:13:58.134 --> 00:13:59.815]  The man, they pulled a gun out.
[00:14:00.136 --> 00:14:01.416]  Why did my kids have to see that?
[00:14:01.456 --> 00:14:01.637]  Oh, f**k!
[00:14:02.837 --> 00:14:03.118]  Damn!
[00:14:12.327 --> 00:14:15.269]  So that is absolutely unbelievable video footage.
[00:14:15.309 --> 00:14:21.174]  People are getting shot every single day in America by the police and then this is what we see on film.
[00:14:21.234 --> 00:14:27.660]  So it's no wonder that this man was afraid to step out of his vehicle when all the cops are pointing guns at him.
[00:14:28.140 --> 00:14:36.262]  Now, Jones' attorney points out that at no time was there ever a search of the car, nothing to suggest that any criminal activity was going on.
[00:14:36.302 --> 00:14:38.303]  The police just immediately draw their weapons.
[00:14:38.743 --> 00:14:50.586]  Now, the Hammond Police Department issued a statement, of course, defending the officer's actions, saying police officers were at all times acting in the interest of officer safety.
[00:14:50.666 --> 00:14:53.487]  What about the little girl that was in the back seat of the car?
[00:14:53.767 --> 00:14:57.008]  Didn't worry about shattering glass all over her or scarring her?
[00:14:57.808 --> 00:15:03.993]  Or life as she's watching her dad being tasered and then dragged out of the car when the cops just busted through the window.
[00:15:04.013 --> 00:15:13.762]  And then they go on to say, in general, police officers are allowed to ask passengers inside of a stop vehicle for ID.
[00:15:14.002 --> 00:15:21.308]  And they can also request that they exit a stop vehicle for the officer's safety without a requirement of reasonable suspicion.
[00:15:21.488 --> 00:15:21.948]  Suspicion.
[00:15:21.988 --> 00:15:23.029]  So notice those two words.
[00:15:23.449 --> 00:15:30.734]  They can ask and they can request, but also people have the right to deny those requests.
[00:15:31.294 --> 00:15:36.178]  Now, officers basically can't just bust out your window and then drag you out of your vehicle.
[00:15:37.406 --> 00:15:49.355]  Because you are trying to get your ID that they requested and then all of a sudden they become afraid, which I just do not understand at what point in America did being a police officer become a zero risk job?
[00:15:49.935 --> 00:15:52.197]  That is why you always keep the cameras rolling.
[00:15:52.257 --> 00:16:03.665]  Of course, these people are going to be taking action against the Hammond Police Department and several officers involved in that altercation already have some lawsuits for using excessive force in the past.
[00:16:03.865 --> 00:16:05.206]  So I think it's going to turn out
[00:16:06.087 --> 00:16:07.008]  Lovely for the Jones.
[00:16:07.388 --> 00:16:14.992]  Now, coming up, people have been asking for the release of the 28 pages that have been taken out of the 9-11 Commission Report.
[00:16:15.332 --> 00:16:17.713]  Well, we're going to take a closer look at U.S.
[00:16:17.953 --> 00:16:19.734]  ties with Saudi Arabia.
[00:16:20.114 --> 00:16:26.418]  And then, Motherboard wants to know why conspiracy theorists have such a big problem with transhumanism.
[00:16:26.798 --> 00:16:28.859]  Well, we'll show you why right after this.
[00:16:28.879 --> 00:16:34.322]  Then I would ask, based on all that's transpired over the past week,
[00:16:35.069 --> 00:16:41.654]  Should Texas families remain confident in the ability of our public health system to respond to infectious diseases of this nature?
[00:16:42.234 --> 00:16:54.703]  Because the patient had no symptoms on that flight, had no fever, had no symptoms on those flights, it was actually two flights over, there is virtually no risk.
[00:16:56.038 --> 00:16:58.479]  You can push me as far as you want to say zero.
[00:16:58.679 --> 00:17:00.460]  I will not say zero.
[00:17:00.600 --> 00:17:04.822]  Knowing what I know, there is zero risk.
[00:17:04.882 --> 00:17:05.382]  I said it.
[00:17:05.442 --> 00:17:05.922]  There it is.
[00:17:06.043 --> 00:17:06.743]  I shouldn't say that.
[00:17:07.183 --> 00:17:07.963]  There's no risk.
[00:17:08.744 --> 00:17:09.384]  There's no risk.
[00:17:11.005 --> 00:17:12.565]  Ebola virus could be sitting there.
[00:17:12.585 --> 00:17:15.927]  If I'm touching it with unbroken skin, it's not a risk.
[00:17:27.557 --> 00:17:28.578]  DNA Force.
[00:17:28.638 --> 00:17:31.860]  When cells become toxic, they die early and aging sets in.
[00:17:31.920 --> 00:17:32.940]  DNA Force.
[00:17:33.061 --> 00:17:41.086]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:17:41.226 --> 00:17:46.269]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:17:46.309 --> 00:17:47.310]  DNA Force.
[00:17:47.370 --> 00:17:49.191]  We now have the synergistic solution.
[00:17:49.351 --> 00:17:53.474]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:17:53.534 --> 00:17:53.934]  DNA Force.
[00:17:57.276 --> 00:18:00.597]  The globalist social engineers are not just targeting us with propaganda.
[00:18:00.717 --> 00:18:02.958]  They are manipulating our genetics.
[00:18:03.138 --> 00:18:14.863]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs after consulting top doctors, nutritionists, pharmacists, and others.
[00:18:15.083 --> 00:18:27.833]  We have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum potency.
[00:18:28.053 --> 00:18:35.679]  Super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:18:36.079 --> 00:18:42.181]  Super Mel Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:18:42.421 --> 00:18:51.143]  For a limited time, we are offering 15% off Super Mel Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:18:51.163 --> 00:18:55.124]  Visit InfoWarsLife.com today to secure your Super Mel Vitality.
[00:18:55.325 --> 00:18:56.165]  InfoWarsLife.com
[00:19:04.056 --> 00:19:08.360]  Vice President Joe Biden put both feet in his mouth with these statements.
[00:19:09.521 --> 00:19:12.543]  Our allies in the region were our largest problem in Syria.
[00:19:13.344 --> 00:19:18.208]  The Turks were great friends, and I have a great relationship with Erdogan, which I've just spent a lot of time with.
[00:19:18.889 --> 00:19:21.911]  The Saudis, the Emiratis, etc.
[00:19:22.452 --> 00:19:23.152]  What were they doing?
[00:19:23.633 --> 00:19:32.160]  They poured hundreds of millions of dollars and tens, thousands of tons of weapons into anyone who would fight.
[00:19:33.371 --> 00:19:34.311]  I think so.
[00:20:02.441 --> 00:20:13.807]  The potential paradigm shift concerning key players on the world stage awaits the inevitable release of the classified 28 pages within the official 2002 9-11 Commission report.
[00:20:14.168 --> 00:20:22.072]  In the guise of national security, former President George Bush classified the portion regarding specific sources of foreign support.
[00:20:22.332 --> 00:20:32.178]  Congressman Walter Jones is spearheading the movement that is amounting to be an embarrassing and possibly criminal account of the Bush administration's involvement with Saudi Arabia.
[00:20:32.378 --> 00:20:46.063]  I can honestly tell you, when you've got the former two chairmen, Senator Bob Graham, retired now, lives in Florida, from Florida, and Richard Shelby, still in the United States Senate, and their inquiry commission said that, yes, it should be declassified.
[00:20:46.083 --> 00:20:58.148]  Then you've got Hamilton and Kaine, recently, as recently as three weeks ago, former members of the House and then the former governor of New Jersey, Kaine.
[00:20:58.817 --> 00:21:01.259]  As the Puppet Masters scramble to manage their diversions,
[00:21:20.902 --> 00:21:26.725]  And if the outbreak is not stopped now, we could be looking at hundreds of thousands of people infected.
[00:21:27.305 --> 00:21:33.169]  The cozy relationship between our government and the Saudi Arabians finds itself under developing scrutiny.
[00:21:33.669 --> 00:21:38.612]  I took this action to assist the Saudi Arabian government in the defense of its homeland.
[00:21:39.292 --> 00:21:50.358]  Prince Turki al-Faisal of Saudi Arabia, those of you who were there yesterday and this evening know that I said that he and I went to college together and that
[00:21:51.488 --> 00:21:54.569]  Everybody knew he was going to amount to something, but no one knew that I would.
[00:21:56.650 --> 00:21:57.991]  And it may have turned out that way.
[00:21:58.071 --> 00:22:03.493]  He, for more than two decades, was the head of the Saudi intelligence services.
[00:22:04.293 --> 00:22:08.355]  And I said, at least when I was president, he didn't have to spy on the United States.
[00:22:08.375 --> 00:22:09.776]  He could just call me and I'd tell him.
[00:22:10.478 --> 00:22:15.880]  The Kingdom of Saudi Arabia declared the beheadings of 26 people since August 18th.
[00:22:16.080 --> 00:22:19.881]  Beheadings for crimes ranging from sorcery to smoking hashish.
[00:22:20.261 --> 00:22:28.103]  Wealthy, elderly Saudi men are using the Syrian refugee crisis to increase their exploitation of young Syrian females.
[00:22:28.364 --> 00:22:39.427]  And Saudi Arabia enacted a strict visa ban to Ebola-afflicted countries, while American borders remain open and a large pandemic looms in the very near future if present conditions aren't met.
[00:22:39.827 --> 00:22:54.854]  Now that culture of death dictates the future of America as the CIA-trained ISIS continues to promote itself as the boogeyman in the Saudi-funded and engineered war of terror supported by corporate media and a lapdog federal government.
[00:22:55.054 --> 00:23:02.397]  In the words of Adolf Hitler, make the lie big, make it simple, keep saying it, and eventually they will believe it.
[00:23:02.737 --> 00:23:17.615]  We are working hand-in-glove with the Turks, with the Jordanians, with the Saudis, so that when Assad goes, and he will go, there will be a legitimate government that follows on, not an al-Qaeda-sponsored government that follows on.
[00:23:32.668 --> 00:23:38.992]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:23:39.352 --> 00:23:40.813]  I believe our research is conclusive.
[00:23:40.853 --> 00:23:43.615]  This is the best iodine out there, and I know this for a fact.
[00:23:44.155 --> 00:23:48.939]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:23:49.059 --> 00:23:52.801]  For a limited time, experience the ancient power of Survival Shield X2.
[00:23:53.341 --> 00:23:58.545]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:24:02.785 --> 00:24:08.769]  Introducing the first proprietary oxygen-based intestinal cleanser, Oxy-Powder.
[00:24:09.409 --> 00:24:13.632]  Backed by FDA approved Phase 1, 2, and 3 clinical trials.
[00:24:14.112 --> 00:24:20.416]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:24:20.536 --> 00:24:25.699]  Take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:24:26.239 --> 00:24:29.981]  Secure your Oxy-Powder today at InfoWarsLife.com.
[00:24:30.122 --> 00:24:31.923]  That's InfoWarsLife.com.
[00:24:39.488 --> 00:24:44.371]  Congress, starring Robin Wright and directed by Ari Folman, has just finished a limited U.S.
[00:24:44.391 --> 00:24:49.074]  theatrical run and is now available for rental online at places like Amazon and iTunes.
[00:24:49.695 --> 00:25:03.864]  Now, when I looked at the trailer, I thought this was going to be a film that really kind of focused on the radical technological changes that are coming as we see many jobs in virtually every industry being replaced by artificial intelligence and robots.
[00:25:04.304 --> 00:25:18.450]  Regardless of what industry you're in, whether it's manufacturing or service, or whether you're working at a low-level job, or even as a professional, your job will be impacted, if not entirely replaced, by new technology.
[00:25:19.051 --> 00:25:28.275]  The Congress explores how this disruptive technology would affect Hollywood, displacing actors, even the animators that eventually move their digital avatars.
[00:25:29.204 --> 00:25:39.068]  The movie takes a much broader look at a future dystopian society where people are essentially enslaved by entertainment, where they live in a virtual existence.
[00:25:39.829 --> 00:25:46.372]  The irony is that many people will avoid this movie or not finish it because they don't find it entertaining enough.
[00:25:47.212 --> 00:25:51.114]  But that's how close we are to the dystopian future that it looks at.
[00:25:52.534 --> 00:25:58.984]  The Congress is a film that echoes an archetypal warning that's been presented by many great artists over many decades.
[00:25:59.004 --> 00:26:07.698]  And that is, once we live in a society characterized by fantasy and deception, it opens a door to authoritarian dictatorship.
[00:26:09.008 --> 00:26:32.775]  Based loosely on Stanislaw Lim's The Futurological Congress, the star's Robin Wright as herself, as an actress whose decisions have so frustrated the Hollywood machine that they refuse to work with her ever again unless she signs a one-time contract, a one-time fee, where they will capture her entire appearance and personality into a digital model.
[00:26:33.447 --> 00:26:37.031]  Now, of course, she will never be allowed to ever work again.
[00:26:37.051 --> 00:26:52.348]  This is something that's going to happen in many industries as people, even professionals, work with programmers to create artificial intelligence that is going to take over their job, where they will never, ever work again in their field or area of expertise.
[00:26:53.240 --> 00:27:02.602]  The Congress also stars Harvey Keitel as Robin's agent and Danny Houston as Jeff Green, president of a major movie conglomerate, Miramount Films.
[00:27:03.362 --> 00:27:13.404]  The film begins with Hollywood's next technological leap forward, a completely realistic digital version of an actor or actress that makes it look like the actor is in the film.
[00:27:13.424 --> 00:27:21.646]  And of course, they've used this in a lot of action science fiction films to replace actors in very dangerous or impossible sequences.
[00:27:22.006 --> 00:27:29.030]  The sphere of lights and camera that are shown in the film capturing Robin Wright's image is an actual device that's already been used.
[00:27:29.510 --> 00:27:42.277]  But once they go beyond the distant shots or the small action shots and go to actual virtual actors, that's something that's going to change not only the process of filmmaking, but movies in general.
[00:27:42.658 --> 00:27:45.259]  And this is where the Congress really gets interesting.
[00:27:45.319 --> 00:27:50.482]  After they flesh out the concept of virtual actors, the film jumps 20 years into the future.
[00:27:51.022 --> 00:28:02.505]  And ironically, even though Robin Wright was very reluctant to be a part of this digital reality, she is the last remaining major Hollywood star that actually has a real-life person attached to them.
[00:28:02.565 --> 00:28:05.305]  So she's sent to the Futurist Congress.
[00:28:06.266 --> 00:28:12.647]  And so she's selected to be a part of the Futurist Conference, where they're going to announce the next big step forward.
[00:28:13.187 --> 00:28:15.568]  Inhaling an actor's genetic code,
[00:28:16.127 --> 00:28:21.835]  Creating a controlled hallucination of the actress or movie completely controlled by the unconscious.
[00:28:22.659 --> 00:28:31.462]  This futurist conference, this congress, is really where the live acting ends and pretty much most of the rest of the movie is animated.
[00:28:32.142 --> 00:28:49.989]  Now, the animation style is kind of a combination of classic animation and modern techniques, but it is filled with provocative, subliminal sexual references, almost as if they're kind of making fun of the way Madison Avenue and Hollywood studios like Disney have done this in the past.
[00:28:50.789 --> 00:28:54.390]  At the Congress, the president of Mearmount Films reveals the actual plan.
[00:28:55.130 --> 00:29:00.692]  The complete corporate control of all human thought via pharmaceutical technologies.
[00:29:01.432 --> 00:29:07.914]  For those who attend the Congress, the hallucinations never end because they put the pharmaceuticals in the drinking water.
[00:29:08.658 --> 00:29:17.821]  An announcer romanticizes what he portrays as a utopian future, where you can be whatever you want, you can do whatever you want, where you have everything in abundance.
[00:29:18.521 --> 00:29:21.002]  But of course, it's simply an illusion.
[00:29:21.802 --> 00:29:26.263]  And if you're a dissenter, or if you're a defiant in any way, you will be eliminated.
[00:29:27.523 --> 00:29:29.124]  And why should the roller coaster stop here?
[00:29:29.960 --> 00:29:36.463]  Aldous Huxley famously predicted a world where people learn to love their servitude to the state through psychotropic and behavior-controlling drugs.
[00:30:00.439 --> 00:30:04.182]  Uh, to make people contented with their servitude.
[00:30:04.242 --> 00:30:05.463]  I think this can be done.
[00:30:05.483 --> 00:30:17.132]  I think it has been done in the past, but then I think it could be done even more effectively now, because you can provide them with bread and circuses, and you can provide them with endless amounts of distractions and propaganda.
[00:30:17.933 --> 00:30:26.858]  One look at the psychiatric drug industry in America and it will be obvious that for millions of people Aldous Huxley's brave new world is a functioning part of their everyday lives.
[00:30:27.538 --> 00:30:39.404]  Heavily influenced by Huxley, the reality portrayed by George Lucas in THX 1138 shows every move and emotion of an ordinary man or woman is controlled and regulated pharmaceutically.
[00:30:39.944 --> 00:30:45.631]  Ray Kurzweil believes that you'll be able to upload your personality, your consciousness to a computer.
[00:30:45.731 --> 00:30:50.297]  Once there, you'll be able to do anything you want, even talk to people who are long deceased.
[00:30:50.417 --> 00:30:56.765]  Of course, in Ray Kurzweil's case, he thinks he's going to be able to talk to his father who died decades ago.
