[00:00:01.111 --> 00:00:02.273]  Coast to Coast.
[00:12:26.910 --> 00:12:29.371]  Hi, I was over here checking your air conditioner for your wife.
[00:12:30.212 --> 00:12:32.794]  And you say, no Jim, you're on top of her.
[00:12:33.374 --> 00:12:34.575]  You are having sex with my wife.
[00:12:34.876 --> 00:12:38.158]  And he gets off and he goes, that's outrageous, standing there naked in front of you.
[00:12:38.838 --> 00:12:41.941]  No such thing has happened, and this is just ridiculous.
[00:12:41.981 --> 00:12:44.663]  And you say, okay, well what's that?
[00:12:46.240 --> 00:12:46.760]  Watch what?
[00:12:48.181 --> 00:12:49.241]  Why are your clothes off?
[00:12:49.621 --> 00:12:57.823]  I mean, it would be hilarious, redonkulous I think is the word, if it wasn't so serious.
[00:12:59.143 --> 00:13:01.224]  Can you guys find online Baghdad Bob?
[00:13:01.244 --> 00:13:04.325]  I wanted to play some of him today for people that forget him.
[00:13:04.585 --> 00:13:08.386]  He's wearing a black beret and he's wearing like a camo outfit and he's up there going,
[00:13:09.031 --> 00:13:09.632]  Ridiculous!
[00:13:09.672 --> 00:13:14.455]  Well, the Air Forces have crushed the Americans and the Coalition, driven them back, back, back.
[00:13:14.755 --> 00:13:15.436]  Yeah, yeah, there he is.
[00:13:15.996 --> 00:13:17.297]  Yeah, yeah, turn him up, he's in English.
[00:13:19.739 --> 00:13:21.460]  Oh my goodness, I tell you what.
[00:13:22.101 --> 00:13:24.362]  It is just so, so incredible.
[00:13:24.743 --> 00:13:27.104]  You know what, we'll get him on for you later, folks.
[00:13:27.765 --> 00:13:31.848]  The whole point is, is that, look, we even have the DVD.
[00:13:32.168 --> 00:13:34.090]  I told you, I'm not, they're not a sponsor.
[00:13:34.912 --> 00:13:37.313]  They haven't sold these in years, but I mean, I told you, I own it.
[00:13:37.673 --> 00:13:39.413]  They somehow found it back in the video library.
[00:13:39.813 --> 00:13:40.774]  Baghdad Bob.
[00:13:40.834 --> 00:13:43.474]  It's good, as you see it.
[00:13:43.554 --> 00:13:44.255]  As you see it.
[00:13:44.275 --> 00:13:46.255]  The traffic of everything.
[00:13:46.315 --> 00:13:51.116]  Their allegations, I think it's some kind of a cover to their failure.
[00:13:52.337 --> 00:13:54.457]  This is a fact, you can check it.
[00:13:54.958 --> 00:13:55.058]  One.
[00:13:56.538 --> 00:14:01.539]  Second, they are not in hold of any, any Iraqi town.
[00:14:02.100 --> 00:14:03.360]  They are on the move.
[00:14:04.362 --> 00:14:13.188]  As I have mentioned, they are deceiving their soldiers and their officers that aggressing against Iraq and invading Iraq will be like a picnic.
[00:14:13.768 --> 00:14:14.889]  Is this last name Jay Carney?
[00:14:14.909 --> 00:14:18.131]  This is a very stupid lie they are telling their soldiers.
[00:14:19.032 --> 00:14:24.095]  What they are facing is a definite death.
[00:14:24.175 --> 00:14:26.456]  They are trapped everywhere in the country.
[00:14:27.817 --> 00:14:30.259]  They are trapped in Al-Qasr, they are trapped
[00:14:31.478 --> 00:14:35.760]  near Basra, they are trapped near Nasiriyah, they are trapped near Najaf.
[00:14:36.560 --> 00:14:37.641]  They are everywhere.
[00:14:38.421 --> 00:14:40.422]  Because we will keep them on the move.
[00:14:41.342 --> 00:14:41.803]  That's enough.
[00:14:41.823 --> 00:14:43.423]  Please turn off Jay Carney's father.
[00:14:44.564 --> 00:14:45.624]  These aren't even the good clips.
[00:14:45.664 --> 00:14:47.465]  Good job finding it in mere seconds, gentlemen.
[00:14:50.064 --> 00:14:54.788]  There are clips where he says they're nowhere in the country, we've defeated them, blown them up, wall explosions are going off.
[00:14:55.129 --> 00:14:57.651]  You ought to give this to the guys in the back for the nightly news tonight.
[00:14:58.371 --> 00:15:17.288]  We ought to take clips of Baghdad bobs saying the Americans are nowhere, they've been defeated, and then cut into Obama saying you can keep your doctor, and then cut into Jay Carney saying, listen, that memo that talks about Benghazi and talks about having talking points, those talking points are not about Benghazi.
[00:15:18.993 --> 00:15:21.015]  I mean, that is the same equivalent.
[00:15:21.135 --> 00:15:25.499]  Or Obamacare, here's another good one, has cut the prices of your healthcare.
[00:15:25.779 --> 00:15:39.411]  Or here's another good one, there is no $5,000 fine per employee if you don't get your employee's insurance in 2014, even though my accountant has us prepared, our CPA, one of the best in the city, to pay the fines this year.
[00:15:41.392 --> 00:15:43.574]  No, the Americans are nowhere in Iraq.
[00:15:44.495 --> 00:15:45.396]  They are defeated.
[00:15:47.162 --> 00:15:55.053]  This is like Hitler in the bunker as Berlin is burning, saying that none of this exists.
[00:15:56.635 --> 00:15:58.898]  Okay, we're good with Baghdad Bob for now, guys.
[00:15:58.938 --> 00:15:59.379]  Thanks a lot.
[00:16:00.302 --> 00:16:00.682]  That's good.
[00:16:01.162 --> 00:16:06.123]  We do have Carney, though, now for everybody, saying it is a conspiracy theory.
[00:16:06.163 --> 00:16:08.544]  He is the new Baghdad Bob.
[00:16:08.564 --> 00:16:20.827]  And again, I saw a CNN clip this morning, I've got to find it again, it was on the front page of YouTube, of one of the CNN anchors, it's a blonde haired guy, I forget his name, going, this is preposterous, of course it's about Benghazi in the memo on Benghazi.
[00:16:21.127 --> 00:16:24.828]  It's like saying my hands aren't my hands when I'm holding them up to you.
[00:16:25.368 --> 00:16:26.728]  This is the level of lying.
[00:16:28.493 --> 00:16:34.113]  But they're counting on you being so stupid that you just hear that Obamacare is free and you believe it.
[00:16:34.935 --> 00:16:36.916]  So here is Jay Carney on the conspiracy theory.
[00:16:37.236 --> 00:16:40.238]  You would have to ask the State Department about how they responded to FOIA requests.
[00:16:40.938 --> 00:16:45.641]  I would, again, point you to the fact that, I mean, all you have to do is read it, Ed, right?
[00:16:46.681 --> 00:16:49.303]  Top line points, goals, that kind of stuff.
[00:16:49.523 --> 00:17:02.750]  The only mention of Benghazi in the email is a question about what's your response to a story by the independent newspaper in the UK that says we have intelligence, we had intelligence four hours in advance of the attack that was ignored.
[00:17:03.479 --> 00:17:05.982]  Not aware of any actionable intelligence, was the answer.
[00:17:06.262 --> 00:17:07.203]  And then, what does it do?
[00:17:07.663 --> 00:17:16.332]  It cuts and tastes the same line from the CIA talking points that, again, was what Ambassador Rice used.
[00:17:16.472 --> 00:17:17.513]  It's not about Benghazi.
[00:17:18.053 --> 00:17:20.956]  Why turn it over in a Benghazi suit?
[00:17:21.537 --> 00:17:26.101]  You would have to ask the State Department about their process for responding to FOIA requests.
[00:17:26.601 --> 00:17:26.862]  Again,
[00:17:30.651 --> 00:17:32.732]  You can just read it and then decide for yourself.
[00:17:32.852 --> 00:17:37.313]  As many people have now said and written, like, this is a conspiracy theory, a conspiracy.
[00:17:37.353 --> 00:17:40.514]  A conservative group comes in and says, we want Benghazi documents.
[00:17:40.894 --> 00:17:44.095]  The administration says, this is not a Benghazi document, so we're not turning it over, right?
[00:17:44.155 --> 00:17:47.815]  Again, I don't, like, this is a State Department FOIA request, uh, response.
[00:17:47.835 --> 00:17:50.596]  So, it's a bogus conspiracy theory from the GOP.
[00:17:50.816 --> 00:17:53.017]  Um, where'd you get these droids?
[00:17:53.057 --> 00:17:54.197]  These aren't the droids you're looking for.
[00:17:56.238 --> 00:17:56.978]  You can move along.
[00:17:57.038 --> 00:17:57.718]  You can move along.
[00:18:02.011 --> 00:18:13.198]  I mean, ladies and gentlemen, they say the economy with Cook numbers grew 0.1%, and they said that they added 203,000 jobs in new fake numbers.
[00:18:13.238 --> 00:18:14.499]  We told you that would happen.
[00:18:15.040 --> 00:18:18.022]  It's making everybody go from 40 hours to 30 or less.
[00:18:18.342 --> 00:18:19.783]  People are picking up other work.
[00:18:20.163 --> 00:18:21.844]  They're counting that as a new job.
[00:18:23.345 --> 00:18:28.448]  It's literally planet hoax with the White House
[00:18:29.488 --> 00:18:38.351]  Doing nothing but shoveling total BS at everyone at a level never before seen, except by Baghdad Bob.
[00:18:40.092 --> 00:18:43.493]  They say in North Korea that Kim Jong Un makes the birds tweet.
[00:18:45.014 --> 00:18:50.536]  And now they've got Ellen DeGeneres and all these others saying, Obamacare, quote, everyone loves it.
[00:18:50.696 --> 00:18:52.656]  It's made it so affordable.
[00:18:53.417 --> 00:18:54.557]  Oh, everyone loves it.
[00:18:54.677 --> 00:18:57.178]  Everyone should be thanking you, President Obama.
[00:18:58.703 --> 00:19:00.144]  No, everyone doesn't love it.
[00:19:00.785 --> 00:19:02.226]  Upwards of 80% hate it.
[00:19:02.586 --> 00:19:07.549]  The rest will hate it once they learn they're just very stupid and still believe the con artist.
[00:19:09.911 --> 00:19:12.433]  So, this is the reality of what we're dealing with.
[00:19:15.215 --> 00:19:16.976]  Ellen thinks Obama for Obamacare.
[00:19:17.476 --> 00:19:18.898]  Everyone's very grateful you did this.
[00:19:19.558 --> 00:19:27.344]  We are literally seeing a culture of pure baloney being shoveled
[00:19:28.254 --> 00:19:29.135]  On to everybody.
[00:19:32.617 --> 00:19:43.363]  And the elite are so disconnected from reality, they're like Kim Jong Un wanting a burnout, nobody, drug addict joke, Dennis Rodman, to come hang out with him.
[00:19:45.684 --> 00:19:47.305]  I mean, Dennis Rodman's out of touch going.
[00:19:47.745 --> 00:19:50.006]  Kim Jong Un's out of touch wanting him there.
[00:19:50.567 --> 00:19:52.508]  Kim Jong Un, even though he has a haircut similar to mine.
[00:19:53.068 --> 00:19:54.429]  I'm making it popular, the Kim Jong Un.
[00:19:57.054 --> 00:20:00.535]  Dad was joking, he goes, you need to get your hair cut, your hair looks like Kim Jong-un now.
[00:20:02.156 --> 00:20:03.976]  Actually, he is an extremely handsome devil.
[00:20:05.057 --> 00:20:07.558]  Do you know he's actually the world powerlifting champion, Kim Jong-un?
[00:20:08.078 --> 00:20:09.278]  Yeah, state-run media said so.
[00:20:09.458 --> 00:20:14.380]  Gentlemen, in search of a million-dollar smile that'll make them take notice, I mean, really get their attention?
[00:20:14.760 --> 00:20:15.680]  Then get the mud.
[00:20:16.120 --> 00:20:17.081]  My Magic Mud.
[00:20:17.521 --> 00:20:22.042]  The fluoride-free whitener with no chemicals, additives, GMOs, or bad taste.
[00:20:22.483 --> 00:20:23.383]  And safe to swallow.
[00:20:23.883 --> 00:20:29.470]  My Magic Mud detoxifies, reduces sensitivity, cleans and strengthens your teeth while it whitens.
[00:20:29.870 --> 00:20:32.313]  Comes as a powder for pure whitening power.
[00:20:32.673 --> 00:20:34.696]  Start looking good for that special someone.
[00:20:35.076 --> 00:20:36.117]  Get the mud now.
[00:20:36.498 --> 00:20:37.659]  MyMagicMud.com
[00:20:38.700 --> 00:20:43.103]  More and more people are discovering the incredible benefits of alkalizing the body.
[00:20:43.183 --> 00:20:46.886]  And there's no better product for it than AlkaVision Plasma pH Drops.
[00:20:47.006 --> 00:20:57.012]  Packed with a powerful combination of the most alkaline minerals and compounds, just a few drops in water will rid your body of harmful waste and give you more vibrance and vigor than you've had in years.
[00:20:57.113 --> 00:20:59.254]  Now buy two bottles and get $10 off your order.
[00:20:59.314 --> 00:21:04.177]  Call 800-518-7615 or visit alkavision.com.
[00:21:04.297 --> 00:21:05.298]  Alkalize your body.
[00:21:05.398 --> 00:21:07.900]  Supercharge your health at alkavision.com.
[00:21:08.280 --> 00:21:11.723]  It's been said, those who control the food, control the people.
[00:21:11.943 --> 00:21:15.666]  Are you concerned about GMO foods making you sick and affecting your mind?
[00:21:15.746 --> 00:21:21.750]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[00:21:21.950 --> 00:21:32.038]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[00:21:32.158 --> 00:21:33.839]  Take back control of your health.
[00:21:33.899 --> 00:21:36.621]  With Pro-EM1 Probiotic from Terragenics.
[00:21:36.801 --> 00:21:46.827]  Pro-EM1 Probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[00:21:46.967 --> 00:21:58.493]  And including a powerful probiotic like Pro-EM1 as part of your daily routine puts you back in control and prevents you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[00:21:58.674 --> 00:21:59.474]  Call Terragenics.
[00:22:08.000 --> 00:22:14.924]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, I was still starving.
[00:22:15.145 --> 00:22:17.346]  And my research led me to a well-known fact.
[00:22:17.466 --> 00:22:17.866]  I think?
[00:22:42.520 --> 00:22:43.220]  I don't know.
[00:23:07.581 --> 00:23:10.142]  Silver has always been nature's very own antibiotic.
[00:23:10.282 --> 00:23:14.284]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:23:14.584 --> 00:23:15.824]  SilverLungs.com.
[00:23:15.984 --> 00:23:18.465]  You'll find no wild claims or pseudoscience.
[00:23:18.665 --> 00:23:21.466]  Just a lifetime of nano-sized pure silver solutions.
[00:23:21.666 --> 00:23:23.787]  The Silver Lungs Generator allows you to make your own.
[00:23:24.007 --> 00:23:25.748]  So stop paying for silver solutions.
[00:23:25.908 --> 00:23:31.250]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:23:31.470 --> 00:23:35.151]  See the Silver Lungs Generator and lung delivery system at SilverLungs.com.
[00:23:35.291 --> 00:23:36.772]  That's SilverLungs.com.
[00:23:37.452 --> 00:23:42.895]  Americans, the Bundy Ranch disaster proved again that the Feds think citizens like you are the enemy.
[00:23:42.915 --> 00:23:50.419]  The NSA was able to secretly steal the personal information off the phones of every person at the Bundy Ranch without them ever knowing.
[00:23:50.999 --> 00:23:55.321]  And they were able to access their address books as well, so now their friends are at risk.
[00:23:55.701 --> 00:24:00.884]  It's time to take your identity off the government's radar and learn how to protect yourself from government spying.
[00:24:01.124 --> 00:24:04.146]  Go to offgrididentity.com now to protect yourself.
[00:24:04.346 --> 00:24:05.867]  That's offgrididentity.com.
[00:24:32.407 --> 00:24:34.308]  So I want to ask the listeners a question.
[00:24:34.348 --> 00:24:38.651]  We know Bill Clinton isn't even in the top 10 now of most ridiculous liars.
[00:24:39.372 --> 00:24:42.994]  Jay Carney and Obama are right up there at the top, but here's the question.
[00:24:43.074 --> 00:24:48.618]  Do they deserve the Baghdad Bob Award for 2014?
[00:24:49.438 --> 00:24:57.124]  Because Kim Jong-un, they claim he makes the birds tweet and the sun shine and is actually like a heavenly creature.
[00:24:57.924 --> 00:25:01.747]  So North Korea, this is a global contest.
[00:25:02.699 --> 00:25:08.441]  So I don't think Obama and Jay Carney have reached the level of Kim Jong Un yet.
