[00:00:03.888 --> 00:00:04.129]  Yeah.
[00:02:54.377 --> 00:02:54.417]  No.
[00:02:54.437 --> 00:02:55.198]  The ground being hotter?
[00:02:55.218 --> 00:02:55.258]  No.
[00:02:55.278 --> 00:02:56.598]  It was just the asphalt wasn't?
[00:02:57.059 --> 00:03:00.941]  The asphalt, yeah, it was the combination of those things in that particular spot.
[00:03:01.041 --> 00:03:05.483]  I hadn't visited Firehole Lake Drive when I spoke to her, or I would have challenged what she told me.
[00:03:05.703 --> 00:03:07.885]  Two months later, the road still doesn't look good.
[00:03:08.405 --> 00:03:18.890]  But more importantly, Yellowstone's spokesman told the press at the time that people needed to stay away from the road because there was a high danger of stepping on seemingly solid soil into severely hot water.
[00:03:19.190 --> 00:03:27.635]  Contrary to what she said, Firehole Lake is an active geothermal area, and you can see that the road deteriorates as it comes into proximity to geothermal features.
[00:03:28.015 --> 00:03:36.097]  But it's what we've come to expect from government employees at every level, fear for their job if controversy erupts, and contempt for the public's right to know.
[00:03:36.477 --> 00:03:46.499]  If it was just a bad asphalt job heated up by the sun rather than increased ground temperature, then why are there other melted paved areas that they've just fenced off rather than try to fix?
[00:03:47.139 --> 00:03:51.320]  My suspicion is that the spots are so hot at the moment that they can't fix them.
[00:03:52.200 --> 00:03:55.801]  Ground temperature goes up and down with seismic activity in the park.
[00:03:56.340 --> 00:04:00.422]  We see between 1,000 and 3,000 earthquakes a year in Yellowstone.
[00:04:01.002 --> 00:04:03.704]  Most of them are so small, nobody ever feels them.
[00:04:04.104 --> 00:04:08.566]  Swarms of small earthquakes that you can't even feel can cause the ground to go through major changes.
[00:04:08.726 --> 00:04:10.427]  Look at this area that was once a forest.
[00:04:10.867 --> 00:04:14.869]  The ground was a hospitable environment for trees to grow for a long period of time.
[00:04:15.389 --> 00:04:21.192]  Then in 1978, swarms of small earthquakes caused the ground in this area to rise to 200 degrees Fahrenheit.
[00:04:22.017 --> 00:04:25.018]  It wasn't the quakes, but the heat that killed the trees.
[00:04:25.738 --> 00:04:32.020]  So while we may be heading into another period of increased activity in Yellowstone, it's far from the largest activity we've seen since it became a park.
[00:04:32.600 --> 00:04:37.301]  Of course, everyone will tell you that it's not if, but when, the Supercaldera blows up.
[00:04:37.821 --> 00:04:40.282]  The difficulty, of course, is knowing when that's going to happen.
[00:04:40.842 --> 00:04:52.350]  Two research papers that were released on the same day this year, January the 5th, 2014, say that supervolcanoes aren't just bigger volcanoes, they have a completely different mechanism.
[00:04:52.930 --> 00:04:58.974]  The firing mechanism is a function of the buoyancy of the gigantic magma dome and the size of the dome.
[00:04:59.314 --> 00:05:02.857]  It makes it much more unpredictable than a regular volcano.
[00:05:03.297 --> 00:05:14.942]  At about the same time these research papers were saying that the eruption of a supervolcano was a function of magma dome size, we learned that Yellowstone's magma dome is two and a half times larger than they previously thought.
[00:05:15.882 --> 00:05:20.004]  55 miles long, 18 miles wide, 3 to 9 miles deep.
[00:05:20.544 --> 00:05:29.228]  For the sake of comparison, let's pretend for a moment that global warming predictions used to justify global taxation of man-made global warming
[00:05:29.648 --> 00:05:30.129]  Are true.
[00:05:30.509 --> 00:05:38.398]  The IPCC's worst case scenarios range from a 1 to 3 degree centigrade increase to a 2 to 6 degree centigrade increase.
[00:05:38.798 --> 00:05:40.980]  And that's over a 100 year period.
[00:05:41.381 --> 00:05:49.209]  But if the Yellowstone supervolcano erupted, scientists say it could drop temperatures 10 degrees centigrade, that's about 18 degrees Fahrenheit, globally.
[00:05:49.770 --> 00:05:50.170]  We're good to go!
[00:06:09.173 --> 00:06:11.414]  That would be real climate change.
[00:06:27.381 --> 00:06:27.922]  I think so.
[00:06:48.322 --> 00:06:51.384]  Yes, the deadliest, most destructive volcanic eruption in U.S.
[00:06:51.404 --> 00:06:58.589]  history where 57 people died is a very tiny eruption compared to what could happen even with a partial eruption at Yellowstone.
[00:06:58.849 --> 00:06:59.209]  Mount St.
[00:06:59.249 --> 00:07:04.873]  Helens began in March 15, 1980 with a lot of earthquakes, over 100 in six days.
[00:07:05.293 --> 00:07:10.336]  Then a 4.2 magnitude earthquake, a little smaller than the 4.8 Yellowstone quake in April.
[00:07:10.656 --> 00:07:12.678]  Five days later, seven earthquakes.
[00:07:13.318 --> 00:07:16.301]  All over magnitude 4.0 in just one day.
[00:07:16.321 --> 00:07:19.483]  The next day, the first eruption with a plume of 7,000 feet.
[00:07:19.523 --> 00:07:25.508]  The volcano continued to erupt over several weeks and the plume rose to 20,000 feet.
[00:07:26.028 --> 00:07:32.934]  By April 17th, about a month after the volcano became active, a bulge began growing on the side of the mountain and began to grow at 5 to 8 feet.
[00:07:34.335 --> 00:07:34.696]  We're good.
[00:07:52.678 --> 00:08:07.982]  The pyroclastic flow of rock and hot gas at nearly 1800 degrees Fahrenheit would have begun at 220 miles per hour and accelerated downhill to 670 miles per hour, reaching Johnston's camp six miles away in less than a minute.
[00:08:08.562 --> 00:08:12.123]  He only had time to radio, Vancouver, Vancouver, this is it.
[00:08:12.563 --> 00:08:20.665]  An amateur radio operator, Gary Martin, located a little farther away than David Johnston, saw the pyroclastic flow overtake Johnston's camp.
[00:08:21.085 --> 00:08:21.585]  He radioed,
[00:08:23.112 --> 00:08:26.573]  It completely destroyed an area of 230 square miles in the matter of somewhere between five and nine minutes.
[00:08:26.613 --> 00:08:29.253]  It essentially killed every living thing within an area of 230 square miles.
[00:08:29.273 --> 00:08:30.734]  Bear in mind, Mount St.
[00:08:30.754 --> 00:08:32.814]  Helens was one one thousandth
[00:08:49.218 --> 00:08:51.099]  The size of the Yellowstone Caldera.
[00:08:51.600 --> 00:08:54.822]  And after months of warning, 57 people still died.
[00:08:55.222 --> 00:09:01.186]  Mount Pinatubo, about a decade later, after months of warning, still nearly 900 people died there.
[00:09:01.666 --> 00:09:05.568]  And that was still 1% of the size of Yellowstone.
[00:09:06.249 --> 00:09:15.575]  So even if the entire caldera does not erupt at once, a small partial eruption of Yellowstone could still be the largest natural disaster the United States has ever seen.
[00:09:16.598 --> 00:09:19.240]  There's much we don't know yet about volcanoes.
[00:09:19.840 --> 00:09:23.743]  And we know even less about the mechanisms of supervolcanoes.
[00:09:24.624 --> 00:09:27.246]  Yellowstone is a beautiful and fascinating place.
[00:09:27.546 --> 00:09:28.487]  It's truly unique.
[00:09:29.187 --> 00:09:34.651]  It's a reminder that we still know very little about the massive forces that continue to shape our planet.
[00:09:35.312 --> 00:09:39.995]  And it reminds us how presumptuous our climate predictions truly are.
[00:09:40.596 --> 00:09:42.397]  For InfoWars Nightly News, I'm David Knight.
[00:09:50.246 --> 00:09:56.048]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:09:56.488 --> 00:10:06.191]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:10:06.531 --> 00:10:10.292]  DNA Force is one of the most expensive formulas to produce.
[00:10:10.832 --> 00:10:15.514]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:10:15.894 --> 00:10:22.116]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:10:22.436 --> 00:10:24.716]  You want the best that's out there at the lowest price anywhere?
[00:10:25.376 --> 00:10:27.817]  Well, we're bringing you a total win-win.
[00:10:28.197 --> 00:10:33.699]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the Infowar.
[00:10:34.139 --> 00:10:40.805]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:10:41.165 --> 00:10:46.070]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:10:46.090 --> 00:10:47.371]  DNA Force from InfoWarsLife.
