[00:00:19.423 --> 00:00:20.285]  Good evening, everyone.
[00:13:23.170 --> 00:13:42.474]  As this tyranny is admitted, as Congress has hearings about Obama being a dictator basically, if we don't educate the general public about this now and explain to them that if the precedent is set for the office of the presidency to be dictatorial and autocratic, that will be passed on to future generations.
[00:13:42.954 --> 00:13:50.759]  And that's why the new January 2014 edition of Infowars magazine is now out.
[00:13:51.119 --> 00:13:55.302]  And I think it's probably the best cover we have ever had.
[00:13:55.382 --> 00:14:01.426]  We see Obama as the classical third world dictator and that basically is what he is becoming.
[00:14:01.926 --> 00:14:04.628]  And there are five different articles about
[00:14:05.208 --> 00:14:14.331]  The transference of power and the degeneration of our republic into a bureaucratic dictatorship with the president as the dictatorial head.
[00:14:14.712 --> 00:14:17.513]  There's a bunch of other gun control articles, NSA stories.
[00:14:17.773 --> 00:14:20.454]  I'm really proud of the first issue of 2014.
[00:14:22.955 --> 00:14:26.316]  Guaranteed, two or three people that you hand them to will end up reading it.
[00:14:26.676 --> 00:14:31.019]  And even if somebody else doesn't read it, they'll leave it laying somewhere and somebody else will read it.
[00:14:31.259 --> 00:14:33.741]  This is a very effective way to wake people up.
[00:14:34.081 --> 00:14:34.962]  It's a great tool.
[00:14:35.382 --> 00:14:36.643]  Instead of costing $10, $15, $20 like a book...
[00:14:38.564 --> 00:14:43.606]  You can get it as low as a dollar a piece in bulk to get out to your friends and family.
[00:14:43.846 --> 00:14:54.170]  So that's InfowarsStore.com to subscribe to the final year of subscriptions and you can always continue to buy them in bulk at InfowarsStore.com or by calling toll free 888-253-3139.
[00:15:11.758 --> 00:15:12.438]  And welcome back.
[00:15:12.798 --> 00:15:14.519]  We know about the deeds of the ATF.
[00:15:14.539 --> 00:15:16.320]  We know about the death of Brian Terry.
[00:15:16.340 --> 00:15:18.740]  We know about the guns going to Mexican drug cartels.
[00:15:19.081 --> 00:15:20.281]  Now there's a new chapter.
[00:15:20.301 --> 00:15:25.563]  Ian Garland, a gun shop owner, reported deeds to the ATF and they did nothing.
[00:15:25.603 --> 00:15:29.484]  He reported not only to the ATF, but to the FBI and other agencies.
[00:15:29.824 --> 00:15:32.005]  Proof that this system is not designed to work.
[00:15:32.085 --> 00:15:33.466]  Proof of selective enforcement.
[00:15:33.686 --> 00:15:37.147]  He joins us now to tell us an incredible story that you will only hear here.
[00:15:37.527 --> 00:15:38.467]  Thanks for joining us, Ian.
[00:15:38.487 --> 00:15:39.808]  Thank you.
[00:15:40.566 --> 00:15:45.650]  Alright, now for our viewers who are not familiar with your case, can you tell us a little bit about how you came involved with the ATF?
[00:15:46.691 --> 00:15:52.335]  Yes, I opened a, I moved, well first I moved from California to Chaparral, New Mexico, which is right next to El Paso.
[00:15:52.916 --> 00:15:57.920]  And I opened a gun store here in Chaparral and in El Paso, Texas.
[00:15:57.940 --> 00:15:59.301]  I was part owner of a gun store.
[00:15:59.982 --> 00:16:07.948]  And I started making sales, doing okay, and then I had some government officials from the city of Columbus one day come and buy several firearms.
[00:16:08.686 --> 00:16:15.190]  They filled out the appropriate paperwork and passed the background checks, and then they came back a month later and wanted to buy 10.
[00:16:15.390 --> 00:16:17.191]  And I said, well, what do you want 10 for?
[00:16:17.652 --> 00:16:24.416]  They said, we need them for our family protection along the border there, some for other offices, they buy, sell, trade.
[00:16:24.436 --> 00:16:26.697]  And I'd already checked with the ATF and that was OK.
[00:16:26.798 --> 00:16:29.439]  So I filled out the appropriate paperwork again.
[00:16:29.459 --> 00:16:30.960]  They all passed the background check.
[00:16:31.000 --> 00:16:33.422]  That was the mayor, the police chief, the trustee.
[00:16:34.833 --> 00:16:37.634]  And a couple of other people there, so I shared with them.
[00:16:38.255 --> 00:16:42.036]  And a month later, they were coming by some more, then they'd leave it for a couple of months.
[00:16:42.716 --> 00:16:46.858]  And when you buy more than one firearm, I have to fill out a multiple reporting form.
[00:16:47.198 --> 00:16:48.499]  And I did that from day one.
[00:16:49.059 --> 00:16:53.841]  One copy goes to the ATF, one goes to the local sheriff, and of course, you call in the FBI background check.
[00:16:53.881 --> 00:16:57.703]  So I notified three different agencies for 18 months.
[00:16:58.303 --> 00:17:00.744]  And basically, they knew from the start these guys were smuggling.
[00:17:00.964 --> 00:17:02.225]  What they were up to as far back as 2007.
[00:17:03.915 --> 00:17:12.283]  And they let me continue, told me to keep selling three times, and next minute I'm indicted on weapons charges of store purchase.
[00:17:12.563 --> 00:17:14.925]  And I said, well, who did I sell store purchase to?
[00:17:15.446 --> 00:17:16.086]  Aid in the betting.
[00:17:16.126 --> 00:17:19.309]  And they said, well, you let them buy for the police officer.
[00:17:19.329 --> 00:17:20.470]  I'm like, what does that matter?
[00:17:20.651 --> 00:17:21.952]  I'd already checked with the ATF.
[00:17:21.992 --> 00:17:23.373]  You said that's not a store purchase.
[00:17:23.453 --> 00:17:25.295]  A store purchase is when you buy for someone
[00:17:26.019 --> 00:17:27.099]  Who can't, yes.
[00:17:27.559 --> 00:17:28.320]  Yeah, exactly.
[00:17:28.340 --> 00:17:41.022]  And then here I am today, they lied in the indictment, they lied at the trial, well, the plea, and I fought it because these weren't machine guns, and also they used the wrong sentencing guideline book, that's very important.
[00:17:41.062 --> 00:17:53.725]  Not only did they lie about the machine guns, they had court documents where they did lie about the wrong sentencing guideline book, and every attorney I've spoken to said that wasn't a lie, they did it on purpose and thought they could get away with it.
[00:17:54.292 --> 00:18:01.457]  And Mr. Todd Cobley from Santa Fe, an attorney who stuck with me and fought this, won my freedom on Friday the 13th.
[00:18:02.118 --> 00:18:06.040]  And then I was homeless for five days walking around Los Cruces, which was unbelievable.
[00:18:06.481 --> 00:18:07.581]  I mean, they kicked me out in the street.
[00:18:07.621 --> 00:18:11.024]  I had no phone, no money, no car, no clothes, no ID.
[00:18:11.944 --> 00:18:13.566]  Oh, this just gets better and better.
[00:18:13.606 --> 00:18:14.846]  So let me ask you this, Ian.
[00:18:14.907 --> 00:18:18.329]  When you actually went into custody, did you have any property on you?
[00:18:20.310 --> 00:18:21.031]  No, they took it all.
[00:18:22.745 --> 00:18:27.386]  So my question is, did you have any property that needed to be returned to you upon your release?
[00:18:28.246 --> 00:18:28.667]  Oh yes!
[00:18:29.207 --> 00:18:39.850]  The only property I have is my laptop, a GPS which my wife bought me for a Christmas present, I have my camera, and I also have some CDs of our wedding photos.
[00:18:39.890 --> 00:18:40.850]  We were married on July 4th.
[00:18:41.980 --> 00:18:42.621]  Oh yeah, I have nothing.
[00:18:42.661 --> 00:18:43.842]  The clothes I was wearing, they're gone.
[00:18:43.863 --> 00:18:44.764]  They threw them out.
[00:19:00.987 --> 00:19:01.187]  Wow.
[00:19:01.648 --> 00:19:11.456]  This is a horrible story, Ian, and I do regret that we don't have a whole lot of time to go into all the intricate details of it, but I just want to show that our viewers that you're a law-abiding guy.
[00:19:11.476 --> 00:19:20.644]  You know, you're doing the background checks, you're doing your due diligence, and I also have information that you actually reported some straw purchases and some other activities that you saw illegally at a gun show.
[00:19:21.710 --> 00:19:22.251]  Absolutely.
[00:19:22.331 --> 00:19:37.005]  I complained and complained of what was going on at gun shows, how these people were selling to minors, and everybody and anybody, and they had signs on their table saying, no paperwork, no background check, and I had complained to the ATF that this was not right, and ATF tell me, oh, well, that's legal.
[00:19:37.025 --> 00:19:42.171]  I'm like, okay, so my customers come to me and say they want to go to gun shows, trade, buy, sell, collect.
[00:19:42.571 --> 00:19:43.332]  What did I do wrong?
[00:19:44.560 --> 00:19:45.281]  That's exactly right.
[00:19:45.341 --> 00:19:49.427]  Now Ian, we know about straw purchases, we know about private gun sales.
[00:19:49.447 --> 00:19:56.777]  Can you explain to us the difference between having a background check with a purchase of a firearm versus with the illegal activity that you witnessed?
[00:19:58.692 --> 00:19:59.893]  I do my background check.
[00:19:59.973 --> 00:20:01.534]  It's a 4473 form.
[00:20:01.595 --> 00:20:02.796]  The person has to fill it out.
[00:20:03.796 --> 00:20:06.919]  Name, birthday, social security number, etc.
[00:20:07.299 --> 00:20:12.704]  And I call them into the National Background Check Center at the FBI and they give me a yes or no.
[00:20:13.144 --> 00:20:21.892]  And they give you a number that you put on the form and it's kept for your record and you write down the registration number of the firearm and away the person goes.
[00:20:22.032 --> 00:20:24.414]  And apparently in Arizona, New Mexico and Texas,
[00:20:24.833 --> 00:20:29.717]  That person can walk out the door and make a private sale, and then that firearm is off the books forever.
[00:20:30.377 --> 00:20:36.562]  And a private sale, as I said, you can sell to anybody, and the firearm can end up anywhere.
[00:20:36.642 --> 00:20:37.763]  And, well, they do.
[00:20:38.103 --> 00:20:46.690]  I've seen guns changed five times through private sales within an hour.
[00:20:47.611 --> 00:20:48.511]  Excuse me, sorry.
[00:20:48.832 --> 00:20:50.633]  I had one guy try to bribe me.
[00:20:50.973 --> 00:20:54.496]  I call it Leo Incident, and it was well-documented by El Paso ATF.
[00:20:55.086 --> 00:20:57.387]  He wanted to buy two firearms off me.
[00:20:57.607 --> 00:20:59.788]  I refused because it wasn't his idea.
[00:20:59.868 --> 00:21:00.689]  It was expired.
[00:21:01.149 --> 00:21:06.431]  And when I refused, he tried to bribe me $3,000 and the sale price of the firearms.
[00:21:06.771 --> 00:21:08.572]  And I said, no, we can't do that.
[00:21:09.012 --> 00:21:11.213]  And he left.
[00:21:11.414 --> 00:21:13.294]  Multiple times he tried to bribe me that day.
[00:21:13.354 --> 00:21:14.015]  I said, no.
[00:21:14.415 --> 00:21:15.435]  So I called the police.
[00:21:15.455 --> 00:21:16.776]  I made a report.
[00:21:17.136 --> 00:21:19.377]  And then the guy follows me to a gun show again.
[00:21:19.397 --> 00:21:21.618]  And he just wouldn't leave me alone.
[00:21:21.698 --> 00:21:23.159]  Finally, the ATF got involved.
[00:21:24.136 --> 00:21:24.457]  Same guy.
[00:21:35.865 --> 00:21:38.446]  I questioned the ATF about it, and they lied to my face.
[00:21:38.466 --> 00:21:43.587]  They said, yes, we got the guy, it led to something bigger, we can't talk about it, thank you very much.
[00:21:43.647 --> 00:21:46.667]  I'm like, you guys lied to me!
[00:21:46.867 --> 00:21:49.128]  You wonder why in the end I didn't want to talk to you?
[00:21:49.408 --> 00:21:59.230]  Exactly, because you know as well as everybody else about the ATF Fast and Furious scandal that you already alluded to, how they're giving guns to Mexican drug cartels, but you, the private seller, the business owner,
[00:21:59.770 --> 00:22:02.492]  Doing all yourselves legally and lawfully, they want to target you.
[00:22:02.512 --> 00:22:05.794]  Now Ian, I want to talk a little bit about your incarceration with the time we have left.
[00:22:05.814 --> 00:22:09.757]  You were incarcerated in solitary confinement for over 400 days, is that correct?
[00:22:10.646 --> 00:22:12.088]  Correct.
[00:22:12.348 --> 00:22:23.479]  473 days in a small cell, freezing, sitting in raw sewage, cleaning it up with my underwear and hands, not once, not twice, multiple times, while they sat there and laughed.
[00:22:23.559 --> 00:22:27.423]  And that was at Las Cruces and at CCA in Astancia.
[00:22:27.744 --> 00:22:29.966]  I tell you, if my mother could see that, that would kill her.
[00:22:30.046 --> 00:22:31.788]  That was unbelievable how I was treated.
[00:22:32.361 --> 00:22:32.861]  Exactly.
[00:22:33.181 --> 00:22:35.082]  And people want to say, you know, it's not all the ATF.
[00:22:35.102 --> 00:22:37.263]  And I do agree, there are plenty of good agents out there.
[00:22:37.583 --> 00:22:44.587]  But, you know, the mainstream media spin is that there were just one or two guys who went out there, went rogue, and gave these guns to Mexican drug cartels.
[00:22:44.687 --> 00:22:47.408]  It was very much more well-connected than just a couple of guys.
[00:22:48.376 --> 00:22:51.158]  Well, strange enough, John Dodson, we all know, he was the whistleblower.
[00:22:51.218 --> 00:22:52.519]  He had had enough, you know what I mean?
[00:22:52.859 --> 00:23:01.705]  The government here didn't mind about killing thousands of Mexicans, but when one Border Patrol agent was killed, John Dodson had enough and he came forward.
[00:23:02.206 --> 00:23:11.952]  And today I met with the Consul General of Mexico and the Attorney General, Assistant Director of the Attorney General of Mexico for about 90 minutes downtown El Paso, and they're pretty POed at what happened.
[00:23:12.032 --> 00:23:15.715]  I've given them my whole story, and they're going to file an official complaint.
[00:23:16.817 --> 00:23:18.960]  Can you tell us a little bit more about that encounter?
[00:23:18.980 --> 00:23:20.502]  Your recent encounter?
[00:23:20.522 --> 00:23:22.765]  With the Attorney General?
[00:23:22.946 --> 00:23:23.146]  Yes.
[00:23:23.667 --> 00:23:26.431]  Yeah, I was contacted that they wanted to speak to me.
[00:23:26.471 --> 00:23:29.755]  I guess they've never spoken to anybody before on the other side.
[00:23:29.775 --> 00:23:32.800]  They've heard the lies from the ATF and the government here, of course.
[00:23:33.391 --> 00:23:43.493]  And they were just amazed about the private sales, the straw purchase, how many firearms actually went to Mexico, how many times I was told to keep selling with another gun dealer here in El Paso, by the way.
[00:23:43.893 --> 00:23:46.434]  And that gun dealer looked at me and said, well, they tell us to keep selling.
[00:23:46.594 --> 00:23:47.554]  It must be OK.
[00:23:48.114 --> 00:23:49.074]  And he was just amazed.
[00:23:49.154 --> 00:23:50.315]  And he's got my whole story.
[00:23:50.335 --> 00:23:51.835]  They're going to get back to me.
[00:23:52.215 --> 00:23:56.036]  And this is going to go to the head office of Mexico, their highest department.
[00:23:56.436 --> 00:23:57.036]  So he tells me.
[00:23:57.762 --> 00:23:59.103]  They're pretty PR'd of what happened.
[00:23:59.163 --> 00:24:00.724]  I mean, how the guns went to Mexico.
[00:24:00.744 --> 00:24:03.706]  They were very interested in how the tracing information works.
[00:24:03.766 --> 00:24:09.571]  And he said, well, when you put the gun on the form and it goes out the door and that guy sells it privately, what happens then?
[00:24:09.591 --> 00:24:10.792]  I said, well, yeah, it's gone.
[00:24:10.912 --> 00:24:12.333]  He says, yeah, so it's gone.
[00:24:12.373 --> 00:24:13.153]  And how do you trace it?
[00:24:13.574 --> 00:24:14.114]  You can't.
[00:24:14.194 --> 00:24:19.498]  I mean, you know, they can go find that gun and go back to the original purchaser and say, hey,
[00:24:20.123 --> 00:24:26.364]  Well, I sold a gun show two years ago, and that person sold it to someone else, someone else, someone else, and there's no trace information.
[00:24:26.544 --> 00:24:27.885]  I even asked the ATF about that.
