[00:00:04.946 --> 00:00:06.187]  There is a war.
[00:03:04.020 --> 00:03:05.721]  It's the globalist corporations.
[00:03:05.821 --> 00:03:07.942]  It's the multinational oil companies.
[00:03:08.382 --> 00:03:10.243]  They're the ones who don't want to see this happen.
[00:03:10.644 --> 00:03:18.488]  Now, according to The Telegraph, the promises that have been made by the Tory government to Scotland in order to keep them in the Union is now a terrible mistake.
[00:03:18.988 --> 00:03:29.376]  They say the architect of a controversial funding formula for Scotland has described his own policy as a terrible mistake after David Cameron pledged to keep it despite a revolt from Tory MPs.
[00:03:29.736 --> 00:03:38.563]  However, Tory MPs have warned that the move could be voted down in the Commons where Mr. Cameron faces a potential bloodbath at the hands of his own party.
[00:03:39.263 --> 00:03:40.785]  So let me break this down for you.
[00:03:41.770 --> 00:03:49.534]  Even if Scotland stays in, they may not get the promised concessions that the Conservatives have put out there to keep them in.
[00:03:50.055 --> 00:03:54.377]  This is the type of thing that's going to happen whenever you don't have control of your government.
[00:03:54.797 --> 00:03:57.439]  And of course, the whole point of liberty
[00:03:57.959 --> 00:04:01.742]  Is always to have the smallest, closest government to the people as possible.
[00:04:01.803 --> 00:04:03.044]  That gives you the most control.
[00:04:03.124 --> 00:04:05.085]  It gives you the most independence and freedom.
[00:04:05.566 --> 00:04:07.487]  That's what our founders in America wanted.
[00:04:07.528 --> 00:04:10.690]  They tried to avoid consolidation as much as possible.
[00:04:11.071 --> 00:04:16.055]  Dividing power between the central government in Washington and between the states and the people.
[00:04:16.115 --> 00:04:17.816]  That was the ultimate division.
[00:04:18.097 --> 00:04:21.299]  But then within the federal government itself, they divided it down by three.
[00:04:21.400 --> 00:04:21.640]  Why?
[00:04:22.120 --> 00:04:26.601]  Because they felt that consolidation was the greatest possible threat to their liberty.
[00:04:26.901 --> 00:04:28.922]  And that's what we see from the New World Order.
[00:04:29.502 --> 00:04:36.884]  When you divide countries out like Scotland, and they are setting off a round of hope throughout the world that this may be possible.
[00:04:36.924 --> 00:04:46.046]  When you divide countries apart like this, when people get a government that is smaller, that is closer to them, they have a greater chance of controlling that government.
[00:04:46.366 --> 00:04:46.707]  Thank you.
[00:05:01.986 --> 00:05:03.687]  Countries, England, Wales, etc.
[00:05:03.727 --> 00:05:04.688]  Take a look at this graph.
[00:05:04.728 --> 00:05:07.570]  This is what the Barnett formula would provide.
[00:05:07.630 --> 00:05:09.511]  This is what they're saying is a major mistake.
[00:05:09.531 --> 00:05:16.256]  And of course you can see that Northern Ireland and Scotland are getting quite a bit more per capita than Wales and the UK.
[00:05:16.356 --> 00:05:18.398]  So why would the English want to do that?
[00:05:18.478 --> 00:05:19.859]  Why would they want to keep them in?
[00:05:20.699 --> 00:05:24.102]  We saw the same type of thing years ago in New Zealand.
[00:05:24.918 --> 00:05:33.247]  If you want to look at a country that is dependent on socialism, that follows socialism down the road, New Zealand had to take the red pill because they were on their own.
[00:05:33.914 --> 00:05:36.975]  They got to a point where they could no longer pay their embassy staff.
[00:05:37.695 --> 00:05:38.995]  It was that dire.
[00:05:39.595 --> 00:05:43.916]  They immediately turned around the ship of state, and they were able to do it because it was a small country.
[00:05:43.956 --> 00:05:46.897]  It didn't have the kind of inertia that the United States does.
[00:05:46.937 --> 00:05:49.498]  It didn't have the kind of inertia that the United Kingdom does.
[00:05:49.858 --> 00:05:56.479]  If you want to get people off of socialism, it's like kicking your 30-year-old son out of the basement and telling him to get a job.
[00:05:56.559 --> 00:06:02.661]  Eventually, they're going to hit the wall, and they'll be smaller and more able to turn that around if they're independent.
[00:06:02.981 --> 00:06:04.602]  But let's look at the real reason.
[00:06:05.063 --> 00:06:09.306]  The real reason that the bankers are freaking out about Scottish independence.
[00:06:09.687 --> 00:06:11.048]  This is from Washington Blog.
[00:06:11.428 --> 00:06:13.270]  He says it's really about oil.
[00:06:13.870 --> 00:06:20.175]  Specifically, if Scotland becomes independent, it will get to keep about 90% of the revenues from its huge oil reserves.
[00:06:20.235 --> 00:06:23.478]  And he quotes the New York Times, Al Jazeera, NBC.
[00:06:23.858 --> 00:06:26.561]  But Max Keiser explained it, I think, the best.
[00:06:26.621 --> 00:06:27.822]  Here's the three points he makes.
[00:06:28.382 --> 00:06:33.926]  The UK can now borrow cheaply using this giant Scottish oil reserves as collateral.
[00:06:34.446 --> 00:06:38.870]  Number two, if Scotland leaves, the collateral oil reserves will no longer be available.
[00:06:39.310 --> 00:06:44.494]  Three, so the cost of borrowing money for Britain will skyrocket.
[00:06:45.254 --> 00:06:47.355]  That's why this is really happening.
[00:06:47.735 --> 00:06:49.776]  This is why the bankers are freaking out.
[00:06:49.816 --> 00:06:58.740]  But of course, if Scotland has a vote and they declare independence, that is going to send shockwaves around the world, from Catalonia to Texas.
[00:06:59.220 --> 00:07:03.222]  Anyone who wants to have smaller local government will be encouraged by this.
[00:07:03.722 --> 00:07:12.066]  And they'll be encouraged, I think, even if Scotland decides to remain dependent on Great Britain, because at least they had the chance to have a vote.
[00:07:13.396 --> 00:07:22.259]  Now also coming up today, we see that there is a new campaign coming out that Ron Paul is actually pushing, trying to get 9-11 documents declassified.
[00:07:22.319 --> 00:07:25.220]  He interviewed Walter Jones, who has put forth a House bill.
[00:07:25.860 --> 00:07:32.482]  In this story today from Paul Joseph Watson, he points out, Congressman Ron Paul has called on Americans to get behind a campaign to draw attention to U.S.
[00:07:32.542 --> 00:07:42.225]  Representative Walter Jones' House Resolution 428, which demands that the President order the 28 pages of this 9-11 report declassified in full.
[00:07:42.765 --> 00:07:46.746]  So you can support this with a Twitter campaign, a social media campaign.
[00:07:47.267 --> 00:07:48.807]  Hashtag declassify.
[00:07:49.007 --> 00:07:54.709]  InfoWars is also throwing its support behind this cause under the hashtag release the 28 pages.
[00:07:55.149 --> 00:08:00.551]  Now, I want to read for you this quote from the interview that Ron Paul had with Congressman Jones.
[00:08:00.891 --> 00:08:04.072]  Congressman Jones said this about the 9-11 report.
[00:08:04.112 --> 00:08:07.874]  He said, you have to go down into a room that's guarded by uniformed officers.
[00:08:08.254 --> 00:08:11.315]  Then you also have to have an FBI person to sit there in the room.
[00:08:11.735 --> 00:08:13.496]  Bear in mind, this is a U.S.
[00:08:13.536 --> 00:08:14.697]  congressman you're talking about.
[00:08:15.357 --> 00:08:16.378]  You can't make any notes.
[00:08:16.738 --> 00:08:18.379]  The Bush people do not want it released.
[00:08:18.779 --> 00:08:26.364]  It's not a national security issue, but it would be embarrassing to the previous administration if this information is opened to the public.
[00:08:26.725 --> 00:08:32.688]  There'll be no hope for America's future if the American people don't know the truth about a tragedy such as 9-11.
[00:08:33.849 --> 00:08:37.131]  We see these same types of restrictions put on U.S.
[00:08:37.191 --> 00:09:00.747]  Congressmen and Senators when they want to learn about the Trans-Pacific Partnership or the Trans-Atlantic Partnership, trade partnerships that are selling our sovereignty, that are selling our privacy, that are selling things like CISPA, SOPA, ACTA, PIPA, things that have been voted down by our elected representatives and yet are going to be part of this trade agreement being negotiated in secret
[00:09:01.107 --> 00:09:05.549]  That congressmen and senators are not allowed to see any more than they're allowed to see the 9-11 report.
[00:09:06.389 --> 00:09:11.232]  Now, Congressman Jones also had this to say about the ISIS situation.
[00:09:11.752 --> 00:09:15.433]  He said, arming Syrian rebels will be a total failure.
[00:09:15.814 --> 00:09:21.556]  Now, this came up during debate yesterday in Congress on whether or not to send aid to ISIS.
[00:09:21.576 --> 00:09:22.476]  And this is what he had to say.
[00:09:22.496 --> 00:09:27.819]  He said, I think of the 1.7 trillion dollars that we spent in Afghanistan and Iraq.
[00:09:28.399 --> 00:09:39.769]  I think about the 4,000 Americans that gave their lives, the 30,000 Americans wounded, and the 100,000 Iraqis who were killed, and here we go again.
[00:09:39.789 --> 00:09:43.833]  I don't care if the President is a Democrat or a Republican.
[00:09:44.273 --> 00:09:48.797]  This is a failed policy, and it will be proven to be a failed policy.
[00:09:49.238 --> 00:09:50.319]  He's absolutely right.
[00:09:50.359 --> 00:09:53.602]  We need more statesmen like Walter Jones, but unfortunately
[00:09:54.182 --> 00:10:01.226]  They're in a very small minority because the House approved plans to arm and train ISIS in order to fight ISIS.
[00:10:01.627 --> 00:10:04.328]  This is an article from Kurt Nemo on Infowars.com today.
[00:10:04.388 --> 00:10:17.096]  He points out that yesterday on Wednesday, the House of Representatives approved Obama's plan to train and arm, quote, moderate Syrian rebels to counter the growing threat of the Islamic State organization.
[00:10:18.757 --> 00:10:26.342]  Kurt Nemo points out that even the New York Times dispelled the idea that there is any such thing as moderate Syrian rebels.
[00:10:26.882 --> 00:10:33.207]  They said in the New York Times nowhere, in rebel-controlled Syria, is there a secular fighting force to speak of?
[00:10:33.267 --> 00:10:34.467]  That was back on April 27th, 2013.
[00:10:36.909 --> 00:10:41.774]  My sense is that there are no seculars, said Elizabeth Obagi of the Institute for the Study of War.
[00:10:41.854 --> 00:10:42.855]  She told the New York Times.
[00:10:43.495 --> 00:10:54.505]  Also, Kurt Nimmo points out that al-Nusra and ISIS merged back in this last June, and that factions within the FSA have pledged allegiance to ISIS, and that there's around 20,000 FSA mercenaries
[00:10:56.787 --> 00:10:58.708]  Trained by the United States.
[00:10:58.768 --> 00:11:03.890]  He also points out, of course, as we have many, many times, that the CIA is providing the weapons.
[00:11:03.930 --> 00:11:07.871]  He said the CIA has shipped weapons to Al Qaeda groups in Syria since at least 2012.
[00:11:08.712 --> 00:11:11.893]  A fact that's revealed also by the New York Times.
[00:11:12.373 --> 00:11:21.116]  The shipments included, as of March last year, more than 160 military cargo flights by Jordanian, Saudi and Qatari military cargo planes.
[00:11:21.917 --> 00:11:22.357]  That's it.
[00:11:23.331 --> 00:11:40.115]  So that's what we have, essentially an organization that has been created, trained, equipped by the American government, and now we have to equip and train some more people that are supposedly opposite to them, that are going to fight them, and yet they are one and the same.
[00:11:41.055 --> 00:11:45.316]  Is Homeland Security and the federal government totally clueless about the war on terror?
[00:11:45.897 --> 00:11:47.277]  Here's what Joe Biggs has to say.
[00:11:49.079 --> 00:11:50.720]  I'm Joe Biggs with Infowars.com.
[00:12:06.354 --> 00:12:25.231]  Department of Homeland Security committee meeting where he asked Jed Johnson if he was aware of any known Suspected tears being captured at all during his tenure as the Secretary of Homeland Security His response was sitting here right now No specific case comes to mind
[00:12:26.308 --> 00:12:33.820]  This is our Secretary of DHS, the man who's supposed to know about the security of our homeland.
[00:12:34.341 --> 00:12:41.492]  And he has no clue that four known terrorists were captured and detained at our southern borders.
[00:12:43.186 --> 00:12:53.095]  You know, we've shown you multiple times, myself, James O'Keefe, that crossing the river, the Rio Grande, the Rio Bravo, this is an easy task for terrorists to do it.
[00:12:53.435 --> 00:12:54.676]  I've done it multiple times.
[00:12:55.417 --> 00:12:59.340]  In Texas, in Arizona, it's not a hard thing to do.
[00:13:00.501 --> 00:13:08.410]  Harry Reid, Feinstein, they all want to come on TV and lie to the American people daily and say that our American borders are secure.
[00:13:09.091 --> 00:13:18.021]  Now what the congressman went on to say though was out of the 460 something thousand people that come through, only a small percentage of them are actually captured.
[00:13:18.481 --> 00:13:20.343]  So for those four that were caught,
[00:13:21.172 --> 00:13:23.614]  Probably quadruple that, actually get through.
[00:13:24.094 --> 00:13:36.385]  And we're continuing to find Korans, prayer rugs, Iranian to English translation books, money from all these different countries with known terrorist ties, people with connections to Hezbollah.
[00:13:36.925 --> 00:13:42.410]  This is a serious thing that needs to be looked at, and yet our country, our government, does nothing about it.
[00:13:42.970 --> 00:13:49.536]  But they want to demonize the militias when they go out there that move from the middle of the states to come down to help protect the border.
[00:13:49.856 --> 00:13:55.300]  They want to call them domestic terrorists, say that they're not part of the solution but part of the problem.
[00:13:55.861 --> 00:13:58.283]  And then the Border Patrol wants to shoot at them.
[00:13:58.803 --> 00:14:01.306]  They're just trying to do their job because they're not doing it.
[00:14:02.046 --> 00:14:11.680]  Luckily, we got these four guys on September 10th, the day before, when we had intel that the 13th anniversary of September 11th could be a terrorist attack.
[00:14:12.261 --> 00:14:14.905]  So, thank God these guys were able to capture them!
[00:14:16.144 --> 00:14:29.274]  So what I'm going to do is I'm going to show you again the video of myself crossing as an ISIS terrorist, and then I'm going to show you the video of James O'Keefe coming across the lake from Canada into America with Ebola and ricin.
[00:14:29.894 --> 00:14:38.741]  So continue watching our updates of this because I don't know how many times we have to keep reminding you that this is not secure, that the terrorists can come through.
[00:14:38.981 --> 00:14:41.283]  We're not saying it will happen, we're just informing you
[00:14:41.983 --> 00:14:43.683]  That it is easy for this to happen.
[00:14:44.383 --> 00:14:45.104]  How did you get here?
[00:14:45.144 --> 00:14:48.264]  Did you cross in a boat or something?
[00:14:48.444 --> 00:14:52.845]  Well, I used my British passport to get to Canada, and then yes, I took a boat.
[00:14:53.685 --> 00:14:54.806]  No Border Patrol stop you?
[00:14:55.426 --> 00:14:56.666]  Do you see any Border Patrol?
[00:14:56.826 --> 00:14:58.186]  Do you see any Coast Guard?
[00:14:58.826 --> 00:14:59.646]  What's in that other bag?
[00:15:00.087 --> 00:15:00.807]  This is ricin.
[00:15:02.187 --> 00:15:03.987]  As you can see, Cleveland's water supply is over there.
[00:15:04.007 --> 00:15:07.148]  If we pour it in there, it'll kill a lot of Americans.
[00:15:28.940 --> 00:15:29.044]  Yeah.
[00:15:54.261 --> 00:16:00.609]  Thank you, Obama, for leaving your southern borders open so ISIS can terrorize America.
[00:16:00.629 --> 00:16:03.732]  ISIS thanks you, President Obama.
[00:16:04.513 --> 00:16:07.237]  We claim this land for Sharia law.
[00:16:27.591 --> 00:16:28.411]  Hi, I'm Dr. Group.
[00:16:28.732 --> 00:16:34.895]  Today, I'm proud and excited to announce a new product to the InfoWars Life product line.
[00:16:35.355 --> 00:16:41.339]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:16:41.979 --> 00:16:46.902]  Backed by real FDA-approved Phase 1, 2, and 3 clinical trials.
[00:16:47.742 --> 00:16:51.485]  People are suffering from all kinds of digestive issues these days.
[00:16:51.926 --> 00:17:01.234]  All the toxins from the air, the food, the water, everything that you're exposed to on a daily basis, ultimately ends up in the gut or affects the gut.
[00:17:01.454 --> 00:17:04.056]  My main focus was to come up with a remedy for this.
[00:17:04.156 --> 00:17:11.722]  Something that's safe and effective that anyone can take on a regular basis to keep their intestinal lining clean.
[00:17:12.443 --> 00:17:21.330]  You have over 30 feet of intestinal lining that can be compacted, that can be toxic, that can be full of parasites, fungus, bacteria.
[00:17:21.910 --> 00:17:25.073]  What are you doing to keep that clean and flushed out?
[00:17:25.433 --> 00:17:34.860]  My recommendation is to clean your intestines at least two to three times a week to prevent the toxic buildup from going into your bloodstream.
[00:17:35.140 --> 00:17:41.886]  You owe it to yourself to take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:17:42.446 --> 00:17:46.193]  Secure your oxy powder today at InfoWarsLife.com.
[00:17:46.734 --> 00:17:48.397]  That's InfoWarsLife.com.
[00:17:51.508 --> 00:17:57.833]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:17:58.193 --> 00:17:59.654]  I believe our research is conclusive.
[00:17:59.694 --> 00:18:02.456]  This is the best iodine out there, and I know this for a fact.
[00:18:02.996 --> 00:18:07.780]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:18:07.900 --> 00:18:11.643]  For a limited time, experience the ancient power of Survival Shield X2.
[00:18:12.183 --> 00:18:17.387]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:18:22.500 --> 00:18:23.061]  Welcome back.
[00:18:23.722 --> 00:18:27.787]  Now, there's more news about Ebola and about possible vaccines.
[00:18:27.807 --> 00:18:33.354]  And of course, as we look at this, we need to keep asking ourselves, is this a biological false flag?
[00:18:33.955 --> 00:18:37.059]  Is it a naturally occurring catastrophe?
[00:18:37.580 --> 00:18:47.348]  That is being used by the government in a sinister way to increase power over lives, or is this maybe something that is going to be used to fatten the profits of pharmaceutical companies?
[00:18:47.969 --> 00:19:00.719]  This vaccine is coming out of the UK, and as it's reported by Sky News, they say the vaccine is made from a harmless chimpanzee virus that has been genetically modified to carry a benign payload of Ebola DNA.
[00:19:01.500 --> 00:19:09.343]  Now, if that doesn't concern you, that oxymoron of a harmless simian virus that's been genetically modified, listen to the rest of this.
[00:19:09.363 --> 00:19:10.824]  So, of course, you would have to get it every few months.
[00:19:10.864 --> 00:19:11.664]  You'd have to get a booster shot.
[00:19:21.188 --> 00:19:26.651]  And they're also saying that they're not going to be able to get enough of these doses out in order to save the number of people.
[00:19:26.691 --> 00:19:32.994]  They said there's going to be tens of thousands of people who are still going to die from this Ebola vaccine, from this Ebola plague.
[00:19:33.494 --> 00:19:42.359]  Now, of course, this is different from the ZMapp virus vaccine that came out of the United States that they gave to the infected doctors that were brought back in the United States.
[00:19:42.859 --> 00:19:48.782]  That is a genetically modified plant of bodies that are injected into the patient
[00:19:49.382 --> 00:19:54.526]  It doesn't give you a weakened or different strain of the Ebola virus.
[00:19:54.666 --> 00:19:59.169]  What it does is it actually gives you antibodies that immediately start fighting the virus.
[00:19:59.750 --> 00:20:06.095]  Now of course, with any vaccine, the real proof is whether or not it's not only effective, but is it safe?
[00:20:06.835 --> 00:20:08.116]  Is it really going to work?
[00:20:08.156 --> 00:20:16.140]  Will the people that they're starting to do these tests on today, about 60 volunteers, will those people be okay after they take it?
[00:20:16.240 --> 00:20:20.422]  And will they have the courage, or how will they know if this is really going to work?
[00:20:20.462 --> 00:20:21.403]  Will they expose them?
[00:20:21.903 --> 00:20:22.143]  I think?
[00:20:51.983 --> 00:20:55.024]  It's said to have antibodies that can fight the deadly virus.
[00:20:55.244 --> 00:21:01.405]  It's unproven and it has provided some promise in fighting a disease with no approved drug to treat it.
[00:21:01.845 --> 00:21:04.286]  So here's the effective part that CNN asked about.
[00:21:04.306 --> 00:21:10.687]  They say, well of course it's not known whether or not these antibodies and the plasma of survivors is actually going to work or not.
[00:21:10.947 --> 00:21:13.107]  Is it sufficient to protect against the disease?
[00:21:13.147 --> 00:21:15.028]  So that's the effective part of the
[00:21:15.788 --> 00:21:16.649]  We're good to go.
[00:21:35.467 --> 00:21:40.671]  That's essentially the same thing that Big Pharma is asking you to do with vaccines.
[00:21:40.731 --> 00:21:47.576]  And of course, just as you don't know what else might be in that blood, you don't know what else might be in that vaccine.
[00:21:47.957 --> 00:21:53.241]  We have an update on this autism vaccine whistleblower from the CDC today.
[00:21:53.681 --> 00:21:58.625]  We have a video that's been posted on the Autism Media Channel on YouTube and the Age of Autism.
[00:21:59.045 --> 00:22:03.449]  This is William Thompson, the CDC whistleblower's phone call recording.
[00:22:03.929 --> 00:22:08.651]  As he was talking to Dr. Brian Hooker, and he said some very amazing things.
[00:22:08.671 --> 00:22:13.393]  He said, the CDC has put the autism research 10 years behind.
[00:22:13.753 --> 00:22:17.314]  He also says, I have a boss who is asking me to lie.
[00:22:17.875 --> 00:22:23.157]  Now, of course, that boss is the head of the CDC's vaccine safety.
[00:22:23.897 --> 00:22:32.600]  And he was one of the persons on the study that was essentially turned, they covered up the data, they lied about it for ten years, they hid that from people for ten years.
[00:22:33.000 --> 00:22:37.262]  Finally, as he's talking to Dr. Hooker, he says, I can no longer lie.
[00:22:38.002 --> 00:22:45.265]  Now, John Rappaport says in this story, he says, the scum of mainstream media are refusing to cover this story and they are accomplices.
[00:22:45.305 --> 00:22:45.965]  He points out
[00:22:46.525 --> 00:22:54.950]  That the Department of Justice is also an accomplice to this, as they have been, of course, to many scandals, to much illegal activity within this administration.
[00:22:55.291 --> 00:23:04.957]  John Rappaport writes that the Department of Justice, who surely know about Thompson, are refusing to investigate, arrest, and prosecute CDC bosses and researchers.
[00:23:05.337 --> 00:23:10.080]  Therefore, they too are accomplices to a great ongoing crime.
[00:23:10.580 --> 00:23:21.252]  And as we pointed out here before, CNN's response was to essentially attack the people who were blowing the whistle, as we see happened again with Snowden and every other whistleblower.
[00:23:21.552 --> 00:23:28.841]  They go after the person who is exposing the criminal activity instead of going after the people who actually commit the crime.
[00:23:29.361 --> 00:23:35.489]  And of course, they say, we have many studies that show that there is no connection between autism and vaccines.
[00:23:35.669 --> 00:23:37.111]  In other words, this one is an outlier.
[00:23:37.531 --> 00:23:38.773]  Is it really an outlier?
[00:23:39.213 --> 00:23:45.080]  If they lied about this study, if they covered it up for 10 years, can we trust the other stories?
[00:23:45.781 --> 00:23:48.625]  Well, the question is, can you even trust what's in your toothpaste?
[00:23:49.105 --> 00:23:50.706]  We have a story coming out of Phoenix.
[00:23:50.766 --> 00:23:56.270]  We have a dental hygienist there who noticed some unusual things in people's teeth.
[00:23:56.290 --> 00:23:59.152]  They say a dental discovery may prompt you to change your toothpaste.
[00:23:59.692 --> 00:24:09.699]  They had a dental hygienist who noticed that many of the people that she was treating had some little blue dots that were trapped in the tiny spaces between people's teeth and gums.
[00:24:10.099 --> 00:24:12.541]  She said she'd see five or six patients a week.
[00:24:12.561 --> 00:24:14.182]  She said she talked to other dental hygienists.
[00:24:14.502 --> 00:24:15.903]  They were seeing the same sort of thing.
[00:24:16.263 --> 00:24:18.625]  It took them a while, but they finally figured out that it was
[00:24:19.045 --> 00:24:28.591]  Polyethylene, a plastic that is used in all kinds of things like garbage containers, grocery bags, bulletproof vests, even knee replacements.
[00:24:28.791 --> 00:24:30.652]  Now they put it in your toothpaste.
[00:24:31.273 --> 00:24:36.356]  They say pretty much everyone that they talked to that had these blue dots were using some form of crest
[00:24:36.676 --> 00:24:37.276]  Toothpaste.
[00:24:37.296 --> 00:24:41.417]  So they put this out on social media and now Crest has gotten the message.
[00:24:41.477 --> 00:24:49.060]  They say that the majority of their toothpaste is going to be free from these blue microbeads within six months.
[00:24:49.620 --> 00:24:56.662]  Very similar to what happened with Subway and the substance that they were putting in their bread, which is also in rubber mats.
[00:24:57.222 --> 00:24:58.843]  So, we see this type of thing coming.
[00:24:58.883 --> 00:25:03.064]  Now, it actually does have a harmful effect, a potential harmful effect for you.
[00:25:03.484 --> 00:25:09.546]  A dentist, Justin Phillips, said that they trap bacteria in the gums, which leads to gingivitis.
[00:25:09.826 --> 00:25:16.028]  And over time, that infection moves from the gum into the bone that holds your teeth, and that becomes periodontal disease.
[00:25:16.088 --> 00:25:18.629]  So, there are real consequences to this.
[00:25:19.069 --> 00:25:25.431]  And just like our toothpaste, just like our bread, we don't always know what's in our vaccines.
[00:25:25.871 --> 00:25:29.436]  Or the black market blood that you pick up to protect you from Ebola.
[00:25:30.237 --> 00:25:35.644]  Stay with us, we're going to be right back about what may be in your phone with the new release of iOS 8.
[00:25:38.470 --> 00:25:45.374]  Celebrate the spirit of freedom and liberty upon which our nation was founded at infowarshop.com.
[00:25:45.454 --> 00:25:49.236]  Molon Lave is ancient Greek for come and take it.
[00:25:49.276 --> 00:25:56.740]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:25:56.980 --> 00:26:00.942]  Now available in women's tees and proudly made in the USA.
[00:26:01.102 --> 00:26:10.407]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:26:10.627 --> 00:26:11.247]  Badass!
[00:26:11.627 --> 00:26:15.269]  And be sure to check out the new arrivals at Infowars Life.
[00:26:15.589 --> 00:26:25.156]  Where you can prepare your body to perform at peak levels with Survival Shield nascent iodine, Super Male Vitality, and Fluoride Shield.
[00:26:25.536 --> 00:26:26.637]  And wake up, America!
[00:26:26.937 --> 00:26:31.120]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:26:31.220 --> 00:26:37.965]  So get incredibly high quality, freedom-based products and help fund the revolution at infowarshop.com.
[00:26:38.946 --> 00:26:42.727]  City of Austin tap water versus filtered City of Austin tap water.
[00:26:43.147 --> 00:26:44.327]  I can like taste dirt in it.
[00:26:44.427 --> 00:26:45.548]  God knows what's in this.
[00:26:45.688 --> 00:26:46.668]  This has an aftertaste.
[00:26:46.728 --> 00:26:48.288]  Tastes like Austin water?
[00:26:48.548 --> 00:26:49.408]  Yeah, it does.
[00:26:49.468 --> 00:26:53.609]  These people just sampled City of Austin tap water straight from the faucet.
[00:26:53.869 --> 00:26:59.971]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:27:00.091 --> 00:27:00.571]  High quality H2O.
[00:27:01.491 --> 00:27:02.512]  That one is better.
[00:27:02.572 --> 00:27:03.532]  Tastes like nothing.
