[00:00:01.430 --> 00:00:02.591]  Coast to coast.
[00:03:11.994 --> 00:03:16.818]  Your gangster money buried under the doghouse or wherever it's at.
[00:03:17.418 --> 00:03:22.522]  We're coming after you if you don't back off and join the New World Order.
[00:03:22.562 --> 00:03:26.384]  And they had a big diplomat come out last week and say Putin's not joining the New World Order.
[00:03:27.345 --> 00:03:28.446]  This looks personal.
[00:03:29.086 --> 00:03:30.748]  This does not look like some deal.
[00:03:32.532 --> 00:03:41.295]  Behind the scenes where Russia and the West divide Ukraine, but then politically act like they're fighting and get some new multi-trillion dollar Marshall Plan for Europe.
[00:03:41.955 --> 00:03:50.517]  That's bare minimum that they want to claim the crisis in Europe is being caused by what's happening in Russia as a new bailout for the bankers, a new wealth transfer to them.
[00:03:50.618 --> 00:03:58.280]  But when you look at what's happening with this Putin situation and trying to get his money and trying to end
[00:04:00.660 --> 00:04:02.081]  Private bank accounts globally.
[00:04:02.221 --> 00:04:06.244]  That's a global mafia not letting you hide your money.
[00:04:06.524 --> 00:04:07.725]  Let's say you want to leave the U.S.
[00:04:07.745 --> 00:04:11.468]  Let's say you sell a restaurant chain you've got or car dealerships or whatever.
[00:04:12.549 --> 00:04:14.811]  And you've got $50 million.
[00:04:14.871 --> 00:04:15.952]  It's all post-tax.
[00:04:15.972 --> 00:04:16.912]  You've paid tax on it.
[00:04:17.333 --> 00:04:18.654]  It took you decades to make.
[00:04:19.334 --> 00:04:23.777]  You put it in a Swiss bank account, tap your tax money, and you leave the U.S.
[00:04:23.817 --> 00:04:28.341]  Well, they're clawing that back, saying, no, we retroactively want that money.
[00:04:30.811 --> 00:04:37.897]  And they're really creating currency controls, and that's what the TSA is, is a currency control to go through your bags.
[00:04:37.917 --> 00:04:39.358]  And they now admit that's what their job is.
[00:04:40.099 --> 00:04:42.901]  Well, I don't want to live in your planet dungeon.
[00:04:44.363 --> 00:04:45.724]  I don't want to live in the prison planet.
[00:04:46.724 --> 00:04:55.411]  And that's the whole point is the globalists are autocratic, authoritarian, anti-humans who are getting rid of any wiggle room to get out from under their tyranny.
[00:04:56.191 --> 00:04:58.794]  Normally they wouldn't do that because they weren't above the law completely.
[00:04:59.334 --> 00:05:04.338]  Now when they're above the law, welcome to tyranny because they'll get rid of every check and balance because they're exempt.
[00:05:04.658 --> 00:05:05.219]  We'll be right back.
[00:05:09.502 --> 00:05:12.846]  The globalist social engineers are not just targeting us with propaganda.
[00:05:12.926 --> 00:05:15.169]  They are manipulating our genetics.
[00:05:15.349 --> 00:05:23.658]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:05:23.959 --> 00:05:26.041]  After consulting top doctors, nutritionists,
[00:05:26.181 --> 00:05:40.072]  Pharmacist and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum potency.
[00:05:40.272 --> 00:05:47.898]  Super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:05:48.298 --> 00:05:54.404]  Supermail Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:05:54.624 --> 00:06:03.272]  For a limited time, we are offering 15% off Supermail Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:06:03.392 --> 00:06:07.375]  Visit InfoWarsLife.com today to secure your Supermail Vitality.
[00:06:07.555 --> 00:06:08.376]  InfoWarsLife.com
[00:06:09.775 --> 00:06:15.861]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[00:06:15.881 --> 00:06:19.245]  The police are shoving people, shoving Alex, shoving the crowd.
[00:06:19.345 --> 00:06:20.926]  Here we go, folks, I'm being a sergeant!
[00:06:20.966 --> 00:06:27.233]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:06:27.353 --> 00:06:33.259]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[00:06:33.399 --> 00:06:37.141]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:06:37.341 --> 00:06:40.223]  And that's what PrisonPlanet.TV is designed to do.
[00:06:40.243 --> 00:06:48.428]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:06:48.688 --> 00:06:50.749]  What we see now is a war against reality.
[00:06:50.789 --> 00:06:51.850]  It's a war against the truth.
[00:06:52.190 --> 00:07:00.955]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:07:01.155 --> 00:07:03.596]  Visit InfoWarsNews.com today.
[00:07:03.796 --> 00:07:08.099]  Become a member, share your membership, and help take the info war to the next level.
[00:07:09.508 --> 00:07:14.070]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:07:14.230 --> 00:07:17.191]  Why do we have the highest cancer rates on the planet?
[00:07:17.351 --> 00:07:22.572]  The highest rates of diabetes, autism, and every other major disease.
[00:07:22.892 --> 00:07:24.493]  It all comes down to one thing.
[00:07:24.833 --> 00:07:26.174]  We are what we eat.
[00:07:26.474 --> 00:07:30.815]  Our food is devoid of nutrition and processed with poisons and additives.
[00:07:31.136 --> 00:07:35.117]  Our water is filled with toxic poisons and big pharma runoff.
[00:07:35.357 --> 00:07:37.698]  All of this has been engineered by design.
[00:07:37.918 --> 00:07:43.861]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:07:44.141 --> 00:07:46.382]  To learn more visit InfoWarsHealth.com
[00:07:47.102 --> 00:07:54.026]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:07:54.166 --> 00:07:59.990]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:08:00.230 --> 00:08:06.153]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:08:06.393 --> 00:08:08.895]  And get free shipping when you sign up for AutoShip.
[00:08:26.434 --> 00:08:30.376]  If you are receiving this transmission, you are the resistance.
[00:08:31.936 --> 00:08:36.698]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:39.639 --> 00:08:49.723]  My friends, welcome to this live Monday Worldwide Edition.
[00:08:50.563 --> 00:08:51.843]  It is the 28th day already.
[00:08:54.585 --> 00:08:55.085]  of April 2014.
[00:08:56.245 --> 00:09:03.127]  I am your host Alex Jones and we're going to have Joseph Farah who joined us Friday.
[00:09:03.147 --> 00:09:05.868]  He's here working on a film in Austin.
[00:09:06.368 --> 00:09:15.751]  He's going to be joining us in studio in the third hour today and that is our only guest Joseph Farah of worldnetdaily.com and of course the Western
[00:09:16.491 --> 00:09:17.592]  Journalism Center.
[00:09:18.032 --> 00:09:22.654]  There's the headline, IRS bombshell, most audacious power play yet.
[00:09:22.814 --> 00:09:42.225]  In fact, give me that story, because we have another report out today on media matters run by the White House, funded by George Soros, and they are openly saying that, now get this, that of course we influence the media, and of course we're trying to influence politics.
[00:09:44.144 --> 00:09:54.371]  But then you've got the IRS revoking tax-exempt status for mainline libertarian, conservative, and Christian pro-life groups saying, well, you can't have a view on anything.
[00:09:54.871 --> 00:09:59.974]  Telling pro-life groups you can't be anti-abortion because that's a political issue.
[00:10:00.975 --> 00:10:02.976]  Absolutely over-the-top insane.
[00:10:03.897 --> 00:10:08.420]  Number one, Congress shall make no law respecting an establishment of religion or prohibiting the free exercise thereof.
[00:10:09.650 --> 00:10:14.691]  And then it goes into the freedom of the press and the right of the people to petition their government for redress of grievances.
[00:10:16.132 --> 00:10:16.772]  So it's all there.
[00:10:16.792 --> 00:10:21.193]  The right to assembly, the right to expression, the right to religion, the right to a free press.
[00:10:21.293 --> 00:10:38.998]  And Congress shall make no law respecting the establishment of religion or the free exercise thereof or of the press or the people's right to assemble and petition the government for redress of grievances.
[00:10:41.650 --> 00:10:43.551]  Government has no jurisdiction over religion.
[00:10:43.932 --> 00:10:46.313]  Government has no jurisdiction over the press.
[00:10:46.793 --> 00:10:49.115]  Government has no jurisdiction over the right of assembly.
[00:10:49.435 --> 00:10:52.377]  Government has no jurisdiction over the right to petition.
[00:10:54.158 --> 00:10:58.441]  It has no jurisdiction.
[00:10:58.461 --> 00:10:59.862]  I'm going to say that again.
[00:11:00.262 --> 00:11:03.785]  You have no jurisdiction.
[00:11:04.145 --> 00:11:07.187]  I don't care what your power-grabbing FCC says.
[00:11:07.627 --> 00:11:10.189]  I don't care what the power-grabbing federal courts say.
[00:11:11.727 --> 00:11:12.428]  I don't care.
[00:11:16.171 --> 00:11:18.773]  Now, the Ukraine situation is off the charts, okay?
[00:11:18.833 --> 00:11:19.934]  It's off the charts bad.
[00:11:22.837 --> 00:11:28.442]  The mayor of Krakow has been shot in the back while bicycling because he wasn't going along with the West.
[00:11:29.243 --> 00:11:36.670]  There are helicopters attacking multiple cities and tanks, explosions, death, people being shot at checkpoints by the supposed
[00:11:37.918 --> 00:12:02.708]  government forces and their militias and again they knew that when they started taking areas that were traditionally russian russian ethnic enclaves and removing those elected governments and things like that that there would be backlash against it so you've now got just like in germany before hitler came to power you've got the pro-russian street thugs you got the pro
[00:12:03.986 --> 00:12:05.327]  You've got EU street thugs.
[00:12:06.128 --> 00:12:08.711]  You've got people whose granddaddy got killed by Stalin.
[00:12:09.451 --> 00:12:11.954]  You've got people whose granddaddy got killed by the Nazis.
[00:12:12.674 --> 00:12:16.778]  And so both sides hate each other going back to World War II and before that.
[00:12:17.159 --> 00:12:18.280]  And it is a disaster.
[00:12:19.568 --> 00:12:25.173]  And the globalists are playing that off against each other.
[00:12:25.193 --> 00:12:29.716]  Just like they'll play one African tribe off against another tribe because one's Christian and one's animist.
[00:12:30.057 --> 00:12:31.438]  Or one's Muslim and one's Christian.
[00:12:31.818 --> 00:12:33.900]  Or one's Catholic and one's Protestant.
[00:12:34.580 --> 00:12:40.945]  Or sometimes it's just an African tribe that is just across the river.
[00:12:42.166 --> 00:12:44.988]  And your great-great-granddaddy killed my great-great-granddaddy.
[00:12:45.309 --> 00:12:46.410]  So we're going to get you back.
[00:12:46.470 --> 00:12:47.791]  That's how tribalism works.
[00:12:49.298 --> 00:12:51.740]  And the globalists call it the great game.
[00:12:52.600 --> 00:12:59.805]  They look at the different fissures using sociologists, anthropologists, Peace Corps front people, CIA, about half of them on average.
[00:13:00.365 --> 00:13:02.746]  Nothing against the so-called Peace Corps set up by Kennedy, but it's a front.
[00:13:03.247 --> 00:13:08.090]  They send in good, well-meaning people to get everybody's trust, study the tribal divisions, the tribal beefs.
[00:13:09.124 --> 00:13:27.612]  They then go back and write reports up and then that's given to the different intelligence agencies to give to private jackals, corporations as they're known, private operators, political operators are known as jackals, economic hitmen, and then they send them in to play the groups off against each other and then act like the mediators to fix it.
[00:13:29.198 --> 00:13:40.602]  That's why the Southern Poverty Law Center and ADL and different federal FBI groups have been caught financing the radical left groups and financing the radical white supremacist groups.
[00:13:41.322 --> 00:13:44.983]  You'll have a leader of one of the white supremacist groups that's an actual federal agent.
[00:13:45.824 --> 00:13:48.405]  Elohim, Siddy, McVeigh, the rest of them, that came out in federal court.
[00:13:49.205 --> 00:13:56.868]  And the people under him running around hiling Hitler don't even know they're being handled by the Southern Poverty Law Center.
[00:13:56.888 --> 00:13:57.868]  That came out in federal court.
[00:14:00.333 --> 00:14:09.240]  I mean, I've gone out and protested the Klan, and you can take one look at the leader of the groups, and I'll say, you're a big fat federal agent, and the guy says, I'll kill you, and doesn't get in trouble.
[00:14:09.360 --> 00:14:10.201]  That happened up in Waco.
[00:14:10.221 --> 00:14:10.922]  There's a video of that.
[00:14:12.303 --> 00:14:14.805]  The Second Amendment means I can kill whoever I want.
[00:14:15.245 --> 00:14:17.147]  That's a fad to demonize the Second Amendment.
[00:14:17.547 --> 00:14:18.688]  That ended up being in the newspaper.
[00:14:19.709 --> 00:14:20.710]  The Waco paper at the time.
[00:14:22.250 --> 00:14:24.231]  I told you Hal Turner was an FBI operative.
[00:14:24.431 --> 00:14:33.836]  He was above FBI, assigned to the FBI as a quote, national security asset, and the federal court in Chicago sealed what federal agency he works for.
[00:14:34.296 --> 00:14:35.176]  CIA, probably.
[00:14:36.877 --> 00:14:41.660]  And by the way, when Anonymous blew his cover and released all his info, they burned him.
[00:14:41.720 --> 00:14:42.340]  You noticed that.
[00:14:42.800 --> 00:14:43.981]  So, what am I getting at here?
[00:14:45.475 --> 00:14:46.776]  This is the divide and conquer.
[00:14:46.836 --> 00:15:01.784]  It's not that the Russians are good, it's not that Putin's good, it's that the West, George Soros, NATO, initiated this three and a half months ago, when they didn't vote to join the EU, overthrew the country, because Russia was coming in with 40 plus billion dollars just here.
[00:15:02.045 --> 00:15:03.045]  Here's 40 plus billion.
[00:15:06.527 --> 00:15:07.908]  NATO gave them 5 billion.
[00:15:09.833 --> 00:15:20.257]  And they decided, you know what, you spent $5 billion trying to overthrow us politically, we're going to take the $40, was it $44 billion or whatever from Vladimir, and we're going to go ahead and get out of debt that way.
[00:15:20.537 --> 00:15:23.939]  And the banksters said, you're not going to get out of debt, we're going to take down your country.
[00:15:23.959 --> 00:15:27.800]  And that's what they're now doing, just like Greece, just like Spain.
[00:15:28.341 --> 00:15:36.124]  So now in Krakow and in a bunch of other cities, it is just asymmetrical warfare, checkpoints, snipers killing people.
[00:15:37.740 --> 00:15:39.522]  The Russians are going to start fighting back.
[00:15:39.562 --> 00:15:40.543]  They've already been doing that.
[00:15:42.785 --> 00:15:47.510]  And they are firing now grenade launchers at helicopters and shooting them down.
[00:15:47.530 --> 00:15:50.192]  I mean, it is getting crazier and crazier.
[00:15:50.553 --> 00:15:53.556]  Pro-Russian forces are taking over TV stations.
[00:15:55.134 --> 00:15:56.775]  It is deteriorating very, very quickly.
[00:15:56.795 --> 00:15:58.455]  So I'm going to be breaking that down.
[00:15:59.075 --> 00:16:11.359]  Meanwhile, while all this serious stuff's going on, and the world derivatives market is getting ready to go belly up again like in 2008, where undoubtedly all the charts show it entering that same zone, this time it's going to be much bigger.
[00:16:13.520 --> 00:16:17.041]  As all of this is unfolding, what are we talking about?
[00:16:19.545 --> 00:16:32.836]  Yesterday afternoon I see on Drudge and everywhere else the coverage of racist Clippers owner Donald Sterling quote as a Democrat and I go and I turn on the television and I just knew it'd be on ESPN.
[00:16:32.856 --> 00:16:39.382]  I go to ESPN and I see Magic Johnson talking about it and I agree with what Magic Johnson was saying but I just saw what he allegedly said.
[00:16:39.402 --> 00:16:43.846]  I guess they were whitewashing it on ESPN while acting like they were going after Sterling
[00:16:44.446 --> 00:16:51.050]  So I thought, hey, don't hang out with these players, you know, it doesn't look good and, you know, my elite culture, you know, you need to be with me, the owner, whatever.
[00:16:51.070 --> 00:16:54.472]  And I thought, oh, that's just more race baiting, you know, more media diversions.
[00:16:54.512 --> 00:17:01.877]  This is all, because I'm sick of all the Catholic against Orthodox in Ukraine and this African tribe against that.
[00:17:01.937 --> 00:17:03.418]  I'm sick of the Balkanization.
[00:17:04.598 --> 00:17:07.400]  So I came on air and I said, you know, I'm sick of the decadent sports culture.
[00:17:07.440 --> 00:17:09.602]  I'm sick of the owners having to pay for all their stadiums.
[00:17:09.862 --> 00:17:10.902]  Just everyone's degenerate.
[00:17:10.942 --> 00:17:11.643]  I'm just sick of it.
[00:17:13.376 --> 00:17:15.578]  Until a caller called in and said, have you listened to the whole thing?
[00:17:15.638 --> 00:17:18.600]  So I got home last night and listened to 15 minutes, the whole tape.
[00:17:21.081 --> 00:17:23.403]  Because I don't like people recording folks secretly.
[00:17:23.463 --> 00:17:24.003]  I'm sick of it.
[00:17:25.244 --> 00:17:26.005]  And then editing it.
[00:17:26.045 --> 00:17:28.486]  So I said, you know, I don't like what he did, but I don't like what she did either.
[00:17:28.947 --> 00:17:34.430]  But then once I really heard it and started thinking about it, it is some of the most outrageous stuff I've ever heard.
[00:17:36.472 --> 00:17:39.834]  I mean, because this guy is a big Democrat.
[00:17:41.377 --> 00:17:45.741]  This guy makes money off predominantly black basketball players.
[00:17:46.222 --> 00:17:50.186]  It turns out he rents them a lot of their houses and apartments at loan-sharking rates.
[00:17:50.226 --> 00:17:51.627]  The new players aren't making that much money.
[00:17:52.448 --> 00:17:54.270]  And he literally sees them as slaves.
[00:17:56.207 --> 00:18:02.469]  And it's literally beyond ten times what Bundy said about, you know, were they better off as slaves because they're slaves now.
[00:18:03.350 --> 00:18:22.997]  Taken out of context, this guy literally says that in Israel black people are lower than dogs and that... I mean, I listened to the whole thing and was blown away and then realized, again, I say I don't believe mainstream media, but still when you're in a hurry,
[00:18:26.417 --> 00:18:31.459]  Hear them quote it, you hear them play a clip of it on ESPN, and you hear Magic Johnson decry it.
[00:18:31.739 --> 00:18:35.920]  They were playing the whitewash, but acting like they had shown what he really said.
[00:18:35.940 --> 00:18:42.583]  Oh, honey, it just doesn't look good, you know, I'm the owner and, you know, blah, blah, blah, and I just don't want you dating these guys.
[00:18:42.603 --> 00:18:44.283]  That sounded to me like jealousy.
[00:18:45.684 --> 00:18:51.466]  So I'm like, you know, I'm so sick of gold diggers recording people and just all the treachery and just all the stuff that goes on.
[00:18:52.694 --> 00:18:53.895]  But then I really started thinking about it.
[00:18:53.955 --> 00:18:55.536]  How could you be friends with these people?
[00:18:55.556 --> 00:18:56.777]  That's what Magic Johnson talked about.
[00:18:57.057 --> 00:18:58.838]  And go out to dinner and play golf with people.
[00:18:59.759 --> 00:19:01.360]  And then be secretly sitting there hating them.
[00:19:01.701 --> 00:19:02.821]  And then it all started clicking.
[00:19:03.462 --> 00:19:09.106]  That's why Democrats are always saying that conservatives and libertarians are secretly racist.
[00:19:09.846 --> 00:19:13.649]  Folks, I don't sit around secretly saying racist stuff.
[00:19:15.730 --> 00:19:17.532]  I mean, I might sit there every once in a while
[00:19:19.036 --> 00:19:26.406]  And talk about Richard Pryor when he would make jokes about white people and black people, and then you even feel guilty repeating a Richard Pryor joke about black people.
[00:19:27.027 --> 00:19:30.812]  Or an Eddie Murphy joke about, you know, his mom and the hamburger that had all the onions in it.
[00:19:32.421 --> 00:19:40.847]  I mean, let's face it, it's fun to tell redneck jokes, too, and I'm pretty... I'm redneck stock, if you want to say... I mean, it's fun to make fun of Bundy, going... I mean, but I'm not against Bundy.
[00:19:40.867 --> 00:19:44.269]  I mean, it's like, I'm not racist, I got one right here!
[00:19:45.450 --> 00:19:46.411]  Bring him in the house!
[00:19:47.271 --> 00:19:50.533]  You know, I tell that, it's hilarious, but it's also very sad.
[00:19:50.553 --> 00:19:52.635]  Because Bundy's just a hillbilly, he's not racist.
[00:19:53.235 --> 00:19:55.177]  He actually doesn't want to abort all the black people.
[00:19:55.737 --> 00:19:56.798]  That's the real litmus test.
[00:19:57.338 --> 00:20:05.444]  But, man, I heard this clip, and here we are on the verge of World War III, and we're talking about this, but it's very interesting, so I'm gonna be breaking that down as well.
[00:20:05.985 --> 00:20:07.166]  Stay with us, ladies and gentlemen.
[00:20:07.206 --> 00:20:08.467]  It's all coming up straight ahead.
[00:20:09.850 --> 00:20:22.633]  The Victory Seed Company is a family-owned, farm-based organization working to keep rare, open-pollinated heirloom seeds available for your home garden with no unstable hybrids or GMO seeds sold.
[00:20:22.833 --> 00:20:25.874]  Learn about their mission at VictorySeeds.com.
[00:20:26.134 --> 00:20:32.575]  And for a limited time, enter Victory at checkout to receive a free garden planning tool on orders over $10.
[00:20:33.356 --> 00:20:36.436]  Grow your Victory garden with Victory brand seeds.
[00:20:36.737 --> 00:20:37.997]  VictorySeeds.com.
[00:20:39.414 --> 00:20:40.294]  Clean water at home.
[00:20:40.594 --> 00:20:41.714]  Clean water at the office.
[00:20:42.015 --> 00:20:43.075]  Clean water on the go.
[00:20:43.335 --> 00:20:49.236]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:20:49.576 --> 00:20:52.397]  Thousands of satisfied customers can't be wrong.
[00:20:52.737 --> 00:20:56.978]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[00:20:57.018 --> 00:20:57.198]  That's 877-886-3653.
[00:20:57.218 --> 00:20:58.678]  Helping thousands prepare since 2005.
[00:20:58.858 --> 00:20:59.198]  GoBerkey.com.
[00:21:09.571 --> 00:21:09.971]  Hi there.
[00:21:10.572 --> 00:21:11.632]  My name is Frank Bates.
[00:21:12.093 --> 00:21:15.315]  What I'm about to tell you in the next 60 seconds could get me in a lot of trouble.
[00:21:15.915 --> 00:21:24.701]  I just created a free video presentation at 123coverup.com that exposes the electricity monopolies and government agencies for what they really are.
[00:21:25.061 --> 00:21:31.085]  Incompetent, lying crooks that are counting on your ignorance and fear to keep your power bills criminally high.
[00:21:31.766 --> 00:21:33.347]  Some have called this a conspiracy.
[00:21:33.967 --> 00:21:39.051]  Others have called it a cover-up and you will be shocked to find out how deep the conspiracy goes.
[00:21:39.771 --> 00:21:46.853]  My video at 123coverup.com exposes the truth and shows you the secret of how I beat them and how you can beat them too.
[00:21:47.714 --> 00:21:52.615]  Watch the controversial video that thousands of other smart patriots have already seen in the last three months.
[00:21:53.295 --> 00:21:59.177]  Go to 123coverup.com and discover one weird trick to slash your power bill and protect your home.
[00:21:59.777 --> 00:22:05.119]  Go watch my video now at 123coverup.com before they force me to shut it down.
[00:22:05.499 --> 00:22:06.760]  Again, that's 123coverup.com.
[00:22:08.621 --> 00:22:12.583]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:22:12.643 --> 00:22:16.646]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:22:16.886 --> 00:22:20.268]  What are the health effects of having these drugs in our drinking water?
[00:22:20.488 --> 00:22:23.309]  It's forced medical treatment without the consent of residents.
[00:22:23.470 --> 00:22:30.734]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:22:30.914 --> 00:22:34.496]  On average, the county says it sprays with glyphosate at least once a week.
[00:22:34.776 --> 00:22:38.959]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:22:39.099 --> 00:22:44.943]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:22:45.003 --> 00:22:48.685]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:22:48.845 --> 00:22:51.367]  It is our responsibility to protect our families.
[00:22:51.547 --> 00:22:52.888]  The establishment's not going to do it.
[00:22:53.008 --> 00:22:54.229]  It's time to take action.
[00:22:54.369 --> 00:22:56.050]  It's time to filter our water.
[00:22:56.150 --> 00:23:03.615]  For a limited time, use the promo code WATER15 and get 15% off on all ProPure systems at InfowarsStore.com.
[00:23:03.815 --> 00:23:07.076]  Our call toll free, 888-253-3139.
[00:23:07.136 --> 00:23:14.837]  Heart and Body Extract continues to receive positive testimonials from people who have experienced amazing results, like Reed.
[00:23:15.098 --> 00:23:20.679]  I just wanted to send you a quick but a very big thank you for Heart and Body Extract.
[00:23:21.019 --> 00:23:28.941]  I've been on the formula for nearly a month now, and the improvement in the circulation of my legs has been simply amazing.
[00:23:29.101 --> 00:23:30.761]  Reed was facing a tough choice.
[00:23:31.101 --> 00:23:38.088]  I was facing surgery due to the severity of a 100% blocked artery in both my legs.
[00:23:38.449 --> 00:23:48.159]  And my decision, waiting for surgery to say no and try heart and body extract instead, has been thankfully the right decision.
[00:23:48.319 --> 00:23:49.020]  And the result?
[00:23:49.220 --> 00:23:52.704]  I can now walk up steps without noticeable pain.
[00:23:52.964 --> 00:23:54.446]  Order Heart and Body Extract at 866-295-5305.
[00:23:54.466 --> 00:23:54.526]  866-295-5305.
[00:23:54.546 --> 00:23:55.587]  Or HBextract.com.
[00:23:55.627 --> 00:23:57.069]  Heart and Body Extract.
[00:23:57.209 --> 00:23:58.491]  For a long and healthy life.
[00:24:37.026 --> 00:24:43.291]  So, we have these mega-massive banks that are basically running the planet.
[00:24:44.232 --> 00:24:47.174]  They want to make us poor so they can control us, obviously.
[00:24:49.042 --> 00:24:53.704]  And they will demonize any group they can so they can dehumanize them.
[00:24:54.424 --> 00:24:57.485]  Demonize the Native Americans so you can take their land and kill them.
[00:24:58.565 --> 00:25:02.446]  Demonize the Russian Ukrainians so you can demonize and attack them.
[00:25:03.187 --> 00:25:06.388]  Or if it was in the Soviet time, demonize the Western Ukrainians.
[00:25:07.288 --> 00:25:07.948]  It's the same thing.
[00:25:08.008 --> 00:25:09.629]  You say that your enemy isn't human.
[00:25:10.049 --> 00:25:12.790]  The Japanese dehumanized the Americans before they attacked us.
[00:25:13.390 --> 00:25:14.730]  We then dehumanize them.
[00:25:15.210 --> 00:25:16.631]  We dehumanize the Iraqis.
[00:25:19.417 --> 00:25:20.117]  Vice versa.
[00:25:21.418 --> 00:25:25.981]  And that's what you see in the divide and conquer system, is that we say the Russians aren't human.
