[00:00:01.892 --> 00:00:03.054]  Coast to coast.
[00:05:19.882 --> 00:05:25.087]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:05:25.247 --> 00:05:30.352]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:05:30.472 --> 00:05:33.575]  There are more than 42 million smokers in the United States.
[00:05:33.855 --> 00:05:37.778]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:05:37.978 --> 00:05:42.301]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:05:42.381 --> 00:05:52.528]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:05:52.728 --> 00:05:57.111]  Made with organic and wild cultivated herbs and manufactured in the USA.
[00:05:57.211 --> 00:06:03.655]  The new InfoWars Live Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:06:03.815 --> 00:06:10.040]  Now available exclusively at Infowarslife.com or by calling toll free 888-253-3139.
[00:06:10.260 --> 00:06:13.162]  This is Alex Jones for Infowarslife.com.
[00:06:13.342 --> 00:06:15.264]  The latest in preparedness is now here.
[00:06:15.484 --> 00:06:21.448]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[00:06:21.649 --> 00:06:26.672]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[00:06:26.752 --> 00:06:31.436]  The new Infowarslife silver bullet colloidal silver is the answer for you and your family.
[00:06:31.616 --> 00:06:36.142]  And it's entirely free of toxic artificial additives that are loaded into many products.
[00:06:36.422 --> 00:06:44.813]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[00:06:45.033 --> 00:06:46.976]  This is not a low-grade formula.
[00:06:47.176 --> 00:06:58.265]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[00:06:58.385 --> 00:07:09.654]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com
[00:07:10.663 --> 00:07:18.527]  The globalists have controlled the mainstream media for a long time, but now they're expanding, making the weaponization even more vicious and deceptive.
[00:07:18.767 --> 00:07:20.868]  All the major networks are state-run.
[00:07:21.008 --> 00:07:23.630]  We are partnering this year with the NFL.
[00:07:23.710 --> 00:07:27.812]  The NFL has become a political weapon against the Second Amendment, and pushes Obamacare.
[00:07:28.132 --> 00:07:31.273]  MSNBC tells us that our children belong to the state.
[00:07:31.293 --> 00:07:38.577]  We have to break through our kind of private idea that kids belong to their parents, or kids belong to their families, and recognize that kids belong to whole communities.
[00:07:38.757 --> 00:07:42.862]  It is more important than ever to realize that we are not the alternative media.
[00:07:43.062 --> 00:07:44.764]  We are the true media.
[00:07:44.864 --> 00:07:47.467]  The establishment dinosaur press is dying.
[00:07:47.567 --> 00:07:51.211]  We are in an information war and we are losing that war.
[00:07:51.332 --> 00:07:55.456]  Join us at InfoWarsNews.com and PrisonPlanet.tv.
[00:07:55.677 --> 00:07:58.019]  Members can share their memberships with up to 11 people.
[00:07:58.660 --> 00:08:06.181]  By subscribing, you will literally be buying war bonds in the info war to expand our operation in the face of the tyrants.
[00:08:06.481 --> 00:08:08.982]  Join us at PrisonPlanet.tv.
[00:08:13.903 --> 00:08:20.184]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:08:21.904 --> 00:08:27.225]  I can see a long way.
[00:08:29.264 --> 00:08:46.389]  And the general public can see a long way as well as soon as they are awakened from the trance that they've been artificially induced into.
[00:09:00.247 --> 00:09:09.115]  But the spell is breaking, the scales are lifting from the people's eyes, not just here in the United States or throughout North America, but across the world.
[00:09:09.835 --> 00:09:20.465]  From Asia to South America, Central America, Russia, Eastern Europe, Europe, Africa, Australia, the Pacific Islands, India.
[00:09:22.637 --> 00:09:27.920]  Thank you so much for joining us for this worldwide broadcast today.
[00:09:27.940 --> 00:09:32.303]  We are going to be joined by Mr. Bundy.
[00:09:34.044 --> 00:09:41.008]  Clyman Bundy will be popping in to give us his take in the next hour.
[00:09:42.580 --> 00:09:45.523]  Dealing with the statements by Ron Paul and others.
[00:09:45.603 --> 00:09:50.447]  Ron Paul warns Feds could launch Waco-style assault against Bundy.
[00:09:50.467 --> 00:09:53.430]  That story's top link on DrugsReport.com.
[00:09:54.230 --> 00:10:08.203]  Along with Harry Reid's statement to local TV news, we're going to play in a moment, saying that it's not over and having a very smug, sickening, gangster, Cheshire Cat smile on his disgusting criminal face.
[00:10:09.813 --> 00:10:17.556]  By the way, Dinesh D'Souza has been charged for giving $20,000 allegedly to a Senate friend who was running for the Senate.
[00:10:19.077 --> 00:10:23.878]  And Reid got $30,000 to his daughter on record and isn't in trouble.
[00:10:24.679 --> 00:10:32.722]  And that's another example about where the Democrats are allowed to commit every crime you can imagine.
[00:10:33.720 --> 00:10:44.863]  and campaign finance and anyone else, libertarian, independent, green party, conservative, republican, will be thrown under the jail if you have a crooked toenail.
[00:10:45.922 --> 00:10:49.684]  So we've got Ron Paul warns Feds could launch Waco-style assault against Bundy.
[00:10:51.065 --> 00:10:54.787]  Another big article that just went up on Infowars.com will be breaking down after we get into Ukraine.
[00:10:55.347 --> 00:10:56.368]  Feds desperate to hide.
[00:10:56.408 --> 00:10:59.729]  Harry reads link to Bundy land grab.
[00:11:00.630 --> 00:11:13.657]  And Paul's also writing an article, this is a video, where he breaks it down and shows that they've even removed the Google cache now from the BLM website saying we've got to get his land for the solar farm.
[00:11:14.797 --> 00:11:32.029]  Because see, you can't have Glenn Beck saying we're making that up, and you can't have MSNBC and Media Matters and George Soros saying that, if you've got the BLM saying we've been told to get him off the land for the solar farm, and our boss is Harry Reid's former chief advisor.
[00:11:34.414 --> 00:11:36.895]  No, you gotta hope nobody goes and looks that up.
[00:11:37.255 --> 00:11:44.359]  So you can have Scarborough on MSNBC and you can have Media Matters doing five, six articles a day directly for the White House.
[00:11:44.679 --> 00:11:51.223]  You can have Glenn Beck running around saying there's no connection and the Chinese dropped their bid a year ago.
[00:11:52.219 --> 00:11:54.501]  For now, because they couldn't get the Bundy land.
[00:11:54.861 --> 00:11:57.323]  It says it in the stinking document.
[00:11:57.943 --> 00:11:59.724]  They need it to run the power lines over.
[00:12:00.425 --> 00:12:02.106]  And it's, quote, mitigation area.
[00:12:02.526 --> 00:12:08.410]  What they do is they grab this land in the desert, first saying it's environmental, and they go, oh, it's okay, because this land will be off use for now.
[00:12:08.670 --> 00:12:09.811]  And that's Bundy's property.
[00:12:10.692 --> 00:12:11.832]  And the stinking tortoises.
[00:12:13.614 --> 00:12:14.654]  The red herring tortoises.
[00:12:15.235 --> 00:12:16.576]  I actually like tortoises, but you know what I mean.
[00:12:17.816 --> 00:12:19.680]  The stinking red herring of the tortoises.
[00:12:20.261 --> 00:12:22.665]  And I don't, look, I've pledged to not attack Glenn Beck.
[00:12:23.567 --> 00:12:27.474]  And I haven't attacked him when he's getting sued, and I think he does a lot of good.
[00:12:28.686 --> 00:12:32.907]  But I've been sent the clips day after day attacking us, and fine, I turn the other cheek.
[00:12:33.527 --> 00:12:41.290]  I understand you're high up in the Mormon hierarchy, and Harry Reid's in there, and I understand that a lot of Mormons are mad at Harry Reid, and they should be.
[00:12:41.430 --> 00:12:43.410]  Clearly electronic voting machines are keeping him in office.
[00:12:44.130 --> 00:12:48.251]  Most independent polls show him incredibly unpopular, close to 70% in Nevada.
[00:12:48.612 --> 00:12:57.334]  He's a kingpin, and a lot of, you know, heat's going on out there, and a lot of people, if they can't stand the heat, get out of the kitchen.
[00:13:01.001 --> 00:13:02.822]  And I don't want to make this show about other talk show hosts.
[00:13:02.862 --> 00:13:09.085]  I want to say Sean Hannity's done a good job covering the land rights issue with the Bundy Ranch and has covered it pretty fairly.
[00:13:10.066 --> 00:13:11.647]  A lot of other big talk show hosts have.
[00:13:12.287 --> 00:13:17.710]  And I'm going to be talking about why this is so important on April 15th here in just a moment and tie it into Obamacare.
[00:13:19.466 --> 00:13:31.016]  But I'm really sick and tired of getting the government documents where they have 2.6 billion bullets and then seeing national media come out and say they're not buying the bullets.
[00:13:32.398 --> 00:13:40.245]  MSNBC, Media Matters, White House writes their talking points weekly on record, they admit it, and then to have Beck come out and say I'm making up the bullets.
[00:13:40.585 --> 00:13:41.406]  He did that last year.
[00:13:42.386 --> 00:13:43.367]  I'm making up drones.
[00:13:44.087 --> 00:13:45.308]  I'm making up world government.
[00:13:45.428 --> 00:13:46.629]  And he'd say that five years ago.
[00:13:47.069 --> 00:13:50.451]  I'm making up FEMA camps, even though it's the civilian inmate labor camp program.
[00:13:50.832 --> 00:13:51.612]  Declassified.
[00:13:51.652 --> 00:13:53.113]  The Emergency Centers Establishment Act.
[00:13:53.433 --> 00:13:53.894]  RECS 84.
[00:13:54.574 --> 00:13:55.415]  Cable splicer.
[00:13:55.455 --> 00:13:56.055]  Garden plot.
[00:13:56.075 --> 00:14:00.378]  I mean, I'm listing stuff where you can type it in and get Miami Herald Associated Press.
[00:14:00.398 --> 00:14:02.920]  I mean, they just count on you being ignorant.
[00:14:08.351 --> 00:14:11.293]  And you know how the media will always try to point out that, oh, we're lying.
[00:14:11.333 --> 00:14:16.778]  They'll go, look, here's an article where they bought 20 million rounds, or here's an article where they bought 100 million rounds.
[00:14:17.138 --> 00:14:20.540]  See, it's not 2.6 billion, not adding all the numbers up.
[00:14:20.821 --> 00:14:25.664]  We should have a master article done that just shows all of them line item.
[00:14:25.764 --> 00:14:28.707]  Last time I counted up, it was 2.6 billion that they've purchased.
[00:14:29.207 --> 00:14:31.789]  Enough to fight 40 years of war.
[00:14:31.809 --> 00:14:32.630]  It was 27.
[00:14:33.590 --> 00:14:35.212]  40 years of war in Iraq at its height.
[00:14:36.650 --> 00:14:51.959]  With paper targets, training to take on the militia, gun owners, libertarians, conservatives, Army Times, Stars and Stripes, Forbes, AP, Reuters, New York Times, all of them admitting, training to take on the Tea Party, that's the new main enemy.
[00:14:52.400 --> 00:14:57.082]  We broke that, we exposed that six years ago first, and we got all the ridicule for it.
[00:14:57.383 --> 00:15:01.185]  And I'll tell you what's sick, is I get to see all the jealous talk show hosts,
[00:15:03.800 --> 00:15:10.446]  Pile on and say, oh, you shouldn't watch the coverage of Alex Jones and Infowars.com on the Bundy thing.
[00:15:10.466 --> 00:15:15.090]  They're not credible, when these are literally many of these talk show hosts that I've promoted and tried to help.
[00:15:15.471 --> 00:15:18.814]  These people, most of them, are not involved in the liberty movement for liberty.
[00:15:19.374 --> 00:15:25.580]  They're involved to try to be big shots, and they're primitively competitive with anyone they see as competition.
[00:15:26.000 --> 00:15:28.243]  I'm not your competition, dumbass.
[00:15:29.537 --> 00:15:32.260]  All of you out there, this thing is real.
[00:15:32.400 --> 00:15:34.582]  I want the cancer viruses out of the vaccines.
[00:15:35.143 --> 00:15:36.845]  I want our national sovereignty back.
[00:15:37.325 --> 00:15:38.567]  I want the fraud to stop.
[00:15:38.647 --> 00:15:41.570]  I want the federal government to not be occupied by offshore banks.
[00:15:41.890 --> 00:15:43.312]  I want Obamacare repealed.
[00:15:43.712 --> 00:15:45.274]  I want to defend the Second Amendment.
[00:15:45.654 --> 00:15:46.375]  Do you understand?
[00:15:46.895 --> 00:15:50.659]  I want to defeat the New World Order.
[00:15:51.520 --> 00:15:52.840]  I want liberty and freedom.
[00:15:53.000 --> 00:15:53.961]  I want justice.
[00:15:54.581 --> 00:15:58.622]  I could care less about the baubles and trappings of fame and success.
[00:15:59.042 --> 00:16:00.862]  I'm not in competition with any of you.
[00:16:01.342 --> 00:16:03.403]  I wish there were people better at this than me.
[00:16:03.763 --> 00:16:05.303]  I wish there were people that had courage.
[00:16:05.603 --> 00:16:08.004]  I wish there were people that worked hard and did research.
[00:16:08.284 --> 00:16:17.466]  I wish that was going on, because I don't like being the very tip of the spear, always walking point for 19 years, over and over again.
[00:16:18.487 --> 00:16:19.988]  I want to believe in humanity.
[00:16:20.388 --> 00:16:22.430]  I want to believe another talk show host.
[00:16:25.172 --> 00:16:37.300]  I want to believe the only national talk show host, other than George Norrie, who has had me on their show and promoted what we're doing, and who isn't in some egomaniac war with me, is Michael Savage.
[00:16:37.681 --> 00:16:40.883]  Because Michael Savage knows, and he's certainly not perfect, neither am I.
[00:16:42.363 --> 00:16:45.824]  That if the globalists win, they're going to put us in forced labor camps.
[00:16:46.064 --> 00:16:50.446]  You understand that's the plan of the progressive, communist, dirtbag, scum?
[00:16:53.026 --> 00:16:57.128]  If we don't get together and come together, ladies and gentlemen, it's over.
[00:16:57.588 --> 00:16:58.608]  And I'll tell you something else.
[00:16:59.268 --> 00:17:04.490]  All these other talk show hosts, there's a bunch of them attacking me, are jealous that DrudgeReport.com links to us every day.
[00:17:06.175 --> 00:17:19.661]  Well, if you sent your reporters there and shot high-def video of the standoff, that looks like something out of V for Vendetta, and the people climbing over the fence as the feds threaten to shoot them, and then the feds backing off with their guns trained on them, if you had that high-def video, you'd be on drudge.
[00:17:20.021 --> 00:17:21.542]  In fact, I wish you would have done it.
[00:17:21.802 --> 00:17:24.423]  I wouldn't have had to send my reporters out there and risk their lives.
[00:17:24.983 --> 00:17:25.703]  Don't you get it?
[00:17:26.123 --> 00:17:27.964]  I'm looking for people to promote.
[00:17:28.224 --> 00:17:29.804]  I'm looking for people to fight with.
[00:17:30.064 --> 00:17:30.884]  I'm in a war.
[00:17:31.164 --> 00:17:36.905]  My goal is to defeat the New World Order, George Soros, the globalists, the private fellow reserve.
[00:17:37.466 --> 00:17:40.806]  My goal is to get Rand Paul or Ted Cruz into the White House.
[00:17:41.206 --> 00:17:43.387]  My goal is to promote Ron Paul.
[00:17:43.707 --> 00:17:45.727]  My goal is to defeat tyranny.
[00:17:46.007 --> 00:17:49.208]  My goal is to have humanity survive and not blow the planet up.
[00:17:53.564 --> 00:17:56.745]  My goal is to stop World War III with the Russians, we're going to cover in the next segment.
[00:17:56.865 --> 00:18:00.187]  And then I'm going to get into the latest developments out west at the Bundy Ranch.
[00:18:02.368 --> 00:18:06.550]  But I see the hatred that these talk show hosts have for me.
[00:18:08.170 --> 00:18:10.892]  And the disinfo and all of it.
[00:18:11.552 --> 00:18:17.935]  And it just makes me know that either they're compromised, and they've been blackmailed, or they're crazy.
[00:18:19.856 --> 00:18:20.496]  Or they're crazy.
[00:18:22.182 --> 00:18:25.624]  Because I'm telling you folks, this is the time to not infight.
[00:18:26.225 --> 00:18:28.026]  This is the time to not snipe at each other.
[00:18:28.846 --> 00:18:37.232]  And I can't believe that there's been a debate on whether Bundy is right or not, even on conservative radio and libertarian radio.
[00:18:38.193 --> 00:18:39.453]  I'm going to talk about that coming up.
[00:18:39.774 --> 00:18:49.180]  If you knew the facts, and if people had any basic grounding, they would know that this is absolute essence of liberty that we're seeing out there.
[00:18:50.390 --> 00:18:59.901]  Regardless, people walking up against feds who've been tasering and beating and police dogging women and cancer victims and folks for no reason.
[00:19:00.321 --> 00:19:02.303]  People responded and said, you want a fight?
[00:19:02.343 --> 00:19:03.144]  You're going to get one.
[00:19:03.425 --> 00:19:08.190]  And had their guns at their sides and marched at men, pointing guns at them, saying, we're going to shoot you.
[00:19:08.690 --> 00:19:11.393]  That was like Tiananmen Square, but the Chinese government blinked.
[00:19:12.421 --> 00:19:15.824]  That that you saw is what made America great.
[00:19:16.225 --> 00:19:20.629]  That that you saw was 300, was come and take it, was the Alamo.
[00:19:22.271 --> 00:19:25.614]  That's what we're dealing with here and that's what scares the globalists.
[00:19:25.794 --> 00:19:31.480]  Because if they start a civil war and we start fighting back and aren't cowards, we will win very quickly.
[00:19:32.280 --> 00:19:34.563]  And Harry Reid says it's not over yet.
[00:19:36.414 --> 00:19:43.142]  Because he knows that if they can't intimidate us, and if they let one ant stand up, they might all stand up.
[00:19:43.163 --> 00:19:47.127]  Is there anything you would like to say about what's going on down south with 570 and the BLM?
[00:19:47.768 --> 00:19:50.091]  Well, it's not over.
[00:19:50.151 --> 00:19:54.357]  We can't have an American people that violate the law and just walk away from it.
[00:19:54.577 --> 00:19:55.238]  So it's not over.
[00:19:56.069 --> 00:19:59.413]  Yeah, I want to say something to all the neocon talk show hosts, posing as libertarians out there.
[00:20:00.033 --> 00:20:03.076]  I don't want a job with the new world order managing the population.
[00:20:03.897 --> 00:20:07.941]  I want a job working for God, empowering and unleashing humanity.
[00:20:10.959 --> 00:20:18.525]  Jessica Armand here, creator of My Magic Mud, the all-natural teeth whitener and strengthening remedy that's getting rave reviews from GCN listeners.
[00:20:18.665 --> 00:20:21.868]  Here's what Austin dentist Dr. Griffin Cole has to say about it.
[00:20:21.968 --> 00:20:23.609]  I really love this Magic Mud product.
[00:20:23.669 --> 00:20:29.654]  Because charcoal is so absorbent, it's very effective at taking off all the sticky plaque and debris that gets stuck on our teeth every day.
[00:20:29.774 --> 00:20:31.215]  I highly recommend My Magic Mud.
[00:20:31.355 --> 00:20:34.938]  Visit MyMagicMud.com to hear the full interview with Dr. Cole.
[00:20:35.218 --> 00:20:36.199]  Get your jar today.
[00:20:36.299 --> 00:20:37.540]  That's MyMagicMud.com.
[00:20:39.502 --> 00:20:48.764]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:20:48.804 --> 00:20:49.544]  This capitalism?
[00:20:49.604 --> 00:20:55.725]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:20:55.765 --> 00:20:59.405]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[00:20:59.465 --> 00:21:00.386]  Call for your copy 800-686-2237.
[00:21:00.406 --> 00:21:01.446]  It's time to understand the system.
[00:21:01.466 --> 00:21:02.066]  Call 800-686-2237.
[00:21:02.106 --> 00:21:02.386]  That's 800-686-2237.
[00:21:09.207 --> 00:21:14.209]  We travel so much, and having a fake TV, well, it gives added peace of mind.
[00:21:14.369 --> 00:21:17.469]  Burglars look for houses that appear to be easy targets.
[00:21:17.870 --> 00:21:23.871]  But fake TV can fool even professional burglars into thinking someone is home watching television.
[00:21:23.991 --> 00:21:35.915]  As a recent widow living alone, it gives me great peace of mind to set my fake TV near a window and know that passing motorists and pedestrians will think someone is home watching TV when I'm actually away from home.
[00:21:36.235 --> 00:21:40.619]  Fake TV easily plugs into any outlet just like a light on a timer.
[00:21:40.819 --> 00:21:42.401]  And they're so easy to use.
[00:21:42.601 --> 00:21:44.522]  You just plug them in and they're ready to go.
[00:21:44.542 --> 00:21:48.246]  Plus, they're so affordable that we have one upstairs and downstairs.
[00:21:48.526 --> 00:21:50.288]  Fake TV is only $29.95 with free shipping.
[00:21:52.069 --> 00:21:54.551]  Order your FAKE TV by calling 877-5-FAKE-TV.
[00:21:54.571 --> 00:21:55.812]  Or go to FAKETV.com.
[00:21:55.832 --> 00:21:56.433]  That's 877-532-5388.
[00:21:56.733 --> 00:21:57.233]  Or FAKETV.com.
[00:21:57.293 --> 00:21:57.814]  FAKETV.
[00:21:57.854 --> 00:21:59.175]  The Burglar Deterrent.
[00:22:08.777 --> 00:22:11.339]  Hi folks, Alex Jones here with some important information.
[00:22:11.599 --> 00:22:16.461]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:22:16.722 --> 00:22:24.606]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:22:24.846 --> 00:22:29.149]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:22:29.369 --> 00:22:33.191]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:22:33.331 --> 00:22:39.035]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:22:39.275 --> 00:22:42.057]  It is rare to find companies who practice what they preach.
[00:22:42.457 --> 00:22:47.681]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[00:22:47.821 --> 00:22:55.946]  Go to mypatriotsupply.com forward slash alextoday for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:22:56.006 --> 00:22:56.186]  That's 866-229-0927.
[00:23:03.251 --> 00:23:04.856]  With someone who shares your values.
[00:23:05.157 --> 00:23:07.825]  BuyPatriotsupply.com slash Alex.
[00:23:08.900 --> 00:23:14.224]  Listeners of GCN know governments and identity thieves around the world are illegally spying on our digital data.
[00:23:14.384 --> 00:23:19.667]  This puts you at risk of financial loss or potential targeting because of your political affiliation or spiritual beliefs.
[00:23:19.967 --> 00:23:23.130]  But now there's a new, free and easy way to protect yourself.
[00:23:23.270 --> 00:23:26.072]  Regain your privacy and security now with Unseen.
[00:23:26.332 --> 00:23:32.136]  Unseen is a free digital communication service that offers email, chat, audio and video calling plus cloud storage.
[00:23:32.296 --> 00:23:38.780]  All secured with unparalleled encryption and is hosted in Iceland, where your data is protected by some of the strongest privacy laws in the world.
[00:23:39.100 --> 00:23:46.566]  For a limited time, GCN listeners get a 20% discount when upgrading to Unseen's premium service, which offers more storage and even greater security.
[00:23:46.626 --> 00:23:52.931]  Plus, get huge discounts when you buy multiple premium accounts, perfect for your family, Bible study, political action group, or business.
[00:23:53.192 --> 00:23:55.093]  This isn't just your average radio ad.
[00:23:55.293 --> 00:23:56.634]  This is a call to action.
[00:23:56.895 --> 00:24:00.477]  You now have the power at your fingertips to stop Big Brother in his tracks.
[00:24:01.718 --> 00:24:02.559]  So why wait?
[00:24:02.699 --> 00:24:05.241]  Go to unseennow.com and take action today.
[00:24:05.822 --> 00:24:07.203]  That's unseennow.com.
[00:24:12.372 --> 00:24:33.881]  By the way, it's not just the days that the private federal reserve and big Rockefeller Rothschild banks skim off the top to stall our economy and create poverty.
[00:24:35.911 --> 00:24:40.937]  Income tax day that we got in 1913 wasn't widely deployed until 1951.
