[00:00:04.977 --> 00:00:06.178]  There is a war.
[00:04:33.863 --> 00:04:35.465]  I feel sorry for the adults as well.
[00:04:35.785 --> 00:04:35.885]  Yeah.
[00:05:06.005 --> 00:05:08.547]  If I want to go to China, they're going to ask, like, hey, what are you doing over here?
[00:05:08.847 --> 00:05:09.847]  But I say all that to say this.
[00:05:09.887 --> 00:05:12.009]  Let's hear this clip from Duncan Hunter.
[00:05:12.889 --> 00:05:17.092]  And the Border Patrol, they just let ISIS members come across the border?
[00:05:17.952 --> 00:05:19.473]  No, they caught them at the border.
[00:05:19.493 --> 00:05:21.574]  Therefore, we know that ISIS is coming across the border.
[00:05:22.615 --> 00:05:27.618]  If they catch five or ten of them, then you know there's going to be dozens more that did not get caught by the Border Patrol.
[00:05:28.134 --> 00:05:30.756]  Ferguson Missouri is back in the news with this report.
[00:05:31.176 --> 00:05:33.697]  Military preparing to respond to Ferguson riots.
[00:05:34.298 --> 00:05:42.302]  A reporter with Daily Kos, who says he was told by a source within the Missouri military that troops are being prepared to deal with riots in Ferguson and St.
[00:05:42.362 --> 00:05:43.743]  Louis in the aftermath
[00:05:44.252 --> 00:05:44.452]  I'm good.
[00:06:00.154 --> 00:06:03.737]  He was told that they needed to prepare for riots in Ferguson and in St.
[00:06:03.777 --> 00:06:04.818]  Louis very soon.
[00:06:05.338 --> 00:06:10.142]  Now we have seen people threatening to have riots at Cardinals games, at St.
[00:06:10.182 --> 00:06:11.083]  Louis Rams games.
[00:06:11.123 --> 00:06:12.424]  Hopefully that will not happen.
[00:06:13.304 --> 00:06:17.708]  But we have seen the military already down in the streets of Ferguson with the National Guard out there.
[00:06:18.068 --> 00:06:24.153]  So what's going to happen after this verdict comes down, whether it's this year or next year, people have not forgotten.
[00:06:25.934 --> 00:06:33.721]  I am concerned about that because we don't need any more riots, no more looting, but we also don't need any more police brutality or a reason to have military on the streets.
[00:06:33.761 --> 00:06:40.627]  So, you know, everybody be on their best behavior and hopefully the military won't have any justification at all to be out there.
[00:06:41.167 --> 00:06:44.090]  Now, let's talk about something that's very interesting to me.
[00:06:44.110 --> 00:06:49.336]  You know, comic books are in the news a lot nowadays, and we see, you know, all the scandal, all that scandal.
[00:06:49.576 --> 00:06:52.640]  But now there's a really positive story that I was very happy to hear about.
[00:06:53.080 --> 00:06:55.683]  Superman is a supporter of the Second Amendment.
[00:06:55.723 --> 00:06:56.504]  This is Dean Cain.
[00:06:56.524 --> 00:07:02.991]  He had played Superman years ago, and he has a very interesting tale of how he came to love the Second Amendment.
[00:07:03.271 --> 00:07:05.252]  I openly discuss politics if people want to.
[00:07:05.272 --> 00:07:07.673]  If they don't want to, I won't put my politics on them.
[00:07:08.034 --> 00:07:12.056]  But I'll ask them why they're so against this, or so for this, or what would they do in this situation.
[00:07:12.076 --> 00:07:15.678]  You know, you're in your, so you're completely against, you know, guns, right?
[00:07:16.078 --> 00:07:22.941]  Well, what happens at 4 o'clock in the morning when someone's banging on your door, as happened to me in the past, and I had no weapon in the house, I was terrified.
[00:07:22.961 --> 00:07:24.002]  I'm a big, strong guy.
[00:07:24.202 --> 00:07:25.062]  My knees were buckling.
[00:07:25.082 --> 00:07:25.943]  I was like, oh my gosh.
[00:07:27.304 --> 00:07:28.464]  I'm armed to the teeth now.
[00:07:28.704 --> 00:07:30.125]  At 4 o'clock in the morning, come bang on my door.
[00:07:30.886 --> 00:07:31.686]  My knees won't buckle.
[00:07:31.806 --> 00:07:34.408]  And I really like what he said there because he's this big strapping guy.
[00:07:34.428 --> 00:07:38.751]  He played Superman, but he admits, you know, somebody came to his door in the early morning hours.
[00:07:38.791 --> 00:07:40.333]  He was unarmed and he didn't know what to do.
[00:07:40.653 --> 00:07:42.955]  You know, calling the police, you know, good police response time.
[00:07:42.975 --> 00:07:43.735]  It's about two minutes.
[00:07:44.075 --> 00:07:49.360]  But after that, he said he's armed to the teeth and, you know, the man of steel is packing steel and that's all right with me.
[00:07:49.800 --> 00:07:53.643]  Now, our last group tonight in our report, they don't have supervision.
[00:07:53.683 --> 00:07:54.604]  They don't have heat vision.
[00:07:54.684 --> 00:07:58.787]  Actually, they have no vision at all, but that's not stopping them from the right to bear arms.
[00:07:59.751 --> 00:08:04.372]  All of the eight people using firearms today are blind or visually impaired.
[00:08:04.652 --> 00:08:07.593]  So their instructor... I'm going to go around to each person.
[00:08:07.913 --> 00:08:12.835]  Chandler Bullard helps them envision the .22 caliber rifle by touching it.
[00:08:12.855 --> 00:08:13.955]  Okay, that's your barrel.
[00:08:14.295 --> 00:08:20.937]  Bullard knows what it's like to have to work a little harder than able-bodied people because he has limitations of his own.
[00:08:21.037 --> 00:08:28.039]  He works for Northeast Passage, a non-profit giving people with disabilities the ability to try something new.
[00:08:28.427 --> 00:08:39.094]  And for all the people who want to complain about blind people shooting guns, as you saw in the video, the instructor was holding the gun for them at a professional shooting range, shooting downrange, with dirt and other things to stop any stray bullets.
[00:08:39.114 --> 00:08:40.255]  There's nothing wrong with that.
[00:08:40.635 --> 00:08:44.058]  Even if you went out there and you could see, you'd probably miss a target if you didn't know what you were doing.
[00:08:44.418 --> 00:08:45.239]  So it's not a big deal.
[00:08:45.279 --> 00:08:46.079]  This is a group of people.
[00:08:46.099 --> 00:08:47.440]  They go out and they enjoy life.
[00:08:47.480 --> 00:08:49.062]  They horseback ride even though they're blind.
[00:08:49.082 --> 00:08:50.222]  They shoot even though they're blind.
[00:08:50.423 --> 00:08:51.723]  They just go out and have a good time.
[00:08:51.764 --> 00:08:52.844]  You should try to do the same.
[00:08:53.185 --> 00:08:55.606]  Well that's it for this segment of the InfoWars Nightly News.
[00:08:55.967 --> 00:09:06.474]  But stay tuned because after this break we'll have a special report from Joe Biggs detailing the response to the Ebola pandemic and also the InfoWars timeline documenting ISIS in this country.
[00:09:06.735 --> 00:09:07.195]  Stay tuned.
[00:09:08.922 --> 00:09:09.942]  DNA Force.
[00:09:09.982 --> 00:09:13.203]  When cells become toxic, they die early and aging sets in.
[00:09:13.263 --> 00:09:14.283]  DNA Force.
[00:09:14.423 --> 00:09:22.444]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:09:22.564 --> 00:09:27.625]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:09:27.665 --> 00:09:28.645]  DNA Force.
[00:09:28.705 --> 00:09:30.526]  We now have the synergistic solution.
[00:09:30.686 --> 00:09:35.046]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:09:35.066 --> 00:09:35.627]  DNA Force.
[00:09:38.627 --> 00:09:41.969]  The globalist social engineers are not just targeting us with propaganda.
[00:09:42.069 --> 00:09:44.311]  They are manipulating our genetics.
[00:09:44.491 --> 00:09:52.797]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:09:53.077 --> 00:10:08.407]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum
[00:10:08.527 --> 00:10:09.528]  I think so.
[00:10:53.286 --> 00:10:56.027]  I'm Joe Biggs with InfoWars.com.
[00:10:56.287 --> 00:11:03.151]  Now, we just found out here that patient zero, Thomas Eric Duncan, has died of the Ebola virus at the hospital.
[00:11:03.631 --> 00:11:06.932]  Now, the other day he was given an experimental drug.
[00:11:07.753 --> 00:11:09.974]  Obviously, that hasn't worked out too well.
[00:11:10.851 --> 00:11:18.694]  You know, it looks like our government is obsessed with trying to push these experimental drugs on people, and it quite frankly isn't working.
[00:11:19.194 --> 00:11:25.276]  You know, two of the doctors who have gotten the Ebola virus were given experimental drugs, but they were also given
[00:11:25.936 --> 00:11:26.936]  Blood transfusions.
[00:11:27.116 --> 00:11:30.297]  Each doctor was given a separate experimental drug.
[00:11:30.337 --> 00:11:33.718]  I think the common factor right there would be the blood transfusion.
[00:11:34.159 --> 00:11:36.279]  Now, do you think the CDC is really going to admit that?
[00:11:36.299 --> 00:11:38.300]  Do you think our government is going to admit that?
[00:11:38.820 --> 00:11:39.220]  Negative.
[00:11:39.540 --> 00:11:41.181]  They want to make money off of these drugs.
[00:11:41.221 --> 00:11:43.001]  They want to scare you.
[00:11:43.021 --> 00:11:51.144]  They want you to feel like that if you get this, you have to come to them, pay top dollar for this drug, and then the chances of you even surviving from it are slim to none.
[00:11:51.244 --> 00:11:52.124]  You're dead anyways.
[00:11:52.484 --> 00:11:54.565]  As long as they get your money, they don't care.
[00:11:55.425 --> 00:12:03.311]  So, another thing that I find extremely crazy about the CDC, day in and day out they keep coming on TV and saying, hey, you've got nothing to worry about.
[00:12:03.471 --> 00:12:04.292]  We're professionals.
[00:12:04.792 --> 00:12:05.513]  We got your back.
[00:12:06.113 --> 00:12:07.895]  Well, this is how they have our back.
[00:12:08.195 --> 00:12:18.402]  The daughter, the stepdaughter of the patient Zero has been in contact helping him at his apartment in Dallas since day one of him showing the signs and symptoms.
[00:12:18.442 --> 00:12:22.626]  She's checked on him since the Thursday all the way until Sunday until he was taken to the hospital.
[00:12:23.266 --> 00:12:29.927]  So she sat there in the apartment with all that while he's vomiting, he's using the bathroom, all that stuff.
[00:12:30.007 --> 00:12:32.328]  Sweat, she touched the sheets, everything.
[00:12:33.388 --> 00:12:35.548]  So what has the CDC been saying since day one?
[00:12:35.768 --> 00:12:37.708]  There's a 21 day incubation period.
[00:12:38.829 --> 00:12:45.810]  So for 21 days at any time in that period, you on the 21st day could all of a sudden start showing signs and symptoms.
[00:12:46.190 --> 00:12:50.251]  Coughing, having flu-like symptoms, very high fever, all that.
[00:12:51.491 --> 00:12:52.431]  So why is it now
[00:12:53.359 --> 00:12:59.754]  The 14th day and just a few days ago, she was cleared by the CDC to return to work.
[00:13:00.475 --> 00:13:01.558]  She's a health care worker.
[00:13:01.899 --> 00:13:03.061]  She works at a hospital.
[00:13:04.192 --> 00:13:13.075]  Thank God she is smart enough to know that she hasn't waited that entire 21 day period and she's saying she's not going to go back to work.
[00:13:13.635 --> 00:13:23.378]  But the CDC, the people who are in charge, the ones that tell us every day that they have our back, the ones who are professionals, that they know science, they're saying that she's good to go back.
[00:13:23.458 --> 00:13:27.399]  Meanwhile, everyone else is still quarantined and she's been around him more.
[00:13:28.766 --> 00:13:29.667]  I mean, what does that say?
[00:13:29.687 --> 00:13:36.794]  Another thing to think about, the kids, there was five kids who were in contact with patient zero that went to four different schools.
[00:13:37.174 --> 00:13:38.636]  They were at those schools for a while.
[00:13:38.896 --> 00:13:43.440]  The parents in that area had to pull those kids out of there because they were scared for their child's safety.
[00:13:43.781 --> 00:13:44.361]  Wouldn't you be?
[00:13:44.802 --> 00:13:48.765]  But what's funny is if you have Ebola or you've been in contact with someone who has Ebola,
[00:13:49.426 --> 00:13:50.927]  CDC's not really that worried about it.
[00:13:51.167 --> 00:13:55.611]  They're going to wait until you possibly start showing signs and symptoms, and then they'll take care of it.
[00:13:55.991 --> 00:14:00.154]  Meanwhile, if you refuse to get a flu shot, you'll be told you can't be at school.
[00:14:00.755 --> 00:14:01.235]  Ebola?
[00:14:01.555 --> 00:14:01.876]  Okay.
[00:14:02.236 --> 00:14:02.776]  Flu shot?
[00:14:02.876 --> 00:14:04.277]  Hmm, we don't want you around our kids.
[00:14:04.758 --> 00:14:05.538]  You might get something.
[00:14:05.779 --> 00:14:08.601]  People say that you shouldn't be scared.
[00:14:08.841 --> 00:14:10.923]  The CDC's saying that there's nothing to worry about.
[00:14:12.604 --> 00:14:14.986]  I pretty much would have to say I disagree with that.
[00:14:15.754 --> 00:14:32.146]  I think you should be scared because these government bureaucrats who are supposed to have our back, who are supposed to be having our best interests in mind, the ones who are supposed to be professional, the scientists who are experts on all of this, that say that they know what's going on, that there's nothing to be scared about.
[00:14:33.027 --> 00:14:40.231]  That's what's scary, is the fact that their ego's so big that they can't admit the fact that there is an issue and that they aren't well prepared for it.
[00:14:40.691 --> 00:14:48.196]  We know that, that they're not well prepared for it, because they haven't trickled down the information that hasn't trickled down the ladder to the lowest people in the hospitals.
[00:14:49.056 --> 00:14:50.736]  But they want to tell you that you're going to be okay.
[00:14:51.357 --> 00:14:55.037]  And it's just, it's something that you have to take into your own consideration.
[00:14:55.297 --> 00:14:56.378]  You've got to wash your hands.
[00:14:56.418 --> 00:15:03.679]  You've got to make sure that you're being mindful of the people you talk to, what you're doing, the things that you're touching, not touching your mouth.
[00:15:04.420 --> 00:15:07.020]  Keep some hand sanitizer in your pocket and just be safe.
[00:15:07.820 --> 00:15:11.781]  Watch our reports and continue to get information on this as it happens.
[00:15:12.121 --> 00:15:14.282]  I'm Joe Biggs with InfoWars.com.
[00:15:24.730 --> 00:15:31.035]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:15:31.416 --> 00:15:32.877]  I believe our research is conclusive.
[00:15:32.917 --> 00:15:35.679]  This is the best iodine out there, and I know this for a fact.
[00:15:36.220 --> 00:15:40.984]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:15:41.124 --> 00:15:44.867]  For a limited time, experience the ancient power of Survival Shield X2.
[00:15:45.407 --> 00:15:50.612]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:15:54.850 --> 00:16:00.814]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:16:01.474 --> 00:16:05.697]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:16:06.177 --> 00:16:12.481]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:16:12.601 --> 00:16:17.764]  Take your health into your own hands and start cleansing your body today with OxyPowder.
[00:16:18.304 --> 00:16:22.046]  Secure your OxyPowder today at InfoWarsLife.com.
[00:16:22.187 --> 00:16:23.988]  That's InfoWarsLife.com.
[00:16:34.488 --> 00:16:40.512]  Homeland Security saying that they believe there is an imminent threat being planned and that an attack will take place.
[00:16:41.112 --> 00:16:47.797]  They said that last Friday and again on Sunday in and around El Paso, Fort Bliss, Joint Task Force 6 area.
[00:16:48.657 --> 00:16:49.298]  I want to be clear.
[00:16:49.598 --> 00:16:51.399]  I'm the guy that exposes false flag.
[00:16:51.779 --> 00:16:52.480]  I'm the guy that
[00:16:53.402 --> 00:16:56.284]  Officially began questioning 9-11 on the day of the event.
[00:16:58.025 --> 00:17:02.448]  I see comments on InfoWars saying, you know, Alex, why are you saying there could be a real ISIS threat?
[00:17:02.888 --> 00:17:05.129]  Why are, you know, it's going to be a hoax, it's going to be a false flag.
[00:17:07.291 --> 00:17:15.236]  It is a false flag because ISIS has been empowered and funded by NATO and Homeland Security and they'll use an attack to take our liberties.
[00:17:15.596 --> 00:17:21.540]  It does not mean there aren't jihadi nut balls that are coming to attack us.
[00:17:25.509 --> 00:17:29.838]  See, the media always spins it that a false flag means it's totally staged by the government.
[00:17:30.639 --> 00:17:30.820]  No!
[00:17:31.501 --> 00:17:35.249]  Elements of the government can fund terrorists and then let them attack.
[00:17:35.612 --> 00:17:37.233]  Has Rand Paul ever been to Syria?
[00:17:37.433 --> 00:17:38.833]  Has he ever met with ISIS?
[00:17:38.893 --> 00:17:40.514]  I'm not trying to cause a fight, sir.
[00:17:40.554 --> 00:17:41.374]  No, no, no.
[00:17:41.574 --> 00:17:42.615]  We're going to have a fight.
[00:17:42.755 --> 00:17:44.235]  Because it's patently false.
[00:17:44.996 --> 00:17:51.038]  This is the same Rand Paul that said we didn't want to have anything to do with anything to do in the Middle East, by the way.
[00:17:51.138 --> 00:17:53.079]  I don't want to get in a fight with him at all.
[00:17:53.579 --> 00:17:54.559]  But it's not true.
[00:17:54.840 --> 00:17:56.000]  I know these people.
[00:17:56.340 --> 00:17:59.001]  I'm in contact with them all the time.
[00:17:59.101 --> 00:18:00.082]  And he is not.
[00:18:00.342 --> 00:18:00.982]  And he is not.
[00:18:01.042 --> 00:18:01.842]  And he is not.
[00:18:01.862 --> 00:18:02.923]  I mean, let's remember here.
[00:18:03.763 --> 00:18:07.252]  The people we are fighting today, we funded 20 years ago.
[00:18:09.153 --> 00:18:12.814]  And we did it because we were locked in this struggle with the Soviet Union.
[00:18:13.254 --> 00:18:19.276]  They invaded Afghanistan, and we did not want to see them control Central Asia.
[00:18:20.216 --> 00:18:22.476]  And we went to work.
[00:18:22.897 --> 00:18:29.438]  And it was President Reagan, in partnership with the Congress, led by Democrats, who said, you know what?
[00:18:29.598 --> 00:18:30.679]  Sounds like a pretty good idea.
[00:18:31.179 --> 00:18:36.000]  Let's deal with the ISI and the Pakistani military, and let's go recruit these Mujahideen.
[00:18:36.700 --> 00:18:37.241]  That's great.
[00:18:37.281 --> 00:18:45.066]  Let's get some to come from Saudi Arabia and other places, importing their Wahhabi brand of Islam, so that we can go beat the Soviet Union.
[00:18:45.347 --> 00:18:49.009]  That's what most false flags are, is opening the door, letting it happen.
[00:18:50.150 --> 00:18:52.272]  Look at how the British government was in the news two days ago.
[00:18:52.292 --> 00:18:58.956]  He's going to, quote, retrain the jihadis coming back from Syria, because huge amounts of them, tens of thousands, have come out of England.
[00:18:59.517 --> 00:19:00.718]  They're allowed to fly in and out.
[00:19:00.738 --> 00:19:02.379]  They're allowed to have Twitter and Facebook accounts.
[00:19:05.100 --> 00:19:06.341]  They are being protected.
[00:19:07.741 --> 00:19:09.022]  They're being protected here.
[00:19:09.942 --> 00:19:17.225]  It's in the news today in my stack that radical Islamist terrorists are using the open borders and the open visa program.
[00:19:19.139 --> 00:19:29.684]  Prior to last night, it was running about 73% of the people apprehended in the Rio Grande Valley, or OTMs, other than Mexican.
[00:19:29.704 --> 00:19:34.846]  A lot of Central Americans, but really from all over the world.
[00:19:35.927 --> 00:19:40.029]  And we were informed last night that that number has escalated to 80%.
[00:19:43.590 --> 00:19:45.051]  And this is a fact.
[00:19:45.091 --> 00:19:47.072]  So most of the people that we encounter here
[00:19:47.956 --> 00:19:51.699]  A larger percentage of them are people from other countries other than Mexico.
[00:19:51.780 --> 00:19:54.782]  And we're not told about the special interest aliens.
[00:19:55.403 --> 00:19:57.765]  We have had Somalians here.
[00:19:58.165 --> 00:20:04.751]  Once they got on that special alien list, they won't tell us that anymore.
[00:20:04.831 --> 00:20:13.278]  But there have been Somalians, India, Sri Lanka, Nepal, Chinese, you name it, we've had it here.
[00:20:13.819 --> 00:20:14.379]  We've also
[00:20:15.875 --> 00:20:28.966]  Found evidence that people from these special interest countries in particular Pakistan and Afghanistan Iran Are coming through our property During one of our Texas border volunteer operations last year.
[00:20:29.427 --> 00:20:40.076]  We had a group of ten We spotted we followed them informed the Border Patrol where they were going to come out on the highway Border Patrol were not able to respond fast enough.
[00:20:40.116 --> 00:20:41.737]  They got they climbed the fence and
[00:20:42.632 --> 00:20:47.177]  And loaded up and left and were not caught.
[00:20:48.138 --> 00:20:52.843]  But as one of them was climbing over the fence, he dropped a package.
[00:20:54.245 --> 00:20:57.368]  And that package was an Urdu dictionary.
[00:20:57.448 --> 00:21:01.713]  Urdu is a language spoken in Pakistan and Afghanistan.
[00:21:02.566 --> 00:21:10.751]  And in that translation book, Urdu and English, there were a lot of phrases circled and outlined.
[00:21:11.372 --> 00:21:12.533]  Do you speak Spanish?
[00:21:13.193 --> 00:21:14.154]  Do you speak English?
[00:21:14.794 --> 00:21:17.736]  So it's easier for them to slip through this private property.
[00:21:18.336 --> 00:21:19.637]  And that's just one example.
[00:21:19.877 --> 00:21:26.001]  And more recently, within the past two weeks, some Iranian money was found in a bailout vehicle.
[00:21:26.562 --> 00:21:28.583]  So we know they're coming in here.
[00:21:28.783 --> 00:21:42.832]  Besides that Iranian money being found in a bailout vehicle up here, four Syrians, which is not, you know, public news yet, but four Syrians were apprehended on the Rio Grande River a couple days ago.
[00:21:58.783 --> 00:22:06.506]  They now have 12 passenger jets in working order and have been photographed celebrating with them, basically saying they're going to kill us with them.
[00:22:31.639 --> 00:22:33.740]  We found backpacks with Qurans.
[00:22:34.540 --> 00:22:38.462]  Another fellow found a backpack with a prayer rug in it.
[00:22:38.862 --> 00:22:40.623]  You find hypodermic needles.
[00:22:40.683 --> 00:22:42.244]  You find pregnancy tests.
[00:22:42.284 --> 00:22:44.565]  You find everything in the world in this trash.
[00:22:44.966 --> 00:22:47.447]  Another friend had 10 Chinese in his yard.
[00:22:48.007 --> 00:22:49.287]  There's Arabs coming.
[00:22:51.428 --> 00:22:57.449]  The Border Patrol said at 1.3 out of 10 that they apprehended was OTMs other than Mexicans.
[00:22:58.770 --> 00:23:00.890]  There's all kinds of people.
[00:23:00.950 --> 00:23:02.850]  This is a national security issue.
[00:23:03.891 --> 00:23:05.851]  Everything that you're getting on the media is a lie.
[00:23:06.351 --> 00:23:08.352]  We live this every day, 24 hours.
[00:23:09.372 --> 00:23:11.292]  And it is not secure.
[00:23:11.812 --> 00:23:13.773]  When we got the wall built on our ranch,
[00:23:15.456 --> 00:23:23.918]  It is known as a force multiplier, and immediately they deployed agents that used to patrol the border before the 10, 12, 14 foot wall.
[00:23:23.978 --> 00:23:25.719]  You have 18 foot wall on this side.
[00:23:26.419 --> 00:23:29.980]  They took agents off the border because it's a force multiplier.
[00:23:30.480 --> 00:23:43.423]  ISIS cells that were active in the Juarez area, which is northern part of Chihuahua State, and that they were moving around over there, that they had, just that there was some activity
[00:23:44.378 --> 00:23:52.922]  And for the sheriffs along the border to be on the alert, for all law enforcement to be on the alert, and to be on the lookout for these people maybe trying to come across.
[00:23:53.302 --> 00:23:56.384]  If they show their ugly head in our area, we'll send them to hell.
[00:23:57.104 --> 00:23:59.085]  And I think the United States need to get busy.
[00:24:00.066 --> 00:24:00.986]  And they need to bomb them.
[00:24:01.726 --> 00:24:02.727]  They need to take them out.
[00:24:04.368 --> 00:24:13.352]  I would like for them to hit them so hard and so often that every time they hear a propeller on a plane or a jet aircraft engine that they urinate down both legs.
[00:24:13.945 --> 00:24:17.528]  Now, the reason they picked Juarez could be a strategic move.
[00:24:17.968 --> 00:24:19.370]  This is just right across the border.
[00:24:19.410 --> 00:24:22.452]  Juarez is no more than a few miles to my left.
[00:24:22.993 --> 00:24:26.135]  Now, we also have, you know, many other buildings in this area that we've talked about.
[00:24:26.175 --> 00:24:27.256]  We have the military base.
[00:24:27.716 --> 00:24:28.877]  FBI has an office.
[00:24:28.897 --> 00:24:34.282]  Do you have any information or any evidence that they're actually coming in the southern border now?
[00:24:34.702 --> 00:24:35.002]  Yes.
[00:24:35.363 --> 00:24:38.085]  Yes, I have information that... Tell me what you know.
[00:24:38.345 --> 00:24:42.849]  I know that at least 10 ISIS fighters have been caught coming across the Mexican border in Texas.
[00:24:43.730 --> 00:24:45.533]  There's nobody talking about it.
[00:24:45.734 --> 00:24:47.637]  How do you know that?
[00:24:47.837 --> 00:24:49.340]  Because I've asked the Border Patrol, Greta.
