[00:00:02.012 --> 00:00:03.174]  Coast to Coast.
[00:13:34.014 --> 00:13:38.137]  To quote Jim Morrison, we have now entered strange days.
[00:13:39.077 --> 00:13:40.438]  And they're only going to get stranger.
[00:13:43.140 --> 00:13:46.122]  It's up on InfoWars.com right now.
[00:13:48.715 --> 00:13:58.243]  That TSA lets illegals fly without ID, but it integrates with the local newscasts, but they harass mothers who have milk for their baby.
[00:13:58.944 --> 00:14:01.086]  You're a mother and a father, no criminal record.
[00:14:01.786 --> 00:14:06.150]  You've got a baby, you're flying, they're gonna make you dump your milk out or drink it in front of them.
[00:14:06.750 --> 00:14:10.594]  As an act of domination by the political class over you, the slaves.
[00:14:10.954 --> 00:14:13.116]  This is the breaking of the American people.
[00:14:14.394 --> 00:14:26.858]  They've already got the public schools in most areas operating as prison induction centers with the guards, the checkpoints, the frisking, the spies, the no free speech, the being arrested for drawing a picture of a gun.
[00:14:27.839 --> 00:14:31.200]  Or you're kicked out of school because your neighbor saw you with a Nerf gun in your backyard.
[00:14:31.820 --> 00:14:36.221]  There's no law against the Nerf gun in your backyard, but you're being kicked out of school.
[00:14:38.002 --> 00:14:41.003]  It's about training you to live in a totalitarian system.
[00:14:43.308 --> 00:14:46.809]  But, how do you train the adults to live under prison conditions?
[00:14:47.949 --> 00:14:53.571]  You take the middle class who flies the most, and the business class, and you break their will.
[00:14:55.291 --> 00:15:09.314]  When you show up to prison, or you're being interned for a longer period of time in jail, you get processed, you take your shoes off, and you get patted down, and you learn to be humiliated, and you get shot at.
[00:15:09.875 --> 00:15:10.895]  This is 101 conditioning.
[00:15:13.046 --> 00:15:23.091]  We're going to be getting to that newscast and breaking it down as well, but I first wanted to get to this report that's gone viral over the weekend from InfoWars.com.
[00:15:24.412 --> 00:15:29.174]  Homeland Security feds swarm small town in bizarre unannounced show of force.
[00:15:29.735 --> 00:15:35.638]  School field besieged by Blackhawk chopper, SWAT vehicles, other helicopters, armored vehicles.
[00:15:36.892 --> 00:15:46.642]  Homeland Security agents backed by SWAT teams, armored vehicles, and Black Hawk helicopters staged a bizarre unannounced show of force in front of a school in a small town in Illinois.
[00:15:47.683 --> 00:15:52.308]  Scenes which will exacerbate concerns about the increasing militarization of U.S.
[00:15:52.488 --> 00:15:53.309]  law enforcement.
[00:15:54.298 --> 00:16:01.265]  Residents of Livingston, Illinois, population 850, were shocked to see agents from Homeland Security, the U.S.
[00:16:01.305 --> 00:16:08.193]  Customs and Border Patrol, local police agencies, swarm afield belonging to school-age children yesterday.
[00:16:09.154 --> 00:16:15.480]  Just so happens that this is near the county where we interviewed an emergency manager and disguised his voice four years ago.
[00:16:16.630 --> 00:16:21.851]  And it was later confirmed by documents in New York and other states that they were preparing mass graves.
[00:16:22.331 --> 00:16:33.594]  They were preparing in this one county area of Illinois for one million dead from a bioweapon and telling them the bioweapon is coming, not a question of if but when.
[00:16:34.034 --> 00:16:40.676]  Harden your facilities and prepare for the militia during the collapse to blow up your police station.
[00:16:42.455 --> 00:16:43.736]  And those interviews were picked up.
[00:16:43.796 --> 00:16:44.657]  It went nationwide.
[00:16:45.157 --> 00:16:45.978]  People didn't believe it.
[00:16:46.078 --> 00:17:02.913]  We were then contacted by the cemetery departments in Nevada, in Dallas, in Rochester, New York, a bunch of places, published those secret documents with the phone numbers of the three states where they had been prepared for millions of dead.
[00:17:03.854 --> 00:17:05.396]  So it's a giant secret program.
[00:17:08.663 --> 00:17:13.187]  Where they're preparing to release a bioweapon, or that might just be the cover, and then start a civil war.
[00:17:13.207 --> 00:17:16.189]  I mean, you have to understand, the Feds are 24-7 training for this.
[00:17:17.310 --> 00:17:20.693]  And saying the American gun owner is going to have a war with the Pentagon.
[00:17:21.854 --> 00:17:32.843]  And since I broke all this, no brag, just fact, it's been in AP, Reuters, Stars and Stripes, Army Times, Washington Times, Forbes.
[00:17:34.104 --> 00:17:37.027]  Pentagon prepares to fight their main enemy, the Tea Party.
[00:17:37.998 --> 00:17:38.498]  Headline.
[00:17:38.518 --> 00:17:39.699]  I mean, go look it up!
[00:17:41.161 --> 00:17:42.862]  And again, I just harp on this 24-7.
[00:17:46.225 --> 00:18:01.438]  Because they've gone from this being secret to this now being operational at every major police department level, and now they're fanning out to small towns, giving them dossiers, names, who's to be hit.
[00:18:04.870 --> 00:18:16.180]  And there's enough peer pressure in the military and police that there's a good chance they give the order, they're going to come down on the American people like a hammer.
[00:18:17.321 --> 00:18:20.004]  And then all hell is going to break loose in this country.
[00:18:21.432 --> 00:18:24.054]  And look, you've already seen our government start a war with Russia.
[00:18:24.394 --> 00:18:26.135]  You've already seen them ship guns into Mexico.
[00:18:26.395 --> 00:18:28.037]  You've already seen them stand down in Benghazi.
[00:18:28.237 --> 00:18:30.198]  You've already seen them turn Al-Qaeda loose worldwide.
[00:18:30.638 --> 00:18:31.539]  Publicly and not care.
[00:18:31.879 --> 00:18:34.901]  And in the CFR website, say how good Al-Qaeda and ISIS are.
[00:18:35.541 --> 00:18:37.443]  And now Al-Arabia is basically endorsing them.
[00:18:39.284 --> 00:18:40.325]  So Al-Qaeda's good.
[00:18:41.365 --> 00:18:45.548]  Illegal aliens can fly without IDs, but a mother with milk is bad.
[00:18:47.000 --> 00:18:48.201]  A mother with milk is bad.
[00:18:48.221 --> 00:18:49.902]  George Washington is bad.
[00:18:50.323 --> 00:18:51.483]  Second Amendment is bad.
[00:18:51.784 --> 00:18:53.045]  Private property is bad.
[00:18:53.505 --> 00:18:54.346]  Freedom is bad.
[00:18:54.366 --> 00:19:09.197]  If you want to know what's happening, ladies and gentlemen, it was in an episode of Sworn to Secrecy that first aired in 1998, July 13th, on the History Channel.
[00:19:15.089 --> 00:19:20.655]  Sworn to Secrecy, Episode 65, The Invasion of Panama, narrated by Charlton Heston.
[00:19:20.955 --> 00:19:22.797]  And in it, they talk about how the U.S.
[00:19:23.017 --> 00:19:34.408]  acclimated the Panamanians to have helicopters landing and troops on the streets for six months before the actual invasion, so they stood down and their military stood down when they attacked.
[00:19:35.049 --> 00:19:36.591]  And that's all this is.
[00:19:38.294 --> 00:19:39.195]  ...is acclimation.
[00:19:40.396 --> 00:19:50.146]  Under the John Warner Defense Authorization Act, which transcends Obama from 2007, they state they're preparing to take out the state governors and the legislators.
[00:19:52.288 --> 00:19:53.810]  And, I mean, they're public about it.
[00:19:54.488 --> 00:19:55.469]  Northcom is public.
[00:19:56.289 --> 00:19:59.052]  They are tracking and listening to all the state legislators, you name it.
[00:19:59.072 --> 00:20:00.012]  I mean, this is pure treason.
[00:20:00.793 --> 00:20:04.636]  And they're prepared to go to all their houses, line them up, and shoot them in the head.
[00:20:05.417 --> 00:20:06.458]  So that's who runs this country.
[00:20:06.478 --> 00:20:07.178]  You just need to know that.
[00:20:07.458 --> 00:20:07.999]  We'll be right back.
[00:20:10.882 --> 00:20:12.483]  Time and time again.
[00:20:12.843 --> 00:20:15.324]  You need to come here and help us.
[00:20:15.424 --> 00:20:16.505]  We need assistance.
[00:20:16.865 --> 00:20:17.426]  Please!
[00:20:17.686 --> 00:20:20.987]  Those we should be able to depend on let us down.
[00:20:21.268 --> 00:20:27.351]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[00:20:27.651 --> 00:20:29.973]  Don't depend on the government to save you.
[00:20:30.173 --> 00:20:36.538]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[00:20:36.818 --> 00:20:49.107]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[00:20:49.147 --> 00:20:49.487]  Call 866-229-0927.
[00:20:49.667 --> 00:20:53.550]  We are hurting down here and we need help.
[00:20:56.452 --> 00:20:57.313]  Immediately!
[00:20:57.353 --> 00:21:01.735]  Before it's time to survive, it's time to prepare.
[00:21:02.116 --> 00:21:04.477]  MyPatriotSupply.com.
[00:21:04.897 --> 00:21:07.279]  MyPatriotSupply.com.
[00:21:09.420 --> 00:21:11.962]  Alex Jones here for InfoWars.com.
[00:21:12.202 --> 00:21:16.825]  In the month of July, we have got giant specials on everything at MadeIn1776.com.
[00:21:16.845 --> 00:21:18.826]  The already discounted Made In 1776 t-shirts are only $17.76.
[00:21:24.309 --> 00:21:28.652]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[00:21:28.692 --> 00:21:30.433]  There's only 500 of each.
[00:21:30.653 --> 00:21:34.776]  We're talking about Made in America belt buckles in nickel brass.
[00:21:34.856 --> 00:21:36.937]  This is more than a summer blowout special.
[00:21:37.097 --> 00:21:40.019]  This is a new declaration of independence.
[00:21:40.219 --> 00:21:51.626]  But to expand the info orb, we're offering the equivalent of more than five months free right now when you get a membership at PrisonPlanet.tv for a limited time, only $39.95 a year.
[00:21:51.926 --> 00:21:55.428]  That's more than five months free off the regular price.
[00:21:55.769 --> 00:22:02.012]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[00:22:02.373 --> 00:22:07.416]  Molon Labe, you can take my gun from my cold, dead hands.
[00:22:08.823 --> 00:22:09.223]  Question.
[00:22:09.584 --> 00:22:13.827]  Could too many GMO foods and toxins be overloading your digestive and immune systems?
[00:22:14.367 --> 00:22:15.208]  Answer, yes.
[00:22:15.628 --> 00:22:21.413]  If you're searching for a powerful detox that's gentle enough to use every day, use Pro-EM-1 from Terragonics.
[00:22:21.873 --> 00:22:29.118]  Pro-EM-1 is a powerful liquid probiotic that uses good bacteria to suppress pathogens and gently eliminate toxins from your body.
[00:22:29.439 --> 00:22:37.485]  A healthy digestive system will cleanse and remove toxins, support weight loss, improve absorption of food nutrients, and aid in controlling yeast and other infections.
[00:22:37.785 --> 00:22:45.467]  Pro-EM1 is made with only non-GMO and certified organic ingredients, has no preservatives, and is dairy, soy, wheat, and gluten-free.
[00:22:45.727 --> 00:22:48.088]  Pro-EM1 is the key to your digestive health.
[00:22:48.468 --> 00:22:52.189]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[00:22:52.349 --> 00:22:55.430]  Spelled T-E-R-A-G-A-N-I-X dot com.
[00:22:55.690 --> 00:22:56.690]  Or call toll-free 866-369-3678.
[00:22:56.730 --> 00:22:57.050]  That's 866-369-3678.
[00:22:57.070 --> 00:22:58.511]  Also available through Amazon Prime.
[00:22:58.531 --> 00:22:59.531]  Pro-EM1 from Terragonics.
[00:22:59.571 --> 00:23:00.431]  Life's getting better.
[00:23:08.861 --> 00:23:12.083]  How can you save a ton of money and prepare for emergencies?
[00:23:12.484 --> 00:23:15.386]  By having your own in-home freeze dryer from Harvest Rite!
[00:23:15.706 --> 00:23:19.348]  Now you can cut down on wasted food by freeze drying your leftovers!
[00:23:19.708 --> 00:23:20.249]  That's right!
[00:23:20.429 --> 00:23:28.534]  Create your own long-term food storage by freeze drying your own fruits, meats, vegetables, even complete meals with the Harvest Rite in-home freeze dryer!
[00:23:28.915 --> 00:23:31.316]  Imagine the savings and the peace of mind!
[00:23:31.676 --> 00:23:36.620]  See how the amazing Harvest Rite freeze dryer works at HarvestRite.com
[00:23:37.858 --> 00:23:40.819]  Teenagers like me used to think our parents were just weird.
[00:23:41.400 --> 00:23:45.321]  Because they put their phones and computers inside those flimsy little fake leather cases.
[00:23:45.781 --> 00:23:47.762]  Then my folks both got a Blocket Pocket.
[00:23:48.082 --> 00:23:50.524]  Mom knows it keeps her safe from the phone's radiation.
[00:23:50.884 --> 00:23:53.185]  Dad knows it keeps his information private.
[00:23:53.545 --> 00:23:56.106]  I like my Blocket Pocket because it blocks hacking and tracking.
[00:23:56.126 --> 00:23:57.046]  Awesome!
[00:23:57.467 --> 00:23:59.828]  BlocketPocket.com has other cool stuff too.
[00:23:59.848 --> 00:24:02.149]  Huh, guess my parents aren't so weird.
[00:24:02.369 --> 00:24:04.850]  Get your Blocket Pocket at BlocketPocket.com.
[00:24:22.729 --> 00:24:34.677]  Long before they put troops on the streets after 9-11, in major cities like New York, Chicago, Boston, Los Angeles, Houston, they were having military drills everywhere.
[00:24:35.137 --> 00:24:37.179]  In many cases, we were actually on the ground.
[00:24:37.679 --> 00:24:40.701]  We would be tipped off by the Army or the Marines, who didn't like what was happening.
[00:24:41.181 --> 00:24:43.623]  And we would show up, and the Marines or Army would show up.
[00:24:43.843 --> 00:24:46.585]  I made four films on the subject, police state films.
[00:24:47.005 --> 00:24:50.488]  Police State 2000, right through Police State 4, The Rise of FEMA.
[00:24:51.028 --> 00:24:52.049]  So four films on it.
[00:24:53.029 --> 00:25:00.254]  And they would have Marines actually start an army, actually go out on the highway and actually start pulling real people out of their cars.
[00:25:02.475 --> 00:25:06.157]  Or they would covertly lease a building and then just blow it up next to a nursing home.
[00:25:07.138 --> 00:25:08.659]  And then tell the public nothing happened.
[00:25:11.320 --> 00:25:18.545]  And then I'd show up and they'd have, you know, guys run out in camo and stick guns to our chest and take our footage.
[00:25:18.585 --> 00:25:20.346]  I mean, this was going on.
[00:25:21.701 --> 00:25:29.364]  And then I'll interview police chiefs and emergency managers, and I mean major police chiefs, like the police chief of San Antonio.
[00:25:31.085 --> 00:25:31.985]  This is in these films.
[00:25:32.946 --> 00:25:36.387]  And the head emergency manager for Kingsville, Thomas Sanchez.
[00:25:37.067 --> 00:25:38.448]  We ought to call and see if he's still alive.
[00:25:38.468 --> 00:25:42.029]  I mean, he was only like 60-something, 16, 17 years ago.
[00:25:42.069 --> 00:25:42.730]  I'm sure he's around.
[00:25:42.750 --> 00:25:45.631]  Yeah, boy, he got threatened after he came on the show.
[00:25:45.951 --> 00:25:46.911]  And he was in Vietnam.
[00:25:46.931 --> 00:25:48.192]  He was in military intelligence.
[00:25:49.383 --> 00:25:52.644]  And they'd run a takeover like this in Vietnam, so he knew what it was.
[00:25:52.684 --> 00:25:53.384]  He was on my show.
[00:25:53.764 --> 00:25:55.465]  And he said, Clinton is checking.
[00:25:55.605 --> 00:25:57.546]  I was briefed on it by Delta Force.
[00:25:57.866 --> 00:26:01.187]  They are preparing to see if a gun confiscation would be operable.
[00:26:01.687 --> 00:26:02.567]  This is treason.
[00:26:03.067 --> 00:26:04.468]  We did this in Vietnam.
[00:26:05.368 --> 00:26:07.229]  This is Phoenix Project type stuff.
[00:26:09.109 --> 00:26:13.591]  Imagine, I'm sitting there with police chiefs, like Ali Philippus, who was in Army Intelligence.
[00:26:15.410 --> 00:26:17.591]  And so he knew what he was seeing and said, this is treason.
[00:26:18.291 --> 00:26:24.554]  And I was talking to emergency, it was because the veterans knew what an authoritarian takeover looks like.
[00:26:24.934 --> 00:26:26.695]  Because they'd been part of it in other countries.
[00:26:27.315 --> 00:26:31.117]  They'd done it before, so they knew what was going on.
[00:26:31.577 --> 00:26:33.338]  And we're like, you're not doing this in America.
