[00:00:19.605 --> 00:00:20.425]  Good evening, everyone.
[00:03:38.559 --> 00:03:45.389]  And if the SPLC says you're dangerous, well you can count on the mainstream media to echo that thought.
[00:03:46.069 --> 00:03:47.891]  I don't want that man to have a gun.
[00:03:48.391 --> 00:04:00.540]  I wouldn't feel comfortable having an argument with him in his home, where he had access to his 50 weapons, and if he got really mad at something I said, or if I disputed his contentions.
[00:04:00.760 --> 00:04:06.745]  Challenge Alex Jones to a boxing match, show up with a semi-automatic that you got legally, and pop him!
[00:04:06.965 --> 00:04:07.666]  I'd love to see that!
[00:04:08.606 --> 00:04:09.007]  In uniform!
[00:04:10.808 --> 00:04:18.735]  And it's not just MSNBC and SPLC who are trying to convince the public that constitutionalists are dangerous.
[00:04:19.055 --> 00:04:27.862]  Remember that police departments across the country, well they are being militarized and trained to deal with the homegrown threat.
[00:04:28.163 --> 00:04:32.987]  You know, returning veterans and people who support the Constitution and Bill of Rights.
[00:04:33.447 --> 00:04:37.609]  And we all know about the massive arms buildup by the Department of Homeland Security.
[00:04:38.050 --> 00:04:55.419]  And in an interview earlier this year with Fox News in Morgan County, the Indiana police sergeant admitted that the increasing militarization of domestic police departments is to deal with returning veterans who are now seen as a homegrown threat.
[00:04:56.004 --> 00:04:59.546]  We really didn't have the violence that we see today.
[00:04:59.566 --> 00:05:05.230]  The weaponry is totally different now than it was in the beginning of my career.
[00:05:06.011 --> 00:05:14.176]  Plus you have a lot of people that are coming out of the military that have the ability and the knowledge to build IEDs and to defeat law enforcement techniques.
[00:05:14.276 --> 00:05:22.281]  Morgan County Sheriff SWAT Commander Dan Downing says such a vehicle would have helped get deputies close the day they were fired at by a barricaded gunman in 2011.
[00:05:23.578 --> 00:05:24.479]  So there you go.
[00:05:24.639 --> 00:05:33.786]  Police departments across the country now equipped with mine-resistant vehicles, MRAPs, who were once used to fight wars in Iraq and Afghanistan.
[00:05:34.026 --> 00:05:37.148]  Well, they are now patrolling the streets of America.
[00:05:37.529 --> 00:05:40.211]  And we're not the only ones who've been warning you about this.
[00:05:40.271 --> 00:05:44.194]  Some of you may remember former Marine Corps Colonel Peter Martino
[00:05:44.614 --> 00:05:48.035]  He was stationed in Fallujah and he actually trained Iraqi soldiers.
[00:05:48.396 --> 00:06:02.642]  Well, he said publicly numerous times, including right here on our show, that the Department of Homeland Security is working with law enforcement to build a domestic army because the federal government is afraid of its own citizens.
[00:06:03.522 --> 00:06:09.924]  And don't forget, the FBI, the DHS, and the nation's police departments, they are being trained that we are the enemy.
[00:06:10.504 --> 00:06:16.346]  And look, I've got here a Department of Justice Constitutionalist Extremist Guide right here in my hand.
[00:06:16.386 --> 00:06:18.026]  This was published by the DOJ.
[00:06:19.267 --> 00:06:26.409]  And it says to look out for American citizens who are members of the Patriot Movement.
[00:06:27.486 --> 00:06:40.514]  This is a training manual that's titled Investigating Terrorism and Criminal Extremism, published by the DOJ, complete with terms and concepts to help recognize potential extremists.
[00:06:40.974 --> 00:06:44.216]  I'm going to read some of their bullet points, and you're not going to believe this.
[00:06:44.236 --> 00:06:47.899]  This is what they consider to be extremist speech.
[00:06:48.459 --> 00:06:59.608]  Anyone who talks about black helicopters, well they are obviously prone to conspiracy theory beliefs and they should be monitored and considered a threat, according to the DOJ.
[00:07:00.129 --> 00:07:05.934]  If you talk about the Bilderberg Group, or the Trilateral Commission, or the CFR, you are a threat.
[00:07:06.514 --> 00:07:11.277]  Anyone who talks about the Illuminati or the New World Order, well, you're a threat.
[00:07:11.698 --> 00:07:20.243]  And if you stockpile food, water, and weapons, you might be an extremist, according to the United States Department of Justice.
[00:07:20.904 --> 00:07:24.246]  And this is also echoed by the Department of Defense.
[00:07:24.766 --> 00:07:30.030]  And they say that the Founding Fathers would not be welcome in today's military.
[00:07:30.170 --> 00:07:31.291]  Yeah, they said that.
[00:07:31.511 --> 00:07:34.533]  This is in a recent DOD training manual.
[00:07:35.033 --> 00:07:35.674]  Now, FEMA
[00:07:36.594 --> 00:07:39.235]  FEMA's actually taking this even a step further.
[00:07:39.275 --> 00:07:45.258]  They're actually training their agents that the nation's founding fathers were terrorists.
[00:07:46.198 --> 00:07:52.200]  Who was the first terrorist organization in the United States?
[00:07:52.380 --> 00:07:52.620]  Who?
[00:07:52.680 --> 00:07:53.961]  Founding fathers.
[00:07:54.363 --> 00:07:56.084]  You mean Thomas Jefferson?
[00:07:56.304 --> 00:07:58.504]  You mean George Washington?
[00:07:58.544 --> 00:07:59.745]  Paul Convere?
[00:08:00.905 --> 00:08:04.446]  These guys right here... Let me ask you something.
[00:08:04.526 --> 00:08:05.866]  Did they try to scare people?
[00:08:06.987 --> 00:08:09.407]  They tried to intimidate the British?
[00:08:09.648 --> 00:08:11.868]  Did they use acts of violence?
[00:08:12.208 --> 00:08:17.650]  Your founding fathers, my founding fathers, were involved in acts of terrorism against British officials.
[00:08:17.938 --> 00:08:23.021]  Meanwhile, the militarized police force in this country, well, they're starting to buy into all this.
[00:08:23.601 --> 00:08:26.943]  And no better example than this clip we're going to show you right now.
[00:08:27.123 --> 00:08:35.648]  And this is the state troopers' reaction when they discover the United States Constitution in the front seat of this woman's car.
[00:08:35.989 --> 00:08:40.611]  This was during a roadside checkpoint and inspection.
[00:08:41.052 --> 00:08:41.712]  Let's check it out.
[00:08:42.512 --> 00:08:43.213]  Step out of the car for me.
[00:08:44.244 --> 00:08:45.424]  Step out of the car for me.
[00:08:45.444 --> 00:08:46.905]  Step out of the car for me.
[00:08:46.925 --> 00:08:50.045]  No sir, don't you touch any of my personal belongings in this car!
[00:08:50.385 --> 00:08:52.406]  You're right, I've recorded this conversation!
[00:08:52.486 --> 00:08:53.026]  That's assault.
[00:08:53.206 --> 00:08:53.606]  Yes I did!
[00:08:53.906 --> 00:08:54.746]  Resisting arrest.
[00:08:54.786 --> 00:08:56.266]  It is not assault!
[00:08:56.607 --> 00:08:57.247]  I'll get the car.
[00:08:57.527 --> 00:08:59.887]  You wouldn't believe all the paraphernalia in here.
[00:08:59.907 --> 00:09:03.208]  I mean, look at this clipboard right here.
[00:09:03.228 --> 00:09:04.608]  Check me out.
[00:09:04.648 --> 00:09:06.709]  Comment upon voluntary nature of social security.
[00:09:06.909 --> 00:09:08.049]  It's a whole riot act.
[00:09:08.809 --> 00:09:12.230]  On why you don't have to have a social security card to pay into social security.
[00:09:12.250 --> 00:09:13.310]  She's just anti-government here.
[00:09:14.588 --> 00:09:20.018]  Uh, she apparently belongs to some kind of a, uh, clan or something.
[00:09:20.278 --> 00:09:21.040]  Militant group.
[00:09:21.060 --> 00:09:21.240]  Yeah.
[00:09:21.801 --> 00:09:25.668]  It's, uh, Dixon Land Law Journal Constitution Society.
[00:09:26.511 --> 00:09:29.433]  I mean, compulsory production of documents.
[00:09:29.533 --> 00:09:39.820]  And while the nation's police departments begin to act like an occupying force in this country, the UN wants to give us a very special Christmas present this year.
[00:09:40.401 --> 00:09:45.324]  As the UN's Arms Trade Treaty, well it's set to go in effect on December 24th,
[00:09:46.425 --> 00:09:59.273]  On its official website, the United Nations Office for Disarmament Affairs, yeah you like the sound of that, well they announced that the UN's Arms Trade Treaty will enter into force on 24 December 2014.
[00:10:00.214 --> 00:10:03.095]  Now, here are some of the provisions.
[00:10:03.656 --> 00:10:04.456]  Article 2 says,
[00:10:06.223 --> 00:10:17.568]  That the right to own, buy, sell, trade, or transfer all means of arms resistance, including handguns, will be denied to civilians.
[00:10:18.048 --> 00:10:19.929]  Yeah, I dare you to try that in Texas.
[00:10:20.089 --> 00:10:20.709]  Come and take it.
[00:10:21.150 --> 00:10:24.991]  Article 3 says that you can't have any ammo.
[00:10:25.631 --> 00:10:30.814]  And Article 4 says even components of weapons will be denied to civilians.
[00:10:31.738 --> 00:10:37.840]  Look, I don't know what else to tell you other than the fact that this is the systematic destruction of our Bill of Rights.
[00:10:38.380 --> 00:10:38.641]  Alright?
[00:10:39.021 --> 00:10:43.682]  And basically they're saying let's disarm the public because the government will keep us safe.
[00:10:44.123 --> 00:10:53.886]  And a militarized police force, they will have all the guns, they will have all the ammo to help local and state authorities restore and maintain law and order.
[00:10:54.366 --> 00:10:55.887]  Yeah, you like the sound of that?
[00:10:56.687 --> 00:10:58.168]  Look, I got a news flash for you.
[00:10:58.528 --> 00:11:04.433]  In case you haven't heard, the Second Amendment wasn't put there for hunting and fishing or for sport.
[00:11:04.873 --> 00:11:10.577]  No, it was put there in case we need to fight against an oppressive government.
[00:11:10.957 --> 00:11:20.384]  In the last six or seven genocides in the last century, well, they have all occurred in countries where they banned citizen ownership of guns.
[00:11:21.184 --> 00:11:21.805]  Coincidence?
[00:11:22.445 --> 00:11:23.026]  I think not.
[00:11:23.942 --> 00:11:25.444]  Hey, we're going to take a quick break right now.
[00:11:25.504 --> 00:11:34.853]  When we come back, we have a report from Jakari Jackson, and we'll have a report from Rob Due and Joe Biggs, who immersed themselves in virtual reality.
[00:11:35.133 --> 00:11:36.314]  Yeah, that ought to be interesting.
[00:11:36.815 --> 00:11:39.317]  The InfoWars Nightly News will return right after this.
[00:11:39.577 --> 00:11:40.058]  Stick around.
[00:11:41.661 --> 00:11:52.811]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[00:11:53.051 --> 00:12:01.018]  The most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed.
[00:12:01.198 --> 00:12:01.538]  We're good to go.
[00:12:28.996 --> 00:12:32.158]  And it's tailor made to boost your New Year's resolutions.
[00:12:32.458 --> 00:12:34.539]  Supplies of Secret 12 are very limited.
[00:12:34.819 --> 00:12:41.282]  Secure yours today at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:12:42.082 --> 00:12:49.106]  2015 is almost here and with it comes those New Year's resolutions to finally transform your body the way you want it.
[00:12:49.386 --> 00:12:53.167]  There's a reason over 88% of New Year's resolutions fail.
[00:12:53.307 --> 00:12:59.409]  Make this year different by equipping yourself with OxyPowder, the next level in cleansing the body naturally.
[00:12:59.769 --> 00:13:05.571]  Using super oxygenation, OxyPowder, available through Infowarslife.com, gently cleanses the body.
[00:13:05.771 --> 00:13:07.672]  While you sleep with easy capsules.
[00:13:08.012 --> 00:13:13.695]  Tens of thousands of individuals have used Oxy-Powder to cleanse their bodies and aid in their transformations.
[00:13:14.095 --> 00:13:19.397]  Even InfoWars Nightly News Director Rob Dew has been using Oxy-Powder with incredible success.
[00:13:19.717 --> 00:13:22.078]  Took it that first day and then I took it for six more days after that.
[00:13:22.239 --> 00:13:24.079]  Twelve pounds melted off in about a week.
[00:13:24.159 --> 00:13:24.700]  I'd say a week.
[00:13:24.860 --> 00:13:25.300]  Seven days.
[00:13:26.420 --> 00:13:27.481]  2015 can be different.
[00:13:27.601 --> 00:13:30.562]  Diet and exercise are important, but a lot of us have already tried that.
[00:13:30.842 --> 00:13:32.643]  Oxy-Powder flushes it out.
[00:13:33.023 --> 00:13:35.724]  Secure your Oxy-Powder at Infowarslife.com.
[00:13:35.744 --> 00:13:37.865]  That's Infowarslife.com or 888-253-3139.
[00:13:42.554 --> 00:13:48.758]  Well, for the first time in history, the Texas Capitol is publicly displaying a nativity scene.
[00:13:49.399 --> 00:13:51.700]  And this wasn't accomplished without a fight.
[00:13:51.740 --> 00:13:58.425]  There are many groups and organizations who tried to stop this as the War on Christmas continues.
[00:14:00.406 --> 00:14:11.674]  Nativity scenes, you can see throughout the world, oftentimes are attempts for us to, as it were, enculturate or to make present to us in our present age
[00:14:12.199 --> 00:14:14.761]  That which happened 2,000 years ago.
[00:14:15.201 --> 00:14:18.944]  So this is the first year of our nativity scene to be on display in the Texas Capitol.
[00:14:20.085 --> 00:14:26.369]  It's an effort to bring the joy and the hope of the birth of our Savior Christ to all Texans.
[00:14:26.790 --> 00:14:28.831]  We're going to have it publicly displayed for a week here.
[00:14:29.272 --> 00:14:35.056]  Well, we very much feel that there's been a war on Christmas and an effort to drive Christ out of Christmas has become very materialistic.
[00:14:35.636 --> 00:14:42.858]  And we hope that this will refocus folks on what the true meaning of Christmas is, and that is the birth of our Savior.
[00:14:43.158 --> 00:14:45.479]  I really don't see any reason for folks to have pushback.
[00:14:45.519 --> 00:14:51.061]  In fact, I think the best solution when somebody disagrees with speech is for them to engage in more speech.
[00:14:51.321 --> 00:14:55.822]  Lord, bless this Christian, and bless all who gaze upon his manger.
[00:14:56.302 --> 00:15:04.365]  May it remind them of the humble birth of Christ, and raise up our thoughts to him who is God amongst us.
[00:15:06.257 --> 00:15:12.579]  Well, that's good to see the true meaning of Christmas right there on display in the Texas Capitol.
[00:15:12.899 --> 00:15:13.559]  Thank you, Jesus.
[00:15:13.979 --> 00:15:14.979]  Hey, we're going to take a quick break.
[00:15:15.079 --> 00:15:16.880]  InfoWars Nightly News will return.
[00:15:17.080 --> 00:15:17.540]  Stick around.
[00:15:24.929 --> 00:15:26.930]  The Molon Lave Silver Coin.
[00:15:27.231 --> 00:15:28.992]  Certified by the Provident Mint.
[00:15:29.172 --> 00:15:33.434]  This 1 ounce silver round is .999% fine silver.
[00:15:33.655 --> 00:15:41.340]  Inspired by the legendary Spartan King Leonidas and his refusal to lay down arms in defiance of Emperor Xerxes.
[00:15:41.540 --> 00:15:42.340]  Molon Lave.
[00:15:42.500 --> 00:15:44.161]  That's Greek for come and take it.
[00:15:44.361 --> 00:15:47.423]  This is available now at InfoWarStore.com.
[00:15:47.844 --> 00:15:49.765]  Act now as supplies are limited.
[00:15:49.885 --> 00:15:52.146]  And don't forget, free shipping and a free gift.
[00:15:52.367 --> 00:15:54.288]  That's InfoWarStore.com.
[00:15:54.608 --> 00:15:57.510]  This is Alex Jones for InfoWarsLife.com.
[00:15:57.690 --> 00:15:59.631]  The latest in preparedness is now here.
[00:15:59.832 --> 00:16:05.816]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[00:16:05.996 --> 00:16:15.662]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution and it's entirely free of toxic artificial additives that are loaded into many products.
[00:16:15.942 --> 00:16:23.868]  Purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com.
[00:16:25.869 --> 00:16:32.096]  Hey guys, Rob Dew and Joe Biggs here from InfoWars.com and InfoWars Nightly News, and we're here today to give you a gear review.
[00:16:32.436 --> 00:16:40.785]  Now this is something we don't do that much on InfoWars, but we thought this piece of equipment we should definitely put a few eyeballs on, and it's the Samsung Galaxy VR.
[00:16:41.105 --> 00:16:47.832]  That's right, the new virtual reality product from Samsung, and earlier today Joe Biggs got to open up the box and take a look at it, and here's what he found.
[00:16:48.132 --> 00:16:50.652]  Joe Biggs here with InfoWars.com.
[00:16:50.973 --> 00:16:55.093]  Now today I'm going to do a product review of the new Samsung Gear VR.
[00:16:55.113 --> 00:16:59.314]  It's a new virtual reality headset powered by Oculus Rift.
[00:16:59.734 --> 00:17:10.696]  Now what you need to have for this is your Samsung Galaxy Note 4 telephone and what that does is that will pop into the front of the screen and be used to operate this.
[00:17:10.716 --> 00:17:13.417]  So what we're going to do now is I'm going to open this up for the first time.
[00:17:13.457 --> 00:17:14.117]  I'm pretty excited.
[00:17:14.877 --> 00:17:18.099]  Waited a few weeks or so and I'm really excited to see what's in here.
[00:17:18.159 --> 00:17:36.447]  So let's take a look at that All right, so as you can see it comes in a pretty handy-dandy case So as you can see it has this front piece put your cell phone in up here and
[00:17:44.813 --> 00:17:45.753]  All right, now I can see.
[00:17:45.773 --> 00:17:46.474]  Whoa, there we go.
[00:17:46.494 --> 00:17:54.397]  It says health and safety warning read and follow all warnings and instructions included with the Gear VR before use.
[00:17:54.417 --> 00:17:56.637]  Gear VR should be adjusted for each user.
[00:18:00.079 --> 00:18:00.439]  Wow.
[00:18:01.579 --> 00:18:03.480]  I'm in a desert on top of a mountain.
[00:18:07.401 --> 00:18:08.582]  You can even see your shadow.
[00:18:10.745 --> 00:18:17.016]  So Joe, what were your first impressions on pulling the product out of the box, the Samsung Virtual Reality Headset, and then putting it on for the first time?
[00:18:17.036 --> 00:18:20.341]  It's like taking the world and just putting it like right there in your face.
[00:18:20.401 --> 00:18:20.602]  I mean...
[00:18:22.352 --> 00:18:24.333]  You submerge yourself into where you're at.
[00:18:24.793 --> 00:18:30.757]  It's like you're in an office and the next thing you know, you're standing in a field with horses running by you.
[00:18:31.037 --> 00:18:34.059]  It is so intense and it almost throws you off balance.
[00:18:34.079 --> 00:18:40.182]  I mean, if you even try to stand up while using this, which it says it's not recommended for, you start to lose a sense of balance.
[00:18:40.202 --> 00:18:41.663]  You definitely have to be seated wearing it.
[00:18:42.083 --> 00:18:44.644]  But, I mean, man oh man, it is intense!
[00:18:44.944 --> 00:18:45.225]  Wow.
[00:18:45.565 --> 00:18:46.765]  Well, and let's take a look at some of these.
[00:18:46.925 --> 00:18:50.967]  Ars Technica put out an article, Gear VR Product Use Warnings.
[00:18:50.987 --> 00:19:06.774]  They just basically took the page from the website or whatever they're offering, and it says, you know, consult a physician if you're pregnant, elderly, have pre-existing binocular vision abnormalities, psychiatric disorders, or suffer from a heart condition or serious medical condition.
[00:19:07.034 --> 00:19:08.495]  Which you probably see that on most products.
[00:19:08.515 --> 00:19:11.837]  I mean but I mean you gotta understand that like I said it's so vivid and so there.
[00:19:11.897 --> 00:19:16.819]  I mean you almost kind of just if there was a fan blowing and you were staying in the desert you would feel like you're there.
[00:19:16.839 --> 00:19:17.660]  So I feel the wind.
[00:19:17.840 --> 00:19:18.080]  Yeah.
[00:19:18.460 --> 00:19:19.981]  So more stuff here.
[00:19:20.241 --> 00:19:23.863]  Negatively impacts hand-eye coordination, balance and multitasking ability.
[00:19:24.123 --> 00:19:27.065]  So they say it should only be used on kids 13 years and older.
[00:19:27.965 --> 00:19:34.570]  Don't use it under the influence of alcohol or drugs, or if you're under emotional stress or anxiety, or when suffering from the cold or flu.
[00:19:34.810 --> 00:19:36.231]  But we're going to get to a part about that.
[00:19:36.251 --> 00:19:37.532]  They say the emotion, the anxiety.
[00:19:37.592 --> 00:19:43.716]  Later we're going to talk about how a doctor wants to use this to treat PTSD, so that kind of conflicts with what they're saying.
[00:19:43.856 --> 00:19:45.958]  Definitely does, but they also say consult a physician.
[00:19:47.899 --> 00:19:51.462]  Immediately discontinue use if you experience any of the following symptoms.
[00:19:51.902 --> 00:20:15.179]  Seizures, loss of awareness, eye strain, eye or muscle twitching, involuntary movements, blurred, altered, or double vision, or any other visual abnormalities, dizziness, disorientation, impairment of hand-eye coordination, excessive sweating, increased salivation, nausea, lightheadedness, discomfort or pain in the head or eyes, drowsiness, fatigue, or any other symptoms similar to motion sickness.
[00:20:16.520 --> 00:20:18.921]  Akin as to being on a boat, I guess, essentially.
[00:20:19.362 --> 00:20:21.443]  And, I mean, is that what you felt, putting it on for the first time?
[00:20:21.463 --> 00:20:30.448]  Yeah, I mean, one of the scenarios you can get into, you're basically hanging from the bottom of a helicopter, flying over a volcano and then to a waterfall.
[00:20:30.948 --> 00:20:33.570]  So, it is, like I said, it's super intense.
[00:20:33.870 --> 00:20:36.211]  Well, why don't you pull it over here, we've got it sitting right next to us.
[00:20:36.231 --> 00:20:38.713]  Show them how it works, how you put the phone in and everything.
[00:20:39.701 --> 00:20:40.822]  So you got the whole headset.
[00:20:41.362 --> 00:20:46.565]  Show them the two, it's got two, looks like lenses in the inside that you look into.
[00:20:46.585 --> 00:20:49.446]  And that's how you get the vision right there.
[00:20:49.526 --> 00:20:50.887]  That's the vision that you will see.
[00:20:51.387 --> 00:20:57.871]  And basically it projects, it just takes the image from your phone and turns it into like you're looking at it.
[00:20:58.951 --> 00:20:59.612]  Three-dimensionally?
[00:20:59.892 --> 00:21:08.395]  Yeah, so what you have is a trackpad right here where you can use it to scroll backwards and forward and pick stuff and then you select in the middle.
[00:21:09.035 --> 00:21:12.417]  You can adjust your focus per person so everyone's eyes are different.
[00:21:12.857 --> 00:21:15.298]  You can adjust that here and you have a volume button as well.
[00:21:16.018 --> 00:21:17.039]  So, all right, we'll put it in.
[00:21:18.059 --> 00:21:20.380]  So you take this outside screen.
[00:21:22.233 --> 00:21:23.854]  And it gets fingerprints on it very easily.
[00:21:23.874 --> 00:21:31.418]  Now you've got to use a Samsung Galaxy 4 or Note 4 to use this, so the phone is specifically made for this device.
[00:21:32.899 --> 00:21:33.339]  Open it up.
[00:21:33.899 --> 00:21:34.440]  Unlock it.
[00:21:37.341 --> 00:21:37.962]  Slide it in.
[00:21:40.723 --> 00:21:41.284]  Easy as that.
[00:21:41.444 --> 00:21:42.004]  One, two, three.
[00:21:42.664 --> 00:21:43.665]  Let me push this back on.
[00:21:48.356 --> 00:21:49.016]  You hear that beep?
[00:21:49.536 --> 00:21:52.217]  Once you hear that beep, that says that it's connected to this.
[00:21:52.497 --> 00:21:53.137]  Thank you, R2.
[00:21:54.338 --> 00:21:58.839]  And then what you want to do, always, you know, make sure the eyepieces are nice and clean.
[00:22:00.720 --> 00:22:03.301]  Connect this up here to the top.
[00:22:05.101 --> 00:22:06.342]  And, well, there we go.
[00:22:07.382 --> 00:22:08.042]  Where are you now?
[00:22:09.142 --> 00:22:09.783]  Can you hear us?
[00:22:11.123 --> 00:22:11.943]  I'm in the Matrix.
[00:22:12.563 --> 00:22:17.205]  It says, health and safety warning, read and follow all warnings, which we just went over just now.
[00:22:18.143 --> 00:22:19.584]  And we didn't go over all the warnings.
[00:22:19.624 --> 00:22:25.466]  There's about 16 warnings listed on the Samsung.com website.
[00:22:25.486 --> 00:22:28.047]  So what you see is a crosshair directly in front of you.
[00:22:28.487 --> 00:22:32.488]  And what you do is you move your head to select different things that are there.
[00:22:32.889 --> 00:22:35.329]  So right now I'm going to go to the Oculus Cinema.
[00:22:35.650 --> 00:22:38.030]  I'm going to wipe the fingerprints off your face.
[00:22:38.050 --> 00:22:39.111]  There you go.
[00:22:41.772 --> 00:22:43.013]  So now you're in a movie theater?
[00:22:43.693 --> 00:23:06.603]  It's opening up, it takes a second for this one, and then it'll be, right now it looks like I'm in the entrance to a movie theater, so if you were to go to like an Alamo Draft House, and then I see trailers, multi-screen, my videos, we'll say for instance... So they've got the whole video watching system set up for you to look at the different videos, and so you're basically just using an interface from the phone
[00:23:07.970 --> 00:23:10.531]  And just using the special 3D glasses.
[00:23:10.551 --> 00:23:13.393]  So now when you pick a movie, it puts you into a seat.
[00:23:13.493 --> 00:23:15.794]  I'm sitting in my seat at the theater.
[00:23:15.834 --> 00:23:17.775]  There's a cup holder here, a cup holder here.
[00:23:18.915 --> 00:23:20.396]  You know, just chairs everywhere.
[00:23:20.416 --> 00:23:21.956]  I'm about 10, 15 rows up.
[00:23:22.237 --> 00:23:26.739]  You can see the exit sign of the theater over there for the door, the lights.
[00:23:26.759 --> 00:23:28.499]  I mean, it's a full interactive theater.
[00:23:28.980 --> 00:23:34.222]  You look straight at the screen, hit select, and then the movie begins.
[00:23:34.322 --> 00:23:36.143]  And then it looks just like you would whenever you're at a theater.
[00:23:37.349 --> 00:23:37.969]  That's pretty neat.
[00:23:38.329 --> 00:23:40.570]  So here's one thing that, one question I wanted to ask.
[00:23:40.590 --> 00:23:42.531]  This is the reason we got this product to do the review.
[00:23:43.631 --> 00:23:57.495]  Most people have seen The Matrix and they know that when they activate Neo and get him out of The Matrix, he's connected by all these different wires and gears and he's got things going into his spinal cord and basically he's inside a cocoon but he feels like he's in a real world.
[00:23:57.955 --> 00:24:04.517]  He's able to go to work, he's able to go to nightclubs, he's coding at night, doing different things and then they pop him out of The Matrix
[00:24:05.609 --> 00:24:07.210]  I mean this will turn into be a
[00:24:27.549 --> 00:24:29.930]  Flash Gordon, quarterback, New York Jets.
[00:24:50.236 --> 00:24:51.497]  No, no, no, not that scene.
[00:24:51.657 --> 00:24:52.478]  This other scene.
[00:24:52.938 --> 00:24:55.019]  Alright, so when they remove the goggles, this is what happens.
[00:24:55.039 --> 00:24:57.441]  Grab an imager off one of those agents.
[00:25:00.984 --> 00:25:07.328]  Alright, so Joe, go ahead and remove the glasses.
[00:25:07.348 --> 00:25:08.529]  Let's see if your eyeballs pop out.
[00:25:08.549 --> 00:25:11.011]  Now it looks like they're still there.
[00:25:12.506 --> 00:25:12.806]  All right.
[00:25:13.546 --> 00:25:19.348]  So, in fact, yet they have yet to dig into your mind and seep into your soul and actually steal it.
