[00:00:01.892 --> 00:00:03.054]  Coast to coast.
[00:06:11.379 --> 00:06:13.140]  Ralph just won't pay any attention to me.
[00:06:13.260 --> 00:06:17.201]  When he comes home from work, all he ever does is play video games and go to sleep.
[00:06:17.381 --> 00:06:18.601]  It's like I don't even exist.
[00:06:18.961 --> 00:06:20.782]  Oh, Betty, that's just awful.
[00:06:20.922 --> 00:06:22.122]  Does this seem familiar?
[00:06:22.282 --> 00:06:24.883]  If the answer to this question is yes, then listen carefully.
[00:06:25.003 --> 00:06:35.345]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies, many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[00:06:35.485 --> 00:06:37.946]  It's part of the eugenics population control movement.
[00:06:38.186 --> 00:06:38.626]  Look it up.
[00:06:38.866 --> 00:06:45.571]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[00:06:45.751 --> 00:06:50.875]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[00:06:51.015 --> 00:06:54.678]  It's designed to aid the body in ways that help invigorate your natural system.
[00:06:54.898 --> 00:07:01.840]  Without artificial testosterone, completely free of GMOs, harmful additives, gluten, and is made right here in the USA.
[00:07:02.000 --> 00:07:08.482]  Get your super male vitality right now at InfoWarsLife.com or call 1-888-253-3139.
[00:07:08.582 --> 00:07:18.125]  The globalists have controlled the mainstream media for a long time, but now they're expanding, making the weaponization even more vicious and deceptive.
[00:07:18.365 --> 00:07:20.326]  All the major networks are state-run.
[00:07:20.586 --> 00:07:23.208]  We are partnering this year with the NFL.
[00:07:23.288 --> 00:07:27.392]  The NFL has become a political weapon against the Second Amendment and pushes Obamacare.
[00:07:27.632 --> 00:07:30.855]  MSNBC tells us that our children belong to the state.
[00:07:30.875 --> 00:07:38.161]  We have to break through our kind of private idea that kids belong to their parents or kids belong to their families and recognize that kids belong to whole communities.
[00:07:38.341 --> 00:07:42.504]  It is more important than ever to realize that we are not the alternative media.
[00:07:42.664 --> 00:07:44.346]  We are the true media.
[00:07:44.466 --> 00:07:47.068]  The establishment dinosaur press is dying.
[00:07:47.128 --> 00:07:50.771]  We are in an information war and we are losing that war.
[00:07:50.891 --> 00:07:55.015]  Join us at InfoWarsNews.com and PrisonPlanet.tv.
[00:07:55.235 --> 00:07:58.118]  Members can share their memberships with up to 11 people.
[00:07:58.198 --> 00:08:05.785]  By subscribing, you will literally be buying war bonds in the Info War to expand our operation in the face of the tyrants.
[00:08:06.085 --> 00:08:07.807]  Join us at PrisonPlanet.tv.
[00:08:39.133 --> 00:08:45.216]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:45.416 --> 00:08:47.657]  You're listening to Alex Jones.
[00:08:48.057 --> 00:08:56.441]  Sweet, sweet Carrie.
[00:08:59.202 --> 00:09:02.264]  She had the whole show and that's a natural fact.
[00:09:05.665 --> 00:09:06.626]  With Kenny Kane.
[00:09:07.739 --> 00:09:10.541]  I've got to tell you, polka is his game.
[00:09:11.841 --> 00:09:21.566]  Ladies and gentlemen, we are live broadcasting worldwide Fighting in the Info War, toe-to-toe with the new world order, the Globalist.
[00:09:23.367 --> 00:09:26.149]  The United States has 315 million people in it.
[00:09:31.943 --> 00:09:35.307]  The borders are being completely collapsed as we speak.
[00:09:35.347 --> 00:09:41.313]  The United States is being advertised as a dumping ground for anyone that wants to come here.
[00:09:42.394 --> 00:09:52.704]  Obama is giving them lawyers, is freezing deportations, is freezing prosecutions of felons if they're illegal for committing arson, rape, and murder.
[00:09:54.153 --> 00:09:58.194]  Hundreds of thousands of criminals have been released in the last two years alone.
[00:09:58.214 --> 00:10:00.935]  60,000 in the last month.
[00:10:01.375 --> 00:10:00.935]  63,000.
[00:10:01.975 --> 00:10:05.396]  It is full-scale destruction of the country.
[00:10:05.436 --> 00:10:07.016]  The power plants are being shut down.
[00:10:07.416 --> 00:10:09.737]  Half of our energy supply is being shut off right now.
[00:10:10.097 --> 00:10:11.757]  A devastating tax on everyone.
[00:10:11.777 --> 00:10:13.898]  A poverty control tax.
[00:10:14.758 --> 00:10:19.859]  Al-Qaeda is publicly being released and weaponized and let out of prison all over the world.
[00:10:21.161 --> 00:10:23.362]  And being prepared to attack the United States again.
[00:10:23.382 --> 00:10:31.046]  They have the former head of these operations, Alexander, of course, came out and said that we are going to be hit, so give up all of your rights.
[00:10:31.847 --> 00:10:43.613]  And we are seeing the public conversion of the war on terror supposedly being, for Muslim extremists, a foreign outside threat.
[00:10:44.474 --> 00:10:50.337]  And as we predicted, you're seeing homeland security completely inverted
[00:10:52.443 --> 00:10:56.365]  Against the Tea Party, Libertarians, Conservatives, you name it.
[00:10:57.406 --> 00:11:14.275]  Remember, I've been telling you intensely for six years that the system is going to shift Homeland Security on to the Liberty Movement, aka Americana people that want to keep America somewhat free and somewhat free market.
[00:11:15.395 --> 00:11:18.417]  If you're a milquetoast conservative, you're being listed as a terrorist.
[00:11:19.560 --> 00:11:41.882]  And it's a social attempt to intimidate everyone to basically run up a communist flag, or a Marxist flag, or a socialist progressive flag outside of their house, in the culture, to openly announce yourself with the system, or they're saying they'll label you a racist, a homophobe, or a terrorist.
[00:11:44.813 --> 00:11:45.873]  And that's what's now happening.
[00:11:46.214 --> 00:11:52.256]  And if we give in to this authoritarianism that is the opposite of Thomas Jeffersonian liberalism.
[00:11:53.096 --> 00:11:54.396]  True liberalism means freedom.
[00:11:55.417 --> 00:12:00.779]  True liberalism was Thomas Jefferson saying when the government fears the people, there is liberty.
[00:12:01.079 --> 00:12:03.360]  When the people fear the government, there is tyranny.
[00:12:04.920 --> 00:12:06.701]  That would be called terrorism today.
[00:12:08.721 --> 00:12:10.002]  Stating that basic fact.
[00:12:12.728 --> 00:12:26.094]  And so what we now have unfolding is a total and complete balls-to-the-walls rollout.
[00:12:28.435 --> 00:12:35.878]  Balls-to-the-walls is an aviator term for pedal-to-the-metal, shoving the throttle all the way forward.
[00:12:36.860 --> 00:12:39.542]  And they have shoved it balls to the wall.
[00:12:39.882 --> 00:12:40.202]  Boom!
[00:12:40.262 --> 00:12:44.485]  As far as it'll go, down into the console, full power.
[00:12:46.287 --> 00:12:48.348]  And that tells you they're getting ready to make their move.
[00:12:50.189 --> 00:12:57.975]  And you notice that going along with Glenn Beck and others, Breitbart does a lot of great work that site.
[00:13:00.577 --> 00:13:04.600]  And it's helping libertarianize the Republican Party and puts out a lot of great research.
[00:13:04.660 --> 00:13:06.021]  I'm a big fan of Breitbart.com.
[00:13:07.025 --> 00:13:12.808]  They've had a few of their neocon writers attack me and say, Alex Jones is linked to violence, Alex Jones is going to cause violence.
[00:13:13.548 --> 00:13:16.290]  And we've covered that just a few weeks ago, and I said, you better watch it.
[00:13:17.550 --> 00:13:24.274]  Because A, that's not true, but B, more importantly, you're going to get blamed as well by trying to cozy up to this.
[00:13:24.434 --> 00:13:36.580]  And now that's all over the news that this supposed shooter, one of the two shooters, the Joker, who now we find out was into the Satanism and all sorts of just evil.
[00:13:38.561 --> 00:13:40.582]  Which is continually the same M.O.
[00:13:41.002 --> 00:13:45.564]  for the real mass shooters, is devil-worshipping, death-obsessed PIBs.
[00:13:46.804 --> 00:13:48.045]  I've said, you want to profile somebody?
[00:13:48.285 --> 00:13:50.165]  They're always devil-worshipping PIBs into death.
[00:13:54.107 --> 00:14:00.789]  We don't even know if it's a true story because of the fact that the establishment's been caught staging false flags before on record.
[00:14:00.809 --> 00:14:02.410]  They've been caught lying about everything under the sun.
[00:14:02.810 --> 00:14:05.411]  So you can't on the face believe anything they say or do.
[00:14:06.616 --> 00:14:09.817]  Because they admit that they lie to the public routinely.
[00:14:10.417 --> 00:14:12.337]  In between saying that your children belong to them.
[00:14:13.037 --> 00:14:20.299]  So this is the archipelago of bizarreness that we have to navigate.
[00:14:22.139 --> 00:14:24.140]  But let me quantify it very simply here.
[00:14:25.280 --> 00:14:33.062]  The fact that Infowars.com is under unmitigated, sustained, continual, hysterical attack.
[00:14:35.498 --> 00:14:40.839]  Is because in all the MSNBC and CNN pieces we've got, there's like six of them, that we've found so far.
[00:14:42.600 --> 00:14:52.842]  They say we need the Republicans to stop going down this path, and to not be radicalized, and to not listen to Alex Jones.
[00:14:53.762 --> 00:15:00.023]  We need to ostracize him, we need to shut him down, or it's going to really discredit you, Republicans.
[00:15:00.163 --> 00:15:00.784]  Just do not
[00:15:03.240 --> 00:15:05.382]  The White House runs media matters on record.
[00:15:22.438 --> 00:15:25.159]  They're, almost all of them are former staff of the White House.
[00:15:25.380 --> 00:15:26.300]  They have weekly briefings.
[00:15:26.680 --> 00:15:34.645]  And you notice MSNBC, CNN, all of them follow what Media Matters says as the script is loaded into the teleprompters.
[00:15:34.985 --> 00:15:36.586]  So that's why the website's important.
[00:15:36.886 --> 00:15:37.866]  Has hardly any traffic.
[00:15:37.906 --> 00:15:38.887]  The public doesn't read it.
[00:15:40.290 --> 00:15:45.932]  But the London Guardian, the Associated Press, Reuters, they all go and get their talking points from there.
[00:15:46.012 --> 00:15:48.613]  And the talking point is, go after Alex Jones.
[00:15:49.174 --> 00:15:54.436]  And then that is vomited out everywhere to try to scare people away from this broadcast.
[00:15:55.016 --> 00:16:00.218]  To try to make people not listen to what we have to say and define reality.
[00:16:01.159 --> 00:16:04.300]  And say, this guy did this because he was a fan of Alex Jones.
[00:16:04.700 --> 00:16:06.961]  Remember the supposed Boston Bombers?
[00:16:08.527 --> 00:16:12.610]  We exposed they had drills that day, we exposed evidence of false flag, which all came out later.
[00:16:12.630 --> 00:16:21.558]  That the older brother was under CIA payroll, that even came out in mainstream German and Russian news, and the Russians had blown his cover, so then U.S.
[00:16:21.598 --> 00:16:22.258]  news had to cover it.
[00:16:22.278 --> 00:16:23.439]  I mean, that's to be investigated.
[00:16:23.659 --> 00:16:27.663]  I don't know exactly what happened there, but definitely a double agent, bare minimum, okay?
[00:16:27.843 --> 00:16:29.684]  There was more going on in Boston than we were told.
[00:16:31.085 --> 00:16:32.747]  They were trying to kill both of them to cover it up.
[00:16:33.087 --> 00:16:35.309]  And one brother's pled not guilty, nobody even hears about that.
[00:16:39.286 --> 00:16:45.171]  You know, we can play the clip where they said, you know, they were fans, they did it because of Alex Jones, and he's deeply racist.
[00:16:46.612 --> 00:16:48.253]  We have the clip on screen of your TV viewer.
[00:16:48.633 --> 00:16:51.315]  MSNBC blames Boston bombing on deeply racist Alex Jones.
[00:16:51.335 --> 00:16:51.796]  Close quote.
[00:16:53.277 --> 00:16:55.259]  So, I've been through this before, folks.
[00:16:55.419 --> 00:16:56.239]  I live this.
[00:16:56.720 --> 00:17:08.489]  Where three cops get killed in Pittsburgh, and they say the guy did it for me within two hours, and we go to the guy's own postings on the white supremacist websites run by the feds, and he openly says he hates me for years and wants to get me and I better watch it.
[00:17:10.558 --> 00:17:11.879]  Never said anything nice about me.
[00:17:12.639 --> 00:17:13.940]  Attacked me on my own website.
[00:17:14.840 --> 00:17:15.901]  But they said he did it for me.
[00:17:16.301 --> 00:17:18.602]  So see, I'm used to this, ladies and gentlemen.
[00:17:19.923 --> 00:17:31.589]  So, we did find one of the clips of literally hundreds where I said during the Bundy Ranch event, I would look for them to kill cops, set up Patsy's, and blame it on Alex Jones.
[00:17:31.629 --> 00:17:32.310]  We have that clip.
[00:17:32.670 --> 00:17:33.651]  We're going to play it in a moment.
[00:17:35.672 --> 00:17:37.433]  I've been living this for almost 20 years.
[00:17:37.453 --> 00:17:39.394]  In fact, more than 20 years as George Humphreys.
[00:17:40.421 --> 00:17:42.002]  Pointed out on air when he was a guest yesterday.
[00:17:42.022 --> 00:17:43.263]  I've known George for about 21 years.
[00:17:43.283 --> 00:17:45.924]  I've been involved at least 22.
[00:17:46.565 --> 00:17:48.166]  But on air, 19 and a half.
[00:17:49.026 --> 00:17:50.087]  I've been through it, folks.
[00:17:50.547 --> 00:18:03.815]  And for a normal person who hasn't seen all this crazy stuff, people just have no idea how bizarre the globalists are and that they're psychologically
[00:18:06.943 --> 00:18:11.324]  predisposed to commit crimes the same way over and over again.
[00:18:13.144 --> 00:18:14.325]  Everybody's pathological.
[00:18:14.405 --> 00:18:17.145]  Everybody does things the same way or tends to.
[00:18:17.485 --> 00:18:22.827]  But with criminals, in their psychology, the different types of criminals, it's like a dog to their vomit.
[00:18:23.387 --> 00:18:24.827]  Over and over again they do the same thing.
[00:18:26.288 --> 00:18:27.588]  And so you learn the patterns.
[00:18:27.628 --> 00:18:29.128]  And sometimes it's a real attack.
[00:18:30.889 --> 00:18:31.969]  But then you look at how
[00:18:34.372 --> 00:18:41.954]  Statistically, it's incredibly rare, and in every MSNBC clip we've got, they say over and over again, it's an epidemic, it's an epidemic, it's an epidemic.
[00:18:42.334 --> 00:18:46.856]  You go up to InfoWars.com, Indiana Sheriff, we need military equipment because U.S.
[00:18:47.336 --> 00:18:50.277]  is a war zone, and there's an epidemic of veteran violence.
[00:18:50.877 --> 00:18:52.658]  Go look at the statistics, we've written an article about it.
[00:18:53.318 --> 00:18:54.158]  It's not true.
[00:18:54.198 --> 00:18:55.118]  There is no epidemic.
[00:18:55.499 --> 00:18:56.559]  Mass shootings are flat.
[00:18:56.979 --> 00:18:59.760]  Overall shootings are down 52 percent, Justice Department's own numbers.
[00:19:01.718 --> 00:19:02.618]  But they don't care.
[00:19:02.698 --> 00:19:04.839]  They say, we've got to have all these weapons.
[00:19:04.919 --> 00:19:07.860]  Across America, police departments are quietly preparing for war.
[00:19:07.940 --> 00:19:08.380]  With who?
[00:19:08.761 --> 00:19:10.561]  The Tea Party, gun owners, and veterans.
[00:19:11.021 --> 00:19:12.302]  That's the globalist takeover.
[00:19:12.562 --> 00:19:18.064]  But it will become a self-fulfilling prophecy if they stage the events.
[00:19:18.104 --> 00:19:23.386]  And if they stage some events, or hype it enough, Patriot's going to kill cops.
[00:19:23.406 --> 00:19:24.426]  Patriot's going to kill cops.
[00:19:24.466 --> 00:19:28.428]  There will be naturally organic crazies
[00:19:29.628 --> 00:19:44.100]  Of the same profile, it's always weird devil-worshipping people that dress up like DC comic characters, and who are into death, who go out and who are on drugs, and who have criminal records that go out and do this.
[00:19:45.921 --> 00:19:46.862]  When it's real.
[00:19:47.763 --> 00:19:57.471]  And then you've got the media editing things, like the White House, Media Matters, this is key, this is coming up, runs this clip.
[00:19:59.025 --> 00:20:00.646]  Where I say, it's totally staged.
[00:20:00.866 --> 00:20:02.227]  Of course, we're gonna get the full clip.
[00:20:02.747 --> 00:20:09.250]  You gotta find it in the three-hour show, because I remember saying, it's either organically the evil culture has done it, or it was staged.
[00:20:10.751 --> 00:20:14.854]  The best free fuel stoves on the market for disasters and survival are SilverFire.
[00:20:15.094 --> 00:20:21.599]  It's clean cook stove technology allows you to pasteurize emergency drinking water, cook a meal, or sanitize your cookware with just twigs.
[00:20:21.799 --> 00:20:22.139]  A U.S.
[00:20:22.179 --> 00:20:26.222]  veteran-owned company, SilverFire's mission is emergency and recreation cooking products.
[00:20:26.422 --> 00:20:33.207]  Made of quality stainless steel, SilverFire's wide line of indoor and outdoor models range from solo backpack models to large family units.
[00:20:33.427 --> 00:20:35.048]  Cook cleanly and for free!
[00:20:35.208 --> 00:20:37.550]  Get yours today at SilverFire.us.
[00:20:37.670 --> 00:20:38.470]  That's SilverFire.us.
[00:20:40.094 --> 00:20:42.215]  Attention all radio listeners.
[00:20:42.476 --> 00:20:48.780]  Survival Life is giving away free credit card knives exclusively to our radio listeners.
[00:20:49.460 --> 00:20:57.205]  Visit freecovertknife.com to see this covert knife in action and to claim yours free.
[00:20:57.686 --> 00:21:00.768]  It's the same knife you've seen in airline magazines for $29.95.
[00:21:01.889 --> 00:21:03.830]  But today, it's yours free.
[00:21:04.370 --> 00:21:05.611]  Just pay shipping and handling.
[00:21:06.031 --> 00:21:09.013]  Go to freecovertknife.com.
[00:21:09.234 --> 00:21:09.614]  Go now!
[00:21:10.475 --> 00:21:26.976]  To have a fighting chance against cold and flu bugs, get the world's best garlic extract, Allicin Plus C. Fight viruses, bacteria, and fungi with Allicin Plus C. Scientifically proven in double-blind studies using low doses to greatly reduce the number, severity, and duration of common colds.
[00:21:27.256 --> 00:21:32.940]  Allison Plus C contains 300 milligrams of stabilized allicin, the active ingredient in crushed garlic.
[00:21:33.180 --> 00:21:38.284]  Studies show Allison Plus C is effective against MRSA, bacterial, fungal, and viral infections.
[00:21:38.664 --> 00:21:42.267]  One tablet of Allison Plus C has the equivalent of 40 cloves of garlic.
[00:21:42.447 --> 00:21:49.052]  Allison Plus C supports your body's resistance to all types of conditions and can help lower high blood pressure and high cholesterol.
[00:21:49.232 --> 00:21:56.995]  So boost your body's resistance to infection with nature's best garlic extract, Allicin Plus C. To order, call 855-ALLICIN.
[00:21:57.155 --> 00:21:59.156]  That's 855-255-4246.
[00:21:59.416 --> 00:22:02.217]  Or go to allicinplus.com.
[00:22:02.317 --> 00:22:06.439]  Spelled A-L-L-I-C-I-N plus dot com.
[00:22:06.559 --> 00:22:09.080]  Get Allicin Plus C from Affinity Health Products.
[00:22:10.339 --> 00:22:12.080]  Hi, I'm Dr. Edward Group.
[00:22:12.621 --> 00:22:19.585]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:22:20.045 --> 00:22:30.472]  The new Survival Shield X2 is mined from 7 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:22:30.873 --> 00:22:40.099]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:22:40.839 --> 00:22:44.241]  It's the strongest nascent iodine on the market today.
[00:22:44.881 --> 00:22:48.322]  It delivers 650 micrograms per drop.
[00:22:48.662 --> 00:22:50.223]  Experience the new formula.
[00:22:50.723 --> 00:22:52.704]  Experience the ancient purity.
[00:22:53.284 --> 00:22:54.245]  Shield your family.
[00:22:54.625 --> 00:22:56.005]  Survival Shield X2.
[00:22:56.446 --> 00:22:58.486]  Available now at Infowarslife.com.
[00:22:59.607 --> 00:23:03.569]  X2 from Infowarslife.com or call toll free 888-253-3139.
[00:23:09.096 --> 00:23:14.037]  Our founders pledged their lives, fortunes, and sacred honor to fight tyranny, and it's time to fight again.
[00:23:14.117 --> 00:23:17.618]  I'm Tisha Kassada, and I'm running as an independent for Congress in Colorado.
[00:23:17.698 --> 00:23:22.439]  I fight to end the military police state, ban GMO toxic foods, and abolish legal tender laws.
[00:23:22.539 --> 00:23:25.920]  Consider donating some of your hard-earned fiat currency to help me fight.
[00:23:25.940 --> 00:23:29.161]  Donate $25 or more, and you'll receive a gift to awaken others.
[00:23:29.281 --> 00:23:30.981]  I need and appreciate your support.
[00:23:31.021 --> 00:23:32.602]  Please donate at Kassada2014.com.
[00:23:32.682 --> 00:23:35.722]  That's K-A-S-S-I-D-A-2014.com.
[00:23:36.022 --> 00:23:38.503]  Paid for by the committee to elect Tisha Kassada to Congress.
[00:23:38.903 --> 00:23:41.484]  Silver has always been nature's very own antibiotic.
[00:23:41.624 --> 00:23:45.625]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:23:45.925 --> 00:23:47.165]  Silverlungs.com.
[00:23:47.325 --> 00:23:49.806]  You'll find no wild claims or pseudoscience.
[00:23:50.006 --> 00:23:52.786]  Just a lifetime of nano-sized pure silver solutions.
[00:23:52.986 --> 00:23:55.127]  The Silverlungs generator allows you to make your own.
[00:23:55.347 --> 00:23:57.087]  So stop paying for silver solutions.
[00:23:57.227 --> 00:24:02.569]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:24:02.809 --> 00:24:06.490]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[00:24:06.610 --> 00:24:08.110]  That's Silverlungs.com.
[00:24:30.343 --> 00:24:34.049]  It may still have time, might still get by.
[00:24:34.630 --> 00:24:38.096]  Every time I think about it, I want to cry.
[00:24:38.176 --> 00:24:41.321]  The bombs and the devil, and the kids keep coming.
[00:24:41.421 --> 00:24:44.586]  No way to breathe easy, no time to be young.
[00:24:51.334 --> 00:25:09.463]  So, the federal government is openly buying millions of rounds of ammo, deploying weaponized drones against the American people, publicly announcing it, deploying thousands and thousands of giant armored wheeled tanks, and openly saying their main enemy is returning veterans who are going to be attacking police when none of that's happening.
[00:25:11.003 --> 00:25:16.406]  You've got the media saying, I'm going to cause people to kill cops for years, and then now magically it's happening.
[00:25:16.826 --> 00:25:18.107]  Can you say setup?
[00:25:19.724 --> 00:25:27.810]  Bare minimum, as I said about 10 times yesterday, this is being sponsored by the sick culture of death.
[00:25:30.232 --> 00:25:36.176]  This is the culture of death, general mass mind control of a sick society.
[00:25:37.797 --> 00:25:47.064]  Obsessed with torture porn, obsessed with destruction porn, I mean even seeing in an article about Godzilla and why are we obsessed with destruction porn.
[00:25:49.455 --> 00:25:57.800]  And girls going out and stabbing other girls because they're a fan of, you know, a comic book character that stabs people.
[00:25:59.340 --> 00:25:59.821]  What's he called?
[00:25:59.881 --> 00:26:00.481]  Skinny Man?
[00:26:00.541 --> 00:26:01.001]  Thin Man?
[00:26:01.882 --> 00:26:02.522]  Slender Man.
