[00:00:04.966 --> 00:00:06.186]  There is a war.
[00:06:10.347 --> 00:06:14.308]  Maybe not just fraudulent vote counts, but maybe some fraudulent promises.
[00:06:14.348 --> 00:06:14.988]  We'll be right back.
[00:06:15.008 --> 00:06:15.468]  Stay with us.
[00:06:20.049 --> 00:06:20.850]  Hi, I'm Dr. Group.
[00:06:21.170 --> 00:06:27.334]  Today, I'm proud and excited to announce a new product to the InfoWars Life product line.
[00:06:27.794 --> 00:06:33.779]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:06:34.419 --> 00:06:39.343]  Backed by real FDA-approved Phase 1, 2, and 3 clinical trials.
[00:06:40.183 --> 00:06:43.927]  People are suffering from all kinds of digestive issues these days.
[00:06:44.367 --> 00:06:53.676]  All the toxins from the air, the food, the water, everything that you're exposed to on a daily basis, ultimately ends up in the gut or affects the gut.
[00:06:53.896 --> 00:06:56.499]  My main focus was to come up with a remedy for this.
[00:06:56.619 --> 00:07:04.166]  Something that's safe and effective that anyone can take on a regular basis to keep their intestinal lining clean.
[00:07:04.887 --> 00:07:13.753]  You have over 30 feet of intestinal lining that can be compacted, that can be toxic, that can be full of parasites, fungus, bacteria.
[00:07:14.353 --> 00:07:17.515]  What are you doing to keep that clean and flushed out?
[00:07:17.876 --> 00:07:27.302]  My recommendation is to clean your intestines at least two to three times a week to prevent the toxic buildup from going into your bloodstream.
[00:07:27.582 --> 00:07:34.327]  You owe it to yourself to take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:07:34.887 --> 00:07:38.653]  Secure your oxy powder today at InfoWarsLife.com.
[00:07:39.174 --> 00:07:41.237]  That's InfoWarsLife.com.
[00:07:43.965 --> 00:07:50.270]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:07:50.631 --> 00:07:52.112]  I believe our research is conclusive.
[00:07:52.132 --> 00:07:53.493]  This is the best iodine out there.
[00:07:53.773 --> 00:07:54.894]  And I know this for a fact.
[00:07:55.435 --> 00:08:00.219]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:08:00.339 --> 00:08:04.422]  For a limited time, experience the ancient power of Survival Shield X2.
[00:08:04.622 --> 00:08:09.827]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:08:15.026 --> 00:08:24.154]  Well, as Paul Joseph Watson pointed out today, over 150,000 voters in Scotland are demanding a recount, believing that the votes were counted fraudulently.
[00:08:24.635 --> 00:08:29.899]  But it may be that there were some fraudulent promises that were being made by Cameron, the Prime Minister.
[00:08:30.720 --> 00:08:35.043]  Cameron shifts tact on constitutional shake-up, reports Reuters.
[00:08:35.083 --> 00:08:41.687]  They say that Scotland will get more autonomy with no ifs, ands or buts, said Prime Minister David Cameron's office on Sunday.
[00:08:41.727 --> 00:08:43.569]  However, many people don't believe that.
[00:08:44.189 --> 00:08:49.713]  Scottish leader Alex Salmond accused him and other politicians of tricking Scots out of independence.
[00:08:49.753 --> 00:09:00.520]  He made his allegations after Cameron, within hours of Scotland voting no to independence in last week's referendum, unexpectedly saying that new powers from Scotland, promised by London before the vote,
[00:09:01.000 --> 00:09:03.884]  Should go in tandem with new powers for England.
[00:09:04.444 --> 00:09:09.050]  This raised the possibility they say of a new deal for Scotland being delayed or even thwarted.
[00:09:09.070 --> 00:09:15.517]  And so the question is, are they going to renege on the promises that they made to the Scottish voters to get them to vote no?
[00:09:16.278 --> 00:09:17.698]  If they do, what's going to happen there?
[00:09:17.718 --> 00:09:21.539]  But if he goes through with these promises, is he going to have a revolt in his own party?
[00:09:21.579 --> 00:09:22.520]  Will he be thrown out?
[00:09:22.860 --> 00:09:29.101]  Will there be a vote of no confidence that will come up that will cause even greater changes in the UK and Scotland?
[00:09:29.902 --> 00:09:39.264]  Now there's a report from the New York Times about a case that came before the Ninth Circuit Court today that raises new questions about posse comitatus in a very different way.
[00:09:39.864 --> 00:09:42.966]  In terms of the investigative arms of the U.S.
[00:09:43.026 --> 00:09:47.129]  military being used against non-military persons in the United States.
[00:09:47.149 --> 00:09:52.232]  The New York Times reports that a child pornography case spurs a debate on the military's role in law enforcement.
[00:09:52.612 --> 00:09:56.255]  A federal agent that was working as an undercover cyber sleuth
[00:09:56.835 --> 00:10:01.859]  Logged into a large file sharing network that was sometimes used by traitors in child pornography.
[00:10:01.879 --> 00:10:13.589]  Now he was working for the Naval Criminal Investigative Service and his surveillance, they say, could not distinguish military users from others and the man that he helped to catch was a civilian.
[00:10:14.269 --> 00:10:25.174]  This month, in a sharping rebuke of the investigative service and the Justice Department that's generated wide interest in legal services, a federal appeals court in San Francisco overturned the conviction.
[00:10:25.234 --> 00:10:34.558]  Federal authorities said that it had shown, quote, a profound lack of regard for the important limitations of the role of the military in our civilian society.
[00:10:35.018 --> 00:10:42.101]  It's yet another reminder of how we're seeing the lines blur between the military and the civilian police force.
[00:10:42.561 --> 00:10:50.590]  How they're militarizing the civilian police force, how they're controlling them from Washington, but also how they're using the military as police.
[00:10:50.951 --> 00:10:59.200]  Remember that the giveaway programs from the Pentagon are only for law enforcement agents who have the ability to arrest and to apprehend.
[00:10:59.680 --> 00:11:07.106]  We also know that from the NDAA that they want to use the military to indefinitely detain people without trial.
[00:11:07.146 --> 00:11:15.452]  This is something that should worry us very much that we have the military investigating people and then convicting them using civilian authorities.
[00:11:16.132 --> 00:11:18.854]  Now Google and Apple have said that they will not turn over
[00:11:19.855 --> 00:11:20.915]  We're good to go.
[00:11:37.199 --> 00:11:50.384]  An attorney with the Electronic Frontier Foundation said, you can expect to see more cases where authorities are thwarted by encryption, and the result is, you'll see more requests that suspects decrypt the phones themselves.
[00:11:50.765 --> 00:11:58.288]  And he says, by requests, I mean demands, as in, do it or you'll be held in contempt of court.
[00:11:58.968 --> 00:12:04.430]  Now, of course, this conflicts with someone's Fifth Amendment, where they would not self-incriminate themselves.
[00:12:04.450 --> 00:12:11.052]  But, of course, the Fourth Amendment says that you are secure in your person, your places, your papers, in other words, your documents.
[00:12:11.853 --> 00:12:15.874]  Those are protections that we have not had for quite some time from this government.
[00:12:15.914 --> 00:12:20.316]  They routinely ignore those in many aspects of our life, even if you're flying on a plane.
[00:12:20.636 --> 00:12:22.376]  So don't expect to get those protections.
[00:12:22.416 --> 00:12:27.158]  Of course, legally, they could get your information with the Fourth Amendment if they suspected you of wrongdoing.
[00:12:27.771 --> 00:12:33.433]  Went before a judge, told them specifically what they were looking for, but they don't bother with that kind of information anymore.
[00:12:33.473 --> 00:12:42.716]  Basically, what they're going to do is use a rubber hose to beat that information out of you, if that means that they just lock you up until you turn that information over.
[00:12:43.700 --> 00:12:52.347]  Now in other news, the Secret Service this weekend, after breaches of the White House security, the Secret Service is mulling security checkpoints around the White House.
[00:12:52.868 --> 00:12:53.108]  The U.S.
[00:12:53.128 --> 00:13:00.694]  Secret Service is having preliminary discussions about setting up security screening checkpoints near public areas around the White House.
[00:13:01.174 --> 00:13:04.037]  They told the AP on Sunday, this is a story on InfoWars.
[00:13:04.057 --> 00:13:05.078]  Now of course,
[00:13:05.638 --> 00:13:12.584]  They even found an unlocked door at the White House, so there's something far beyond just routine checks.
[00:13:12.704 --> 00:13:16.728]  That reminds me of when they had unlocked doors on airplanes around 9-11.
[00:13:17.549 --> 00:13:18.229]  They checked that.
[00:13:18.269 --> 00:13:19.310]  That would be one thing they could do.
[00:13:19.350 --> 00:13:20.872]  They could basically lock the door.
[00:13:21.372 --> 00:13:30.181]  Now, they're saying that this is something that has to be done in response to this threat, where essentially a deranged person jumped the fence and ran towards the White House and got inside.
[00:13:30.502 --> 00:13:37.248]  He had a folded three-and-a-half-inch knife in his pocket, so that represented a huge threat to the President.
[00:13:37.849 --> 00:13:43.094]  Now, in a second incident this weekend, we also had a 19-year-old man charged with unlawful entry.
[00:13:43.857 --> 00:13:51.280]  His car pulled up to the barricades and although he did not strike the barricades and he got out of the car, he was still arrested and charged.
[00:13:51.460 --> 00:13:54.622]  Is this a sign of new heightened paranoia?
[00:13:55.262 --> 00:14:03.126]  Remember that it was back in May of 2012 that InfoWars reported that the First Amendment is now a felonious act.
[00:14:03.726 --> 00:14:10.369]  Remember the Federal Restricted Building and Grounds Improvement Act that was passed in February of 2012 by the Congress?
[00:14:10.689 --> 00:14:11.710]  They did that quietly.
[00:14:12.330 --> 00:14:14.931]  And the President quietly signed that bill.
[00:14:15.471 --> 00:14:24.815]  And for many of us, we're concerned that the Secret Service was going to be used to stifle protest, as it appears that they may very well now do in front of the White House.
[00:14:25.255 --> 00:14:33.179]  Now they will use this incident of one man running across the White House lawn, they will use that essentially to shut down protests, I believe.
[00:14:33.819 --> 00:14:47.087]  Now, the punishment that was enacted into law is a fine and or ten years in prison, both if they say that you possess a deadly weapon and they said that he had a three and a half inch folded knife in his pocket.
[00:14:47.147 --> 00:14:49.929]  So it appears that he's in for a very long stretch.
[00:14:50.209 --> 00:14:57.354]  But what we were concerned about at the time is that the way the law is written, it can be used to stifle any kind of protest or dissent.
[00:14:57.854 --> 00:15:00.115]  By the Secret Service anywhere they wish.
[00:15:00.476 --> 00:15:02.817]  It appears that will now happen at the White House lawn.
[00:15:03.297 --> 00:15:13.183]  Now, the fellow who jumped across the fence and ran into the White House said that, quote, he was concerned that the atmosphere was collapsing and he needed to get the information to the President.
[00:15:13.844 --> 00:15:24.590]  Well, he's being treated as a deranged individual, but there were literally hundreds of thousands of people across the world that were essentially warning everyone about the sky collapsing.
[00:15:24.610 --> 00:15:26.331]  We're going to cover that right after the break.
[00:15:26.652 --> 00:15:27.132]  Stay with us.
[00:15:29.082 --> 00:15:36.027]  Celebrate the spirit of freedom and liberty upon which our nation was founded at InfoWarsShop.com.
[00:15:36.087 --> 00:15:39.869]  Molon Lave is ancient Greek for come and take it.
[00:15:39.909 --> 00:15:47.374]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:15:47.614 --> 00:15:51.557]  Now available in women's tees and proudly made in the USA.
[00:15:51.737 --> 00:16:01.023]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:16:01.243 --> 00:16:01.863]  Badass!
[00:16:02.263 --> 00:16:05.906]  And be sure to check out the new arrivals at Infowars Life.
[00:16:06.226 --> 00:16:15.796]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:16:16.176 --> 00:16:17.257]  And wake up, America!
[00:16:17.557 --> 00:16:21.741]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:16:21.842 --> 00:16:28.969]  So get incredibly high-quality, freedom-based products and help fund the revolution at InfoWarshop.com.
[00:16:29.557 --> 00:16:33.359]  City of Austin tap water versus filtered City of Austin tap water.
[00:16:33.779 --> 00:16:34.980]  I didn't like taste dirt in it.
[00:16:35.040 --> 00:16:36.160]  God knows what's in this.
[00:16:36.300 --> 00:16:37.301]  This isn't up to taste.
[00:16:37.341 --> 00:16:38.942]  Tastes like Austin water?
[00:16:39.182 --> 00:16:39.622]  Yeah, it does.
[00:16:39.842 --> 00:16:40.022]  Ugh.
[00:16:40.082 --> 00:16:44.244]  These people just sampled City of Austin tap water straight from the faucet.
[00:16:44.584 --> 00:16:50.607]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:16:50.827 --> 00:16:51.568]  I call it H2O.
[00:16:51.588 --> 00:16:53.128]  That one is better.
[00:16:53.188 --> 00:16:54.169]  Tastes like nothing.
[00:16:54.309 --> 00:16:55.850]  Yep, I know what good water tastes like.
[00:16:55.910 --> 00:16:56.410]  It's good water.
[00:16:56.530 --> 00:17:05.060]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:17:05.480 --> 00:17:12.989]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:17:13.249 --> 00:17:15.772]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:17:16.352 --> 00:17:18.675]  Yeah, there's that processed flavor to it.
[00:17:19.016 --> 00:17:28.608]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:17:28.628 --> 00:17:30.350]  Okay, this is very tasty.
[00:17:30.430 --> 00:17:31.131]  It's good water.
[00:17:31.784 --> 00:17:32.225]  Refreshing.
[00:17:32.665 --> 00:17:33.025]  It's good.
[00:17:33.566 --> 00:17:35.888]  Go to InfoWarsStore.com today.
[00:17:36.289 --> 00:17:40.132]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:17:40.633 --> 00:17:43.936]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:17:50.370 --> 00:17:51.070]  Well, as the U.N.
[00:17:51.110 --> 00:17:57.314]  begins its climate change meetings, we have some demonstrations that have been orchestrated all over the world.
[00:17:57.754 --> 00:18:01.936]  Tens of thousands of people in some locations, hundreds of thousands of people have shown up.
[00:18:02.356 --> 00:18:13.722]  Now, Kerry has addressed economic leaders from the 20 biggest economies, telling them that climate change should be at the top of their agenda, in spite of things like Ebola and ISIS.
[00:18:13.762 --> 00:18:16.044]  He says it's every bit as important as that.
[00:18:16.963 --> 00:18:28.872]  And they're pointing out that they believe that still putting out the narrative that they think that we're going to have a four and a half degree centigrade temperature rise if we don't do something about carbon emissions.
[00:18:29.432 --> 00:18:37.738]  We've had record increases in carbon emissions and yet the temperature has gone down over a 17 year period as a trend.
[00:18:38.198 --> 00:18:45.762]  They like to pick different times, like look at the data from this last summer, and point to that and try to establish a trend.
[00:18:45.802 --> 00:18:53.365]  But by their own measurements, in a 17-year trend, which is what they came up with, the metric that they chose, we have seen cooling.
[00:18:53.725 --> 00:18:55.306]  Nevertheless, that doesn't stop them.
[00:18:55.666 --> 00:19:07.816]  Even though they've had a 2.5% rise over the last year in carbon dioxide, and we've seen climate change go the other direction from their models, they still hold to their models, they still hold to their predictions.
[00:19:08.097 --> 00:19:10.439]  And as we see in these demonstrations, of course,
[00:19:10.959 --> 00:19:13.100]  It is the celebrities that are out front.
[00:19:13.140 --> 00:19:21.564]  We have actress Emma Thompson saying that every single person on this earth has the power to change the world and when we all come together our power becomes irresistible.
[00:19:21.884 --> 00:19:26.126]  Now we have to use our power to tackle the biggest threat that humanity has ever faced.
[00:19:26.466 --> 00:19:30.768]  She says unless we are carbon free by 2030 the world is buggered.
[00:19:33.396 --> 00:19:35.176]  How do you get carbon free?
[00:19:35.857 --> 00:19:42.838]  We have carbon dioxide that we are breathing out that plants and trees need to breathe in, essentially.
[00:19:43.558 --> 00:19:46.879]  She also says that climate change deniers are bonkers.
[00:19:46.999 --> 00:19:54.780]  I guess maybe she doesn't look at the fellow who just ran across the White House lawn saying that the sky was falling and he needed to tell the president.
[00:19:55.301 --> 00:20:01.262]  Essentially, that's the perspective that I'm seeing from the climate change people that are at these different demonstrations.
[00:20:01.302 --> 00:20:01.702]  Now, of course,
[00:20:02.362 --> 00:20:14.285]  The global elite are reminding us that what they really want to do in the long run, I believe, is get rid of fiat currency in the central banks and replace that with fiat energy credits.
[00:20:15.225 --> 00:20:16.365]  That's where they want to go.
[00:20:16.445 --> 00:20:23.867]  That's what these carbon exchanges, these carbon credits that are being run by people like Al Gore, who of course was at the demonstration in New York.
[00:20:24.207 --> 00:20:27.188]  The Rockefeller Fund now, the people who have made their fortune
[00:20:27.868 --> 00:20:32.611]  Petroleum are now divesting their trust funds from investing in fossil fuels.
[00:20:32.671 --> 00:20:36.173]  Maybe they're just trying to drive them down so they can buy them up cheap.
[00:20:36.233 --> 00:20:38.555]  That's the trick that their great granddaddy used.
[00:20:39.355 --> 00:20:47.860]  Now, it only appears to be a problem if America and the European Union is generating carbon dioxide.
[00:20:48.100 --> 00:20:53.724]  They don't seem to have a problem when it's being generated by China and by India in increasing amounts.
[00:20:54.384 --> 00:21:03.970]  RT tells us that China's CO2 emissions are outpacing both the EU and the US, and they are 45% above the global average.
[00:21:04.470 --> 00:21:17.679]  The world's second largest economy and most populous country is now producing a greater share of CO2 emissions than both the EU and the US, which pioneered the Industrial Revolution and the so-called Second Industrial Revolution.
[00:21:18.179 --> 00:21:21.201]  This is from a report by the Global Carbon Project.
[00:21:22.196 --> 00:21:24.004]  But essentially, they don't count.
[00:21:24.978 --> 00:21:28.481]  Even though, they say, emissions in 2013 were dominated by China.
[00:21:28.521 --> 00:21:31.403]  They had 28% versus the USA's 14%.
[00:21:31.823 --> 00:21:34.585]  The EU is down at 10% and India was at 7%.
[00:21:34.926 --> 00:21:40.370]  In other words, China is emitting twice the amount of CO2 that the US is emitting.
[00:21:40.410 --> 00:21:43.052]  But of course, it's not a problem if China does it.
[00:21:43.452 --> 00:21:48.296]  It's not a problem if China builds a lot of new and dirty power plants.
[00:21:48.316 --> 00:21:51.098]  We have to shut down the power plants that are in the United States.
[00:21:51.598 --> 00:21:53.400]  That's essentially the agenda.
[00:21:53.940 --> 00:22:01.563]  And of course, as I pointed out at the beginning of the report, there is no correlation between increased CO2 and increased temperatures.
[00:22:01.643 --> 00:22:03.303]  We've seen just the opposite happen.
[00:22:03.543 --> 00:22:07.145]  We've seen temperatures go down as CO2 has gone up.
[00:22:08.045 --> 00:22:19.789]  Now, John Kerry was telling people today, executives and political officers from around the world, that this is a threat that is the level of Ebola that we should be concerned about.
[00:22:20.720 --> 00:22:22.341]  I don't believe that's the case.
[00:22:22.581 --> 00:22:24.603]  But Ebola genuinely is a threat.
[00:22:24.803 --> 00:22:26.484]  It is a weaponized plague.
[00:22:26.944 --> 00:22:34.849]  And maybe there is a connection to this phony climate change agenda where they want to make money for those who are selling carbon credits.
[00:22:34.910 --> 00:22:41.034]  And perhaps there's a connection with Ebola to pharmaceutical companies who stand to profit from vaccines.
[00:22:41.434 --> 00:22:46.417]  Why are we seeing American soldiers being sent by the thousands to inflicted areas?
[00:22:46.457 --> 00:22:48.779]  We're going to have a report on that right after the end of the news.
[00:22:49.159 --> 00:22:50.460]  But that's it for our news tonight.
[00:22:50.880 --> 00:22:54.724]  Please consider supporting us with a subscription to Prison Planet TV.
[00:22:54.804 --> 00:22:57.486]  Just one subscription can be shared with up to 11 other people.
[00:22:57.846 --> 00:23:02.270]  It gives you access to the news every night as it's broadcast without delay.
[00:23:02.430 --> 00:23:08.215]  You also get access to all of Alex Jones's documentaries and of course that supports our operation here.
[00:23:09.096 --> 00:23:10.998]  We'll be back tomorrow night at 7 central, 8 p.m.
[00:23:11.058 --> 00:23:11.238]  Eastern.
[00:23:21.403 --> 00:23:25.328]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:23:25.389 --> 00:23:27.872]  Central at InfoWarsNews.com.
[00:23:28.072 --> 00:23:34.942]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
[00:23:53.183 --> 00:23:56.765]  Well, it sounds like the perfect script for a horror movie.
[00:23:57.126 --> 00:24:01.769]  A virus with no vaccine and no cure kills thousands of people.
[00:24:01.789 --> 00:24:04.050]  5 billion people died in 1996 and 1997.
[00:24:04.371 --> 00:24:09.174]  Almost the entire population of the world.
[00:24:11.656 --> 00:24:13.237]  Only about 1% of us survived.
[00:24:13.617 --> 00:24:17.960]  More reports of flu cases along the border, but officials are saying they aren't connected.
[00:24:18.467 --> 00:24:23.343]  Surely there's very real and very convincing data that the planet cannot survive the excesses of the human race.
[00:24:24.013 --> 00:24:28.754]  And I actually think the world will be much better when there's only 10 or 20% of us left.
[00:24:29.254 --> 00:24:30.314]  Dr. Eric Bianca.
[00:24:31.135 --> 00:24:51.079]  But most frightening was the fact that in a crowd of over 1,000 prominent scientists, local newspapers reported that 95% of those in attendance gave Bianca sustained standing ovations every time he extolled the virtues of mass culling microbes and man's destruction.
[00:24:51.860 --> 00:24:57.502]  and went on to laud the virtues of Ebola because it would kill 90% of the world population quickly.
[00:24:58.362 --> 00:25:08.945]  The World Health Organization said on Tuesday the Ebola death toll jumped by almost 200 in a single day to at least 2,296 and is likely to be higher than that.
[00:25:09.386 --> 00:25:19.689]  The head of the US Centers for Disease Control confirmed Tuesday that West Africa is in a desperate situation but that there is still hope that the outbreak can be reined in.
[00:25:20.189 --> 00:25:28.475]  A top German virologist has caused shockwaves by asserting that it's too late to halt the spread of the Ebola virus.
[00:25:28.656 --> 00:25:33.679]  In other news, the CDC is receiving reports of a possible flu outbreak in San Francisco.
[00:25:34.460 --> 00:25:43.987]  If the symptoms were first detected in Philadelphia on December 27, 1996, that makes us know that... It was released in Philadelphia probably on December 13, 1996.
[00:25:45.208 --> 00:25:47.270]  And was seen sequentially after that in...
[00:25:48.499 --> 00:25:57.549]  San Francisco, New Orleans, Rio de Janeiro, Rome, Kinshasa, Karachi, Bangkok, then Peking.
[00:25:57.930 --> 00:26:02.435]  Rome, Kinshasa, Karachi, Bangkok, and Peking.
[00:26:02.475 --> 00:26:04.477]  That's some trip you're taking, sir.
[00:26:04.497 --> 00:26:05.498]  Is this all in one week?
[00:26:05.858 --> 00:26:06.199]  Business.
[00:26:07.982 --> 00:26:14.504]  One of the two Americans infected with the Ebola virus has arrived in Atlanta from Africa for treatment.
[00:26:14.524 --> 00:26:21.106]  The Massachusetts doctor arrived at the Nebraska Medical Center just before dawn this morning to be treated for Ebola.
[00:26:21.506 --> 00:26:26.587]  And right now, his or her blood sample is on its way to the Centers for Disease Control.
