[00:00:01.312 --> 00:00:02.495]  Coast to Coast.
[00:06:50.430 --> 00:07:00.761]  Chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:07:01.082 --> 00:07:06.408]  Get your Pro-Pure with the new Pro-1 filters today at infowarstore.com or by calling 888-253-3139.
[00:07:09.771 --> 00:07:10.612]  The facts are in.
[00:07:10.792 --> 00:07:11.914]  The studies are legion.
[00:07:12.194 --> 00:07:19.562]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:07:19.702 --> 00:07:23.166]  So why are the social engineers adding it to the water?
[00:07:23.546 --> 00:07:23.947]  Simple.
[00:07:24.107 --> 00:07:28.432]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:07:28.812 --> 00:07:34.278]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:07:34.538 --> 00:07:50.554]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:07:50.854 --> 00:07:55.118]  Let's take a stand against the Globalist by blocking their poisons with Fluoride Shield.
[00:07:55.438 --> 00:07:57.300]  I use Fluoride Shield every day.
[00:07:57.600 --> 00:08:02.884]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:08:03.164 --> 00:08:07.408]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:08:07.568 --> 00:08:08.889]  That's InfoWarsLife.com.
[00:08:27.449 --> 00:08:33.984]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:34.024 --> 00:08:35.467]  It's Alex Jones!
[00:08:37.990 --> 00:08:43.855]  We reported on this last night at Infowars.com from the Ukrainian news.
[00:08:44.856 --> 00:08:48.479]  It is in the New York Times today, and the U.S.
[00:08:48.519 --> 00:08:51.441]  government is confirming, that is the occupied U.S.
[00:08:51.461 --> 00:08:59.208]  government by the Globalist, is confirming that Russia is massing between 80,000 to 200,000, there's different reports, troops on their western border.
[00:09:03.231 --> 00:09:17.842]  With Eastern Ukraine and Crimea, and our massing tank divisions, armored vehicles, and mobile missile launchers, anti-personnel, anti-tank, anti-helicopter, and attack aircraft missiles.
[00:09:18.723 --> 00:09:19.323]  It's a big deal.
[00:09:20.584 --> 00:09:22.766]  And I keep telling everybody, this is a big deal.
[00:09:24.600 --> 00:09:31.687]  And the Russians, historically, will end up attacking anybody that gets on their border or tries to destabilize their country.
[00:09:32.528 --> 00:09:33.349]  And, I mean, who knows?
[00:09:33.389 --> 00:09:34.730]  Maybe the new world order is going to be able to defeat them.
[00:09:34.750 --> 00:09:37.833]  We'll have a great nuclear war and Russia will be destroyed.
[00:09:38.554 --> 00:09:48.503]  You know, my issue is, America's been occupied by the globalists that are destroying our country, de-industrializing us, attacking our families, attacking our culture, trying to disarm us.
[00:09:49.304 --> 00:09:51.586]  The Russians are not attacking anybody.
[00:09:52.026 --> 00:09:53.588]  The Russians are not expanding.
[00:09:54.228 --> 00:09:59.012]  The Russians have their own problems, but they're not offensively doing anything.
[00:09:59.332 --> 00:10:03.656]  And under common law, common sense, you're not supposed to sit there and mess with them.
[00:10:04.617 --> 00:10:07.739]  The Ukrainians didn't go under EU control three months ago.
[00:10:07.759 --> 00:10:12.363]  The Soros State Department operatives staged the overthrow of the elected government.
[00:10:12.423 --> 00:10:13.744]  And sure, I'm sure it was corrupt.
[00:10:13.764 --> 00:10:14.685]  Most governments are corrupt.
[00:10:15.206 --> 00:10:16.266]  It certainly was corrupt.
[00:10:16.747 --> 00:10:17.828]  And it was connected to Russia.
[00:10:19.244 --> 00:10:26.630]  Because the other side is connected to the EU and NATO, and you are seeing a proxy war, boys and girls, on Russia's borders.
[00:10:26.770 --> 00:10:30.733]  And Russia is not a red star communist system anymore.
[00:10:31.213 --> 00:10:32.794]  We're more communist than they are.
[00:10:34.095 --> 00:10:37.058]  They certainly are authoritarian in Russia, and becoming more so.
[00:10:37.858 --> 00:10:42.282]  Because when the West messes with them, it gives them a real pretext to take liberty.
[00:10:43.357 --> 00:10:50.301]  Our government stages terror attacks, finances Al-Qaeda jihadis, lets them attack us, finances mental patients jihadis.
[00:10:50.721 --> 00:10:53.162]  There's all sorts as a pretext to take our liberty.
[00:10:54.003 --> 00:10:55.723]  But the Russians don't need to stage anything.
[00:10:56.084 --> 00:11:04.248]  They've got the State Department and the Saudi intelligence openly funding Al-Qaeda all over their borders, blowing stuff up.
[00:11:06.377 --> 00:11:23.080]  Chechnya, the list goes on and on, and now the West is trying to destabilize the internal Russian government in Moscow, and they're doing it on the borders of Moscow, on the borders of Russia, and this could easily turn into a large war.
[00:11:23.980 --> 00:11:34.342]  And if anybody attacks Russia with conventional weapons, there's a good chance they're going to use tactical nuclear weapons like they said they do in Georgia, and they rolled them in and NATO blinked and backed off.
[00:11:35.638 --> 00:11:37.279]  And I don't know if NATO is going to blink this time.
[00:11:37.719 --> 00:11:50.368]  NATO is run by Wall Street types in Europe and the US, in London, in England, who make 40-to-1 bets on MF Global and then don't get in trouble when they steal billions of dollars, like John Corzine.
[00:11:52.009 --> 00:11:53.269]  They are crazy.
[00:11:54.750 --> 00:11:55.611]  Crazy like a fox.
[00:11:55.671 --> 00:11:57.552]  I mean, they're in control because they've been bold.
[00:11:58.113 --> 00:12:04.837]  And they've been on the offensive attack, but at a certain point, Napoleon dominates all of Europe, he turns and invades Russia, gets beaten.
[00:12:06.240 --> 00:12:10.041]  Hitler beats all of Europe, turns, goes into Russia, gets beaten.
[00:12:10.842 --> 00:12:12.462]  And there were other cases of this before.
[00:12:14.623 --> 00:12:17.985]  And the only reason you get beaten is because it's like invading the U.S.
[00:12:18.025 --> 00:12:24.047]  I mean, you're invading a big, giant country of people that are willing to fight.
[00:12:24.067 --> 00:12:28.389]  I mean, we can't beat the people in Afghanistan, folks, because they're willing to fight.
[00:12:28.409 --> 00:12:30.089]  You can make whatever moral judgments you want about them.
[00:12:30.770 --> 00:12:34.111]  But I mean, the Russians will go to nuclear war with us, ladies and gentlemen.
[00:12:34.957 --> 00:12:37.680]  They'll go take a bunch of shots of vodka, turn the keys, and launch the missiles.
[00:12:37.700 --> 00:12:42.985]  I mean, this is not a good situation, is all I'm telling everybody.
[00:12:43.225 --> 00:12:49.991]  And we're run by Obama, who literally, the globalists do have an anti-family, anti-God, anti-sovereignty agenda.
[00:12:51.052 --> 00:12:59.040]  At the top, they're more technocrats, but in the mid-level and even high levels, right up to the very top, I mean, this is kind of a
[00:13:01.590 --> 00:13:20.056]  Trendy, progressive jihad into Russia because Russia is paying people to have kids, they're apologizing for eugenics in the 30s, 40s, 50s, 60s, 70s, 80s, their population's gone down by 30 plus percent, they're dying, and Russia's becoming more nationalistic and that threatens the New World Order.
[00:13:21.766 --> 00:13:23.907]  They want their own New World Order, Russia-based.
[00:13:24.727 --> 00:13:41.994]  And believe me, if Russia was trying to finance movements to take our guns, if Russia was trying to finance movements to break up our families, if Russia was trying to finance movements to do things like that, I would become very anti-Russian government, and I would speak out against them.
[00:13:42.335 --> 00:13:45.716]  In fact, I saw some anti-gun reports on RT last year.
[00:13:45.736 --> 00:13:49.938]  I played the reports, and I said, listen, you're a foreign-financed
[00:13:50.928 --> 00:13:56.754]  Media outlet, and let's face it, our so-called mainstream media is a state-run as well, let's just be honest about it, Russia just doesn't hide it.
[00:13:57.194 --> 00:13:59.556]  I said, you run anti-gun crap on RT America?
[00:13:59.897 --> 00:14:01.659]  I'm going to start a campaign to have your license pulled.
[00:14:02.239 --> 00:14:03.240]  Get the hell out of my country.
[00:14:03.921 --> 00:14:11.348]  And by the way, they had the host come on and say it was their idea, not RT, and they apologized to me on air.
[00:14:14.744 --> 00:14:15.885]  So, let's get this clear.
[00:14:16.505 --> 00:14:21.429]  If the Russians try to take one of my freedoms, I'm going to become anti-Russian government.
[00:14:21.589 --> 00:14:22.669]  They're not doing that, folks.
[00:14:23.270 --> 00:14:30.855]  I got foreign New World Order bankers perched on top of me and my family and your family, literally shutting this country down.
[00:14:31.095 --> 00:14:33.237]  What do you think Cloward and Piven Obamacare is?
[00:14:34.397 --> 00:14:42.283]  I mean, even the founder, the architect of Obamacare, the main architect, Ezekiel Emanuel, said, no, the plan is to bankrupt the system.
[00:14:42.763 --> 00:14:43.424]  Of course it is!
[00:14:44.394 --> 00:14:45.515]  Of course there's death panels.
[00:14:46.315 --> 00:14:47.976]  Of course it doubles and triples prices.
[00:14:48.617 --> 00:14:50.518]  Of course I told you the website wasn't going to work.
[00:14:50.738 --> 00:14:53.500]  I told you it didn't work on purpose to make that the distraction.
[00:14:53.640 --> 00:14:54.601]  They now admit that.
[00:14:56.282 --> 00:14:57.422]  It's all a giant screw job.
[00:14:57.623 --> 00:15:04.027]  I told you that million plus idiots that thought they'd signed up were going to go into hospitals thinking they had Obamacare and then they didn't have it.
[00:15:04.587 --> 00:15:08.650]  Almost no one's signed up unless you go in by hand with Health and Human Services.
[00:15:10.285 --> 00:15:10.885]  That's admitted.
[00:15:11.025 --> 00:15:12.926]  No one has signed up digitally properly.
[00:15:13.146 --> 00:15:14.166]  They just think they have.
[00:15:14.386 --> 00:15:20.368]  Then they've been data-mined so the IRS knows where to go get your bank account or where to garnish your wages.
[00:15:20.608 --> 00:15:21.589]  And now that's admitted.
[00:15:21.789 --> 00:15:23.409]  People say, how did you know everything they do?
[00:15:23.569 --> 00:15:26.990]  Because these crooks, folks, are like a dog going back to its vomit.
[00:15:28.031 --> 00:15:30.471]  It's like saying, how do I know how dogs act in a dog park?
[00:15:30.892 --> 00:15:32.552]  I'm a dog fancier, folks.
[00:15:32.852 --> 00:15:33.933]  I've had dogs my whole life.
[00:15:33.973 --> 00:15:34.893]  I know how dogs act.
[00:15:35.990 --> 00:15:41.032]  How do I know how to go out in the right weather and catch bass and know where to put my line?
[00:15:41.052 --> 00:15:42.852]  Because I've done a little bit of bass fishing.
[00:15:43.413 --> 00:15:47.934]  I've done a lot of studying the New World Order, folks, and they act pathologically.
[00:15:48.434 --> 00:15:49.415]  It's criminology.
[00:15:50.424 --> 00:16:06.567]  They do the same stuff over and over and over again with new permutations and new modern advancements in tyranny and oppression and propaganda and disinformation and brainwashing and baiting and switching and spinning.
[00:16:09.048 --> 00:16:14.589]  But now, now, we cannot have this type of stuff with nuclear weapons involved!
[00:16:15.404 --> 00:16:18.407]  World War I and World War II started with proxy state actions.
[00:16:18.687 --> 00:16:20.148]  What Brzezinski and the Globalists think?
[00:16:20.388 --> 00:16:23.171]  They can not have a nuclear war if they use proxy states?
[00:16:23.191 --> 00:16:25.753]  That's how all the big wars have started in the last 300 years.
[00:16:26.453 --> 00:16:28.655]  You guys aren't doing something new with proxy wars?
[00:16:29.956 --> 00:16:36.262]  Using smaller countries as your battleground, like Vietnam or countless other examples, Afghanistan?
[00:16:39.659 --> 00:16:44.663]  I mean, I gotta be honest with you folks, there's a real good chance this could cause a regional war, even World War III.
[00:16:44.883 --> 00:16:46.584]  I mean, that's what most analysts are saying, too.
[00:16:47.025 --> 00:16:50.788]  And we're just sitting here watching it happen, watching our leaders do it again.
[00:16:52.509 --> 00:16:55.491]  And with Obama, there's a real ideology, too.
[00:16:55.671 --> 00:17:01.776]  Obama, obviously, being bisexual, Hillary bisexual, most of... And it's nothing even against those people, folks.
[00:17:01.796 --> 00:17:03.617]  It's just that the problem is they discriminate.
[00:17:03.858 --> 00:17:06.400]  You don't get in the liberal higher clubs unless you are.
[00:17:07.150 --> 00:17:10.171]  And so most of the White House is, and that's come out, it's on record.
[00:17:10.812 --> 00:17:18.035]  And they really have a problem with Putin that he's not going to let them go over there and teach five-year-old Russian children how to have gay anal sex.
[00:17:18.115 --> 00:17:18.555]  I mean, you know.
[00:17:19.281 --> 00:17:20.342]  They're a bunch of pervs.
[00:17:20.482 --> 00:17:27.707]  I'm not attacking them because they're bisexuals, but that's grown into a bunch of wanting to recruit children, which becomes pedophilia, and I'm against that.
[00:17:28.108 --> 00:17:30.409]  You can call me, you know, a conspiracy theorist or old-fashioned.
[00:17:30.449 --> 00:17:31.070]  I'm not trendy.
[00:17:31.870 --> 00:17:33.111]  But I think, you know, it's illegal.
[00:17:33.151 --> 00:17:35.893]  I think it's horrible and oppressive and exploits children.
[00:17:36.614 --> 00:17:41.838]  And they want, and they here in America teach young children absolutely horrible stuff.
[00:17:41.878 --> 00:17:44.240]  You know, Jocelyn Elders wanted to teach five-year-olds how to masturbate.
[00:17:44.260 --> 00:17:45.601]  She said, reach down and show them how to do it.
[00:17:46.485 --> 00:17:50.108]  I hate to bring stuff up like this, but this is what they do.
[00:17:50.188 --> 00:18:03.317]  We live in a giant mind control facility, and you've got a bunch of, you know, Obama raised by his tranny nanny and the rest of it, and he's upset that they can't do that in Russia.
[00:18:05.029 --> 00:18:06.290]  They're very upset about that.
[00:18:06.330 --> 00:18:08.131]  You can make whatever judgments you want about the Russians.
[00:18:08.551 --> 00:18:10.873]  Nobody who's, quote, gay is being oppressed in Russia, folks.
[00:18:11.273 --> 00:18:13.515]  The thing is, they're not going to have state-run media promoting it.
[00:18:13.895 --> 00:18:15.276]  It's a depopulation agenda.
[00:18:15.396 --> 00:18:16.437]  It's on Russian TV.
[00:18:16.897 --> 00:18:19.399]  Russian TV now sounds like the Alex Jones Show in many cases.
[00:18:19.819 --> 00:18:21.900]  The guy that runs the big state-run media over there.
[00:18:22.641 --> 00:18:23.621]  I've seen the transcript.
[00:18:23.661 --> 00:18:25.403]  Sounds like, you know, he listens to my show.
[00:18:25.583 --> 00:18:29.725]  And by the way, I've been invited on big national state-run Russian TV and I don't even do it.
[00:18:30.106 --> 00:18:34.709]  They offered me to come on last week live and I've just declined it because I'm just not going to get in the middle of it.
[00:18:35.390 --> 00:18:37.814]  The point is, is the Russians know what's going on.
[00:18:38.395 --> 00:18:40.238]  And they're going, do we really want to commit suicide?
[00:18:40.258 --> 00:18:42.181]  Do we really not want to have any future generation?
[00:18:42.442 --> 00:18:43.023]  Do we really?
[00:18:43.363 --> 00:18:44.645]  Imagine us at the Olympics.
[00:18:46.069 --> 00:18:55.131]  People don't think of John Wayne or anything, or they don't think of Americana, George Washington, guns, cowboys, private property, frontier, Native Americans, all the cool stuff about America.
[00:18:55.511 --> 00:18:56.272]  They didn't think about that.
[00:18:56.312 --> 00:18:59.192]  It was all about men dressing up like women and stuff.
[00:18:59.212 --> 00:19:00.693]  And hey man, if you want to do that, whatever.
[00:19:01.213 --> 00:19:02.253]  I'm not obsessed with that.
[00:19:03.013 --> 00:19:06.274]  Don't think for a minute that, you know, I'm trying to rain on your parade.
[00:19:06.814 --> 00:19:10.235]  My whole issue is we don't want that to be the national anthem.
[00:19:13.493 --> 00:19:16.075]  That is not what everyone wants to live like.
[00:19:16.395 --> 00:19:18.877]  And we don't want to be forced to accept your culture.
[00:19:19.558 --> 00:19:26.723]  We don't want to be forced to accept a bunch of women ruling over effeminate men in dresses.
[00:19:27.484 --> 00:19:28.925]  We want to have kids.
[00:19:28.965 --> 00:19:29.886]  We want to have families.
[00:19:30.106 --> 00:19:31.087]  We like big cars.
[00:19:31.127 --> 00:19:33.409]  We like beautiful, powerful women.
[00:19:33.449 --> 00:19:34.970]  We like children.
[00:19:35.010 --> 00:19:35.871]  We like fun.
[00:19:35.911 --> 00:19:37.252]  We like .50 caliber rifles.
[00:19:37.512 --> 00:19:38.593]  We like private property.
[00:19:39.153 --> 00:19:40.774]  And you know, the Russians like that too.
[00:19:41.315 --> 00:19:46.038]  Russians, it came out, admired Americana culture, and lusted after it.
[00:19:46.538 --> 00:19:47.619]  That's the true spirit of 1776.
[00:19:49.100 --> 00:19:50.200]  And that's what I represent.
[00:19:50.240 --> 00:19:50.981]  That's what I want.
[00:19:51.882 --> 00:19:52.842]  I represent freedom.
[00:19:52.862 --> 00:19:54.283]  I represent libertarian ideas.
[00:19:55.124 --> 00:20:02.349]  I think you should step into that mindset as well, if you're a so-called liberal out there, or a mainline conservative, before it's too late and we have World War III.
[00:20:02.389 --> 00:20:06.451]  Because I have mainline right-wing Republicans attacking me because I don't want to have World War III with Russia.
[00:20:06.771 --> 00:20:07.912]  Hey man, I love my kids.
[00:20:07.972 --> 00:20:08.793]  What about you, dummy?
[00:20:10.133 --> 00:20:14.074]  The ultimate survival, bug-out, lightweight fishing pole is M-Rod.
[00:20:14.294 --> 00:20:22.335]  Made by a family-owned American company and assembled in Idaho, M-Rod fishing gear comes with a lifetime warranty and 90-day money-back guarantee.
[00:20:22.595 --> 00:20:25.696]  M-Rod weighs just 8 ounces and breaks down to 14 inches.
[00:20:26.036 --> 00:20:30.877]  M-Rod's indestructible stainless steel compact design makes it perfect to take anywhere.
[00:20:30.997 --> 00:20:33.317]  Cast your eyes now at M-Rod.com.
[00:20:33.417 --> 00:20:35.858]  That's E-M-M-R-O-D.com.
[00:20:36.138 --> 00:20:36.578]  M-Rod.
[00:20:36.758 --> 00:20:37.779]  Fish to survive.
[00:20:38.019 --> 00:20:39.240]  Survive to fish.
[00:20:39.761 --> 00:20:40.662]  Clean water at home.
[00:20:40.942 --> 00:20:42.063]  Clean water at the office.
[00:20:42.363 --> 00:20:43.444]  Clean water on the go.
[00:20:43.684 --> 00:20:49.590]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:20:49.950 --> 00:20:52.773]  Thousands of satisfied customers can't be wrong.
[00:20:53.093 --> 00:20:56.296]  For free shipping within the U.S., go to GoBerkey.com.
[00:20:56.636 --> 00:20:57.056]  Or call 877-886-3653.
[00:20:57.076 --> 00:20:57.477]  That's 877-886-3653.
[00:20:57.497 --> 00:20:59.018]  Helping thousands prepare since 2005.
[00:20:59.198 --> 00:20:59.438]  Goberky.com.
[00:21:10.478 --> 00:21:11.879]  My name is Jessica Armand.
[00:21:11.999 --> 00:21:14.680]  I'm an activist, a GCN listener, and mother of three.
[00:21:14.840 --> 00:21:19.523]  Our drinking water and food are filled with fluoride and other contaminants that harm our teeth and gums.
[00:21:19.683 --> 00:21:24.865]  To protect my family, I created My Magic Mud, an all-natural teeth whitening and strengthening remedy.
[00:21:25.005 --> 00:21:31.609]  My Magic Mud is a soft powder that polishes your teeth, reduces sensitivity, and removes harmful toxins from deep inside your mouth.
[00:21:31.729 --> 00:21:33.650]  You deserve a bright, healthy smile.
[00:21:33.710 --> 00:21:36.151]  Visit MyMagicMud.com and get yours today.
[00:21:36.271 --> 00:21:38.112]  That's MyMagicMud.com.
[00:21:39.457 --> 00:21:43.538]  When you need it the most, will your generator, power equipment, or vehicle be ready?
[00:21:43.678 --> 00:21:46.118]  Gas and diesel fuels go bad quickly when stored.
[00:21:46.258 --> 00:21:50.939]  And more than half of generator failures during disasters occur as a result of expired fuel.
[00:21:51.099 --> 00:21:55.060]  PRI Fuel Stabilizers keep your fuel fresh for when you need it most.
[00:21:55.200 --> 00:22:01.121]  Nuclear power stations, emergency service providers, and ships at sea rely on PRI Fuel Stabilizers.
[00:22:01.261 --> 00:22:01.882]  And you can too.
[00:22:01.922 --> 00:22:03.902]  Call 888-776-9373 or visit priproducts.com to find the dealer nearest to you.
[00:22:09.684 --> 00:22:13.996]  Extend your life with ExtendoVite!
[00:22:15.020 --> 00:22:16.862]  So, Dad, you're sounding a lot better.
[00:22:17.222 --> 00:22:19.023]  How have you been feeling since your heart attack?
[00:22:19.264 --> 00:22:21.485]  Well, son, I am feeling a lot better.
[00:22:21.766 --> 00:22:26.089]  Ever since your sister ordered me a bottle of HeartDrop 2000's Xtendivite for my heart.
[00:22:26.570 --> 00:22:27.110]  HeartDrop?
[00:22:27.250 --> 00:22:27.891]  Xtendivite?
[00:22:28.151 --> 00:22:28.591]  What's that?
[00:22:29.032 --> 00:22:33.695]  Well, it's just seven herbs that are approved for helping keep my heart healthy.
[00:22:33.976 --> 00:22:34.776]  That's great, Dad.
[00:22:35.137 --> 00:22:36.177]  I was getting worried about you.
[00:22:36.598 --> 00:22:37.599]  I am so glad it's helping.
[00:22:38.039 --> 00:22:38.740]  So am I, son.
[00:22:39.300 --> 00:22:41.242]  I'm very glad your sister got it for me.
[00:22:41.802 --> 00:22:43.844]  I wish I had known about it before my heart attack.
[00:22:44.224 --> 00:22:45.805]  Yeah, but would you have taken it, though?
[00:22:46.545 --> 00:22:48.046]  You know, I'm not sure if I would have.
[00:22:48.686 --> 00:22:50.547]  But I'm awful glad I'm taking it now.
[00:22:51.247 --> 00:22:52.188]  To order, call 1-877-928-8822.
[00:22:52.208 --> 00:22:52.788]  That's 1-877-928-8822.
[00:22:52.868 --> 00:22:54.429]  Or visit our website at heartdrop.com.
[00:23:08.813 --> 00:23:11.394]  Hi folks, Alex Jones here with some important information.
[00:23:11.654 --> 00:23:16.535]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:23:16.775 --> 00:23:24.657]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:23:24.897 --> 00:23:29.138]  Deciding to take action, a company run by Patriots for Patriots was born.
