[00:00:19.597 --> 00:00:21.539]  Welcome to the Info Wars Nightly News.
[00:03:10.151 --> 00:03:14.415]  I used to work at the jail back in Oklahoma, and we had, you know, ICE guys there.
[00:03:14.716 --> 00:03:21.322]  And the issue with these guys who come in, these undocumented workers, whatever you want to call them, a lot of times they'll have a fake, phony identity.
[00:03:21.622 --> 00:03:23.424]  So these are just the people that they know about.
[00:03:23.464 --> 00:03:28.129]  These guys could have more offenses under different names, under pseudonyms, than nobody even knows about.
[00:03:28.749 --> 00:03:34.292]  But something we do know about the clear and present danger of the Second Amendment according to the people in Illinois.
[00:03:34.752 --> 00:03:38.894]  It says concealed carry law allows doctors to make call-on-gun ownership.
[00:03:39.194 --> 00:03:44.476]  An InfoWars.com reader has emailed a brochure released by the Illinois Department of Human Services.
[00:03:44.877 --> 00:03:51.240]  The brochure describes the responsibility of doctors and health care professionals under the firearm owner identification.
[00:03:51.980 --> 00:04:00.690]  The law requires clinicians and facilities to report patients who own firearms they believe pose a clear and present danger to themselves or to others.
[00:04:01.150 --> 00:04:03.072]  And this is what we see under Obamacare.
[00:04:03.092 --> 00:04:07.097]  Because you remember, it was once upon a time, the patient and the doctor.
[00:04:07.357 --> 00:04:09.860]  Now it's the patient, the doctor, and the state.
[00:04:10.280 --> 00:04:32.145]  So you volunteer this information to your physician hoping that they will help you but meanwhile they're writing notes trying to get your guns confiscated or I don't like this guy or he came in and made some comment that I didn't appreciate so now I'm gonna go turn him in and you remember Obama's nominee for Surgeon General said that he thought that guns were a great health risk to our society even though in states such as Illinois when they have
[00:04:32.805 --> 00:04:49.080]  Now concealed carry or more applicable concealed carry, the crime rate in Chicago is slightly dropping because now the bad guys know that you may be packing and hopefully we can get rid of these strict gun laws like we have in Illinois so we don't have situations like we have in our next story.
[00:04:49.480 --> 00:04:52.964]  Court upholds warrantless entry seizure of gun rights activists.
[00:04:53.364 --> 00:04:54.905]  Now this is Krister Sutterfield.
[00:04:55.546 --> 00:05:07.654]  Who made the news because she practiced open carry when she went to a church, into a coffee shop, and she drew attention in 2011 after her psychiatrist reported a suicidal remark Sutterfield made during a difficult appointment.
[00:05:08.134 --> 00:05:16.700]  Milwaukee police forced their way into the gun right advocate's home without a warrant and literally kidnapped her for the emergency mental evaluation.
[00:05:17.080 --> 00:05:22.304]  The article goes on to point out that Sutterfield ended up suing but had it dismissed by a U.S.
[00:05:22.344 --> 00:05:24.906]  District Court judge and she has since appealed.
[00:05:25.726 --> 00:05:38.451]  No, I guess you did make some comment that was troubling to her physician, but under this emergency medical evaluation, they can pretty much just disappear you, I guess, kind of NDAA you because of something you said or may not have said at all.
[00:05:38.732 --> 00:05:44.294]  It's very troubling to me that you would go through these strict measures to not only take somebody away from their home, but also
[00:05:44.674 --> 00:05:45.495]  We're good to go.
[00:06:07.367 --> 00:06:08.127]  I'm not saying I believe this.
[00:06:08.148 --> 00:06:09.388]  I'm saying this is what these people believe.
[00:06:09.408 --> 00:06:11.589]  Not even the author so much of the piece, but he's just talking about
[00:06:29.099 --> 00:06:33.581]  Things other people believe, guys like who you're saying, who you talk about guys like Ray Kurzweil.
[00:06:33.841 --> 00:06:35.082]  He believes in a life extension.
[00:06:35.102 --> 00:06:37.243]  He believes that he will become God.
[00:06:37.283 --> 00:06:38.443]  And let's see what the article says.
[00:06:38.983 --> 00:06:49.128]  Just a few decades from now, transhumanists believe that superhuman powers and extremely advanced life extension technologies will allow them to essentially become like gods.
[00:06:50.086 --> 00:06:50.686]  So there you go.
[00:06:50.947 --> 00:06:52.868]  You can find the quotes of Kurzweil online.
[00:06:52.908 --> 00:06:54.188]  You can probably find them on YouTube.
[00:06:54.489 --> 00:06:57.570]  He says, I don't believe in God yet, but I will become God.
[00:06:57.610 --> 00:07:06.836]  These guys think they're going to merge with machines and have all these superpowers, be these kind of cyborg, I guess, RoboCop kind of hybrid things.
[00:07:07.456 --> 00:07:09.518]  And they'll be gods in their own eyes.
[00:07:09.978 --> 00:07:11.619]  So, you know, so I don't agree with it.
[00:07:11.799 --> 00:07:12.560]  I don't believe it.
[00:07:12.620 --> 00:07:21.966]  You know, even if you your physical body somehow manages to survive a little bit while longer, you still have a soul and a spirit that has to be held accountable one day.
[00:07:22.026 --> 00:07:26.429]  So, you know, if you think you can become God, Kurzweil, anybody else, good luck with that.
[00:07:26.989 --> 00:07:31.633]  And something I guess I wish the mainstream luck with the climate debate.
[00:07:31.673 --> 00:07:36.116]  This I don't know if it's still global cooling or if it's global warming or if it's just
[00:07:36.716 --> 00:07:44.002]  Any type of climate change at all, but now they're saying that they have this doomsday Arctic ice sheet and it's all propaganda.
[00:07:44.183 --> 00:07:55.172]  As Paul Joseph Watson points out, scaremongering headlines about the collapse of the Antarctic ice sheet omitted the fact that such an event is not predicted to happen for as much as 1,000 years.
[00:07:55.652 --> 00:07:56.513]  Once again, 1,000 years.
[00:07:56.853 --> 00:08:03.259]  Underscoring once again how the mass media grossly exaggerates the threat posed by global warming.
[00:08:03.459 --> 00:08:05.259]  Once again, they can't keep their story straight.
[00:08:05.299 --> 00:08:06.360]  Is it global cooling?
[00:08:06.440 --> 00:08:07.280]  Is it global warming?
[00:08:07.320 --> 00:08:10.021]  Now you just have the all-inclusive climate change.
[00:08:10.061 --> 00:08:11.561]  If it's hot, if it's cold.
[00:08:11.621 --> 00:08:14.101]  These guys are kind of like the modern-day witch doctors.
[00:08:14.362 --> 00:08:16.382]  You know, you go, I guess they still have them today.
[00:08:16.742 --> 00:08:25.124]  People say, hey, you pray to me or you give me all this money and I'll make it rain or I'll make it snow or I'll make it, you know, stop raining if it's too much rain.
[00:08:25.544 --> 00:08:34.731]  So you have your modern-day witch doctors guys like you know Al Gore and these carbon guys say hey pay your carbon credits to me and I'll make it stop raining or stop snowing.
[00:08:35.071 --> 00:08:37.453]  I'll make sure that California doesn't fall into the ocean.
[00:08:37.733 --> 00:08:47.280]  I'll make sure that the polar bears can swim if you just give me this money and I don't buy it that these guys have any type of power to change the weather if you pay your carbon credit.
[00:08:47.621 --> 00:08:49.262]  Even if you're the most hardcore
[00:08:50.202 --> 00:08:55.466]  Climate change believer, you know, what is paying Al Gore going to do to make the polar bears swim better?
[00:08:55.787 --> 00:08:57.168]  You know, because he says they can't swim.
[00:08:57.468 --> 00:09:06.014]  So just keep that in mind the next time they try to hit you up for these carbon credits, say that you need to be taxed by the mile just so the polar bears can swim and whatever else.
[00:09:06.495 --> 00:09:08.636]  Let's go to some domestic news now.
[00:09:09.097 --> 00:09:10.898]  A city of Miami, we have this.
[00:09:11.198 --> 00:09:16.903]  Miami cops fired hundreds of rounds killing unarmed suspects and injuring two officers in crossfire.
[00:09:17.523 --> 00:09:29.231]  Florida police are investigating an incident in which nearly two dozen officers fired a turret of bullets at two unarmed men, killing both of them, injuring others, and risking the lives of neighbors.
[00:09:29.832 --> 00:09:32.814]  Now this is a situation where there was a robbery that took place.
[00:09:33.134 --> 00:09:35.716]  The bad guys got away, and there's two bad guys.
[00:09:36.056 --> 00:09:37.918]  One of them got dropped off at his grandmother's house.
[00:09:37.938 --> 00:09:39.619]  The other guy, you know, went on about his business.
[00:09:40.019 --> 00:09:46.324]  Later on, the officers caught up with the driver, who at this point had another person in the vehicle who had not committed a crime.
[00:09:46.844 --> 00:09:50.987]  The police officers gave chase to the two unarmed men inside the vehicle.
[00:09:51.007 --> 00:09:52.648]  The vehicle crashed.
[00:09:52.668 --> 00:10:02.795]  And from all accounts of the witnesses, the people inside the vehicle, the innocent man and also the suspected robber, were trying to give up to police.
[00:10:02.855 --> 00:10:05.497]  Witnesses say they had their hands up to say, hey, we give up.
[00:10:06.077 --> 00:10:13.382]  At which point the police, I guess, felt so threatened by two men with empty hands that they had to open fire and fired over 300 rounds.
[00:10:15.796 --> 00:10:20.901]  Three hundred rounds into a single immobile vehicle that had crashed.
[00:10:21.482 --> 00:10:29.210]  And it's very troubling to me because not only did they, you know, kill these guys deader than a hammer, but they also endangered the lives of the people around them.
[00:10:29.510 --> 00:10:33.114]  This was in the middle of a neighborhood right in the yard of somebody's house.
[00:10:33.434 --> 00:10:35.776]  Somebody had their young children inside the house, could have been hit.
[00:10:36.016 --> 00:10:39.160]  The officers even went so gun crazy that they shot each other.
[00:10:39.820 --> 00:10:48.963]  Two officers were injured in this mass barrage of bullets and it's completely ridiculous, complete overkill, Judge Dredd style, over Judge Dredd style.
[00:10:49.003 --> 00:11:03.568]  This is nearly cartoonish, the way these officers acted and hopefully some people in the Miami County, whether it's Sheriff's Department, the police, whoever, anybody who participated in this incident needs to be held accountable because this is just complete overkill.
[00:11:04.288 --> 00:11:08.452]  And something that was overkill around the city of Austin, we have this news out of Bastrop.
[00:11:08.933 --> 00:11:11.475]  No indictment in stun gun incident at school.
[00:11:11.996 --> 00:11:19.783]  Now, if you guys may recall, we had the attorney of the young man featured in a video here on the Alex Jones Show a couple months ago.
[00:11:20.224 --> 00:11:24.808]  This was a situation where a young man at a school tried to break up a fight between two young girls.
[00:11:25.089 --> 00:11:27.091]  There's video of this online, you can see it for yourself.
[00:11:27.811 --> 00:11:38.576]  And after the fight was broken up, officers felt so threatened once again by this young unarmed man, who was not physically being violent to them, that they had to tase him and drop him to the ground.
[00:11:39.056 --> 00:11:44.759]  Now the thing about it was, it wasn't so much the tasing, it was when he hit the ground and he busted his head open.
[00:11:45.259 --> 00:11:47.780]  And now the young man is suffering brain damage.
[00:11:48.180 --> 00:11:53.963]  His attorney says that he's still working it out day to day, just trying to get his basic motor functions back going.
[00:11:54.443 --> 00:11:58.324]  He was in a coma for 52 days, but now he's out of the coma.
[00:11:58.344 --> 00:11:59.524]  He's trying to rehabilitate.
[00:11:59.924 --> 00:12:03.105]  But the thing about it is the officer will not face any charges.
[00:12:03.485 --> 00:12:08.526]  And the issue about it is that they say it's compliant with a policy.
[00:12:08.906 --> 00:12:11.206]  And that just tells me that you need to change your policy.
[00:12:11.567 --> 00:12:18.908]  If you can taze somebody, drop them to the ground, have their head bust open, put them in a coma for 52 days and say, well, he was compliant with policy.
[00:12:18.968 --> 00:12:20.368]  You need to change your policy.
[00:12:20.828 --> 00:12:21.789]  That's one of the biggest deals.
[00:12:21.849 --> 00:12:23.009]  I mean, it's so much of a
[00:12:24.009 --> 00:12:34.012]  Uh, issue for non-compliance now, where you can tell somebody, I don't know exactly what was said to the young man, but the officer had no right to tase somebody who was not being physically aggressive to him.
[00:12:34.392 --> 00:12:41.174]  And if you're just so inept at performing your duty that you immediately have to pull out a taser, then you don't need to be a police officer.
[00:12:41.194 --> 00:12:42.574]  You don't need to be a security guard.
[00:12:42.894 --> 00:12:43.854]  You don't need a taser.
[00:12:43.874 --> 00:12:44.935]  You don't need pepper spray.
[00:12:45.215 --> 00:12:50.076]  If this is how you're going to act, you don't need any type of armament at all because you do these type of activities.
[00:12:50.874 --> 00:12:53.736]  Well, that's it for this segment of the InfoWars Nightly News.
[00:12:53.996 --> 00:13:03.762]  And talking about activities, we'll talk about some of the activities going on in the state of Virginia, where right outside of Bowling Green they have this huge military facility where they're trained to take on who?
[00:13:04.002 --> 00:13:05.063]  You, the American people.
[00:13:05.083 --> 00:13:06.204]  And you say, what makes you say that?
[00:13:06.584 --> 00:13:09.666]  Because if you look at a military training facility, normally they have it
[00:13:10.106 --> 00:13:14.109]  In a desert or some type of facade to make it look like Iraq or Afghanistan.
[00:13:14.149 --> 00:13:16.551]  In this one, they have street signs that are in English.
[00:13:16.871 --> 00:13:18.112]  They have a Christian church.
[00:13:18.172 --> 00:13:24.036]  They have, from what I understand, an operating subway system, or at least a small subway system.
[00:13:24.336 --> 00:13:28.019]  So, to me, it makes it seem like they're training against the American people.
[00:13:28.339 --> 00:13:32.482]  We'll talk to Staff Sergeant Joe Biggs and also David Knight about that right after this break.
[00:13:32.803 --> 00:13:37.126]  But first, if you like this broadcast and you'd like to see it continue, stop by the Info Wars shop.
[00:13:37.546 --> 00:13:39.769]  And pick up some of the InfoWars life products.
[00:13:39.810 --> 00:13:40.751]  We have a lot of great things.
[00:13:40.791 --> 00:13:44.657]  The Survival Shield, the Supermail Vitality, all type of great things.
[00:13:44.697 --> 00:13:45.778]  The Silver Bullet.
[00:13:46.419 --> 00:13:48.843]  So get all that stuff at InfoWarshop.com.
[00:13:48.863 --> 00:13:51.767]  So stay tuned right after this break for more special reports.
[00:14:00.447 --> 00:14:06.029]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[00:14:06.229 --> 00:14:13.451]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[00:14:13.611 --> 00:14:16.812]  Radioactive contamination is now in most of the food supply.
[00:14:16.972 --> 00:14:18.733]  There's only two ways to avoid this.
[00:14:18.993 --> 00:14:23.556]  Move south of the equator or properly protect your thyroid with nascent iodine.
[00:14:23.656 --> 00:14:26.397]  Looking to protect my family, I've done deep research.
[00:14:26.577 --> 00:14:32.341]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[00:14:32.521 --> 00:14:36.003]  It's made right here in the USA, completely non-GMO.
[00:14:36.203 --> 00:14:41.246]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[00:14:41.466 --> 00:14:44.428]  Exclusively available at Infowarslife.com.
[00:14:44.668 --> 00:14:50.532]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[00:14:50.652 --> 00:14:52.633]  Survival Shield Nascent Iodine.
[00:14:52.813 --> 00:14:58.237]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[00:14:58.337 --> 00:14:59.698]  That's InfoWarsLife.com.
[00:15:04.309 --> 00:15:07.651]  The globalist social engineers are not just targeting us with propaganda.
[00:15:07.751 --> 00:15:09.992]  They are manipulating our genetics.
[00:15:10.172 --> 00:15:18.477]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:15:18.758 --> 00:15:33.086]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated
[00:15:33.266 --> 00:15:34.846]  Or maximum potency.
[00:15:35.086 --> 00:15:42.728]  Supramel Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:15:43.108 --> 00:15:49.209]  Supramel Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:15:49.449 --> 00:15:58.071]  For a limited time, we are offering 15% off Supramel Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:15:58.211 --> 00:16:02.180]  Visit Infowarslife.com today to secure your super male vitality.
[00:16:02.360 --> 00:16:03.202]  Infowarslife.com
[00:16:18.629 --> 00:16:28.137]  While the Obama Administration is busy pushing for immigration reform, the President is guilty of not enforcing the laws that are already on the books.
[00:16:28.237 --> 00:16:34.142]  In 2013, 68,000 illegal immigrants convicted of crimes were released back into the U.S.
[00:16:34.202 --> 00:16:37.244]  general population, even though they could have been deported.
[00:16:37.605 --> 00:16:44.731]  But by criminal, Customs Enforcement wants you to believe that they were just convicted of a misdemeanor or a felony that wasn't a traffic violation.
[00:16:45.251 --> 00:16:56.036]  But in actuality, ICE released 36,000 criminal immigrants whose crimes included 193 homicide convictions, 426 sexual assault convictions, kidnapping convictions, and 1,075 aggravated assault convictions.
[00:17:01.838 --> 00:17:02.478]  Texas Rep.
[00:17:02.518 --> 00:17:06.180]  Lamar Smith calls this a president-sanctioned prison break.
[00:17:06.720 --> 00:17:12.102]  And Immigrations and Customs Enforcement isn't the only government agency guilty of aiding illegal immigrants.
[00:17:12.522 --> 00:17:17.644]  The Department of Justice has concealed the true reach of Mexican drug cartels in the United States.
[00:17:18.124 --> 00:17:29.989]  Amid discussions of immigration reform, the DOJ simply omits vital information that links transnational drug cartels to crimes committed in Minnesota, Chicago, Washington, and other places.
[00:17:30.749 --> 00:17:40.393]  And this is of course not related to the DEA being busted of smuggling billions of dollars worth of drugs for the Sinaloa drug cartel in exchange for information.
[00:17:40.813 --> 00:17:41.834]  And recently a U.S.
[00:17:41.874 --> 00:17:49.497]  federal judge accused the DHS of being complicit in human trafficking of illegal aliens that helps to fund these drug cartels.
[00:17:49.877 --> 00:17:53.639]  Now the DHS says its goal is clear, keep America safe.
[00:17:53.919 --> 00:18:01.005]  And in fact, the reason given for creating the Department of Homeland Security in the first place was to protect the homeland from terrorists.
[00:18:01.485 --> 00:18:06.129]  But it appears that some terrorists get a pass, thanks to the hands-off list.
[00:18:06.589 --> 00:18:15.717]  I'm not talking about the no-fly list that has foiled terrorists like this 8-year-old, or this toddler, or this 4-year-old from boarding a flight.
[00:18:16.317 --> 00:18:24.669]  No, I'm talking about the Hands-Off List, a list that permits individuals with extremist ties to enter the country on a red carpet.
[00:18:24.929 --> 00:18:31.458]  The disturbing details of the list were made public by Iowa Senator Chuck Grassley, who obtained DHS emails.
[00:18:32.159 --> 00:18:34.440]  A 2012 email exchange between U.S.
[00:18:34.480 --> 00:18:36.881]  Immigration and Customs Enforcement and U.S.
[00:18:36.961 --> 00:18:49.147]  Customs and Border Protection discussed whether to admit an individual believed to be a member of the Muslim Brotherhood and a close associate and supporter of Hamas, Hezbollah, and the Palestinian Islamic Jihad.
[00:18:49.647 --> 00:18:50.748]  The officials were worried.
[00:18:51.128 --> 00:19:04.015]  And not because they were allowing a potential terrorist to board a flight making its way to America, but they were worried because this particular individual had already sued Border Patrol twice in the past for violating the hands-off policy.
[00:19:04.375 --> 00:19:06.616]  Gotta love that American justice system!
[00:19:06.956 --> 00:19:16.121]  And the records of hundreds of terror suspects were also purged as a result of a deliberate DHS policy at the behest of former Secretary Janet Napolitano.
[00:19:16.861 --> 00:19:37.202]  As we reported in January, it emerged that Muslim Brotherhood members with ties to terrorism traveling through Minneapolis Airport, New York's JFK, and Dulles Airport in April 2012 were handed port courtesies, with the State Department telling the DHS to ensure the men not be pulled into secondary upon arrival at the point of entry.
[00:19:37.722 --> 00:19:41.884]  But they're not just removing toddlers from flights so jihadists can have their seats.
[00:19:42.344 --> 00:19:59.673]  No, while the DHS was compiling a hands-off list of suspected terrorists who were to be given VIP treatment to enter the U.S., the federal agency was busy characterizing conservatives, libertarians, and basically any American who cherishes liberty as dangerous radicals.
[00:20:00.513 --> 00:20:02.734]  So who's the real security threat to the country?
[00:20:03.334 --> 00:20:10.436]  Americans, who dare be suspicious of a government that's been busted aiding and abetting criminals and terrorists?
[00:20:10.456 --> 00:20:18.739]  Or those very government agencies, who are now so bloated and corrupt, they represent the very threat they were created to eliminate?
[00:20:35.051 --> 00:20:42.216]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:20:42.316 --> 00:20:44.498]  But it's not just the air outside that's toxic.
[00:20:44.678 --> 00:20:49.861]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:20:50.021 --> 00:20:55.125]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:20:55.265 --> 00:20:58.368]  There are more than 42 million smokers in the United States.
[00:20:58.648 --> 00:21:02.572]  Well over a thousand types of mold and mildew link to numerous conditions.
[00:21:02.792 --> 00:21:07.096]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:21:07.176 --> 00:21:17.286]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:21:17.506 --> 00:21:21.892]  Made with organic and wild cultivated herbs and manufactured in the USA.
[00:21:21.992 --> 00:21:28.440]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:21:28.621 --> 00:21:32.606]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:21:38.959 --> 00:21:42.942]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:21:42.982 --> 00:21:47.064]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:21:47.205 --> 00:21:50.667]  What are the health effects of having these drugs in our drinking water?
[00:21:50.907 --> 00:21:53.749]  It's forced medical treatment without the consent of residents.
[00:21:53.929 --> 00:22:01.174]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:22:01.414 --> 00:22:05.035]  On average, the county says it sprays with the glyphosate at least once a week.
[00:22:05.255 --> 00:22:09.536]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:22:09.676 --> 00:22:15.558]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:22:15.598 --> 00:22:19.339]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:22:19.499 --> 00:22:22.019]  It is our responsibility to protect our families.
[00:22:22.199 --> 00:22:23.540]  The establishment's not going to do it.
[00:22:23.680 --> 00:22:24.860]  It's time to take action.
[00:22:25.040 --> 00:22:26.761]  It's time to filter our water.
[00:22:26.842 --> 00:22:35.428]  For a limited time, use the promo code WATER15 and get 15% off on all ProPure systems at InfowarsStore.com or call toll free 888-253-3139.
[00:22:35.629 --> 00:22:36.109]  And welcome back.
[00:22:47.634 --> 00:22:51.616]  Outside of Bowling Green, Virginia, there's a military training base, Fort A.P.
[00:22:51.656 --> 00:22:54.097]  Hill, where they train for domestic warfare.
[00:22:54.497 --> 00:23:14.487]  Now, unlike many training bases that you see in the military where they train to fight in a place such as Iraq or Afghanistan, this one has many urban amenities, such as a subway train, also a Christian church, signs that are in English, things that are very domestic, things that very much have the American people worried that they're not training for a foreign enemy, but a domestic one.
[00:23:14.887 --> 00:23:17.849]  Our reporters David Knight and Staff Sergeant Joe Biggs are on the ground.
[00:23:18.129 --> 00:23:20.411]  They were at the base earlier today and they're going to tell us what they found.
[00:23:20.531 --> 00:23:23.052]  So you guys have been out there in Virginia for a couple days now.
[00:23:23.072 --> 00:23:24.293]  You've been scouting out the base.
[00:23:24.633 --> 00:23:28.696]  So tell us what you found out there and, you know, did you find anything that you weren't expecting to see?
[00:23:28.716 --> 00:23:35.120]  Yeah, we got out there and reconned the area yesterday and the security was kind of hard to tell.
[00:23:35.160 --> 00:23:36.441]  By the time we got there, it was closed.
[00:23:37.142 --> 00:23:41.545]  So when we got there today, it was kind of unknown what we would come into.
[00:23:41.585 --> 00:23:43.306]  We got into the gate and
[00:23:44.871 --> 00:23:46.132]  It wasn't so hard to get in.
[00:23:46.312 --> 00:24:07.789]  Once we got into there, we, uh, I drove into the asymmetric warfare center and, uh, an MP lady, a police officer stepped out and I gave her my, uh, retiree card and, uh, some emails that we had had that, uh, Dewitt sent trying to talk to them, asking if we could come in and speak to them about what, you know, their operation.
[00:24:09.170 --> 00:24:09.691]  And the lady,
[00:24:10.615 --> 00:24:11.116]  Just kind of.
[00:24:11.136 --> 00:24:11.836]  I don't know.
[00:24:11.876 --> 00:24:14.759]  I mean, I was like, you know, you know, this is my right to be here.
[00:24:15.239 --> 00:24:16.741]  And I went back and talked to her.
[00:24:17.061 --> 00:24:19.383]  I left the car and they let me go in.
[00:24:19.483 --> 00:24:22.426]  I mean, they opened the gate and she was just like, you know, drive around, do whatever.
[00:24:22.466 --> 00:24:23.247]  So we got in there.
[00:24:24.368 --> 00:24:26.570]  And let me tell you, I mean, it's an extravagant
[00:24:27.880 --> 00:24:30.242]  I mean, you can tell that money was spent well.
[00:24:30.262 --> 00:24:36.305]  Yeah, because when I first heard about this training center, I thought it was going to be, you know, like the old movie sets.
[00:24:36.325 --> 00:24:41.628]  You know, they have the facade of a building and some two-by-fours propping it up, but it looked very, very elaborate.
[00:24:42.509 --> 00:24:46.071]  Yeah, I felt like I was on a... I felt like I was in Vanilla Sky.
[00:24:46.111 --> 00:24:47.192]  Like, everyone was just gone.
[00:24:47.232 --> 00:24:49.253]  It was a real city, and I was just there by myself.
[00:24:49.855 --> 00:24:50.635]  It was very eerie.
[00:24:51.035 --> 00:25:01.558]  And it was very realistic, like you said, you had the street lights out there, you had a church and a mosque, a soccer field, just a whole lot of modern day things that you would see in the United States of America.
[00:25:01.938 --> 00:25:15.602]  Now Joe, I know you guys, you've talked about this before, how you've done training in the military and sometimes you encounter scenarios like this, but have you ever encountered anything that was so realistic of an American city such as, you know, the signs in English and also the subways?
