[00:00:00.830 --> 00:00:02.011]  Coast to Coast.
[00:02:58.967 --> 00:03:10.118]  It's amazing for me to see, as we got Cheryl Trumley and we're going to be talking about her book, Police State USA, it's amazing to see an article from The Guardian today talking about the very same thing.
[00:03:10.158 --> 00:03:13.542]  Of course, she documents this going way back, documents it very...
[00:03:14.002 --> 00:03:14.602]  Very thoroughly.
[00:03:14.662 --> 00:03:19.725]  But this article from the Guardian that came up today is talking about the exact same thing.
[00:03:19.765 --> 00:03:21.826]  The militarization of the police force.
[00:03:22.226 --> 00:03:27.528]  They start out with a case of a family that was hit with a SWAT team raid.
[00:03:28.068 --> 00:03:30.990]  They threw a flashbang grenade in the baby's crib.
[00:03:31.010 --> 00:03:33.151]  We've talked about this when it first came out.
[00:03:34.211 --> 00:03:39.196]  Uh, have critically injured that baby, uh, throwing a grenade in its crib.
[00:03:39.537 --> 00:03:41.198]  This is the type of thing that's happening.
[00:03:41.278 --> 00:03:48.766]  If this was only happening once, if it was only the baby with the flashbang grenade in the crib, we should do something about it.
[00:03:49.366 --> 00:03:59.311]  If it was only this lady who was stripped naked by the Homeland Security people, SWAT team, coming into her home, trashing her home, not telling her what it's about.
[00:03:59.471 --> 00:04:01.231]  That's the other aspect of the police state.
[00:04:01.592 --> 00:04:04.393]  You're not allowed to know why they're doing anything.
[00:04:04.653 --> 00:04:06.394]  They won't give you any answers.
[00:04:06.594 --> 00:04:08.034]  She still doesn't have answers.
[00:04:08.675 --> 00:04:15.558]  People who have been put on the no-fly list still don't have answers as to either why they were put on or when they were taken off, why they were taken off.
[00:04:16.212 --> 00:04:25.890]  We covered the story, one of the first stories when I came here back in October 2012 was about Wade Hicks who was on his way to Japan to see his wife on a military plane.
[00:04:25.930 --> 00:04:27.793]  He was taken off of that plane in Hawaii.
[00:04:28.897 --> 00:04:29.658]  Not given a reason.
[00:04:29.698 --> 00:04:40.185]  This was a guy who had, just recently before he traveled, he had been, this was on a Department of Defense plane, he had been vetted by Homeland Security itself, had a special pass as a worker.
[00:04:40.525 --> 00:04:47.030]  He was taken off, eventually he was taken off the plane and stranded for days in Hawaii because he couldn't get anywhere from there without flying.
[00:04:47.490 --> 00:04:56.517]  And so, eventually he was taken off of that list, he was eventually brought back to the US, but he never got an explanation as to why he was put on, or even if he was in fact taken off.
[00:04:57.057 --> 00:04:58.903]  That's the kind of police state we have.
[00:04:59.324 --> 00:05:02.775]  Today there's been some key Supreme Court decisions and we're going to talk about that.
[00:05:03.236 --> 00:05:04.520]  We'll be right back, stay with us.
[00:05:10.165 --> 00:05:11.946]  Hi, I'm Dr. Edward Group.
[00:05:12.467 --> 00:05:19.451]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:05:19.912 --> 00:05:30.318]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:05:30.739 --> 00:05:39.965]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:05:40.685 --> 00:05:44.106]  It's the strongest nascent iodine on the market today.
[00:05:44.746 --> 00:05:48.206]  It delivers 650 micrograms per drop.
[00:05:48.527 --> 00:05:50.067]  Experience the new formula.
[00:05:50.587 --> 00:05:52.547]  Experience the ancient purity.
[00:05:53.147 --> 00:05:54.088]  Shield your family.
[00:05:54.488 --> 00:05:55.868]  Survival Shield X2.
[00:05:56.308 --> 00:05:58.888]  Available now at InfoWarsLife.com.
[00:05:59.469 --> 00:06:03.429]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[00:06:09.019 --> 00:06:15.125]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[00:06:15.145 --> 00:06:18.427]  The police are shoving people, shoving Alex, shoving the crowd.
[00:06:18.447 --> 00:06:20.169]  Here we go, folks, I'm being assaulted!
[00:06:20.189 --> 00:06:26.495]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:06:26.595 --> 00:06:32.460]  Is this another false flag stage attack to take our civil liberties and put more homeless in security by sticking their hands down on the streets?
[00:06:32.620 --> 00:06:36.381]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:06:36.581 --> 00:06:39.442]  And that's what PrisonPlanet.TV is designed to do.
[00:06:39.462 --> 00:06:47.664]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:06:47.924 --> 00:06:49.965]  What we see now is a war against reality.
[00:06:50.025 --> 00:06:51.065]  It's a war against the truth.
[00:06:51.445 --> 00:07:00.188]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:07:00.388 --> 00:07:02.829]  Visit InfoWarsNews.com today.
[00:07:03.029 --> 00:07:07.331]  Become a member, share your membership, and help take the info war to the next level.
[00:07:08.991 --> 00:07:14.938]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:07:15.138 --> 00:07:19.342]  Most people know that iodine deficiency has been a crisis around the world.
[00:07:19.703 --> 00:07:24.268]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:07:24.688 --> 00:07:27.290]  I discovered a product being developed by Dr. Group.
[00:07:27.590 --> 00:07:32.773]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:07:33.034 --> 00:07:39.918]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[00:07:40.438 --> 00:07:44.201]  And the results that I personally have had have been life-changing.
[00:07:44.561 --> 00:07:49.364]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:07:49.684 --> 00:07:50.525]  This is innovating.
[00:07:50.805 --> 00:07:58.089]  And the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[00:07:58.289 --> 00:08:02.351]  For a limited time, experience the ancient power of Survival Shield X2.
[00:08:02.551 --> 00:08:07.734]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:08:20.089 --> 00:08:23.093]  Crashing through the lies and disinformation.
[00:08:23.673 --> 00:08:27.838]  It's Alex Jones on the GCN Radio Network.
[00:08:30.185 --> 00:08:34.066]  Welcome to the Alex Jones Show, I'm David Knight, on this Wednesday, June 25th, 2014.
[00:08:34.406 --> 00:08:39.128]  Today we have an amazing Supreme Court decision.
[00:08:39.328 --> 00:08:40.348]  And it was unanimous.
[00:08:40.729 --> 00:08:43.269]  They unanimously upheld the Fourth Amendment.
[00:08:43.670 --> 00:08:45.450]  Didn't think I would ever live to see it.
[00:08:46.030 --> 00:08:54.133]  But that's good news, and we're going to talk about that, what it means for you, and some of the inherent contradictions now that are left hanging out there.
[00:08:54.633 --> 00:08:59.175]  But before we get into that, I want to talk a little bit about Hillary Clinton.
[00:08:59.875 --> 00:09:01.978]  About the lifestyles of the rich and infamous.
[00:09:01.998 --> 00:09:09.768]  You know, the Mail Online just pointed out today that she's getting $225,000 to speak at the University of Las Vegas.
[00:09:09.848 --> 00:09:11.891]  The University of Nevada in Las Vegas.
[00:09:15.015 --> 00:09:22.258]  That's happening at the same time that the university just announced a 4% tuition increase for those same students.
[00:09:22.418 --> 00:09:27.160]  And they're kind of seeing the cognitive dissonance of this.
[00:09:27.540 --> 00:09:34.003]  Here's this person who loves to put herself out there as someone who is for the little person standing up against the wealthy elite.
[00:09:34.603 --> 00:09:40.608]  She said she was dead broke when she and Bill left the presidency, the co-presidency, I guess.
[00:09:40.648 --> 00:09:53.197]  And yet, here she is, the same person, and the Clinton Foundation has gotten half of a billion dollars, half a billion dollars, from Goldman Sachs alone for their Clinton Foundation.
[00:09:53.598 --> 00:09:58.561]  They have fundraisers at the Goldman Sachs headquarters for their Clinton Foundation.
[00:09:58.942 --> 00:10:02.765]  I'm reminded of what, I think it was HL Minkin, it might have been Mark Twain, I don't know,
[00:10:03.645 --> 00:10:06.688]  Elections are advanced auctions of stolen goods.
[00:10:07.548 --> 00:10:11.111]  Well, that certainly is the case in this case with Hillary Clinton.
[00:10:11.952 --> 00:10:22.020]  Now, they say, of course, that this $225,000 that she's getting to speak to the University of Nevada at Las Vegas, that money will not go into the Clinton Fund.
[00:10:22.040 --> 00:10:23.641]  That's going to go to her personally.
[00:10:23.661 --> 00:10:27.644]  Now, we have an article up on Infowars.com that says if the Clintons are worth $50 million,
[00:10:29.085 --> 00:10:31.886]  Why do they get nearly a million dollars a year from the taxpayers?
[00:10:31.926 --> 00:10:34.108]  This is by Michael Schneider, Economic Collapse.
[00:10:34.568 --> 00:10:41.611]  He says since leaving the White House, the Clintons have earned at least a hundred million dollars and currently have a net worth of fifty million dollars.
[00:10:42.211 --> 00:10:48.014]  So why do we need to give him nine hundred and forty four thousand dollars a year to fund his extravagant lifestyle?
[00:10:48.675 --> 00:10:51.036]  And he points out that it's not just Bill Clinton.
[00:10:51.616 --> 00:10:55.421]  It's also George W. Bush, who actually gets more.
[00:10:55.541 --> 00:10:58.704]  He actually gets $1.28 million a year.
[00:10:59.065 --> 00:11:02.088]  And listen to the kind of stuff that W. spends his money on.
[00:11:02.549 --> 00:11:03.730]  He spends $102,000 for telephone expenses in 2014.
[00:11:08.375 --> 00:11:11.838]  $135,000 more on furniture, computer, office supplies, and other miscellany.
[00:11:12.738 --> 00:11:15.621]  I left it there as a pause for that to sink in.
[00:11:15.801 --> 00:11:17.523]  $102,000 in phone expenses.
[00:11:17.563 --> 00:11:23.568]  And as he points out, Michael Schneider points out in his article, does W have the world's worst calling plan?
[00:11:24.208 --> 00:11:27.691]  How do you spend $102,000 on phone calls?
[00:11:27.771 --> 00:11:28.092]  I don't know.
[00:11:28.112 --> 00:11:29.273]  But then he also points out that
[00:11:29.953 --> 00:11:36.178]  Other members of royalty, Obama has 469 senior staff who work directly under him.
[00:11:37.298 --> 00:11:39.560]  226 of them make more than $100,000 a year.
[00:11:39.980 --> 00:11:45.364]  His dog handler for the family dog, Bo, reportedly makes $102,000 a year.
[00:11:45.724 --> 00:11:46.205]  There you go.
[00:11:46.965 --> 00:11:48.006]  Guess we are going to the dogs.
[00:11:48.046 --> 00:11:55.491]  But, you know, Will and Kate of the UK are just remodeling one of their palaces and they're spending £4 million.
[00:11:57.025 --> 00:11:59.288]  But they said, don't worry, we paid for it ourselves.
[00:12:00.090 --> 00:12:01.071]  Where did they get that money?
[00:12:01.612 --> 00:12:02.674]  I mean, you know, that kind of...
[00:12:03.956 --> 00:12:11.542]  Kind of brings back memories of Obama's, you didn't build that, you know, they didn't earn that money and I don't think the Clintons have really earned this money either.
[00:12:11.582 --> 00:12:21.751]  It just strikes at the hypocrisy and hopefully the people who would tend to vote for someone like Hillary, who would be taken in by her rhetoric, would be wise enough to see this.
[00:12:22.191 --> 00:12:27.816]  We're also going to be talking about the hypocrisy, not today, but we're going to, we talked about this on Sunday with
[00:12:28.636 --> 00:12:33.819]  Alex Jones, we talked about the hypocrisy of Hillary appealing to women.
[00:12:34.159 --> 00:12:57.691]  They're all about seeing a woman in the White House, and yet information has surfaced about Hillary Clinton, one of the early things that she did when she was just a 27-year-old lawyer, how she got off a rapist, a pedophile rapist, who had raped a 13-year-old girl, caused her to have health problems the rest of her life, and the audio tape has now surfaced of that and gone viral.
[00:12:58.251 --> 00:13:07.279]  Where you can actually hear Hillary Clinton laughing about the fact, hey this guy actually passed a lie detector test that destroyed my confidence forever in polygraphs.
[00:13:07.519 --> 00:13:09.140]  She knew this guy was guilty.
[00:13:09.240 --> 00:13:12.303]  She got him off on technicalities and she laughed about it.
[00:13:12.983 --> 00:13:21.230]  Okay, we've heard this story about Hillary Clinton many, many times about how she has been the war on women and yet
[00:13:22.091 --> 00:13:24.233]  This is, I think, the most damaging thing.
[00:13:24.273 --> 00:13:27.916]  The hypocrisy of the Hillary Clinton candidacy.
[00:13:27.976 --> 00:13:31.078]  The fact that she thinks that she's for the... People think she's for the little people.
[00:13:31.178 --> 00:13:32.800]  People think she's for women's rights.
[00:13:33.440 --> 00:13:34.201]  Nothing of the sort.
[00:13:34.641 --> 00:13:36.623]  She is a corrupt elitist.
[00:13:36.943 --> 00:13:37.984]  Just like Obama.
[00:13:38.024 --> 00:13:39.905]  Just like George W. Bush.
[00:13:40.466 --> 00:13:42.607]  Now, I was talking about the Supreme Court decision and...
[00:13:43.564 --> 00:13:46.526]  We're going to be talking about the police state predominantly today.
[00:13:46.566 --> 00:13:49.428]  We're going to have Paul Joseph Watson joining us at the bottom of the hour.
[00:13:49.589 --> 00:14:00.517]  We're going to be talking in the third hour to Cheryl Chumley, who wrote a book, Police State USA, cataloging what has been happening to our country, where it is going, what we can do about it.
[00:14:00.537 --> 00:14:02.038]  We're going to be talking to her in the third hour.
[00:14:02.478 --> 00:14:09.984]  And Alex Jones is going to be tying a lot of this together because, you know, it's Homeland Security that runs not only the police state and pushes that at the local level
[00:14:10.444 --> 00:14:12.546]  But they, of course, are in charge of our borders.
[00:14:12.986 --> 00:14:19.370]  And so Alex Jones is going to be joining us in the second hour with a report, Treason America Destroyed by Design.
[00:14:20.531 --> 00:14:25.415]  But as we're talking about the police state, let's look at the Supreme Court decision that came out today.
[00:14:25.495 --> 00:14:29.898]  Up on Infowars.com, we see an article here from Stephen Dynan of the Washington Times.
[00:14:29.918 --> 00:14:32.240]  Supreme Court bans warrantless cell phone searches.
[00:14:32.280 --> 00:14:33.240]  This just came out.
[00:14:33.821 --> 00:14:38.004]  They rule today that police cannot go snooping through people's cell phones without a warrant.
[00:14:38.524 --> 00:14:44.826]  And a unanimous decision that he says amounts to a major statement in favor of privacy rights.
[00:14:45.066 --> 00:14:49.108]  It's a 21st century update to the legal understanding of privacy rights.
[00:14:49.168 --> 00:14:51.769]  It is long, long overdue.
[00:14:52.269 --> 00:14:57.111]  And when I look at this, and I look at their past record of things that they've decided,
[00:14:58.132 --> 00:15:09.198]  As USA Today pointed out when they covered this story today, they said in the past two years, the Supreme Court has ruled that police can swab a suspect's cheek for DNA in order to put it into an unsolved crimes database.
[00:15:09.739 --> 00:15:13.581]  They can conduct strip searches of prisoners without reasonable suspicion.
[00:15:14.481 --> 00:15:20.390]  And they have said that police need a warrant to attach a GPS device to a suspect's car.
[00:15:20.490 --> 00:15:28.822]  And yet, we still see these cases of the stingray devices that local police stations are using throughout the country.
[00:15:28.902 --> 00:15:29.943]  Police departments are...
[00:15:30.604 --> 00:15:35.527]  Using Stingray devices to track people's whereabouts without actually attaching it.
[00:15:35.567 --> 00:15:39.169]  See, that's the kind of prevarication around the bush these guys like to do.
[00:15:39.529 --> 00:15:53.336]  When the Supreme Court does slap them down and say, you can't attach a GPS device to the suspect's car, they say, well, okay, we've got this new device called Stingray, which we first talked about a couple of years ago here at InfoWars.
[00:15:53.376 --> 00:15:54.237]  We're telling people about it.
[00:15:54.677 --> 00:15:58.880]  Now we've had several cases where local police departments are exposed.
[00:15:59.481 --> 00:16:00.862]  We just had one this last week.
[00:16:01.662 --> 00:16:17.654]  And when they're exposed and criticized for it, they say, well, of course, we couldn't tell anybody about it and we couldn't get a search warrant for it because we signed a non-disclosure agreement with the company that sells this, saying that we would not get search warrants to perform this.
[00:16:19.015 --> 00:16:19.696]  You understand that?
[00:16:20.629 --> 00:16:28.015]  The non-disclosure agreement with the company that sells it is more important to them than the Constitution.
[00:16:29.036 --> 00:16:33.520]  Does that make it clear to you that we're living under a corporate fascist state?
[00:16:34.520 --> 00:16:47.011]  Their legal agreements with these military industrial police state surveillance companies and their equipment that they're selling, that takes precedent over their oath to the Constitution, over the supreme law of the land.
[00:16:48.021 --> 00:16:50.463]  It means that they're not going to get a search warrant.
[00:16:50.523 --> 00:16:57.049]  Well, today, fortunately, the Supreme Court says that they cannot pick up smartphones and search them without a warrant.
[00:16:57.129 --> 00:17:07.038]  Now, the case that happened here is this guy was pulled over, he had expired tags, then they found out that his driver's license was suspended, then they search his car and they find that he's got a couple loaded guns.
[00:17:07.098 --> 00:17:08.739]  At that point, they arrest him.
[00:17:09.460 --> 00:17:13.643]  Then they grab his phone, they start looking at it, they find photos that show that he's part of a gang.
[00:17:14.324 --> 00:17:17.966]  Then they find a photo of a car that had been used in a drive-by shooting.
[00:17:18.006 --> 00:17:22.308]  And based on that, they charged him with attempted murder in a drive-by gang shooting.
[00:17:22.789 --> 00:17:24.810]  They sentenced him 15 years to life.
[00:17:25.530 --> 00:17:27.571]  And that was the California Supreme Court rejected it.
[00:17:27.631 --> 00:17:29.132]  They took it all the way to the U.S.
[00:17:29.172 --> 00:17:29.712]  Supreme Court.
[00:17:29.812 --> 00:17:42.119]  And today, they unanimously said that cell phones differ in both a quantitative and a qualitative sense from other objects that might be carried on an arrestee's person.
[00:17:43.035 --> 00:17:44.616]  That can be searched without a warrant.
[00:17:44.716 --> 00:17:54.160]  Now I have a problem with that because the Fourth Amendment clearly says that you are secure in your person, your houses, your papers, your effects.
[00:17:55.481 --> 00:18:06.666]  Now that's pretty inclusive and I think that that makes it very clear that they can't go through your wallets, your purses, your notepads, which they say have been fair game and are fair game.
[00:18:06.726 --> 00:18:08.207]  I don't think those are fair game.
[00:18:08.947 --> 00:18:10.788]  When you are secure in your person,
[00:18:11.428 --> 00:18:16.012]  In your house, in your papers, in your effects, that's very comprehensive.
[00:18:16.572 --> 00:18:29.962]  And just because they don't label every single thing and say electronic cell phone, because they didn't write electronic cell phone in 1789, that doesn't mean that you don't have that protection.
[00:18:30.003 --> 00:18:36.628]  They're laying down a principle here, and of course those principles don't change even though technology does change.
[00:18:37.288 --> 00:18:38.729]  And the Fourth Amendment says that
[00:18:39.770 --> 00:18:42.452]  The government needs to have a warrant.
[00:18:42.552 --> 00:18:44.393]  And listen to what they need to have a warrant for.
[00:18:44.413 --> 00:18:45.933]  It needs to be specific.
[00:18:46.474 --> 00:18:52.717]  Specific to the place, to the things, to the people that they're going to search.
[00:18:53.197 --> 00:19:00.881]  You have to specifically say, I want to look at this particular device or this purse or whatever to go through that.
[00:19:00.921 --> 00:19:01.462]  You don't
[00:19:02.082 --> 00:19:12.486]  Have the legal authority, the government does not have the legal authority to just stop people on the street and demand like Nazi Germany, give me your identity papers please.
[00:19:12.846 --> 00:19:13.626]  You can't do that.
[00:19:13.766 --> 00:19:15.727]  That's a totalitarian police state.
[00:19:15.747 --> 00:19:19.609]  That's what we're going to be talking to Paul Joseph Watson about at the bottom of the hour.
[00:19:19.629 --> 00:19:22.390]  That's what we're going to be talking to Cheryl Trumley about in the third hour.
[00:19:23.010 --> 00:19:29.817]  But that's what we have had, and I have a problem with the fact that they're still carving out exceptions for these other things.
[00:19:30.337 --> 00:19:38.345]  If we were secure in our person, places, our homes, we would not be having these kind of no-knock SWAT team raids.
[00:19:38.585 --> 00:19:42.009]  Even whether, some cases they've got a search warrant, some cases they don't.
[00:19:42.569 --> 00:19:43.951]  And the saddest thing about it,
[00:19:44.531 --> 00:19:57.258]  Is that we see Supreme Court justices like Scalia say, well, hey, you know, obviously these rights that are in the Bill of Rights are not absolute because if they were, the Fourth Amendment would stop the TSA from searching people at the airport.
[00:19:58.299 --> 00:20:00.780]  Boy, it's that upside-down logic.
[00:20:01.300 --> 00:20:03.682]  We're going to be talking about that and we're going to be talking about the police state.
[00:20:03.742 --> 00:20:04.262]  Stay with us.
[00:20:09.839 --> 00:20:12.420]  Silver has always been nature's very own antibiotic.
[00:20:12.560 --> 00:20:16.561]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:20:16.861 --> 00:20:18.081]  SilverLungs.com.
[00:20:18.262 --> 00:20:20.722]  You'll find no wild claims or pseudoscience.
[00:20:20.922 --> 00:20:23.723]  Just a lifetime of nano-sized pure silver solutions.
[00:20:23.923 --> 00:20:26.084]  The Silver Lungs Generator allows you to make your own.
[00:20:26.284 --> 00:20:28.024]  So stop paying for silver solutions.
[00:20:28.184 --> 00:20:33.486]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:20:33.746 --> 00:20:37.411]  See the Silver Lungs Generator and Lung Delivery System at SilverLungs.com.
[00:20:37.531 --> 00:20:39.133]  That's SilverLungs.com.
[00:20:39.614 --> 00:20:41.476]  Attention all radio listeners.
[00:20:42.097 --> 00:20:49.226]  Survival Life is giving away free credit card knives exclusively to our radio listeners here today.
[00:20:49.827 --> 00:20:55.753]  Visit MyCreditCardKnife.com to see this covert knife in action and claim yours for free.
[00:20:56.233 --> 00:21:02.379]  It's the same knife you've seen in the airline magazines for $29.95, but today it's yours free.
[00:21:02.760 --> 00:21:04.001]  Just pay shipping and handling.
[00:21:04.421 --> 00:21:06.163]  MyCreditCardKnife.com.
[00:21:06.503 --> 00:21:08.385]  MyCreditCardKnife.com.
[00:21:08.485 --> 00:21:08.826]  Go now.
[00:21:09.346 --> 00:21:11.247]  I've always believed in nutrition and herbs.
[00:21:11.547 --> 00:21:19.431]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[00:21:19.511 --> 00:21:26.574]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[00:21:27.054 --> 00:21:31.296]  I just received my Male Vitality about three days ago, and I must say, that is good stuff.
[00:21:31.596 --> 00:21:41.684]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[00:21:42.145 --> 00:21:48.550]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:21:48.590 --> 00:21:50.812]  I jump out of bed ready to fight these criminals every day.
[00:21:50.932 --> 00:21:54.755]  I look forward to waking up and taking my super male vitality and getting the day started.
[00:21:54.915 --> 00:21:56.516]  It's not just the Super Mel Vitality.
[00:21:56.856 --> 00:22:00.757]  All the products at InfoWarsLife.com are simply amazing.
[00:22:00.997 --> 00:22:07.860]  Visit InfoWarsLife.com today to secure your Super Mel Vitality and other powerful products from InfoWarsLife.
[00:22:09.171 --> 00:22:10.973]  The human body is extraordinary.
[00:22:11.293 --> 00:22:15.296]  Despite all the stresses we inflict upon it, it still works hard to stay in balance.
[00:22:15.496 --> 00:22:20.500]  Thousands upon thousands of people rely upon hardened body extract to help their body stay balanced.
[00:22:20.800 --> 00:22:30.048]  This excellent 100% natural herbal formula helps maintain healthy blood pressure levels, cleans arteries, promotes good circulation, balances cholesterol, and more.
[00:22:30.488 --> 00:22:37.914]  HB Extract, paired with healthy lifestyle choices like good nutrition and exercise, can give you a life free of pain, sickness, and fear.
[00:22:38.234 --> 00:22:44.017]  Recapture your youthful vitality and experience your body healing itself with the aid of HB Extract.
[00:22:44.277 --> 00:22:47.139]  It's extremely effective and it starts working in just days.
[00:22:47.599 --> 00:22:52.882]  Visit HBExtract.com to learn more and to read scores of testimonials from satisfied customers.
[00:22:53.162 --> 00:22:55.543]  And we've never increased our price in over 10 years.
[00:22:55.884 --> 00:23:00.506]  That makes heart and body extract as great a value now as it was the first day we sold it.
[00:23:00.866 --> 00:23:02.467]  A healthy heart is a happy heart.
[00:23:02.707 --> 00:23:04.408]  Call 866-295-5305 or go to HBExtract.com.
[00:23:08.616 --> 00:23:12.019]  A 30-day GMO-free emergency food supply for only $99?
[00:23:12.059 --> 00:23:21.146]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious and healthy emergency meals.
[00:23:21.486 --> 00:23:29.773]  For less than $100, these vegetarian meals are naturally high in fiber, carbs and protein, and they're packed with oxygen absorbers in Mylar pouches.
[00:23:30.033 --> 00:23:30.794]  They're completely free.
[00:23:30.794 --> 00:23:32.575]  Free of any artificial flavors and colorings.
[00:23:32.835 --> 00:23:37.317]  Have a 20 year shelf life and take up to 70% less space than number 10 cans.
[00:23:37.357 --> 00:23:39.198]  They even offer a gluten free option.
[00:23:39.538 --> 00:23:42.240]  Oregon Trail Foods and 30dayfoodsupply.com.
[00:23:42.520 --> 00:23:46.942]  Keep prices low by buying directly from the producers in Oregon and then passing the savings to you.
