[00:00:04.946 --> 00:00:06.127]  There is a war.
[00:01:43.608 --> 00:01:46.209]  Murder and non-negligent manslaughter.
[00:01:46.629 --> 00:01:49.010]  And you see a big fat goose egg.
[00:01:49.650 --> 00:01:50.230]  A big zero.
[00:01:51.050 --> 00:01:54.531]  Which is very questionable going along with the official story.
[00:01:54.591 --> 00:01:56.712]  Now once again, I do believe people died there that day.
[00:01:57.032 --> 00:02:01.253]  But I think it's very suspicious that, you know, yeah you can make oversights, maybe it is a typo.
[00:02:01.653 --> 00:02:05.974]  That's a pretty big thing just not clicking your head like, oh yeah, there's a bunch of people who died that day.
[00:02:06.394 --> 00:02:07.915]  It's a bunch of, you know, very
[00:02:08.595 --> 00:02:12.297]  A bunch of emergency responders who showed up to deal with this situation.
[00:02:12.718 --> 00:02:17.921]  It's a national, international news story, and just to see that was quite shocking to us here at InfoWars.
[00:02:18.261 --> 00:02:24.525]  So we'll have Wolfgang Halbig on the Alex Jones Show, whether it's today, tomorrow, coming up very soon, probably by the end of the week.
[00:02:24.806 --> 00:02:27.567]  So stay tuned for that, and we'll talk more about this in depth.
[00:02:28.168 --> 00:02:33.011]  But something that you don't have to look hard to find, information about this war, this conflict with Syria.
[00:02:33.391 --> 00:02:36.753]  And now the Pentagon is promising that this could potentially be a forever war.
[00:02:37.734 --> 00:02:46.899]  On Wednesday, USA Today quoted Army Lieutenant General William Mayville, Director of Operations for the Joint Chiefs of Staff, who said that a forever war is a certainty.
[00:02:47.739 --> 00:02:52.302]  I would like to think of it in terms of years, Mayville said, of course referring to the Syrian conflict.
[00:02:52.722 --> 00:02:56.424]  And Obama said as much on Tuesday, this is not going to be something that is quick.
[00:02:57.024 --> 00:02:59.166]  It is not something that is going to be easy, he said.
[00:03:00.186 --> 00:03:05.530]  So you have Obama, I guess, learning his lesson from what was the situation in Libya.
[00:03:06.210 --> 00:03:11.834]  And Obama said at the time that, you know, this Libya conflict is going to take weeks, not months.
[00:03:11.874 --> 00:03:14.795]  And of course it did take months, but you know, I guess that makes no, never mind to him.
[00:03:15.176 --> 00:03:16.056]  I guess he learned his lesson.
[00:03:16.497 --> 00:03:19.518]  Now they're saying this could potentially take years, and I'm sure they want it to take years.
[00:03:19.919 --> 00:03:23.281]  And by they, I mean the military-industrial complex, the people who feed off this.
[00:03:23.781 --> 00:03:26.342]  The people, you know, who make the guns, who make the armor, who make the tanks.
[00:03:26.362 --> 00:03:28.582]  I'm not saying any of those people are bad individuals.
[00:03:28.642 --> 00:03:29.883]  I own, you know, guns myself.
[00:03:30.523 --> 00:03:37.985]  But, you know, they want this thing, this perpetual state of fear so they can make whatever legislation they want to and also make a good deal of profit out of this.
[00:03:38.325 --> 00:03:40.125]  Also violate your constitutional rights.
[00:03:40.685 --> 00:03:46.227]  And we've also had Congressman Walter Jones come out and say, why do we have a constitution if you guys just keep violating it?
[00:03:46.927 --> 00:03:50.450]  And that's a very good point, because he's not saying we should get rid of the Constitution.
[00:03:50.811 --> 00:03:54.273]  I think we should do the latter and get rid of the people who are violating our Constitution.
[00:03:54.654 --> 00:04:01.139]  This document, this living, breathing document that they have sworn to uphold, but just try to tear apart it every which way.
[00:04:01.159 --> 00:04:05.623]  And they say, well, I'm a constitutional professor, I'm a constitutional lawyer, I don't need you to
[00:04:06.764 --> 00:04:09.447]  Nag me on these events, on these things in the Constitution.
[00:04:09.688 --> 00:04:14.753]  Well, yes, I'm sure you do know about the Constitution and you found ways to circumvent it, if not completely destroy it.
[00:04:15.054 --> 00:04:17.276]  And that's what's happening in the United States of America today.
[00:04:17.697 --> 00:04:20.140]  And you need your Constitution because they want to take away your rights.
[00:04:20.480 --> 00:04:21.441]  Let's talk about this right.
[00:04:22.082 --> 00:04:22.802]  The Second Amendment.
[00:04:23.422 --> 00:04:25.783]  The right to bear arms shall not be infringed.
[00:04:26.063 --> 00:04:28.703]  So you tell me if this is infringing on your Second Amendment right.
[00:04:29.083 --> 00:04:29.903]  Washington, D.C.
[00:04:29.943 --> 00:04:33.484]  approves strict May issue legislation by a unanimous vote.
[00:04:34.004 --> 00:04:41.205]  The bill, dubbed the License to Carry a Pistol Temporary Amendment Act of 2014, that's a mouthful, passed by the 13-member D.C.
[00:04:41.245 --> 00:04:42.986]  City Council by a unanimous vote.
[00:04:43.526 --> 00:04:49.767]  It includes background and fingerprint tests, a firearm safety course followed by an exam, as well as a vision certification.
[00:04:50.507 --> 00:04:59.233]  Added to the process would be an interview and a mandated 16-hour training course administered by a firearms instructor certified by the Metro Police Chief.
[00:05:00.214 --> 00:05:01.074]  And this is the situation.
[00:05:01.915 --> 00:05:04.537]  When I got my concealed carry license back in Oklahoma it was...
[00:05:05.768 --> 00:05:13.471]  Maybe a six-hour course, and now they're saying they want you to go through 16 hours, two full days of training of certification to get your firearms.
[00:05:13.711 --> 00:05:14.811]  And people say, well, what's wrong with that?
[00:05:14.871 --> 00:05:22.174]  Well, you know, when I got mine, you went in, you know, you watched the video, you read, you know, a few pages out of the booklet, you took a test, then you go to the range to qualify.
[00:05:22.214 --> 00:05:26.495]  You know, it was a pretty simple, largely painless proceeding.
[00:05:26.935 --> 00:05:33.978]  But now they're saying they want you to spend two full days to go get your concealed carry or just your gun in general, and they also said they want to have an interview with you.
[00:05:34.338 --> 00:05:36.220]  And we've seen this with the Obamacare doctors.
[00:05:36.260 --> 00:05:38.782]  You go in and you say, you know, I'm feeling this way, I'm feeling that way.
[00:05:38.802 --> 00:05:39.763]  And they say, oh yeah, tell me more.
[00:05:40.083 --> 00:05:43.946]  So you could easily be disqualified if whoever doesn't like your answers.
[00:05:44.446 --> 00:05:48.290]  Also, you know, all the other things they want you to go do just to get this firearm.
[00:05:48.650 --> 00:05:51.092]  Which is completely infringing on your Second Amendment rights.
[00:05:51.132 --> 00:05:58.298]  Yes, you need to have competent people wielding your firearms, but you're innocent until proven guilty, not guilty until proven innocent.
[00:05:58.598 --> 00:06:02.720]  And if this man had to go through all these things just to get a firearm, maybe he wouldn't be alive today.
[00:06:03.020 --> 00:06:06.202]  And of course, this is a store clerk in the city of Houston, Texas.
[00:06:06.742 --> 00:06:10.805]  He was at his shop, and somebody came in to rob the place.
[00:06:10.885 --> 00:06:14.807]  And the clerk acted quickly, shooting and killing a man who was armed with a shotgun.
[00:06:15.447 --> 00:06:16.088]  We're good to go.
[00:06:38.306 --> 00:06:43.028]  That's what he had to do to protect himself and his family, and I definitely support his right to defend himself.
[00:06:43.588 --> 00:06:44.788]  Now let's switch gears a little bit.
[00:06:44.888 --> 00:06:47.449]  Because we're talking about defending our Second Amendment rights.
[00:06:47.709 --> 00:06:49.230]  What about your rights on the Internet?
[00:06:49.250 --> 00:06:50.350]  Your free speech rights?
[00:06:50.370 --> 00:06:53.511]  Your rights to do what you want to do on the Internet?
[00:06:53.551 --> 00:06:56.012]  You don't want to have CISPA and PIPA and all these other things?
[00:06:56.332 --> 00:06:58.092]  Well, what if somebody tries to blackmail you?
[00:06:58.132 --> 00:06:59.993]  Not even blackmail you, but just lie about you?
[00:07:00.353 --> 00:07:01.974]  It happens all the time here at InfoWars.
[00:07:02.034 --> 00:07:05.677]  People make these fraudulent YouTube sites, these whatever sites.
[00:07:06.257 --> 00:07:07.318]  They use our graphics.
[00:07:07.598 --> 00:07:09.359]  I think David Knight was telling me about this the other day.
[00:07:09.399 --> 00:07:12.241]  Somebody made a phony Alex Jones Show on YouTube.
[00:07:12.621 --> 00:07:13.542]  They used our graphics.
[00:07:13.582 --> 00:07:14.502]  They used our videos.
[00:07:14.562 --> 00:07:17.104]  It looked very legit to somebody who wasn't familiar with our show.
[00:07:17.664 --> 00:07:20.726]  But of course, you know, they put in all these hokey videos.
[00:07:20.746 --> 00:07:24.529]  They'll put like some real reports from myself, David Knight, Leanne, Joe Biggs, whoever.
[00:07:24.569 --> 00:07:26.270]  Then they put in something that's just off the wall.
[00:07:26.590 --> 00:07:27.851]  We support killing these people.
[00:07:27.891 --> 00:07:29.191]  We support killing those people.
[00:07:29.211 --> 00:07:30.532]  I don't support killing anybody.
[00:07:30.592 --> 00:07:32.253]  I support the Second Amendment.
[00:07:32.273 --> 00:07:35.114]  I support if somebody kicks in your door at 3 in the morning, you shoot them with a shotgun.
[00:07:35.134 --> 00:07:35.954]  I have no issue with that.
[00:07:36.314 --> 00:07:39.636]  But I don't support mass genocide or whatever these other people try to say we're about.
[00:07:40.056 --> 00:07:41.136]  And I say all that to say this.
[00:07:41.617 --> 00:07:48.720]  Now a PR firm is using the naked scandal, the naked celebrity scandal, to push internet censorship on 4chan.
[00:07:49.460 --> 00:08:05.352]  Rantik Marketing, a public relations company that has worked with the likes of McDonald's and Rockstar Games, was outed as being behind a website called emmyournext.com, which threatened to release nude pictures of Watson in retaliation for her recent speech about feminism in front of the United Nations.
[00:08:05.392 --> 00:08:06.953]  This is Emma Watson, the actress.
[00:08:07.453 --> 00:08:12.137]  However, the website misrepresented itself as being the work of 4chan users.
[00:08:13.220 --> 00:08:25.329]  When it was revealed that EmmaYourNext.com was being hosted on the same server as Rantik and FoxWeekly.com, an outlet that blamed 4chan for the threat, the PR firm was forced to admit it was behind the stunt.
[00:08:25.730 --> 00:08:30.013]  It's also pictured on Infowars.com the address to President Obama.
[00:08:31.500 --> 00:08:37.303]  And you can see it all right there saying that, hey, you have to crack down on these guys at 4chan, even though they completely frame 4chan.
[00:08:37.683 --> 00:08:39.564]  So I'm glad this information has been exposed.
[00:08:39.604 --> 00:08:48.908]  And, you know, I hate to see all these celebrities having their intimate moments, whether it's Emma Watson or the girl from Hunger Games or, you know, all these other celebrities, Kate Upton and so forth.
[00:08:49.208 --> 00:08:54.931]  I hate to see these people be exposed like this, but it just goes on to show you have to be very careful what you put on the Internet.
[00:08:55.531 --> 00:08:56.311]  Definitely not put any
[00:08:57.572 --> 00:09:00.515]  Compromising positions on there, even on the cloud.
[00:09:00.535 --> 00:09:03.558]  You know, we got seen the videos and the movies and make fun of this stuff.
[00:09:03.838 --> 00:09:05.861]  You put things on the cloud and now everybody sees it.
[00:09:05.901 --> 00:09:07.883]  Now your mailman seeing it and people want to move.
[00:09:08.303 --> 00:09:08.743]  That's real.
[00:09:08.783 --> 00:09:09.744]  I mean that can happen.
[00:09:09.845 --> 00:09:12.808]  So you got to be very careful what you leave on the internet.
[00:09:13.348 --> 00:09:14.429]  And it's not just the internet.
[00:09:14.469 --> 00:09:22.096]  What if you're just talking on a cell phone and you're driving around and you're having a good time and everybody uses this excuse, I don't have anything to hide.
[00:09:22.136 --> 00:09:29.022]  You may not be a criminal, you may not be, you know, Rick Ross or Scarface, but you may have a few things that you don't want the world at large to know about.
[00:09:29.423 --> 00:09:36.629]  But the FBI is coming out and telling the police departments, these other areas, these sheriff's departments, to keep quiet about the spy gear that they use.
[00:09:37.290 --> 00:10:02.954]  Recent reports have indicated that law enforcement agencies from coast to coast have been turning to IMSI catcher devices, like the Stingray sold by Florida's Harris Corporation, to trick ordinary mobile phones into communicating device-specific international mobile subscriber identity information to phony cell towers, a tactic that takes the approximate geolocation data of all the devices within range and records it for investigators.
[00:10:03.294 --> 00:10:05.796]  Which is a very fancy way of saying they just steal your data.
[00:10:06.236 --> 00:10:12.902]  And it was just a couple weeks ago, I talked to a rep for ESD Applications, and I asked him, you know, I said, you know, they say it's a conspiracy theory.
[00:10:12.922 --> 00:10:14.203]  Of course, I knew the answer to the question.
[00:10:14.423 --> 00:10:18.026]  But they say it's a conspiracy theory that people can listen to your cell phone calls in real time.
[00:10:18.286 --> 00:10:19.988]  He said, let me assure you, that's no theory.
[00:10:20.628 --> 00:10:25.432]  Maybe a conspiracy behind it, but it's no theory that, yes, they can listen to your conversations in real time.
[00:10:25.672 --> 00:10:27.114]  Yes, they can hack into your phone.
[00:10:28.815 --> 00:10:32.137]  Yes, they can look at you through your smart TV.
[00:10:32.157 --> 00:10:35.860]  Yes, they can monitor what you're doing on your Xbox, on your PlayStation, and all that.
[00:10:36.120 --> 00:10:37.882]  So you have to be very careful what you're doing.
[00:10:38.222 --> 00:10:44.647]  And, you know, if it's some hacker guy, you know, some guy sitting in his dad's basement, his mom's basement, you know, you can go after that guy.
[00:10:44.667 --> 00:10:45.427]  You can prosecute him.
[00:10:45.447 --> 00:10:46.808]  Say, hey, you're spying on me.
[00:10:46.848 --> 00:10:50.171]  But if the police do it, if the military does it, whoever else, it's all fair game.
[00:10:50.231 --> 00:10:51.892]  It's all in the name of keeping you safe.
[00:10:52.252 --> 00:10:54.814]  Even though they don't have a warrant, they're not coming at you.
[00:10:54.974 --> 00:10:56.716]  Particularly Mr. Smith, we think you may be
[00:10:57.396 --> 00:11:00.277]  Uh, you know, dealing drugs or whatever, so we're going to come after you.
[00:11:00.597 --> 00:11:04.479]  No, they just siphon all the information from everybody in the general location.
[00:11:04.519 --> 00:11:06.939]  We've seen this done in Seattle as well as many other places.
[00:11:07.300 --> 00:11:08.500]  Hopefully they'll put an end to this.
[00:11:08.520 --> 00:11:13.982]  I doubt they will, because this is the new, uh, spy state of the United States of America.
[00:11:14.582 --> 00:11:16.644]  And people said, you know, we don't like this spy state.
[00:11:16.684 --> 00:11:18.346]  We don't like this submission to authority.
[00:11:18.766 --> 00:11:21.509]  And that caused some students in Colorado just to walk out of school.
[00:11:21.829 --> 00:11:24.472]  We don't want to submit to everything the government tells us to do.
[00:11:24.872 --> 00:11:29.277]  And while I do believe in civil disobedience and all those good things, you don't want to have anything violent.
[00:11:29.297 --> 00:11:30.318]  But that's not what these kids did.
[00:11:30.598 --> 00:11:33.700]  They had a very civil disobedience when they walked out of school that day.
[00:11:33.720 --> 00:11:34.501]  And it says,
[00:11:52.702 --> 00:11:59.631]  So, like I said, you know, you want to have civil disobedience, you want to step outside, you want to hold your signs, you want to link arms and all that good stuff, that's great.
[00:11:59.931 --> 00:12:02.955]  Because I don't believe that submission to all authority is good authority.
[00:12:03.275 --> 00:12:08.582]  You know, if you're driving down the street and the cop pulls you over, hey, you know, he wants to chat you down, he wants to have a chat down.
[00:12:08.942 --> 00:12:09.523]  You know, what are you doing?
[00:12:09.543 --> 00:12:10.243]  Where are you coming from?
[00:12:10.283 --> 00:12:12.505]  I'm like, sir, do you have probable cause to stop me?
[00:12:12.545 --> 00:12:13.206]  Was I speeding?
[00:12:13.266 --> 00:12:14.427]  Is my blinker out?
[00:12:14.447 --> 00:12:15.568]  You know, what's the issue here?
[00:12:15.648 --> 00:12:18.190]  No, I just want to stop you because I have this checkpoint here.
[00:12:18.210 --> 00:12:20.492]  I'm like, well, you can have your checkpoint all you want.
[00:12:20.592 --> 00:12:24.576]  I just want to drive down the street unmolested in the United States of America being an American citizen.
[00:12:24.596 --> 00:12:25.857]  Do you have drugs in the car?
[00:12:25.877 --> 00:12:26.597]  Do you have this in the car?
[00:12:26.617 --> 00:12:26.858]  I'm like...
[00:12:27.538 --> 00:12:28.178]  I'm going to drive.
[00:12:28.198 --> 00:12:29.179]  Am I free to go?
[00:12:29.259 --> 00:12:33.540]  You know, it's like somebody's telling me the joke, you know, why the libertarian crossed the road.
[00:12:33.600 --> 00:12:34.381]  It's none of your business.
[00:12:34.441 --> 00:12:35.241]  Am I being detained?
[00:12:35.461 --> 00:12:36.382]  It's kind of like that for me.
[00:12:36.422 --> 00:12:37.702]  I'm like, do you have probable cause?
[00:12:37.722 --> 00:12:43.104]  Is there a rapist, a murderer who looks like me, who's driving my type of car, my make and model?
[00:12:43.544 --> 00:12:45.025]  What is the reason why you're stopping me?
[00:12:45.365 --> 00:12:49.288]  If it's just because you felt like setting up a checkpoint, no, I don't want to play those games with you.
[00:12:49.709 --> 00:12:51.330]  And these students recognize this as well.
[00:12:51.650 --> 00:12:53.612]  And of course, you know, I promote things like patriotism.
[00:12:53.652 --> 00:12:54.993]  I'm not saying that these students don't.
[00:12:55.434 --> 00:13:04.421]  But, you know, hey, I think it's good to get these guys started on the paths early to being something positive because we don't need another continuing of the police state here in the United States of America.
[00:13:04.882 --> 00:13:08.344]  And we'll end our segment tonight with this before we go on to multiple special reports.
[00:13:08.845 --> 00:13:10.446]  Zombie apocalypse?
[00:13:10.767 --> 00:13:13.169]  Ebola patients reportedly rise from the dead.
[00:13:13.829 --> 00:13:25.255]  A report from the New Don Liberia reports that not one, but two Ebola patients from Nimba County who had died from the disease mysteriously came back to life to residents' disbelief right before their funerals.
[00:13:26.016 --> 00:13:35.421]  As one reader on AllAfrica.com points out, the most reasonable explanation is that the victims had never actually died, but were probably still alive in a comatose state.
[00:13:35.461 --> 00:13:42.325]  And that's what I believe, and also the author of this piece, Adon Salazar, he said, you know, yeah, it's probably the same thing, just people were comatose.
[00:13:42.685 --> 00:13:45.166]  Because, yeah, you hear about this for non-disease cases.
[00:13:45.206 --> 00:13:50.389]  You know, people get super, super drunk and the medical examiner or whoever shows up, yeah, this guy is dead.
[00:13:50.449 --> 00:13:53.171]  And the guy wakes up, you know, a few hours later in a body bag.
[00:13:53.291 --> 00:13:54.832]  It's unfortunate, but it does happen.
[00:13:55.272 --> 00:13:57.433]  But it doesn't mean that the Ebola threat isn't real.
[00:13:57.813 --> 00:13:58.834]  How big is it going to be?
[00:13:59.154 --> 00:13:59.534]  I don't know.
[00:13:59.574 --> 00:14:01.795]  You know, is it going to be a couple hundred thousand?
[00:14:01.815 --> 00:14:02.796]  Is it going to be millions?
[00:14:03.296 --> 00:14:04.077]  Only time will tell.
[00:14:04.117 --> 00:14:09.419]  Hopefully, they'll be able to contain this serious disease and we won't have a big zombie apocalypse.
[00:14:09.459 --> 00:14:10.660]  Because, you know, that's what they train for.
[00:14:10.700 --> 00:14:11.461]  They've done this in
[00:14:12.421 --> 00:14:16.203]  San Diego, as well as many other cities, they do the zombie drill.
[00:14:16.223 --> 00:14:29.751]  Okay, so yeah, you see the zombie threat coming and they have the Marines or the cops or whoever out there and mow down all these zombies like you see in World War Z or some other zombie movie, Walking Dead, whatever else, because they're already dead so people don't have any hesitation.
[00:14:30.111 --> 00:14:30.311]  I think so.
[00:14:49.907 --> 00:14:54.591]  So that's it for this segment of the Info Wars Nightly News, but stay tuned, we have many more special reports.
[00:14:54.611 --> 00:15:01.856]  We'll have a special report from Joe Biggs, documenting new shenanigans at the NSA, and also John Bowne will talk to us about stage beheading videos.
[00:15:01.896 --> 00:15:04.478]  This is the Info Wars Nightly News, stay tuned.
[00:15:08.735 --> 00:15:09.535]  Hi, I'm Dr. Group.
[00:15:09.876 --> 00:15:16.039]  Today, I'm proud and excited to announce a new product to the InfoWars Life product line.
[00:15:16.479 --> 00:15:22.483]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:15:23.103 --> 00:15:28.026]  Backed by real FDA-approved Phase 1, 2, and 3 clinical trials.
[00:15:28.886 --> 00:15:32.630]  People are suffering from all kinds of digestive issues these days.
[00:15:33.070 --> 00:15:42.359]  All the toxins from the air, the food, the water, everything that you're exposed to on a daily basis, ultimately ends up in the gut or affects the gut.
[00:15:42.599 --> 00:15:45.202]  My main focus was to come up with a remedy for this.
[00:15:45.302 --> 00:15:52.869]  Something that's safe and effective that anyone can take on a regular basis to keep their intestinal lining clean.
[00:15:53.590 --> 00:16:02.456]  You have over 30 feet of intestinal lining that can be compacted, that can be toxic, that can be full of parasites, fungus, bacteria.
[00:16:03.036 --> 00:16:06.218]  What are you doing to keep that clean and flushed out?
[00:16:06.579 --> 00:16:16.005]  My recommendation is to clean your intestines at least two to three times a week to prevent the toxic buildup from going into your bloodstream.
[00:16:16.285 --> 00:16:23.030]  You owe it to yourself to take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:16:23.590 --> 00:16:27.339]  Secure your oxy powder today at InfoWarsLife.com.
[00:16:27.880 --> 00:16:29.684]  That's InfoWarsLife.com.
[00:16:32.651 --> 00:16:38.976]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:16:39.316 --> 00:16:40.797]  I believe our research is conclusive.
[00:16:40.817 --> 00:16:42.198]  This is the best iodine out there.
[00:16:42.479 --> 00:16:43.599]  And I know this for a fact.
[00:16:44.140 --> 00:16:48.903]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:16:49.043 --> 00:16:53.127]  For a limited time, experience the ancient power of Survival Shield X2.
[00:16:53.307 --> 00:16:58.511]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:17:05.776 --> 00:17:05.917]  Oh, no!
[00:17:13.379 --> 00:17:15.780]  I'm Joe Biggs with InfoWars.com.
[00:17:16.180 --> 00:17:23.344]  Now, here at InfoWars, we try to keep you, the viewer, and the people all around the world awake to the information going on.
[00:17:23.724 --> 00:17:30.887]  You know, over the past few years, Alex Jones has repeatedly told you, and others here at InfoWars, that the NSA is collecting your data.
[00:17:31.588 --> 00:17:42.513]  We have actual proof via my phone, my user agreement, where it says the NSA is taking my data, and they're not responsible for any loss of data from my phone.
[00:17:43.715 --> 00:17:44.675]  This is mind blowing.
[00:17:44.715 --> 00:18:00.820]  I mean, like I said, we've known about it, but just to see it on your own personal phone that you went and bought at an AT&T store, just me buying this makes me agree to them spying on me.
[00:18:02.240 --> 00:18:02.961]  Just think about that.
[00:18:03.001 --> 00:18:03.741]  That's crazy.
[00:18:04.861 --> 00:18:10.483]  Not until you open up your own phone and put in your, uh, you know, your little password, you go to settings,
[00:18:11.448 --> 00:18:12.228]  And it's right there.
[00:18:12.809 --> 00:18:14.149]  I mean, I was just like, wow.
[00:18:15.290 --> 00:18:16.231]  So it's not that hard.
[00:18:16.371 --> 00:18:22.834]  You put in your password and then I don't know how it is for, uh, for Apple, but I have a Samsung Galaxy.
[00:18:22.854 --> 00:18:23.615]  All right.
[00:18:23.635 --> 00:18:33.960]  So you get your Android device, wherever your settings button is, click on that settings button, go to general, scroll all the way down to the bottom to wherever it says about device.
[00:18:34.620 --> 00:18:39.043]  Then you're going to go to legal information, open sources, licenses,
[00:18:40.925 --> 00:18:44.047]  Wait on that to load because there's quite a bit of information.
[00:18:45.948 --> 00:18:48.469]  You're going to go way down because that's how the NSA gets you.
[00:18:48.490 --> 00:18:49.610]  They want to hide this stuff.
[00:18:49.790 --> 00:18:50.691]  Way at the bottom.
[00:18:57.695 --> 00:18:59.476]  Okay, we're getting ready to come up on it.
[00:18:59.516 --> 00:18:59.936]  Here it is.
[00:19:00.557 --> 00:19:05.560]  Alright, it's a system lib4 slash libsclinux.so.
[00:19:05.580 --> 00:19:07.561]  We'll click on that.
[00:19:08.920 --> 00:19:18.908]  It says, you agree that this software is a non-commercially developed program that may contain bugs and the NSA makes no and hereby expressly disclaims all warranties.
[00:19:18.928 --> 00:19:28.195]  It also goes on to say the NSA will not be liable for any loss of profits or loss of data on your phone.
[00:19:28.955 --> 00:19:35.981]  Now what that is, is the NSA is using Linux to access your information on your phone.
[00:19:36.843 --> 00:19:39.704]  So this is something that they even have a Wikipedia about.
[00:19:40.244 --> 00:19:43.665]  It is the Linux SE NSA spying program type deal.
[00:19:44.005 --> 00:19:45.165]  It's been available since 2003.
[00:19:46.866 --> 00:19:54.908]  So pretty much every phone since 2003 has been a spying tool for these NSA agents.
[00:19:56.135 --> 00:19:56.996]  Just think about that.
[00:19:57.656 --> 00:20:04.101]  Every phone you've had since 2003, the things you've done, seen, talked about, pictures you've shared, pictures you've taken.
[00:20:04.121 --> 00:20:08.225]  No wonder these celebrity, you know, nude pictures are coming up, because they're just out there.
[00:20:08.985 --> 00:20:09.666]  Anyone can get it.
[00:20:09.706 --> 00:20:11.127]  They don't need to steal your phone anymore.
[00:20:11.688 --> 00:20:13.329]  That's child's play.
[00:20:14.089 --> 00:20:18.133]  They can just go in through these bugs, and it's right there.
[00:20:19.414 --> 00:20:19.714]  Proof!
[00:20:20.435 --> 00:20:23.859]  The NSA is spying on your phone.
[00:20:23.879 --> 00:20:24.199]  2014 is 1984.
[00:20:25.121 --> 00:20:26.802]  Orwell was right.
[00:20:27.043 --> 00:20:30.487]  This handheld telescreen is spying on us right now.
[00:20:30.907 --> 00:20:33.110]  And also giving us radiation while it sits in our pocket.
[00:20:33.770 --> 00:20:34.471]  So there you have it.
[00:20:34.591 --> 00:20:36.634]  I'm Joe Biggs with InfoWars.com.
[00:20:47.617 --> 00:20:54.522]  Celebrate the spirit of freedom and liberty upon which our nation was founded at InfoWarsShop.com.
[00:20:54.602 --> 00:20:58.384]  Molon Lave is ancient Greek for come and take it.
[00:20:58.424 --> 00:21:05.889]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:21:06.129 --> 00:21:10.072]  Now available in women's tees and proudly made in the USA.
[00:21:10.252 --> 00:21:18.277]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:21:18.517 --> 00:21:20.378]  Badass!
[00:21:20.778 --> 00:21:24.421]  And be sure to check out the new arrivals at Infowars Life.
[00:21:24.741 --> 00:21:34.287]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:21:34.687 --> 00:21:35.768]  And wake up, America!
[00:21:36.068 --> 00:21:40.250]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:21:40.350 --> 00:21:47.055]  So get incredibly high-quality, freedom-based products and help fund the revolution at infowarshop.com.
[00:21:48.075 --> 00:21:51.877]  City of Austin tap water versus filtered City of Austin tap water.
[00:21:52.297 --> 00:21:53.498]  I can like taste dirt in it.
[00:21:53.558 --> 00:21:54.678]  God knows what's in this.
[00:21:54.839 --> 00:21:55.819]  This has an aftertaste.
[00:21:55.859 --> 00:21:57.460]  Tastes like Austin water?
[00:21:57.700 --> 00:21:58.560]  Yeah, it does.
[00:21:58.600 --> 00:22:02.763]  These people just sampled City of Austin tap water straight from the faucet.
