[00:00:02.693 --> 00:00:03.855]  Coast to coast.
[00:02:30.017 --> 00:02:41.277]  And of course you could go look Saturday and they already had found his Facebook with him showing off with the Islamic State flag and the rest of it promoting Islamic State and they were on CNN this morning.
[00:02:44.443 --> 00:02:47.505]  Saying, gee, we wonder if it's connected to any of that.
[00:02:47.625 --> 00:02:49.266]  Oh my goodness, we don't know.
[00:02:49.947 --> 00:02:55.931]  He has literally, in the last six months, been radicalized hanging around with these people.
[00:02:55.991 --> 00:03:04.677]  He was a football enthusiast slash Oklahoma Christian six and a half months ago on his Facebook post and then got immersed
[00:03:07.006 --> 00:03:08.688]  In a quote, radical mosque.
[00:03:09.648 --> 00:03:19.217]  So he kind of went from being a football player, godfather, thug life type guy, somebody who was on the edge, wanting to be tough, wanting to be a man.
[00:03:20.918 --> 00:03:26.343]  And I've pointed out that the way they use Facebook and Twitter, we're really seeing trendies with ISIS patches.
[00:03:26.383 --> 00:03:28.705]  We're really seeing it because celeb.
[00:03:28.745 --> 00:03:32.428]  We're really seeing it being promoted and pushed by the Muslim Brotherhood.
[00:03:33.397 --> 00:03:37.039]  And out of Kenya through Obama's cousins and half-brother and others.
[00:03:37.839 --> 00:03:49.786]  We really are seeing Google behind the Arab Spring and our government trying to overthrow the former Egyptian dictatorship of Hazem Mubarak to put something in far worse.
[00:03:50.486 --> 00:03:56.569]  And then our media criticizing the military after a year of tyrannical rule of the Muslim Brotherhood.
[00:03:57.330 --> 00:03:59.831]  Something like 20 million Egyptians hit the streets protesting it.
[00:04:00.970 --> 00:04:08.212]  So the military took back over, stopped letting them burn down all the churches and crucify people, and our media, CNN, actually criticized it.
[00:04:09.013 --> 00:04:10.633]  So let's get one thing straight here.
[00:04:11.554 --> 00:04:27.499]  The people running our government, the special interest, are protecting, are funding, are shepherding, are opening the door for radical Wahhabist Islam to launch a jihad worldwide.
[00:04:28.513 --> 00:04:38.318]  And the whole build-up of Homeland Security in the last 12-13 years was in preparation for this, so that we will accept the police state takeover, which will then be flipped onto the Liberty Movement.
[00:04:38.658 --> 00:04:41.460]  Now, I told you that before it happened 13 years ago.
[00:04:42.020 --> 00:04:42.741]  It's now happened.
[00:04:42.781 --> 00:04:44.061]  You've now seen the flip begin.
[00:04:44.862 --> 00:04:52.266]  But they need another push to get the cops, the military, everybody to go along with it, so that they get in place
[00:04:53.260 --> 00:05:06.338]  Get accustomed to going through the motions before they publicly stage false flags in America and turn them loose on anybody who isn't a communist or a sympathizer with the globalists.
[00:05:06.418 --> 00:05:08.301]  We're going to break it all down straight ahead.
[00:05:10.953 --> 00:05:14.454]  The government's Department of Homeland Security is buying up loads of ammo.
[00:05:14.614 --> 00:05:18.575]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:05:18.876 --> 00:05:20.336]  Can you put two and two together?
[00:05:20.656 --> 00:05:28.238]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:05:28.519 --> 00:05:29.359]  But for how long?
[00:05:29.659 --> 00:05:35.921]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:05:36.301 --> 00:05:39.122]  Infidel Body Armor just won't quit.
[00:05:40.532 --> 00:05:41.532]  DNA Force.
[00:05:41.592 --> 00:05:44.793]  When cells become toxic, they die early and aging sets in.
[00:05:44.853 --> 00:05:45.893]  DNA Force.
[00:05:46.013 --> 00:05:54.055]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:05:54.175 --> 00:05:59.236]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:05:59.256 --> 00:06:00.257]  DNA Force.
[00:06:00.297 --> 00:06:02.157]  We now have the synergistic solution.
[00:06:02.297 --> 00:06:06.658]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:06:06.678 --> 00:06:07.298]  DNA Force.
[00:06:11.764 --> 00:06:12.825]  In the near future.
[00:06:13.105 --> 00:06:16.748]  When you realize how fake it all is, the football, the basketball.
[00:06:16.768 --> 00:06:17.248]  Security alert.
[00:06:17.608 --> 00:06:18.629]  Security alert.
[00:06:18.829 --> 00:06:20.550]  This is Homeland Security.
[00:06:20.830 --> 00:06:21.471]  Analysis.
[00:06:21.731 --> 00:06:22.371]  InfoWars.
[00:06:22.452 --> 00:06:24.393]  Building independent media operations.
[00:06:24.413 --> 00:06:29.396]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:06:29.436 --> 00:06:30.357]  Prime Directive.
[00:06:30.457 --> 00:06:31.918]  Discredit Alex Jones.
[00:06:32.018 --> 00:06:34.780]  Jones is the wildly popular conspiracy theorist.
[00:06:34.860 --> 00:06:37.922]  A popular conspiracy theory talk show called InfoWars.
[00:06:38.102 --> 00:06:40.264]  Alex Jones is now in an Austin jail.
[00:06:40.384 --> 00:06:41.884]  These people are assaulting us!
[00:06:41.904 --> 00:06:44.265]  Targeting of patriots engaged.
[00:06:44.745 --> 00:06:46.426]  They are never going to stop.
[00:06:46.686 --> 00:06:50.607]  They're never going to deviate from their program until we stop them.
[00:06:50.747 --> 00:06:53.907]  Block free iPhone ads at InfoWars.com.
[00:06:54.328 --> 00:06:56.988]  Block free podcast and video feed.
[00:06:57.688 --> 00:06:58.429]  Imperative.
[00:06:58.689 --> 00:07:00.569]  Deploy Critical Minute TV.
[00:07:00.629 --> 00:07:05.090]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:07:05.130 --> 00:07:07.511]  Intellectually, it's begun and you can feel it.
[00:07:10.956 --> 00:07:12.036]  Open your eyes.
[00:07:12.476 --> 00:07:15.397]  It's time to give your eyes a powerful nutritional boost.
[00:07:15.877 --> 00:07:22.019]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[00:07:22.359 --> 00:07:30.362]  And just like the other important organs in our bodies, our eyes function at peak levels when they are fed the proper amounts of essential nutrition.
[00:07:30.742 --> 00:07:31.782]  Open your eyes.
[00:07:32.122 --> 00:07:47.117]  Combining key ingredients like vitamin A, zinc, lutein, proprietary saffron bulb extracts and more, Occupower by InfoWars Life is the new formulation specifically designed to nutritionally assist the natural function of healthy eyes.
[00:07:47.698 --> 00:07:55.125]  Optimize the natural power of your eyes with the latest addition to the super high quality InfoWars Life formulations, Occupower.
[00:07:55.445 --> 00:08:00.632]  Go to InfoWarsLife.com or InfoWarsStore.com to order Occupower.
[00:08:00.972 --> 00:08:01.453]  Or call 1-888-253-3139.
[00:08:01.473 --> 00:08:01.873]  Occupower.
[00:08:01.893 --> 00:08:02.674]  Open your eyes.
[00:08:12.139 --> 00:08:17.863]  This transmission is coming to you.
[00:08:17.943 --> 00:08:22.065]  Waging war on corruption.
[00:08:22.325 --> 00:08:28.009]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:08:29.950 --> 00:08:31.871]  Are we seeing the earth?
[00:08:31.931 --> 00:08:34.332]  You've got it.
[00:08:34.512 --> 00:08:38.174]  Are we seeing the earth now?
[00:08:38.255 --> 00:08:39.916]  You've got it.
[00:08:54.206 --> 00:09:00.692]  Ladies and gentlemen, it is Monday, the 29th day of September 2014.
[00:09:01.112 --> 00:09:02.694]  I am your host, Alex Jones.
[00:09:04.495 --> 00:09:12.843]  And every day I seem to come on air and say, wow, our plate is certainly full, but that is not an attempt to make the broadcast sound interesting.
[00:09:12.863 --> 00:09:14.684]  I am completely overwhelmed.
[00:09:15.885 --> 00:09:16.586]  Bellying up.
[00:09:18.260 --> 00:09:28.023]  To this nightmaric bonanza, this virtual cornucopia of craziness.
[00:09:29.184 --> 00:09:32.885]  But sticking our heads in the sand will only make it worse.
[00:09:32.945 --> 00:09:38.127]  So that's why we're here, to break it down as a radar system and to try to navigate
[00:09:40.748 --> 00:09:53.438]  The planet terra firma approaching its carrying capacity for 7,350,000,000 souls aboard this planetoid.
[00:09:56.140 --> 00:10:05.568]  So fantastic to be here and I'm extremely honored to be your host but it's even more fantastic obviously to be a conscious sentient being
[00:10:07.375 --> 00:10:16.841]  Experiencing this existence with all of you, we are all truly brothers and sisters in that experience, no matter which side we serve.
[00:10:20.403 --> 00:10:23.025]  So always remember how epic consciousness is.
[00:10:23.705 --> 00:10:36.213]  The system, first and foremost, seeks to shudder the mind, to make you feel pointless and weak, and to make you bored, and to make you only tune in to their attempt at false reality,
[00:10:37.298 --> 00:10:40.762]  That is the state-run media and the controlled Hollywood culture.
[00:10:41.643 --> 00:10:47.810]  It is an attempt for them to force you into their artificial consciousness, their system of total control.
[00:10:48.251 --> 00:10:56.421]  And this revolt that I am only a small part of is truly a revolt demanding free will.
[00:11:00.041 --> 00:11:13.047]  And for the self-determination to at least be able to make some of the basic decisions governing all of our individual and, yes, collective destinies as a species.
[00:11:14.468 --> 00:11:15.268]  I am honored to be here.
[00:11:15.308 --> 00:11:16.028]  Thank you so much.
[00:11:16.428 --> 00:11:19.410]  The news websites are Infowars.com and PrisonPlanet.com.
[00:11:20.410 --> 00:11:26.273]  Obviously, we have Obama coming out saying that they underestimated Islamic State threat.
[00:11:29.414 --> 00:11:40.316]  Islamic State was built by NATO, Saudi Arabia, Turkey, basically everyone in the Middle East, but Iran and Syria and Egypt and Libya.
[00:11:42.256 --> 00:11:56.259]  That matter of a country was our ally or neutral, it's been overthrown and handed over to Islamic State, known as Al-Qaeda, known as Wahhabis, known as Sunni radical arm, the paramilitary takeover arm of Saudi Arabia.
[00:12:00.288 --> 00:12:25.090]  And this is all being done because they know the military finally clicked, finally had a paradigm moment when the light bulb ignited above the head and realized, oh my gosh, there's a global shadow corporate chaos organization that consolidates power out of worldwide crises that is protecting and shepherding radical Islam.
[00:12:28.613 --> 00:12:29.894]  And we don't want to be part of it.
[00:12:30.755 --> 00:12:48.988]  And so once this force had been turned loose, now they have to have some staged bombings of it to try to get the narrative back to Homeland Security and the other Homeland Security systems in Australia, England, Germany, you name it.
[00:12:49.888 --> 00:12:56.213]  They need to now legitimize, not just to us, but to their own people who are really now sitting back
[00:12:57.915 --> 00:12:58.976]  Decompartmentalizing.
[00:13:00.678 --> 00:13:01.379]  So we have that.
[00:13:03.481 --> 00:13:07.066]  We have a little small hors d'oeuvre.
[00:13:09.288 --> 00:13:17.678]  With 36 confirmed dead when a volcano erupted in Japan, spewing ash and toxic fumes.
[00:13:21.055 --> 00:13:32.184]  By comparison, in the reports I've got here, they estimate that the Yellowstone volcano, the supervolcano, the biggest known in the world, there's several, but it's now active.
[00:13:32.204 --> 00:13:33.685]  I want to say that again, active.
[00:13:34.466 --> 00:13:37.228]  And with their computer algorithms, they estimate it will erupt soon.
[00:13:37.648 --> 00:13:40.771]  Now that means the next hundred years, but now it's moving even quicker.
[00:13:41.812 --> 00:13:43.173]  They think it erupts every few million.
[00:13:45.902 --> 00:13:51.186]  That it is between 10 and 20,000 times bigger than what this volcano eruption was.
[00:13:51.927 --> 00:13:53.809]  Hundreds of times bigger than Mount St.
[00:13:53.829 --> 00:13:54.149]  Helens.
[00:13:54.890 --> 00:13:58.533]  Covering more than half the United States in molten ash.
[00:14:01.255 --> 00:14:04.498]  Changing the climate of the planet, sending us into a dark age.
[00:14:05.118 --> 00:14:08.361]  It erupted 2.1 million years ago, 1.3 million years ago, 640,000 years ago according to the isotope readings.
[00:14:13.729 --> 00:14:16.271]  The biggest eruption was 640,000 years ago.
[00:14:20.053 --> 00:14:42.488]  And I'm not saying this is imminent in a human lifetime scale, but it just shows you when they say we need to have stable climate and pay a UN body and Homeland Security domestically to quote, prosecute green crimes of not throwing your recycling away or whatever, that it has nothing to do with protecting anybody.
[00:14:44.656 --> 00:15:05.691]  And everything about surveilling and micromanaging every facet of our lives, as a world unifying religion, that isn't even based on real sensible environmental crises and problems that are happening that need to be dealt with, it's a cover for all of that, as all the GMO and pharmacological crops and cross-species abominations and
[00:15:06.849 --> 00:15:20.639]  Human cloning and chimeras, spider goats, and all glow-in-the-dark dogs, all of it racing forward and we're talking about carbon dioxide and how we've got to have a totally stable climate with no change.
[00:15:22.040 --> 00:15:24.001]  The only thing that's stable is change.
[00:15:24.421 --> 00:15:26.162]  The only thing constant is change.
[00:15:26.443 --> 00:15:28.324]  The only thing that continues to happen is change.
[00:15:28.524 --> 00:15:32.527]  Anyone with a literal IQ of 60 points knows that.
[00:15:34.377 --> 00:15:36.058]  But they insult everyone's intelligence.
[00:15:36.118 --> 00:15:39.260]  I saw, no exaggeration, probably 25 articles or more last week.
[00:15:39.681 --> 00:15:45.665]  Mainstream headlines, Smithsonian, NASA, Washington Post, CBS.
[00:15:46.385 --> 00:15:48.287]  No one questions climate change.
[00:15:48.307 --> 00:15:49.368]  It's now not global warming.
[00:15:49.788 --> 00:15:57.613]  And then quotes about, we must not have climate change denial, and we must get the taxes in place to do it, and Obama's gonna act with executive orders regardless.
[00:16:00.956 --> 00:16:02.357]  To protect us from climate change.
[00:16:04.048 --> 00:16:12.134]  When giant asteroids hit the Earth all the time, there's huge volcanoes everywhere, how many civilizations got covered in lava in five minutes like Pompeii?
[00:16:16.077 --> 00:16:16.857]  Krakatoa?
[00:16:19.839 --> 00:16:20.780]  It's just ridiculous!
[00:16:20.800 --> 00:16:23.522]  We're on a planet that hadn't even cooled!
[00:16:24.683 --> 00:16:33.249]  With about a mile, two mile thick, depending on where you're at, some places even thinner, floating islands of mountains
[00:16:34.404 --> 00:16:51.958]  Flying at hundreds of thousands of miles an hour through space orbiting a sun out on the edge of a galaxy and we really are worshipping Hollywood stars and Obama and red carpets?
[00:16:52.238 --> 00:16:54.780]  I mean, give me a break!
[00:16:57.125 --> 00:17:00.747]  Go out to West Texas when it's a clear sky, no moon, you'll just fall to your knees.
[00:17:00.767 --> 00:17:02.808]  It's like the stars are just coming down.
[00:17:03.288 --> 00:17:08.790]  The stars are big and bright, deep in the heart of Texas.
[00:17:11.112 --> 00:17:12.552]  What's that song I remember singing when I was a kid?
[00:17:13.653 --> 00:17:18.615]  The stars at night are big and bright, deep in the heart of Texas.
[00:17:19.315 --> 00:17:20.896]  I mean, that's incredible.
[00:17:21.516 --> 00:17:22.257]  What's the Bible say?
[00:17:22.277 --> 00:17:24.618]  You can see God's handiwork in the firmament.
[00:17:28.266 --> 00:17:44.572]  And it is shifting from looking at the dirt and the amoeba-like globalist, and shifting and seeing the big picture, transcending them, just that thought alone begins the journey of escaping this devilish construct they're trying to build.
[00:17:45.553 --> 00:17:50.755]  This technological terror they've constructed to quote Darth Vader.
[00:17:55.239 --> 00:17:58.140]  The arrogance and the hubris of the wicked.
[00:18:02.641 --> 00:18:04.642]  The fool and his money are quickly parted.
[00:18:05.682 --> 00:18:09.043]  More like the fool is quickly parted from his own consciousness and free will.
[00:18:11.444 --> 00:18:13.564]  And all I want people to do is to think for themselves.
[00:18:15.525 --> 00:18:21.587]  The minute we heard about a beheading and a man trying to behead another person, I mean, we knew what it was going to be.
[00:18:22.751 --> 00:18:23.892]  And it's hype!
[00:18:24.412 --> 00:18:35.441]  This guy, the so-called suspect, even though he was seen by over 100 people, Alton Nolan, was killed by the CEO of the company in Oklahoma, who had his concealed carry.
[00:18:36.122 --> 00:18:46.370]  And within a minute and a half of the attack happening, the head of the company went in, the AP reports, and the police report.
[00:18:46.891 --> 00:18:48.472]  They were finally forced to report this.
[00:18:48.492 --> 00:18:49.433]  This was out on Saturday.
[00:18:53.237 --> 00:18:53.997]  He wounded him.
[00:18:54.978 --> 00:19:09.164]  A man fired from an Oklahoma food processing plant beheaded a woman with a knife was attacking another worker when he was shot and wounded by a company official.
[00:19:09.224 --> 00:19:10.785]  Police said Friday.
[00:19:12.806 --> 00:19:16.947]  Alton Nolan having a Freudian slip saying killing him.
[00:19:16.967 --> 00:19:17.788]  I wish he would have killed him.
[00:19:18.700 --> 00:19:24.345]  Because that's a true crime of hate, to be able to take a knife and go in and saw somebody's head off.
[00:19:28.028 --> 00:19:38.097]  See, young males that haven't had good fatherly role models, it's just a statistical factor, four to seven times more likely to end up in prison, to end up being violent, to end up being thugs.
[00:19:39.098 --> 00:19:45.684]  It's the exact same statistics for a white kid or a black kid, except that blacks are two or three times more likely to be illegitimate now.
[00:19:47.844 --> 00:19:49.104]  And we've talked a lot about this.
[00:19:49.885 --> 00:19:56.187]  And so instead of being a gangster now, because he was into being that previously on his Facebook, a godfather, mac daddy gangster.
[00:19:56.747 --> 00:20:00.028]  Then in the last six months, he got into radical Islam, started attending radical mosque.
[00:20:00.768 --> 00:20:02.229]  And then, well, look what happened.
[00:20:05.419 --> 00:20:10.446]  And it's a pure copycat hype event, but what about real ISIS sleeper cells?
[00:20:20.239 --> 00:20:23.642]  Are you happy paying new higher prices for smaller boxes?
[00:20:24.322 --> 00:20:35.552]  Find your happiness today with our 1 to 4 year supply of Pure Soaps or our 1 to 2 month sampler with Bar Soap, Shampoo, Laundry and Dish Soap at 5starsoap.com.
[00:20:36.173 --> 00:20:37.213]  You deserve the best.
[00:20:37.714 --> 00:20:40.056]  Happiness is 5starsoap.com.
[00:20:40.416 --> 00:20:42.857]  Are you ready to surrender your right to buy body armor?
[00:20:43.137 --> 00:20:43.777]  No joke.
[00:20:43.917 --> 00:20:46.517]  Congress is now trying to outlaw civilian body armor.
[00:20:46.597 --> 00:20:48.918]  And if House Bill H.R.
[00:20:49.198 --> 00:20:53.559]  5344 becomes law, you can kiss your right to protect yourself against rifle bullets goodbye.
[00:20:53.699 --> 00:20:56.360]  Don't put off your body armor purchase any longer.
[00:20:56.500 --> 00:20:58.820]  Go now to InfidelBodyArmor.com.
[00:20:59.000 --> 00:21:02.781]  Thousands of military veterans trust their lives to Infidel Body Armor.
[00:21:02.941 --> 00:21:03.782]  You should too.
[00:21:04.042 --> 00:21:06.782]  Spelled I-N-F-I-D-E-L.
[00:21:07.022 --> 00:21:08.383]  Infidel Body Armor.
[00:21:08.463 --> 00:21:09.583]  Just won't quit.
[00:21:10.023 --> 00:21:13.685]  We all have our own idea about what being safe and secure means.
[00:21:14.005 --> 00:21:19.228]  The doors lock, bills are paid, you've got a job that keeps the lights on, and a home to call your own.
[00:21:19.508 --> 00:21:21.830]  But what happens when Mother Nature throws a curveball?
[00:21:24.717 --> 00:21:28.660]  Are you prepared to live without electricity or passable roads for weeks at a time?
[00:21:29.000 --> 00:21:30.541]  Do you even have a plan B?
[00:21:31.102 --> 00:21:34.184]  If you do, are you willing to bet your life on it?
[00:21:34.404 --> 00:21:35.625]  Children left with no home.
[00:21:35.645 --> 00:21:36.986]  And no one's coming to help them.
[00:21:37.487 --> 00:21:40.329]  The first step towards self-reliance in the face of disaster.
[00:21:40.529 --> 00:21:42.731]  It's a visit to mypatriotsupply.com.
[00:21:42.931 --> 00:21:50.577]  There you'll find the absolute best prices on storable foods, non-GMO seeds, emergency water filtration devices, and so much more.
[00:21:50.797 --> 00:21:54.940]  All orders over $49 qualify for free shipping in the lower 48 states.
[00:21:55.060 --> 00:21:56.681]  Call 866-229-0927.
[00:21:57.142 --> 00:21:58.963]  That's 866-229-0927.
[00:21:59.183 --> 00:22:02.786]  And speak to one of our preparedness advisors today.
[00:22:03.066 --> 00:22:05.768]  Or visit us at mypatriotsupply.com.
[00:22:05.888 --> 00:22:09.151]  Remember, before it's time to survive, it's time to prepare.
[00:22:09.887 --> 00:22:15.833]  If you have Candida overgrowth, just taking antifungal agents or starving yourself of sweets does not address the cause.
[00:22:15.953 --> 00:22:21.638]  Candida overgrowth is the result of a toxic, damaged, acidic, low oxygen, and inflamed tissue environment.
[00:22:21.718 --> 00:22:28.685]  The goal should be to remove the toxins, heal damaged tissues, restore healthy pH, eliminate inflammation, and feed beneficial bacteria.
[00:22:28.925 --> 00:22:37.994]  Previous usage of antibiotics or steroids or exposure to mercury or other toxins can damage many cells in the GI tract and body that make you prone to Candida overgrowth.
[00:22:38.154 --> 00:22:40.917]  Removing toxins and healing tissues should be the goal.
[00:22:41.177 --> 00:22:50.446]  One World Whey is a whey protein food that supports detoxification, repair of tissues, and elimination of inflammation, healthy pH, and growth of beneficial bacteria.
[00:22:50.746 --> 00:22:54.628]  One World Whey is duly reformulated to be higher in protein and lower in carbohydrate.
[00:22:54.808 --> 00:23:00.691]  We believe One World Whey is an excellent food to support your efforts to create a healthy internal body environment.
[00:23:00.871 --> 00:23:03.512]  Call 888-988-3325 or visit OneWorldWhey.com.
[00:23:03.592 --> 00:23:05.493]  That's OneWorld, W-H-E-Y.com.
[00:23:09.201 --> 00:23:13.102]  You've heard about the essential qualities of iodine when it comes to your well-being.
[00:23:13.303 --> 00:23:17.664]  And you've read the opinions of top experts regarding this good member of the halogen family.
[00:23:17.844 --> 00:23:24.086]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[00:23:24.346 --> 00:23:28.128]  Now, our extra-strength new nascent iodine formula is here.
[00:23:28.348 --> 00:23:29.748]  Survival Shield X2.
[00:23:30.009 --> 00:23:33.970]  Leading the way into the next generation of super high-quality nascent iodine.
[00:23:34.150 --> 00:23:42.433]  InfoWars Life Survival Shield X2 is derived from 200-plus million-year-old salt solutions found more than 7,000 feet below the Earth's surface.
[00:23:42.814 --> 00:23:50.797]  The result is a unique nascent iodine that is both concentrated and free of unwanted additives, genetically modified ingredients, and completely vegan.
[00:23:50.917 --> 00:23:54.378]  We even pre-screen our Survival Shield X2 iodine for radiation.
[00:23:54.578 --> 00:24:03.242]  Pure, clean, and sourced from deep within the Earth, X2 nascent iodine is available exclusively at InfoWarsLife.com, InfoWarsStore.com,
[00:24:03.522 --> 00:24:04.063]  Or call 1-888-253-3139.
[00:24:04.203 --> 00:24:28.164]  I don't have to see for miles and miles, even though I can, to see a screw job in the making, happening right in front of me.
[00:24:29.505 --> 00:24:30.165]  Here's an example.
[00:24:30.185 --> 00:24:30.665]  The U.S.
[00:24:30.705 --> 00:24:32.106]  ambassador to the U.N.
[00:24:32.686 --> 00:24:47.312]  said about a week and a half ago, we played the clip here two or three times, that yeah, of course taking out ISIL is about taking out Assad, their arch enemy, who's done nothing but fought al Qaeda for four years with our government arming them.
[00:24:49.372 --> 00:24:55.295]  And now the Saudi Arabian ambassador to the U.S., the video's up on Infowars.com,
[00:24:58.203 --> 00:25:03.986]  Came out on 60 Minutes yesterday and said, yeah, we need to take out ISIL and take out Assad.
[00:25:04.526 --> 00:25:09.529]  That's how dumb they think we are.
[00:25:10.930 --> 00:25:12.531]  It first aired on 60 Minutes.
[00:25:12.551 --> 00:25:18.434]  It also then aired on This Morning with anchor Nora O'Donnell.
[00:25:19.134 --> 00:25:20.515]  I'm not even going to play the clip, OK?
[00:25:21.215 --> 00:25:22.396]  It's just so insulting.
[00:25:24.284 --> 00:25:30.309]  That, you know what, I don't start fights, I don't back invading countries that haven't done anything and blowing up every church.
[00:25:31.110 --> 00:25:37.615]  It's not rocket science to say it's wrong for our government and NATO for four years!
[00:25:38.276 --> 00:25:42.279]  I know I keep harping on this, but it's just so incredible how dumb they think we are, and I guess we are.
[00:25:43.700 --> 00:25:50.286]  To be pumping billions of dollars in, 600 tons of weapons, just the last month or so,
[00:25:53.331 --> 00:26:00.032]  As Senator Paul talked about, into ISIS, they're not getting whole warehouses of armored vehicles and U.S.
[00:26:00.072 --> 00:26:02.813]  Special Forces trucks and U.S.
[00:26:03.073 --> 00:26:09.294]  M-16s at military bases we just left in eastern or western Iraq.
[00:26:10.514 --> 00:26:11.315]  They've been given them.
[00:26:13.255 --> 00:26:15.996]  And our military is completely freaked out, and they should be.
[00:26:19.176 --> 00:26:22.637]  And all of this is about covering Obama's
[00:26:23.612 --> 00:26:33.961]  But, and Hillary Clinton's and the rest of them, and Senator Graham, and Senator McCain, who's so angry at Rand Paul, who keeps saying, you met with ISIS.
[00:26:34.521 --> 00:26:35.542]  And then he goes, that's ridiculous.
[00:26:35.562 --> 00:26:37.083]  Well, actually I did, but so what?
[00:26:37.324 --> 00:26:38.264]  You should go meet with them too.
[00:26:38.304 --> 00:26:39.425]  And then all these headlines.
[00:26:39.505 --> 00:26:40.987]  Rand Paul got caught in a hoax.
[00:26:41.227 --> 00:26:42.228]  McCain never met with anybody.
[00:26:42.468 --> 00:26:42.908]  Boom!
[00:26:43.529 --> 00:26:46.031]  I remember two years ago showing the video, the photos.
[00:26:46.231 --> 00:26:47.112]  He was proud of it.
[00:26:48.253 --> 00:26:51.636]  And half the guys he met with are the leaders of Islamic State.
[00:26:52.452 --> 00:26:56.454]  But they think you're so dumb, they're still up there lying about it!
[00:26:57.914 --> 00:27:00.735]  And now, the Saudi Arabian ambassador to the U.S.
[00:27:00.775 --> 00:27:06.878]  tells CBS News, yeah, it's about taking out Assad after we take out ISIS.
[00:27:09.919 --> 00:27:10.099]  What?
[00:27:11.139 --> 00:27:13.900]  It's about turning that place over to Saudi Arabia.
[00:27:14.481 --> 00:27:15.781]  Saudi Arabia conquered it before.
[00:27:16.942 --> 00:27:17.502]  Last century.
[00:27:18.322 --> 00:27:18.702]  Syria.
[00:27:19.683 --> 00:27:20.163]  Damascus.
[00:27:22.085 --> 00:27:23.186]  And so it's just all about smoke.
[00:27:23.407 --> 00:27:26.850]  So everybody's like, oh my gosh, what's going to happen?
[00:27:27.071 --> 00:27:28.532]  Oh, I guess we had to take them out.
[00:27:28.552 --> 00:27:31.315]  Well, of course, of course, Al Qaeda needs to be destroyed.
[00:27:31.355 --> 00:27:31.916]  It's horrible.
[00:27:33.217 --> 00:27:36.100]  And let me tell you, people say, Alex, you're the one always saying terror is fake.
[00:27:37.085 --> 00:27:39.248]  Why are you saying Islamic State's a real threat now?
[00:27:40.189 --> 00:27:42.272]  Well, I always said there's different types of terror.
[00:27:42.292 --> 00:27:43.574]  There's purely provocateur.
