[00:00:01.492 --> 00:00:02.655]  Coast to Coast.
[00:17:38.580 --> 00:17:40.401]  Now, under Obama, it's gone into full gear.
[00:17:40.862 --> 00:17:42.182]  Bush was involved in it as well.
[00:17:43.223 --> 00:17:45.966]  Just a fact, under Democrats, this stuff goes into high gear.
[00:17:46.467 --> 00:17:52.394]  And again, they're saying, domestically, Tea Party, Christians, we're veterans, are THE terror threat, not Al Qaeda.
[00:17:53.135 --> 00:17:55.257]  That is sensational information.
[00:17:55.277 --> 00:17:59.362]  And hopefully, if you get this video out to people, we're about to get into the details, we can, uh...
[00:18:00.253 --> 00:18:03.358]  Get a debate going in Congress at the state level about this.
[00:18:04.079 --> 00:18:06.543]  You out there as viewers have already spurred a debate about this.
[00:18:06.923 --> 00:18:09.066]  I talk to congressmen and women all the time on and off air.
[00:18:09.547 --> 00:18:13.613]  And they say they're having hearings on this precisely because of your work.
[00:18:13.934 --> 00:18:14.815]  So understand that here.
[00:18:15.578 --> 00:18:18.660]  It's like a horse and carriage, or it's like a lock and key.
[00:18:19.841 --> 00:18:20.642]  It goes together.
[00:18:20.782 --> 00:18:23.484]  You are the reason we know about this.
[00:18:23.524 --> 00:18:31.610]  This information you're about to see that is big army, regular army, trying to put black people behind barbed wire.
[00:18:31.630 --> 00:18:38.696]  I mean, that's the footage that you're about to see that a local who works in the area, I'll leave it at that,
[00:18:40.723 --> 00:18:42.924]  Keep seeing really scary stuff going on at the base.
[00:18:42.964 --> 00:18:56.773]  He sent us some photos of locked down cities, of collapse, of the highway shut down, of the military training for all sorts of draw and quarter and confiscation, blockading of cities and roads.
[00:18:57.234 --> 00:18:58.795]  He sent us some photos we're going to show you.
[00:18:58.835 --> 00:19:05.099]  They took with his GoPro from the highway, but he directed us to the YouTube website of Guardian Centers.
[00:19:06.059 --> 00:19:11.123]  Which is the privately owned facility that gets government contracts where this is going on.
[00:19:11.183 --> 00:19:13.165]  Now, this does not reflect on Guardian Centers.
[00:19:13.425 --> 00:19:17.368]  They've got all sorts of legitimate firefighter, police training, military training going on there.
[00:19:17.948 --> 00:19:20.190]  The issue is the training, not the center.
[00:19:20.931 --> 00:19:34.040]  The specifics of their own video about Guardian Center shows us hidden in plain view in between the images of the fire department getting people out of flooded cities to the military
[00:19:35.251 --> 00:19:43.036]  Apprehending, arresting citizens and handing them over to the police just like we saw in Katrina with the gun confiscation that they first tried to deny.
[00:19:43.516 --> 00:19:44.116]  That's the issue.
[00:19:44.136 --> 00:19:45.457]  We're going to have some more of that report.
[00:19:45.497 --> 00:19:46.598]  It's a very long report.
[00:19:46.618 --> 00:19:52.221]  We're going to have another segment of that coming up in the next segment and also in the segment following that.
[00:19:52.641 --> 00:19:53.161]  Stay with us.
[00:19:53.321 --> 00:19:57.104]  Alex is going to be talking to Peter Glidden as well as Joel Gilbert.
[00:19:57.184 --> 00:19:57.684]  Stay with us.
[00:20:10.029 --> 00:20:12.971]  Teenagers like me used to think our parents were just weird.
[00:20:13.552 --> 00:20:17.455]  Because they put their phones and computers inside those flimsy little fake leather cases.
[00:20:17.916 --> 00:20:19.917]  Then my folks both got a Blocket Pocket.
[00:20:20.238 --> 00:20:22.660]  Mom knows it keeps her safe from the phone's radiation.
[00:20:23.040 --> 00:20:25.322]  Dad knows it keeps his information private.
[00:20:25.702 --> 00:20:28.264]  I like my Blocket Pocket because it blocks hacking and tracking.
[00:20:28.685 --> 00:20:29.205]  Awesome!
[00:20:29.625 --> 00:20:31.987]  BlocketPocket.com has other cool stuff too.
[00:20:32.007 --> 00:20:34.309]  Huh, guess my parents aren't so weird.
[00:20:34.510 --> 00:20:36.992]  Get your Blocket Pocket at BlocketPocket.com.
[00:20:39.753 --> 00:20:40.633]  Clean water at home.
[00:20:40.933 --> 00:20:42.054]  Clean water at the office.
[00:20:42.354 --> 00:20:43.414]  Clean water on the go.
[00:20:43.674 --> 00:20:49.576]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:20:49.936 --> 00:20:52.737]  Thousands of satisfied customers can't be wrong.
[00:20:53.078 --> 00:20:57.319]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[00:20:57.359 --> 00:20:57.779]  That's 877-886-3653.
[00:20:57.819 --> 00:20:59.020]  Helping thousands prepare since 2005.
[00:20:59.200 --> 00:20:59.540]  GoBerkey.com.
[00:21:09.563 --> 00:21:12.106]  Alex Jones here for InfoWars.com.
[00:21:12.326 --> 00:21:16.952]  In the month of July, we have got giant specials on everything at Madein1776.com.
[00:21:16.972 --> 00:21:18.974]  The already discounted Made in 1776 t-shirts are only $17.76.
[00:21:24.360 --> 00:21:28.765]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[00:21:28.825 --> 00:21:30.566]  There's only 500 of each.
[00:21:30.827 --> 00:21:34.911]  We're talking about Made in America belt buckles in nickel brass.
[00:21:35.011 --> 00:21:37.073]  This is more than a summer blowout special.
[00:21:37.254 --> 00:21:40.197]  This is a new declaration of independence.
[00:21:40.377 --> 00:21:46.003]  But to expand the info orb, we're offering the equivalent of more than five months free
[00:21:46.443 --> 00:21:51.765]  Right now, when you get a membership at PrisonPlanet.tv, for a limited time, only $39.95 a year.
[00:21:52.045 --> 00:21:55.547]  That's more than five months free off the regular price.
[00:21:55.907 --> 00:22:02.130]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[00:22:02.490 --> 00:22:07.552]  Molon Labe, you can take my gun from my cold, dead hands.
[00:22:08.829 --> 00:22:10.490]  Adam Miller here with Midas Resources.
[00:22:10.570 --> 00:22:11.891]  Today, July 16, 2014, gold opened at $1303.10.
[00:22:11.931 --> 00:22:15.394]  A one-ounce gold coin can be purchased for $1350.43, $675.22 for a half-ounce, or $337.61 for a quarter-ounce.
[00:22:15.434 --> 00:22:15.854]  That's $1350.43, $675.22, and $337.61.
[00:22:28.823 --> 00:22:29.944]  Hi, this is Ted Anderson.
[00:22:30.064 --> 00:22:34.907]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:35.347 --> 00:22:36.027]  Wait a sec.
[00:22:36.228 --> 00:22:40.370]  Gold and silver is going up while Congress is trying to settle on the next debt increase.
[00:22:40.630 --> 00:22:42.071]  And there's no end to this madness.
[00:22:42.351 --> 00:22:47.594]  That old 401k and IRA can be converted into physical gold without tax consequences.
[00:22:48.095 --> 00:22:50.776]  I explain this in my book, 10 Reasons to Buy Gold.
[00:22:51.057 --> 00:22:52.297]  Don't let time slip away.
[00:22:52.397 --> 00:22:53.898]  Call for your free copy today, 800-686-2237.
[00:22:56.880 --> 00:23:00.783]  Get away from that Washington spin and get honest answers about gold.
[00:23:00.803 --> 00:23:00.843]  800-686-2237.
[00:23:00.863 --> 00:23:01.584]  The book is free.
[00:23:01.604 --> 00:23:01.644]  800-686-2237.
[00:23:08.829 --> 00:23:12.230]  A 30-day GMO-free emergency food supply for only $99?
[00:23:12.270 --> 00:23:21.332]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[00:23:21.692 --> 00:23:29.975]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein, and they're packed with oxygen absorbers in Mylar pouches.
[00:23:30.235 --> 00:23:31.035]  They're completely free.
[00:23:31.235 --> 00:23:32.796]  of any artificial flavors and colorings.
[00:23:33.036 --> 00:23:37.540]  Have a 20-year shelf life and take up to 70% less space than number 10 cans.
[00:23:37.560 --> 00:23:39.421]  They even offer a gluten-free option.
