[00:00:00.009 --> 00:00:00.972]  Coast to coast.
[00:04:48.587 --> 00:04:56.052]  Of all abortions performed in this country, performed on black babies, we're only 12% of the population.
[00:04:56.912 --> 00:05:02.816]  In the state of New York in 2008, more black babies were aborted than born.
[00:05:02.836 --> 00:05:05.397]  Now, it doesn't matter what your politics is on that again.
[00:05:05.417 --> 00:05:08.299]  Those numbers, though, are very troubling.
[00:05:09.013 --> 00:05:11.595]  Hi folks, Alex Jones here with some important information.
[00:05:11.855 --> 00:05:16.718]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:05:16.979 --> 00:05:24.864]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:05:25.104 --> 00:05:29.407]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:05:29.647 --> 00:05:33.450]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:05:33.590 --> 00:05:39.294]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:05:39.534 --> 00:05:42.316]  It is rare to find companies who practice what they preach.
[00:05:42.697 --> 00:05:47.940]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:05:48.080 --> 00:05:56.206]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:05:56.266 --> 00:05:56.447]  That's 866-229-0927.
[00:06:02.791 --> 00:06:05.152]  Do business with someone who shares your values.
[00:06:05.432 --> 00:06:08.152]  BuyPatriotsSupply.com slash Alex.
[00:06:08.553 --> 00:06:14.134]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[00:06:14.334 --> 00:06:21.556]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[00:06:21.716 --> 00:06:24.917]  Radioactive contamination is now in most of the food supply.
[00:06:25.077 --> 00:06:26.858]  There's only two ways to avoid this.
[00:06:27.098 --> 00:06:31.680]  Move south of the equator or properly protect your thyroid with nascent iodine.
[00:06:31.760 --> 00:06:34.521]  Looking to protect my family, I've done deep research.
[00:06:34.681 --> 00:06:40.463]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[00:06:40.623 --> 00:06:44.107]  It's made right here in the USA completely non-GMO.
[00:06:44.307 --> 00:06:49.353]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[00:06:49.553 --> 00:06:52.596]  Exclusively available at Infowarslife.com.
[00:06:52.796 --> 00:06:58.663]  Nascent iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[00:06:58.783 --> 00:07:00.705]  Survival Shield Nascent Iodine.
[00:07:00.925 --> 00:07:05.727]  Secure your super high quality nascent iodine today at InfoWarsLife.com.
[00:07:06.427 --> 00:07:07.807]  That's InfoWarsLife.com.
[00:07:07.907 --> 00:07:11.929]  The globalist social engineers are not just targeting us with propaganda.
[00:07:12.069 --> 00:07:14.329]  They are manipulating our genetics.
[00:07:14.489 --> 00:07:22.712]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:07:23.072 --> 00:07:26.393]  The key is to be aware of this attack and to fight back against it.
[00:07:26.553 --> 00:07:36.937]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[00:07:37.077 --> 00:07:44.400]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[00:07:44.600 --> 00:07:46.441]  I've always believed in nutrition and herbs.
[00:07:46.801 --> 00:07:54.429]  Supermail Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:07:54.729 --> 00:08:00.855]  Supermail Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:08:01.155 --> 00:08:08.062]  Visit InfoWarsLife.com today to secure your Supermail Vitality and other powerful products from InfoWars Life.
[00:08:10.189 --> 00:08:11.570]  Zack, this is Crystal Palace.
[00:08:11.710 --> 00:08:11.810]  Inc.
[00:08:11.870 --> 00:08:13.391]  NORAD has declared DEFCON 3.
[00:08:13.851 --> 00:08:15.152]  Scramble all alert aircraft.
[00:08:15.672 --> 00:08:17.513]  I repeat, scramble all alert aircraft.
[00:08:19.154 --> 00:08:22.696]  The Whopper spends all its time thinking about World War 3.
[00:08:22.736 --> 00:08:25.118]  Target selection complete.
[00:08:25.158 --> 00:08:27.019]  Time on target sequence complete.
[00:08:27.039 --> 00:08:30.961]  22 Typhoon-class submarines departing Petropavlovsk.
[00:08:31.361 --> 00:08:32.682]  Turning south out of Nordkapp.
[00:08:32.962 --> 00:08:33.923]  Bearing 095 degrees.
[00:08:34.183 --> 00:08:39.006]  Radar reports two unknown tracks are penetrating the Alaskan air defense zone.
[00:08:40.035 --> 00:08:46.399]  From the front lines of the Information War... Flush the bombers, get the subs in launch mode.
[00:08:46.479 --> 00:08:47.840]  We are at DEFCON 1.
[00:08:48.060 --> 00:08:52.563]  Are you prepared to destroy the enemy?
[00:08:52.663 --> 00:08:53.604]  You bet!
[00:08:53.664 --> 00:08:57.807]  Defending the Republic from enemies foreign and domestic.
[00:08:57.987 --> 00:09:00.909]  We'll keep control, but we'll keep it here at the top where it belongs.
[00:09:00.929 --> 00:09:02.970]  3... 2... 1... Impact!
[00:09:03.030 --> 00:09:06.732]  Shall we play a game?
[00:09:06.792 --> 00:09:07.373]  How about...
[00:09:14.366 --> 00:09:18.870]  Live from the InfoWars.com studios, it's Alex Jones.
[00:09:19.211 --> 00:09:21.213]  All units confirm weapons targeted and ready.
[00:09:21.513 --> 00:09:23.054]  Awaiting launch codes.
[00:09:23.094 --> 00:09:24.255]  We are in launch mode.
[00:09:24.716 --> 00:09:28.299]  Do you really believe that the enemy would attack without provocation?
[00:09:28.640 --> 00:09:32.563]  If you are receiving this transmission, you are the resistance.
[00:09:33.004 --> 00:09:33.364]  We're in!
[00:09:34.525 --> 00:09:36.247]  Russians are still denying everything, sir.
[00:09:36.287 --> 00:09:38.389]  We have a Soviet submarine launch detection.
[00:09:38.829 --> 00:09:40.451]  I wish I didn't know about any of this.
[00:09:40.871 --> 00:09:42.313]  I wish I was like everybody else.
[00:09:42.813 --> 00:09:45.196]  Game to the end.
[00:09:45.256 --> 00:09:49.940]  The only winning move is not to play.
[00:09:55.105 --> 00:10:01.372]  That's a flashback to the 80s and the movie War Games where the computer starts to launch a nuclear war on its own.
[00:10:02.489 --> 00:10:08.192]  And now we have, in the last five years, autonomous drones where the robots are making the decisions in the air.
[00:10:08.652 --> 00:10:10.993]  They just declassified that last year.
[00:10:12.194 --> 00:10:14.355]  That it had been going on for four years before that.
[00:10:14.395 --> 00:10:15.816]  We're now five years into it.
[00:10:16.236 --> 00:10:24.440]  The British, the French, the United States, all part of the NATO system now, are already shifting from pilots controlling the drones who get
[00:10:25.717 --> 00:10:41.804]  Metals that are more prestigious than Purple Hearts, by the way, for their valor in the air-conditioned pods in the desert, out in places like Arizona, and of course places in Maryland, they're at CIA headquarters.
[00:10:42.244 --> 00:10:53.909]  It's absolutely ridiculous, and humans are being taken out of the equation, and when you see humans being taken out of the equation, you can get total government control of information.
[00:10:56.301 --> 00:11:11.325]  And this whole missing flight with this Malaysian Airlines that we're now a week and a half into is a giant distraction from the situation that's continuing to escalate in Ukraine, with Russia and the EU, with the U.S.
[00:11:11.685 --> 00:11:12.285]  in the middle of it.
[00:11:13.825 --> 00:11:16.666]  It is distracting from Obamacare being an absolute nightmare.
[00:11:17.246 --> 00:11:24.268]  And while all this is going on, I monitor television, and I don't really watch mainline television, but I flip through it.
[00:11:25.464 --> 00:11:33.506]  Or I'm in restaurants, or I'm at the gym, and all I see, this morning I was at the gym, was Obama.
[00:11:33.686 --> 00:11:37.927]  They have like 10 TVs in there in front of the bikes and ellipticals and treadmills.
[00:11:38.467 --> 00:11:49.810]  And every time I'd look up, working out, I would see Obama on ESPN chatting it up, doing a comedy piece.
[00:11:51.229 --> 00:11:55.912]  Or then I would see Obama on some Comedy Central show with a piece of it playing on the news.
[00:11:56.872 --> 00:11:58.393]  And then it would be Michelle Obama.
[00:11:58.493 --> 00:11:59.514]  And then it would be Hillary.
[00:12:00.274 --> 00:12:02.175]  And it was just all positive news.
[00:12:02.275 --> 00:12:11.700]  And see, they've lost control of the newspapers, they've lost control of the online news, the mainline dinosaur television's dead.
[00:12:11.760 --> 00:12:14.922]  I mean, MSNBC, CNN is just a total facade.
[00:12:14.982 --> 00:12:16.543]  Literally almost no viewers.
[00:12:16.603 --> 00:12:18.864]  It's a complete hoax, fraud, joke.
[00:12:18.904 --> 00:12:19.524]  Everybody knows that.
[00:12:22.518 --> 00:12:29.682]  We need to focus more on the fact that about 80% of Americans don't even really watch news, that's on record.
[00:12:30.482 --> 00:12:32.183]  Some numbers are even higher, closer to 85%.
[00:12:32.923 --> 00:12:47.451]  They do watch the NFL, they do watch NBA, they do watch baseball, they do watch sitcoms, they do watch Comedy Central, they do watch all the quote entertainment, and it is just loaded with state propaganda
[00:12:48.385 --> 00:12:48.965]  And garbage.
[00:12:49.065 --> 00:12:51.646]  And it's been loaded for a long time since the Cold War.
[00:12:51.666 --> 00:12:54.666]  That was kind of the excuse to have anti-communist propaganda in there.
[00:12:55.087 --> 00:13:03.388]  But that set the precedent now to where it's communist propaganda and globalist propaganda and it goes on and on and on.
[00:13:04.029 --> 00:13:14.131]  Movie stars, rock stars, hip-hop stars, Justin Bieber, LeBron James, all these low-grade morons.
[00:13:15.396 --> 00:13:17.078]  Up there pushing Obamacare.
[00:13:17.878 --> 00:13:22.402]  Ladies and gentlemen, I try to watch any cop drama, any sitcom, anything.
[00:13:23.243 --> 00:13:28.007]  It is anti-male, anti-family, gay agenda.
[00:13:28.608 --> 00:13:37.415]  And again, I'm not even against anybody, but my lord, you turn on the TV, gay, gay, gay, gay, gay, gay, gay, gay.
[00:13:37.495 --> 00:13:39.077]  I mean, I'm sick of it, man.
[00:13:41.084 --> 00:13:44.005]  I mean, I like what Marilyn Monroe looks like, but I don't go watch her movies.
[00:13:44.165 --> 00:13:45.305]  Most of them are pretty stupid.
[00:13:45.325 --> 00:13:46.306]  Some like it hot's funny.
[00:13:48.826 --> 00:13:53.048]  But I mean, I'm not going to watch a marathon on Turner Classic Movies and Marilyn Monroe.
[00:13:53.848 --> 00:13:56.749]  I sure don't want to watch a marathon of people making...
[00:13:57.839 --> 00:14:01.240]  Jokes against heterosexuals and talking about how great gay people are today.
[00:14:01.620 --> 00:14:06.861]  Folks, he's becoming a cult, trying to dominate society, just like every other group becomes a cult throughout history.
[00:14:07.561 --> 00:14:10.802]  Before the Roman Empire collapsed, they had gay cults basically running it.
[00:14:11.582 --> 00:14:21.204]  And, I mean, it's just a major sign, and Camille Paglia, who's a lesbian, has written about this, that when all this stuff starts up and gets to this point, you get ready for society to collapse.
[00:14:22.833 --> 00:14:31.141]  The whole Olympics weren't about ice skating, or downhill skiing, or the ski jump.
[00:14:31.761 --> 00:14:34.083]  It was all about gay, gay, gay, gay, gay, gay.
[00:14:34.143 --> 00:14:37.046]  I mean, I can't let my children watch any mainline television.
[00:14:38.227 --> 00:14:39.508]  I can't take them to movies.
[00:14:39.608 --> 00:14:42.551]  I have to pre-screen everything because they're assaulting them.
[00:14:42.791 --> 00:14:46.935]  And then the kids out there, doesn't matter if my kids don't see all this, other kids do.
[00:14:48.683 --> 00:14:52.004]  And you would think that there isn't a universe out there, there aren't any discoveries.
[00:14:52.785 --> 00:15:09.371]  It's all just what Michelle Obama wore today, and what Hillary's doing, and how great she is, and how fantastic everything is in the government, and how wonderful Obamacare is, and how wonderful tap water is, and how wonderful vaccines are, and how horrible gun owners are.
[00:15:09.871 --> 00:15:14.173]  I mean, it is just pure, unadulterated sludge.
[00:15:15.666 --> 00:15:22.368]  And you can tell how propagandized and how sick our society has gotten when you watch television.
[00:15:22.828 --> 00:15:23.908]  And the guys were able to pull it up.
[00:15:24.248 --> 00:15:29.009]  Obama, I guess, was on SportsCenter yesterday, and they're putting it on every other channel.
[00:15:29.649 --> 00:15:30.510]  I mean, I can't watch.
[00:15:30.570 --> 00:15:33.050]  Sometimes I'm on a business trip, you know, covering a story.
[00:15:33.750 --> 00:15:35.771]  I'll get in at 10 o'clock, 11 o'clock from working.
[00:15:35.791 --> 00:15:39.752]  I'll put on cable, try to watch the late night show or try to watch something else.
[00:15:40.072 --> 00:15:44.893]  It's all about Obama making him a rock star, trying to prop up the facade.
[00:15:46.516 --> 00:15:48.837]  And now Obama, they're saying, wants to host ESPN.
[00:15:48.857 --> 00:15:49.817]  Is that the headline I just saw?
[00:15:50.418 --> 00:15:53.419]  Obama, I want to host ESPN SportsCenter when I retire.
[00:15:53.459 --> 00:15:54.819]  I mean, this is just disgusting.
[00:15:56.480 --> 00:16:03.423]  It's all about how he's a regular guy, and he's on all these comedy shows, and funny or die, and it just goes on and on.
[00:16:04.770 --> 00:16:10.953]  So I've directed years ago my crew, who are great people, my reporters, my investigative journalists, writers, everybody.
[00:16:11.513 --> 00:16:15.075]  We need to focus more on the entertainment.
[00:16:15.935 --> 00:16:16.755]  Myself included.
[00:16:16.775 --> 00:16:28.681]  Because we focus on news all day, but the way we're going to get to the general public is by hijacking
[00:16:29.804 --> 00:16:36.429]  Their propaganda stories with Obama and the globalists and the rest of it, and making fun of it via satire with review shows.
[00:16:38.170 --> 00:16:54.441]  And again, in amongst everything else I'm doing, if I had the time and energy, that's really my plan is to have like a five minute segment every night where I give commentary on the nightly news on entertainment and propaganda and review it and decipher it for people.
[00:16:56.127 --> 00:17:04.409]  And the problem isn't finding the propaganda, it's like you throw your nets into the ocean and the whole ship starts sinking because there's so many fish in the net.
[00:17:05.729 --> 00:17:13.751]  I mean, it is just an orgy, an explosion, a flash fire, a flash flood of BS.
[00:17:15.472 --> 00:17:16.472]  And it makes my head spin.
[00:17:18.089 --> 00:17:27.273]  Meanwhile, flesh-eating bacteria is spreading all over the place, super-diseases are forming, GMO is getting into the DNA of humans, wrecking our genetics on record, cancer's off the chart.
[00:17:27.313 --> 00:17:30.235]  I mean, you know, we are in a mega-crisis.
[00:17:30.275 --> 00:17:36.618]  Humanity is in a mega-crisis, whether it's real in the economy or not.
[00:17:38.499 --> 00:17:44.161]  Regardless whether it is unsustainable or they're making it unsustainable via 1021, we are going on a
[00:17:46.883 --> 00:17:51.290]  Civilization level, industrial level, collapse trajectory guaranteed.
[00:17:51.710 --> 00:17:59.762]  British Ministry of Defense, Pentagon reports, NASA reports, Harry Dent, Ron Paul.
[00:18:01.181 --> 00:18:13.387]  Myself, countless others, Gerald Salente, just everyone knows, who actually is studying things, that we're on a collision course for incremental collapse.
[00:18:14.067 --> 00:18:18.749]  And it is engineered, Dent agreed with me yesterday, because it's easier to not manage things well.
[00:18:18.789 --> 00:18:22.631]  It's easier not to build a renaissance, because then you've got uppity, informed, powerful people.
[00:18:23.311 --> 00:18:25.652]  You've got to deal with and you can't keep control of everyone.
[00:18:26.092 --> 00:18:36.497]  So they've decided to only have high-tech reservations and government reservations and corporate reservations that are ultra-high-tech, ultra-luxury, ultra-security, literally in domed cities.
[00:18:36.577 --> 00:18:38.218]  In fact, that's what the elite say they're going to.
[00:18:38.478 --> 00:18:39.578]  Domed cities offshore.
[00:18:40.039 --> 00:18:40.899]  This is mainstream news.
[00:18:40.959 --> 00:18:44.721]  Domed cities in the country where they have filtered domed cities.
[00:18:46.101 --> 00:18:47.242]  Domed reservations.
[00:18:49.429 --> 00:18:58.996]  And the rest of us are going to be outside of this with our resources pumped into these people as the robots then phase us out and replace us.
[00:18:59.056 --> 00:19:00.977]  We are being engineered.
[00:19:01.017 --> 00:19:02.178]  We are being acclimated.
[00:19:02.218 --> 00:19:04.180]  We are being actuaried.
[00:19:04.240 --> 00:19:16.909]  We are being phased in a long-term, full-spectrum warfare system to put our energy, our creativity into the building of the robot takeover technocracy that is only another phase
[00:19:17.509 --> 00:19:29.515]  Into then having the robots be able to produce everything, so we become fully domesticated, and at the whim of the robots for social engineering, to then phase us out with controlled plagues, bio-attacks, chemical engineering, bio-engineering.
[00:19:29.535 --> 00:19:34.057]  I mean, you think 10,000 plus percent increase in pediatric cancer is bad now?
[00:19:34.277 --> 00:19:35.638]  Try 100,000 in 20 years.
[00:19:38.519 --> 00:19:44.222]  So, just, and if you start saying the government did it, the government did it, the robot SWAT team's gonna arrive and kill your butt.
[00:19:45.464 --> 00:19:47.626]  Everybody else says, be quiet.
[00:19:48.006 --> 00:19:49.327]  They've got the treatments to help us.
[00:19:49.347 --> 00:19:51.509]  You know, when half your kids have already died of cancer.
[00:19:51.809 --> 00:19:53.331]  And it's a total control system.
[00:19:53.631 --> 00:19:56.754]  And I've seen their whole plan and how they're rolling it out.
[00:19:56.794 --> 00:19:58.135]  And they're quite public about it as well.
[00:19:59.055 --> 00:20:07.723]  So, while you're busy worrying about the Malaysian flight and Michelle Obama's biceps, the snapping turtle's biceps, we are going into a high-tech hell pit.
[00:20:09.221 --> 00:20:13.163]  The ultimate survival, bug-out, lightweight fishing pole is M-Rod.
[00:20:13.383 --> 00:20:21.426]  Made by a family-owned American company and assembled in Idaho, M-Rod fishing gear comes with a lifetime warranty and 90-day money-back guarantee.
[00:20:21.686 --> 00:20:24.767]  M-Rod weighs just 8 ounces and breaks down to 14 inches.
[00:20:25.127 --> 00:20:29.969]  M-Rod's indestructible stainless steel compact design makes it perfect to take anywhere.
[00:20:30.089 --> 00:20:32.410]  Cast your eyes now at M-Rod.com.
[00:20:32.510 --> 00:20:34.951]  That's E-M-M-R-O-D.com.
[00:20:35.231 --> 00:20:35.671]  M-Rod.
[00:20:35.851 --> 00:20:36.852]  Fish to survive.
[00:20:37.092 --> 00:20:38.333]  Survive to fish.
[00:20:38.733 --> 00:20:40.475]  Right now at Emergency Essentials.
[00:20:40.595 --> 00:20:42.216]  Get free shipping on every order over $150.
[00:20:43.177 --> 00:20:44.238]  And that's not all.
[00:20:44.358 --> 00:20:46.760]  We have the guaranteed lowest prices anywhere.
[00:20:46.880 --> 00:20:50.944]  Like our new Farmer's Market Vegetable Combo that's on sale for 50% off.
[00:20:51.064 --> 00:20:53.426]  That's 6 cans of freeze-dried veggies for only $79.99.
[00:20:54.907 --> 00:20:57.830]  Or get Mountain House Pork Chops for 22% off.
[00:20:57.950 --> 00:20:59.311]  Call Emergency Essentials at 800-999-1863.
[00:20:59.391 --> 00:20:59.931]  Or click BePrepared.com.
[00:21:04.255 --> 00:21:05.138]  The choice is clear.
[00:21:05.419 --> 00:21:07.586]  Be unprepared or beprepared.com
[00:21:12.492 --> 00:21:16.274]  In the U.S., one in every 50 homes will have a break-in this year.
[00:21:17.575 --> 00:21:19.276]  Burglars call it smash and grab.
[00:21:19.656 --> 00:21:20.917]  Police call it robbery.
[00:21:21.838 --> 00:21:23.259]  We call it avoidable.
[00:21:23.739 --> 00:21:29.362]  We are Fake TV, a simple electronic device that can fool even professional burglars.
[00:21:29.782 --> 00:21:34.705]  Fake TV easily plugs into any outlet and simulates the changing colors of a television.
[00:21:35.186 --> 00:21:41.229]  To a burglar, it looks like someone must be home watching TV, so they'll likely move on to an easier target.
[00:21:42.410 --> 00:21:49.114]  At only $29.95, Fake TV costs less than a month of most alarm monitoring plans and comes with free shipping.
[00:21:49.454 --> 00:21:52.956]  Order your Fake TV by calling 877-5-FAKE-TV or go to faketv.com.
[00:21:53.216 --> 00:21:54.717]  That's 877-532-5388 or faketv.com.
[00:21:54.797 --> 00:21:56.858]  Fake TV, the burglar deterrent.
[00:22:09.048 --> 00:22:15.230]  Ladies and gentlemen, America is more dangerous than ever with nine million property crimes last year.
[00:22:15.650 --> 00:22:17.591]  Crimes are happening every day.
[00:22:18.091 --> 00:22:20.752]  Be proactive and protect your home and family.
[00:22:21.112 --> 00:22:25.774]  SimpliSafe home security system helps guard against criminals, thugs and thieves.
[00:22:26.274 --> 00:22:31.616]  Listen, SimpliSafe is the absolute best alarm system and company in America today.
[00:22:32.076 --> 00:22:32.857]  Here's why.
[00:22:33.217 --> 00:22:35.518]  We offer a 60-day money-back guarantee.
[00:22:35.798 --> 00:22:36.438]  It's affordable.
[00:22:36.838 --> 00:22:40.979]  No contracts to sign and is built with the latest wireless technology.
[00:22:41.439 --> 00:22:47.181]  SimpliSafe protects the ones you love the most, even if a criminal cuts your power and phone lines.
[00:22:47.481 --> 00:22:52.603]  When you order SimpliSafe today, you'll receive a 10% discount along with a free keychain remote.
[00:22:52.763 --> 00:22:53.283]  Don't wait!
[00:22:53.463 --> 00:22:55.724]  This offer is only valid through February 28th.
[00:22:55.924 --> 00:22:59.625]  Take advantage of this special discount offer at GetSimpliSafe.com.
[00:22:59.725 --> 00:23:01.706]  That's GetSimpliSafe.com.
[00:23:01.966 --> 00:23:06.047]  Protect your home and family now at GetSimpliSafe.com.
[00:23:07.532 --> 00:23:10.114]  Hi folks, Alex Jones here with some important information.
[00:23:10.374 --> 00:23:15.237]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:23:15.497 --> 00:23:23.382]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:23:23.623 --> 00:23:27.925]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:23:28.145 --> 00:23:31.948]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:23:32.108 --> 00:23:37.812]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:23:38.052 --> 00:23:40.834]  It is rare to find companies who practice what they preach.
[00:23:41.214 --> 00:23:46.438]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[00:23:46.578 --> 00:23:54.703]  Go to mypatriotsupply.com for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:23:54.763 --> 00:23:54.943]  That's 866-229-0927.
[00:24:01.988 --> 00:24:03.632]  with someone who shares your values.
[00:24:03.913 --> 00:24:06.599]  MyPatriotsupply.com slash Alex.
[00:24:30.079 --> 00:24:34.081]  Every day, scores of news articles come across my desk like this one.
[00:24:35.422 --> 00:24:39.964]  Bridgeport man faces felony after speaking too long at township board meeting.
[00:24:40.984 --> 00:24:45.166]  Yeah, that's in Bridgeport Township.
[00:24:45.186 --> 00:24:47.587]  And that's the same thing goes on here in Austin, Texas.
[00:24:47.907 --> 00:24:53.750]  The mayor threatens to arrest people and says it like he's the king of the earth.
[00:24:55.160 --> 00:25:04.166]  If they're not, quote, polite to him, and says it in a real chilling voice, he might as well just wear a Darth Vader helmet like the guy from Spaceballs and imagine he's powerful.
[00:25:04.766 --> 00:25:06.367]  Because they're perched on top of us, folks.
[00:25:06.387 --> 00:25:07.908]  They know they have a 6% approval rating.
