[00:00:05.014 --> 00:00:06.235]  There is a war.
[00:04:17.199 --> 00:04:19.700]  And of course, he was given an experimental drug.
[00:04:19.921 --> 00:04:21.482]  He was given a lot of care.
[00:04:22.082 --> 00:04:29.247]  The hospital bill in Dallas goes up to $1,000 an hour, estimated Bloomberg.
[00:04:29.647 --> 00:04:38.713]  They say that the care that was provided to him will cost as much as a half a million dollars, and they're going to have to recognize that there is no money.
[00:04:39.314 --> 00:04:41.335]  They will just have to write this off.
[00:04:41.395 --> 00:04:51.382]  Yes, he came to this country, he lied to get in, he brought the disease in, and then he had no insurance, no way, no intention to pay for it, yet care was provided for him.
[00:04:52.222 --> 00:04:57.184]  Even given experimental drugs, but that's not good enough for Jesse Jackson.
[00:04:57.244 --> 00:04:59.285]  He wants to chalk it up to something else.
[00:04:59.345 --> 00:05:10.330]  Well, there's a healthy dose of incompetence as well, and we can see this on an even greater scale in Spain, where we see the first transmission outside of Africa of Ebola.
[00:05:10.790 --> 00:05:16.613]  The hospital worker there, the nurse who has been set aside as testing positive for Ebola,
[00:05:17.253 --> 00:05:25.536]  We learned that she was exposing other people in the emergency room for eight hours after she tested positive for Ebola.
[00:05:25.916 --> 00:05:29.057]  Now the Liberian man went to the hospital and was turned away once.
[00:05:29.237 --> 00:05:32.778]  This nurse in Spain was turned back three times.
[00:05:32.838 --> 00:05:39.400]  She went for medical care three times and they sent her away before the third time realizing that she in fact did have Ebola.
[00:05:39.921 --> 00:05:44.162]  And then that took one week after she first went to see a doctor.
[00:05:44.642 --> 00:05:47.903]  His health care was delayed by incompetence for two days.
[00:05:48.523 --> 00:05:49.544]  But then it gets worse.
[00:05:50.184 --> 00:05:53.065]  After they know that she has Ebola, this is what happens.
[00:05:53.325 --> 00:05:54.506]  This is from a story from CNN.
[00:05:54.546 --> 00:06:03.749]  They say, according to a worker at the hospital, Romero lay in the emergency room, exposed to other patients as well as to medical staff who were going back and forth.
[00:06:04.249 --> 00:06:11.272]  For eight hours before being transferred to a hospital in the Spanish capital that specializes in infectious diseases.
[00:06:11.753 --> 00:06:20.957]  Yes, the incompetence that is spreading this, the lack of care, the lack of taking this seriously is even more so on parade in Spain.
[00:06:21.617 --> 00:06:25.659]  Right after the break, we're going to take a look at what's happening politically in Liberia.
[00:06:25.879 --> 00:06:26.960]  There are some parallels.
[00:06:27.020 --> 00:06:30.722]  It's what many of us believe may happen in America if this gets out of hand.
[00:06:30.742 --> 00:06:31.202]  Stay with us.
[00:06:32.847 --> 00:06:33.868]  DNA Force.
[00:06:33.928 --> 00:06:37.150]  When cells become toxic, they die early and aging sets in.
[00:06:37.210 --> 00:06:38.230]  DNA Force.
[00:06:38.351 --> 00:06:46.376]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:06:46.516 --> 00:06:51.559]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:06:51.619 --> 00:06:52.600]  DNA Force.
[00:06:52.640 --> 00:06:54.461]  We now have the synergistic solution.
[00:06:54.621 --> 00:06:59.004]  Secure your DNA Force today at Infowarslife.com or call toll free 888-253-3139.
[00:06:59.124 --> 00:06:59.784]  DNA Force.
[00:07:02.646 --> 00:07:05.891]  Globalist social engineers are not just targeting us with propaganda.
[00:07:05.991 --> 00:07:08.235]  They are manipulating our genetics.
[00:07:08.415 --> 00:07:18.270]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs after consulting top doctors.
[00:07:18.410 --> 00:07:33.093]  Nutritionist, pharmacist, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum potency.
[00:07:33.333 --> 00:07:40.935]  Super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:07:41.355 --> 00:07:41.875]  Welcome back!
[00:08:05.071 --> 00:08:22.467]  Now, as we've watched this Ebola case in Dallas, we've seen the CDC, other federal agencies, especially the Dallas judge that's on the scene there, we've seen a lot of misinformation, a lot of outright lying, a lot of no information, cover-up of what's going on, a blackout essentially.
[00:08:22.628 --> 00:08:27.172]  And we've seen reckless behavior modeled in order to try to control fear.
[00:08:28.177 --> 00:08:34.599]  What may be coming up next we can see in Liberia, and there they're cracking down very formally on journalists.
[00:08:34.979 --> 00:08:37.359]  This is reported by WND's Jerome Corsi.
[00:08:37.759 --> 00:08:40.740]  He says, Liberia is stifling Ebola media coverage.
[00:08:40.800 --> 00:08:52.483]  The World Health Organization, first of all, issued a statement warning that the officially reported decline in new cases in Liberia coming from the Liberian government over the last three weeks is, quote, unlikely to be genuine.
[00:08:52.503 --> 00:08:56.644]  In other words, the information coming out of there is false, to paint a
[00:08:57.304 --> 00:08:59.946]  picture that's a lot rosier than what's really going on.
[00:09:00.306 --> 00:09:13.155]  Now, the government there, in order to try to get control of that, to try to control fear by telling lies to people, is now cracking down on any information to outside journalists or to local journalists.
[00:09:13.495 --> 00:09:18.619]  They're saying that they're forbidding health care workers in Liberia from talking to any journalists without specific approval.
[00:09:19.079 --> 00:09:25.484]  They're justifying this, just as our government does, on the grounds of protecting the privacy of patients and health care workers.
[00:09:26.284 --> 00:09:40.819]  And they are telling journalists who want to take photographs or conduct interviews, video recordings of an Ebola healthcare facility, they will be required to now secure written permission from the Ministry of Health and Social Welfare.
[00:09:40.999 --> 00:09:42.181]  Yes, they're cracking down.
[00:09:42.521 --> 00:09:47.006]  And not only that, they have suspended elections that were due to take place next week.
[00:09:47.626 --> 00:10:00.029]  On InfoWars.com we have the story Ebola hit Liberia cancels nationwide election and of course this is going to be a nationwide Senate election and that has been that was scheduled for next week that has now been shut down.
[00:10:00.109 --> 00:10:15.092]  President Ellen Johnson Sirleaf was exercising powers under a state of emergency that was announced in August to quote suspend any and all rights ordinarily exercised enjoyed and guaranteed to citizens.
[00:10:16.007 --> 00:10:19.329]  Would our government suspend an election if we had a pandemic?
[00:10:20.070 --> 00:10:23.032]  Would they use executive orders to set up martial law?
[00:10:23.052 --> 00:10:23.833]  Of course they would.
[00:10:24.353 --> 00:10:27.856]  We've been seeing this developing and reporting on this for years at InfoWars.
[00:10:28.156 --> 00:10:29.877]  Just go back a couple of years.
[00:10:29.897 --> 00:10:31.518]  Just go back two and a half years only.
[00:10:31.538 --> 00:10:33.400]  And it's been going on much longer than this, of course.
[00:10:33.800 --> 00:10:36.562]  Look at this article from InfoWars two and a half years ago.
[00:10:36.942 --> 00:10:41.926]  Obama's latest executive order, martial law, confiscation of private property, enforced labor.
[00:10:42.446 --> 00:11:01.961]  And as Kurt Nemo points out in that article, the government has given itself, under those orders done two and a half years ago, the authority to seize all communication, confiscate all food resources, take control of all transportation, and compel you at gunpoint, under quote, federal supervision, to work as a slave.
[00:11:02.842 --> 00:11:11.744]  Then we had last January, look at this headline, Obama's 23 executive orders, doctors become snitches, and gun ownership is a disease, and many more things.
[00:11:11.784 --> 00:11:12.725]  Remember when that came out?
[00:11:12.945 --> 00:11:14.585]  That was right after the Sandy Hook shooting.
[00:11:15.065 --> 00:11:21.127]  Then in January of this year, we have Obama announces plan to rule by executive order.
[00:11:21.627 --> 00:11:24.370]  We're not going to take the time to go over all these many articles.
[00:11:24.390 --> 00:11:29.854]  There are so many articles that InfoWars has put up, so many reports about Obama's executive orders.
[00:11:30.175 --> 00:11:38.722]  But just look at this, just two months ago, Paul Joseph Watson's story, Obama signs executive order to allow detention of Americans with respiratory illness.
[00:11:38.862 --> 00:11:44.908]  Preparing for this, even before he said, that was a month and a half before he said there was absolutely
[00:11:45.288 --> 00:11:47.511]  No risk of Ebola coming to the United States.
[00:11:47.711 --> 00:11:52.818]  Having meetings with the CDC, pretty much unprecedented for an American president.
[00:11:52.938 --> 00:12:00.488]  And of course, at the same time he was telling us there was no chance it was coming, they were putting in orders for 160,000 hazmat suits.
[00:12:00.748 --> 00:12:02.190]  And then finally, just two days ago...
[00:12:02.851 --> 00:12:08.794]  We see the Connecticut governor declaring a state of emergency over Ebola as a precaution.
[00:12:08.834 --> 00:12:09.815]  Yes, would they do it?
[00:12:10.315 --> 00:12:11.296]  Certainly they would.
[00:12:11.776 --> 00:12:14.657]  This is one of the many things that we're concerned about.
[00:12:14.677 --> 00:12:23.682]  It's not just the disease itself, but how they will use it to set up martial law on top of the disastrous pandemic.
[00:12:24.042 --> 00:12:30.666]  A lot of incompetence and a lot of hands off until this thing gets out of hand, and then they will come down with an iron fist.
[00:12:31.226 --> 00:12:32.589]  We'll stay with us right after the break.
[00:12:32.609 --> 00:12:37.339]  We're going to talk about some of the elections that are coming up, some of the issues, and how things are looking.
[00:12:37.660 --> 00:12:38.983]  That's only a few weeks away.
[00:12:39.303 --> 00:12:39.904]  We'll be right back.
[00:12:41.593 --> 00:12:47.898]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:12:48.258 --> 00:12:49.739]  I believe our research is conclusive.
[00:12:49.759 --> 00:12:51.120]  This is the best iodine out there.
[00:12:51.400 --> 00:12:52.521]  And I know this for a fact.
[00:12:53.081 --> 00:12:57.845]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:12:57.965 --> 00:13:02.068]  For a limited time, experience the ancient power of Survival Shield X2.
[00:13:02.248 --> 00:13:07.452]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:13:11.710 --> 00:13:17.671]  Introducing the first proprietary oxygen-based intestinal cleanser, Oxy-Powder.
[00:13:18.332 --> 00:13:22.553]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:13:23.033 --> 00:13:29.334]  All the toxins from the air, the food, the water ultimately ends up in the gut or affects the gut.
[00:13:29.434 --> 00:13:34.595]  Take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:13:35.136 --> 00:13:38.896]  Secure your Oxy-Powder today at InfoWarsLife.com.
[00:13:39.016 --> 00:13:40.817]  That's InfoWarsLife.com.
[00:13:42.731 --> 00:13:53.295]  It has just been reported that the deputy, who many feared had come down with Ebola yesterday, has taken in sick someone who had visited the apartment of Mr. Duncan, the Ebola patient in Dallas.
[00:13:53.835 --> 00:13:55.636]  Tests have come back negative for him.
[00:13:55.676 --> 00:14:06.480]  CNN reports that tests of a specimen from Texas Health Presbyterian Hospital Dallas, where he was treated, were negative for the deadly virus, the Texas Department of State Health Services said.
[00:14:07.020 --> 00:14:11.704]  And of course, he was very concerned, as we all were, with the mixed messages that were sent out.
[00:14:12.065 --> 00:14:17.670]  They quarantined his patrol car, they took the clothing that he had and quarantined that, and let him go.
[00:14:17.690 --> 00:14:19.331]  And he said, what about me?
[00:14:19.932 --> 00:14:22.514]  That's the kind of mixed messages that we've been seeing.
[00:14:23.095 --> 00:14:31.823]  What we saw there as they went into that apartment, of course, it was days after the patient had been removed from the apartment he had been staying in, and perhaps, hopefully,
[00:14:32.463 --> 00:14:33.903]  It was no longer contagious.
[00:14:34.363 --> 00:14:40.665]  Yet, rather than saying that to the public, they gave the impression that it wasn't any problem to go into an apartment.
[00:14:40.745 --> 00:14:44.826]  It wasn't a problem to leave the vomit on the sidewalk for many days.
[00:14:45.086 --> 00:14:46.226]  That is not the case.
[00:14:46.306 --> 00:14:49.507]  And we're seeing the fruit of that, of course, in this case in Spain.
[00:14:49.927 --> 00:14:58.809]  The BBC was told by one of the scientists who discovered Ebola back in 1976, he said, much more must be done to stop the spread of this virus.
[00:14:58.829 --> 00:15:00.289]  He said he never imagined
[00:15:00.769 --> 00:15:03.970]  That an Ebola outbreak, quote, could have gotten to this point.
[00:15:04.431 --> 00:15:12.874]  And the Guardian has reported that the Spanish Ebola patient's condition is much worse and now up to seven people, actually seven people, have been quarantined.
[00:15:13.355 --> 00:15:22.859]  They say four more people have been put in quarantine in the past day, said 80 are under observation, including two employees at the hair salon where she went for an appointment a week and a half ago.
[00:15:23.219 --> 00:15:28.521]  Now, as I reported earlier, she made not one trip to the hospital to get turned away, but three trips.
[00:15:28.741 --> 00:15:29.842]  And unlike Mr. Duncan,
[00:15:30.362 --> 00:15:33.245]  Her treatment was delayed not for two days, but for an entire week.
[00:15:33.265 --> 00:15:41.852]  And when they finally diagnosed her as having Ebola, they left her for eight hours in the emergency room in close proximity to workers as well as to patients.
[00:15:42.292 --> 00:15:47.237]  Now, the doctor who finally treated her said the patient was suffering from diarrhea, vomiting and coughing.
[00:15:47.697 --> 00:15:50.780]  And his protective equipment, he said, was ill-fitting at times.
[00:15:51.400 --> 00:15:52.861]  The sleeves were too short.
[00:15:53.101 --> 00:15:54.983]  He said, leaving his skin exposed.
[00:15:55.183 --> 00:15:57.384]  That is a fatal mistake there.
[00:15:57.705 --> 00:16:02.808]  Despite being on the front line of treating the nurse, he was not updated when her test results proved positive.
[00:16:03.068 --> 00:16:07.191]  He said, I learned of the results from journalists rather than from the relevant authority.
[00:16:07.491 --> 00:16:09.533]  So he never was told by the hospital.
[00:16:09.573 --> 00:16:11.574]  He only learned of it in the media.
[00:16:11.915 --> 00:16:13.536]  Then they also talk about the ambulance.
[00:16:14.056 --> 00:16:26.365]  Again, mirroring the kinds of missteps that we saw in Dallas, he said the ambulance that initially brought her from home to the hospital carried seven other patients after her before it was sterilized.
[00:16:26.805 --> 00:16:35.912]  Well, Spain is not just having a hard time controlling the outbreak and spread of Ebola, they're also having a hard time containing the independence movement in Catalonia.
[00:16:36.522 --> 00:16:42.227]  But it looks like they've come up with a nuclear option, something that is guaranteed to turn the vote back.
[00:16:42.507 --> 00:16:58.440]  They have maintained that the Catalonians, despite having a separate culture, a separate language, and wanting to break away from Spain, there's a very popular independence movement there, they've said they will not be allowed to have a vote or they will not recognize it unless Spain calls the election.
[00:16:58.860 --> 00:17:03.023]  And Spain wants all of Spain, not just the people who want independence to have a vote.
[00:17:03.043 --> 00:17:10.169]  That'd be like saying in the UK that not just Scotland would get the vote, but England and Wales and Northern Ireland would get the vote as well.
[00:17:10.549 --> 00:17:16.554]  But now they have come up, I think, with something that is going to swing it in the favor of not going to independence.
[00:17:17.054 --> 00:17:22.740]  Catalan clubs are now facing La Liga X if the region secedes, reports USA Today.
[00:17:22.780 --> 00:17:32.849]  In other words, the football clubs, or as we would call them in the United States, the soccer clubs in Barcelona and Espanyol would not be allowed to play in the Spanish league.
[00:17:33.570 --> 00:17:46.394]  That would be like if we had in the United States a Texas secession movement, a Texas independence movement, and they came back and said, if you vote to secede from the United States, you won't be allowed to have the Cowboys play in the NFL.
[00:17:46.854 --> 00:17:49.575]  I think that's their ace in the hole.
[00:17:49.655 --> 00:17:51.275]  I think they're going to be able to stop it with that.
[00:17:51.655 --> 00:17:55.036]  But it's not just the election in Catalonia that's coming up, of course.
[00:17:55.096 --> 00:17:57.937]  The American election is just a couple of weeks away.
[00:17:58.761 --> 00:18:05.967]  And we see that the Democrats are running as fast as they can, not just from Obama, but also from Harry Reid.
[00:18:06.307 --> 00:18:10.911]  Democratic candidates are running away from Harry Reid, reports the Daily Caller.
[00:18:11.712 --> 00:18:22.601]  And they're saying that Arkansas Senator Mark Pryor, who's one of the most vulnerable Democrats running this year, told donors during a closed-door event that he would like to see Harry Reid replaced as a leader.
[00:18:23.121 --> 00:18:27.925]  And in Kansas, we see Greg Orman as an independent candidate that's supported mostly by Democrats.
[00:18:27.966 --> 00:18:30.188]  He said, the Senate is being run poorly.
[00:18:30.648 --> 00:18:33.010]  Harry Reid is running it like a dictatorship.
[00:18:33.050 --> 00:18:35.632]  And of course, it's not just Obama and Harry Reid.
[00:18:35.692 --> 00:18:38.815]  It's also Nancy Pelosi that they're running from.
[00:18:39.416 --> 00:18:49.085]  This story that's up on Infowars.com from BizPacReview says, flailing Democrats and tough House races are attacking Nancy Pelosi in their own campaign ads.
[00:18:49.605 --> 00:18:57.110]  They have career politicians like Doug Lambourne and Nancy Pelosi have failed, says a Democrat named Halter, who is running in Colorado.
[00:18:57.130 --> 00:18:59.512]  He says there's only one way to change Washington.
[00:18:59.992 --> 00:19:00.853]  Vote them out.
[00:19:01.533 --> 00:19:04.796]  That's a Democrat ad saying, vote out Nancy Pelosi.
[00:19:05.436 --> 00:19:08.018]  And of course, Republicans call them on this hypocrisy.
[00:19:08.058 --> 00:19:09.899]  They say these Democrats are complete hypocrites.
[00:19:10.460 --> 00:19:19.046]  They say unless they're willing to give up the millions in outside spending that Nancy Pelosi is dumping into their races, then the ads are a complete lie.
[00:19:19.086 --> 00:19:25.391]  And of course, they want to distance themselves from the people who are clearly understood along with their policies.
[00:19:25.431 --> 00:19:31.636]  They want to pretend that they don't have anything to do with these people or their policies, and yet they will continue those policies.
[00:19:32.456 --> 00:19:35.579]  As, unfortunately, will the GOP for the most part.
[00:19:36.179 --> 00:19:38.080]  Now, there is an interesting proposition coming up.
[00:19:38.100 --> 00:19:47.447]  There's going to be a lot of interesting propositions on things like legalizing medical marijuana in many different states, but we've also got one that's a little bit different in Arizona.
[00:19:47.567 --> 00:19:51.430]  Prop 122 is pushing back against federal overreach.
[00:19:51.450 --> 00:19:55.754]  This is a story from The New American, and this is what the title of the
[00:19:56.414 --> 00:20:09.242]  Proposition 122 says, it says, the state will exercise sovereign authority by restricting state and local government personnel and financial resources to purposes that are consistent with the Constitution of the United States.
[00:20:09.783 --> 00:20:25.233]  They say a yes vote will have the effect of allowing the state to restrict the state and all local governments from using any personnel or financial resources to enforce, administer, or cooperate with a federal action or program that is not consistent with the Constitution of the United States.
[00:20:25.973 --> 00:20:37.921]  He says, this proposed amendment to the state constitution, known as Proposition 122, is at once the most important and the most irrelevant question to be decided by the citizens of the Grand Canyon State.
[00:20:38.462 --> 00:20:46.207]  Now, he says, of course, to resist the federal trampling of the constitution is a right of state lawmakers, so it is very important
[00:20:46.747 --> 00:20:48.488]  But they already have that power.
[00:20:48.588 --> 00:20:50.249]  It's called the nullification power.
[00:20:50.750 --> 00:21:03.538]  I think it's very important that the federal government has become so obviously criminal in ignoring the Constitution and violating the Constitution that you would see things like this on the ballot.
[00:21:03.858 --> 00:21:10.963]  And he's right to point out in this article that it is the most important and at the same time irrelevant thing that will be on the ballot in Arizona.
[00:21:11.663 --> 00:21:13.405]  Nullification has been established.
[00:21:13.425 --> 00:21:16.627]  It was established back in the time of Jefferson and Madison.
[00:21:17.328 --> 00:21:22.412]  And we know that everyone, including state officials, swear an oath to the Constitution.
[00:21:22.552 --> 00:21:24.333]  That is the supreme law of the land.
[00:21:24.393 --> 00:21:25.634]  They are merely stewards.
[00:21:25.694 --> 00:21:28.456]  The Constitution is the king in America.
[00:21:28.817 --> 00:21:32.940]  And if they don't support it, they don't have any legal authority for anything that they do.
[00:21:33.936 --> 00:21:41.220]  You know, we also have an epidemic in this country of government violence, and that's tied to the war on drugs and SWAT teams.
[00:21:41.721 --> 00:21:43.902]  Look at this latest news story here.
[00:21:43.982 --> 00:21:48.805]  No indictment for the Georgia SWAT team that burned the baby with a stun grenade.
[00:21:48.845 --> 00:21:49.826]  And probably you remember this.
[00:21:50.186 --> 00:21:52.287]  This was a SWAT raid into an apartment.
[00:21:52.547 --> 00:21:58.231]  They threw an incendiary grenade into a baby's crib, severely burned that child.
[00:21:58.271 --> 00:22:02.413]  The child is not dead, but is severely, permanently injured.
[00:22:03.755 --> 00:22:06.697]  A grand jury has declined to return an indictment.
[00:22:07.017 --> 00:22:10.540]  It looks like they're going to take a look at this, however, from the federal perspective.
[00:22:11.040 --> 00:22:14.862]  And they should take a look at it, of course, from a lawsuit perspective.
[00:22:15.243 --> 00:22:18.305]  Taking a civil lawsuit, we see that in a case in Denver,
[00:22:19.187 --> 00:22:24.149]  A warrantless raid on the wrong people there cost Denver cops $1.8 million.
[00:22:24.209 --> 00:22:26.610]  Of course, it didn't cost the cops that at all.
[00:22:27.110 --> 00:22:32.572]  It's going to cost the taxpayers that much money, and that's unfortunately what always happens.
[00:22:32.972 --> 00:22:36.333]  We see that the taxpayers, who are also the ones who are being attacked,
[00:22:36.713 --> 00:22:43.377]  By this militarized, out of control, war on drugs are also the ones who pay for the misdeeds.
[00:22:43.517 --> 00:22:50.201]  It never comes out of the budget of the police and the individuals who are actually doing it are not held individually responsible.
[00:22:50.281 --> 00:22:57.106]  In this particular case in Denver in 2009, cops broke down the door of a house that was used as a drug den and a brothel.
[00:22:57.566 --> 00:23:03.169]  Not having kept their information current, the cops didn't know that the house was now occupied by someone else.
[00:23:03.249 --> 00:23:05.371]  And of course, as a SWAT team raid,
[00:23:05.911 --> 00:23:08.976]  And as a war on drugs raid, we've seen this happening all the time.
[00:23:09.016 --> 00:23:10.498]  They don't bother to get a warrant.
[00:23:10.818 --> 00:23:12.581]  They don't have an application for a warrant.
[00:23:12.861 --> 00:23:14.784]  They don't have a specific thing that they're looking for.
[00:23:14.924 --> 00:23:21.273]  If they had followed the Constitution, the Fourth Amendment, they would have had the details to know that that fellow is no longer there.
[00:23:22.114 --> 00:23:35.784]  As a family attorney later described the scene, the officers rushed inside, roughed up the residence, including shoving a 16-year-old boy's head through a window and dealing out a generous dollop of beatings and body slammings.
[00:23:36.499 --> 00:23:43.041]  The officers rushed inside, roughed everybody up, including shoving a 16-year-old boy's head through a window.
[00:23:43.681 --> 00:23:50.723]  Now, to cover themselves, they trumped up a bunch of nonsense charges, as we have seen happen over and over again.
[00:23:51.303 --> 00:23:57.564]  But essentially, the war on drugs itself is a bunch of trumped-up charges against the American people.
[00:23:57.924 --> 00:24:03.806]  And just like we need to see state legislators stand up for the Constitution against federal overreach,
[00:24:04.386 --> 00:24:06.827]  We especially need to see that in the war on drugs.
[00:24:07.467 --> 00:24:08.807]  Well, that's it for tonight's news.
[00:24:08.887 --> 00:24:13.088]  If you're watching this on YouTube, please consider subscribing to the Alex Jones Channel.
[00:24:13.688 --> 00:24:19.749]  And if you're watching it on YouTube, please consider supporting our operation with a subscription to Prison Planet TV.
[00:24:20.089 --> 00:24:29.551]  Your paid subscription supports our operation, and it allows you to share it with up to 11 other people at the same time, so you all get the news the night that it happens.
[00:24:30.151 --> 00:24:32.932]  Well, join us again tomorrow night at 7 Central, 8 p.m.
[00:24:32.992 --> 00:24:33.292]  Eastern.
[00:24:40.819 --> 00:24:44.622]  City of Austin tap water versus filtered City of Austin tap water.
[00:24:45.042 --> 00:24:46.243]  I didn't like taste dirt in it.
[00:24:46.303 --> 00:24:47.424]  God knows what's in this.
[00:24:47.564 --> 00:24:48.565]  This has an aftertaste.
[00:24:48.625 --> 00:24:50.166]  Tastes like Austin water?
[00:24:50.426 --> 00:24:51.287]  Yeah, it does.
[00:24:51.347 --> 00:24:55.510]  These people just sampled City of Austin tap water straight from the faucet.
[00:24:55.830 --> 00:25:01.875]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:25:01.995 --> 00:25:02.815]  High quality H2O.
[00:25:02.835 --> 00:25:04.377]  That one is better.
[00:25:04.457 --> 00:25:05.457]  Tastes like nothing.
[00:25:05.718 --> 00:25:07.119]  Yep, I know what good water tastes like.
[00:25:07.179 --> 00:25:07.679]  It's good water.
[00:25:07.779 --> 00:25:16.327]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:25:16.728 --> 00:25:24.235]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
