[00:00:19.602 --> 00:00:20.423]  Good evening, everyone.
[00:05:14.276 --> 00:05:22.281]  Morgan County Sheriff SWAT Commander Dan Downing says such a vehicle would have helped get deputies close the day they were fired at by a barricaded gunman in 2011.
[00:05:23.578 --> 00:05:24.479]  So there you go.
[00:05:24.639 --> 00:05:33.786]  Police departments across the country now equipped with mine-resistant vehicles, MRAPs, who were once used to fight wars in Iraq and Afghanistan.
[00:05:34.026 --> 00:05:37.148]  Well, they are now patrolling the streets of America.
[00:05:37.529 --> 00:05:40.211]  And we're not the only ones who've been warning you about this.
[00:05:40.271 --> 00:05:44.194]  Some of you may remember former Marine Corps Colonel Peter Martino
[00:05:44.614 --> 00:05:48.035]  He was stationed in Fallujah and he actually trained Iraqi soldiers.
[00:05:48.395 --> 00:06:02.639]  Well, he said publicly numerous times, including right here on our show, that the Department of Homeland Security is working with law enforcement to build a domestic army because the federal government is afraid of its own citizens.
[00:06:03.519 --> 00:06:09.923]  And don't forget, the FBI, the DHS, and the nation's police departments, they are being trained that we are the enemy.
[00:06:10.503 --> 00:06:16.346]  And look, I've got here a Department of Justice Constitutionalist Extremist Guide right here in my hand.
[00:06:16.386 --> 00:06:18.027]  This was published by the DOJ.
[00:06:19.268 --> 00:06:26.412]  And it says to look out for American citizens who are members of the Patriot Movement.
[00:06:27.486 --> 00:06:40.514]  This is a training manual that's titled, Investigating Terrorism and Criminal Extremism, published by the DOJ, complete with terms and concepts to help recognize potential extremists.
[00:06:40.974 --> 00:06:44.216]  I'm going to read some of their bullet points, and you're not going to believe this.
[00:06:44.236 --> 00:06:47.899]  This is what they consider to be extremist speech.
[00:06:48.459 --> 00:06:59.608]  Anyone who talks about black helicopters, well they are obviously prone to conspiracy theory beliefs, and they should be monitored and considered a threat, according to the DOJ.
[00:07:00.129 --> 00:07:05.934]  If you talk about the Bilderberg Group, or the Trilateral Commission, or the CFR, you are a threat.
[00:07:06.514 --> 00:07:11.277]  Anyone who talks about the Illuminati or the New World Order, well, you're a threat.
[00:07:11.698 --> 00:07:20.243]  And if you stockpile food, water, and weapons, you might be an extremist, according to the United States Department of Justice.
[00:07:20.904 --> 00:07:24.246]  And this is also echoed by the Department of Defense.
[00:07:24.766 --> 00:07:30.030]  And they say that the Founding Fathers would not be welcome in today's military.
[00:07:30.170 --> 00:07:31.291]  Yeah, they said that.
[00:07:31.511 --> 00:07:34.533]  This is in a recent DOD training manual.
[00:07:35.033 --> 00:07:35.674]  Now, FEMA
[00:07:36.594 --> 00:07:39.235]  FEMA's actually taking this even a step further.
[00:07:39.275 --> 00:07:45.258]  They're actually training their agents that the nation's founding fathers were terrorists.
[00:07:46.178 --> 00:07:48.499]  Who was the first terrorist organization in the United States?
[00:07:51.140 --> 00:07:51.400]  Who?
[00:07:51.560 --> 00:07:52.881]  Founding fathers.
[00:07:54.383 --> 00:07:56.065]  You mean Thomas Jefferson?
[00:07:56.305 --> 00:07:58.988]  You mean George Washington?
[00:07:59.168 --> 00:07:59.749]  Paul Revere?
[00:08:00.830 --> 00:08:04.413]  These guys right here, let me ask you something.
[00:08:04.533 --> 00:08:07.456]  Did they try to scare people?
[00:08:07.997 --> 00:08:10.419]  They tried to intimidate the British?
[00:08:10.459 --> 00:08:11.901]  Did they use acts of violence?
[00:08:12.221 --> 00:08:17.687]  Your founding fathers, my founding fathers, were involved in acts of terrorism against British officials.
[00:08:17.938 --> 00:08:23.020]  Meanwhile, the militarized police force in this country, well, they're starting to buy into all this.
[00:08:23.600 --> 00:08:26.941]  And no better example than this clip we're going to show you right now.
[00:08:27.121 --> 00:08:35.644]  And this is the state troopers' reaction when they discover the United States Constitution in the front seat of this woman's car.
[00:08:35.984 --> 00:08:40.606]  This was during a roadside checkpoint and inspection.
[00:08:41.046 --> 00:08:41.706]  Let's check it out.
[00:08:42.507 --> 00:08:43.267]  Step out of the car for me.
[00:08:44.261 --> 00:08:45.101]  Step out of the car for me.
[00:08:45.141 --> 00:08:46.382]  You are physically forcing me out!
[00:08:46.402 --> 00:08:47.062]  Step out of the car for me.
[00:08:47.082 --> 00:08:50.063]  No sir, don't you touch any of my personal belongings in this car!
[00:08:50.383 --> 00:08:52.404]  You're right, I've recorded this conversation!
[00:08:52.504 --> 00:08:53.044]  That's assault.
[00:08:53.204 --> 00:08:53.744]  Yes I did!
[00:08:53.904 --> 00:08:54.744]  Resisting arrest.
[00:08:54.784 --> 00:08:56.245]  It is not assault!
[00:08:56.625 --> 00:08:57.225]  I'll get the car.
[00:08:57.525 --> 00:08:59.146]  You wouldn't believe all the paraphernalia in here.
[00:08:59.806 --> 00:09:01.806]  I mean, look at this clipboard right here.
[00:09:03.107 --> 00:09:03.487]  Check me out.
[00:09:04.647 --> 00:09:06.688]  Comment upon voluntary nature of social security.
[00:09:06.888 --> 00:09:08.068]  It's a whole riot act.
[00:09:08.809 --> 00:09:12.150]  On why you don't have to have a social security card to pay into social security.
[00:09:12.170 --> 00:09:13.290]  She is anti-government, yeah.
[00:09:14.585 --> 00:09:20.317]  Uh, she apparently belongs to some kind of a, uh, clan or something.
[00:09:20.337 --> 00:09:20.978]  Militant group.
[00:09:21.018 --> 00:09:21.239]  Yeah.
[00:09:21.800 --> 00:09:25.668]  It's, uh, Dixon Land Law Journal Constitution Society.
[00:09:26.508 --> 00:09:29.431]  I mean, compulsory production of documents.
[00:09:29.531 --> 00:09:39.819]  And while the nation's police departments begin to act like an occupying force in this country, the UN wants to give us a very special Christmas present this year.
[00:09:40.400 --> 00:09:45.324]  As the UN's Arms Trade Treaty, well it's set to go in effect on December 24th,
[00:09:46.425 --> 00:09:59.271]  On its official website, the United Nations Office for Disarmament Affairs, yeah, you like the sound of that, well they announced that the UN's Arms Trade Treaty will enter into force on 24 December 2014.
[00:10:00.211 --> 00:10:03.093]  Now, here are some of the provisions.
[00:10:03.653 --> 00:10:04.453]  Article 2 says,
[00:10:06.223 --> 00:10:17.572]  That the right to own, buy, sell, trade, or transfer all means of arms resistance, including handguns, will be denied to civilians.
[00:10:18.052 --> 00:10:19.934]  Yeah, I dare you to try that in Texas.
[00:10:20.094 --> 00:10:20.715]  Come and take it.
[00:10:21.155 --> 00:10:24.998]  Article 3 says that you can't have any ammo.
[00:10:25.679 --> 00:10:30.823]  And Article 4 says even components of weapons will be denied to civilians.
[00:10:31.738 --> 00:10:37.840]  Look, I don't know what else to tell you other than the fact that this is the systematic destruction of our Bill of Rights.
[00:10:38.380 --> 00:10:38.641]  Alright?
[00:10:39.021 --> 00:10:43.662]  And basically they're saying let's disarm the public because the government will keep us safe.
[00:10:44.123 --> 00:10:53.886]  And a militarized police force, they will have all the guns, they will have all the ammo to help local and state authorities restore and maintain law and order.
[00:10:54.366 --> 00:10:55.887]  Yeah, you like the sound of that?
[00:10:56.687 --> 00:10:58.168]  Look, I got a news flash for you.
[00:10:58.529 --> 00:11:04.433]  In case you haven't heard, the Second Amendment wasn't put there for hunting and fishing or for sport.
[00:11:04.874 --> 00:11:10.578]  No, it was put there in case we need to fight against an oppressive government.
[00:11:10.959 --> 00:11:20.386]  In the last six or seven genocides in the last century, well, they have all occurred in countries where they banned citizen ownership of guns.
[00:11:21.187 --> 00:11:21.808]  Coincidence?
[00:11:22.448 --> 00:11:23.029]  I think not.
[00:11:23.942 --> 00:11:25.444]  Hey, we're going to take a quick break right now.
[00:11:25.504 --> 00:11:34.853]  When we come back, we have a report from Jakari Jackson, and we'll have a report from Rob Dew and Joe Biggs, who immersed themselves in virtual reality.
[00:11:35.133 --> 00:11:36.314]  Yeah, that ought to be interesting.
[00:11:36.815 --> 00:11:39.317]  The InfoWars Nightly News will return right after this.
[00:11:39.577 --> 00:11:40.058]  Stick around.
[00:11:41.661 --> 00:11:52.124]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[00:11:52.184 --> 00:12:06.808]  The most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[00:12:07.268 --> 00:12:10.089]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[00:12:10.349 --> 00:12:11.549]  No needles, no injections.
[00:12:11.789 --> 00:12:15.810]  Vitamin B12 deficiency is linked to scores of serious problems.
[00:12:16.090 --> 00:12:25.251]  And Secret 12 is a fusion of two organic, proprietary forms of Vitamin B12, bringing you a true, nutraceutical quality Vitamin B12.
[00:12:25.731 --> 00:12:26.091]  Secret 12.
[00:12:26.812 --> 00:12:32.153]  Secret 12 is an excellent Christmas gift, and is tailor-made to boost your New Year's resolutions.
[00:12:32.473 --> 00:12:34.493]  Supplies of Secret 12 are very limited.
[00:12:34.813 --> 00:12:38.696]  Secure yours today at InfoWarsLife.com or by calling toll free 888-253-3139.
