[00:00:09.121 --> 00:00:13.024]  Believe me, the idea of doing things on my own is very tempting.
[00:05:10.727 --> 00:05:12.388]  I'm not sure of their exact whereabouts, sir.
[00:05:12.708 --> 00:05:14.129]  Mr. Secretary, this is the problem.
[00:05:14.149 --> 00:05:21.415]  You come and you say, you tell the world that you're going to deport these four people tied to terror.
[00:05:21.435 --> 00:05:22.435]  These are terrorists!
[00:05:23.316 --> 00:05:23.856]  And you don't!
[00:05:23.916 --> 00:05:24.757]  They get released!
[00:05:25.338 --> 00:05:28.140]  They go to, my understanding is, they go to Arizona.
[00:05:28.700 --> 00:05:30.081]  They go to the state of Washington.
[00:05:30.341 --> 00:05:32.002]  They cross illegally into Canada.
[00:05:32.282 --> 00:05:34.904]  They each put up $25,000 bonds.
[00:05:35.264 --> 00:05:40.548]  Doesn't that beg a lot of questions about what you're doing in deporting criminals?
[00:05:40.628 --> 00:05:42.129]  These people have terrorist ties.
[00:05:42.509 --> 00:05:50.054]  And I'm getting tired of the Democrats with this righteous indignation saying that we can't find a Congress we can work with.
[00:05:50.134 --> 00:05:57.917]  Well, the first two years of the Obama administration, the Democrats had the House, the Senate, and the Presidency, and they did nothing on immigration.
[00:05:58.057 --> 00:05:59.298]  I sat on the subcommittee.
[00:05:59.598 --> 00:06:01.799]  They brought Stephen Colbert in to testify.
[00:06:01.839 --> 00:06:02.819]  That's how bad it was.
[00:06:03.179 --> 00:06:10.422]  It is confusing, and it poses a bit of a hypocrisy, I think, to the American people, because then after the election, he reversed his course.
[00:06:11.525 --> 00:06:16.848]  After the election, he says that now he does have the legal authority to move forward.
[00:06:17.388 --> 00:06:19.710]  And so we don't know, who should we believe?
[00:06:19.730 --> 00:06:24.192]  The president before the election who said he didn't have legal authority to take this action?
[00:06:25.213 --> 00:06:30.616]  Or the president after the election who says that he does have the authority to take this executive action?
[00:06:32.383 --> 00:06:42.687]  Congressman, what I know is we spent months developing these reforms, and we spent a lot of time with lawyers, very close consultation with lawyers.
[00:06:42.707 --> 00:06:54.831]  There were some things that they told us they thought we did not have the legal authority to do, which is reflected in the OLC opinion, and there were things they told us very clearly that we did have the legal authority to do.
[00:06:55.711 --> 00:06:58.652]  The analysis was very thoughtful, very time-consuming.
[00:06:59.341 --> 00:07:10.265]  I have no doubt with respect to your integrity, but I think the timing of these statements makes it look more political to me, that this is a political decision rather than a policy decision.
[00:07:10.305 --> 00:07:12.806]  Nearly 20 million Americans woke up this morning either
[00:07:29.131 --> 00:07:30.591]  Unemployed or underemployed.
[00:07:31.752 --> 00:07:40.954]  Now the President didn't mention these Americans when he announced his plan to grant de facto amnesty and work permits to up to 5 million illegal immigrants.
[00:07:41.715 --> 00:07:48.657]  He didn't discuss the competition this would create for them or the impact it would have on their pocketbooks.
[00:07:50.157 --> 00:07:56.939]  And your series of memoranda outlining this policy for him didn't mention them either.
[00:07:58.564 --> 00:08:11.528]  To address this problem and protect the American worker, I introduced legislation prior to the President's announcement that would make clear that illegal immigrants benefiting from his executive amnesty are not authorized to work in the United States.
[00:08:12.528 --> 00:08:20.571]  When it comes to illegal immigration, the conversation is always about the illegal immigrant, not about the people that it will affect.
[00:08:22.131 --> 00:08:24.032]  And you see, Mr. Secretary, I don't think it's fair.
[00:08:25.643 --> 00:08:31.326]  Especially around the holidays to put illegal immigrants ahead of the American worker.
[00:08:33.847 --> 00:08:38.569]  Secretary Johnson, the President, keeps saying that his executive action will boost the economy.
[00:08:40.069 --> 00:08:50.574]  So tell me, how will adding at least 5 million new competitors to the workforce make it easier for the unemployed Americans to find a job?
[00:08:52.981 --> 00:09:00.850]  Congressman, the fact is, as I'm sure you know, that we have lots of undocumented in this country working off the books.
[00:09:02.291 --> 00:09:07.537]  And if that's not apparent, then I suggest you spend some time in a restaurant here in the Washington, D.C.
[00:09:07.597 --> 00:09:09.359]  area to see it for yourself.
[00:09:10.460 --> 00:09:13.804]  What we want to do is encourage those people to get on the books.
[00:09:14.953 --> 00:09:19.955]  And I will provide them a work authorization so that they may legally continue in the environment.
[00:09:19.975 --> 00:09:21.876]  But how does that make it easier for the American worker?
[00:09:21.916 --> 00:09:23.256]  We keep talking about the illegal immigrant.
[00:09:23.296 --> 00:09:26.758]  Here we go again, talking about the illegal immigrant and how we can make it easier for them.
[00:09:27.238 --> 00:09:32.040]  How does this help the American worker who can't find work and can't provide for his family?
[00:09:32.360 --> 00:09:33.380]  Who's fighting for them?
[00:09:33.580 --> 00:09:40.983]  My question for you, Mr. Secretary, is what do you say to someone who believes the President took action to change the law?
[00:09:43.595 --> 00:09:44.575]  We did not change the law.
[00:09:44.735 --> 00:09:45.796]  We acted within the law.
[00:09:47.036 --> 00:09:48.016]  Can you play the clip?
[00:09:48.036 --> 00:09:49.837]  This is from November 25th.
[00:09:50.077 --> 00:09:53.838]  This is the President in Nevada talking about this.
[00:09:54.578 --> 00:10:01.039]  What you're not paying attention to is the fact that I just took an action to change the law.
[00:10:03.000 --> 00:10:05.961]  So you say he didn't change the law, but the President says he changed the law.
[00:10:06.881 --> 00:10:08.341]  We acted within existing law.
[00:10:09.341 --> 00:10:11.382]  We acted within our existing legal authority.
[00:10:11.820 --> 00:10:13.202]  Listen, I've been a lawyer 30 years.
[00:10:13.242 --> 00:10:18.068]  Somebody plays me an 8 word excerpt from a broader speech, I know to be suspicious.
[00:10:18.588 --> 00:10:26.298]  At one point he said, I just took action to change the law.
[00:10:27.639 --> 00:10:33.925]  Did the president misspeak in a moment of sort of passion to try to calm the crowd?
[00:10:34.145 --> 00:10:40.471]  Or does he fundamentally, and do you fundamentally believe that he has taken action to change the law?
[00:10:40.631 --> 00:10:42.012]  I think he was speaking colloquially.
[00:10:42.893 --> 00:10:49.239]  What you're not paying attention to is the fact that I just took an action to change the law.
[00:10:56.738 --> 00:10:59.000]  You want the best that's out there at the lowest price anywhere?
[00:10:59.660 --> 00:11:02.122]  Well, we're bringing you a total win-win.
[00:11:02.503 --> 00:11:08.067]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the InfoWar.
[00:11:08.447 --> 00:11:15.112]  We have produced a limited run of DNA Force, and it will take up to 12 weeks to produce more once we sell out.
[00:11:15.473 --> 00:11:20.377]  Secure your DNA Force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:11:20.437 --> 00:11:21.678]  DNA Force from InfoWarsLife.
