[00:00:05.014 --> 00:00:06.255]  There is a war.
[00:04:45.867 --> 00:04:56.013]  And as we've reported before, they really haven't done any tests to prove or disprove whether or not Ebola can be transmitted through coughing or sneezing.
[00:04:56.213 --> 00:04:59.794]  They have run no tests to see if that is possibly an issue.
[00:05:00.315 --> 00:05:08.439]  Now, Jelinek's also saying he's not putting his complete faith in the powers that be who say, oh, there's nothing to worry about because he says that they say,
[00:05:09.099 --> 00:05:10.319]  We don't need to worry about anything.
[00:05:10.339 --> 00:05:16.001]  We've got it all under control, but under control means that no one else is going to contract the disease.
[00:05:16.361 --> 00:05:23.843]  Now, his concerns are also echoed by many other health professionals who are now raising concerns over this potential airborne spread.
[00:05:24.723 --> 00:05:32.425]  Despite the best efforts of the government to tamper down public panic, this is something that should be of great concern to the public.
[00:05:33.626 --> 00:05:34.787]  I mean, this is just no-brainer.
[00:05:35.407 --> 00:05:36.528]  No-brainer quarantine.
[00:05:36.808 --> 00:05:40.451]  They're going to wait until it spreads and quarantine everybody and forcibly inoculate us.
[00:05:40.871 --> 00:05:41.432]  Just get ready.
[00:05:42.112 --> 00:05:43.053]  They may not do it this time.
[00:05:43.073 --> 00:05:43.953]  This is a beta test, though.
[00:05:44.734 --> 00:05:45.614]  Mark my words.
[00:05:45.995 --> 00:05:47.015]  They're doing it on purpose.
[00:05:47.336 --> 00:05:49.097]  And so, I'm to blame.
[00:05:49.217 --> 00:05:49.617]  I understand.
[00:05:49.958 --> 00:05:54.681]  Let's have some more CNN reports and another Washington Post attack piece like last week.
[00:05:54.981 --> 00:05:56.102]  Just because we're so bad!
[00:05:56.122 --> 00:06:01.646]  I think they should set up special centers for just Ebola in each state.
[00:06:02.066 --> 00:06:13.793]  Mass quarantine is the major problem that you face because as this sheriff's deputy he came in down with some flu symptoms and he got labeled potentially Ebola and put into quarantine.
[00:06:14.353 --> 00:06:29.202]  Had this happened in a mass quarantine situation where a lot of people are coming down sick with it and you happen to have the flu or a cold or fever or something and get tagged and put into a mass quarantine you're going to get the Ebola because you're put into a quarantine with other people.
[00:06:30.299 --> 00:06:42.850]  And just like the Superdome during Katrina, you're not going to have the kind of facilities, I don't care what the CDC says, you can't have extremely controlled medical protocols in mass quarantine situations.
[00:06:42.950 --> 00:06:44.912]  It simply overwhelms the medical system.
[00:06:45.652 --> 00:06:48.536]  Even in Liberia, you know, they're already out of hospital beds.
[00:06:48.796 --> 00:06:54.883]  And how do you build more facilities to handle the exponential increase in clients?
[00:06:54.963 --> 00:07:00.890]  Just yesterday, the nation's largest nursing organization, National Nurses United, which does not appear to have members in Oregon,
[00:07:01.571 --> 00:07:05.694]  ...released troubling results of a survey of 2,000 of its RNs.
[00:07:06.695 --> 00:07:13.140]  76% said their hospital has not communicated to them any policy about admitting a patient with Ebola.
[00:07:13.540 --> 00:07:20.185]  85% said their hospital has not provided education about Ebola with the ability for nurses to interact and ask questions.
[00:07:20.646 --> 00:07:24.569]  And 37% said their hospital does not have adequate supplies.
[00:07:25.734 --> 00:07:28.396]  So how to control the spread of Ebola?
[00:07:28.436 --> 00:07:47.513]  Well, rather than stop it directly at the source, which is what they say their big aim is, they're not stopping flights from leaving the country, entering other countries where this disease does not exist, the CDC now indicates that it is willing to place registered nurses and physicians at all major airports in the U.S.
[00:07:47.813 --> 00:07:50.635]  To screen travelers for signs of Ebola.
[00:07:50.995 --> 00:07:54.498]  This is according to a FedBizOpps notice that's posted today.
[00:07:54.879 --> 00:07:57.160]  It's entitled Ebola Support Services.
[00:07:57.501 --> 00:08:07.248]  The CDC is looking for a company to provide clinical personnel and epidemiologists that can do contract tracing and traveler rapid assessment of health status.
[00:08:07.608 --> 00:08:11.812]  This is both overseas and at domestic airports within the U.S.
[00:08:12.432 --> 00:08:20.799]  As of right now, only five airports within the United States are set to begin temperature screenings of travelers that are returning from West Africa.
[00:08:21.279 --> 00:08:30.226]  Now, of course, experts have questioned the effectiveness of airport screeners because, of course, fevers can be suppressed with large amounts of ibuprofen.
[00:08:31.127 --> 00:08:37.749]  So again, where is the real effort to stop this disease at the source and stop flights from leaving?
[00:08:38.129 --> 00:08:41.089]  Now, other third world countries have been able to do just that.
[00:08:41.149 --> 00:08:43.030]  They've stopped flights from Liberia coming in.
[00:08:43.050 --> 00:08:44.690]  They've been able to secure their border.
[00:08:45.070 --> 00:08:54.172]  They have quarantined large numbers of people, in the case of Nigeria, and have been able to really keep the spread of this contagion from affecting their population.
[00:08:54.633 --> 00:08:56.133]  Why can't the United States?
[00:08:56.653 --> 00:09:10.642]  Well, one conservative leader has accused this current administration of allowing infected illegals and others to swarm America to create a pandemic that could lead to martial law and the canceling of the 2016 elections.
[00:09:10.942 --> 00:09:13.204]  This is Michael Massey, and he accuses the president
[00:09:13.664 --> 00:09:22.567]  of providing safe harbor for disease-carrying illegal aliens who are contributing to the resurgence of illnesses like polio, tuberculosis, and measles.
[00:09:22.867 --> 00:09:27.228]  And these are diseases that have already resulted in loss of life of American children.
[00:09:27.589 --> 00:09:33.630]  He goes on to suggest that such crises could build to the point where they may threaten the 2016 election.
[00:09:34.011 --> 00:09:41.233]  And he asks, what could be more economically devastating than a disease pandemic and martial law to prevent a run on banks
[00:09:41.633 --> 00:09:44.395]  And to allow government controlled media blackouts.
[00:09:44.895 --> 00:09:51.960]  Now a lot of people speculated that former President Bush was going to do the exact same thing leading up to the 2008 economic collapse.
[00:09:52.400 --> 00:09:56.242]  But consider this, Liberia has already pushed back their elections.
[00:09:56.322 --> 00:09:59.625]  They are in the throes of an Ebola pandemic there as well.
[00:10:00.405 --> 00:10:00.525]  Yes.
[00:10:19.335 --> 00:10:19.715]  I think so.
[00:10:42.148 --> 00:10:49.092]  Fox News celebrities are floating a trial balloon for FEMA camps that they've now rebranded as Ebola camps.
[00:10:49.112 --> 00:10:50.073]  Here's what they propose.
[00:10:50.473 --> 00:10:54.996]  I think they should set up special centers for just Ebola in each state.
[00:10:55.436 --> 00:10:59.199]  They shouldn't be letting people go into regular hospitals where it could be spread.
[00:10:59.839 --> 00:11:07.384]  For this specific disease, we should have a special facility with specially trained people who know exactly how to deal with this.
[00:11:07.404 --> 00:11:07.764]  In each city?
[00:11:08.064 --> 00:11:08.945]  In each city.
[00:11:09.585 --> 00:11:16.030]  That way it's not spread and when the person walks in they know what they're looking for, they know if they find it, they know how to contain it.
[00:11:16.210 --> 00:11:21.594]  He probably doesn't want to do it, but Rudy Giuliani would be perfect for this particular role.
[00:11:21.754 --> 00:11:24.916]  Why not put in Fox contributor Oliver North?
[00:11:25.256 --> 00:11:30.420]  He's the guy that originally gave us the blueprint for martial law and FEMA camps back in 1984 when he wrote Rex 84.
[00:11:33.382 --> 00:11:45.465]  Have you seen anyone on Fox News or any mainstream media suggest that there should be an independent review and hearing for people that they want to quarantine into these camps to ensure that it's legitimate, that it's not being abused?
[00:11:45.865 --> 00:11:47.905]  No, you haven't heard anybody say that.
[00:11:47.965 --> 00:12:00.148]  As a matter of fact, we've just seen Obama in July give himself by executive fiat the power to apprehend and detain anyone that they believe has the potential to become sick.
[00:12:00.928 --> 00:12:05.910]  This is the NDAA indefinite detention by the military on steroids.
[00:12:06.390 --> 00:12:07.671]  And then of course there's the health issues.
[00:12:07.711 --> 00:12:16.754]  How do we keep people who may be misdiagnosed for Ebola, who may simply have a fever or flu, from being locked up with people who do have Ebola?
[00:12:17.135 --> 00:12:17.815]  Contracting it.
[00:12:17.955 --> 00:12:18.455]  Spreading it.
[00:12:18.835 --> 00:12:27.739]  The idea that this actress puts out there that people would voluntarily go to these places, that they would accurately self-diagnose themselves as having Ebola,
[00:12:28.479 --> 00:12:32.642]  No one is going to voluntarily go to what will become death camps.
[00:12:33.342 --> 00:12:36.544]  Our government declares no-fly zones at the drop of a hat.
[00:12:37.085 --> 00:12:43.629]  They isolate entire countries using no-fly zones, using embargoes, and they do it for political and economic reasons.
[00:12:44.169 --> 00:12:53.235]  But they won't isolate these countries with a pandemic that at the current unabated rate of growth will expand to 5 to 15 percent of the population.
[00:12:53.795 --> 00:12:57.217]  Quite frankly, our government wants this to get out of hand.
[00:12:57.457 --> 00:12:58.738]  They could do something about it.
[00:12:58.778 --> 00:13:03.161]  Let's look at a third world country and what they had the will and the ability to do.
[00:13:03.822 --> 00:13:07.284]  This is the area right now where this is going on the hottest.
[00:13:07.924 --> 00:13:12.988]  Of course, Guinea is where it started, Sierra Leone and Liberia is still growing exponentially.
[00:13:13.548 --> 00:13:18.193]  Now, bordering Liberia, where it is the worst, is the Ivory Coast.
[00:13:18.713 --> 00:13:23.498]  They typically have migrant workers cross this border during chocolate season.
[00:13:23.918 --> 00:13:29.404]  They're going to shut down that crop, that harvest, by blocking this from migrant workers.
[00:13:29.424 --> 00:13:33.207]  They have the ability and the will to close their open borders.
[00:13:33.247 --> 00:13:34.749]  They will take the economic hit.
[00:13:35.269 --> 00:13:39.714]  But our government won't, because they put economics above the population's health.
[00:13:40.254 --> 00:13:42.256]  Now, there's another lesson to be had from this.
[00:13:42.296 --> 00:13:46.861]  We can look at the story of two countries here, Liberia and Nigeria.
[00:13:47.281 --> 00:13:53.227]  Now, in the one case, in Nigeria, this is not contiguous with the countries that are currently having the outbreak.
[00:13:53.267 --> 00:13:54.188]  They're way over here.
[00:13:54.208 --> 00:13:55.490]  Nigeria is over here.
[00:13:55.790 --> 00:13:58.653]  But it was brought in, airborne, on an airplane.
[00:13:59.213 --> 00:14:02.354]  One man lied his way into Nigeria.
[00:14:02.534 --> 00:14:04.915]  He was very sick by the time he got off the plane.
[00:14:04.955 --> 00:14:07.536]  His symptoms manifested while he was in travel.
[00:14:07.876 --> 00:14:19.380]  That's something for us to remember because when people are traveling from this area to western countries, they have journeys that take anywhere to go to the United States, it takes up to 33 hours and multiple stops.
[00:14:19.780 --> 00:14:22.041]  He got sick on his journey, got out, was very sick.
[00:14:22.761 --> 00:14:24.662]  That created a small epidemic.
[00:14:25.402 --> 00:14:31.829]  He gave it to 20 other people, 8 of whom subsequently died, but they contained that single case.
[00:14:32.269 --> 00:14:38.436]  So much like the United States, Nigeria has Ebola introduced to it by a single person traveling by air.
[00:14:38.776 --> 00:14:39.797]  How did they contain it?
[00:14:40.277 --> 00:14:42.720]  Well, they used rapid contract tracing.
[00:14:43.160 --> 00:14:46.123]  They looked at primary, secondary, and tertiary contacts.
[00:14:46.724 --> 00:14:48.464]  They isolated and watched those people.
[00:14:48.905 --> 00:14:51.845]  That turned out to be 898 people.
[00:14:52.345 --> 00:14:55.786]  Have you seen that kind of work done by the CDC in America?
[00:14:56.346 --> 00:14:56.666]  I haven't.
[00:14:57.086 --> 00:14:59.027]  Contrast that to Liberia.
[00:14:59.247 --> 00:15:04.408]  Right now, in Liberia, there have been 4,076 people who have contracted Ebola.
[00:15:04.868 --> 00:15:06.728]  So far, there's been 2,300 deaths.
[00:15:06.949 --> 00:15:08.249]  Many people are still sick.
[00:15:08.309 --> 00:15:10.509]  Their casualty rate is 70%.
[00:15:11.530 --> 00:15:12.770]  What did they do differently?
[00:15:13.630 --> 00:15:15.631]  Well, they had open borders.
[00:15:15.891 --> 00:15:18.873]  They had politicians telling them not to worry.
[00:15:18.913 --> 00:15:20.634]  It's not as serious as it appears.
[00:15:21.154 --> 00:15:30.079]  And they have actually censored the news media, threatening reporters, threatening health care workers to not talk about this, threatening to arrest people.
[00:15:30.480 --> 00:15:32.401]  They've also suspended elections this week.
[00:15:32.641 --> 00:15:34.082]  Which country do we look like?
[00:15:34.182 --> 00:15:37.544]  Is it more like Nigeria or is it more like Liberia?
[00:15:37.744 --> 00:15:41.046]  And once we get to a pandemic like they've got in Liberia, of course,
[00:15:41.846 --> 00:15:44.247]  Fox News is presenting the FEMA camps.
[00:15:44.547 --> 00:15:45.668]  We'll call them Ebola camps.
[00:15:46.228 --> 00:15:47.929]  For InfoWars Nightly News, I'm David Knight.
[00:15:49.409 --> 00:15:59.754]  Coming up, find out what the contributors of 4chan think about the Ebola virus, and then the Obama administration is set to make some very big announcements right after the election.
[00:16:01.533 --> 00:16:02.553]  DNA Force.
[00:16:02.593 --> 00:16:05.834]  When cells become toxic, they die early and aging sets in.
[00:16:05.894 --> 00:16:06.894]  DNA Force.
[00:16:07.034 --> 00:16:15.055]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:16:15.195 --> 00:16:20.236]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:16:20.276 --> 00:16:21.276]  DNA Force.
[00:16:21.316 --> 00:16:23.137]  We now have the synergistic solution.
[00:16:23.297 --> 00:16:27.657]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:16:27.677 --> 00:16:28.458]  DNA Force.
[00:16:31.238 --> 00:16:34.583]  The globalist social engineers are not just targeting us with propaganda.
[00:16:34.683 --> 00:16:36.926]  They are manipulating our genetics.
[00:16:37.086 --> 00:16:48.862]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs after consulting top doctors, nutritionists, pharmacists, and others.
[00:16:49.062 --> 00:17:01.790]  We have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum potency.
[00:17:02.010 --> 00:17:09.635]  Super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:17:10.055 --> 00:17:16.139]  Supermail Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:17:16.380 --> 00:17:25.026]  For a limited time, we are offering 15% off Supermail Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:17:25.126 --> 00:17:30.149]  Visit InfoWarsLife.com today to secure your Supermail Vitality at InfoWarsLife.com.
[00:17:39.827 --> 00:17:44.549]  With all the talk in the news about Ebola, it's hard to know what information that you need to trust.
[00:17:44.949 --> 00:17:52.053]  That brings us to Ebola-chan, this creation by 4chan users, which is the, I guess, the embodiment of Ebola.
[00:17:52.393 --> 00:17:57.876]  It's even gone as far as some people believing that if they encounter this character online, they will contract Ebola.
[00:17:58.196 --> 00:18:02.798]  But I'm much less concerned about this prank and much more concerned about our nation's open borders.
[00:18:03.178 --> 00:18:04.959]  We did catch some people, I believe, from Liberia.
[00:18:06.047 --> 00:18:15.070]  During the 2013 fiscal year, statistics show Border Patrol agents apprehended 112 immigrants from Guinea, 231 from Liberia, and 145 immigrants from Sierra Leone, the three countries with the most cases of Ebola.
[00:18:21.912 --> 00:18:26.593]  And you may be saying, well, didn't Governor Rick Perry of Texas send National Guard troops down to the border?
[00:18:26.913 --> 00:18:27.614]  And yes, he did.
[00:18:27.974 --> 00:18:36.596]  But they're working in a support capacity to the Border Patrol, the Border Patrol who is too busy changing diapers and warming up bottles to really secure our nation's perimeters.
[00:18:36.876 --> 00:18:44.138]  Meanwhile, we can send 3,000 troops to Africa who simply took a crash course in HAZMAT protocol to secure the African continent.
[00:18:44.438 --> 00:18:46.519]  But we told you years ago that the U.S.
[00:18:46.539 --> 00:18:49.760]  will send troops into Africa under the guise of humanitarian aid.
[00:18:52.202 --> 00:18:56.848]  As well as setting up bases in Africa under the pretext of humanitarian aid.
[00:18:57.389 --> 00:19:01.415]  And dominate and occupy Africa through AFRICOM.
[00:19:02.105 --> 00:19:04.286]  Obama basically does a couple of things.
[00:19:04.426 --> 00:19:07.187]  One is, again, this idea, kick the Chinese out of Africa.
[00:19:07.247 --> 00:19:08.908]  Kick them out of Sudan where they get oil.
[00:19:09.268 --> 00:19:11.429]  Kick them out of Zimbabwe where they get raw materials.
[00:19:11.769 --> 00:19:15.790]  Start a civil war in Congo, another big source of raw materials.
[00:19:16.430 --> 00:19:18.451]  Al-Qaeda, an arm of the U.S.
[00:19:18.491 --> 00:19:22.933]  intelligence community, is now active in Algeria, Tunisia, Morocco.
[00:19:23.253 --> 00:19:26.914]  You've got a destabilization going on in Kenya around Odinga.
[00:19:27.174 --> 00:19:28.415]  That's Obama's cousin.
[00:19:28.815 --> 00:19:37.000]  So that's what you need to know about Ebola, but you can keep yourself informed by going to InfoWars.com and reading our natural ways to help fight this epidemic.
[00:19:38.181 --> 00:19:41.042]  Ebola is not spread through the air like the flu.
[00:19:42.003 --> 00:19:46.165]  You cannot get it from casual contact like sitting next to someone on a bus.
[00:19:47.106 --> 00:19:51.629]  You cannot get it from another person until they show the symptoms of the disease.
[00:19:52.029 --> 00:19:55.471]  That's why health care workers wear protection like gloves and masks.
[00:20:04.119 --> 00:20:10.423]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:20:10.783 --> 00:20:12.264]  I believe our research is conclusive.
[00:20:12.284 --> 00:20:15.046]  This is the best iodine out there, and I know this for a fact.
[00:20:15.606 --> 00:20:20.369]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:20:20.509 --> 00:20:24.251]  For a limited time, experience the ancient power of Survival Shield X2.
[00:20:24.772 --> 00:20:29.975]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:20:34.238 --> 00:20:40.203]  Introducing the first proprietary oxygen-based intestinal cleanser, Oxy-Powder.
[00:20:40.863 --> 00:20:45.067]  Backed by FDA approved Phase 1, 2, and 3 clinical trials.
[00:20:45.567 --> 00:20:51.852]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:20:51.972 --> 00:20:57.137]  Take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:20:57.677 --> 00:21:01.440]  Secure your Oxy-Powder today at InfoWarsLife.com.
[00:21:01.560 --> 00:21:03.362]  That's InfoWarsLife.com.
[00:21:05.205 --> 00:21:10.628]  Obama is set to announce the new Attorney General, but he's going to wait until after the elections to do it.
[00:21:11.089 --> 00:21:13.270]  Now, that's not really a very good sign.
[00:21:13.550 --> 00:21:19.234]  If Eric Holder's replacement was going to be a good choice for the country, well, you'd think he'd want to put it out there.
[00:21:19.394 --> 00:21:27.599]  Seems like by holding it until after the elections, he's probably going to choose someone who is very polarizing to the majority of the American people.
[00:21:28.119 --> 00:21:32.062]  But another sure sign of a bad deal for the American public
[00:21:32.722 --> 00:21:37.964]  Health care costs are not going to be announced until after the election.
[00:21:38.364 --> 00:21:44.847]  Now, enrollment this year begins on November 14th, which is 11 days after the election.
[00:21:45.207 --> 00:21:46.388]  Compare that to last year.
[00:21:46.408 --> 00:21:48.568]  It had an October 1st enrollment.
[00:21:48.949 --> 00:21:54.691]  Tim Phillips, president of Free Market Americans for Prosperity, said this is more than just a glitch.
[00:21:55.171 --> 00:22:03.063]  The administration's decision to withhold the costs of this law until after the election day is just more proof that this is a bad deal for Americans.
[00:22:03.484 --> 00:22:06.809]  Many states are already reporting increases.
[00:22:07.410 --> 00:22:09.373]  Alaska is the hardest hit with a 35 to 40 percent increase.
[00:22:11.255 --> 00:22:11.815]  We're good to go.
[00:22:29.466 --> 00:22:35.170]  You know, then they're going to drop the bombs of how much people are going to have to pay for their health insurance to treat that Ebola.
[00:22:35.651 --> 00:22:40.294]  Now, up for vote as well in some other states are GMO labeling laws.
[00:22:40.774 --> 00:22:51.082]  And right on time, a somewhat recent pro-GMO editorial in Scientific American takes aim at these labeling laws, calling them unscientific.
[00:22:51.502 --> 00:22:57.551]  The editors claim that it would be unsafe to give consumers the false impression that GMOs are unsafe.
[00:22:58.052 --> 00:23:00.135]  They go on to say, uh, the U.S.
[00:23:00.175 --> 00:23:07.345]  Food and Drug Administration has tested all the GMOs on the market to determine whether they are toxic or allergenic.
[00:23:08.186 --> 00:23:11.269]  And the editorial states that they are not.
[00:23:11.790 --> 00:23:13.612]  Now, why is this an issue?
[00:23:13.992 --> 00:23:17.916]  Well, let's take a look at this convenient Venn diagram.
[00:23:18.276 --> 00:23:21.279]  It shows the relationship between Monsanto and the U.S.
[00:23:21.319 --> 00:23:21.720]  government.
[00:23:22.180 --> 00:23:31.469]  And as you can see, there are many executives from Monsanto that hold high positions within the government, including Michael Taylor,
[00:23:32.350 --> 00:23:40.218]  Who is the VP of Monsanto who also happens to be the Deputy Commissioner of the FDA.
[00:23:40.699 --> 00:23:49.628]  So the FDA has investigated the genetically modified crops created by Monsanto and they find that they're completely safe.
[00:23:50.169 --> 00:23:53.252]  Even though there are many other tests out there that counter those
[00:23:54.033 --> 00:23:54.894]  Counter those claims.
[00:23:54.934 --> 00:23:57.597]  So obviously it's a very huge conflict of interest there.
[00:23:58.097 --> 00:24:00.420]  You can check out the rest of that article at InfoWars.com.
[00:24:00.460 --> 00:24:04.464]  It gets into many of the things that Scientific American is claiming.
[00:24:04.864 --> 00:24:08.788]  They're basing these claims off of hand-picked studies.
[00:24:09.269 --> 00:24:10.370]  But it's science.
[00:24:10.670 --> 00:24:14.114]  And if you question it, well, then you're just not very scientific.
[00:24:14.514 --> 00:24:16.076]  You're a conspiracy theorist.
[00:24:16.536 --> 00:24:17.376]  But what about this?
[00:24:17.496 --> 00:24:25.239]  Here is yet another scientific study that suggests that there is no global warming crisis at hand.
[00:24:25.739 --> 00:24:29.841]  This new paper is published in the Open Journal of Atmospheric and Climate Change.
[00:24:30.181 --> 00:24:35.763]  It's by a renowned professor of physics and expert on spectroscopy, Dr. Herman Hard.
[00:24:36.463 --> 00:24:48.706]  And he finds that climate sensitivity to a doubling of CO2 levels is only about 43 Celsius, which is about seven times less than what the IPCC is claiming.
[00:24:49.006 --> 00:24:53.888]  But I'm sure that that's not scientific enough for Scientific American.
[00:24:54.148 --> 00:24:59.529]  But of course, as we have shown repeatedly, results and testing can all be politicized.
[00:24:59.689 --> 00:25:05.291]  All the results can be manufactured to help further a certain agenda.
[00:25:05.991 --> 00:25:10.232]  Even seemingly impartial internet rankings sites.
[00:25:10.652 --> 00:25:11.812]  I'm talking about Alexa.
[00:25:11.832 --> 00:25:19.994]  Alexa is a site that purports to measure the traffic of thousands of websites around the world, and then it assigns a ranking to those sites.
[00:25:20.354 --> 00:25:30.456]  Well, according to data for July through September, almost every major alternative website saw its rankings drop, while pro-government sites mostly went up.
[00:25:30.816 --> 00:25:32.416]  Of course, Alexa Internet Inc.
[00:25:32.817 --> 00:25:34.837]  is a subsidiary of Amazon.
[00:25:35.337 --> 00:25:45.745]  Now, we're talking about familiar names here in alternative media like The Drudge Report, Breitbart, InfoWars, Newsmax, WND, FoxNews.com, and The Daily Caller.
[00:25:46.205 --> 00:25:47.266]  Many others as well.
[00:25:47.666 --> 00:25:59.234]  They saw their rankings plummet while sites such as NPR.org, The Daily Chaos, Democracy Now!, and Media Matters all rose in the rankings.
[00:26:00.135 --> 00:26:04.117]  WND interviewed several of these people as well as InfoWars.com.
[00:26:04.998 --> 00:26:27.098]  All of which have reported an increase in their web traffic, and WND editor and CEO Joseph Farah, who we've had on the show many times, said that this smacks, at first glance, like a deliberate effort to destroy and discredit alternative news sites, especially those that don't grovel at the feet of the government and seek to be the watchdogs that the American press are supposed to be.
[00:26:27.859 --> 00:26:49.005]  And he says that the Alexa rankings over the last week suggest the company has thrown out its role as a politically impartial internet ranking service and has thrown its lot in with search engines like Google and Bing, which admittedly give preferences through their algorithms to establishment internet content sites like CNN and Huffington Post.
[00:26:49.765 --> 00:27:02.094]  And this is just one of the many reasons why it is so important to make sure that whoever you vote for coming up in the midterms is concerned with net neutrality and is pro-net neutrality.
[00:27:02.514 --> 00:27:12.221]  Otherwise, there's going to be more where that came from, more of the establishment media being pushed to the top, while alternative news sites, and we don't even want to call ourselves the alternative news.
[00:27:12.281 --> 00:27:13.922]  We are the mainstream news.
[00:27:13.962 --> 00:27:15.023]  We are the tip of the spear.
