[00:00:00.000 --> 00:00:01.159]  A lot of excitement today.
[00:04:01.259 --> 00:04:09.740]  And so I really got into history and read Marco Cirilius' book and read Julius Caesar's writings and then got into Plato and got into Aristotle.
[00:04:09.939 --> 00:04:13.139]  And then I read Nietzsche's, a couple of his books.
[00:04:13.300 --> 00:04:14.599]  I read Machiavelli.
[00:04:15.430 --> 00:04:18.149]  I think?
[00:04:36.750 --> 00:04:39.870]  And my dad's, you know, dad was really informed.
[00:04:39.970 --> 00:04:45.610]  His mom was informed. My mother's dad was also, had been in World War II, a fighter pilot, and then he'd been an inventor.
[00:04:46.310 --> 00:04:48.829]  You know, growing up in Dallas, a successful inventor.
[00:04:49.589 --> 00:04:52.689]  Growing up kind of in the German community in Dallas, there were a bunch of inventors.
[00:04:52.790 --> 00:04:55.529]  So I grew up around him and, you know, talking about how the world really worked.
[00:04:55.790 --> 00:05:05.649]  So I was just blessed that I was around a lot of people that were geopolitically aware of, And I remember my dad ranting about Zbigniew Brzezinski when I was like five years old at the dinner table.
[00:05:05.910 --> 00:05:07.490]  You know, their plans for world government.
[00:05:08.170 --> 00:05:10.470]  And so that's why I found that really interesting.
[00:05:10.589 --> 00:05:12.329]  A lot was happening in 94, 95.
[00:05:13.069 --> 00:05:15.470]  And so I didn't really try to be in the media.
[00:05:15.649 --> 00:05:16.790]  I wasn't thinking of that as a career.
[00:05:16.910 --> 00:05:18.910]  I didn't know what I wanted to do. I'm 50 now.
[00:05:19.009 --> 00:05:21.930]  I was... You know, like, 20 years old when I first got on air.
[00:05:22.149 --> 00:05:27.189]  I thought, I'll go do Access Television, and then that was basically what happened there.
[00:05:27.290 --> 00:05:29.370]  So it was a 30-year overnight success story.
[00:05:29.529 --> 00:05:35.449]  And then when Trump won, or was about to win, the Democrats even admitted this.
[00:05:36.329 --> 00:05:51.480]  They... We're good to go.
[00:05:58.410 --> 00:05:59.970]  I think?
[00:06:18.790 --> 00:06:22.170]  It was pretty bombshell of a CIA guy.
[00:06:22.370 --> 00:06:28.009]  They were doing another investigation into human trafficking and were interviewing the CIA guy with hidden cameras.
[00:06:28.250 --> 00:06:36.129]  And he also admitted the whole plot to demonize me and take me off air and set the precedent with me and then ban everybody else.
[00:06:36.509 --> 00:06:41.990]  And so now in hindsight, we know how that was done with Democratic Party, PR firms, and the whole setup.
[00:06:42.129 --> 00:06:50.720]  So I... I really don't even see it as being a victim because it was very interesting to have the deep state kind of put me in its jaws and was quite a learning process.
[00:06:50.939 --> 00:07:02.160]  But because the deep state and the establishment is so discredited, just like all the indictments and convictions of Trump by these show trials has made him more popular, it's now had the opposite effect and made me more popular.
[00:07:02.639 --> 00:07:06.399]  And so it's a very, very crazy and bizarre place to be historically.
[00:07:06.519 --> 00:07:20.259]  And I kind of jumped ahead from my origin story Just what, you know, the current story, most of your viewers who may have heard of me, but maybe never actually heard me, I mean, I want them to know they can look up everything I just said, and they're actually admitting it.
[00:07:20.319 --> 00:07:24.560]  You know, that's what's crazy. Hillary Clinton has come out twice the last month and said, get rid of the First Amendment.
[00:07:25.279 --> 00:07:31.959]  John Kerry has said the First Amendment stands the way, and that they want to, you know, I mean, now they, Facebook banned advertising.
[00:07:32.959 --> 00:07:36.120]  On Instagram and Facebook under meta of the Reagan movie.
[00:07:36.319 --> 00:07:37.839]  That's like a sweet family movie.
[00:07:38.959 --> 00:07:42.899]  Absolutely just a very positive film, not even political.
[00:07:43.860 --> 00:07:45.079]  Left versus right.
[00:07:45.560 --> 00:07:49.879]  So now they even want to ban or restrict people seeing the Reagan movie.
[00:07:50.120 --> 00:07:53.079]  So that shows you where these totalitarians are going.
[00:07:53.439 --> 00:07:54.579]  Hillary just said last week...
[00:07:55.319 --> 00:07:59.620]  Well, we're going to lose total control if we don't, you know, get control and start censoring people.
[00:07:59.759 --> 00:08:06.399]  So I was the first test case they now admit I tried to set the precedent to be able to censor everybody else.
[00:08:06.459 --> 00:08:11.259]  And when a lot of people didn't stand up for me being censored, then it set the precedent for everybody else.
[00:08:11.339 --> 00:08:16.240]  And then Trump got banned on Twitter and Facebook and everywhere else.
[00:08:16.500 --> 00:08:20.740]  And they even took down his videos on January 6th saying, be peaceful when you go to the Capitol.
[00:08:21.100 --> 00:08:28.579]  And then later when he said, don't go in, don't be violent, they even removed that so that it couldn't be shown that he was not guilty of what they claimed.
[00:08:28.680 --> 00:08:30.620]  So that's what's scary about censorship.
[00:08:31.290 --> 00:08:32.909]  They don't just silence what you're saying.
[00:08:33.190 --> 00:08:38.850]  They can then lie about you and build a straw man and misrepresent who you are, so they basically steal your identity.
[00:08:39.090 --> 00:08:44.610]  So it's been very refreshing to have Elon Musk bring me back on X despite all the attacks and demonization and boycotts.
[00:08:45.190 --> 00:08:49.269]  And now X is the most popular social media platform in the world, and it's dominating.
[00:08:49.629 --> 00:08:59.419]  And so the worm's turning, and humanity has a real hunger and quest for the For the right of not just to say what you want, but the right to hear what somebody else is saying.
[00:08:59.639 --> 00:09:06.299]  And so I'm just very blessed to be part of this major global discourse and have a lot of hope and faith for humanity.
[00:09:08.059 --> 00:09:12.460]  Yeah, I've become a free speech absolutist, and thus you are here with me.
[00:09:12.860 --> 00:09:26.840]  And I noticed that the DOJ put something out today about what they want to do with Google and YouTube, which is essentially dismantle the whole thing, which I think will create an interesting reaction from a very powerful company.
[00:09:26.899 --> 00:09:28.240]  I can't imagine them doing that.
[00:09:28.320 --> 00:09:31.039]  But my question to you is, you mentioned Musk.
[00:09:31.179 --> 00:09:43.539]  What do you think about what Musk said about the We're good to go.
[00:09:44.919 --> 00:09:57.340]  We're good to go.
[00:09:58.279 --> 00:10:07.799]  Even before some of the first cases came up where he just literally was on house arrest, basically, would just check himself in a few hours a day there in Florida to the jail.
[00:10:08.639 --> 00:10:17.320]  And I was told that basically they were using classic honeypots, but it's not enough to have a guy cheating on his wife like 60 years ago.
[00:10:17.460 --> 00:10:19.600]  Or then the new thing was, oh, the person's gay.
[00:10:20.639 --> 00:10:30.500]  And so in a lot of these elite circles, like Bohemian Grove and things, Powerful people go there literally to be inducted into kind of the rite of passage so that they are in the club.
[00:10:30.700 --> 00:10:31.919]  Even Nixon talked about it.
[00:10:32.000 --> 00:10:37.379]  He didn't do it. But he said people basically go there, and the tapes are out there of Nixon, to be in that club.
[00:10:37.460 --> 00:10:40.100]  Then they think they can trust you. Well, it's not enough to be closeted gay now.
[00:10:40.259 --> 00:10:41.320]  That's not enough dirt on you.
[00:10:41.539 --> 00:10:44.940]  They want you to have sex with underage teenage girls and boys.
[00:10:45.440 --> 00:10:49.120]  And they've been very, very good at just keeping it to a few 16- and 17-year-olds.
[00:10:49.240 --> 00:10:55.669]  But what we know about I think?
[00:11:13.610 --> 00:11:21.309]  And he was running that famously, reportedly in the UK, and how they've got control of the UK government with pedophilia.
[00:11:21.970 --> 00:11:23.929]  And so, Epstein...
[00:11:24.379 --> 00:11:32.019]  He's the most well-known person running one of these honeypot operations, but there's a lot of other organizations and groups that are doing it.
[00:11:32.460 --> 00:11:41.779]  In fact, my uncle on his deathbed 10 years ago told me in East Texas at the hospital, he's dying of pneumonia, and they got a really bad virus.
[00:11:41.860 --> 00:11:43.639]  He's a healthy guy, but it just looked like Popeye.
[00:11:43.700 --> 00:11:44.899]  He was in great shape, but it just killed him.
[00:11:45.340 --> 00:11:48.860]  And right before they put him on the ventilator, he'd already told me some of the stuff.
[00:11:48.919 --> 00:11:52.919]  He told my mom a lot more. I think?
[00:12:06.470 --> 00:12:07.909]  From Guatemala, little kids.
[00:12:08.049 --> 00:12:10.909]  And he didn't know what they were doing, but they wouldn't get specific.
[00:12:11.090 --> 00:12:12.190]  And he thought it was child trafficking.
[00:12:12.370 --> 00:12:14.169]  And so he quit and got out of it then.
[00:12:15.450 --> 00:12:16.870]  And that was in the late 80s.
[00:12:16.970 --> 00:12:22.529]  He did say that Reagan wasn't even aware of it because he was involved in communications and knew who was running it out of the White House.
[00:12:22.649 --> 00:12:24.149]  It was George Herbert Walker Bush, he told me.
[00:12:24.690 --> 00:12:26.710]  But that was that point for him.
[00:12:26.809 --> 00:12:28.690]  So this has been going on for a long time.
[00:12:28.769 --> 00:12:35.649]  I remember like 15 years ago, Russia banned orphans coming to the U.S. and Putin said some are in sex slavery.
[00:12:36.219 --> 00:12:39.960]  And so that sounds, those of us that aren't into that, unbelievable.
[00:12:40.240 --> 00:12:42.200]  But we see the sexualization of children.
[00:12:42.759 --> 00:12:53.620]  You know, the whole transgender thing is about, you know, sexualization of children and secret agreements in public schools where they don't tell the parents that they're convinced the kid to begin transitioning or believe they're transitioning.
[00:12:53.720 --> 00:12:57.120]  And they put secret files together and they have NGOs that come in.
[00:12:57.299 --> 00:13:01.720]  So this whole attack on our children and their innocence that Robert F. Kennedy Jr.
[00:13:01.799 --> 00:13:17.070]  is talking about is really massive and central to And so when Musk talks about that, he told, as you know, Tucker, he said, no, I know most of the people in the deep state, and I'm telling you, because we already know some of their names from the flights, like Bill Gates,
[00:13:17.269 --> 00:13:19.649]  the 30-something times, that...
[00:13:21.860 --> 00:13:22.960]  This is the deep state.
[00:13:23.159 --> 00:13:28.779]  And then you get into who basically was one of the biggest attendees there at Little St.
[00:13:28.879 --> 00:13:37.700]  John's Island. And of course the Zorro Ranch and other groups is the widow of Steve Jobs and best friends with Ghislaine Maxwell.
[00:13:38.000 --> 00:13:40.379]  So when you look at this power structure...
[00:13:41.650 --> 00:13:42.909]  It's just insane.
[00:13:43.190 --> 00:13:51.370]  And Bill Gates, we know, is into giving money to the top scientists and others to control scientific thoughts, and he spends billions every few years on media.
[00:13:51.529 --> 00:14:01.450]  When you see a big piece on him in the newspaper or online in the London Guardian or ABC News, a lot of times at the end they'll say, underwritten by the Bill and Melinda Gates Foundation.
[00:14:01.750 --> 00:14:06.990]  Now she's now left him and gotten out of the foundation, she said, mainly because of the Jeffrey Epstein thing.
[00:14:06.990 --> 00:14:23.610]  So we're waiting for the next big shoe to drop, but Clearly, they're using blackmail on scientists of the sexual nature, and that's why I believe the evidence shows that that's why Gates is so connected to that.
[00:14:24.250 --> 00:14:26.710]  And again, it's not like they even trick most of these people.
[00:14:27.190 --> 00:14:32.830]  Just like in the mafia, you've got to kill a few people in the Italian mafia to make your bones in La Cosa Nostra.
[00:14:33.769 --> 00:14:38.029]  Or the family. And then the Mexican Mafia and other mafias are, you know, Hell's Angels.
[00:14:38.549 --> 00:14:42.570]  You've got to commit some murders before you're really a made member because they can control you.
[00:14:42.769 --> 00:14:48.169]  They know that you'll do what you're told and they can destroy you anytime they want.
[00:14:48.529 --> 00:14:57.009]  Well, the rite of passage or the induction ceremony into this globalist cabal is generally pedophilia.
[00:14:58.139 --> 00:15:08.879]  I want to push back on the Bohemian Grove thing for a second, if you don't mind, because I've been practicing medicine here in Southern California for like 40, coming down to 40 years.
[00:15:09.000 --> 00:15:10.100]  Is it 40 years? Jesus.
[00:15:11.240 --> 00:15:23.720]  And maybe 20 years ago, I had a lot of 80 and 90-year-old patients who were former sort of part of the Reagan inner circle when he was governor of California.
[00:15:24.139 --> 00:15:26.600]  And they all used to go to Bohemian Grove.
[00:15:28.349 --> 00:15:33.730]  You know, right-leaning thing where they would go and hear lectures and stuff and just sort of hang out and smoke cigars.
[00:15:33.889 --> 00:15:35.409]  I don't know if it's been captured.
[00:15:35.409 --> 00:15:37.370]  I don't have any recent information about it.
[00:15:37.429 --> 00:15:42.389]  But I just want you to file that in your thinking that I actually had direct contact with a number of these guys.
[00:15:42.690 --> 00:15:45.149]  And they were not, as you described them, now.
[00:15:45.289 --> 00:15:46.590]  So it may be something different now.
[00:15:46.590 --> 00:15:49.110]  I don't know. But I want to circle.
[00:15:49.490 --> 00:15:52.649]  That's fascinating. So I can come back to it if you want to say something else now.
[00:15:52.690 --> 00:15:54.750]  But I would love to agree with you right now.
[00:15:55.820 --> 00:16:01.580]  I want to be clear. I'm the first person to ever successfully sneak into Bohemian Grove and get the Formation of Care ritual on tape.
[00:16:01.759 --> 00:16:04.340]  I saw Danny Glover when I was in there.
[00:16:04.480 --> 00:16:09.980]  I saw one of my, probably my favorite actor, one of my favorite actors, Clint Eastwood, when I was in there.
[00:16:10.440 --> 00:16:12.519]  There's a thousand members, a thousand guests.
[00:16:13.100 --> 00:16:21.139]  95% of it is just getting, you know, having fun, listening to music, and drinking in this beautiful old Redwood Grove there in Sedoma County on the Russian River.
[00:16:21.519 --> 00:16:32.200]  Richard Nixon, just type it in, Richard Nixon on Bohemian Grove, his famous tapes are on that, and he said it's the most GD, you know, faggy thing you've ever seen, and then...
[00:16:34.669 --> 00:16:37.929]  Helmut Schmidt wrote a book about it, talked about it.
[00:16:38.330 --> 00:16:52.049]  And so what I'm saying is, there is a group within that, and you can look up Bohemian Grove Homosexuality, and it's been news articles written about, if you want to get in the club of the club there, a bunch of that is going on.
[00:16:52.149 --> 00:16:55.049]  And of course, Mark Twain found that it wasn't like that in the 1870s.
[00:16:55.610 --> 00:16:59.110]  And then William Howard Taft, who was a Skull and Bones member and a president.
[00:16:59.330 --> 00:17:00.389]  The railroad got there.
[00:17:00.629 --> 00:17:01.690]  The Republicans took it over.
[00:17:01.870 --> 00:17:05.849]  It was more of a Skull and Bones spinoff for adults, kind of ultramasonic.
[00:17:06.450 --> 00:17:11.750]  But I was simply talking about, you know, used to it, you're cheating on your wife, we got dirt.
[00:17:11.849 --> 00:17:15.089]  And then it's okay, you did kind of a gay ritual like they do at Skull and Bones.
[00:17:15.190 --> 00:17:18.930]  That's come out. And they do it in like a vat of horse manure.
[00:17:19.509 --> 00:17:23.789]  That's even in The Good Shepherd that was directed and produced by...
[00:17:24.509 --> 00:17:26.170]  Robert De Niro with Matt Damon.
[00:17:26.309 --> 00:17:27.970]  And they've said that's very accurate.
[00:17:28.349 --> 00:17:30.829]  Of course, Anthony Sutton was the head Senate archivist.
[00:17:30.990 --> 00:17:34.130]  He got the documents for Charlotte Iserby, whose dad was a member of it.
[00:17:34.269 --> 00:17:35.670]  So that's why we know all that.
[00:17:35.769 --> 00:17:41.170]  But absolutely, most people going to Bohemian Grove are not in homosexual cults.
[00:17:42.279 --> 00:17:51.819]  Sorry, go ahead. And I want to cycle back, and you said you used a phrase about what you were exposed to growing up, how the world works.
[00:17:52.000 --> 00:17:55.359]  And then you also talked about your love of history.
[00:17:55.759 --> 00:18:08.619]  Given those two experiences, you know, you educated yourself about history, You said something like this always happens or whatever.
[00:18:08.759 --> 00:18:09.839]  I don't know what you meant quite by that.
[00:18:10.640 --> 00:18:17.319]  And how the world works. Help me understand what your theory is about our present moment within the grand historical sweep.
[00:18:17.849 --> 00:18:24.069]  Is this, you know, things history does, maybe it doesn't exactly repeat itself, but it sort of echoes, you know.
[00:18:24.269 --> 00:18:30.089]  And to me, it feels like this kind of thing that's happening now happens every 80 or so years.
[00:18:30.710 --> 00:18:31.950]  It's different always.
[00:18:32.349 --> 00:18:35.369]  I noticed something yesterday when I was thinking about it.
[00:18:35.970 --> 00:18:39.609]  Is that this kind of thing never happened before the printing press.
[00:18:40.309 --> 00:18:47.670]  And so technology clearly plays a role in how these things are executed and sort of brought to bear on a mass scale.
[00:18:47.869 --> 00:18:51.750]  And now we've never had such an efficient mass technology.
[00:18:51.950 --> 00:18:54.430]  How do you understand what's happening in the present moment?
[00:19:12.519 --> 00:19:21.079]  That's a great question. We're good to go.
[00:19:35.559 --> 00:19:39.559]  They believe we're about to transcend, but that most of us won't basically transcend in that.
[00:19:39.660 --> 00:19:44.099]  So they know a major change is coming, and the establishment wants to stay in power.
[00:19:44.359 --> 00:19:50.140]  And power groups, whether it's in ancient China or Europe or Mesoamerica, anywhere...
[00:19:50.950 --> 00:19:57.369]  Always you see a civilization rise, and then it gets powerful, and then it becomes decadent, and then it declines and collapses.
[00:19:57.829 --> 00:19:59.990]  And that can happen in different ways.
[00:20:00.349 --> 00:20:07.009]  Of course, there's the saying that hard times make strong men, strong men make good times, good times make weak men, weak men make bad times.
[00:20:07.490 --> 00:20:14.049]  And so if you read a lot of what the top thinkers think in the establishment, they talk about the end of history.
[00:20:14.539 --> 00:20:26.240]  And they want to have kind of a breakaway civilization of technocracy and elites that keep most of that secret from the public on their government and corporate reservations, kind of city-states within city-states.
[00:20:26.440 --> 00:20:33.299]  And then the nation-state dissolves away into a kind of a global order that's controlled by three major power blocks and then separate...
[00:20:34.119 --> 00:20:35.279]  Sub-blocks in that.
[00:20:35.980 --> 00:20:38.099]  And they kind of want the public distracted with video games.
[00:20:38.440 --> 00:20:42.079]  But does history tell you that's a likely scenario?
[00:20:42.779 --> 00:20:47.059]  And does your understanding of the way the world works indicate to you that that's how it's going?
[00:20:47.539 --> 00:20:50.259]  It could also be going that way and not work out.
[00:20:50.380 --> 00:20:52.799]  You know what I mean? History could tell you, no, no, no, this won't happen.
[00:20:53.380 --> 00:20:56.759]  Does history inform those perceptions you have?
[00:20:57.140 --> 00:20:58.259]  Well, I totally agree with you.
[00:20:58.279 --> 00:20:59.839]  The way you said it, I never heard that.
[00:21:00.959 --> 00:21:02.740]  History repeats somewhat.
[00:21:03.259 --> 00:21:06.279]  It's been said history rhymes, but I agree history echoes.
[00:21:07.319 --> 00:21:09.839]  And so let's be clear.
[00:21:10.180 --> 00:21:15.579]  I'm stating what the general thought in the different thought thinkers from different angles is.
[00:21:15.680 --> 00:21:17.839]  And of course, you're informed. You already know that probably more than I do.
[00:21:18.140 --> 00:21:20.680]  But I totally agree with what you were just kind of hinting at.
[00:21:21.279 --> 00:21:27.099]  And the globalists now, their main mouthpiece is the Atlantic, the Financial Times of London.
[00:21:27.539 --> 00:21:33.359]  I mean, those are really kind of the establishment mouthpieces, the Club of Rome, the CFR, the Trilateral Commission.
[00:21:33.559 --> 00:21:46.319]  They admit they're losing control, and their plan that they thought for this technocracy And this Things to Come that kind of H.G. Wells is one of the progenitors of this neo-eugenics, neo-liberal movement.
[00:21:46.319 --> 00:21:47.819]  He didn't just write science fiction.
[00:21:47.920 --> 00:21:50.859]  He wrote a lot of non-fiction like the New World Order and Things to Come.
[00:21:50.960 --> 00:21:52.759]  They made an early movie out of it for the day.
[00:21:52.819 --> 00:21:55.079]  It was incredibly professional.
[00:21:55.920 --> 00:22:01.690]  And So now their plan is actually not working.
[00:22:02.109 --> 00:22:11.089]  They also said corporate world government would be administered to end war and to redistribute wealth, not through communism, but through kind of a crony capitalist system.
[00:22:11.369 --> 00:22:14.150]  But of course, we've seen a bigger vertical integration of wealth.
[00:22:14.559 --> 00:22:18.200]  We've ever seen in history and these greedy groups basically pay no taxes.
[00:22:18.440 --> 00:22:20.160]  And so they have all this altruistic talk.
[00:22:20.599 --> 00:22:24.079]  They even admit it's falling apart because they all just ran off with the money.
[00:22:24.380 --> 00:22:27.819]  And now they think things are falling apart so bad that it's even mainstream news.
[00:22:27.940 --> 00:22:29.299]  I broke this, you know, decades ago.
[00:22:31.829 --> 00:22:35.210]  These top billionaires are all building huge bunkers in the middle of nowhere.
[00:22:35.950 --> 00:22:44.869]  Zuckerberg's got his in Kauai, and they are all, you know, just waiting to run to the hills and all have these huge escape yachts that aren't just for entertaining.
[00:22:45.789 --> 00:22:57.690]  And I mean, I knew from sources, I talked about this almost 18 years ago, I was with a big producer in Hollywood, and he went around and showed me the studios of James Cameron, making a movie with him.
[00:22:57.829 --> 00:23:00.450]  They said, oh, Cameron probably won't make many more movies, which he really hasn't.
[00:23:00.930 --> 00:23:02.130]  Because he thinks the end of the world's coming.
[00:23:02.190 --> 00:23:07.990]  He's gone to New Zealand and he was going to roll out all the hologram movie theaters and all this, but he just doesn't think it's going to matter.
[00:23:08.529 --> 00:23:19.230]  And then they told me later, I saw pieces of the news that, oh yeah, Cameron, Cameron, you know, has this fleet of ships, he says, looking for sunken ships, but really that's the tax write-off.
[00:23:19.390 --> 00:23:21.829]  So when everything collapses, he can escape to the ocean.
[00:23:22.089 --> 00:23:23.450]  Well, then now you see the headlines.
[00:23:23.690 --> 00:23:24.730]  The leech, you know, have the...
[00:23:25.920 --> 00:23:28.240]  Right. I hear what you're saying. And so that's my question.
[00:23:28.380 --> 00:23:32.099]  I'm asking you actually to kind of predict the future, what your feeling about the future is.
[00:23:32.140 --> 00:23:41.279]  Because I'm not really... I'm hearing you say that they think it's going to be a catastrophe or they think they're going to be able to centralize and end war and distribute wealth, that kind of thing.
[00:23:42.180 --> 00:23:45.579]  So my question to you is, is one of those...
[00:23:45.579 --> 00:23:47.559]  History is one of those outcomes...
[00:23:48.639 --> 00:23:50.859]  Likely, in your opinion, or are they just going to fail?
[00:23:50.980 --> 00:23:59.920]  It's just going to fail, and people are going to get back to taking care of their own families and their own communities and become hyper-localized, which is really the bromide for all this.
[00:24:00.140 --> 00:24:12.619]  What's your prediction? Well, I don't think that the establishment, which act like they're all unified, and they'll agree on certain policies and power grabs, but they're actually fighting with each other.
[00:24:13.480 --> 00:24:16.140]  They call themselves the Anglo-American establishment.
[00:24:17.090 --> 00:24:19.630]  And notice when Putin talks about the West, he calls it that.
[00:24:19.769 --> 00:24:26.230]  And that's an old term, but that's what they call themselves, kind of the British Empire merged with America and the West, and then kind of the EU is in the middle.
[00:24:26.609 --> 00:24:33.589]  And then China is the other big power block, and then Russia, junior to that, and you've got the Arab states and all the things that are happening.
[00:24:33.710 --> 00:24:35.650]  But absolutely, that really is the question.
[00:24:35.950 --> 00:24:37.509]  I believe we control our destiny.
[00:24:37.509 --> 00:24:40.750]  I'm seeing major signs everywhere of not just...
[00:24:41.490 --> 00:24:52.009]  The globalist plan for world government failing, and then there being giant wars due to, you know, the issues that are there, and not just problems they've caused.
[00:24:52.109 --> 00:25:03.450]  We've got plenty of problems the globalists didn't cause, and the technocrats didn't cause, versus people like Elon Musk coming in, admitting, you know, at the World Government Summit last year, put on with the WEF. He said, we want firewalls.
[00:25:03.450 --> 00:25:05.670]  We want You know, bulkheads and ships.
[00:25:05.789 --> 00:25:07.769]  We don't want a one-world government with centralized stuff.
[00:25:07.829 --> 00:25:14.609]  That always creates a nightmare. We want decentralization and then good ideas globally but also locally that people then adopt.
[00:25:14.690 --> 00:25:16.529]  Is that going to win? Is that going to happen?
[00:25:17.910 --> 00:25:20.509]  What's your prediction? I want you to put a bet down.
[00:25:20.630 --> 00:25:40.039]  I want to bet. I would give us about a 60% chance that we're able to stabilize the planet and be honest and release all these advanced technologies and things that the globalists see as disruptive and really not try to dumb people down and not try to have a destabilized population as easy to control.
[00:25:40.319 --> 00:25:44.440]  I believe we can turn the ship around so there's going to be some major crises, some serious wars.
[00:25:45.039 --> 00:25:50.259]  But I'd say about a 60% chance we don't kill each other in a bioweapon war or a nuclear war.
[00:25:50.539 --> 00:25:55.559]  And there's not going to be some utopia that I'm predicting, like, you know, the left or the globalists do.
[00:25:55.579 --> 00:26:10.140]  That's all a lie. But definitely a better course and way more positive, amazing times if people just get informed about issues and demand their rights and also work hard and get excited about innovation and excited about the future.
[00:26:10.140 --> 00:26:11.799]  I see a golden age, quite frankly.
[00:26:13.089 --> 00:26:14.529]  Well, you know, it's funny.
[00:26:14.609 --> 00:26:16.269]  I've heard that from various sources.
[00:26:16.490 --> 00:26:26.890]  And theoretically, your fourth turning, the book you described, that's kind of what they suggest, is that the generation that comes into the fourth turning is a heroic generation and will cause...
[00:26:26.890 --> 00:26:40.529]  I don't see the road out myself, but I do know that the enemy is over-centralization and that taking care of your own family, your own neighborhood, your own community has always been the answer.
