[00:00:00.000 --> 00:00:02.399]  Please welcome Yuval Noah Harari.
[00:05:28.860 --> 00:05:33.542]  Everything is virtual reality, but he doesn't have enough control.
[00:05:34.540 --> 00:05:44.867]  And there are a lot of people that live in these underground ghettos, and the globalists talk about the future, those of us that don't want to live in their compact 15 minute control grid prison cities.
[00:05:45.247 --> 00:05:48.489]  Well, we can just live in some ghettos somewhere if we can feed ourselves.
[00:05:49.009 --> 00:05:51.151]  Well, basically, this is in the future.
[00:05:51.831 --> 00:06:24.137]   And the villain, who is again, the utopian liberal on the surface, he Unfreezes a super criminal from the past played by Wesley Snipes So that he can come into the future and take out his political enemies And then of course the supervillain thinks that he will then be able using the the brain chip to just deactivate the supervillain But of course that doesn't go the way he thought it would so it's got false flag attacks in it It's got all the real stuff
[00:06:25.216 --> 00:06:31.778]  That governments throughout really modern history have been obsessed with but have also engaged in throughout history being recorded.
[00:06:31.878 --> 00:06:57.905]   And if you go back to the creation of the theoretical design of the Internet when it was declassified in 1960, it was created by government psychologists, psychiatrists at ARPA, DARPA, where you would indeed have computer terminals in public everywhere that would make sure your programming was going correctly and would surveil you And then they could surveil all of us in lifetime with handheld computers.
[00:06:58.166 --> 00:07:10.173]  They just said as soon as they could make systems small enough to do it, which they did, they would then use all of that to have the central computer AI systems control us and turn us into automatons.
[00:07:10.513 --> 00:07:14.555]  So again, they addict us to these devices.
[00:07:15.376 --> 00:07:23.348]   And then once we're totally programmed and addicted to the devices, They're not just entertainment things anymore.
[00:07:23.708 --> 00:07:25.570]  Now they are our watchmen.
[00:07:25.630 --> 00:07:26.771]  Now they are our controllers.
[00:07:27.111 --> 00:07:31.535]  Now they are our prison wardens, and we don't know how to live without them.
[00:07:31.575 --> 00:07:35.478]  If you look at Gen Z people and millennials, they are completely dependent on phones.
[00:07:35.698 --> 00:07:37.400]  Hell, I'm already completely dependent.
[00:07:37.540 --> 00:07:38.480]  They're incredibly useful.
[00:07:38.941 --> 00:07:43.965]  So they knew how to design these Trojan horses to make them very, very, very seductive.
[00:07:47.622 --> 00:07:55.928]  Please don't forget for all the great folks over here at Mug Club who've signed up at jonescrowder.com so that we get some of the funds and help support not just the great work of Steven Crowder and his crew, but us as well.
[00:07:56.108 --> 00:07:59.671]  And I want to thank you all for your support, and I'll see you next week right here at Mug Club.
