[00:00:15.521 --> 00:00:18.223]  InfoWars, tomorrow's news today.
[00:08:39.178 --> 00:08:41.800]  They've got to go in and have sex with underage children.
[00:08:42.441 --> 00:08:43.342]  And that's phase one.
[00:08:43.382 --> 00:08:44.943]  Then you got to slap them around.
[00:08:45.424 --> 00:08:48.326]  Then all this little 11 year old girl, she's a troublemaker.
[00:08:50.168 --> 00:08:51.089]  We want you to strangle her.
[00:08:52.010 --> 00:09:01.579]  And I've been telling you this for years because I learned about this growing up because I had family that had worked in intelligence and worked in special operations in the army.
[00:09:01.979 --> 00:09:03.661]  And they were telling me this when I was like seven years old.
[00:09:04.622 --> 00:09:05.682]  I've been on here 26 years.
[00:09:05.722 --> 00:09:06.483]  I told you all this.
[00:09:06.563 --> 00:09:12.084]  I mean, but I interviewed Ted Gunnarson, former head of the FBI for all of Southern California.
[00:09:12.445 --> 00:09:13.865]  He laid out the exact same stuff.
[00:09:14.485 --> 00:09:20.167]  And I mean, I got to tell you, when some of my family told me this, I respected them, but I just had trouble believing it.
[00:09:20.187 --> 00:09:22.888]  And when Ted Gunnarson told me, I was like, well, this is still over the top.
[00:09:23.308 --> 00:09:24.829]  And then now here we are in 2020, folks.
[00:09:24.869 --> 00:09:28.750]  So if you're freaked out by this, so am I. But I've met with
[00:09:30.689 --> 00:09:51.708]  High level executives of top defense contractors and top you name it and they've confirmed we're on target and that this is real that there's a dark side cult that uses us to compromise and there's everybody else that's not involved in it but it's just so crazy how do you even deal with it how do you tell somebody it's going on because no one will believe you it's so crazy
[00:09:52.944 --> 00:09:57.948]  But it's just like MS-13 makes you to become an actual member, not just an associate.
[00:09:57.988 --> 00:10:01.370]  You've got to go torture a young girl to death because that's seen as taboo.
[00:10:01.830 --> 00:10:06.734]  So just type in MS-13 tortured, you know, 11 year old girl to death and satanic ritual.
[00:10:06.934 --> 00:10:12.958]  You'll see thousands of articles about it and hundreds of known cases because that's how they get that group.
[00:10:13.338 --> 00:10:15.320]  They're just copying what the big boys do.
[00:10:16.957 --> 00:10:25.667]  So that's why if you're watching this on Saturday evening, it'll re-air looping into Sunday.
[00:10:27.008 --> 00:10:31.213]  You understand they're bringing in the big tech censorship because they're blackmailed.
[00:10:31.613 --> 00:10:32.614]  Pelosi's blackmailed.
[00:10:32.895 --> 00:10:33.776]  Hillary's blackmailed.
[00:10:33.996 --> 00:10:34.897]  Bill is blackmailed.
[00:10:36.584 --> 00:10:42.768]  And these groups go around seeing how many people they can blackmail to see how many people they can get under the control of their network.
[00:10:43.188 --> 00:10:49.813]  And again, people go and want the payoffs and want the power and they go, yeah, you gotta do this initiation so we know you're cool.
[00:10:50.273 --> 00:10:53.135]  You gotta get a hard-on, you gotta go in and screw a 10-year-old.
[00:10:54.276 --> 00:10:55.917]  So that's what this is, folks.
[00:10:55.937 --> 00:10:56.717]  This is not a game.
[00:10:57.458 --> 00:10:59.199]  This is the real world and this is America.
[00:11:00.620 --> 00:11:07.966]  Fighting for its literal survival against this foreign outside takeover, and Trump is finally laying out what it really is 14-15 days out from the election.
[00:11:08.626 --> 00:11:13.811]  So the article, Chai Com Dissident, predicts Hunter Biden laptop leak in September video.
[00:11:14.751 --> 00:11:19.595]  His credentials check out, the site checks out, he predicted it, all of it's come out, confirmed.
[00:11:20.256 --> 00:11:25.180]  The New York Post won't publish the new stuff because it's underage children and sex acts, appears to them.
[00:11:26.503 --> 00:11:30.265]  And I get it, but they should at least pixelate it and get it out because the FBI wouldn't.
[00:11:30.285 --> 00:11:34.948]  So this shows you what an incredible war our country is in.
[00:11:34.988 --> 00:11:35.989]  Here's Fox News.
[00:11:36.229 --> 00:11:41.152]  Source on Hunter Biden email chain verifies messages about Chinese investment firm.
[00:11:41.612 --> 00:11:42.513]  And no one's denying.
[00:11:43.113 --> 00:11:44.654]  The Bidens aren't denying all this is real.
[00:11:45.825 --> 00:11:46.366]  Exclusive!
[00:11:46.706 --> 00:11:47.827]  This is China Inc.
[00:11:47.967 --> 00:11:54.272]  Emails reveal Hunter Biden associates help communists align Chinese elite secure White House meetings.
[00:11:54.732 --> 00:11:55.213]  Bombshell!
[00:11:55.233 --> 00:12:00.036]  New York Post refuses to publish 25,000 Hunter pics as reports they include underage obsessions.
[00:12:00.497 --> 00:12:01.338]  Underage obsessions?
[00:12:01.858 --> 00:12:07.923]  It's him in the videos, in many of them, beating and torturing little girls.
[00:12:11.001 --> 00:12:12.182]  And it just goes on from there.
[00:12:12.562 --> 00:12:24.412]  We're going to lay all this out, but let's go to a few clips from the Chinese dissident news channel, Lude Media, and the individual that has the courage to expose this.
[00:12:24.992 --> 00:12:28.035]  This is the Chinese dissident introducing how the control works.
[00:12:28.055 --> 00:12:29.196]  Then we'll get to the key part.
[00:12:29.236 --> 00:12:29.556]  Here it is.
[00:12:41.903 --> 00:12:42.623]  You have to win.
[00:12:43.183 --> 00:12:46.424]  No matter what you do, you have to win this election.
[00:12:47.224 --> 00:12:54.806]  Otherwise, after you win, you have to listen to the CCP.
[00:12:54.886 --> 00:13:00.927]  It's really not just about the 1.4 billion people.
[00:13:01.007 --> 00:13:04.688]  The United Nations really wants to get rid of the United States.
[00:13:06.573 --> 00:13:13.599]  So now you understand why big tech, controlled by these very same compromised politicians for decades,
[00:13:24.141 --> 00:13:34.492]  He is so obsessed with blocking the White House, with blocking the Senate and House committees from even being able to talk about this online, because this is the end of them.
[00:13:35.053 --> 00:13:42.421]  This is the Chinese Communist blackmail rings that the globalist left helped them even set up to compromise Americans.
[00:13:43.285 --> 00:13:45.526]  So this isn't just the Communist Chinese doing this.
[00:13:45.866 --> 00:13:50.068]  This is this sick, incestuous, literally, relationship.
[00:13:50.868 --> 00:13:52.129]  So here's the key part.
[00:13:52.789 --> 00:13:56.351]  I was up here about two hours ago doing research on this on Saturday afternoon.
[00:13:56.371 --> 00:13:58.892]  I was talking to White House sources.
[00:13:58.932 --> 00:14:00.612]  I was talking to Fox News sources.
[00:14:01.113 --> 00:14:02.653]  I was talking to OAN sources.
[00:14:02.713 --> 00:14:04.834]  I was talking to New York sources.
[00:14:07.659 --> 00:14:16.167]  Just seeing all this confirmed, it's even in the news that the FBI covered this up, and indeed these videos are there, and indeed the Chinese dissidents, you know, broke it three weeks ago.
[00:14:18.389 --> 00:14:19.530]  And then even more is coming out.
[00:14:20.250 --> 00:14:28.437]  And then I get a call from Mike Adams, whose wife is Taiwanese, speaks fluent Chinese, they have businesses in Asia.
[00:14:29.278 --> 00:14:31.580]  And he says, hey, I've got a big breaking news story for you.
[00:14:32.340 --> 00:14:41.246]  We've gone through and watched a video of a Chinese dissident, and he doesn't just say extreme pedophilia, he says extreme violent pedophilia, torturing in Chinese.
[00:14:42.607 --> 00:14:44.448]  I said, funny, that's what I'm just now working on.
[00:14:44.748 --> 00:14:52.113]  So that's another person confirming, looking at this of what is in Chinese on it.
[00:14:52.674 --> 00:14:57.297]  And the full video again is at InfoWars.com in the Chai Com, Communist Chinese Dissident,
[00:14:58.558 --> 00:14:59.419]  Videos of abuse!
[00:14:59.439 --> 00:15:00.179]  One after another!
[00:15:27.731 --> 00:15:28.291]  Hunter Biden.
[00:15:28.311 --> 00:15:30.793]  This is yellow.
[00:15:30.833 --> 00:15:34.175]  Extremely yellow.
[00:15:34.195 --> 00:15:35.116]  Abuse of children.
[00:15:35.136 --> 00:15:36.037]  Extremely.
[00:15:36.057 --> 00:15:40.200]  Let people see that Chinese people are not human beings.
[00:15:42.608 --> 00:15:52.633]  Now I know you tune into this broadcast to get tomorrow's news today, next year's news today, and so you can have well-researched, incredibly connected info to try to make decisions for your own life.
[00:15:52.793 --> 00:15:57.695]  And you can see that the exact template we laid out 20 plus years ago is the real template.
[00:15:59.836 --> 00:16:04.618]  And that we're faithful Americans and faithful Christians that are here telling the truth.
[00:16:04.658 --> 00:16:08.179]  And we believe justice be done, may the heavens fall.
[00:16:08.400 --> 00:16:11.161]  We believe get all the dirt out there in the open, don't hide it.
[00:16:12.119 --> 00:16:12.960]  That's what we're doing right now.
[00:16:13.880 --> 00:16:23.667]  That said, decades and decades of multinational corporate work using China as a cutout, using China as a base of operations.
[00:16:23.847 --> 00:16:24.688]  It's not China.
[00:16:25.108 --> 00:16:26.429]  I'm not defending the Communist Chinese.
[00:16:26.449 --> 00:16:27.250]  They're horrible and evil.
[00:16:27.710 --> 00:16:34.315]  That's why they mesh with the globalists, but that's why they interface with these satanic globalists, but they're just being used, okay?
[00:16:35.179 --> 00:16:36.039]  They're very powerful.
[00:16:36.079 --> 00:16:36.899]  They're a big part of it.
[00:16:36.939 --> 00:16:39.020]  I'd say they're married to the New World Order.
[00:16:39.440 --> 00:16:43.701]  David Rockefeller went over there in the 70s with George Herbert Walker Bush and set all this up.
[00:16:43.741 --> 00:16:49.962]  But when you look at the blackmail, you look at the money laundering, you look at the one-sided trade deals that shut off U.S.
[00:16:49.982 --> 00:16:58.104]  business and then select middlemen get to go over to China and make millions a year apiece, that's what Trump's been talking about two months ago when he said, I'm about to
[00:16:59.221 --> 00:17:02.644]  In the prescription drug scam where you pay trouble what you should because of U.S.
[00:17:02.684 --> 00:17:03.364]  middlemen in China.
[00:17:03.905 --> 00:17:05.386]  We'll just bring it all back to the U.S.
[00:17:06.027 --> 00:17:07.528]  They're going to try to kill me, but that's the way it is.
[00:17:08.048 --> 00:17:09.249]  This is really happening.
[00:17:10.110 --> 00:17:14.454]  And so if you're siding against Trump and against Infowars, you're siding against your own interests.
[00:17:14.494 --> 00:17:20.278]  But that's how the media teaches people to hate themselves and go against their own basic interests.
[00:17:20.318 --> 00:17:22.060]  That's the mind control.
[00:17:22.981 --> 00:17:27.845]  That's the manipulation of the Communist Chinese on record are funding all this race war news.
[00:17:28.797 --> 00:17:30.418]  Does that mean there aren't serious racial issues?
[00:17:30.438 --> 00:17:32.880]  Does that mean sometimes black folks do bad things?
[00:17:32.940 --> 00:17:33.920]  White folks do bad things?
[00:17:33.980 --> 00:17:35.561]  Yeah, but we're Americans.
[00:17:35.601 --> 00:17:36.302]  This is our ship.
[00:17:36.342 --> 00:17:37.022]  This is our thing.
[00:17:38.583 --> 00:17:42.066]  It's being attacked from outside by Communist China.
[00:17:42.106 --> 00:17:45.488]  That's three million Muslims in death camps, a million Christians, a million Buddhists.
[00:17:45.548 --> 00:17:50.311]  That's five million people in slave camps having their organs harvested and it's all on record.
[00:17:50.531 --> 00:17:56.095]  But the left doesn't say a damn thing about them because Communist China is the cutout of the globalist
[00:17:56.874 --> 00:17:58.315]  To come in and take over this country.
[00:17:58.575 --> 00:18:01.277]  And they launched the hysteria with the COVID.
[00:18:01.657 --> 00:18:03.238]  And they launched the censorship with the COVID.
[00:18:03.458 --> 00:18:04.579]  And they launched the lockdown.
[00:18:04.819 --> 00:18:06.720]  And they launched the WHO as the authority.
[00:18:07.021 --> 00:18:13.625]  Because it comes out in this report and others, I don't just believe this dissident, who's been proven right, with his predictions and more.
[00:18:14.525 --> 00:18:22.671]  I know China has infiltrated, not with money, but with payoffs, behind the scenes and sex operations, the UN.
[00:18:24.019 --> 00:18:26.000]  Which is already set by Globalist anyway, so it wasn't hard.
[00:18:26.500 --> 00:18:30.501]  I know they've taken over the Democratic Party and part of the Republicans and Big Tech.
[00:18:31.781 --> 00:18:33.082]  So that's why they're so arrogant.
[00:18:33.122 --> 00:18:34.122]  That's why they're trying this.
[00:18:34.142 --> 00:18:38.724]  That's why the Washington Post has headlines that Xi Jinping must destroy Trump to save America.
[00:18:39.104 --> 00:18:42.745]  These people are advertising their treason publicly.
[00:18:43.585 --> 00:18:45.226]  This is the New World War.
[00:18:45.806 --> 00:18:47.687]  This is economic and cultural war.
[00:18:48.807 --> 00:18:51.428]  And this is Hunter Biden
[00:18:52.589 --> 00:19:00.440]  So arrogant, so crazy, with all these laptops, famously leaving laptops, rental cars, leaving his clothes at airports, drugged out of his mind.
[00:19:01.567 --> 00:19:04.028]  Huge amounts of cocaine and methamphetamines.
[00:19:04.128 --> 00:19:05.089]  All his teeth fell out.
[00:19:05.509 --> 00:19:10.832]  I mean, he's a crackhead, but he's the go-between bag man for his dad and Obama.
[00:19:11.592 --> 00:19:17.376]  And so the bag man took his laptop into a Mac store, didn't even care to come back and get it.
[00:19:18.176 --> 00:19:21.758]  And the Mac store goes in and looks at it and it's like, what the hell is this?
[00:19:22.238 --> 00:19:25.400]  Hunter Biden is torturing little girls?
[00:19:26.420 --> 00:19:30.903]  And the guy got so scared, he went to the FBI and the FBI did nothing.
[00:19:31.823 --> 00:19:36.905]  Let's see, people inside the FBI, who are patriots, they leaked it to Rudolph Giuliani.
[00:19:37.145 --> 00:19:40.106]  So there's a civil war within there as well.
[00:19:40.146 --> 00:19:43.987]  But that's how insane all of this is, that it's all confirmed.
[00:19:44.328 --> 00:19:45.348]  What's on the laptop?
[00:19:45.968 --> 00:19:46.829]  What's going on?
[00:19:47.269 --> 00:19:48.029]  The blackmail?
[00:19:48.349 --> 00:19:48.929]  The Chinese?
[00:19:49.289 --> 00:19:50.430]  I mean, separately.
[00:19:51.530 --> 00:19:58.313]  Why do you think two years ago, Biden got up at the CFR and said, there was a criminal investigation, we'll play that clip next,
[00:19:59.192 --> 00:20:07.639]  There was a criminal investigation of my son and Burisma, so I ordered them to shut it down, and son of a bitch they did, and they got their billion dollars.
[00:20:08.499 --> 00:20:13.343]  Because he was implicating Obama, and saying, if I go down, you all go down.
[00:20:13.403 --> 00:20:19.208]  That's why he hides it in plain view, just like Hunter goes into a dungeon and tortures little kids.
[00:20:21.650 --> 00:20:25.573]  It's about how wild and crazy and evil these people are.
[00:20:26.687 --> 00:20:34.511]  So here's what Biden talked about having the prosecutor that was investigating him for billions stolen from the people of Ukraine by overcharging him for gas.
[00:20:34.771 --> 00:20:35.511]  Here's what he had to say.
[00:20:35.832 --> 00:20:40.614]  They were walking out to the press conference and I said, no, I said, I'm not going to, we're not going to give you the billion dollars.
[00:20:41.534 --> 00:20:42.915]  They said, you have no authority.
[00:20:42.935 --> 00:20:43.735]  You're not the president.
[00:20:43.776 --> 00:20:45.216]  The president said, I said, call him.
[00:20:46.917 --> 00:20:48.818]  I said, I'm telling you, you're not getting a billion dollars.
[00:20:49.538 --> 00:20:50.779]  I said, you're not getting a billion.
[00:20:50.819 --> 00:20:51.719]  I'm going to be leaving here.
[00:20:51.739 --> 00:20:53.100]  And I think it was what, six hours.
[00:20:53.160 --> 00:20:54.681]  I look, I said, I'm leaving in six hours.
[00:20:55.208 --> 00:20:57.555]  If the prosecutor's not fired, you're not getting the money.
[00:20:58.277 --> 00:20:59.119]  Oh, son of a bitch!
[00:21:00.626 --> 00:21:01.226]  Got fired.
[00:21:01.487 --> 00:21:03.988]  So now you see how this system operates.
[00:21:04.008 --> 00:21:05.549]  Here's another headline from National File.
[00:21:05.890 --> 00:21:12.614]  Reports Hunter Biden's hard drive revealed underage obsessions, FBI assigned child porn investigator, but it went nowhere.
[00:21:13.295 --> 00:21:13.755]  Right, Bart?
[00:21:13.895 --> 00:21:14.235]  Emails.
[00:21:14.275 --> 00:21:19.439]  Burisma advisor told Hunter Biden his ultimate purpose was to close down investigations.
[00:21:19.479 --> 00:21:20.499]  We want to meet with your father.
[00:21:20.920 --> 00:21:22.060]  We want to end investigations.
[00:21:22.080 --> 00:21:23.361]  We want the prosecutor over us.
[00:21:23.702 --> 00:21:24.082]  Fired.
[00:21:24.162 --> 00:21:28.365]  It's all in the emails and confirmed to be real.
[00:21:29.292 --> 00:21:34.196]  But the media and big tech won't cover it and are actively censoring it.
[00:21:35.137 --> 00:21:36.078]  And Giuliani's right.
[00:21:36.658 --> 00:21:44.765]  Hunter Biden's emails prove the family's been selling Joe's office to the highest bidder for the 40 plus years he's been in power.
[00:21:45.913 --> 00:21:48.494]  And that's why we move now to the internet censorship.
[00:21:49.154 --> 00:21:57.477]  These crooks couldn't get away with this unless big tech that they'd put in power, they'd give them monopolies, and they'd let surveil you, and they'd let control you get away with this.
[00:21:57.937 --> 00:22:02.599]  So now Jack Dorsey admits censorship of New York Post was wrong, but stands by the decision to censor.
[00:22:03.799 --> 00:22:05.860]  Classic doublespeak.
[00:22:07.210 --> 00:22:17.218]  Joe Rogan comes out and asks, why is the media ignoring child trafficking with 10 plus fold increase in busting huge child pedophile rings that barely get any coverage?
[00:22:18.599 --> 00:22:20.521]  And the answer is because there's a bigger agenda.
[00:22:21.021 --> 00:22:24.504]  You look at Bill Gates hanging out with Jeffrey Epstein and their own blackmail operation.
[00:22:26.377 --> 00:22:36.121]  You look at all these top scientists over the NIH and over the National Health Service of England and over the UN, all on these planes with these underage kids and the drugs and the sex.
[00:22:36.641 --> 00:22:48.386]  That's how Bill Gates comes out, not just his money, but has everyone accept his money to let him run the vaccine agenda, to cover up when they give people polio to the vaccines or steroids to the vaccines.
[00:22:48.646 --> 00:22:53.768]  I mean, he's been kicked out of 17 countries now, including India, because they got caught
[00:22:54.568 --> 00:22:57.896]  Giving kids cancer and other diseases through the damn vaccines.
[00:22:57.936 --> 00:22:58.818]  This is eugenics.
[00:22:59.439 --> 00:23:01.564]  Because Bill Gates doesn't want to have sex with your children.
[00:23:02.779 --> 00:23:03.900]  No evidence of that, we've seen.
[00:23:04.260 --> 00:23:09.202]  He wants to infect them and rape them with chemical and biological agents.
[00:23:09.322 --> 00:23:11.704]  And isn't that what Joe Biden wants?
[00:23:11.984 --> 00:23:20.989]  You know, you can ask yourself when he's sniffing kids and hugging them and saying they turn him on and doing all this weird pervert stuff and grabbing people's wives that he's just an out of control maniac.
[00:23:21.009 --> 00:23:27.032]  But he, during the town hall softball event last week, was asked
[00:23:28.439 --> 00:23:31.120]  What do you do if my eight-year-old wants his testicles cut off?
[00:23:31.601 --> 00:23:32.761]  He says, oh, that's love.
[00:23:33.062 --> 00:23:33.522]  I'll do that.
[00:23:33.542 --> 00:23:34.202]  It's so loving.
[00:23:34.562 --> 00:23:42.507]  No, to take a child, to manipulate them, to convince them to change their gender when they're not of age to make that decision is child abuse.
[00:23:42.907 --> 00:23:48.190]  So imagine if I told you there's a cult out there that's already got millions of little boys worldwide to sever their genitals.
[00:23:48.630 --> 00:23:51.652]  And in some areas of Europe, eight's the new age to chop their balls off.
[00:23:52.739 --> 00:23:58.182]  Can't drive a car until you're 16, but you can be tricked into this, especially if you're autistic, for all the vaccines and drugs.
[00:23:58.482 --> 00:23:59.003]  And that's it.
[00:23:59.063 --> 00:24:07.507]  So he's openly wanting to mutilate more children's testicles and have taxpayers pay for it when the UN admits it's all a depopulation program.
[00:24:07.807 --> 00:24:08.828]  Here's a clip of what he had to say.
[00:24:09.308 --> 00:24:15.572]  The idea that an 8-year-old child or a 10-year-old child decides, you know, I decided I want to be transgender.
[00:24:16.052 --> 00:24:17.313]  That's what I think I'd like to be.
[00:24:17.333 --> 00:24:19.034]  It'll make my life a lot easier.
[00:24:19.977 --> 00:24:22.779]  There should be zero discrimination.
[00:24:23.239 --> 00:24:28.302]  What's happening is too many transgender women of color are being murdered.
[00:24:28.962 --> 00:24:29.843]  They're being murdered.
[00:24:31.185 --> 00:24:32.786]  I mean, I think it's up to now 17.
[00:24:32.846 --> 00:24:33.907]  Don't hold me to that number.
[00:24:33.967 --> 00:24:36.648]  But it's higher now?
[00:24:37.389 --> 00:24:38.729]  And that's just this year.
[00:24:38.829 --> 00:24:54.198]  And so, I promise you, there is no reason to suggest that there should be any right denied your daughter or daughters, whichever, one or two, one, your daughter, that your other daughter has a right to be and do.
[00:24:54.658 --> 00:24:54.959]  None.
[00:24:55.119 --> 00:24:55.439]  Zero.
