[00:00:02.619 --> 00:00:03.520]  We're good to go.
[00:12:47.090 --> 00:12:47.870]  That's the only thing.
[00:12:47.950 --> 00:12:51.470]  He's never been convicted of that, not even charged with that.
[00:12:52.269 --> 00:12:54.710]  So, of course, they're desperate.
[00:12:54.909 --> 00:12:56.070]  Of course, they're not going to stop.
[00:12:56.250 --> 00:13:05.190]  Of course, they've committed all these crimes, and they've signed executive orders for martial law and using the military to kill citizens, whoever, again, is running the Obama administration.
[00:13:06.460 --> 00:13:09.820]  Harris, Biden, White House right now where she was selected and appointed.
[00:13:09.980 --> 00:13:10.440]  That's the coup.
[00:13:10.580 --> 00:13:11.220]  It's already in place.
[00:13:11.379 --> 00:13:12.620]  It's not going to try to give up.
[00:13:12.759 --> 00:13:16.139]  They've authorized the military for civil unrest and killing citizens.
[00:13:16.159 --> 00:13:20.559]  While they say Trump's doing that, it's just wild.
[00:13:20.740 --> 00:13:24.120]  They take a statement like, hey, you want to fight war so much, you go fight it.
[00:13:24.159 --> 00:13:24.899]  You face the guns.
[00:13:25.080 --> 00:13:26.360]  That's a standard cliche about...
[00:13:27.149 --> 00:13:31.750]  People that are anti-war that say to hawk politicians, why don't you go fight it, old man, old woman?
[00:13:31.889 --> 00:13:33.250]  It's not threatening Liz Cheney.
[00:13:33.350 --> 00:13:41.149]  And now the Arizona Democrat AG is investigating Trump criminally for his war hawk comments as a death threat.
[00:13:42.070 --> 00:13:44.990]  So they're cornered.
[00:13:46.490 --> 00:13:47.370]  They have nothing to lose.
[00:13:48.110 --> 00:13:49.190]  They're going all out.
[00:13:49.330 --> 00:13:51.210]  So here's the big first chunk I want to cover.
[00:13:51.330 --> 00:14:03.070]  That's kind of a synopsis here on this live emergency transmission from the fledgling genesis point of the Alex Jones network, alexjones.network on the web.
[00:14:03.450 --> 00:14:06.429]  And that's being built up and updated and expanded.
[00:14:06.610 --> 00:14:09.370]  And then, of course, on X to follow us at AJNLive.
[00:14:09.730 --> 00:14:10.750]  Very key to do that.
[00:14:12.470 --> 00:14:21.769]  Because during this contested election, during the 76 days from the time he gets elected, if he is, until he gets inaugurated, they've said civil war conditions.
[00:14:22.330 --> 00:14:23.730]  James Carville said they want...
[00:14:25.049 --> 00:14:28.470]  Armed uprisings by black people because Trump's coming to kill you with no evidence.
[00:14:28.669 --> 00:14:33.809]  I mean, they're the ones throwing the violence and the gasoline on the fire.
[00:14:33.950 --> 00:14:36.830]  They're the ones that burn down cities and then say mostly peaceful.
[00:14:36.850 --> 00:14:39.590]  They're the ones that run Antifa and all the thugs.
[00:14:39.690 --> 00:14:43.149]  And they're the ones that do the lawfare and the censorship and the lawsuits and the control and the...
[00:14:43.990 --> 00:14:45.090]  We all know that.
[00:14:45.210 --> 00:14:46.970]  And there's a huge awakening, not just here, but worldwide.
[00:14:47.549 --> 00:14:58.070]  Globalists admit in their own leaked documents, and hell, even the Financial Times of London, one of their main mouthpieces, that there's a worldwide awakening to them, that they've got a big problem, and that almost no one believes the corporate media.
[00:14:59.789 --> 00:15:05.309]  So, continuing here, I want to play the clip from Patrick Byrne.
[00:15:06.370 --> 00:15:07.110]  Here's the headline.
[00:15:07.269 --> 00:15:08.830]  Bad news, Harris-Obama.
[00:15:23.740 --> 00:15:25.559]  That's confirmed and true.
[00:15:26.620 --> 00:15:27.580]  Republic being overthrown.
[00:15:27.799 --> 00:15:30.980]  Our one chance equals overwhelming the rigged machines.
[00:15:31.120 --> 00:15:31.740]  Retweet.
[00:15:32.440 --> 00:15:39.860]  Yeah, and I could spend an hour explaining why he's right each piece of this and how we have the background, and I trust him from his sources.
[00:15:40.159 --> 00:15:43.820]  He's never been wrong on what his sources have told him.
[00:15:45.259 --> 00:15:49.659]  But I can see everything he's saying already out there, and I see their statements already.
[00:15:49.659 --> 00:15:50.159]  They're arrogant.
[00:15:51.120 --> 00:15:54.639]  And we saw it again in 2020, as I mentioned earlier, from Pelosi and others.
[00:15:55.360 --> 00:15:56.539]  He will not be allowed to be president.
[00:15:56.700 --> 00:15:57.220]  Nope, doesn't matter.
[00:15:57.279 --> 00:15:57.700]  He'll be gone.
[00:15:57.799 --> 00:15:59.279]  We'll have the votes we need, even if it's after election day.
[00:15:59.340 --> 00:15:59.620]  Don't worry.
[00:15:59.779 --> 00:16:00.419]  He's gone 100%.
[00:16:00.419 --> 00:16:00.720]  Don't worry.
[00:16:00.820 --> 00:16:01.159]  It's done.
[00:16:04.879 --> 00:16:08.259]  So, we've got to ask if they do steal it, what's going to happen?
[00:16:08.259 --> 00:16:09.899]  Well, they're going to stage January 6th.
[00:16:10.559 --> 00:16:31.080]  Much bigger, or going to try to, to then outlaw questioning them and say it's terrorism to question an election, which the Obama, it was his third administration with Biden, now he's got a new one with his fourth, if he steals this, put in the June report in 2021 saying questioning elections is white supremacy and white supremacy is terrorism.
[00:16:31.360 --> 00:16:34.179]  And then questioning open borders, questioning...
[00:16:37.859 --> 00:16:40.860]  Lockdowns, questioning forced injections, that's all in the report.
[00:16:41.279 --> 00:16:49.120]  So they've been setting this up for a long time, years out, knowing this was coming, and then getting the military ready to come out with the American people and bring in martial law.
[00:16:49.200 --> 00:16:56.460]  But it needs to be done under the auspices of quelling the riots and quelling violence that's happening, but isn't happening yet.
[00:16:57.679 --> 00:17:00.779]  So what are they going to stage or provocateur to get us to that point?
[00:17:03.110 --> 00:17:20.549]  So when Burns says the one chance is total landslide, even if they've got 500,000-plus people that aren't voters, they're leaving on the rolls to steal Michigan, if Trump wins by 60%,
[00:17:20.549 --> 00:17:23.349]  65%, even with fraud, you can then do the math.
[00:17:24.359 --> 00:17:30.160]  And if there's, you know, millions of voters in Michigan above what there were registered, no one will buy that.
[00:17:30.680 --> 00:17:33.180]  You go, wait, they only have 500,000, now you're saying millions.
[00:17:33.319 --> 00:17:53.880]  Well, this is in NBC News, ABC News, but in Michigan, never hit the national news yet, that I've seen, maybe it has, I haven't seen it, nothing but read headlines, you know, probably eight hours a day, that Of the 500,000 that aren't voters but are allowed to vote,
[00:17:54.220 --> 00:17:56.619]  most of them are just totally fake.
[00:17:57.960 --> 00:18:05.859]  If not all, they're having cases where those people are voting over and over and over again, thousands of times apiece.
[00:18:07.200 --> 00:18:13.019]  So they may be so arrogant and say like 100 million people vote for Harris in Michigan and it doesn't matter that there's only...
[00:18:14.309 --> 00:18:15.549]  You know, 8 million, 10 million.
[00:18:15.730 --> 00:18:16.430]  How many people live in Michigan?
[00:18:16.609 --> 00:18:19.609]  I don't know the number, but I mean, maybe they'll say a billion people voted for her.
[00:18:19.750 --> 00:18:23.069]  I mean, maybe they'll say 80 trillion people vote for her in the national election.
[00:18:23.190 --> 00:18:27.170]  They go, hey, Trump lost by 99.9% because 85 trillion people voted.
[00:18:27.170 --> 00:18:29.230]  I mean, for Harris.
[00:18:29.410 --> 00:18:30.950]  I mean, that's, you know, two men can have a baby.
[00:18:35.220 --> 00:18:36.559]  You know, why not?
[00:18:37.000 --> 00:18:39.599]  So, Harris is the smartest person ever.
[00:18:40.359 --> 00:18:42.420]  Biden's the smartest attack, smartest person in the world.
[00:18:42.480 --> 00:18:43.240]  This is the best Biden.
[00:18:43.359 --> 00:18:46.099]  I mean, why not when you're living in a la-la land like this?
[00:18:46.160 --> 00:18:47.960]  So there's so many angles to this.
[00:18:48.500 --> 00:18:50.339]  But they've said they're not going to accept Trump.
[00:18:50.420 --> 00:18:51.940]  They've said they're not going to certify Trump.
[00:18:53.119 --> 00:18:55.619]  They've said that they're going to do all of this.
[00:18:56.180 --> 00:18:58.160]  They said they're going to create civil war conditions.
[00:18:58.339 --> 00:19:10.180]  And now we're seeing fraud and garbage and the passcodes given out and just massive fake voting and the Democrats admitting illegals are voting and federal judges saying they can and the Supreme Court saying one state can't.
[00:19:10.460 --> 00:19:13.839]  So at least, as bad as all this is, the mask is off.
[00:19:14.440 --> 00:19:17.180]  The bad guys are being forced out into the open.
[00:19:17.940 --> 00:19:22.849]  And So, we need to be calm.
[00:19:23.029 --> 00:19:23.930]  We're obviously not for violence.
[00:19:24.109 --> 00:19:26.049]  They've already cast us as violent.
[00:19:26.309 --> 00:19:27.730]  They already said we're going to be violent.
[00:19:28.390 --> 00:19:30.329]  While they build up and get ready for violence.
[00:19:30.849 --> 00:19:32.670]  So, I don't know what's going to happen.
[00:19:33.410 --> 00:19:38.210]  They could either have us all watching these battleground states and then they steal Texas and flip it.
[00:19:39.150 --> 00:19:40.029]  And then they win.
[00:19:40.230 --> 00:19:41.269]  It doesn't matter about the battlegrounds.
[00:19:41.609 --> 00:19:44.289]  They've sure been creeping around and acting like that and bragging that's going to happen.
[00:19:44.430 --> 00:19:45.289]  I don't know if they can do it.
[00:19:45.490 --> 00:19:48.349]  But that's their dark horse.
[00:19:48.470 --> 00:19:49.809]  That's their trick pony.
[00:19:50.009 --> 00:19:50.450]  That's their...
[00:19:53.470 --> 00:19:54.569]  Real upset thing.
[00:19:54.730 --> 00:19:55.289]  I'm not predicting.
[00:19:55.430 --> 00:19:58.509]  I'm saying they're certainly telegraphing a lot of activity around that.
[00:19:59.710 --> 00:20:06.549]  And they can just outright steal some of the battlegrounds, the spot of the poll showing the opposite, and say she's the winner early.
[00:20:06.609 --> 00:20:07.569]  I don't think that's going to happen.
[00:20:07.890 --> 00:20:14.089]  No, they prepared and said, and Jamie Raskin months ago set up an event like a week and a half after.
[00:20:14.230 --> 00:20:15.549]  It's like November 16th, I think.
[00:20:15.670 --> 00:20:16.349]  You can look it up.
[00:20:16.849 --> 00:20:18.190]  We've covered it on air with Amy Wolfe.
[00:20:18.750 --> 00:20:22.750]  You know, America in crisis, chaos, undecided election symposium.
[00:20:24.130 --> 00:20:25.349]  He's one of their key strategists.
[00:20:25.569 --> 00:20:35.069]  So they're already having symposiums set in the middle of November about, oh, undecided, American chaos, and then they're already saying it's going to be chaos, it's going to be Civil War, and all the movies and all the crap.
[00:20:35.269 --> 00:20:42.690]  So 90% of the indicators pointed to that before the election started with early voting a month ago.
[00:20:42.789 --> 00:20:49.849]  And as we get closer, and already half the folks in America have voted, so it's basically already in the third quarter here.
[00:20:52.039 --> 00:20:55.680]  Of this football game, that's what everything points at.
[00:20:56.720 --> 00:21:13.579]  And if I had to make a guess, they'll just drag out these key states, stage Republicans being violent, activate their Antifa and Islamists and burn down half the country,
[00:21:13.619 --> 00:21:18.619]  and then try to put enough pressure on the Supreme Court and everybody not to certify a Trump victory.
[00:21:19.309 --> 00:21:21.130]  And they've said that's their plan.
[00:21:21.349 --> 00:21:23.869]  So it's not like I'm like saying, oh, that's probably what's going to happen.
[00:21:23.930 --> 00:21:25.750]  And then if it happens, God, how did Jones know this again?
[00:21:27.109 --> 00:21:30.950]  And I understand it's scary to sit around and talk like this.
[00:21:31.589 --> 00:21:34.650]  I understand it's not fun that we're in this position.
[00:21:35.230 --> 00:21:42.529]  But if you don't point out they've been pre-programming all this, then as they roll out each new stage of it, it's like...
[00:21:46.609 --> 00:22:02.069]  If you're a high school teacher and you know they're doing rehearsals of Romeo and Juliet, and then you don't even need to read the high school bulletin, you know, well, I bet this year or this quarter or this semester or this half year,
[00:22:02.329 --> 00:22:05.089]  the play that they're doing is Romeo and Juliet.
[00:22:06.750 --> 00:22:08.710]  And I mean, so it's that script.
[00:22:08.789 --> 00:22:15.339]  I mean, we've been watching them dress rehearsal, And practice all this stuff and say it's going to happen.
[00:22:16.000 --> 00:22:17.480]  And then now it's happening.
[00:22:18.660 --> 00:22:20.500]  And other people just want to say, we'll see.
[00:22:20.640 --> 00:22:21.319]  Who knows?
[00:22:22.279 --> 00:22:26.019]  And then I see 30 clips a day of the Democrats saying we're not going to accept it.
[00:22:26.079 --> 00:22:26.720]  We're going to have a civil war.
[00:22:26.819 --> 00:22:27.920]  We're going to have armed uprisings.
[00:22:28.059 --> 00:22:29.559]  Oh, but the Republicans are going to kill us.
[00:22:30.480 --> 00:22:34.960]  And it just sounds like, to me, they're going to try to start a fight and start a civil war and then brand us as the terrorists.
[00:22:36.079 --> 00:22:41.650]  To me, it just seems like we should be exposing that We should be talking about that.
[00:22:42.049 --> 00:22:48.990]  We should be discussing that and trying to get ahead of that.
[00:22:50.970 --> 00:23:07.309]  So I'm going to air the Patrick Byrne comments, and then I'm going to back-to-back play Greg Reese's new vote fraud report, and then I'm going to come back and get into all the technicals and the news and the rest of it.
[00:23:07.309 --> 00:23:09.130]  But I'm going to explain to the hardcore viewers right now.
[00:23:10.430 --> 00:23:25.349]  The fact that you're hovering around Infowars.com, the fact that you're hovering around Infowars on X, the fact that you're hovering around Relox Jones or at AJN Live, you're the proud folks that are really on target and know how serious the world is.
[00:23:25.490 --> 00:23:29.670]  You're not focused on football or Netflix or golf right now.
[00:23:29.690 --> 00:23:31.049]  I'm not saying you're bad if you like that stuff.
[00:23:31.049 --> 00:23:31.589]  I like it too.
[00:23:32.950 --> 00:23:46.450]  You're focused on your future and a total totalitarian takeover that's already happened We're good to go.
[00:23:49.460 --> 00:23:50.920]  But the whole thing's illegal to begin with.
[00:23:51.200 --> 00:23:54.400]  So they're just trying to continue on their coup and expand it.
[00:23:54.500 --> 00:23:57.900]  And because there's an awakening to it, they want to clamp down even harder once they get in.
[00:23:58.079 --> 00:24:02.619]  And she said again yesterday, price controls, seizing people's businesses.
[00:24:02.839 --> 00:24:10.059]  I mean, they're going to go, if you think you've seen totalitarianism out of the left so far in America, they're all globalist programmed and controlled.
[00:24:10.259 --> 00:24:14.240]  We can look at other countries, Australia and Europe and other places and see where they are a few years ahead.
[00:24:14.420 --> 00:24:17.579]  It gets 1984 on steroids.
[00:24:19.620 --> 00:24:23.920]  You know, it's illegal to alter an official White House transcript of a president's address.
[00:24:24.740 --> 00:24:25.880]  Federal law, I'll show it to you in a minute.
[00:24:26.339 --> 00:24:29.019]  White House altered a transcript of Biden's garbage remark.
[00:24:29.180 --> 00:24:32.000]  AP, they admit, even AP admits, they altered it.
[00:24:32.140 --> 00:24:33.359]  The head guy said, it's not my fault.
[00:24:33.400 --> 00:24:35.180]  I was ordered to do it because he could get charged with a felony.
[00:24:35.839 --> 00:24:37.500]  And then AP goes, yeah, they just altered it.
[00:24:37.519 --> 00:24:37.819]  Big deal.
[00:24:38.220 --> 00:24:39.019]  Justice Department will do nothing.
[00:24:39.740 --> 00:24:41.859]  Now, you can say, well, let them censor.
[00:24:41.940 --> 00:24:42.579]  We've exposed them.
[00:24:42.680 --> 00:24:43.380]  It's their right to do it.
[00:24:43.460 --> 00:24:44.220]  Yeah, we know they did it.
[00:24:44.779 --> 00:24:49.460]  But the point is, they pass a law like that, and then when they violate it, it's okay.
[00:24:49.960 --> 00:24:55.700]  But that's 1984, when they're going in and saying, oh, we didn't really call you garbage.
[00:24:56.319 --> 00:24:59.200]  And then when they say, Trump said, put her in a firing squad and kill Cheney.
[00:24:59.339 --> 00:25:06.740]  No, he said, if she loves war so much, wants to feed a bunch of our men in to get killed with all these guns pointed at them, let her go face them.
[00:25:06.779 --> 00:25:08.339]  That is the most clichéd statement ever.
[00:25:08.440 --> 00:25:11.160]  But they take it out of context, because they're deceivers.
[00:25:12.079 --> 00:25:12.819]  And you know that.
[00:25:13.619 --> 00:25:16.960]  So this is an over-the-top, most exciting and dangerous time of my life.
[00:25:17.559 --> 00:25:20.099]  These people are starting World War III. They're completely out of their minds.
[00:25:20.500 --> 00:25:22.220]  Mainline analysts, top diplomats.
[00:25:22.960 --> 00:25:26.500]  You know, said this is leading to World War III. Even Kester, before he died, said it should stop.
[00:25:26.579 --> 00:25:29.119]  It leads to World War III. They're like, yeah, we'll just go ahead and do it.
[00:25:29.900 --> 00:25:33.160]  Russia came out today and said, we're getting closer to direct conflict with the West every day.
[00:25:33.259 --> 00:25:33.900]  This needs to stop.
[00:25:34.619 --> 00:25:39.799]  And you look at the collection of morons, you know, that the globalists use as front people.
[00:25:40.569 --> 00:25:43.490]  You actually study the globalists themselves, this thing's on autopilot.
[00:25:43.609 --> 00:25:44.809]  This is a runaway train.
[00:25:46.349 --> 00:25:50.109]  So, yeah, I believe what Patrick Byrne's saying, because that's their past behavior.
[00:25:50.210 --> 00:25:51.150]  They've made the statements already.
[00:25:51.150 --> 00:25:52.009]  That's how they're acting.
