[00:00:14.829 --> 00:00:16.050]  We're good to go.
[00:05:09.500 --> 00:05:15.230]  Also, Just like they did when they tried to launch monkeypox two and a half years ago.
[00:05:15.230 --> 00:05:17.970]  They did it again earlier this year, as you know, for the election, but nobody bought it.
[00:05:18.170 --> 00:05:20.870]  They called it M-Pox when they did the second rollout.
[00:05:21.149 --> 00:05:27.410]  But the first rollout a few years ago, they said a truck in Pennsylvania had dumped over with monkeys that had monkeypox.
[00:05:27.730 --> 00:05:29.350]  Of course, it was just made up to scare people.
[00:05:29.430 --> 00:05:30.569]  Now they're like, oh, more monkeys.
[00:05:30.750 --> 00:05:32.430]  Maybe with monkeypox escaped in California.
[00:05:33.009 --> 00:05:35.250]  And oh, people might have monkeypox in England.
[00:05:35.449 --> 00:05:36.290]  Oh, global emergency.
[00:05:36.569 --> 00:05:38.569]  Oh, the UN. Oh, new pandemic.
[00:05:40.319 --> 00:05:44.220]  That all starts getting high within 24 hours of Trump winning the presidency.
[00:05:44.860 --> 00:05:52.079]  We also now are learning that the CDC planned quarantine camps nationwide and is still planning them under UN treaties.
[00:05:52.279 --> 00:05:55.939]  COVID 2.0, new monkeypox variant in the UK as 40 rhesus monkeys escape.
[00:05:57.240 --> 00:06:00.339]  A Carolina, not California, research facility.
[00:06:00.899 --> 00:06:06.839]  There is so much more we're going to be getting into in this emergency Thursday transmission.
[00:06:06.839 --> 00:06:08.120]  You are the resistance.
[00:06:08.379 --> 00:06:09.759]  You are the Paul Revere's.
[00:06:09.959 --> 00:06:23.459]  When you decide to magnify this live transmission, when you decide to share, when you decide to take clips out of it that you think are the most pertinent and share it, that overrides the sensors and we reach hundreds of millions of people in the last three days on X alone.
[00:06:24.209 --> 00:06:27.089]  In one day, we reached over 300 million people with our clips and live feeds.
[00:06:27.269 --> 00:06:35.329]  If you add the last three days together, it is conservatively over 500 million people on our Major X channels.
[00:06:35.449 --> 00:06:36.069]  So great job.
[00:06:36.430 --> 00:06:41.170]  Everybody, folks are very, very interested in the truth and historic things are happening.
[00:06:41.310 --> 00:06:50.490]  I want to invite all those viewers to start following us in case they take over the Real Ox Jones channels or trying in court and shut down Infowars next week at AJN Live.
[00:06:50.670 --> 00:06:52.050]  At AJN Live.
[00:06:52.189 --> 00:06:53.209]  You can see it there on screen.
[00:06:53.350 --> 00:06:58.529]  But first, I have exclusive information from multiple sources.
[00:06:59.829 --> 00:07:01.670]  And this is a big deal.
[00:07:01.889 --> 00:07:05.769]  Alfie Oaks, who's in Naples, Florida, who is a pillar.
[00:07:05.889 --> 00:07:08.029]  We'll show you some B-roll of the raid on his home today.
[00:07:08.750 --> 00:07:16.149]  Alfie Oaks, who is a pillar in the community where he lives in Naples, Florida.
[00:07:16.350 --> 00:07:17.050]  Good friend of mine.
[00:07:17.310 --> 00:07:18.209]  Huge Trump booster.
[00:07:18.449 --> 00:07:21.149]  The guy that got fluoride taken out over a decade ago in their water.
[00:07:21.620 --> 00:07:23.459]  The guy that's pushing organic farming nationwide.
[00:07:23.459 --> 00:07:26.040]  His dad created the first organic grocery store.
[00:07:26.220 --> 00:07:30.399]  He got started in his own separate business at 15, selling watermelons on the side of the road.
[00:07:30.819 --> 00:07:32.939]  He's got some of the biggest farms in Florida.
[00:07:33.120 --> 00:07:37.759]  Doesn't just supply his own grocery stores, but he supplies many of the other grocery stores with organic food.
[00:07:38.139 --> 00:07:40.319]  He's working with Robert F. Kennedy Jr.
[00:07:40.420 --> 00:07:41.300]  This is exclusive.
[00:07:41.620 --> 00:07:57.779]  And they were talking to him about In the last 48 hours, whether he would want to be the new head of the Department of Agriculture, to actually have a farmer and businessman there, because they tried to get Congressman Massey to do it, but for reasons of family and things, he's saying that he's probably not going to do it.
[00:07:57.879 --> 00:08:05.879]  So they were talking to him about doing it, and less than 48 hours later, obviously Trump's phones are all tapped, Kennedy's are all tapped, they'll go after Kennedy next to kill his dad and uncle.
[00:08:06.060 --> 00:08:08.160]  I'm predicting they're going to go after him big time, pray for him.
[00:08:08.759 --> 00:08:12.920]  That they raided his home, and Here's where it gets crazy.
[00:08:13.120 --> 00:08:13.899]  You never see this.
[00:08:14.000 --> 00:08:20.560]  The Department of Defense, you just pull in, just go to Google, Alvy Oaks, raided, and then type in Department of Defense.
[00:08:20.800 --> 00:08:45.190]  The Department of Defense, the FBI, the IRS, and other agencies raided him at his home and He has been indicted supposedly for IRS violations and some type of computer crimes but they won't tell him and I talked to him today,
[00:08:45.190 --> 00:08:48.190]  and he said, I have no idea even what's going on here.
[00:08:48.490 --> 00:08:50.690]  He goes, I've got a big company, a lot of moving parts.
[00:08:50.850 --> 00:08:51.789]  You know how the IRS is.
[00:08:51.850 --> 00:08:55.129]  They can claim anything's criminal, but he doesn't know why the military's there.
[00:08:55.549 --> 00:09:01.809]  You know, Biden signed that executive order to use the military on us and kill U.S. citizens, then blamed Trump for it, said he was planning it, or actually Kamala did.
[00:09:01.950 --> 00:09:02.690]  Well, he did as well.
[00:09:03.009 --> 00:09:04.870]  So a lot of bizarreness going on.
[00:09:05.210 --> 00:09:06.110]  Very, very rare.
[00:09:06.370 --> 00:09:12.509]  IRS, other federal agencies swarm Alvy Oaks, Naples Home Businesses, U.S. Department of Defense, Office of Inspector General.
[00:09:13.519 --> 00:09:23.299]  It says agents are on the scene at Alfie Oak's home and packing house where they pack vegetables and fruits in Naples.
[00:09:23.940 --> 00:09:25.720]  So this is crazy.
[00:09:26.789 --> 00:09:33.429]  Then I made some other phone calls, because I guess part of this is already in the news, and Robert F. Kennedy Jr.
[00:09:33.629 --> 00:09:39.029]  is helping Trump come up with real candidates to drain the swamp, and they're trying to get those in the transition.
[00:09:39.649 --> 00:09:42.649]  Trump has not announced anybody in his transition yet until about an hour ago.
[00:09:43.070 --> 00:09:49.350]  His chief of staff, Susie Wiles, the first female chief of staff in U.S. history, she's Reportedly very, very capable.
[00:09:49.649 --> 00:09:50.710]  Got a great job with Trump.
[00:09:50.710 --> 00:09:51.210]  He loves her.
[00:09:51.509 --> 00:09:52.289]  So that's great.
[00:09:52.409 --> 00:09:53.389]  I don't care if she's a woman or a man.
[00:09:53.649 --> 00:09:55.129]  She's good, and Trump likes her and trusts her.
[00:09:55.169 --> 00:09:55.529]  That's great.
[00:09:55.950 --> 00:10:04.129]  But the point is that they're trying to get the other people ready, and also folks for confirmation in 73 days when he's the president.
[00:10:05.830 --> 00:10:11.269]  Not just president-elect, but actually sworn in on January 20th, just in 73 days.
[00:10:11.490 --> 00:10:24.230]  So The fact that the Defense Department's there, the fact that they went and is safe, reportedly took the gold out of it, the fact that they're doing all of this, He doesn't know.
[00:10:24.629 --> 00:10:28.169]  He said he has no idea, but obviously it looks political.
[00:10:28.490 --> 00:10:30.429]  He is very, very close to General Flynn.
[00:10:31.230 --> 00:10:36.610]  Also, he's been criminally investigated for paying for buses for the big January 6th event at the Ellipse with Trump.
[00:10:36.730 --> 00:10:39.070]  A million people came, hundreds of thousands went to the Capitol.
[00:10:39.450 --> 00:10:40.990]  You all know how that was a setup.
[00:10:41.309 --> 00:10:44.230]  Only maybe 100 fought back with the police, most of them provocateurs.
[00:10:44.529 --> 00:10:48.190]  Then they said the whole million people were all criminals, even though most of them weren't there.
[00:10:50.179 --> 00:10:52.080]  But they've talked about indicting him for that.
[00:10:52.220 --> 00:10:53.159]  He's done an investigation for that.
[00:10:53.299 --> 00:10:55.080]  You can just type in Alfie Oaks, January 6th.
[00:10:55.159 --> 00:11:02.559]  There's a bunch of news articles in the last four years about maybe he'll get indicted because, ooh, he sent people in buses to First Amendment.
[00:11:02.740 --> 00:11:05.220]  I mean, there's nothing more evil than that.
[00:11:06.279 --> 00:11:08.000]  So again, he said, I don't know.
[00:11:08.120 --> 00:11:09.340]  He said, this is bizarre.
[00:11:10.240 --> 00:11:12.580]  Everything he does is run by accountants and above board.
[00:11:14.699 --> 00:11:20.940]  So, Owen is, of course, been a January 6th political prisoner, did nothing wrong, didn't go in the building, was there trying to keep people going in.
[00:11:21.740 --> 00:11:31.179]  And he thinks, and that's what most of the people I know that know Alfie in Naples, and I've got a crew member who's got a family that's worked there and knows Alfie very, very well.
[00:11:31.460 --> 00:11:32.379]  They're friends of the family.
[00:11:32.580 --> 00:11:34.399]  And I talked to some other folks that live in Naples.
[00:11:35.100 --> 00:11:37.379]  You know, got some info from Shemaine Nugent.
[00:11:37.500 --> 00:11:38.039]  They're friends with him.
[00:11:38.100 --> 00:11:39.779]  They live close to him in Naples.
[00:11:39.919 --> 00:11:40.220]  They're friends.
[00:11:40.870 --> 00:11:42.029]  And they're getting intel.
[00:11:42.169 --> 00:11:43.610]  So I'm getting this from a lot of sources.
[00:11:44.470 --> 00:11:48.750]  And, you know, the word is the feds are really pissed about January 6th.
[00:11:48.809 --> 00:11:53.649]  They're pissed about him being the first major stores to say we're not wearing masks, we're not making our employees take shots.
[00:11:54.590 --> 00:11:58.269]  And they're really upset about him, you know, set to perhaps be in the Trump administration.
[00:11:59.490 --> 00:12:03.809]  And so they had this investigation on the shelf, and I guess they went ahead and launched it.
[00:12:05.429 --> 00:12:09.250]  Anything coming out of this current Justice Department is political, in my view, can't be trusted.
[00:12:09.990 --> 00:12:12.450]  This man has no criminal record as a pillar in the community.
[00:12:12.909 --> 00:12:14.649]  And I've had them trying to indict me.
[00:12:14.789 --> 00:12:17.529]  I've had them put my co-host in jail for no reason.
[00:12:18.409 --> 00:12:22.769]  And in the filings, they just said all these public lies, like Owen Schroyer does not work for Alex Jones.
[00:12:23.230 --> 00:12:26.429]  When he says he's a journalist there with Alex Jones that day, it's not true he doesn't work for Alex Jones.
[00:12:26.850 --> 00:12:32.169]  And he worked for me when they indicted him since 2016.
[00:12:33.429 --> 00:12:36.509]  And that was, I guess they indicted him in like, it was 2022.
[00:12:38.029 --> 00:12:41.669]  So he'd worked with us for six years when that happened.
[00:12:45.089 --> 00:12:47.110]  So, now he's worked with us over eight years.
[00:12:47.509 --> 00:12:50.029]  But that's like, he's a well-known, popular talk show host.
[00:12:50.070 --> 00:12:52.549]  And it says in the filing, Your Honor, he doesn't work with Alex Jones.
[00:12:52.669 --> 00:12:53.669]  He's not a talk show host.
[00:12:53.870 --> 00:12:54.850]  This is not true, sir.
[00:12:54.929 --> 00:12:55.570]  He's not a journalist.
[00:12:56.690 --> 00:12:57.350]  They said Mr.
[00:12:57.450 --> 00:12:59.529]  Jones is in the filing, but he does not work with him.
[00:12:59.730 --> 00:13:00.070]  What?
[00:13:01.250 --> 00:13:02.009]  My employee.
[00:13:02.889 --> 00:13:05.809]  So, these level of lies, they just don't care.
[00:13:06.009 --> 00:13:08.990]  It's the same folks that tell you that two men...
[00:13:14.400 --> 00:13:15.720]  Can have a baby.
[00:13:17.080 --> 00:13:20.779]  And so, it's a cult.
[00:13:21.059 --> 00:13:21.960]  And they're desperate.
[00:13:22.799 --> 00:13:25.580]  And Owen seems to think, and that's what most people have talked to that don't know.
[00:13:25.580 --> 00:13:26.700]  Alfie, he says he doesn't know.
[00:13:26.779 --> 00:13:27.720]  He's completely dumbfounded.
[00:13:28.950 --> 00:13:37.570]  They won't tell anyone supposedly he's done while they're rummaging through his house that they want to tie this to Jan 6 and Flynn and Trump somehow.
[00:13:37.750 --> 00:13:39.870]  Jamie Raskin said they want to call Trump an insurrectionist.
[00:13:39.970 --> 00:13:44.769]  He's got to be convicted of that to be barred from being the president, but they need some excuse to challenge it.
[00:13:44.789 --> 00:13:53.629]  Remember Obama said he was going to help with the transfer of power to Trump, but then attacked him with his intelligence agencies behind the scenes, illegal wiretapping setups of General Flynn and others.
[00:13:54.149 --> 00:13:57.850]  And you heard the same script from Biden and from Harris.
[00:13:58.870 --> 00:13:59.669]  Yesterday and today.
[00:14:01.370 --> 00:14:03.429]  So there is no telling.
[00:14:03.710 --> 00:14:08.070]  But I mean, this is definitely, definitely political.
[00:14:08.610 --> 00:14:10.950]  And what is the military doing there?
[00:14:11.950 --> 00:14:13.190]  So we're going to learn more about this.
[00:14:13.350 --> 00:14:14.429]  I asked Alfie to come on tomorrow.
[00:14:14.429 --> 00:14:15.789]  He says, I got to talk to my lawyers.
[00:14:15.809 --> 00:14:16.970]  I said, I got to figure out what's going on.
[00:14:17.029 --> 00:14:17.929]  He said, I will if I can.
[00:14:18.809 --> 00:14:20.730]  And I was just like, well, you've done nothing wrong.
[00:14:20.850 --> 00:14:21.450]  I mean, oh, you're a good guy.
[00:14:21.509 --> 00:14:22.029]  He goes, I know.
[00:14:23.049 --> 00:14:27.070]  But he just said, I just, I'm dumbfounded.
[00:14:29.440 --> 00:14:32.080]  And so that's basically what's going on there.
[00:14:32.919 --> 00:14:35.940]  And he's merging with the Maha movement.
[00:14:35.960 --> 00:14:40.740]  He fits perfectly into it, the Make America Healthy Again, with President Trump's Make America Great Again.
[00:14:40.919 --> 00:14:44.159]  And so they were very scared of this guy.
[00:14:46.580 --> 00:15:06.600]  Owen thinks that now in their last two and a half months in power, they're going to try to launch a whole bunch of other criminal investigations against Trump supporters instead of a dragnet to try to get new charges because they've had to drop all the other charges, not just because he's the president and that's federal law, that the only way to get rid of a president is unelect them or impeach them,
[00:15:06.779 --> 00:15:22.269]  or you'd have every two-bit attorney general or prosecutor taking down the executive branch and So they had to do that because of law,
[00:15:22.450 --> 00:15:26.850]  but also their cases had all completely disintegrated and fallen apart.
[00:15:27.149 --> 00:15:31.190]  Now, let's move on to the really big news.
[00:15:31.649 --> 00:15:33.110]  There's a lot of it, but this is huge.
[00:15:35.610 --> 00:15:46.750]  Jerome Powell, the head of the private run-for-profit Federal Reserve, was asked at a press conference today about the monetary policy of the U.S. and our future, and he said, this is unsustainable.
[00:15:46.850 --> 00:15:47.870]  We're going to go bankrupt soon.
[00:15:47.929 --> 00:15:48.649]  We don't stop this.
[00:15:49.490 --> 00:15:52.730]  And then another reporter, which is true, but it's been the Federal Reserve policy that did that.
[00:15:53.090 --> 00:15:56.409]  Another reporter said, if Trump asks you to resign or tells you to step down, will you do it?
[00:15:56.470 --> 00:15:57.190]  I'll play the clip in a moment.
[00:15:57.870 --> 00:16:00.230]  And he said, no.
[00:16:01.350 --> 00:16:05.649]  Now, a lot of people freaked out by that and said, well, this is crazy that the president can fire him.
[00:16:06.190 --> 00:16:07.049]  No, he can't.
[00:16:07.789 --> 00:16:28.429]  The Private Federal Reserve Act of 1913 was passed by three senators on Christmas Eve and We're good to go.
[00:16:37.700 --> 00:16:39.700]  Years ago, this happened.
[00:16:40.019 --> 00:16:48.960]  And before that, the Constitution says that Congress sets monetary policy and sets the taxes and that silver and gold will be legal tender.
[00:16:49.580 --> 00:16:54.639]  But since then, they've taken us completely off of that and we're under this Federal Reserve Banking Cartel.
[00:16:55.299 --> 00:17:02.460]  And when he was leaving Alan Greenspan, it was about 15 years ago, the clip's out, but just type in Alan Greenspan and says the Fed's above the law.
[00:17:02.620 --> 00:17:12.670]  He was on the Laird News Hour on PBS. And he says, you know, they say, what is the relationship with the president and the Congress and the government with the Fed?
[00:17:12.730 --> 00:17:13.750]  He says, there is none.
[00:17:14.269 --> 00:17:18.049]  No court, no president, no one in Congress has anything to say about us.
[00:17:18.150 --> 00:17:20.609]  We're our own branch of government, and we can do what we want.
[00:17:21.609 --> 00:17:22.750]  Well, that's not true.
[00:17:23.549 --> 00:17:42.410]  The president, under the Federal Reserve Act, cannot fire the head of the New York private Federal Reserve, because you have the regional banks that are a subgroup that advise the government, but the actual owner of the Federal Reserve is the board of the New York Fed that reports to the private owners.
[00:17:42.569 --> 00:17:43.309]  And this is on record.
[00:17:43.410 --> 00:17:44.049]  Read the charter of it.
[00:17:44.049 --> 00:17:45.349]  1913, it's in the bill.
[00:17:45.470 --> 00:17:46.250]  This is not debated.
[00:17:46.930 --> 00:17:50.690]  So there's Federal Express or Federal Ammunition or Federal Plumbing.
[00:17:51.630 --> 00:17:53.150]  Or, you know, federal cleaners.
[00:17:54.109 --> 00:17:56.230]  Or, you know, federal payday loans.
[00:17:56.349 --> 00:17:57.529]  I mean, whatever you want to call it.
[00:17:58.430 --> 00:17:59.630]  It's not federal.
[00:18:00.990 --> 00:18:03.849]  And it's insane.
[00:18:05.009 --> 00:18:06.029]  And that's a big deal.
[00:18:06.170 --> 00:18:09.369]  Federal Reserve chairman admits agency is above the law and the president.
[00:18:09.849 --> 00:18:11.670]  Well, that's the same headline I put out.
[00:18:11.789 --> 00:18:12.890]  I know Pew Research did that.
[00:18:13.009 --> 00:18:14.869]  I put out the same headline on X today.
[00:18:14.950 --> 00:18:16.769]  I shot a report before I came to this studio.
[00:18:17.230 --> 00:18:18.029]  That's my headline.
[00:18:18.150 --> 00:18:18.609]  Federal Reserve...
[00:18:19.420 --> 00:18:22.339]  Private Federal Reserve head announces the Fed is above the law.
[00:18:22.460 --> 00:18:24.700]  Now, you ask how did this happen?
[00:18:24.839 --> 00:18:36.380]  Well, there is a clause that they have no authority over it, but because they created it, because Congress has the power to control monetary, they can abolish it.
[00:18:36.460 --> 00:18:41.819]  But that's all Congress can do in the Federal Reserve Act is abolish it.
[00:18:42.680 --> 00:18:43.799]  I guess nationalize it.
[00:18:44.059 --> 00:18:44.960]  It's a trust.
[00:18:45.119 --> 00:18:45.839]  It's a monopoly.
[00:18:46.099 --> 00:18:50.380]  We have the 1906 Antitrust Act, Sherman Antitrust Act of Teddy Roosevelt.
[00:18:50.700 --> 00:18:54.660]  It is as obvious as the nose on my face or yours that it is a monopoly.
[00:18:54.880 --> 00:18:55.839]  It's secretive.
[00:18:56.099 --> 00:18:57.380]  It has private shareholders.
[00:18:57.920 --> 00:18:59.339]  They've run this country to the ground.
[00:18:59.480 --> 00:19:03.740]  They give their own private banks that are subsidiaries, unlimited money at no interest.
[00:19:03.859 --> 00:19:04.980]  Then they loan it to us at interest.
[00:19:05.160 --> 00:19:06.920]  It is beyond fractional reserve banking.
[00:19:07.099 --> 00:19:08.200]  It is total fraud.
[00:19:08.880 --> 00:19:12.839]  And they've got all the derivatives and all the rest of it, and they're vertically integrating the economy.
[00:19:12.839 --> 00:19:15.220]  They are only giving money to the elite groups.
[00:19:15.339 --> 00:19:20.940]  They're using the ESG score to control all the companies in the U.S. and around the world that they're connected to.
[00:19:21.900 --> 00:19:25.880]  BlackRock's just a front group of these people, and they want to control our behavior.
[00:19:25.880 --> 00:19:30.750]  Like Larry Fink said last year at the Global Government Forum, In Davos.
[00:19:30.930 --> 00:19:33.490]  He said, we're going to control people's behavior with these systems.
[00:19:34.029 --> 00:19:35.569]  So it's the social credit score.
[00:19:35.710 --> 00:19:37.430]  It's already a corporate social credit score.
[00:19:37.609 --> 00:19:39.309]  And the Federal Reserve is...
[00:19:40.240 --> 00:19:44.819]  Owned by the same people that own the European Central Bank, the Bank of England, it's the same group.
[00:19:44.980 --> 00:19:46.579]  And that's who owns BlackRock.
[00:19:46.740 --> 00:19:47.859]  That's who controls BlackRock.
[00:19:47.980 --> 00:19:51.119]  They're the main shareholders in that that then goes out and enforces all this.
[00:19:51.220 --> 00:19:53.880]  So they just get more and more power, more and more control.
[00:19:54.000 --> 00:19:55.140]  They want to make you eat bugs.
[00:19:55.299 --> 00:19:56.900]  They want to say you can't have a car.
[00:19:57.079 --> 00:19:58.460]  They want to ban gasoline cars.
[00:19:58.579 --> 00:19:59.660]  They want to ban your rain stove.
[00:19:59.920 --> 00:20:03.359]  You wonder why all these policies of drag queen story time and all of it around the world happen.
[00:20:03.539 --> 00:20:07.839]  It's literally the ESG score of BlackRock that is the corporate front of these people.
[00:20:08.859 --> 00:20:09.380]  And there he is.
[00:20:09.480 --> 00:20:16.759]  BlackRock CEO slammed for forced behaviors comment after a 2017 interview reemerges about DEI. And he said it again last year.
[00:20:17.220 --> 00:20:19.319]  He said, I'm under attack for this, but I agree with it.
[00:20:19.500 --> 00:20:20.779]  He knows best for you.
[00:20:21.500 --> 00:20:28.140]  It's like Bill Gates is your doctor and he's going to control your body and going to release deadly mosquitoes and going to block out the sun and chemtrail you.
[00:20:28.240 --> 00:20:30.440]  But none of it exists, even though he announces he's doing it all.
[00:20:31.599 --> 00:20:31.960]  So...
[00:20:34.769 --> 00:20:36.509]  They act like they're above the law.
[00:20:36.609 --> 00:20:38.829]  They also act like they're a branch of government.
[00:20:38.990 --> 00:20:40.390]  No, they're not a forged branch of government.
[00:20:41.390 --> 00:20:51.690]  Congress used its power, and the Supreme Court should have come in with a constitutional crisis and blocked us, and said, yeah, we can give the control of this to a private group and call it the Federal Reserve.
[00:20:52.759 --> 00:21:07.960]  So when he says, Trump can't fire me, that's true, but Trump can put pressure on Congress to not just fire his ass, but abolish it, and on the same day, nationalize it, and then make the policy public, and it's a monopoly,
[00:21:08.279 --> 00:21:14.140]  go in and audit it, and then show that it's basically BlackRock and the globalist.
[00:21:16.530 --> 00:21:18.529]  So, this is a huge deal.
[00:21:18.529 --> 00:21:20.170]  And look, I've been on there 30 years.
[00:21:20.690 --> 00:21:24.210]  When I was growing up and learning about the New World Order, everything's about the Federal Reserve.
[00:21:24.390 --> 00:21:26.190]  It's the heart of their takeover, the heart of their power.
[00:21:26.410 --> 00:21:27.470]  I've talked about it so much.
[00:21:27.589 --> 00:21:31.900]  It shows Ron Paul, it makes my, you know, Vocal cords ache.
[00:21:32.460 --> 00:21:35.660]  But now Ron Paul's coming into the administration, advisory role.
[00:21:35.759 --> 00:21:37.960]  I'm told that's done with Elon Musk.
[00:21:38.099 --> 00:21:38.619]  Very exciting.
[00:21:38.759 --> 00:21:40.619]  Musk is about to be on Ron Paul's show very soon.
[00:21:41.640 --> 00:21:43.200]  In Houston, that's very exciting.
[00:21:44.319 --> 00:21:46.180]  And this is how we really take our country back.
[00:21:46.299 --> 00:21:46.940]  How about the deep state?
[00:21:47.059 --> 00:21:49.220]  The original deep state in this country is the Federal Reserve.
[00:21:49.460 --> 00:21:53.319]  Then they got the 1947 National Security Act, the CIA to operate in secrecy.
[00:21:53.440 --> 00:21:54.940]  And from there, it just gets worse and worse.
[00:21:55.119 --> 00:21:58.480]  And now, literally, the Carnegie Endowment, the big tax-free foundations that...
[00:21:59.530 --> 00:22:03.470]  They're controlled because they're owned and funded by the families that own the Federal Reserve and BlackRock.
[00:22:05.029 --> 00:22:12.630]  They're the ones pushing all the anti-family agenda, the transgenderism, all of it to control you, poison you, slowly dumb you down, and finally depopulate.
[00:22:13.529 --> 00:22:18.470]  And Bill Gates is their little science advisor who's the front man from all of this.
[00:22:18.529 --> 00:22:19.869]  Yeah, G. Edward Griffin can really speak to this.
