[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:04:04.244 --> 00:04:14.418]   Make sure you've got the good clean You know, drinking water, and then you can use that in conjunction with preparing hot meals with the foods that we here at My Patriot Supply have.
[00:04:14.478 --> 00:04:16.201]  So it's really a one-two punch.
[00:04:16.361 --> 00:04:21.408]  That's what we do as a company, and that's why we appreciate your partnership, because you understand it too there, Alex.
[00:04:21.949 --> 00:04:22.409]  Oh, I do.
[00:04:22.469 --> 00:04:30.554]  I mean, we're promoting Alexa Pure, which third-party groups go, my God, this is like in the top two or three out of hundreds of gravity-fed filters.
[00:04:30.614 --> 00:04:31.635]  It's one of the highest rated.
[00:04:31.875 --> 00:04:36.017]  Yeah, again, this is where I buy my water filtration.
[00:04:36.077 --> 00:04:37.478]  It's where I buy my storable foods.
[00:04:37.818 --> 00:04:38.899]  And yeah, I'm not ashamed of it.
[00:04:39.199 --> 00:04:43.702]  It funds this great crew that busts their butt around the country and on air exposing the globalists.
[00:04:44.002 --> 00:04:45.383]  We're selling high-quality food.
[00:04:45.403 --> 00:04:47.444]  We're selling high-quality water filtration.
[00:04:48.084 --> 00:04:51.988]  I just kind of feel like an idiot that I missed the boat for like two weeks.
[00:04:52.008 --> 00:04:58.473]  It's been the biggest run on food ever, and I'm not even promoting it on air so that my audience gets it and so I can find my operation.
[00:04:58.513 --> 00:05:00.495]  I feel like an idiot, kind of.
[00:05:01.796 --> 00:05:04.979]  Yeah, well, Alex, it's not too late.
[00:05:05.039 --> 00:05:06.661]  There's plenty of time for folks.
[00:05:06.701 --> 00:05:08.022]  We've got the inventory.
[00:05:08.062 --> 00:05:09.183]  They can get into the queue.
[00:05:09.676 --> 00:05:11.237]  And that's what I want listeners to know.
[00:05:11.257 --> 00:05:12.298]  I'm always seeking out straight shooters.
[00:05:12.318 --> 00:05:13.199]  I'm like, neurotic about it.
[00:05:13.219 --> 00:05:13.600]  I'm totally OCD.
[00:05:13.420 --> 00:05:17.620]   that we've got the convoy of semis that's coming with more food goods and
[00:05:17.620 --> 00:05:21.900]   such and we're gonna get people prepared and get them what they need.
[00:05:21.900 --> 00:05:26.560]   And that's what I want listeners to know. I'm always seeking out straight shooters.
[00:05:26.560 --> 00:05:31.340]   I'm like neurotic about it. I'm totally OCD and what you and Matt Redhawk say is what
[00:05:31.340 --> 00:05:35.420]   is happening. I've dealt with this with companies that were reputable a few
[00:05:35.420 --> 00:05:40.660]   times and then suddenly it'd be six months people get their food or problems.
[00:05:39.241 --> 00:05:40.162]  Same thing with water filters.
[00:05:40.182 --> 00:05:47.507]  That's why for over 10 years, I just love the fact that during regular times, people get great food and water filtration, you name it.
[00:05:47.847 --> 00:05:49.208]  And during bad times, they get it.
[00:05:49.528 --> 00:05:53.011]  And that scares me, though, that you're saying two, three weeks and you're out of food.
[00:05:53.031 --> 00:05:56.893]  InfoWars.
[00:06:00.168 --> 00:06:02.910]  The most banned network in the world.
[00:06:03.090 --> 00:06:04.371]  Let's just pull back from this.
[00:06:04.911 --> 00:06:12.597]  Bill and Melinda Gates had a giant drill of 65 million people dying from a virus escaping in China three months ago.
[00:06:12.677 --> 00:06:27.468]  Then they'd fund and help develop a TV show for Netflix, a docu-series that cast Bill and Melinda Gates as the saviors of the Earth, financing vaccines for a worldwide pandemic of flu, they predict, that will kill hundreds of millions.
[00:06:27.788 --> 00:06:30.550]  And, of course, other vaccines like coronavirus.
[00:06:30.610 --> 00:06:35.273]  So, they even have TV shows on Netflix coinciding with all of this unfolding.
[00:06:35.353 --> 00:06:53.827]  And they try to hide the fact that they're deeply involved in the production of the show, but at the end of the show, you learn that they've been there all along and have chosen to pick this maverick scientist to develop this wondrous, one-size-fits-all flu vaccine that everyone needs to take, and that bad people that won't take the vaccines, they're the problems.
[00:06:54.047 --> 00:06:57.049]  So, we're all gonna be taught the incredible fear of the coronavirus.
[00:06:57.429 --> 00:07:02.390]  And cities locked down and checkpoints and all of this incredible information.
[00:07:02.470 --> 00:07:06.591]  And then we're taught that the saviors are the United Nations and Bill and Melinda Gates.
[00:07:06.771 --> 00:07:19.113]  We have had sources through the big food industry and through several major food suppliers that institutional groups, governmental groups, corporate groups are buying up all the food and that the food prices, raw food prices are skyrocketing.
[00:07:19.213 --> 00:07:23.014]  Well, that indeed is now happening and you're now seeing that in the news today.
[00:07:23.414 --> 00:07:25.536]  And storable food is selling out everywhere.
[00:07:25.596 --> 00:07:30.081]  Most of the big storable food suppliers are already sold out because they sold out to big institutional groups.
[00:07:30.221 --> 00:07:37.308]  MyPatriot that puts out InfoWars Select, that's their entire line of food, there's an InfoWars sticker on it, still has food.
[00:07:37.888 --> 00:07:41.552]  They're still able to guarantee delivery within seven to nine days.
[00:07:41.992 --> 00:07:43.314]  Other people will tell you they can do that.
[00:07:43.334 --> 00:07:46.016]  I can tell you most of them won't, but that could change at any time.
[00:07:46.056 --> 00:07:51.142]   That means if you get your order in now, You will get it within seven to nine days and they've got it fresh.
[00:07:51.182 --> 00:07:53.684]  They're packaging it right now as fast as it can go off the line.
[00:07:53.744 --> 00:07:56.728]  But if you wait, then it might be 10, 15, 20 days.
[00:07:56.848 --> 00:08:00.892]  We don't know because already a lot of storable foods are being bought off the shelves here.
[00:08:01.052 --> 00:08:05.117]  The gas master and the antiviral master selling out and people are preparing.
[00:08:05.177 --> 00:08:06.078]  People are concerned.
[00:08:06.198 --> 00:08:07.619]  People know what's going on.
[00:08:07.800 --> 00:08:08.100]  Also.
[00:08:08.300 --> 00:08:24.430]  I personally have been taking vitamin D3 with vitamin K or winter sun because that's the main reason the body breaks down to viruses is a deficiency in vitamin D3 or vitamin K. And yes, I was already promoting this a month ago because it's winter time before this even happened.
[00:08:24.810 --> 00:08:29.873]  We are selling out of our vitamin D3 that's organic and high quality winter sun.
[00:08:29.973 --> 00:08:34.656]  I'm going to keep it at the discounted price, I guess, until it sells out because that's the right thing to do.
[00:08:34.736 --> 00:08:36.217]  But it's pretty scary that that's happening.
[00:08:36.317 --> 00:08:40.797]   again, you go to Infowarsstore.com, get the highest quality storable food, fresh, last
[00:08:40.797 --> 00:08:46.037]   25 years, in good, high quality, plastic sealed containers, with the then containers inside
[00:08:46.037 --> 00:08:47.916]  of that as well, great for transport.
[00:08:47.916 --> 00:08:51.596]   This is all just a reminder where the economic crises and with the election looming and the
[00:08:51.596 --> 00:08:55.716]   global is trying to cause a civil war and race war, that now it's more important than
[00:08:55.716 --> 00:08:59.836]   ever to have a get out of dodge plan and to have storable foods and water filtration and
[00:08:59.836 --> 00:09:02.757]   Infowars has been right on the front lines of getting people prepared.
[00:09:02.757 --> 00:09:06.277]   So whether it's the Alexa Pure water filtration system, that's still discounted despite the
[00:09:06.277 --> 00:09:07.836]  fact they're selling very fast.
[00:09:07.836 --> 00:09:10.395]   Those are probably going to sell out in a few weeks at projections.
[00:09:10.395 --> 00:09:14.517]   The food, again, at MyPatriot, the private label is ours, they're selling out very, very
[00:09:14.517 --> 00:09:15.517]  quickly.
[00:09:15.517 --> 00:09:16.676]  We have the lowest prices you're going to find from MyPatriot.
