[00:00:00.000 --> 00:00:28.500]  [Music]
[00:06:46.026 --> 00:06:51.147]  Monday, March 22nd, 1999, Dean III is taping this out there.
[00:06:51.607 --> 00:06:57.829]  I actually got a tape out there, Mike, to tape this story and put it on replay, but I forgot to bring that in.
[00:06:58.749 --> 00:07:02.450]  Harris just got the mayor, Howard Peek, saying, that's a bribe, that's what it is.
[00:07:02.890 --> 00:07:04.330]  The mayor said, that's what it is.
[00:07:04.350 --> 00:07:07.151]  He should repeat it again, no matter who the money was given to.
[00:07:07.871 --> 00:07:14.072]  And has the police chief talking about endangering the public here, talking about how they didn't talk to anybody.
[00:07:14.653 --> 00:07:15.934]  But you know, that's a big city.
[00:07:15.954 --> 00:07:17.315]  The 10th largest city in the U.S.
[00:07:17.335 --> 00:07:21.519]  You would expect a little bit of respect, and they got a little more than most people.
[00:07:21.539 --> 00:07:27.123]  I also have a link on the website to the Anniston, Alabama attacks.
[00:07:28.664 --> 00:07:31.667]  That happened not this Friday, but last Friday.
[00:07:32.407 --> 00:07:34.989]  We have a link to the Anniston Star there for you.
[00:07:35.009 --> 00:07:37.872]  I actually had the sheriff from the county on the night.
[00:07:37.892 --> 00:07:38.512]  He was very angry.
[00:07:38.552 --> 00:07:39.413]  He wasn't told.
[00:07:41.214 --> 00:07:56.684]  About them going to plan to shut off the power in around 200 plus customers of the power company, but the Rangers this time, a subcadre of lower-level troops from the elite Army Delta Force, but also is ferried in by the elite Knight Chalkers.
[00:07:57.084 --> 00:08:06.870]  And the articles we see everywhere in today's Statesman AP article, in the Aniston Star article, we hear Walter Sochowski saying it's all wonderful and good.
[00:08:07.600 --> 00:08:13.704]  But what, the scary part about this whole scenario is that I got contacted about two and a half, three weeks ago.
[00:08:14.324 --> 00:08:19.187]  My listener of my national radio program, I do two a day, a local woman and my national woman, I'm supposed to do access television here.
[00:08:19.927 --> 00:08:25.250]  And I got a problem with this guy, and he's his own police officer, and he told me this wild story.
[00:08:25.291 --> 00:08:26.531]  I said, he's very credible.
[00:08:26.591 --> 00:08:32.595]  I said, send me a fact of your ID, your badge number, your name, and I'll call you back.
[00:08:33.666 --> 00:08:35.506]  I'll call you back and verify.
[00:08:35.546 --> 00:08:37.427]  Well, I got to the factory.
[00:08:37.467 --> 00:08:38.507]  I don't have one at work.
[00:08:39.047 --> 00:08:39.947]  And I called him.
[00:08:40.507 --> 00:08:41.127]  And he wasn't there.
[00:08:41.147 --> 00:08:42.067]  I called back about an hour later.
[00:08:42.087 --> 00:08:42.728]  He was there.
[00:08:42.748 --> 00:08:43.588]  Talked to him.
[00:08:43.608 --> 00:08:45.648]  This wasn't the person.
[00:08:45.828 --> 00:08:49.249]  This gentleman is in the Anniston Police Department and is mid-level.
[00:08:49.489 --> 00:08:51.069]  I'm thinking I'm giving away too much information.
[00:08:52.709 --> 00:08:56.010]  And he told me that Russians were going to be coming in in about a week and a half, two weeks.
[00:08:56.310 --> 00:08:57.390]  It was about a week and a half then.
[00:08:58.190 --> 00:08:58.890]  Into Anniston.
[00:08:59.270 --> 00:09:02.391]  He said he didn't know exactly when, but it was going to be the municipal airport and other sites.
[00:09:04.938 --> 00:09:07.620]  On that Thursday and that Saturday, then we called the FAA.
[00:09:08.200 --> 00:09:11.362]  Scoot Lane, who's a pilot, said, well, what about the flying of this area?
[00:09:11.422 --> 00:09:12.282]  Got a flight planned.
[00:09:12.302 --> 00:09:16.825]  Shout out that the airport would be closed on Thursday and Saturday.
[00:09:16.965 --> 00:09:23.109]  I announced that I wanted the footage, and some people didn't go out there, but the power was turned off on Thursday.
[00:09:23.129 --> 00:09:23.729]  No attack.
[00:09:23.769 --> 00:09:24.669]  Then it came on Friday.
[00:09:25.450 --> 00:09:26.891]  As I had guessed, they would switch the days.
[00:09:31.488 --> 00:09:35.450]  There's a lot better footage than those prisoners being offloaded.
[00:09:35.490 --> 00:09:36.990]  Why don't you go to the camp footage?
[00:09:37.010 --> 00:09:37.651]  That'd be nice.
[00:09:39.091 --> 00:09:44.353]  Anyways, and this is from California a few days ago.
[00:09:44.373 --> 00:09:45.994]  I'm telling the Anderson story right now, guys.
[00:09:46.014 --> 00:09:48.175]  That'll just distract people.
[00:09:48.675 --> 00:09:50.876]  This is a wild story and it's important that it needs to be told.
[00:09:52.196 --> 00:09:53.577]  And so what happened was,
[00:09:56.385 --> 00:10:01.228]  They turned the power off in the surrounding residential neighborhoods, several neighborhoods.
[00:10:02.189 --> 00:10:11.154]  About 15 minutes after they turned the power off, people were sitting down, popping in their videocassettes to watch movies, that's what the paper talks about, and suddenly the power goes off.
[00:10:11.795 --> 00:10:14.436]  And then suddenly helicopters swarm in, paratroopers, you name it.
[00:10:14.796 --> 00:10:19.759]  Russians, of course the article won't tell you this until the power's been cut off and the sheriff's been there.
[00:10:20.200 --> 00:10:23.842]  Russians, Rangers, all we know is there's 800 troops according to Fort Bragg.
[00:10:25.423 --> 00:10:31.546]  And the Anderson Police Department, Special Operations, who I talked to on the air and who hung up on me when I simply asked them about it.
[00:10:32.726 --> 00:10:34.527]  So, that's what it comes down to.
[00:10:34.547 --> 00:10:42.890]  So again, I was a kook when I brought you the actual video interview with the Chief, and quote from the Mayor, the San Antonio Express News, way back, nine months ago, back in May of 98.
[00:10:44.111 --> 00:10:54.735]  I was a kook when I brought you video tape of people at the nursing home right next door to the old police station that was attacked in the middle of Kingsville February 8th, talking about black helicopters, and talking to firemen and fire chiefs and people.
[00:10:55.493 --> 00:11:00.938]  I was a kook whenever I told you three, four years ago about the missile secrets.
[00:11:01.879 --> 00:11:12.128]  Well, here's an article from today's Newsweek.com via next week's issue, it says, and it talks about PIA doesn't know what's going on.
[00:11:12.148 --> 00:11:15.912]  They say the name of the article is Total Penetration of our Nuclear Labs.
[00:11:17.327 --> 00:11:19.328]  The Penetrations Total is the quote here.
[00:11:19.388 --> 00:11:24.291]  It says that they don't know how the Chinese could have gotten all these secrets because these are super black projects.
[00:11:24.471 --> 00:11:25.291]  Totally secret.
[00:11:25.672 --> 00:11:34.736]  They now have the neutron bomb, the 88th missile warhead, the sub-miniaturized, high-powered hydrogen bomb.
[00:11:36.217 --> 00:11:39.759]  And they call it Total Penetration, but Clinton is launching an investigation.
[00:11:39.799 --> 00:11:41.020]  Guys, we have all the evidence.
[00:11:41.080 --> 00:11:41.720]  It was Bill Clinton.
[00:11:42.360 --> 00:11:45.082]  He had it transferred back in 1995 to Commerce.
[00:11:45.922 --> 00:12:01.825]  From the Defense Department and the State Department, in the National Security Computers, with his clothes, had Ron Brown do his dirty work, Chairman of the Commerce Department, and, excuse me, Director of the Commerce Department, head of that department, and Chairman of the Democratic National Committee.
[00:12:02.065 --> 00:12:03.005]  Ron Brown's dead now.
[00:12:03.665 --> 00:12:13.207]  And we saw in the New York Times articles where they mentioned once and twice that, yes, the Air Force Colonel, the head surgeon that did the autopsies there in Washington, said that he got a bullet hole through his head.
[00:12:14.422 --> 00:12:15.683]  It's simple.
[00:12:16.443 --> 00:12:19.864]  The assassins are on board, posing as Secret Service or NSA.
[00:12:20.044 --> 00:12:30.108]  They put on their oxygen masks, shoot the occupants of the mid-sized jetliner, and pop open the hatch and hero out of the area.
[00:12:34.653 --> 00:12:36.954]  A real travesty, but again, here we have it.
[00:12:38.015 --> 00:12:38.875]  No one knows exactly.
[00:12:38.895 --> 00:12:43.157]  It's just total penetration, total loss of secrets, and Newsweek has learned.
[00:12:43.277 --> 00:12:48.220]  My, thank you, Newsweek, for learning and telling us so quickly about all of that.
[00:12:48.560 --> 00:12:49.841]  Now, why is so much coming out?
[00:12:49.881 --> 00:12:53.342]  Well, they're now at the massive conditioning phase for even worse things to come.
[00:12:54.403 --> 00:13:00.386]  They are pulling out all the stops in this campaign, and it's a travesty.
[00:13:00.951 --> 00:13:03.051]  An absolute, total, and complete travesty.
[00:13:03.332 --> 00:13:05.192]  I'm about ready to take some phone calls live.
[00:13:05.812 --> 00:13:12.533]  Again, it's March 22nd, 1999, one day closer to victory, and the telephone number is 477-2288.
[00:13:12.553 --> 00:13:19.735]  Also, it's been on the Canadian broadcasting system.
[00:13:20.475 --> 00:13:23.316]  It's big news in Europe, where they're dying of AIDS.
[00:13:24.236 --> 00:13:30.457]  That's California people being searched, the actors and marines, at the camps.
[00:13:31.141 --> 00:13:32.262]  There's food, there's water.
[00:13:32.282 --> 00:13:34.663]  This behavior of camp rules will not be tolerated.
[00:13:35.524 --> 00:13:38.605]  I got to have a loudspeaker and other things mounted on their backs.
[00:13:38.645 --> 00:13:39.826]  It was quite interesting.
[00:13:39.846 --> 00:13:41.047]  We actually got a tour of the camp.
[00:13:41.107 --> 00:13:42.608]  Again, 30 hours of video.
[00:13:43.368 --> 00:13:47.831]  There's a good article here, and of course this is from Washington Weekly.
[00:13:47.851 --> 00:13:49.372]  I got this offline.
[00:13:49.612 --> 00:13:51.093]  I've been talking about it for about six months.
[00:13:51.213 --> 00:13:52.594]  I admit I got on this a little bit late.
[00:13:52.994 --> 00:13:55.916]  There's 400 boxes of missing documents, but they already have the witnesses.
[00:13:56.196 --> 00:13:58.017]  Bill Clinton had a massive racket going.
[00:13:58.570 --> 00:14:04.070]  in the state of Arkansas where they were selling age-painted blood, not just after '84 or '85
[00:14:04.070 --> 00:14:08.090]  when most hospitals quit and they found out they were killing hemophiliacs and many others
[00:14:08.090 --> 00:14:17.890]  and spreading the HIV virus into the population, not to mention hepatitis and a score of other
[00:14:17.890 --> 00:14:18.890]  things.
[00:14:18.890 --> 00:14:22.410]  We're not even sure about the HIV virus right now.
[00:14:22.417 --> 00:14:27.941]  It does hurt people that have worn down immune systems or have a lot of heavy metals in them.
[00:14:28.061 --> 00:14:29.241]  This is really a privacy.
[00:14:29.401 --> 00:14:31.563]  It's out of control and it's bad news.
[00:14:31.643 --> 00:14:39.043]  And that's a whole other subject, it's all interconnected.
[00:14:39.043 --> 00:14:44.483]  This is really a travesty, and it's out of control and it's bad news.
[00:14:44.483 --> 00:14:47.483]  It really is bad news.
[00:14:47.470 --> 00:14:54.175]  It's sad that people really think Bill Clinton is such a loving, caring person, just like they think George Bush and Bob Dole are going to save him or Libby Dole.
[00:14:54.535 --> 00:15:07.084]  It's all just two sides of the same coin, two different management teams working in coordination towards their actual end goal, which is total subjugation and management of the populations.
[00:15:09.471 --> 00:15:11.653]  So again, here I am doubling it out in front of you.
[00:15:11.733 --> 00:15:23.481]  Red Dawn Scenarios, Russians paratrooping into Anniston, Alabama with the Rangers brought in by the Night Stalkers, the 160th Airborne Aviation Regiment.
[00:15:23.541 --> 00:15:30.065]  Their website in the past had Revelation 6 and the Grim Reaper and the rest of it to be fed from power to kill.
[00:15:30.966 --> 00:15:36.490]  They've since taken that down at nightstalkers.com and put up a more
[00:15:37.475 --> 00:15:38.816]  I don't think so.
