[00:00:00.000 --> 00:00:05.000]  [Music]
[00:03:09.577 --> 00:03:22.867]  I believe in America, but we cannot compete with unfair trade policies, slave labor in China, near-slave labor in India, serfdom in Mexico, and all the rest of the Third World, and the poor people underneath this incredible yoke and burden.
[00:03:24.764 --> 00:03:26.724]  We'll also talk about Intel.
[00:03:26.844 --> 00:03:37.146]  There's an article in the Daily Statement, an Associated Press article, talking about how their new Pentium III processors will have an automatic trace on them every time you use them.
[00:03:37.166 --> 00:03:39.407]  They will have a tag, an automatic ID.
[00:03:40.127 --> 00:03:45.808]  And this may sound fine and good, but the real scary point is every time you use the Internet, you have cookies attached.
[00:03:46.288 --> 00:03:51.449]  A nice-sounding term, but it's a data stream, a data trail that tells them what sites you went to,
[00:03:52.222 --> 00:03:57.864]  What decisions you made on those sites so they can get incredible psychological bios on you and then sell the information.
[00:03:58.184 --> 00:03:59.685]  This is a government and private industry.
[00:04:00.085 --> 00:04:04.427]  It's really a problem for those that wish to protect themselves.
[00:04:07.548 --> 00:04:15.231]  Now, the big story that we're going to talk about tonight is Joe Kapenda.
[00:04:16.292 --> 00:04:19.753]  And Joe is a World War II veteran and a Korea War veteran.
[00:04:22.409 --> 00:04:31.015]  Friday, we saw KIP simply saying that they were going to destroy a home they'd lived in since 1959 because of structural problems that's been condemned.
[00:04:31.556 --> 00:04:40.362]  The Bulldozers were coming today, according to the City Council and KAI, the CBS affiliate, here in town.
[00:04:43.204 --> 00:04:44.245]  So, what did we do?
[00:04:44.465 --> 00:04:48.468]  Well, I gave the call out on my Saturday evening program on 98.9 KJFK FM,
[00:04:51.505 --> 00:04:56.587]  We called KI out after we talked to Mr. Capanna that Saturday morning.
[00:04:56.607 --> 00:04:59.328]  And we said we were going to rebuild his house.
[00:04:59.488 --> 00:05:01.909]  Now this is, what you're looking at is Sunday morning.
[00:05:01.929 --> 00:05:03.530]  The house, the concrete's been poured.
[00:05:04.170 --> 00:05:06.271]  Everything has been prefab-built on-site.
[00:05:06.311 --> 00:05:07.692]  We are 80% done.
[00:05:08.012 --> 00:05:09.093]  Now we have to assemble the house.
[00:05:09.133 --> 00:05:11.374]  We'll show you some video of that where it's gone.
[00:05:12.994 --> 00:05:18.874]  K.I. has done, what, seven reports on it since, just since Saturday, and they've been very
[00:05:18.874 --> 00:05:23.554]  helpful, especially their lead reporter during the weekend, she's done a fabulous job, and
[00:05:23.554 --> 00:05:25.794]  we'll thank her later.
[00:05:25.794 --> 00:05:32.194]  I put out the call on KJSK, and we got, then at ten o'clock at night, we got K.I. to go
[00:05:32.194 --> 00:05:41.194]  forward and put out the contact number for volunteers and materials, and over a hundred
[00:05:43.973 --> 00:05:46.074]  Engineers, you name it.
[00:05:46.354 --> 00:05:47.774]  Grew up the plans on site.
[00:05:48.154 --> 00:05:49.594]  We began digging the foundation.
[00:05:49.854 --> 00:05:50.415]  Preparing it.
[00:05:50.435 --> 00:05:51.235]  We put in the steel.
[00:05:51.275 --> 00:05:51.715]  Prepared it.
[00:05:52.095 --> 00:05:54.655]  Built about 30% of the structure prefab.
[00:05:54.715 --> 00:05:57.636]  And then today, have around 80% of the structure built prefab.
[00:05:57.656 --> 00:05:58.576]  We'll be getting to that later.
[00:05:59.396 --> 00:06:01.277]  People from all corners of industry.
[00:06:01.317 --> 00:06:08.878]  From sears to appliance distributors to mom and pops to people from
[00:06:10.013 --> 00:06:13.196]  Counties 150 miles north of Austin that heard about it.
[00:06:13.516 --> 00:06:14.196]  Brought material.
[00:06:14.517 --> 00:06:17.079]  Again, you're looking at about 10 o'clock in the morning.
[00:06:19.361 --> 00:06:22.324]  The activities that went on Sunday.
[00:06:22.344 --> 00:06:23.305]  You ought to see it now.
[00:06:23.745 --> 00:06:29.991]  It is on 618 East 49th Street in Joe Capano.
[00:06:31.072 --> 00:06:32.012]  World War II veteran.
[00:06:32.032 --> 00:06:34.715]  They were going to bulldoze his house.
[00:06:35.782 --> 00:06:39.625]  And we'll move forward to some of the news reports later and show you how it's progressed.
[00:06:39.705 --> 00:06:42.066]  Again, that's us beginning.
[00:06:42.747 --> 00:06:49.152]  Now we've poured the concrete and we've got over 80% of the structure prefab built, ready to be assembled.
[00:06:49.792 --> 00:06:52.334]  We have new appliances for him, everything.
[00:06:52.354 --> 00:06:55.396]  The guy was really living in some bad conditions.
[00:06:56.116 --> 00:06:57.497]  He doesn't have his family.
[00:06:57.818 --> 00:07:00.079]  And again, he was a medic in World War II and Korea.
[00:07:00.820 --> 00:07:03.702]  And he has a medical disability from
[00:07:05.023 --> 00:07:12.269]  Military, and so we're going to do our best to try to help Mr. Tapana, who is a dear old soul.
[00:07:14.611 --> 00:07:27.841]  It just shows, it just shows what people can do when they're not directed by the state or compulsory volunteerism, which is really slavery, and all the rest of this.
[00:07:28.582 --> 00:07:31.524]  It shows what Americans can do.
[00:07:32.799 --> 00:07:42.991]  And the sad part of it is, is there was two fellows there, one in particular, who kept yelling, you're going to get arrested, stop, stop, stop, we work for the city, you're going to get arrested.
[00:07:43.051 --> 00:07:51.842]  Well, we went forward without the permit, and the city saw the momentum and gave us the permit, normally takes at least seven days, we got the permit, one day after construction began,
[00:07:52.213 --> 00:07:55.834]  Today, we had the inspectors out, and of course, we were doing it according to spec.
[00:07:55.934 --> 00:08:03.137]  We had not one, but two engineers, two general contractors, plumbers, three electricians, everybody out there on site.
[00:08:03.157 --> 00:08:06.658]  Again, a lot of fabulous, good-hearted, kind-hearted people.
[00:08:08.139 --> 00:08:09.599]  Hell, even my dad was out there.
[00:08:09.659 --> 00:08:14.101]  He brought about three truckloads of wood and materials.
[00:08:15.141 --> 00:08:16.342]  We've all done a great job.
[00:08:16.362 --> 00:08:19.003]  Again, Mountain View Homes, Longhorn Disposal,
[00:08:21.604 --> 00:08:38.578]  Mr. Gaddy's Pizza, Rudy's Barbecue, Carlson Electric Works, George A. Pullum, Engineer, Manley, Marble and Kyle, and there is, of course, I'm going to read about a hundred more, there of course is Joe Capanna.
[00:08:38.999 --> 00:08:40.560]  Can we back that up and show him?
[00:08:40.580 --> 00:08:46.445]  I know it won't look too good on the screen, but we'll back that up and show that to people.
[00:08:46.485 --> 00:08:47.806]  I mean, we're sick and tired of it.
[00:08:47.846 --> 00:08:49.027]  We're just average citizens.
[00:08:49.992 --> 00:08:51.493]  And I have some more good news.
[00:08:51.573 --> 00:08:58.398]  A lot of the viewers of this program remember how we broke the story of Roland Ellenson.
[00:09:00.220 --> 00:09:03.602]  Much like Mr. Cipanna, he was also a World War II vet.
[00:09:03.622 --> 00:09:07.105]  It was in his home on West 37th Street since 1947.
[00:09:08.566 --> 00:09:09.606]  He had three-inch grass.
[00:09:09.626 --> 00:09:12.769]  The city gave him $2,000 a day fines.
[00:09:13.329 --> 00:09:16.752]  He actually showed you out there the actual
[00:09:17.671 --> 00:09:20.671]  We actually called the city people, and we showed you what the health department looked like.
[00:09:20.671 --> 00:09:24.671]  The city council member Jack E. Goodman's house looked like much worse than his.
[00:09:24.671 --> 00:09:29.671]  We've shown a pattern of how they target old people with Bill Wheelis, my grandparents, and any others in the IRS.
[00:09:29.671 --> 00:09:32.671]  Well, state, county, federal, they target the old.
[00:09:32.671 --> 00:09:36.671]  It seems easier to push them around after they're 70 and have had heart attacks.
[00:09:36.671 --> 00:09:38.671]  This seems to be the trend.
[00:09:38.671 --> 00:09:43.671]  Well, Mr. Ellingson, this week, finally,
[00:09:44.309 --> 00:09:48.952]  He got all the liens off his house, $2,000 a day over 20 days until he stopped it.
[00:09:49.152 --> 00:09:50.973]  Then he went to court and had them finally removed.
[00:09:52.193 --> 00:10:01.098]  He was also arrested in his backyard one week after we first aired the show, his first arrest ever, for supposedly being drunk.
[00:10:01.438 --> 00:10:08.442]  And Mr. Ellingson, I've never even seen him drink, and he's been to many of our meetings that were actually at establishments that serve alcohol.
[00:10:09.563 --> 00:10:10.824]  But this has been overturned.
[00:10:10.864 --> 00:10:12.084]  He was never given a breathalyzer.
[00:10:13.570 --> 00:10:15.851]  It was public intoxication.
[00:10:16.211 --> 00:10:18.712]  All this has been overturned by the City of Austin Municipal Court.
[00:10:18.732 --> 00:10:19.753]  Let's get a shot of this please.
[00:10:21.954 --> 00:10:27.276]  If we can, let's get a shot of this right here with Roland Ellison and another elderly person targeted by the Love Police.
[00:10:28.697 --> 00:10:29.337]  Right here for you.
[00:10:31.358 --> 00:10:33.699]  What it's all coming down to, guys, we refuse to submit.
[00:10:33.719 --> 00:10:40.319]  We want to thank Fox 7 News, 98.9 KJFK Radio, especially KI Witness News that helped us
[00:10:40.319 --> 00:10:44.199]  when we got the story started and said that we would do it.
[00:10:44.199 --> 00:10:47.999]  And the reporter, of course, Mr. Capagno on one of the first newscasts said, "Is this
[00:10:47.999 --> 00:10:48.999]  some type of BS?
[00:10:48.999 --> 00:10:49.999]  Is this some type of game?"
[00:10:49.999 --> 00:10:50.999]  She said, "No, no, I know Alex.
[00:10:50.999 --> 00:10:51.999]  This is for real.
[00:10:51.999 --> 00:10:52.999]  I know Mike."
[00:10:52.999 --> 00:10:53.999]  They all know him.
[00:10:53.999 --> 00:10:54.999]  Hell, Mike's starting to be some type of celebrity.
[00:10:54.999 --> 00:10:55.999]  It's wonderful.
[00:10:55.999 --> 00:10:56.999]  All we're doing is decent things, all these people.
[00:10:56.999 --> 00:10:57.999]  KVET Radio, 98.9 KJFK Radio.
[00:10:57.999 --> 00:11:07.599]  Sammy and Bob, Sammy promoted it and Bob Coles, they're all doing it.
[00:11:07.599 --> 00:11:08.599]  It's wonderful.
[00:11:08.599 --> 00:11:09.599]  It's wonderful.
[00:11:11.620 --> 00:11:16.303]  And then, oh, especially the other DJs that came on after them.
[00:11:16.863 --> 00:11:18.404]  Jose Brown did a fabulous job.
[00:11:18.444 --> 00:11:20.345]  The other guys, again, we want to thank them.
[00:11:21.205 --> 00:11:33.953]  Hooper Construction, Co-op Radio with Jim Ellinger, The Daily Texan with Austin Mercury Statesman, Paul Domjens, City Plumbing, Alan Parks, once the city came out.
[00:11:37.728 --> 00:11:51.516]  Christensen Plumbing, Travis Drop Shop, Lance Cook, he stayed overnight last night in a sleeping bag out front guarding all the tools and the least $10,000 in things that we're doing it about people.
[00:11:52.356 --> 00:11:54.357]  Hyde Park Baptist Church, sent out a few volunteers.
[00:11:54.557 --> 00:11:56.399]  Dr. David Jones, my father.
[00:11:57.679 --> 00:12:01.341]  Randall Buck, Action Customer Lumber from Gatesville.
[00:12:03.661 --> 00:12:23.531]  Mike Jones, who just, all the electrical systems, Paul Dumgeon, Allied Auto Wrecker, again Mike Jones, Ray Boham, Buffalo Franey, Kevin Kelly, Fix It Right, Jeff Smith, and Spears have come online to help this gentleman.
[00:12:24.492 --> 00:12:26.352]  We really, really want to thank everybody.
[00:12:26.372 --> 00:12:27.573]  Again, it's incredible.
[00:12:27.593 --> 00:12:28.754]  We're going to finish this house.
[00:12:28.774 --> 00:12:34.933]  If you want to come out and volunteer and help us put the structure up, I can report
[00:12:34.933 --> 00:12:44.614]  the foundation, city inspected and approved, and we have moved forward and we have all
[00:12:44.614 --> 00:12:50.374]  of the main structure prepared to be assembled.
[00:12:50.374 --> 00:12:54.014]  And to the naysayers, I don't know if we have video of that, there would be two guys.
[00:12:54.014 --> 00:12:57.374]  [MUSIC PLAYING]
[00:13:00.330 --> 00:13:04.231]  He called Mike Leather that night and said, ah, you, you got it, but I'm going to shut you down.
[00:13:04.251 --> 00:13:07.332]  He also told Kayon that he was going to bet on the property.
[00:13:07.512 --> 00:13:12.894]  You see, the property, that area is gentrifying, and the airport's moving in 15 weeks.
[00:13:13.154 --> 00:13:21.977]  Already, Mr. Capan, the property value that he's paid his taxes on, I have all the records, he gave them all to me, has gone up in value from $23,000 to $47,000 in the last four years.
[00:13:24.445 --> 00:13:28.087]  The tax has gone up to nine hundred and seventy something dollars a year, just the property and feudal taxes.
[00:13:28.327 --> 00:13:29.048]  It's paid up.
[00:13:29.488 --> 00:13:33.391]  When the airport goes out, it's going to double in value in just a year.
[00:13:34.251 --> 00:13:39.575]  Fifteen weeks it goes out, and within a year, it's going to double in value, because the airport's moving right in the flight path.
[00:13:39.935 --> 00:13:46.259]  It's clear that there were some complaints filed by other people in the surrounding area.
[00:13:46.459 --> 00:13:48.160]  Perhaps the house didn't look good, we understand.
[00:13:48.200 --> 00:13:49.361]  They should have gone over and helped him.
[00:13:50.322 --> 00:13:52.423]  We're not sure exactly, but again, we helped him.
[00:13:53.023 --> 00:13:54.084]  All these people helped him.
[00:13:55.049 --> 00:13:55.709]  And many others.
[00:13:55.769 --> 00:13:57.430]  These are the people that were out today.
[00:13:57.730 --> 00:14:00.671]  He had over, again, over 120-something, isn't he?
[00:14:00.851 --> 00:14:02.331]  Over all of yesterday.
[00:14:03.092 --> 00:14:05.372]  That's inside his home.
[00:14:05.832 --> 00:14:08.253]  In fact, we might have some better footage from the K.I.
[00:14:08.293 --> 00:14:09.434]  They were up in front of us there.
[00:14:10.754 --> 00:14:12.435]  There he is, inside his home.
[00:14:12.455 --> 00:14:15.596]  He's lived there alone since 1959.
[00:14:16.596 --> 00:14:19.177]  And we do appreciate his service.
[00:14:20.097 --> 00:14:20.937]  He's a great guy.
[00:14:21.778 --> 00:14:22.858]  Joe Capanna.
[00:14:23.840 --> 00:14:25.801]  He is to be thanked.
[00:14:26.621 --> 00:14:34.744]  Now guys, if you're ready, we will go to some of the KI pieces and play them in succession.
[00:14:36.604 --> 00:14:38.665]  And they did do the best recording.
[00:14:38.725 --> 00:14:40.446]  Fox also did two reports on it.
[00:14:40.466 --> 00:14:43.687]  And we do appreciate them coming out as well.
[00:14:43.707 --> 00:14:48.108]  Again, KVET Radio 98.1 and of course 98.9 KJFJ.
[00:14:48.768 --> 00:14:50.709]  Alright, whenever we're ready with that, we'll go to that.
[00:14:51.591 --> 00:14:58.137]  And when we get back, I'm going to get into HIV drugs are actually causing more harm.
[00:14:58.537 --> 00:14:59.518]  This article comes out.
[00:14:59.538 --> 00:15:00.559]  We've known about this for years.
[00:15:00.759 --> 00:15:03.401]  I've aired Len Horowitz documentaries, THC.
[00:15:05.984 --> 00:15:09.026]  There are doctors... I've been here since 1959.
[00:15:09.306 --> 00:15:12.109]  This Austin war veteran thought he was losing his home.
[00:15:12.449 --> 00:15:14.391]  Today, there's been a change in plans.
[00:15:16.994 --> 00:15:20.016]  Good evening, I'm Lisa Monzo and welcome to KIWIT News Weekend.
[00:15:20.036 --> 00:15:24.900]  The city of Austin is scheduled to bulldoze a Central Austin home in less than two days.
[00:15:25.621 --> 00:15:30.585]  Even though the home is unsafe, the man who lives there, a disabled veteran, doesn't want to leave.
[00:15:31.252 --> 00:15:35.495]  Julie Gershick tells us that because of our story last night, he may be getting some help.
[00:15:35.515 --> 00:15:36.136]  Tell me about it, Jill.
[00:15:36.156 --> 00:15:41.239]  Well, Lisa, this story really got some people in Austin fired up about saving Joe Campana's home.
[00:15:41.639 --> 00:15:45.522]  Campana tells us that the city has been trying to get him out of there for 20 years.
[00:15:45.942 --> 00:15:51.166]  Now, as you'll see from this video, the house is dilapidated and the city has deemed it unsafe to live in.
[00:15:51.186 --> 00:15:53.228]  They have plans to tear it down Monday.
