[00:00:10.796 --> 00:00:14.581]  You may not have heard of this, but there's an organization called Welcoming America.
[00:07:05.184 --> 00:07:11.149]  I'd say that, so, I think that as a community, we can all agree that anyone who lives here has a right to be treated well.
[00:07:11.949 --> 00:07:15.172]  And that's the rights that we're focusing on, that right to be treated well.
[00:07:15.713 --> 00:07:18.014]  So she says this is just about treating people well.
[00:07:18.803 --> 00:07:19.744]  That's not true at all.
[00:07:20.244 --> 00:07:26.487]  At this seminar, they're talking about how they're going to get driver's licenses for illegal immigrants here in Texas.
[00:07:26.527 --> 00:07:30.309]  And of course, we've seen in other states how they're giving non-citizens the right to vote.
[00:07:30.930 --> 00:07:39.795]  You can't go into any of these countries, I can't, as an American citizen, go to Mexico and get a driver's license, vote there, get a free education there.
[00:07:40.515 --> 00:07:56.666]  This is a globalist agenda that is aimed at all Western countries, using compassion and treating people well, talking about multiculturalism, but it's designed to destroy the countries economically by entitlement programs that are unlimited and by totally open borders.
[00:07:57.247 --> 00:07:59.148]  For InfoWars Nightly News, I'm David Knight.
[00:08:10.024 --> 00:08:15.789]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:08:16.109 --> 00:08:28.420]  Introducing the new Infowarslife.com Oil of Oregano Formulation, a highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:08:28.660 --> 00:08:33.865]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:08:34.165 --> 00:08:39.751]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[00:08:40.131 --> 00:08:44.936]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:08:45.076 --> 00:08:48.699]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:08:49.020 --> 00:08:55.266]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[00:08:55.606 --> 00:09:00.613]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:09:00.774 --> 00:09:04.279]  Now available in our limited first run at Infowarslife.com.
[00:09:04.499 --> 00:09:06.422]  That's Infowarslife.com or call 888-253-3139.
