[00:00:00.000 --> 00:00:15.000]  [MUSIC]
[00:06:05.009 --> 00:06:06.250]  I spiritually know that.
[00:06:06.811 --> 00:06:10.214]  There's an old saying, the spirit is willing but the flesh is weak.
[00:06:10.274 --> 00:06:12.455]  Well, with me, it's the opposite.
[00:06:13.516 --> 00:06:15.198]  My flesh is right in there with my spirit.
[00:06:15.238 --> 00:06:18.080]  In fact, it's saying, you know, attack.
[00:06:18.180 --> 00:06:20.062]  It's very, I mean, my flesh is pissed.
[00:06:21.203 --> 00:06:22.304]  It knows it's being dominated.
[00:06:22.344 --> 00:06:23.345]  It knows it's being corralled.
[00:06:23.385 --> 00:06:24.446]  It knows it's being enslaved.
[00:06:25.266 --> 00:06:29.630]  And it is like a buck and bronco in a cage.
[00:06:31.254 --> 00:06:34.897]  And if you put a buck and bronco in a cage, it's gonna end up basically breaking its legs and breaking its back.
[00:06:35.197 --> 00:06:36.738]  We can't be those buck and broncos.
[00:06:37.138 --> 00:06:44.203]  We have that strength and that speed and that anger for limited physical conflict at the times it's needed.
[00:06:44.283 --> 00:06:46.324]  And that is not where it's needed right now.
[00:06:46.384 --> 00:06:47.785]  But I understand your rage.
[00:06:48.466 --> 00:06:49.467]  I understand your anger.
[00:06:49.907 --> 00:06:52.469]  I understand your dismay at how evil these people are.
[00:06:52.789 --> 00:06:59.654]  And I'm asking you, I'm asking myself, and I've been doing it all day, to do breathing exercises.
[00:07:00.697 --> 00:07:05.379]  And to not let ourselves get into that place that the enemy wants to push us into.
[00:07:06.780 --> 00:07:08.700]  That's why they're sending out the contact tracers.
[00:07:10.181 --> 00:07:12.362]  That's why they're trying to stir up all these fights.
[00:07:13.242 --> 00:07:15.243]  That's why they're flaunting all this in our face.
[00:07:15.943 --> 00:07:22.566]  That's why they're on the news saying they're going to read our text messages and control through the Democratic Party what we can say and can't say.
[00:07:23.006 --> 00:07:27.048]  And the emails are already pouring in and it's already happening to everybody.
[00:07:28.722 --> 00:07:32.245]  You can't share ban.video on WhatsApp or most of these text messages now.
[00:07:32.466 --> 00:07:36.369]  You've got to share freeworldnews.tv and they'll end up banning that URL soon as well.
[00:07:36.769 --> 00:07:46.838]  But I mean, this is real tyranny like they have in Cuba or North Korea, but more aptly China because that's where this model has been tested of the social credit score and the total control.
[00:07:48.360 --> 00:07:53.224]  And what the people out there on the left need to know that pretend you're part of the system, you're being enslaved by this as well.
[00:07:53.724 --> 00:08:02.913]   So pretending VIA STOCKHOLM SYNDROME, MASS STOCKHOLM SYNDROME, MASS PSYCHOLOGY STOCKHOLM SYNDROME, a term I coined.
[00:08:04.895 --> 00:08:08.599]  You can make believe all day that you're not being destroyed by this, but you are.
[00:08:09.119 --> 00:08:14.164]  And I kind of understand why you want to play along and pretend, and why their Stockholm Syndrome, particularly in women, do it.
[00:08:14.544 --> 00:08:20.030]  Because you've been kidnapped, you're being raped, you're being controlled, you might as well just play along with it and convince yourself it's alright.
[00:08:21.450 --> 00:08:27.238]  I'm not defending the Japanese saying, but that's older than the term Stockholm Syndrome, because the term didn't invent it.
[00:08:27.258 --> 00:08:34.229]  It just names a well-known thing in human psychology that, well, if a woman's going to be raped and it's inevitable, she might as well enjoy it.
[00:08:35.686 --> 00:08:49.012]  Here's my policy, I'm not going to enjoy it, being raped by Fauci, and raped by Bill Gates, and raped by Klaus Schwab, while they write books bragging they want to depopulate us, and they're bringing in a world ID, and they're going to put a chip in me, and they're going to sterilize me.
[00:08:49.072 --> 00:08:57.915]  I mean, they write books, so the intelligence y'all read this and get on board, and pretend via mass Stockholm Syndrome that they're part of this as well.
[00:09:00.356 --> 00:09:01.597]  So, let me do it this way.
[00:09:02.554 --> 00:09:17.261]  Let's first get to a gigantic lie of Joe Biden and then a huge lie, just as big or bigger, a string of lies by Jen Psaki, the White House press secretary, the loathsome Obama creature, Obama minion.
[00:09:18.342 --> 00:09:29.247]  And let me just break both clips down now and then just go to them consecutively without me cutting in or, you know, I'll hit pause 10 times and we'll just never play the clips.
[00:09:29.687 --> 00:09:30.628]  Let me just break both clips down.
[00:09:33.854 --> 00:09:37.937]  Jen Psaki came out last week and said, yeah, we're going to start reading all your text messages.
[00:09:37.957 --> 00:09:39.098]  We're going to control what you can say.
[00:09:39.158 --> 00:09:42.060]  And then she just talked about how wonderful it was.
[00:09:42.100 --> 00:09:45.202]  The Democratic Party was partnering with all the big tech companies to do this.
[00:09:45.242 --> 00:09:47.324]  Just on a scale of one to 10 tyranny, it's an 11.
[00:09:47.724 --> 00:09:50.286]  It's just take your breath away that it's out in the open.
[00:09:50.606 --> 00:09:50.826]  Wow.
[00:09:50.846 --> 00:09:53.648]  Of course, they've been doing it a long time, but now they're pissing in our face.
[00:09:54.849 --> 00:09:59.352]  Then she came out yesterday in a press conference, was asked by a Fox reporter about China.
[00:10:00.573 --> 00:10:02.294]  And suddenly she threw 360s or I guess 180s.
[00:10:05.212 --> 00:10:08.455]  Oh yeah, they've been covering up the lab leak and all this.
[00:10:09.516 --> 00:10:24.810]  When for the last year and a half you talked about the lab leak, you got banned off Facebook, Twitter, YouTube, because the Democrats, it's now come out in documents, would flag thousands of people a day, including medical doctors, that they didn't like saying that.
[00:10:25.350 --> 00:10:28.033]  And the Democrats weren't even in control of the executive then.
[00:10:28.988 --> 00:10:41.631]  But they were flagging, quote, medical disinformation because their guy Fauci and Bill Gates and the rest of them ran the Wuhan lab, ran the program, developed the gain-of-function coronavirus that is a bad virus.
[00:10:41.711 --> 00:10:42.811]  It's a poisonous virus.
[00:10:43.491 --> 00:10:46.272]  The virus replication isn't what kills you overall.
[00:10:46.352 --> 00:10:49.953]  It's the toxin of the replication of the spike protein.
[00:10:49.993 --> 00:10:51.453]  But that's a separate issue.
[00:10:52.513 --> 00:10:53.674]  They suppressed all that.
[00:10:53.814 --> 00:10:55.074]  Then they suppressed treatments.
[00:10:55.868 --> 00:10:56.808]  To make Trump look bad.
[00:10:56.828 --> 00:11:01.711]  And then after they got into power, they suppressed treatments for depopulation purposes and other purposes.
[00:11:01.771 --> 00:11:09.174]  So the magnitude of what these technocrats are getting away with, that no general would ever get away with, that the NSA would never get away with.
[00:11:09.194 --> 00:11:18.599]  I mean, if the NSA said, we're going to watch all your text messages and correct them in live time and send you authoritative information and flag extremist stuff, you'd say, you've got to have a warrant.
[00:11:18.899 --> 00:11:19.899]  This is the end of the world.
[00:11:20.280 --> 00:11:21.420]  The NSA would be disbanded.
[00:11:21.480 --> 00:11:24.802]  But when it's just Jen Psaki up there going, yeah, we're going to do it.
[00:11:25.717 --> 00:11:26.538]  It's simply amazing.
[00:11:26.578 --> 00:11:29.260]  So getting to the clips, the first clip is Biden.
[00:11:29.960 --> 00:11:34.204]  He walks over and he says, oh yeah, Facebook, they're killing people.
[00:11:34.944 --> 00:11:47.735]  You can't let anybody ask questions or you can't have medical doctors criticizing what's going on and challenging the UN and challenging the official narratives that have all been proven to be lies.
[00:11:48.925 --> 00:12:02.368]  About the virus being man-made, exaggerating the death numbers, suppressing all the treatments, sending people with COVID to nursing homes to get higher death numbers, putting the ventilators on people that didn't need them to get death numbers up.
[00:12:02.628 --> 00:12:07.910]  I mean, everything they've said from the PCR test being 94% false positive has been a lie.
[00:12:08.630 --> 00:12:11.931]  And they're saying we don't want any opposition to that.
[00:12:12.251 --> 00:12:46.493]   And these are incredibly important clips of both Puppet Biden and Liar in Chief, Saki, because he comes over and says, Facebook, by letting people communicate, by letting consortiums of medical doctors and scientists, some of the most prestigious in the world, and Robert F. Kennedy Jr., by letting them have Facebook pages, most of which have already been taken down by Facebook, and by letting anybody communicate, their family members that have died and other things, you're killing people.
[00:12:47.307 --> 00:12:51.748]  Since when do you have an experimental thing forced on the public by multinational corporations?
[00:12:51.768 --> 00:12:53.049]  They're trying to make it mandatory.
[00:12:53.309 --> 00:12:55.190]  They are making it mandatory in Europe and other areas.
[00:12:56.170 --> 00:12:57.050]  They're spying on us.
[00:12:58.371 --> 00:13:03.192]  And then being able to question an experimental drug forced onto the market is killing people.
[00:13:03.872 --> 00:13:04.913]  This is perfect inversion.
[00:13:05.693 --> 00:13:06.893]  So here's the clip of Joe Biden.
[00:13:07.914 --> 00:13:11.535]  What's your message to platforms like Facebook?
[00:13:14.196 --> 00:13:15.016]  They're killing people.
[00:13:16.465 --> 00:13:22.670]  I mean it really, look, the only pandemic we have is among the unvaccinated.
[00:13:22.790 --> 00:13:26.292]  And they're killing people.
[00:13:26.612 --> 00:13:35.499]  Now here's the press secretary, Jim Psaki, yesterday as well, both saying now it's okay to question whether it came from a Chinese lab, when you weren't allowed to say that before.
[00:13:36.621 --> 00:13:51.492]  And then she gets questioned about spying on Facebook users and how creepy is it to have the federal government watching what private citizens and medical doctors are doing online and then trying to get them censored.
[00:13:52.012 --> 00:13:53.774]  And she spins it and says, oh, no, no, no.
[00:13:54.154 --> 00:13:55.615]  We're not spying on anybody.
[00:13:55.635 --> 00:13:56.556]  There's not a report.
[00:13:56.836 --> 00:14:00.619]  There's not a secret thing, a list that's been made on these people.
[00:14:01.718 --> 00:14:03.279]  Now think about the level of the lie.
[00:14:03.820 --> 00:14:16.171]  She knew that two months before, a consortium of the Rockefeller Foundation, Bill and Melinda Gates, the Democratic Party, and the ADL and Southern Poverty Law Center had put out this report right here.
[00:14:17.632 --> 00:14:22.817]  The disinformation dozen from the Center for Countering Digital Hate.
[00:14:24.639 --> 00:14:27.041]  Remember what the new anti-terrorism policy of Biden says?
[00:14:28.237 --> 00:14:33.058]  Questioning lockdowns or forced inoculations is white supremism and is hate.
[00:14:34.138 --> 00:14:38.699]  And white supremism is the main focus of the CIA and the Pentagon and must be shut down.
[00:14:39.300 --> 00:14:48.442]  So they're defining everyone as terrorist here, but here she is up there acting like there's no list.
[00:14:49.102 --> 00:14:50.302]  Nobody's spying on them.
[00:14:50.542 --> 00:14:52.003]  Nobody's saying they're extremist.
[00:14:52.283 --> 00:14:53.443]  We just want them silenced.
[00:14:54.497 --> 00:14:55.598]  When here is the report.
[00:14:56.018 --> 00:14:56.799]  And here's another one.
[00:14:57.440 --> 00:14:57.700]  U.S.
[00:14:57.760 --> 00:15:04.667]  Surgeon General and Rockefeller Foundation announced big initiatives to address urgent threat of vaccine misinformation.
[00:15:05.628 --> 00:15:06.909]  And they say we're killing people.
[00:15:07.249 --> 00:15:16.879]  Really, I'm the one that had medical doctors on, virologists, epidemiologists, a year and a half ago that said, when they come out for a vaccine for a cold virus, it won't work.
[00:15:17.628 --> 00:15:21.892]  And they'll claim you need new ones every few months because there's always going to be new variants of cold viruses.
[00:15:22.132 --> 00:15:22.873]  There's thousands a year.
[00:15:23.173 --> 00:15:23.794]  What do they say now?
[00:15:24.034 --> 00:15:26.657]  Pfizer goes, oh my God, six months in, it doesn't work.
[00:15:26.957 --> 00:15:29.039]  We've got a booster for the Delta variant.
[00:15:29.359 --> 00:15:31.141]  And there'll always be a new variant, new variant.
[00:15:31.321 --> 00:15:36.006]  Instead of a flu shot every year, they're talking about the 10 shots a year for COVID.
[00:15:36.932 --> 00:15:45.857]  And most of the people sick and dying in the hospitals, the numbers are out, are dying after they got the, quote, Pfizer or Moderna shots, and they're saying they're dying from new variants.
[00:15:46.357 --> 00:15:47.938]  But what did medical doctors say on my show?
[00:15:48.978 --> 00:16:00.444]  They said, when you give somebody a vaccine for something so common as a cold virus, and you do it for the protein jacket, now anytime a regular cold virus hits you, you're going to have a horrible autoimmune response and get really sick.
[00:16:00.944 --> 00:16:07.818]   But instead of explaining to them that, hey, the vaccine gave you this illness, which is known medical science, No, my friends.
[00:16:08.638 --> 00:16:13.242]  They simply tell you you need more vaccines, more injections, and then if you complain, they silence you.
[00:16:13.342 --> 00:16:24.270]  Speaking of misinformation and the announcement from yesterday, for how long has the administration been spying on people's Facebook profiles looking for vaccine misinformation?
[00:16:24.490 --> 00:16:28.513]  Well, that was quite a loaded and inaccurate question, which I would refute.
[00:16:29.591 --> 00:16:34.996]  Well, Peter, first of all, as you know, we're in a regular touch with a range of media outlets.
[00:16:36.678 --> 00:16:38.460]  Let me finish.
[00:16:38.480 --> 00:16:42.844]  As we are in regular touch with social media platforms.
[00:16:43.324 --> 00:16:52.774]  This is publicly open information, people sharing information online, just as you are all reporting information on your news stations.
[00:16:53.746 --> 00:17:03.590]  Okay, so these 12 people who you have on a list, 12 individuals, do they know that somebody at the Surgeon General's office is going through their profile?
[00:17:03.810 --> 00:17:06.611]  I'm happy to get you the citation of where that comes from.
[00:17:06.691 --> 00:17:08.111]  There's no secret list.
[00:17:08.571 --> 00:17:16.645]   I will tell you that these are people who are sharing information on public platforms on Facebook, information that is traveling, is inaccurate.
[00:17:16.985 --> 00:17:27.128]  Our biggest concern here, and I frankly think it should be your biggest concern, is the number of people who are dying around the country because they're getting misinformation that is leading them to not take a vaccine.
[00:17:27.488 --> 00:17:34.129]  Young people, old people, kids, children, this is all being, a lot of them are being impacted by misinformation.
[00:17:34.149 --> 00:17:39.731]  The big concern though, I think, for a lot of people on Facebook is that now this is Big Brother watching you.
[00:17:40.211 --> 00:17:48.155]  They're more concerned about that than people dying across the country because of a pandemic where misinformation is traveling on social media platforms.
[00:17:48.555 --> 00:17:49.676]  That feels unlikely to me.
[00:17:49.976 --> 00:17:52.597]  If you have the data to back that up, I'm happy to discuss it.
[00:17:53.017 --> 00:17:54.098]  So let's not get angry.
[00:17:54.498 --> 00:17:55.699]  Let's not lose our temper.
[00:17:56.379 --> 00:17:58.820]  But let's realize we're being gaslit by these criminals.
[00:17:59.601 --> 00:18:01.962]  And let's expose them and let's elect good governors.
[00:18:02.315 --> 00:18:06.636]  And good state representatives that have been opposing this globalist takeover agenda.
[00:18:06.976 --> 00:18:11.557]  And let's understand that everything they told us every step of the way was a lie.
[00:18:12.518 --> 00:18:18.099]  This is designed where you aren't allowed to leave your house unless you take 10 shots a year.
[00:18:18.199 --> 00:18:18.959]  That's the real plan.
[00:18:19.800 --> 00:18:21.240]  And they're already starting to announce that.
[00:18:21.380 --> 00:18:26.281]  Think about the diabolical nature of this and look at these headlines and ask yourself, is this what America is about?
[00:18:26.822 --> 00:18:28.322]  White House flagged post.
[00:18:28.680 --> 00:18:32.021]  For Facebook to censor over COVID misinformation.
[00:18:32.481 --> 00:18:37.303]  And it all comes out of a leftist Democrat group saying everybody's white supremacist.
[00:18:37.743 --> 00:18:38.563]  Doesn't even make sense.
[00:18:39.923 --> 00:18:46.646]  Democrats want to monitor your text and use aggressive fact checkers to dispel vaccine misinformation report claims.
[00:18:47.626 --> 00:18:49.266]  Well, the report is a claim, they've announced it.
[00:18:49.847 --> 00:18:54.228]  Aggressive fact checkers spying on you in your phone, in your feed.
[00:18:55.376 --> 00:18:57.076]  Most people don't even communicate over the phone.
[00:18:57.316 --> 00:19:01.817]  Did you know text messages are now more popular with under 50s than phone calls?
[00:19:02.077 --> 00:19:02.657]  I know I do it.
[00:19:03.177 --> 00:19:04.238]  I can bang on a quick text.
[00:19:04.298 --> 00:19:07.918]  I can send out a voice memo a lot quicker than calling and seeing if somebody picks up.
[00:19:09.138 --> 00:19:14.579]  And so the main mode of communication now in the modern world is being spied on in live time of these people.
[00:19:14.979 --> 00:19:17.160]  And they're telling us it's all for our own safety.
[00:19:17.520 --> 00:19:18.840]  Oh, and not just for viruses.
[00:19:19.240 --> 00:19:21.321]  For other things like questioning the election.
[00:19:21.641 --> 00:19:23.441]  You're not supposed to do that either.
[00:19:25.080 --> 00:19:28.222]  My friends, we've reached the fork in the road.
[00:19:28.803 --> 00:19:30.284]  We've reached decision time.
[00:19:30.464 --> 00:19:32.486]  Well, it happened last week, right after July 4th.
[00:19:32.946 --> 00:19:37.189]  World leaders across the planet and the UN announced a new world order.
[00:19:37.749 --> 00:19:40.451]  Global government to stop the spread of COVID.
[00:19:40.632 --> 00:19:47.837]  Oh, and they're going to have to surveil all your text messages on your private phone and censor them if you question Fauci and the UN.
[00:19:47.877 --> 00:19:51.800]  That's because these criminals are going to go to prison if they release the virus.
[00:19:52.284 --> 00:20:03.560]  They have used the whole program to starve the third world and they're now bringing in a worldwide ID in Klaus Schwab's own words with an implantable microchip as the next phase to be able to buy and sell or travel.
[00:20:04.121 --> 00:20:08.507]  So whether you believe the Bible or not, the Mark of the Beast is here and our mission is now more important than ever.
[00:20:08.803 --> 00:20:10.704]  We make it easy to support Infowars.
[00:20:11.144 --> 00:20:17.267]  One of our best sellers has been X2 Deep Earth Crystal Iodine that comes in two different packages.
[00:20:17.347 --> 00:20:19.368]  One with a spray bottle, one with a dropper bottle.
[00:20:19.728 --> 00:20:24.970]  It's both the exact same amount of iodine, it's the exact same bottle, it's just a different top.
[00:20:25.431 --> 00:20:33.801]   The spray bottle is selling out, but it's 60% off because I want I want those of you that have been big supporters to have it again, and I want those of you that have been on the fence to get it for yourself.
[00:20:34.181 --> 00:20:36.322]  And the dropper bottle is really close to selling out.
[00:20:36.722 --> 00:20:39.384]  It is 40% off at mfullmorestore.com.
[00:20:39.404 --> 00:20:53.270]  We also now have our green fiber capsules that just turbocharge you with all the essential amino acids, a ton of key vitamins and minerals, and also it creates a lot of the fiber you need to have healthy intestines.
[00:20:53.706 --> 00:21:00.149]  It's all available 50% off, 40% off, and 60% off right now at Infowarsstore.com.
[00:21:00.369 --> 00:21:10.393]  The Fortune 100 have allied with the United Nations and authoritarian systems like the European Union and the Communist Chinese, leftist blue cities, Hollywood, and the Democratic Party.
[00:21:10.812 --> 00:21:14.651]  as well as radical Islam to bring in their world government.
[00:21:14.651 --> 00:21:16.052]  This is their alliance.
[00:21:16.052 --> 00:21:19.532]  The Council on Foreign Relations brags about all of this.
[00:21:19.532 --> 00:21:25.292]   And they're the group, via Cecil Rhodes, that set all this up in the last 120 years.
[00:21:25.292 --> 00:21:27.011]  And now it's entering its endgame.
[00:21:27.011 --> 00:21:32.212]   Let me give you an incredible example of gaslighting and how evil and corrupt the mainstream media
[00:21:32.212 --> 00:21:36.651]  is and why they want all independent news shut down.
[00:21:36.651 --> 00:21:40.331]   Macron came out on Wednesday, the French dictator, basically.
[00:21:40.439 --> 00:21:43.861]  Evidence is he's been stealing elections, just like Merkel in Deutschland.
[00:21:44.982 --> 00:21:51.207]  And he said, if you do not have your shots, you can't go to the grocery store.
[00:21:52.608 --> 00:21:58.032]  There were riots all over the country, rightfully so, against this, because guess who's exempt?
[00:21:58.052 --> 00:21:58.492]  The police.
[00:21:59.633 --> 00:22:09.333]   Then they had fact-checkers in the US and France come out and say he didn't really mean that when he said it, so that anyone that had Complained, they would say, oh, just go back to sleep.
[00:22:09.413 --> 00:22:10.073]  That's not true.
[00:22:10.373 --> 00:22:11.133]  That's gaslighting.
[00:22:11.993 --> 00:22:12.634]  Well, guess what?
[00:22:13.434 --> 00:22:14.194]  He signed the order.
[00:22:14.294 --> 00:22:14.954]  It's now law.
[00:22:15.274 --> 00:22:19.956]  French face six months in jail for entering a bar or restaurant without a COVID pass.
[00:22:22.016 --> 00:22:22.256]  Boom.
[00:22:22.776 --> 00:22:24.117]  By executive order of dictatorship.
[00:22:24.477 --> 00:22:27.958]  Here's the UN a year ago saying they want you to have a medical ID pass to be able to leave your house.
[00:22:28.678 --> 00:22:32.199]  We've got the videos of Klaus Schwab saying you'll all have to have a medical pass to leave your house.
[00:22:32.558 --> 00:22:36.678]   The communist Chinese head general, who's over there social credit score, that big tech
[00:22:36.678 --> 00:22:41.238]   helped build over there in the last decade, said, "Our goal is already achieved in several
[00:22:41.238 --> 00:22:44.798]   cities and soon will be China-wide and then soon worldwide after that."
[00:22:44.798 --> 00:22:49.558]   It's like the famous Hitler quote, "Today Germany, tomorrow the world."
[00:22:49.558 --> 00:22:54.479]   And the top Chinese official said, "Our goal is you will not be able to leave one half
[00:22:54.479 --> 00:22:58.318]  foot out of your house without your phone authorizing that."
[00:22:58.641 --> 00:23:00.803]  And after that, we want digital tattoos.
[00:23:01.303 --> 00:23:04.566]  Which are digital tattoos that are basically put into your skin.
[00:23:05.086 --> 00:23:09.450]  Where the actual ink has little glass fibers in it and puts chip codes into your body.
[00:23:09.790 --> 00:23:10.671]  And guess who funded that?
[00:23:11.271 --> 00:23:12.172]  Bill Gates, yet again.
[00:23:13.513 --> 00:23:14.194]  So this is here.
[00:23:14.494 --> 00:23:15.415]  This is their takeover.
[00:23:15.435 --> 00:23:18.777]  And a lot of people are going to say, fine, I'll take whatever shots, ten shots a year.
[00:23:19.678 --> 00:23:22.541]  And fine, I will let my phone track where I go.
[00:23:22.621 --> 00:23:23.041]  I don't care.
[00:23:24.142 --> 00:23:25.303]  It's pointless, I'm going to roll over.
[00:23:26.854 --> 00:23:31.377]  The shots are about sterilizing you and about poisoning you and about depopulating you.
[00:23:31.397 --> 00:23:32.258]  Do you care about dying?
[00:23:33.039 --> 00:23:34.420]  And let me expand on that even further.
[00:23:35.320 --> 00:23:40.704]  It's about making you do what they say or they take more and more of your rights away in a social credit score.
[00:23:41.605 --> 00:23:43.246]  Black Mirror is not what this is based on.
[00:23:43.487 --> 00:23:46.889]  Black Mirror was a TV show about what was already happening in China.
[00:23:47.970 --> 00:23:49.111]  So do you really want to live?
[00:23:50.836 --> 00:24:00.279]  In like a high school drama queen type deal run by government bureaucrats and globalist corporate lords who are above the law that surveil and micromanage every part of your life?
[00:24:00.739 --> 00:24:01.219]  Here's another one.
[00:24:01.519 --> 00:24:06.761]  DHS training program prepares for rural lockdowns, mass public quarantines against unvaccinated.
[00:24:07.741 --> 00:24:10.342]  They're never going to let us get to the midterms in 16 months.
[00:24:11.022 --> 00:24:16.284]  Biden's going to have another lockdown that's already starting in certain areas this year that'll expand next year.
[00:24:17.228 --> 00:24:20.029]  into the midterms so they can steal the election again.
[00:24:20.549 --> 00:24:24.450]  They're using this for their permanent dictatorship and they've even bragged about it.
[00:24:25.271 --> 00:24:32.933]  Again, here's the Australian Health Minister saying the beginning of the New World Order is here using the lockdowns and permanent martial law.
[00:24:34.954 --> 00:24:35.814]  What comes after that?
[00:24:37.494 --> 00:24:50.363]   Cyber Polygon put out by the very same folks at John Hopkins and the Davos Group about how they're going to use global blackouts To bring down industrial society to save the earth by cutting our carbon.
