[00:00:19.482 --> 00:00:20.303]  Good evening, everyone.
[00:03:05.888 --> 00:03:06.888]  Seven.
[00:03:07.849 --> 00:03:08.429]  Six.
[00:03:10.150 --> 00:03:10.710]  Six.
[00:03:11.831 --> 00:03:12.071]  Eight.
[00:03:12.711 --> 00:03:13.772]  Nine.
[00:03:16.033 --> 00:03:16.833]  Ten.
[00:03:16.973 --> 00:03:17.554]  Nine.
[00:03:18.154 --> 00:03:18.554]  Eight.
[00:03:18.914 --> 00:03:19.435]  Seven.
[00:03:19.855 --> 00:03:20.395]  Six.
[00:03:20.855 --> 00:03:21.316]  Five.
[00:03:21.816 --> 00:03:22.216]  Four.
[00:03:22.736 --> 00:03:23.217]  Three.
[00:03:23.717 --> 00:03:24.237]  Two.
[00:03:25.018 --> 00:03:25.218]  One.
[00:03:25.898 --> 00:03:29.580]  Zero.
[00:03:29.760 --> 00:03:31.261]  These are the stakes.
[00:03:32.580 --> 00:03:38.602]  To make a world in which all of God's children can live, or to go into the dark.
[00:03:39.822 --> 00:03:44.944]  We must either love each other, or we must die.
[00:03:45.644 --> 00:03:48.185]  Vote for President Johnson on November 3rd.
[00:03:48.905 --> 00:03:50.926]  The stakes are too high for you to stay home.
[00:03:52.648 --> 00:03:56.832]  So voters got scared and LBJ remained president.
[00:03:57.533 --> 00:03:59.915]  Thus the escalation of the Vietnam War.
[00:04:00.415 --> 00:04:01.356]  And I want to play another one.
[00:04:01.376 --> 00:04:05.020]  I like these old ads because this was an entire ad campaign.
[00:04:05.800 --> 00:04:16.771]  A PSYOP, if you will, targeting the American people, scaring them into believing that a vote for Lyndon Johnson meant a safer America.
[00:04:20.009 --> 00:04:20.869]  People used to do.
[00:04:21.490 --> 00:04:24.491]  They used to explode atomic bombs in the air.
[00:04:25.271 --> 00:04:32.994]  Now, children should have lots of vitamin A and calcium, but they shouldn't have any strontium-90 or cesium-137.
[00:04:33.634 --> 00:04:37.496]  These things come from atomic bombs, and they're radioactive.
[00:04:38.076 --> 00:04:39.256]  They can make you die.
[00:04:40.277 --> 00:04:41.997]  Do you know what people finally did?
[00:04:42.498 --> 00:04:48.560]  They got together and signed a nuclear test ban treaty, and then the radioactive poison started to go away.
[00:04:49.511 --> 00:04:55.876]  But now, there's a man who wants to be President of the United States, and he doesn't like this treaty.
[00:04:56.337 --> 00:04:57.337]  He fought against it.
[00:04:57.858 --> 00:04:59.139]  He even voted against it.
[00:04:59.699 --> 00:05:02.241]  He wants to go on testing more bombs.
[00:05:03.282 --> 00:05:05.044]  His name is Barry Goldwater.
[00:05:05.784 --> 00:05:10.768]  And if he's elected, they might start testing all over again.
[00:05:11.589 --> 00:05:13.891]  Vote for President Johnson on November 3rd.
[00:05:14.712 --> 00:05:17.094]  The stakes are too high for you to stay home.
[00:05:17.998 --> 00:05:20.961]  So the more things change, the more they stay the same.
[00:05:21.501 --> 00:05:26.125]  And Rand Paul, he's being attacked on all fronts right now, both from the left and the right.
[00:05:27.106 --> 00:05:28.267]  And that says a lot.
[00:05:28.507 --> 00:05:30.709]  I mean, it tells me he might be on to something.
[00:05:31.755 --> 00:05:36.976]  And I'll be the first to admit that I have some serious reservations about Rand Paul.
[00:05:37.036 --> 00:05:40.837]  For example, you know, he voted against GMO labeling.
[00:05:41.437 --> 00:05:42.577]  What the heck was that all about?
[00:05:43.438 --> 00:05:48.939]  But there's no doubt that he is the number one candidate right now and they're treating him like a threat.
[00:05:49.439 --> 00:05:51.699]  And that's why he has to be shut down.
[00:05:52.059 --> 00:05:54.440]  I mean, he poses a threat so he has to be dealt with.
[00:05:54.780 --> 00:05:58.761]  They can't get someone like Rand Paul in there who has libertarian views.
[00:05:59.201 --> 00:06:02.143]  No, they need someone like Jeb Bush.
[00:06:02.904 --> 00:06:06.887]  Or even worse, God forbid, someone like Hillary Clinton.
[00:06:08.088 --> 00:06:15.994]  Well, Rand Paul has taken the lead in Iowa as the press, both left and right establishment, goes into overdrive attacks.
[00:06:17.075 --> 00:06:21.298]  A lot of top Democrats and pundits are saying Hillary Clinton's campaign is in free fall.
[00:06:21.779 --> 00:06:24.481]  I said weeks ago that it's basically collapsed.
[00:06:26.282 --> 00:06:28.244]  I don't see that she can be put back together again.
[00:06:29.967 --> 00:06:46.961]  And Rand Paul, as we pointed out two years ago in major polls, the senator is one of the only people out there that can bring the country together and defeat a Hillary Clinton or someone else on the controlled left because of his previous anti-war stance.
[00:06:49.107 --> 00:07:09.454]  And that's why you got the neocons and rhinos coming out against Senator Rand Paul, because they've got his phones tapped, the government does, they know he's a good guy, they know he's been a listener to this show for years and been on the broadcast 20 years ago, before anybody knew who Rand Paul was, and they just can't stand him.
[00:07:09.694 --> 00:07:11.715]  I mean, they know he's a patriot.
[00:07:12.775 --> 00:07:14.236]  And they know his dad's a patriot.
[00:07:14.756 --> 00:07:17.297]  And by the way, Rand Paul and Ron Paul are not radicals.
[00:07:18.621 --> 00:07:25.087]  In fact, they probably wouldn't even be seen as hardcore enough in 1776, just like I probably wouldn't be.
[00:07:25.948 --> 00:07:37.078]  It's that compared to the radical big government, globalist corporate takeover, and the socialist underpinning to domesticate the public, compared to how radical the establishment is,
[00:07:39.397 --> 00:07:40.157]  We are radicals.
[00:07:40.557 --> 00:07:52.142]  I mean, I remember five years ago we published an article about the Journal of Bioethics putting out a paper calling for killing kids up to age three, and then other bioethics journals calling for killing old people.
[00:07:54.383 --> 00:07:56.143]  Even if they're not sick, just get rid of them.
[00:07:58.364 --> 00:08:02.706]  That's George Bernard Shaw socialist talk.
[00:08:03.853 --> 00:08:05.795]  If the state doesn't have a place for you, you die.
[00:08:06.255 --> 00:08:13.701]  It's the opposite of a loving, compassionate, take care of the sick and elderly and the young and the infirm and the mentally ill.
[00:08:14.401 --> 00:08:15.102]  It's the opposite.
[00:08:15.142 --> 00:08:16.923]  It's a eugenics-based system.
[00:08:21.207 --> 00:08:25.430]  And so they've had a whisper campaign by the Libertarian group saying he's not hardcore enough.
[00:08:25.450 --> 00:08:26.751]  They've got the left attacking him.
[00:08:27.171 --> 00:08:29.393]  They've got the right-wing establishment attacking him.
[00:08:31.499 --> 00:08:34.282]  Because Rand Paul is the real deal.
[00:08:36.303 --> 00:08:37.044]  That's all you need to know.
[00:08:37.064 --> 00:08:40.667]  I mean, the establishment is attacking him because he's got a real shot at winning.
[00:08:41.308 --> 00:08:45.412]  And that doesn't mean that Rand Paul would save the world.
[00:08:46.273 --> 00:08:55.962]  It's just a bellwether of how libertarian constitutional Americana ideas are coming back into fashion, and it's about legalizing freedom.
[00:08:56.582 --> 00:09:01.584]  And it's not about the left owning certain issues and the controlled right owning certain others.
[00:09:01.664 --> 00:09:05.565]  It's about people saying we want basic freedom.
[00:09:05.925 --> 00:09:07.106]  We want small government.
[00:09:07.346 --> 00:09:08.486]  We want local control.
[00:09:08.826 --> 00:09:10.087]  We want transparency.
[00:09:10.347 --> 00:09:15.769]  We don't want foreign bailouts and foreign aid and corporate bailouts and corporate aid.
[00:09:17.269 --> 00:09:18.810]  It needs to be curtailed.
[00:09:18.950 --> 00:09:21.791]  Plus, we're going off the edge of a cliff going bankrupt.
[00:09:23.444 --> 00:09:30.106]  Now one person who's been dead set against Rand Paul from the very beginning is Senator John McCain.
[00:09:30.967 --> 00:09:35.308]  And by the way, he just announced that he will be seeking yet another term.
[00:09:36.189 --> 00:09:44.912]  And that's good news for the military-industrial complex because McCain is known for his cozy relationship with
[00:09:45.572 --> 00:09:49.656]  Oh, the likes of Raytheon, Lockheed Martin, and Boeing.
[00:09:50.217 --> 00:09:55.282]  And he also has a very cozy relationship with radical Islamic terrorists.
[00:09:55.582 --> 00:09:58.305]  That alone should guarantee his position in the Senate.
[00:09:58.805 --> 00:10:05.212]  And it was McCain who was instrumental in arming and funding ISIS terrorists in Libya.
[00:10:05.792 --> 00:10:09.714]  I am concerned about this report about Syrian rebels and the ceasefire with ISIS.
[00:10:10.695 --> 00:10:11.675]  It's not true.
[00:10:12.175 --> 00:10:14.657]  It's not true.
[00:10:14.957 --> 00:10:16.097]  I don't care about the report.
[00:10:16.237 --> 00:10:17.438]  I know these people intimately.
[00:10:17.478 --> 00:10:19.439]  We talk to them all the time.
[00:10:19.979 --> 00:10:24.602]  Abdelmakim Belhach, seen here with Senators John McCain and Lindsey Graham.
[00:10:25.002 --> 00:10:30.285]  Well, he's the leader of radical Islamic fighting groups affiliated with Al-Qaeda.
[00:10:31.107 --> 00:10:33.168]  Better known around here as Al-Cieda.
[00:10:33.608 --> 00:10:36.009]  And these guys actually killed U.S.
[00:10:36.109 --> 00:10:38.730]  troops in Iraq and Afghanistan.
[00:10:39.111 --> 00:10:40.231]  I know these people.
[00:10:40.571 --> 00:10:43.052]  I'm in contact with them all the time.
[00:10:43.472 --> 00:10:50.135]  And we know that ISIS keeps receiving these accidental airdrops of weapons from U.S.
[00:10:50.355 --> 00:10:50.756]  planes.
[00:10:52.096 --> 00:10:53.437]  Yeah, I wonder how that goes down.
[00:10:54.097 --> 00:10:56.098]  And I've talked with Joe Biggs about that.
[00:10:56.158 --> 00:11:01.741]  He says there's no way that it's an accident, that these guys pride themselves in pinpoint accuracy.
[00:11:02.362 --> 00:11:08.805]  So the fact that these weapons end up in the hands of ISIS is, come on guys, it's deliberate.
[00:11:09.365 --> 00:11:14.168]  The United States is deliberately dropping these weapons into the hands of terrorists.
[00:11:14.548 --> 00:11:15.549]  Thank you, John McCain.
[00:11:15.609 --> 00:11:19.491]  We know you've been supporting these terrorists for a very long time.
[00:11:20.191 --> 00:11:24.836]  And I'll tell you something else about Senator John McCain that most of you don't know about.
[00:11:24.856 --> 00:11:30.941]  This is his dirty little secret that you won't catch on the mainstream corporate news media.
[00:11:31.442 --> 00:11:37.368]  And that's the fact that he is despised and hated by most Vietnam veterans.
[00:11:38.649 --> 00:11:52.160]  I know this might come to a shock to some of you because we've all heard from our television sets how John McCain was a courageous prisoner of war during Vietnam and that he was loved by the brave men and women that he served with.
[00:11:52.801 --> 00:11:54.962]  And you know, that's not exactly true.
[00:11:55.683 --> 00:12:09.127]  You know, following the Vietnam War, there was a huge search for American POWs, and it was Senator John McCain who opposed the Senate Select Committee on POW-MIA Affairs.
[00:12:09.467 --> 00:12:09.927]  That's right.
[00:12:10.467 --> 00:12:16.769]  He didn't want anybody looking into his past and what really went down during his capture.
[00:12:17.549 --> 00:12:27.034]  North Korea did not return a large number of American servicemen at the end of the war, and that some of the men left behind were sent to Communist China and to the Soviet Union.
[00:12:27.935 --> 00:12:38.601]  Internal documents and statements made at the time also show that our government believed that men were still alive in captivity, and until only a few months ago has kept that reality from the American people.
[00:12:39.481 --> 00:12:44.004]  It has covered up what it knew through a pattern of denial, misleading statements, and in some cases lies,
[00:12:44.662 --> 00:12:46.465]  I'll tell ya, what's not said on the television...
[00:12:58.473 --> 00:13:04.659]  It will not be said on the television as how much Vietnam veterans and the POWs hate John McCain.
[00:13:04.860 --> 00:13:09.424]  A lot of POWs that were in the camp said he was a coward of the enemy.
[00:13:09.484 --> 00:13:12.788]  And he didn't want nobody looking into the background of the camp.
[00:13:13.228 --> 00:13:14.069]  What went on in that camp.
[00:13:14.109 --> 00:13:15.410]  That stuff is still classified.
[00:13:15.871 --> 00:13:16.712]  So nobody can see it.
[00:13:17.212 --> 00:13:18.934]  And he just had it classified forever.
[00:13:19.635 --> 00:13:20.756]  So nobody will ever look at it.
[00:13:21.096 --> 00:13:30.801]  I'm an old Vietnam veteran and all the POWs that I've talked to over the years say that John McCain is a lion's skunk.
[00:13:31.101 --> 00:13:33.863]  You know, that he never was tortured.
[00:13:34.063 --> 00:13:48.330]  They were there in the camp with him and when he came in with his two broken arms because he failed to pull his arms in when he bailed out of his plane and had a leg injury, immediately started spilling his guts about everything because he didn't want to get tortured.
[00:13:48.671 --> 00:13:58.428]  And he made 32 different videos for the communists speaking out against America and how evil they were for what they were doing in Vietnam.
[00:13:58.849 --> 00:14:00.131]  Probably did more harm.
[00:14:02.828 --> 00:14:08.893]  John McCain and John Kerry both were not pursuing this with the same approach that I was.
[00:14:09.273 --> 00:14:12.296]  On the Senate side, we had one person standing in the way
[00:14:32.930 --> 00:14:38.017]  Of getting in positions that would have been very tough on government bureaucrats who didn't tell the truth.
[00:14:38.678 --> 00:14:40.781]  And that one person, Senator John McCain.
[00:14:41.222 --> 00:14:44.727]  He insisted that no committee be set up unless he was chairman.
[00:14:45.488 --> 00:14:47.070]  Obviously, his intent was to
[00:14:48.197 --> 00:15:01.224]  He admits that he gave them all of the codes, all of the data, and I'm not even so much blaming him for that, because under torture people do that, but it turns out he wasn't tortured, and then he started singing like a canary in seconds.
[00:15:01.684 --> 00:15:05.726]  Yeah, they call him the Vietnamese Communist calling the songbird.
[00:15:06.107 --> 00:15:15.592]  Matter of fact, that's his code name up there, is Songbird McCain, because he just came into the camp singing and telling them everything they wanted to know.
[00:15:17.048 --> 00:15:20.813]  So this committee was bitterly opposed by John McCain.
[00:15:21.434 --> 00:15:24.579]  And by the way, it unanimously passed in the House 401 to 0.
[00:15:24.639 --> 00:15:26.141]  Only one person in the Senate stood in their way.
[00:15:30.523 --> 00:15:32.545]  You guessed it, it was John McCain.
[00:15:33.185 --> 00:15:34.707]  And he got his way, it was stopped.
[00:15:35.487 --> 00:15:47.898]  And now POW MIA families are left wondering what happened to their brave sons in uniform who were lost forever in the hands of North Korea, Vietnam, the Soviet Union, and China.
[00:15:48.379 --> 00:15:52.462]  All because John McCain refused to cooperate and he shut it down.
[00:15:53.643 --> 00:15:57.126]  And you wonder how guys like that rise to the top in politics?
[00:15:58.063 --> 00:16:01.027]  Well as they say, scum rises to the top.
[00:16:02.108 --> 00:16:03.870]  And we're going to take a quick break right now.
[00:16:03.950 --> 00:16:06.714]  InfoWars Nightly News will return right after this.
[00:16:07.294 --> 00:16:07.715]  Stick around.
[00:16:10.086 --> 00:16:11.647]  My name is Alex Jones.
[00:16:12.067 --> 00:16:18.112]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[00:16:18.352 --> 00:16:32.862]  When I got on air 20 years ago, I had discovered the Globalist program, their plan to take over the world, and my focus went from running 6 miles every other day, swimming 2-3 miles a couple times a week, and lifting weights
[00:16:33.442 --> 00:16:33.822]  We're good.
[00:16:56.483 --> 00:16:59.166]  And it wasn't just that my weight loss accelerated.
[00:16:59.386 --> 00:17:01.007]  My muscle mass increased.
[00:17:01.148 --> 00:17:03.790]  My stamina, my energy levels exploded.
[00:17:04.110 --> 00:17:05.632]  Now is the time to take action.
[00:17:05.892 --> 00:17:08.755]  Start your journey today with the Alex Challenge Pack.
[00:17:08.935 --> 00:17:10.597]  It's the trifecta of change.
[00:17:10.837 --> 00:17:16.282]  Secure yours today and get free shipping for a limited time at Infowarslife.com or 888-253-3139.
[00:17:19.865 --> 00:17:25.651]  Use since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:17:25.972 --> 00:17:38.304]  Introducing the new Infowarslife.com Oil of Oregano Formulation, a highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:17:38.524 --> 00:17:42.889]  We have now procured the most high quality and potent forms of oregano oil
[00:17:43.169 --> 00:17:49.611]  On the market, sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[00:17:49.971 --> 00:17:58.534]  Extracted directly from the wild herb and sealed in easy to use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[00:17:58.854 --> 00:18:05.096]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[00:18:05.476 --> 00:18:10.461]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:18:10.641 --> 00:18:14.144]  Now available in our limited first run at Infowarslife.com.
[00:18:14.344 --> 00:18:16.266]  That's Infowarslife.com or call 888-253-3139.
[00:18:27.591 --> 00:18:37.414]  The Associated Press tried to corner Senator Rand Paul on Abortion Wednesday by asking him to state definitively which exceptions to a ban he'd support.
[00:18:37.894 --> 00:18:46.996]  When Paul danced around the question, the AP dutifully sent the story out, hoping that the rest of the media would continue asking him about his stance.
[00:18:47.596 --> 00:18:51.077]  And that's exactly what happened at a presser yesterday afternoon.
[00:18:51.457 --> 00:18:53.258]  But this time, Paul was ready for them.
[00:18:53.598 --> 00:18:56.018]  I just want to know where you stand on exemptions.
[00:18:56.058 --> 00:18:57.979]  Should there be any exemptions for abortion or not?
[00:18:58.599 --> 00:18:59.719]  What's the DNC say?
[00:19:00.379 --> 00:19:05.240]  Why don't we ask the DNC, is it okay to kill a 7-pound baby in the uterus?
[00:19:06.260 --> 00:19:13.442]  You go back and you ask Debbie Wasserman Schultz if she's okay with killing a 7-pound baby that is just not yet born yet.
[00:19:13.882 --> 00:19:18.923]  Ask her when life begins, and you ask Debbie when she's willing to protect life.
[00:19:19.263 --> 00:19:20.723]  When you get an answer from Debbie, come back.
[00:19:21.343 --> 00:19:28.251]  The DNC head responded rather quickly in an emailed statement Wasserman Schultz said, Here's an answer.
[00:19:28.271 --> 00:19:33.977]  I support letting women and their doctors make this decision without government getting involved.
[00:19:34.278 --> 00:19:34.738]  Period.
[00:19:35.099 --> 00:19:35.739]  End of story.
[00:19:36.220 --> 00:19:37.701]  Social media was on fire.
[00:19:37.781 --> 00:19:43.786]  People quickly responded asking if the Democratic Party was united in this extreme stance.
[00:19:44.366 --> 00:19:53.213]  After all, if you say you want abortion handled without government getting involved, it means you want zero government restrictions, right?
[00:19:53.233 --> 00:19:55.555]  I mean, well, except for those government subsidies.
[00:19:56.335 --> 00:19:59.258]  Senator Paul then crushed it with this reply.
[00:20:00.174 --> 00:20:04.679]  Well, it sounds like her answer is yes, that she's okay with killing a seven-pound baby.
[00:20:05.420 --> 00:20:10.306]  And that, ladies and gentlemen, is how you approach the abortion debate with a partisan media.
[00:20:10.526 --> 00:20:16.133]  This is Leigh-Anne McAdoo reporting, and you can read more about this story and others at InfoWars.com.
[00:20:34.818 --> 00:20:52.440]  On Holy Saturday, April 4, 2015, while the good people of the city of North Charleston, South Carolina reflected on the meaning of the day before Easter, 50-year-old Walter Scott, a veteran of the Coast Guard and father of four, was running for his life due to a broken taillight and child support backpack.
[00:20:53.715 --> 00:20:59.421]  This was a cop who felt like he could get away with just shooting someone that many times in the back.
[00:20:59.701 --> 00:21:03.064]  He just casually shot a man in the back that many times.
[00:21:03.605 --> 00:21:10.792]  And it speaks to the value of human life, which is a bigger issue than trying to just make this a small issue of race.
[00:21:11.193 --> 00:21:15.197]  This is a bigger issue of human life and the value of it.
[00:21:15.737 --> 00:21:19.059]  And when people start respecting that more, it won't matter what color you are.
[00:21:19.079 --> 00:21:24.843]  Once again, if we would have just took the initial newspaper reports, it would have been, why'd that guy grab the taser?
[00:21:24.883 --> 00:21:26.704]  He shouldn't have tried to hurt the cop.
[00:21:27.184 --> 00:21:28.505]  But that wasn't what happened.
[00:21:29.266 --> 00:21:30.066]  And the truth came out.
[00:21:30.446 --> 00:21:34.488]  Portland police officer who shot and killed an unarmed black man has been fired today.
[00:21:34.528 --> 00:21:35.468]  Three others are now suspended.
[00:21:49.053 --> 00:21:51.495]  Lisa Markle has been suspended without pay.
[00:21:51.935 --> 00:21:55.198]  State police investigated David Kasich's death for seven weeks.
[00:21:55.218 --> 00:22:02.164]  Criminal charges will not be filed against 300 Seville police officers involved in the shooting of a burglary suspect back in March.
[00:22:02.184 --> 00:22:05.427]  And the officer is suspended without pay.
[00:22:05.447 --> 00:22:14.274]  33-year-old officer Michael T. Slager immediately claimed he feared for his life in a 9-11 call because Mr. Scott had taken the stun gun from him in a scuffle.
[00:22:15.595 --> 00:22:37.305]  The video clearly tells a completely different story as Officer Slager plants the stun gun next to Scott's face down and limp handcuffed body in full view of another officer who needs to be investigated as well.
[00:22:37.825 --> 00:22:57.112]  Before the vampiric White House media machine fueled by billionaire George Soros can drag this out into the arena of public opinion and shake its collectivist despotic finger at racism as the culprit, the facts show that a trigger-happy cop is 25 times more likely to shoot a white citizen than a black citizen.
[00:22:57.532 --> 00:23:04.134]  President Obama with great communistic zeal has done more to militarize the police than any previous president.
[00:23:04.354 --> 00:23:08.715]  The president's task force on 21st century policing rolled out in March of 2015.
[00:23:08.975 --> 00:23:19.698]  The multi-million dollar action plan appears to address an effort to build legitimacy and trust with a transparent approach towards policing, using technology and treating citizens with respect.
[00:23:19.918 --> 00:23:20.298]  However,
[00:23:20.638 --> 00:23:29.600]  Looking deeper into it, the 109-page plan is nothing less than a common core for police, a globalist federalization of state and local police force standards.
[00:23:29.980 --> 00:23:35.702]  In the document, Task Force member Susan Rahr points out the stark differences between police and military.
[00:23:35.822 --> 00:23:40.963]  In 2012, we began asking the question, why are we training police officers like soldiers?
[00:23:41.343 --> 00:23:46.104]  Although police officers wear uniforms and carry weapons, the similarity ends there.
[00:23:46.324 --> 00:23:49.145]  The missions and rules of engagement are completely different.
[00:23:49.505 --> 00:23:52.826]  The soldier's mission is that of a warrior, to conquer.
[00:23:53.106 --> 00:23:56.167]  The rules of engagement are decided before the battle.
[00:23:56.707 --> 00:24:00.529]  The police officer's mission is that of a guardian, to protect.
[00:24:00.789 --> 00:24:03.550]  The rules of engagement evolve as the incident unfolds.
[00:24:03.870 --> 00:24:05.290]  Soldiers must follow orders.
[00:24:05.570 --> 00:24:08.371]  Police officers must make independent decisions.
[00:24:08.751 --> 00:24:12.432]  Soldiers come into communities as an outside occupying force.
[00:24:12.852 --> 00:24:16.974]  Guardians are members of the community, protecting from within.
[00:24:17.594 --> 00:24:18.255]  We're good to go.
[00:24:35.947 --> 00:24:41.193]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[00:24:55.069 --> 00:25:01.515]  Additional consideration was also given for the applicants who have experienced an unanticipated catastrophic event.
[00:25:01.695 --> 00:25:07.300]  And the COPS Office supports the Attorney General's commitment to hiring military veterans whenever possible.
[00:25:07.501 --> 00:25:11.845]  The law worked because the surveillance state works both ways.
[00:25:12.285 --> 00:25:17.650]  And after reviewing the video, unlike the outcome of the blatant death of Eric Garner in Long Island, New York,
[00:25:17.950 --> 00:25:24.314]  What we have here is, as you've already noted, an illegal chokehold caught on tape.
[00:25:24.634 --> 00:25:27.036]  The coroner says that this is a homicide.
[00:25:27.536 --> 00:25:28.236]  End of story.
[00:25:28.516 --> 00:25:37.442]  There is no way in my mind or anybody else's mind, I believe, that's looking at this for what it is, that we can justify no indictment from this grand jury.
[00:25:37.802 --> 00:25:41.045]  The scales of law and order were honored rather than ignored.
[00:25:41.325 --> 00:25:47.430]  And it didn't take a multi-million dollar routing of liberty like the DOJ's COPS program to make it all happen.
[00:25:47.750 --> 00:25:48.771]  It's real simple.
[00:25:49.031 --> 00:25:51.633]  The system works when it's not being violated.
[00:25:51.934 --> 00:25:55.336]  It goes to say how we work as a community.
[00:25:55.957 --> 00:25:58.259]  When you're wrong, you're wrong.
[00:25:59.680 --> 00:26:06.306]  And if you make a bad decision, don't care if you're behind the shield or just a citizen on the street.
[00:26:07.604 --> 00:26:09.365]  You have to live by that decision.
[00:26:09.805 --> 00:26:11.225]  I'm not defending police.
[00:26:11.845 --> 00:26:13.586]  In fact, I'm trying to reform the police.
[00:26:14.006 --> 00:26:19.328]  And you don't do that by running around saying, kill the police, like the George Soros funded groups.
[00:26:19.868 --> 00:26:31.031]  You're going to reform the police by explaining to them, most of them already know this, the globalist paradigm of giving them the training, the culture, that will make them enemies of the people, giving them missions that will make them enemies, the fake drug war,
[00:26:31.331 --> 00:26:39.557]  Going after folks for petty crimes like long grass in their yard, but letting, you know, big bankers go free and illegal aliens go free, they don't like it either on average.
[00:26:39.817 --> 00:26:47.342]  But then the bad cops get protected by the corruption, and then that comes out in the media, demonizing the police in general.
[00:26:47.742 --> 00:26:50.684]  The point is, is that the world's not perfect!
[00:26:51.885 --> 00:26:56.949]  You're gonna have shootings, you're gonna have crazy pilots crashing planes, you're going to have bad cops!
[00:26:58.294 --> 00:27:03.259]  And no amount of reform from the top's gonna fix it, because the globals don't want to fix anything.
[00:27:04.400 --> 00:27:05.281]  That's what I'm getting at here.
[00:27:05.661 --> 00:27:07.623]  John Bowne for Infowars.com
[00:27:20.632 --> 00:27:25.013]  Symbols are powerful, and the globalists have hijacked the symbols of America.
[00:27:25.313 --> 00:27:27.593]  They've turned them into their own symbols.
[00:27:27.893 --> 00:27:37.615]  Well, we are restoring the idea of the true republic, not the counterfeit globalist empire, by promoting the icon George Washington and others.
[00:27:37.915 --> 00:27:46.097]  That's why we're rolling out an 100% made-in-America line of incredible pro-liberty apparel.
[00:27:46.357 --> 00:27:48.879]  We are re-popularizing liberty.
[00:27:49.299 --> 00:27:53.542]  We are helping fellow Americans rediscover what made this country great.
[00:27:53.903 --> 00:27:54.803]  We are the spirit of 1776.
[00:27:56.304 --> 00:27:58.586]  We are 1776 worldwide.
[00:27:58.646 --> 00:28:03.870]  We are all brothers and sisters in arms in the animating contest of liberty.
[00:28:04.150 --> 00:28:04.650]  We're good.
