[00:00:19.659 --> 00:00:21.723]  Welcome to the Info Wars Nightly News.
[00:08:13.674 --> 00:08:25.965]  So these are people who, you know, been caught a few times, maybe they have, you know, a marijuana cigarette or, you know, a joint or whatever, but under the mandatory minimums, they've been caught two, three times, and now they put these people into prisons, which is completely ridiculous.
[00:08:26.266 --> 00:08:29.629]  The notion that you would release somebody from prison who was a violent offender to
[00:08:30.330 --> 00:08:34.175]  An armed robber or a rapist or somebody to that sort.
[00:08:34.475 --> 00:08:38.460]  Just so you can put these low-level offenders in the jail is absolutely ridiculous.
[00:08:38.500 --> 00:08:43.407]  But now we have a year after Philly potlaw has changed, arrests are down.
[00:08:44.148 --> 00:08:45.489]  And it was the first citation.
[00:08:46.030 --> 00:08:52.635]  And it was a ceremonial kickoff of sorts after the city decriminalized possession of the use of small amounts of marijuana.
[00:08:53.095 --> 00:08:54.677]  In the years since, the law took effect.
[00:08:54.757 --> 00:08:56.098]  Arrests have fallen nearly 75%.
[00:08:57.158 --> 00:08:59.960]  And you see what happens when you just decriminalize it.
[00:08:59.980 --> 00:09:06.545]  Like, once again, as I always talk about marijuana or any other drug, I'm not encouraging people to go out and take it for recreational purposes.
[00:09:06.886 --> 00:09:09.007]  I definitely recognize medicinal purposes.
[00:09:09.067 --> 00:09:09.968]  I have no issue with that.
[00:09:10.308 --> 00:09:12.270]  But I'm not telling you to go out and smoke it just to smoke it.
[00:09:12.870 --> 00:09:17.332]  But if you decriminalize the thing, now you don't have people filling into your jails.
[00:09:17.352 --> 00:09:20.293]  These are, you know, a lot of times young people get caught up in a mix.
[00:09:20.513 --> 00:09:23.954]  Case in point, I can't remember, I guess it was Jeb's daughter.
[00:09:24.454 --> 00:09:26.074]  I know she was a member of the Bush family.
[00:09:26.395 --> 00:09:28.555]  She's a young lady who got caught up with some drug charges.
[00:09:28.595 --> 00:09:32.237]  I think it was something a little bit more serious than marijuana, but she got caught up nonetheless.
[00:09:32.577 --> 00:09:35.318]  And the Bush family came out and said, hey, this is a young lady.
[00:09:35.358 --> 00:09:36.938]  She made a mistake, you know, back in her youth.
[00:09:37.258 --> 00:09:38.399]  She shouldn't be demonized.
[00:09:38.419 --> 00:09:42.180]  She shouldn't be criminalized, penalized for the rest of her life for a choice she made
[00:09:42.580 --> 00:09:43.741]  We're good to go.
[00:10:11.018 --> 00:10:24.308]  Now when I was a kid, you know, I played football, I played a lot of sports, and a lot of times we would have a halftime prayer, a beginning of the game prayer, prayers of practice and all that stuff, and it wasn't that big of a deal.
[00:10:24.408 --> 00:10:26.570]  You know, the coach said, hey guys, let's take a knee.
[00:10:26.610 --> 00:10:28.912]  If you don't want to participate, you don't have to participate.
[00:10:29.432 --> 00:10:39.120]  And I can't recall anybody ever getting up and leaving, but the coach always told people, hey, if you don't feel comfortable with this, if this goes against your whatever beliefs, you're welcome to step out, you know, no harm against you.
[00:10:39.620 --> 00:10:48.827]  But now people are coming down very hard, you know, and we live in a society where you can take a bunch of kids to a sex shop without parental consent and have them, you know, play with dildos and all that stuff.
[00:10:49.087 --> 00:10:55.212]  But if they want to have a knee, you know, T-bow, as they call it nowadays, if they want to T-bow at practice, that is just way too much.
[00:10:55.532 --> 00:10:57.994]  And now we have this Fox News story about this issue.
[00:10:58.534 --> 00:11:05.297]  He went out there by himself and took a knee and bowed his head, and the students are the ones that decided that they wanted to join him.
[00:11:05.317 --> 00:11:10.080]  In fact, they asked him permission if they could join him, and he said it was a free country, that they can do what they please.
[00:11:10.660 --> 00:11:27.388]  And so now, given everything that's happening in our nation right now, and especially in our public schools, it's shocking that a school district would want to try to criminalize what Coach Kennedy is doing, which is really just trying to be thankful for players' safety on the field.
[00:11:27.788 --> 00:11:37.397]  And to anybody who would say that they're forcing this on the kids, they're forcing the religion on the kids, well, what about all these transgender bathrooms and all these other things that we see going on in the schools?
[00:11:37.537 --> 00:11:40.600]  Isn't that forcing a type of sexuality onto the children?
[00:11:40.640 --> 00:11:43.983]  Because I'm not talking about a unisex bathroom that you might see in the airport, right?
[00:11:44.243 --> 00:11:50.309]  It's a one-person bathroom, a man comes in, leaves, and then the next, a woman goes in, leaves, they're in there by themselves.
[00:11:50.329 --> 00:11:51.270]  I'm not talking about that.
[00:11:51.610 --> 00:11:55.473]  I'm talking about, you know, young ladies being in the restroom and there's some guy in there pissing on the seat.
[00:11:55.814 --> 00:12:02.019]  You know, you're forcing that on the young ladies, but you don't say, let's ban this or let's keep a bathroom for the boys or a bathroom for the girls.
[00:12:02.039 --> 00:12:03.900]  They want to mix all this stuff in together.
[00:12:03.980 --> 00:12:07.643]  But they'll come out to religion and say that you're infringing on these kids' rights.
[00:12:07.683 --> 00:12:10.446]  You're trying to force things on them, just like I gave the example earlier.
[00:12:10.826 --> 00:12:17.111]  In my school, like I said, I don't know how it is all around the country, but when I was a young man growing up playing sports, you didn't have to participate in the prayer.
[00:12:17.131 --> 00:12:20.013]  It was just there for those who wish to participate in it.
[00:12:20.874 --> 00:12:22.937]  And what about participating in your finances?
[00:12:23.278 --> 00:12:25.080]  And we have a new article from the Daily Caller.
[00:12:25.100 --> 00:12:27.584]  1 in 2 working Americans make less than $30,000 a year.
[00:12:27.604 --> 00:12:28.785]  51% of working Americans make less than $30,000 a year.
[00:12:28.805 --> 00:12:30.768]  New data from the Social Security Administration shows.
[00:12:36.877 --> 00:12:44.103]  That's $2,500 a month before taxes and just over the federal poverty line for a family of five.
[00:12:44.563 --> 00:12:54.452]  The wage index doesn't take into account the 8 million Americans who are unemployed or the tens of millions of working-age Americans who are not participating in the jobs market.
[00:12:55.342 --> 00:13:00.747]  Yeah, this is a very big deal because you think about for a family of five, $30,000 is not a lot of money at all.
[00:13:00.787 --> 00:13:03.850]  It's definitely not a lot of money for a single individual.
[00:13:04.650 --> 00:13:07.333]  So imagine trying to raise all your children on this system.
[00:13:07.413 --> 00:13:08.034]  What are you going to do?
[00:13:08.054 --> 00:13:11.577]  A lot of people turn to food stamps and other type of government subsidies.
[00:13:11.937 --> 00:13:13.718]  And I'm not saying they're bad in and of themselves.
[00:13:13.758 --> 00:13:19.981]  I'm just saying you don't want to be dependent on that government handout in order to feed your family and do everything that you have to do.
[00:13:20.721 --> 00:13:23.763]  In addition to this, we also see people cutting their hours.
[00:13:23.783 --> 00:13:25.503]  You know, famously, Walmart has done it.
[00:13:25.543 --> 00:13:30.826]  Not saying that I'm vouching for everything Walmart's been doing, but because of things like Obamacare, they're trying to keep people
[00:13:31.346 --> 00:13:31.846]  We're good to go.
[00:13:58.516 --> 00:13:58.776]  Great.
[00:13:58.796 --> 00:14:01.997]  You know, you may be one of those people yourselves, and you just got to do the best you can.
[00:14:02.017 --> 00:14:05.318]  You know, there's no one-size-fits-all simple solution to this.
[00:14:05.598 --> 00:14:08.839]  You just try to make the best you can with what you have to work with.
[00:14:09.499 --> 00:14:12.620]  And as we're talking about this, this also leads to a lot of homeless issues.
[00:14:12.700 --> 00:14:15.021]  Because imagine you have those five kids making $30,000 a year.
[00:14:15.141 --> 00:14:16.781]  What are you going to do?
[00:14:16.801 --> 00:14:20.242]  A lot of people, like I said, they end up homeless or under some type of subsidy.
[00:14:20.802 --> 00:14:22.663]  And this is bureaucracy at its best.
[00:14:23.123 --> 00:14:28.308]  Where somebody can come together or a community can come together, they say, hey, we're going to pull our resources.
[00:14:28.589 --> 00:14:32.793]  We're going to actually build some small houses for homeless people to live in.
[00:14:32.853 --> 00:14:33.413]  And what happens?
[00:14:33.433 --> 00:14:37.738]  They send the police to come and knock the whole house down, just like the three little pigs.
[00:14:38.078 --> 00:14:38.639]  Let's take a look.
[00:14:39.352 --> 00:14:52.561]  In an effort to provide affordable housing, Denver Homeless Out Loud spent Saturday putting up these micro-homes in a vacant space of Denver Housing Authority's Community Garden, building them hand-in-hand with the homeless people who planned to use them.
[00:14:52.921 --> 00:14:54.222]  But they didn't have permission.
[00:14:54.622 --> 00:14:58.525]  Police kicked them out for trespassing and arrested the 10 who refused to leave.
[00:14:58.965 --> 00:15:02.948]  People need to have hope that they can do something.
[00:15:03.008 --> 00:15:08.452]  So to quash something like that just in an instant is to rob them of a dream.
[00:15:09.707 --> 00:15:13.188]  Coming up this Wednesday, the 28th, from 7 to 10 p.m.
[00:15:13.228 --> 00:15:17.670]  Central, InfoWars is going to be here live, analyzing the Republican debates.
[00:15:17.710 --> 00:15:31.256]  Now, we've been doing this for a while now, and people need to understand, we're not doing this to promote any one particular candidate, because we know at the top levels that these guys are at, a lot of them are pretty much, you know, fixed horses, you know, just like Trump has said himself.
[00:15:31.616 --> 00:15:33.338]  He picks up the phone at three in the morning.
[00:15:33.378 --> 00:15:35.361]  He calls whoever the candidate is.
[00:15:35.401 --> 00:15:37.464]  He says, hey, I need you to do this favor for me.
[00:15:37.504 --> 00:15:38.665]  Then they hop up and do it.
[00:15:38.926 --> 00:15:42.210]  He's saying that the political system is broken and I cannot agree more with that.
[00:15:42.590 --> 00:15:49.700]  So we're doing this more as a way to educate the general public about the left-right paradigm and how you don't have to choose between a Republican
[00:15:50.701 --> 00:15:52.562]  Yes, there are more political parties out there.
[00:15:52.582 --> 00:16:03.612]  You know, there aren't any other hot candidates at this point in time, but hopefully, you know, we can see a libertarian rise up and take a look at all the BS and propaganda that's going on in these debates.
[00:16:04.272 --> 00:16:15.362]  Now, as far as what these guys are going to be talking about, it's going to be on CNBC, and they say some of the hot issues that they're going to be talking about this time around are going to be taxes, retirement spending, and jobs growth.
[00:16:16.002 --> 00:16:21.764]  So, you know, I think it's going to be the pretty much standard template, you know, kind of like almost like a Word document.
[00:16:22.125 --> 00:16:23.585]  So, yes, I want to increase jobs.
[00:16:23.605 --> 00:16:24.626]  Well, how are you planning to do it?
[00:16:24.706 --> 00:16:26.246]  I'm just going to do it.
[00:16:26.586 --> 00:16:28.347]  We've actually heard some of these guys say it.
[00:16:29.028 --> 00:16:37.331]  As of right now, it doesn't seem like they're going to be talking too much about, or at least looking at this handout, they're going to be talking too much about war or economic crisis or all this other stuff.
[00:16:37.611 --> 00:16:40.532]  They're just going to be giving like, yes, we want to make jobs and blah, blah, blah.
[00:16:40.933 --> 00:16:44.314]  So the same things that we see over and over with all these debates.
[00:16:44.614 --> 00:16:46.556]  So stay tuned, the Info Wars will be here.
[00:16:46.596 --> 00:16:52.500]  Myself, David Knight, Joe Biggs, as well as the rest of the crew are going to be here breaking all this down for you.
[00:16:53.020 --> 00:16:59.505]  Now stay tuned because coming up later in our show, we're going to have Leanne McAdoo talking about her cleanse, her liver cleanse and all the results of that.
[00:16:59.925 --> 00:17:02.427]  Also, we had a transhumanist today on the Alex Jones Show.
[00:17:02.748 --> 00:17:07.831]  We're going to be talking about his views and give you an opposing view to what he's pushing.
[00:17:07.911 --> 00:17:08.452]  Stay tuned.
[00:17:08.752 --> 00:17:11.054]  This is the Info Wars Nightly News.
[00:17:19.727 --> 00:17:29.316]  Did you know that only six corporations control 90% of what millions of Americans see, hear, and read every single day?
[00:17:29.756 --> 00:17:31.498]  It's the illusion of choice.
[00:17:31.678 --> 00:17:32.238]  Think about it.
[00:17:32.438 --> 00:17:38.224]  The mainstream media is owned by only a handful of megacorporations with vested interests.
[00:17:38.484 --> 00:17:44.029]  But on the other hand, the Internet is an interconnected network of billions of sources.
[00:17:44.429 --> 00:17:56.195]  So you can research information for yourself from multiple sources, or you can blindly accept what you hear or read in the mainstream media, never questioning what you are being told.
[00:17:56.455 --> 00:17:59.237]  This gives you a false sense of reality.
[00:17:59.417 --> 00:18:01.878]  I mean, do you actually know what you think you know?
[00:18:02.198 --> 00:18:06.660]  Or have you been programmed to accept someone else's version of events?
[00:18:07.101 --> 00:18:07.661]  Think about it.
[00:18:07.881 --> 00:18:14.745]  This is Darren McBreen, and I want you to break the matrix at InfoWars.com and PrisonPlanet.tv.
[00:18:16.326 --> 00:18:21.789]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[00:18:22.089 --> 00:18:36.518]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fuse it with the latest research and technological development on concentrating these ingredients to give you the maximum effect.
[00:18:36.778 --> 00:18:44.624]  Liver Shield is the only liver support product on the market that uses a patented Spigerex blend of powerful organic herbs that support detoxification.
[00:18:44.784 --> 00:18:50.249]  And when you visit Infowarslife.com, see the instructional video on how to do a 6-day liver detox.
[00:18:50.349 --> 00:18:53.751]  This isn't a game, and let me tell you, the results are dramatic.
[00:18:53.911 --> 00:18:57.935]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[00:18:58.035 --> 00:19:01.958]  But that said, you need to consult your physician before you do the full detox.
[00:19:02.458 --> 00:19:02.918]  We're good to go.
[00:19:28.683 --> 00:19:31.846]  One of the worst things with most energy products is it's not sustainable.
[00:19:32.126 --> 00:19:32.266]  Right?
[00:19:32.286 --> 00:19:34.648]  You're going to crash and you're going to feel really bad afterwards.
[00:19:35.009 --> 00:19:38.532]  This has a bunch of different antioxidants and compounds and polyphenols.
[00:19:38.572 --> 00:19:41.735]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[00:19:42.235 --> 00:19:47.019]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:19:47.560 --> 00:19:49.422]  For example, the L-theanine inside of it.
[00:19:49.782 --> 00:19:54.186]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[00:19:54.386 --> 00:19:56.448]  This just increases the compounds you already have.
[00:19:57.029 --> 00:19:58.530]  This is what you're actually designed to run on.
[00:19:58.650 --> 00:19:58.810]  Exactly.
[00:19:58.830 --> 00:20:02.714]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[00:20:03.235 --> 00:20:11.282]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:20:19.294 --> 00:20:28.704]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:20:29.024 --> 00:20:31.586]  All of our children are hit with modern mind control.
[00:20:31.606 --> 00:20:35.070]  Television, music, fast food, GMOs, sugars, you name it.
[00:20:35.290 --> 00:20:41.296]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:20:41.596 --> 00:20:46.440]  It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[00:20:46.740 --> 00:20:52.905]  Working with my team, we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[00:20:53.125 --> 00:21:00.571]  We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[00:21:00.851 --> 00:21:08.116]  Introducing ChildEase with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[00:21:08.396 --> 00:21:11.878]  Obtain your ChildEase today at InfoWarsLife.com.
[00:21:11.999 --> 00:21:15.561]  That's ChildEase exclusively at InfoWarsLife.com.
[00:21:15.841 --> 00:21:18.103]  Knockout is back if you want
[00:21:18.783 --> 00:21:27.527]  A product that has 10 known ingredients that naturally get your body to relax, your brain to relax, so you get deep restful sleep.
[00:21:27.687 --> 00:21:28.428]  Knockouts it.
[00:21:28.828 --> 00:21:30.529]  Infowarslife.com.
[00:21:31.029 --> 00:21:40.153]  L-theanine, hops flower extract, lemon balm extract, valerian root extract, chamomile flower extract, L-tryptophan extract, melatonin, and more.
[00:21:40.553 --> 00:21:42.334]  All organic, all the natural sources.
[00:21:42.894 --> 00:21:43.775]  It's the same price.
[00:21:44.495 --> 00:21:50.378]  As leading brands of melatonin that are three milligrams a piece, it has three milligram, the standard recommended dose for an adult.
[00:21:50.918 --> 00:21:57.162]  It's got the GABA, so it would probably cost $50 to take all this as separate pills.
[00:21:57.662 --> 00:21:57.802]  It's $19.95.
[00:21:58.522 --> 00:22:00.844]  You take one or two of these,
[00:22:01.924 --> 00:22:05.228]  And it just is really clean restful sleep is what the reviews are.
[00:22:05.568 --> 00:22:06.629]  It's what I've experienced.
[00:22:07.090 --> 00:22:09.452]  And it just synergistically puts everything in there.
[00:22:09.472 --> 00:22:11.034]  Infowarslife.com.
[00:22:11.174 --> 00:22:13.136]  That's Infowarslife.com or call 888-253-3139.
[00:22:20.065 --> 00:22:23.347]  I wanted to let everybody know this cleanse is on sale right now.
[00:22:23.427 --> 00:22:24.748]  The Liver Shield is on sale.
[00:22:24.828 --> 00:22:32.492]  The pack itself is on sale with the Advanced Liver Cleanse Pack with the Oxy Powder and the Liver Shield.
[00:22:32.532 --> 00:22:34.413]  The Oxy Powder itself is on sale.
[00:22:34.833 --> 00:22:38.455]  So go ahead to the Info Wars store and pick some up today.
[00:22:38.495 --> 00:22:39.876]  I'm telling you, this is powerful.
[00:22:40.456 --> 00:22:43.497]  I felt amazing this entire week.
[00:22:43.557 --> 00:22:46.118]  It was not as hard as I thought that it was going to be.
[00:22:46.598 --> 00:22:51.999]  And they are right now highlighting Dr. Group's six-day liver cleanse instructions.
[00:22:52.679 --> 00:22:54.720]  Please follow the instructions.
[00:22:55.300 --> 00:22:58.701]  I tried to sub them a little bit when we get to the salt flush.
[00:22:59.301 --> 00:23:02.362]  So, Emmy, we'll go ahead and start talking about that right now.
[00:23:03.342 --> 00:23:07.723]  So, what I did is, you're supposed to get Epsom salt, and we couldn't find it.
[00:23:07.763 --> 00:23:10.984]  We were looking, and the only thing they had was the Epsom salt that you bathe in.
[00:23:11.024 --> 00:23:16.345]  So, it had lavender and honey and, you know, all of these ingredients, and we're like, I'm not going to ingest that.
[00:23:16.365 --> 00:23:17.425]  That's confusing.
[00:23:17.525 --> 00:23:21.746]  So, we subbed it out with, did you use Himalayan sea salt as well?
[00:23:22.006 --> 00:23:33.457]  I used Celtic Sea Salt because when I do the Master Cleanse, which I do quite a bit, you flush every morning, and I use Celtic Sea Salt with that, but you drink it with a lot more water.
[00:23:33.497 --> 00:23:38.161]  You do a lot more salt and a lot more water than what is recommended on Dr. Group's instructions.
[00:23:38.661 --> 00:23:44.227]  And I gotta say, Dr. Group was pretty disappointed this morning when I talked to him and told him that I didn't follow his instructions.
[00:23:44.807 --> 00:23:56.312]  And the reason why he uses the Epsom salts specifically is because Himalayan salt or Celtic sea salt or something like that that you could actually put on your food, it's a different salt compound.
[00:23:56.432 --> 00:24:02.035]  So it's got magnesium and things like that that your body will absorb because, you know, it's salt that you can eat.
[00:24:02.055 --> 00:24:04.836]  Whereas with the Epsom salts, it's a different kind of compound.
[00:24:05.376 --> 00:24:12.063]  So even if you're just using that one tablespoon of Epsom salt with eight ounces of water, your body will flush it out.
[00:24:12.123 --> 00:24:16.547]  It will react to it because it's like, whoa, this is not salt that I should be ingesting.
[00:24:17.288 --> 00:24:28.880]  So I speak, we didn't do our diary yesterday specifically because it was flush day and I got to say that was my least favorite part of this cleanse was doing the salt.
[00:24:29.620 --> 00:24:32.923]  And three quarters of a cup of olive oil.
[00:24:33.884 --> 00:24:35.886]  Did you put a tiny bit of orange juice in it though?
[00:24:35.986 --> 00:24:36.286]  I did.
[00:24:36.546 --> 00:24:37.988]  Your suggestion... That does help.
[00:24:38.688 --> 00:24:40.170]  Just a little bit though.
[00:24:40.210 --> 00:24:43.332]  Tell us what you told me how to do it because it did make it palatable.
[00:24:43.453 --> 00:24:45.214]  I did it, but it was horrendous.
[00:24:45.935 --> 00:24:51.119]  So I prefer doing the olive oil, sipping it through a straw because I mean when you're trying to...
[00:24:51.840 --> 00:24:52.080]  I think.
[00:25:13.908 --> 00:25:14.328]  Kick in.
[00:25:14.488 --> 00:25:16.329]  I just kept saying, I'm a mermaid, I'm a mermaid.
[00:25:17.790 --> 00:25:21.832]  So I plug my nose and just take a straw and sip it down.
[00:25:21.972 --> 00:25:24.434]  You know, and the second you let go of your nose, you're going to taste the olive oil.
[00:25:24.454 --> 00:25:27.916]  I mean, olive oil isn't a pleasant taste and raw, but.
[00:25:28.316 --> 00:25:30.257]  And I love olive oil, but I don't want any.
[00:25:30.857 --> 00:25:32.418]  But again, the group is right.
[00:25:32.918 --> 00:25:39.423]  If you can keep it in for that eight hours and lay on your side for that 30 minutes, it's going to oil pull and it's going to pull the toxins out of your liver.
[00:25:39.463 --> 00:25:40.303]  And you do feel it.
[00:25:40.403 --> 00:25:41.884]  Did you not start to feel sick?
[00:25:42.125 --> 00:25:42.645]  Absolutely.
[00:25:42.685 --> 00:25:47.948]  Well, as soon as I took the olive oil, you're supposed to immediately go lay down on your right side, pull your knees to your chest.
