[00:00:19.599 --> 00:00:20.420]  Good evening, everyone.
[00:05:12.386 --> 00:05:13.586]  Now, 14 people died.
[00:05:13.766 --> 00:05:15.006]  More than 20 were wounded.
[00:05:15.547 --> 00:05:18.268]  The police say that shooters were wearing tactical gear.
[00:05:18.648 --> 00:05:23.029]  They had two handguns, two assault rifles, 1600 rounds of ammo.
[00:05:23.409 --> 00:05:30.872]  And of course, they say that there had to be some degree of planning because they also left three explosive devices that were rigged to a remote controlled
[00:05:31.312 --> 00:05:32.053]  We're good to go!
[00:05:53.988 --> 00:06:00.931]  Now, today the authorities were able to check their home, and the police essentially said that the suspect's home was a bomb factory.
[00:06:01.271 --> 00:06:08.294]  They found 12 pipe bombs, other tools to create IEDs, and thousands more rounds of ammo.
[00:06:08.694 --> 00:06:19.198]  And the police say that they still do not have a motive, but they said based on how well they were equipped, they're speculating that they were intending to carry out planning more carnage.
[00:06:19.658 --> 00:06:21.139]  Now, law enforcement's
[00:06:21.719 --> 00:06:33.962]  They tell CNN that Farouk was apparently radicalized and he was in touch with more than one, more than one terrorism subject whom the FBI was already investigating for international terrorism.
[00:06:34.302 --> 00:06:38.443]  And these people were communicating via phone and social media.
[00:06:38.723 --> 00:06:41.804]  So once again, we have someone the FBI was actively investigating.
[00:06:42.124 --> 00:06:49.806]  Now we know the NSA intercepts all of that data that you're making with people who are on foreign soil, especially people who are being actively investigated.
[00:06:50.406 --> 00:07:02.439]  So here we're seeing once again a failure of the surveillance state but also sort of a failure there with this fake racism that's going around because Darren, neighbors say that they had actually been suspicious in recent weeks.
[00:07:03.100 --> 00:07:08.926]  One neighbor said that he was seeing Middle Eastern men coming and going from the house as well as another neighbor
[00:07:09.406 --> 00:07:09.947]  That's right.
[00:07:10.347 --> 00:07:13.310]  And as usual, Barack Obama, he's tiptoeing all over this, or all around this.
[00:07:31.986 --> 00:07:35.751]  You know, he's saying that right now he says it could be terrorism, right?
[00:07:35.791 --> 00:07:40.116]  But you and I both know he will never admit that it's radical Muslim terrorists.
[00:07:40.396 --> 00:07:45.442]  Right now he says it could be terrorism, but he thinks it's more than likely disgruntled employees.
[00:07:45.662 --> 00:07:46.563]  Right, exactly.
[00:07:46.624 --> 00:07:51.710]  And we know if these shooters had been white, of course, it would have been that narrative there with the domestic terrorism.
[00:07:52.230 --> 00:08:03.757]  But you'll recall it was workplace grievances that apparently caused a recent Muslim convert to behead one of his co-workers and stab another last year in Oklahoma.
[00:08:04.078 --> 00:08:05.498]  That was Alton Nolan.
[00:08:05.599 --> 00:08:08.100]  And there they said, you know, workplace grievances.
[00:08:08.500 --> 00:08:08.821]  Darren?
[00:08:09.181 --> 00:08:10.201]  Well, you got that right.
[00:08:10.362 --> 00:08:17.146]  And in this case, workplace grievance had premeditated jihad written all over it.
[00:08:17.662 --> 00:08:20.743]  Let's just call it what it is, because we can.
[00:08:20.983 --> 00:08:31.206]  At the bare minimum, the coordinated massacre that just took place in San Bernardino, California was a jihad, as was the 2009 massacre that occurred at Fort Hood.
[00:08:31.446 --> 00:08:35.248]  But the media spun that one too, calling it workplace violence.
[00:08:35.548 --> 00:08:45.411]  ABC later reported, attorneys for the victims of the 2009 Fort Hood massacre said that the alleged shooter's admission that he gunned down his countrymen to defend the Taliban
[00:08:45.751 --> 00:08:52.594]  Proves that the assault was a terrorist attack and not, as the government had implied, workplace violence.
[00:08:52.974 --> 00:08:59.898]  But the bought and paid for media, its handlers and the Obama administration won't let up on their warping of reality.
[00:08:59.918 --> 00:09:06.861]  We've received word that this shooting was not at a Planned Parenthood, so that's at least some perspective on where the shooting may be taking place.
[00:09:11.864 --> 00:09:26.034]  Within minutes of the shooting, a deluge of leftists on Twitter immediately blamed the massacre on white people, conservatives, Donald Trump supporters, the NRA, the Second Amendment, pro-lifers, and men in general.
[00:09:26.454 --> 00:09:32.895]  After the shooters were named as an Arab man and woman, progressives suddenly lost all interest in the story.
[00:09:33.095 --> 00:09:50.579]  While media would have us all shelter in place in gun-free zones to be picked off like scared little rabbits, gun sales skyrocketed days before the shooting, during Black Friday, breaking record background checks, and the whole debacle stinks of a false flag.
[00:09:50.819 --> 00:10:05.838]  Funded by the mysterious 50-plus billion dollars Americans blindly throw at the avalanche of liberty-devouring alphabet agencies illegally surveilling and manipulating the public consensus to keep the Big Brother machine rolling.
[00:10:06.158 --> 00:10:13.905]  The Inland Regional Center that was attacked in San Bernardino, California had been conducting active shooter drills for months.
[00:10:14.306 --> 00:10:20.952]  The LA Times writes, At first, Dorothy Vong assumed it was a drill, just like all the others at her work.
[00:10:21.332 --> 00:10:23.754]  At the Inland Regional Center where she's a nurse.
[00:10:24.114 --> 00:10:28.758]  The staff works with clients and parents of clients who are sometimes angry.
[00:10:28.938 --> 00:10:31.961]  They have active shooter drills every month or so.
[00:10:32.181 --> 00:10:43.810]  The devout Muslim man and mail-order Pakistani bride that unleashed the coordinated attack at the Inland Regional Center had been creating remote-controlled bombs in their home.
[00:10:44.070 --> 00:10:49.715]  Predetermined preparation to commit violence on a large scale by two radicalized Muslims.
[00:10:49.955 --> 00:10:50.556]  That's right.
[00:10:50.896 --> 00:10:51.757]  Radicalized.
[00:10:52.097 --> 00:10:53.278]  Call it what it is.
[00:10:53.718 --> 00:11:05.408]  CNN reports Syed Rizwan Farooq, one half of the couple behind the San Bernardino shooting massacre, was apparently radicalized and in touch with people being investigated by the FBI.
[00:11:05.928 --> 00:11:10.151]  For international terrorism, law enforcement officials said on Thursday.
[00:11:10.431 --> 00:11:12.412]  Not a workplace grievance, Washington.
[00:11:12.672 --> 00:11:16.234]  This has Jihad written all over it.
[00:11:16.455 --> 00:11:27.001]  In my humble opinion, we are reaching a point eclipsing any talk of impeachment or the evocation of the 25th Amendment, considering President Obama's sanity or lack thereof.
[00:11:27.241 --> 00:11:29.923]  We may have arrived at a point when Frank J. Larkin,
[00:11:30.243 --> 00:11:32.425]  Sergeant at Arms and doorkeeper of the U.S.
[00:11:32.466 --> 00:11:44.638]  Senate, being the only officer that can arrest the Manchurian candidate currently quarterbacking an American Jihad in the United States, must dust off the handcuffs and enter the Oval Office.
[00:11:45.059 --> 00:11:46.440]  John Bowne for InfoWars.com
[00:11:48.226 --> 00:12:04.865]  Now, InfoWars reporter and combat veteran Joe Biggs is smack dab in the middle of a nationwide investigation into Islamic compounds in operation right here, right now, inside the United States.
[00:12:05.626 --> 00:12:13.008]  And Biggs, you're tracking down six, maybe more, potential radical jihadist training camps within the United States.
[00:12:13.448 --> 00:12:15.909]  I mean, we're talking right here in our own backyards.
[00:12:16.509 --> 00:12:21.851]  What have you uncovered so far, and what's the next phase of the investigation?
[00:12:22.751 --> 00:12:26.752]  Well, first off, the Obama administration is purposely leaving the borders wide open.
[00:12:27.298 --> 00:12:35.660]  They're allowing these people to come in here, these radicalized people, as we saw yesterday, the attack in San Bernardino, where these guys were radicalized.
[00:12:35.700 --> 00:12:39.160]  They went to Saudi Arabia, yet that didn't set off any flags.
[00:12:39.701 --> 00:12:49.943]  And yet, the government's more worried about Josh and I going to Islamberg and trying to expose the fact that these places can be manipulated and or
[00:12:52.595 --> 00:12:53.235]  What's a good word?
[00:12:53.775 --> 00:13:00.197]  Infiltrated by these refugees, because it's a very quiet, secluded place in the Catskill Mountains.
[00:13:01.097 --> 00:13:14.560]  You know, we had a chance to speak with the mayor, we had a chance to speak with the sheriff there, the chief of police, and they said, you know, from the outside looking in, they seem like a peaceful people, but, you know, at the end of the day, we really don't know what's going on inside of there.
[00:13:14.980 --> 00:13:17.261]  And he said that's where some of the concern comes from.
[00:13:17.645 --> 00:13:22.166]  The fact that they handle everything internally basically with a Sharia law.
[00:13:22.626 --> 00:13:30.588]  So we don't really know what is going on in there, but we do have reports of people saying they've heard gunfire, explosions, things like that in that area.
[00:13:30.868 --> 00:13:36.269]  There's a lot of people in that area that are apparently concerned about it, and you have a lot of people that really aren't that worried about it.
[00:13:36.669 --> 00:13:37.789]  So it's kind of up in the air.
[00:13:37.849 --> 00:13:40.170]  I can't really say yes or no, but I can definitely say that
[00:13:40.523 --> 00:13:45.665]  Due to the secrecy, it's definitely a place that could be infiltrated by extremists.
[00:13:46.006 --> 00:13:50.488]  Now, there are a couple other spots that we're going to stop on this first leg of America.
[00:13:51.408 --> 00:13:53.269]  I'm not going to say the next location we're going to.
[00:13:53.289 --> 00:14:00.312]  We're going to have a few places that we're going to cover in the next few days, and then we're going to head down south to another spot and just keep moving around.
[00:14:00.412 --> 00:14:05.775]  And we'll take a break for the holidays, and then we're going to get back on it again and start hitting up some of the spots on the West Coast.
[00:14:06.598 --> 00:14:18.427]  Well let's talk about some more about Islamberg because I thought it was interesting you approach the compound, you try to talk to those folks there, but then you have a terror task force that immediately contacts you.
[00:14:18.727 --> 00:14:27.714]  I also want to hear about Josh Owens, how they called him and they never even had his phone number and somehow he magically gets a phone call from the federal government.
[00:14:27.934 --> 00:14:28.714]  Tell us more about that.
[00:14:29.735 --> 00:14:36.120]  Yes, so we approached the place with caution because we didn't know the reports of the guy from Arizona.
[00:14:36.587 --> 00:14:46.632]  That had made a video apparently threatening this compound due to some things that they had said in their local newspaper like I have right here with me.
[00:14:47.153 --> 00:14:57.178]  It is called the Islamville Post and this is something they do in-house there at the Islamburg
[00:14:58.044 --> 00:14:58.404]  Center.
[00:14:58.764 --> 00:15:07.747]  Now, the Center was started by Mubarak Al-Jilani, who is the leader and founder of Al-Fuqra, which is a terrorist known organization.
[00:15:07.787 --> 00:15:23.953]  They've been attached to many attacks, assassinations, and things like that, and their American front is Muslims of America and the Quranic Institute College, which Islamberg is one of the places that that guy founded, Jilani, and another place in South Carolina.
[00:15:24.386 --> 00:15:28.708]  And also inside of there is the Quranic Institute which is run by Muslims of America.
[00:15:29.068 --> 00:15:35.132]  So when you look at that and you do the research, it's very interesting the fact that there's so much secrecy surrounding this place.
[00:15:35.152 --> 00:15:36.933]  The fact that the police aren't really going in there.
[00:15:37.233 --> 00:15:39.414]  The fact that they don't let many people in there.
[00:15:39.878 --> 00:15:40.859]  It's kind of up in the air.
[00:15:41.099 --> 00:15:43.661]  And yeah, it's really strange that we go out there, and we're very nice.
[00:15:43.801 --> 00:15:45.322]  I got out of the car only by myself.
[00:15:45.742 --> 00:15:46.302]  I walked up.
[00:15:46.803 --> 00:15:48.003]  I shook their hand.
[00:15:48.043 --> 00:15:49.244]  I said, hey, my name's Joe Biggs.
[00:15:49.304 --> 00:15:49.945]  I'm a reporter.
[00:15:50.885 --> 00:16:02.153]  What do I need to do to possibly get a pass to come inside, do some filming, maybe sweep some fears under the rug that people might have, or prove what some people have been believing?
[00:16:02.533 --> 00:16:09.598]  The guy took my name and number down, and hours later, I get a call from this terrorism task force in Binghamton.
[00:16:10.399 --> 00:16:19.405]  New York, and the guy said he was with the New York State Police, and he was calling in regards to the fact that they were curious as to why I would go investigate this place.
[00:16:19.845 --> 00:16:24.908]  You know, meanwhile, while this is happening, the attack in San Bernardino was just now starting to kick off.
[00:16:25.348 --> 00:16:39.817]  So, with these things happening, the Paris attacks, the wide-open borders, the refugees coming in not being vetted, the FBI saying that they're not being vetted, yeah, there's cause for concern, and there's a reason that we should go out and investigate these places, to make sure that there's nothing shady going on.
[00:16:40.580 --> 00:16:48.204]  And another interesting fact is, yes, you know, I gave my phone number and name at Islamberg to those guys to hand off to their PR guy.
[00:16:48.925 --> 00:16:51.406]  How they got Josh's number is beyond me.
[00:16:51.827 --> 00:16:57.770]  You know, me and Josh were sitting down getting ready to have dinner and his phone rang and he looked at me and his mouth just kind of dropped open.
[00:16:57.790 --> 00:17:01.532]  His eyes got big and he goes, uh, yeah.
[00:17:01.812 --> 00:17:02.753]  How did you get my number?
[00:17:03.753 --> 00:17:05.434]  And he just kind of looks at me again, shocked.
[00:17:06.035 --> 00:17:07.616]  And he's like, well, how did you get my number?
[00:17:07.816 --> 00:17:09.977]  And the guy on the other end said, Hey, you know, we're the police.
[00:17:10.370 --> 00:17:12.891]  You know, we have our tactics, we have our ways, we can't tell you how.
[00:17:13.191 --> 00:17:16.753]  We just know you're there with Joe Biggs and you guys were at Islamberg today.
[00:17:17.394 --> 00:17:21.035]  And their conversation was shorter, mine was maybe 5-10 minutes long.
[00:17:21.536 --> 00:17:23.877]  But, you know, definitely some interesting things going on.
[00:17:23.897 --> 00:17:29.760]  The fact that they want to question us for going to look at this when we know there's a problem going on in our country.
[00:17:29.980 --> 00:17:32.021]  And it's growing steadily every day.
[00:17:32.449 --> 00:17:33.811]  Alright, we need to take a quick break.
[00:17:33.851 --> 00:17:34.692]  We'll be right back.
[00:17:34.712 --> 00:17:46.266]  We're going to continue this conversation with Joe Biggs right after the break and this investigation into possible radical jihadist training camps right here in the United States of America.
[00:17:46.566 --> 00:17:49.189]  InfoWars Nightly News will return right after this.
[00:17:49.289 --> 00:17:50.010]  Don't want to miss it.
[00:17:50.050 --> 00:17:50.531]  Stick around.
[00:17:56.630 --> 00:17:59.998]  Refugees are pouring into our great country from Syria.
[00:18:00.058 --> 00:18:01.421]  We don't even know who they are.
[00:18:01.741 --> 00:18:02.723]  They could be ISIS.
[00:18:02.763 --> 00:18:03.966]  They could be anybody.
[00:18:04.327 --> 00:18:05.750]  What's our president doing?
[00:18:05.830 --> 00:18:06.772]  Is he insane?
[00:18:16.317 --> 00:18:21.238]  Shane Steiner's involvement with InfoWarsLife.com truly happened in an organic way.
[00:18:21.378 --> 00:18:29.981]  I went to high school with Shane, his brother, knew his parents well, and he was visiting the office once, hadn't been to the office in years, and said, wow, I notice you're making and selling supplements.
[00:18:30.001 --> 00:18:30.761]  Do these really work?
[00:18:30.801 --> 00:18:35.862]  Because I've tried a lot of supplements as a workout enthusiast, and I really think most of them are hype.
[00:18:35.902 --> 00:18:37.403]  And I said, here, take some home, try it.
[00:18:37.483 --> 00:18:44.048]  Well, a few weeks later, he came in, blown away, and said, I want to buy three boxes of this stuff to give my friends and family.
[00:18:44.468 --> 00:18:45.969]  It's simply amazing.
[00:18:46.009 --> 00:18:47.290]  He said, why does it work so well?
[00:18:47.330 --> 00:18:51.854]  And I said, listen, go to Infowarslife.com, watch the informational videos with Dr. Group and others.
[00:18:52.074 --> 00:18:53.575]  They understand how it all works.
[00:18:53.855 --> 00:18:55.436]  I know that it works for me.
[00:18:55.556 --> 00:18:56.697]  That's all I understand.
[00:18:56.957 --> 00:19:02.001]  The science, the facts, the research, people's testimonials, they're all on Infowarslife.com.
[00:19:02.021 --> 00:19:03.002]  You can check it out for yourself.
[00:19:03.602 --> 00:19:04.683]  I wanted to go to the gym.
[00:19:04.943 --> 00:19:14.788]  I wanted to push myself and work out harder, and that led to me being able to come out and do stuff like the barefooting and the surfing and stuff like that, which I would have never done.
[00:19:14.808 --> 00:19:17.329]  I never would have done that two years ago.
[00:19:17.929 --> 00:19:21.551]  Shane has said over and over again, more than just libido and energy,
[00:19:22.111 --> 00:19:23.873]  It made him want to get into the gym more.
[00:19:24.214 --> 00:19:25.675]  It made him want to get in better shape.
[00:19:25.715 --> 00:19:28.338]  And believe me, the Steiners have amazing genetics.
[00:19:28.879 --> 00:19:31.322]  His brother is a world champion steer wrestler.
[00:19:31.662 --> 00:19:35.647]  His dad, Bobby Steiner, is a famous world champion bull rider.
[00:19:35.847 --> 00:19:37.509]  They've got natural genetics.
[00:19:37.949 --> 00:19:42.675]  But when you added this to the mix, in Shane's own words, it took him to the next level.
[00:19:54.972 --> 00:19:56.673]  Shane noticed the mental clarity.
[00:19:57.134 --> 00:20:00.616]  Bobby was able to work out longer and gain muscle mass.
[00:20:00.736 --> 00:20:02.037]  He's already completely shredded.
[00:20:02.237 --> 00:20:04.899]  I gotta admit, for me, the biggest effect has been libido.
[00:20:05.259 --> 00:20:11.303]  Now, I've never claimed to have a body like some beach model, but back when I was 20, 22 years old and worked out every day, I looked great.
[00:20:11.343 --> 00:20:17.368]  But over the years and being married, having three kids, working 18 hours a day, I gained basically 100 pounds.
[00:20:17.508 --> 00:20:20.650]  And it's been a long process of losing that weight in the last four years.
[00:20:20.810 --> 00:20:23.392]  But if you look at the photos and the videos,
[00:20:23.752 --> 00:20:24.112]  We're good to go.
[00:20:42.837 --> 00:20:52.901]  This has actually made me feel so good that here lately, about a year ago, I started training jiu-jitsu and that kind of led to doing some boxing and kickboxing.
[00:20:52.921 --> 00:21:05.407]  I mean, it's amazing that two years ago I was on the couch and couldn't even tie my shoes and now I'm training with MMA fighters and just doing stuff that I never thought that I would be doing ever again.
[00:21:05.667 --> 00:21:07.528]  So, Supermail Vitality has
[00:21:08.408 --> 00:21:08.929]  I don't know.
[00:21:18.700 --> 00:21:19.140]  You'll love it.
[00:22:03.064 --> 00:22:12.426]  Bottom line folks, you want to discover the power of super male vitality and super female vitality for yourself by visiting InfoWarsLife.com today or by calling toll free 888-253-3139.
[00:22:19.484 --> 00:22:32.017]  Welcome back to the InfoWars Nightly News and we're going to continue our conversation with former Staff Sergeant Joe Biggs who is touring the country right now and he's out there investigating the U.S.
[00:22:32.498 --> 00:22:33.078]  Caliphate.
[00:22:33.118 --> 00:22:40.045]  There's good possibility that there might be jihadist training camps in operation right here within the United States.
[00:22:40.731 --> 00:23:00.896]  Well, as you know, there is a huge national debate going on right now whether or not we should allow Syrian refugees to enter the country, especially after the Paris attacks where one of the radical Muslim terrorists may have entered Europe and disguised as a Syrian refugee.
[00:23:01.756 --> 00:23:05.058]  And as a result, there are over 30 U.S.
[00:23:05.118 --> 00:23:13.384]  governors, mostly Republicans, who say they will not allow it, and they will not accept refugees from Syria.
[00:23:13.704 --> 00:23:19.108]  Texas Governor Greg Abbott is leading the charge.
[00:23:19.128 --> 00:23:30.075]  As governor of the state of Texas, I will not roll the dice and take the risk on allowing a few refugees in, simply to expose Texans to that danger.
[00:23:30.868 --> 00:23:37.912]  And by the way, Barack Obama says that it is shameful that these 30 plus governors won't allow immigrants.
[00:23:38.312 --> 00:23:42.495]  He says that they have betrayed American values.
[00:23:43.335 --> 00:23:51.780]  And Obama even going as far as mocking those of us who feel that some of these Syrian refugees might pose a threat.
[00:23:52.801 --> 00:23:57.624]  These are the same folks oftentimes who suggest that they're so tough that, uh,
[00:23:59.002 --> 00:24:04.766]  Just talking to Putin or staring down ISIL or using some additional rhetoric somehow is going to solve the problems out there.
[00:24:05.647 --> 00:24:14.133]  But apparently they're scared of widows and orphans coming into the United States of America as part of our tradition of compassion.
[00:24:15.254 --> 00:24:18.856]  At first they were worried about the press being too tough on them during debates.
[00:24:18.936 --> 00:24:22.379]  Now they're worried about three-year-old orphans.
[00:24:23.038 --> 00:24:25.579]  And I can't wait to get Joe Biggs' reaction to that one.
[00:24:25.639 --> 00:24:26.639]  You heard the president.
[00:24:26.719 --> 00:24:34.801]  He says that you are overreacting or that you must not be very tough if you are worried about three-month-old orphan refugees.
[00:24:34.821 --> 00:24:36.081]  What do you think about that?
[00:24:36.101 --> 00:24:44.343]  I mean, this is the same thing that we went through last summer, Darren, when there was this huge influx of migrants, illegal aliens, whatever you want to call them.
[00:24:44.363 --> 00:24:46.004]  I'm not trying to be politically correct at all.
[00:24:46.444 --> 00:24:48.004]  But whatever you want to give them, you know their name.
[00:24:48.404 --> 00:24:51.845]  That huge rush of people coming through the southern borders.
[00:24:52.438 --> 00:24:54.118]  And they used the same narrative last time.
[00:24:54.158 --> 00:25:01.540]  The president came out, everyone came out on the Democrat side and said, these are young babies and women who need shelter.
[00:25:01.560 --> 00:25:02.660]  They need a place to live.
[00:25:03.360 --> 00:25:13.763]  And then myself, Jakari Jaxx and Josh Owens, Kit Daniels, all of us have been down there and they are grown men with gang tattoos on their face for the most part.
[00:25:14.343 --> 00:25:17.944]  So this whole, oh, we're going to deny these babies from coming in negative.
[00:25:17.984 --> 00:25:19.044]  That's a small part.
[00:25:19.676 --> 00:25:26.321]  Yeah, there's some families out there that want to come through and start a new life based off of ridiculous wars that have been started.
[00:25:26.441 --> 00:25:27.522]  I can understand that.
[00:25:27.822 --> 00:25:33.466]  But until we come up with a better process to vet these individuals, we've got to shut the borders down.
[00:25:33.526 --> 00:25:34.747]  We can't let people through.
[00:25:35.127 --> 00:25:37.129]  Because we've seen what happened with the
[00:25:37.904 --> 00:25:39.845]  The illegal aliens coming through the southern border.
[00:25:40.146 --> 00:25:42.627]  You've got that lady over in California that got killed.
[00:25:42.867 --> 00:25:51.333]  You've got all kinds of instances where people that were multiple sex offenders, criminals, killers, murderers, whatever, coming through and committing more crimes.
[00:25:51.713 --> 00:25:54.635]  Except these people are radicalized jihadists!
[00:25:54.795 --> 00:26:12.652]  That's right, and you're the guy that proved just how easy it is for ISIS or any other potential terrorist to enter the country when you dressed up like an ISIS militant who just beheaded someone on the Mexican side of the Rio Grande River before you walked right into Texas.
[00:26:13.132 --> 00:26:16.554]  Making Border Patrol, in my opinion, look like a total joke.
[00:26:16.874 --> 00:26:19.055]  So the borders are wide open.
[00:26:19.416 --> 00:26:25.099]  What do you think about Donald Trump's plan to build a wall to keep the borders secure?
[00:26:26.279 --> 00:26:31.142]  I mean, in some ways it's going to work, you know, but at the same time, people are smart.
[00:26:31.462 --> 00:26:32.963]  People find a way around everything.
[00:26:33.325 --> 00:26:40.570]  You know, just like when I was in Paris, I was able to maneuver around and find a way past police to be able to get that shot of the dead ISIS jihadi.
[00:26:40.730 --> 00:26:42.512]  Or Obama, Obama's shipping them in.
[00:26:42.612 --> 00:26:44.253]  Obama ships them in on airplanes.
[00:26:44.753 --> 00:26:45.394]  I mean, exactly.
[00:26:45.414 --> 00:26:48.696]  When we put a wall on the north side, we can put a wall right here across from Canada.
[00:26:48.716 --> 00:26:53.680]  It's not going to matter when they're being flown in on UPS trucks or whatever and dropped off to parts unknown.
[00:26:53.960 --> 00:26:59.744]  And like you were saying earlier, you know, Greg Abbott and all these governors can stand up and say, hey, no refugees in my state.
[00:27:00.084 --> 00:27:02.346]  But as long as one state allows them to come in,
[00:27:02.895 --> 00:27:05.516]  They will get in to all the rest and spread through.
[00:27:05.536 --> 00:27:07.277]  I mean, that's just the truth of it.
[00:27:07.837 --> 00:27:17.502]  Well look, I don't know if Obama has lost his mind, or if he is completely incompetent, or if he's purposely trying to destroy this country.
[00:27:18.242 --> 00:27:19.483]  Joe Biggs, closing comments.
[00:27:20.223 --> 00:27:21.444]  Liberalism is terrorism.
[00:27:28.237 --> 00:27:38.001]  The culprits behind yesterday's tragic shooting at a Christmas party in San Bernardino have been identified as devout Muslim Saeed Farooq and his wife Tashfeen Malik.
[00:27:38.621 --> 00:27:47.145]  But who did the left rush to blame within minutes, before we knew anything about the shooters, before the bodies were even cold?
[00:27:47.625 --> 00:27:54.188]  White people, conservatives, Donald Trump supporters, the NRA, gun owners, pro-lifers, and all men in general.
[00:27:54.761 --> 00:27:57.022]  If the mainstream media won't call it terrorism, we will.
[00:27:57.282 --> 00:27:58.123]  End white terror!
[00:27:58.663 --> 00:28:02.105]  Maybe we should put white conservative men in concentration camps to protect ourselves.
[00:28:02.605 --> 00:28:04.226]  We can eliminate mass shootings today.
