[00:00:19.773 --> 00:00:20.613]  Good evening, everyone.
[00:02:51.682 --> 00:02:54.102]  He's a frequent guest on the Alex Jones Show.
[00:02:54.602 --> 00:02:58.523]  Pachinik says that Bin Laden died in 2001, and the U.S.
[00:02:58.603 --> 00:03:04.905]  government was waiting for the most politically expedient time to roll out the corpse.
[00:03:06.172 --> 00:03:07.173]  And this guy should know.
[00:03:07.473 --> 00:03:14.758]  I mean, he actually met Bin Laden and worked with him during the proxy war against the Soviets in Afghanistan back in the early 1980s.
[00:03:14.798 --> 00:03:18.060]  Steve Pichinik, a former U.S.
[00:03:18.140 --> 00:03:26.806]  Navy captain, was the Deputy Assistant Secretary of State under three different administrations, Nixon, Ford, and Carter.
[00:03:27.126 --> 00:03:35.892]  He also worked for the Reagan administration and Bush Sr., and he still works as a consultant for the Department of Defense.
[00:03:36.913 --> 00:03:43.678]  So, he's not some crazy conspiracy theorist or internet blogger that lives in his mother's basement.
[00:03:43.979 --> 00:03:45.560]  No, this guy is the real deal.
[00:03:46.181 --> 00:03:49.523]  Ever seen the movie Patriot Games, starring Harrison Ford?
[00:03:50.124 --> 00:03:54.868]  Well, he plays the character of Jack Ryan from the popular Tom Clancy novels.
[00:03:55.288 --> 00:04:00.433]  Tom Clancy based the character of Jack Ryan off of Steve Pachinick.
[00:04:01.073 --> 00:04:07.382]  He's an expert in psychological warfare, counter-terrorism, plus hostage rescue.
[00:04:07.402 --> 00:04:13.250]  He's the real life Jack Ryan, and he says the Bin Laden raid was bullshit.
[00:04:14.070 --> 00:04:22.257]  According to Pachinik, Bin Laden was a dead man back in 2001, even before the United States invaded Afghanistan.
[00:04:22.537 --> 00:04:28.682]  Of course, we needed a boogeyman, as an excuse, like Ron Paul said, to invade other countries.
[00:04:29.223 --> 00:04:35.027]  And speaking of other countries, Iran says that the Bin Laden raid was staged.
[00:04:35.247 --> 00:04:36.789]  That's right, they've gone public.
[00:04:37.269 --> 00:04:42.453]  That doesn't mean I trust the Iranian government, but in this case, I do agree with their analysis
[00:04:43.194 --> 00:04:49.876]  The Iranian intelligence minister said they can prove that Bin Laden was dead before the raid.
[00:04:50.216 --> 00:04:52.056]  They have documents that prove it.
[00:04:52.596 --> 00:04:54.337]  And they ask, if the U.S.
[00:04:54.397 --> 00:05:01.999]  military and intelligence apparatus have really arrested or killed Bin Laden, why don't they show his body?
[00:05:02.499 --> 00:05:05.379]  Why have they thrown his corpse into the sea?
[00:05:05.860 --> 00:05:07.100]  Well, that's a damn good question.
[00:05:07.800 --> 00:05:11.341]  And why weren't the pictures ever released to the American public?
[00:05:12.657 --> 00:05:14.139]  I mean, supposedly, U.S.
[00:05:14.859 --> 00:05:25.771]  Special Forces had like 50 plus pictures of Osama Bin Laden's dead, rotten corpse that were taken well after he was killed and before they tossed him into the ocean.
[00:05:26.272 --> 00:05:29.896]  But yet, those pictures remain classified and top secret.
[00:05:30.116 --> 00:05:30.716]  And guess what?
[00:05:31.277 --> 00:05:32.178]  We're never going to see them.
[00:05:32.699 --> 00:05:42.412]  The Department of Justice was ordered to destroy the Bin Laden death photos just hours after they received a FOIA request to release them.
[00:05:42.973 --> 00:05:43.613]  That's right, U.S.
[00:05:43.734 --> 00:05:47.399]  Special Operations Commander Admiral William McRaven
[00:05:47.939 --> 00:06:02.744]  Ordered his subordinates to destroy photos showing the corpse of Osama bin Laden just hours after a FOIA lawsuit seeking the documents was filed in the United States Court for the District of Columbia.
[00:06:03.644 --> 00:06:10.387]  So the Pentagon, in a desperate move to keep the pictures out of the public domain, destroyed all the pictures.
[00:06:11.511 --> 00:06:13.552]  And I sure would have loved to have seen them.
[00:06:13.612 --> 00:06:16.274]  I think they were fake, but I would have loved to have seen them anyway.
[00:06:16.334 --> 00:06:18.376]  And I'd like to get Bigg's take on all this.
[00:06:18.456 --> 00:06:21.198]  I mean, Bigg's, doesn't this sound a little suspicious to you?
[00:06:21.518 --> 00:06:23.899]  I mean, here we got Doug Stanhope, the comedian.
[00:06:23.939 --> 00:06:25.000]  I think he said it best.
[00:06:25.440 --> 00:06:28.683]  United States, they had the Bigfoot of terrorists, right?
[00:06:28.723 --> 00:06:35.667]  They capture the guy, but yet they take no pictures of him or they don't release the pictures to the public and they dump his body in the ocean.
[00:06:35.947 --> 00:06:36.848]  Is that suspicious?
[00:06:37.208 --> 00:06:37.709]  What's your take?
[00:06:37.969 --> 00:06:41.351]  Not only that, I mean, the president is in bed with the Muslim Brotherhood.
[00:06:41.721 --> 00:06:44.804]  I mean, he's so supportive of Islam in every kind of way.
[00:06:44.864 --> 00:06:47.306]  He's afraid to say Islam extremists.
[00:06:47.326 --> 00:06:52.590]  He's afraid to say all this stuff because he keeps tiptoeing around the fact that these guys are out of control.
[00:06:52.630 --> 00:06:53.251]  They're radicals.
[00:06:54.251 --> 00:07:04.099]  So, I find it hard to believe that the President then wants to take the body and throw it in the ocean, which goes against everything in Islam when it comes to burial.
[00:07:04.500 --> 00:07:05.661]  I did some research on it.
[00:07:06.314 --> 00:07:14.461]  What they're supposed to do is dig a hole deep enough where the smell cannot reach the earth and predators will not go in and smell the bodies and go and dig it up.
[00:07:14.901 --> 00:07:24.750]  So throwing a body in the ocean goes against everything that Muslims believe in, and this coming from a president who's this huge Muslim sympathizer, I just find that fishy as well.
[00:07:25.290 --> 00:07:28.713]  Well, I also think it's fishy that, look, if they release the pictures
[00:07:31.280 --> 00:07:33.500]  Barack Obama would have been a hero, even more so.
[00:07:33.561 --> 00:07:39.342]  I mean, his popularity obviously rose quite a bit after they supposedly killed Bin Laden.
[00:07:39.522 --> 00:07:47.103]  But if they would have released the pictures, man, I tell you what, the cult of Obama, their fans would have loved it, and I think he would have got tremendous support from the public.
[00:07:47.143 --> 00:07:47.564]  What do you think?
[00:07:48.204 --> 00:07:48.984]  Yeah, exactly.
[00:07:49.344 --> 00:07:54.365]  And then another thing, we have Putin now saying that he has information that 9-11 was an inside job.
[00:07:55.000 --> 00:08:02.806]  And, you know, it makes you think, you know, if you have that kind of information about your enemy, you know, Russia, U.S., we've always kind of had, you know, problems.
[00:08:03.226 --> 00:08:05.988]  You'd think that he would release the information about 9-11.
[00:08:06.689 --> 00:08:21.781]  But then I started thinking, too, at the same time we were speaking earlier, that would almost empower Americans to rise up, revolt, there would be a revolution against the government, because so many people have bought into the narrative that, you know, that Osama bin Laden, you know,
[00:08:22.796 --> 00:08:27.618]  And of course, we all believe that there was Saudi Arabian involvement and we'll never know for sure until they release the 28 pages.
[00:08:50.560 --> 00:08:55.283]  And I'm sure you're all aware of what happened to the Navy SEALs after the Bin Laden raid.
[00:08:55.303 --> 00:09:03.687]  30 Americans were killed in a crash on August 6, 2011, when insurgents shot down a U.S.
[00:09:03.767 --> 00:09:07.549]  military helicopter in eastern Afghanistan.
[00:09:07.569 --> 00:09:14.153]  22 of the victims belonged to the same unit as the Navy SEALs team involved in the Bin Laden raid.
[00:09:14.753 --> 00:09:21.563]  Now the family members of the Navy SEALs want answers, and they say the Obama administration is hiding something.
[00:09:21.874 --> 00:09:29.397]  Guys from SEAL Team 6, their families suggest that the White House and others are lying about their deaths and what led to them.
[00:09:29.617 --> 00:09:36.600]  As soon as Joe Biden announced that it was a SEAL team who took out bin Laden, within 24 hours, my son called me.
[00:09:36.820 --> 00:09:38.560]  His tone was extraordinarily serious.
[00:09:38.581 --> 00:09:40.461]  He said, you need to wipe your social media clean.
[00:09:40.541 --> 00:09:42.222]  I mean, you need to get everything off of it now.
[00:09:42.302 --> 00:09:43.482]  And I said, of course, then I will.
[00:09:43.923 --> 00:09:44.463]  What's wrong?
[00:09:45.103 --> 00:09:48.404]  And he said, Mom, there's chatter and your life is in danger.
[00:09:48.865 --> 00:09:49.865]  Our lives are in danger.
[00:09:50.236 --> 00:09:52.317]  Now I want to make it clear, according to U.S.
[00:09:52.377 --> 00:10:01.359]  military officials, none of the guys who died in that helicopter crash were part of the Navy SEAL team raid on the Bin Laden compound.
[00:10:02.320 --> 00:10:03.260]  That's according to U.S.
[00:10:03.780 --> 00:10:04.240]  officials.
[00:10:04.300 --> 00:10:18.285]  Yet we have sources that say otherwise, so believe who you want to believe, but it is true that many of the victim's families say the Obama administration was at least partially responsible for that deadly crash.
[00:10:19.085 --> 00:10:21.728]  In my opinion, to silence them for good.
[00:10:22.429 --> 00:10:25.152]  And now that Bin Laden is officially dead...
[00:10:26.394 --> 00:10:35.096]  And the good guys have killed him, but we still need to have a boogeyman as an excuse, like Ron Paul was saying, as an excuse to invade other countries.
[00:10:35.396 --> 00:10:49.559]  Now don't get me wrong, radical Islam is real, and they are a true and present danger to our country, but we still need to have a boogeyman as an excuse to go into other countries, and you've got to ask yourself, who
[00:10:50.723 --> 00:10:54.706]  Organized and created these terrorist organizations to begin with.
[00:10:55.066 --> 00:10:55.927]  Who's funding them?
[00:10:56.347 --> 00:10:57.308]  Who's training them?
[00:10:57.648 --> 00:11:01.431]  And who's letting them loose to wreak havoc on the grand chessboard?
[00:11:03.132 --> 00:11:16.903]  When they use the radical Islamists with Saudi Arabian funding in 1979 under Zbigniew Brzezinski's plan to launch wars not just in Afghanistan but areas bordering Afghanistan to the north and to the west
[00:11:17.990 --> 00:11:21.072]  Forcing the Russians to come in to respond.
[00:11:23.933 --> 00:11:24.794]  That was a trap.
[00:11:25.294 --> 00:11:28.516]  So they didn't totally control the jihadis.
[00:11:29.076 --> 00:11:34.038]  They were funding them, they were arming them, and then later they were supposedly blow back on 9-11.
[00:11:34.579 --> 00:11:35.839]  But the door was opened.
[00:11:36.340 --> 00:11:40.822]  And Saudi Arabia was there running the operation, the 28 pages.
[00:11:41.342 --> 00:11:44.224]  Senator Graham of the 9-11 Commission has gone public.
[00:11:44.932 --> 00:11:46.934]  And I've talked to Walter Jones, a congressman.
[00:11:47.394 --> 00:11:48.175]  He's gone public.
[00:11:48.515 --> 00:11:50.077]  And Colonel Schaeffer and everybody else, okay?
[00:11:50.377 --> 00:11:52.699]  So, I was right again, period.
[00:11:53.720 --> 00:11:55.301]  So, I'm going to explain this to you.
[00:11:55.742 --> 00:12:00.826]  It isn't just black or white where it's either 100% run or it is 100% run.
[00:12:02.928 --> 00:12:06.972]  Four and a half years ago, a program was launched in Libya, in Syria.
[00:12:07.952 --> 00:12:08.052]  Yeah.
[00:12:24.417 --> 00:12:29.918]  And with Google Analytics and with Facebook behind it, they all met the same place Bilderberg met a few years ago.
[00:12:29.958 --> 00:12:31.158]  They met there a few years before that.
[00:12:31.999 --> 00:12:32.839]  They're north of London.
[00:12:32.859 --> 00:12:52.343]  This has all been publicly released and funded the Arab Spring, where they get the students and everybody out in the street, but then the radicals use that once they take over to coup d'etat the coup, and then now you have an Islamic State over Libya, over Saudi Arabia, which is already quarterbacking it, over Syria, over Egypt.
[00:12:54.525 --> 00:12:56.046]  So, there's Wesley Clark.
[00:12:56.066 --> 00:12:56.726]  We have it on screen.
[00:12:56.806 --> 00:13:02.268]  Libya and Syria, the neocon plan to attack seven countries in five years using destabilization.
[00:13:02.588 --> 00:13:08.051]  Once you destabilize, you then have an excuse to come in and bomb the very groups you turned loose to begin with.
[00:13:09.471 --> 00:13:18.855]  So, Obama is acting like he's a moderate and that he's only fighting, you know, some of the radicals because, you know, he loves Islam so much.
[00:13:19.980 --> 00:13:41.338]  The truth is they're doing limited airstrikes on different disparate rebel groups that are in there battling for control of Syria that the West opened the door for to get them buggy whipped into line so that then they can be forged into a new army to go in and take out Syria.
[00:13:43.018 --> 00:13:52.821]  And the excuse will be, because of the Syrian Civil War, that gave ISIS a home base, that gave Al Qaeda a home base, and so now we've got to go in and clean out the whole country.
[00:13:53.141 --> 00:13:53.941]  It's Assad's fault.
[00:13:53.961 --> 00:13:54.801]  We've already heard this.
[00:13:55.061 --> 00:13:56.081]  You're going to hear it again.
[00:13:57.282 --> 00:14:09.185]  That's why they're saying, oh, we're there with rebels now, calling in airstrikes and giving them weapons with billions of dollars of funding that Congress has passed in three different spending packages the last four or five months.
[00:14:10.216 --> 00:14:11.137]  Billions of dollars.
[00:14:11.798 --> 00:14:17.203]  And it's in the Wall Street Journal that, well, the good rebels are being given vehicles, and they're allowed to launch attacks.
[00:14:17.223 --> 00:14:23.389]  And then you'll see these very vehicles in a month flying ISIS flags, and no one will go, wait a minute, we gave them that.
[00:14:23.529 --> 00:14:26.452]  Or they might say, oh yeah, ISIS captured it.
[00:14:28.345 --> 00:14:44.988]  Just like they captured Iraqi bases full of artillery and new weapons and RPGs, like the Marines and the Army just left those weapons caches in bases and didn't defend them or didn't have self-destruct bombs, didn't have detonators already placed to blow up ammo dumps.
[00:14:47.228 --> 00:14:48.428]  They let them have it.
[00:14:49.709 --> 00:14:56.670]  All they need is the plausible deniability, just like Benghazi and the heat-seeking missiles, the anti-aircraft surface-to-air missiles.
[00:15:07.341 --> 00:15:09.003]  The Knowledge of the Ancients.
[00:15:09.323 --> 00:15:15.750]  Tried and true, trusted herbs and extracts fused with the latest nutraceutical science.
[00:15:16.071 --> 00:15:19.494]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:15:19.715 --> 00:15:24.400]  Crafted with over 14 key ancient herbs and extracts to supercharge
[00:15:24.580 --> 00:15:25.320]  We're good to go.
[00:15:47.908 --> 00:15:55.697]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[00:15:55.997 --> 00:15:59.461]  For a limited time, get 25% off on this introductory offer.
[00:15:59.581 --> 00:16:02.685]  Visit ancientdefense.com or call 888-253-3139, ancientdefense.com.
[00:16:07.410 --> 00:16:13.175]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:16:13.515 --> 00:16:17.818]  Introducing the new Infowarslife.com oil of oregano formulation.
[00:16:18.118 --> 00:16:25.824]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:16:26.064 --> 00:16:31.288]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:16:31.588 --> 00:16:34.010]  Sourced from top leading manufacturers.
[00:16:34.210 --> 00:16:34.571]  I think so.
[00:16:53.032 --> 00:16:57.997]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:16:58.177 --> 00:17:01.701]  Now available in our limited first run at Infowarslife.com.
[00:17:01.901 --> 00:17:03.823]  That's Infowarslife.com or call 888-253-3139.
[00:17:17.435 --> 00:17:33.100]  Now back in the 1970s, when I was just a young lad, I remember that all these TV commercials that they used to run on television scaring the American public into taking their swine flu vaccines.
[00:17:33.561 --> 00:17:38.602]  Unfortunately, my mom, she fell for the propaganda and it scared her to death.
[00:17:38.702 --> 00:17:40.963]  I was rushed out, got the swine flu vaccine.
[00:17:41.463 --> 00:17:45.925]  Fortunately, I was not seriously harmed or even killed like many other Americans.
[00:17:46.505 --> 00:17:54.387]  And now Rob Dew, he's put together a special report we're about to show you right now with the vintage classic TV commercials included.
[00:17:54.427 --> 00:17:55.468]  You gotta check this out.
[00:17:55.508 --> 00:17:57.088]  It's very, very interesting.
[00:17:57.568 --> 00:18:02.490]  It's also interesting how the more things change, the more they stay the same.
[00:18:03.030 --> 00:18:09.952]  Flash forward to modern day America, we're still seeing an avalanche of propaganda to get us all to take our vaccines.
[00:18:10.392 --> 00:18:15.054]  And you're a crazy conspiracy theorist and a bad parent if you don't vaccinate your children, right?
[00:18:15.754 --> 00:18:18.315]  Well, now you're not going to believe this.
[00:18:19.135 --> 00:18:23.357]  McDonald's is setting up free vaccine clinics in Texas.
[00:18:23.697 --> 00:18:24.377]  And guess what?
[00:18:24.757 --> 00:18:27.598]  You get a free ice cream once you get vaccinated.
[00:18:27.979 --> 00:18:28.639]  Here's Rob Dew.
[00:18:30.063 --> 00:18:39.955]  Hey guys, Rob Dew from InfoWars.com and InfoWars Nightly News and I have a follow-up to the lengthy report that I put out just a couple days ago on the Alex Jones Channel and on Prison Planet TV.
[00:18:40.515 --> 00:18:44.420]  That report is currently going viral and I encourage you to watch it.
[00:18:44.440 --> 00:18:50.147]  I'll put a link to that report at the end of this one, but here I want to focus on Dr. Ann Schuchat.
[00:18:50.467 --> 00:19:07.231]  She's the director of the National Center for Immunization and Respiratory Diseases at the CDC, and she was the one being interviewed by Senator Elizabeth Warren when they had that beautiful exchange of how vaccines were so safe and effective, and that there was no credible science anywhere on the planet that could say otherwise.
[00:19:07.691 --> 00:19:10.151]  Definitely running cover for big pharma.
[00:19:10.511 --> 00:19:14.552]  So I wanted to take a look at Dr. Schuchat, specifically her past to see where she came from.
[00:19:15.072 --> 00:19:18.353]  I hadn't really seen much of her looking at vaccines in the past, but
[00:19:19.173 --> 00:19:28.744]  She was out there, especially back in 2009-2010 flu season during the H1N1 scare, where they were trying to get everybody to get the H1N1 vaccine.
[00:19:29.425 --> 00:19:34.110]  And I found a couple of transcripts from press conferences that she released.
[00:19:34.130 --> 00:19:34.891]  This one's from November 12, 2009.
[00:19:36.813 --> 00:19:43.256]  Where she says, the immunization efforts with this supply continue to be focused on the target population priority groups.
[00:19:43.617 --> 00:19:54.922]  Pregnant women, health care workers, children and young adults up to 24 and adults 25 to 64 with chronic conditions, and parents and other caretakers with small children and children under six months of age.
[00:19:55.663 --> 00:20:00.145]  But what I'm specifically interested in is what she talks about in the beginning of that priority group section.
[00:20:00.465 --> 00:20:01.546]  It is pregnant women.
[00:20:02.645 --> 00:20:10.412]  Now, I hold here in my hot little hand the influenza virus vaccine Fluzone, and this is from 2009-2010 formula.
[00:20:10.652 --> 00:20:14.536]  This is an old insert that I was able to get back then.
[00:20:15.116 --> 00:20:24.745]  Here it says, under use in specific populations, safety and effectiveness of Fluzone have not been established in pregnant women or nursing mothers or children under six months of age.
[00:20:25.888 --> 00:20:30.094]  So here, in the insert, it says it's not even recommended for pregnant women.
[00:20:30.114 --> 00:20:34.060]  It hasn't even been studied on pregnant women or young children or nursing mothers.
[00:20:34.701 --> 00:20:36.703]  Flip it over on the back and it says this.
[00:20:37.424 --> 00:20:39.868]  Under Section 8, Use in Specific Populations.
[00:20:39.948 --> 00:20:40.409]  Pregnancy.
[00:20:41.744 --> 00:20:44.945]  Animal reproduction studies have not been conducted with FluZone vaccine.
[00:20:44.965 --> 00:20:50.666]  It is not known whether FluZone can cause fetal harm when administered to a pregnant woman or affect reproduction capacity.
[00:20:50.946 --> 00:20:54.867]  FluZone vaccine should be given to a pregnant woman only if clearly needed.
[00:20:55.567 --> 00:21:00.748]  Under 8.3 Nursing Mothers, it is not known whether FluZone vaccine is excreted in human milk.
[00:21:01.128 --> 00:21:07.930]  Because many drugs are excreted in human milk, caution should be exercised when FluZone vaccine is administered to a nursing woman.
[00:21:08.610 --> 00:21:20.874]  So in two different spots in this insert from the same year where Dr. Schuchat was out there promoting that pregnant women should get this vaccine, it says it should not be given and it has not been tested on pregnant women.
[00:21:21.194 --> 00:21:28.636]  There you go, once again the CDC pushing dangerous chemicals and adjuvants and vaccines on people
[00:21:29.659 --> 00:21:32.082]  And on groups that they shouldn't even be targeting.
[00:21:32.822 --> 00:21:38.548]  This is the insert that comes from the maker of the vaccine flu zone dated 2009-2010.
[00:21:39.990 --> 00:21:43.293]  So maybe in November 2009 she hadn't got that information yet.
[00:21:43.633 --> 00:21:49.199]  Well here she is in January on video during a press conference specifically targeting pregnant women and nursing mothers.
[00:21:49.239 --> 00:21:49.820]  Here's that clip.
[00:21:50.472 --> 00:21:58.036]  This is a concerted effort of the CDC, Health and Human Services, and all of our partners to encourage vaccination.
[00:21:58.716 --> 00:22:07.761]  It includes a focus on people at high risk for complications, adults with emphysema, diabetes, cancer, children, pregnant women, and seniors.
[00:22:08.142 --> 00:22:13.965]  Really a focus on encouraging vaccination for anyone who hasn't yet been vaccinated and wants to be.
[00:22:14.725 --> 00:22:18.087]  Vaccine is still important for pregnant women and for postpartum women.
[00:22:18.408 --> 00:22:20.829]  They've had terrible complications from this flu virus.
[00:22:21.289 --> 00:22:24.251]  And although many have been vaccinated, we know others haven't.
[00:22:24.311 --> 00:22:27.814]  And we do encourage vaccination of pregnant and postpartum women.
[00:22:29.035 --> 00:22:34.778]  In doing my research in this 2009 swine flu epidemic, I also recalled the one that happened in the 70s.
[00:22:35.559 --> 00:22:40.362]  And this is one that we have lots of documentation of, especially of the dangerous effects of the vaccine.
[00:22:40.382 --> 00:22:41.082]  Swine flu?
[00:22:41.303 --> 00:22:42.944]  Man, I'm too fast for them to catch me.
[00:22:44.318 --> 00:22:46.760]  In fact, 60 Minutes did a report on it, and here's a couple clips.
[00:22:47.540 --> 00:22:49.302]  Remember the swine flu scare of 1976?
[00:22:49.962 --> 00:22:51.804]  That was the year the U.S.
[00:22:51.864 --> 00:22:56.827]  government told us all that swine flu could turn out to be a killer that could spread across the nation.
[00:22:57.608 --> 00:23:00.090]  Well, 46 million of us obediently took the shot.
[00:23:00.890 --> 00:23:05.334]  And now 4,000 Americans are claiming damages from Uncle Sam amounting to $3.5 billion.
[00:23:07.415 --> 00:23:09.376]  Because of what happened when they took that shot.
[00:23:09.816 --> 00:23:15.258]  By far the greatest number of the claims, two-thirds of them, are for neurological damage or even death.
[00:23:15.999 --> 00:23:24.482]  So this vaccine was endorsed by the president, they used several other actor endorsements, including Mary Tyler Moore, and when she was asked by 60 Minutes, she had this to say.
[00:23:24.942 --> 00:23:26.463]  Mary, did you take a swine flu shot?
[00:23:26.943 --> 00:23:27.823]  No, I did not.
[00:23:28.244 --> 00:23:32.605]  Did you give them permission to use your name saying that you had or were going to?
[00:23:32.825 --> 00:23:33.586]  Absolutely not.
[00:23:33.786 --> 00:23:34.166]  Never did.
[00:23:34.850 --> 00:23:37.551]  Did you ask your own doctor about taking the swine flu shot?
[00:23:37.611 --> 00:23:39.932]  Yes, and at the time he thought it might be a good idea.
[00:23:41.473 --> 00:23:46.715]  But I resisted it because I was leery of having the symptoms that sometimes go with that kind of inoculation.
[00:23:47.375 --> 00:23:50.697]  And when the head of the CDC was asked about this, here's what he had to say.
[00:23:51.537 --> 00:23:58.380]  Let me read to you from one of your own agency's memos, planning the campaign to urge Americans to take the shot.
[00:23:59.160 --> 00:24:03.062]  The swine flu vaccine has been taken by many important persons, he wrote.
[00:24:03.687 --> 00:24:04.087]  Example?
[00:24:04.287 --> 00:24:14.372]  President Ford, Henry Kissinger, Elton John, Muhammad Ali, Mary Tyler Moore, Rudolph Nureyev, Walter Cronkite, Ralph Nader, Edward Kennedy, etc., etc.
[00:24:15.352 --> 00:24:15.572]  True?
[00:24:16.453 --> 00:24:23.476]  Uh, I'm not familiar with that particular piece of paper, uh, but I do know that at least of that group, President Ford did take the vaccination.
[00:24:23.756 --> 00:24:26.797]  Did you talk to these people beforehand to find out if they planned to take the shot?
[00:24:26.817 --> 00:24:27.397]  I did not know.
[00:24:27.638 --> 00:24:28.238]  Did anybody?
[00:24:28.458 --> 00:24:29.038]  I do not know.
[00:24:29.218 --> 00:24:31.539]  Did you get permission to use their names in your campaign?
[00:24:32.240 --> 00:24:32.860]  I do not know.
[00:24:33.700 --> 00:24:40.372]  So around 500 people developed Guillain-Barre syndrome, and at least 25 people died as a result of the vaccine.
[00:24:40.813 --> 00:24:46.002]  In that year, there were only 200 cases of swine flu reported, and ultimately only one death.
[00:24:46.857 --> 00:24:57.682]  So there you go, you see the CDC once again scaring the population into getting vaccines and injecting themselves with these chemicals, and then just kind of backing away, oh, and there's a problem.
[00:24:57.822 --> 00:25:01.444]  If a swine flu epidemic comes, this is how it could spread.
[00:25:02.244 --> 00:25:06.567]  You'll want to be protected, especially if you're elderly or chronically ill.
[00:25:06.607 --> 00:25:09.288]  Get a shot of protection, the swine flu shot.
[00:25:10.649 --> 00:25:14.138]  Although the head of the CDC did get fired as a result of this scandal.
[00:25:14.860 --> 00:25:15.822]  Let me ask you another question.
[00:25:16.203 --> 00:25:17.486]  Where do you get your health advice from?
[00:25:18.524 --> 00:25:19.525]  Do you get it from McDonald's?
[00:25:20.085 --> 00:25:23.847]  Well, right now McDonald's is giving away free vaccines with Happy Meals in Texas.
[00:25:24.167 --> 00:25:26.029]  Do you want your hepatitis A shot with that Happy Meal?
[00:25:26.049 --> 00:25:29.090]  This is what Anthony Gucciardi says out of Natural Society.
[00:25:29.691 --> 00:25:33.773]  This program was actually happening in the city of Amarillo and here's what the local paper had to say.
[00:25:34.073 --> 00:25:40.737]  The city of Amarillo's Department of Public Health and the Caring for Children Foundation of Texas will offer free vaccinations for children from 9 a.m.
[00:25:40.757 --> 00:25:41.258]  to 2 p.m.
[00:25:41.298 --> 00:25:44.360]  Saturday at McDonald's restaurant on 815 South Grand Street.
