[00:00:19.517 --> 00:00:20.378]  Good evening, everyone.
[00:11:37.144 --> 00:11:43.966]  What you are seeing is a fabricated video shot from a TV studio in Atlanta.
[00:11:46.764 --> 00:11:48.405]  Boy did I almost look stupid.
[00:11:48.465 --> 00:12:08.871]  Now I know it may look silly now and it's obvious that they were faking it but at the time we couldn't tell and I mean we were all millions of us were seriously concerned about the safety of these reporters and it you know like I said it really looked like they were in danger of course now we got footage of the CNN crew during commercial breaks
[00:12:09.651 --> 00:12:13.418]  And there is no question that they fabricated the entire incident.
[00:12:13.779 --> 00:12:17.606]  Like I said, at the time, we were very concerned for those guys.
[00:12:17.787 --> 00:12:19.710]  Oh, I love this country so much.
[00:12:20.154 --> 00:12:24.476]  So the point is, the more things change, the more they stay the same.
[00:12:25.036 --> 00:12:31.199]  The CIA has been manipulating and lying to the American public from the very beginning.
[00:12:31.599 --> 00:12:37.081]  And believe me, they are more sophisticated and aggressive now than ever before.
[00:12:37.101 --> 00:12:42.504]  I mean, we are witnessing a full-scale PSYOP attack against the American people.
[00:12:43.004 --> 00:12:47.066]  And that's why it is vitally important to break the matrix.
[00:12:47.226 --> 00:12:47.666]  Join us.
[00:12:48.026 --> 00:12:49.127]  Join the revolution.
[00:12:49.487 --> 00:12:53.949]  And together we can save and we can rebuild the republic.
[00:13:03.345 --> 00:13:04.906]  My name is Alex Jones.
[00:13:05.326 --> 00:13:11.391]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[00:13:11.611 --> 00:13:26.141]  When I got on air 20 years ago, I had discovered the Globalist program, their plan to take over the world, and my focus went from running 6 miles every other day, swimming 2-3 miles a couple times a week, and lifting weights
[00:13:26.741 --> 00:13:27.541]  We're good to go.
[00:13:49.748 --> 00:13:52.430]  And it wasn't just that my weight loss accelerated.
[00:13:52.650 --> 00:13:54.231]  My muscle mass increased.
[00:13:54.412 --> 00:13:57.054]  My stamina, my energy levels exploded.
[00:13:57.374 --> 00:13:58.895]  Now is the time to take action.
[00:13:59.155 --> 00:14:01.997]  Start your journey today with the Alex Challenge Pack.
[00:14:02.197 --> 00:14:03.838]  It's the trifecta of change.
[00:14:04.099 --> 00:14:09.683]  Secure yours today and get free shipping for a limited time at Infowarslife.com or 888-253-3139.
[00:14:12.825 --> 00:14:14.467]  The knowledge of the ancients.
[00:14:14.807 --> 00:14:18.351]  Tried and true, trusted herbs and extracts.
[00:14:18.611 --> 00:14:21.234]  Fused with the latest nutraceutical science.
[00:14:21.554 --> 00:14:24.958]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:14:25.198 --> 00:14:29.883]  Crafted with over 14 key ancient herbs and extracts to supercharge
[00:14:30.003 --> 00:14:30.784]  We're good to go!
[00:14:58.260 --> 00:15:00.441]  Welcome to the Alex Jones Radio Show.
[00:15:00.461 --> 00:15:02.882]  I'm David Knight, here live on Tuesday, April the 21st, 2015.
[00:15:19.895 --> 00:15:22.617]  We have a report that came out yesterday, an article.
[00:15:22.717 --> 00:15:25.199]  It asked the question, is Jeb Bush going to Bilderberg in 2015?
[00:15:25.780 --> 00:15:34.867]  It's a good question because his campaign announced that he's going to the general area at about the same time that the Bilderberg Convention is going to be held this year, the meeting.
[00:15:35.688 --> 00:15:45.797]  And as we pointed out in the article, InfoWars correctly predicted in 2007 that Texas Governor Rick Perry would run for president in 2012 after going to the Bilderberg Conference in Istanbul, Turkey.
[00:15:46.497 --> 00:15:57.386]  It's also reported that Barack Obama and Hillary Clinton disappeared off of their schedules mysteriously for a couple of days while the Bilderberg conference was going on in Northern Virginia.
[00:15:58.527 --> 00:16:02.370]  So it's kind of interesting to see that his schedule coincides with that.
[00:16:02.390 --> 00:16:03.451]  So we just asked that question.
[00:16:03.911 --> 00:16:05.592]  It's a very secretive organization.
[00:16:05.612 --> 00:16:11.356]  They don't really talk about what goes on too much there, especially if it's certain political figures.
[00:16:11.376 --> 00:16:12.477]  They don't talk about who comes there.
[00:16:12.497 --> 00:16:15.139]  They do release now a list of attendees.
[00:16:15.179 --> 00:16:19.922]  They pretended for a very long time that it didn't exist, and so did the press.
[00:16:20.062 --> 00:16:26.086]  But now, in response to this article, we had a reporter at Bloomberg, a Dave Weigel, says,
[00:16:34.311 --> 00:16:43.716]  Talks a lot about us being right-wingers, that we believe there's reptilians, there's ever-spurting founts of Bilderberger panic that are coming from our radio show.
[00:16:44.677 --> 00:16:45.197]  No, you know what?
[00:16:45.497 --> 00:16:47.858]  They deny that it existed for decades.
[00:16:47.918 --> 00:16:49.359]  They didn't cover it for decades.
[00:16:49.399 --> 00:17:00.285]  Jim Tucker talked about the fact that it was very strange that you could have the most powerful people in politics, in the military, in corporations, all meeting together in secret
[00:17:01.061 --> 00:17:03.583]  No oversight, no press coverage.
[00:17:03.683 --> 00:17:07.685]  Isn't that interesting that that would happen for decades and it would not be covered?
[00:17:07.945 --> 00:17:11.948]  And they would laugh if you even suggested that it existed just about 20 years ago.
[00:17:12.388 --> 00:17:17.691]  Even if you suggested that Bilderberg existed, you were a ridiculous conspiracy theorist.
[00:17:17.711 --> 00:17:23.334]  Well, what happened in this story was he tweeted our story and he tweeted it to Jeb Bush's campaign.
[00:17:23.875 --> 00:17:26.897]  And he said, Tim Miller quickly saw the tweet and responded.
[00:17:27.497 --> 00:17:28.658]  And he said, no.
[00:17:29.358 --> 00:17:30.499]  And I guess that just settles it.
[00:17:30.539 --> 00:17:36.103]  So maybe we could settle what's going on with Walmart by asking them why they closed five stores suddenly.
[00:17:36.143 --> 00:17:40.526]  I guess they could give us a one-word response, plumbing, and it would be done, no matter how ridiculous.
[00:17:40.846 --> 00:17:41.806]  We've got a special report.
[00:17:41.866 --> 00:17:45.169]  Alex called in from the road with a special report about this, Bilderberg.
[00:17:45.209 --> 00:17:46.389]  Let's go to Alex Jones right now.
[00:17:48.331 --> 00:17:48.931]  That's right, David.
[00:17:48.971 --> 00:17:50.052]  I'm coming to you via cell phone.
[00:17:50.132 --> 00:17:54.835]  I'm out here working on a story that we'll be breaking in the next few days, shooting some important videos.
[00:17:54.855 --> 00:17:56.736]  Appreciate you doing a great job with the broadcast.
[00:17:57.017 --> 00:17:57.977]  How am I coming through to you?
[00:17:58.478 --> 00:17:58.918]  Coming through good.
[00:18:00.600 --> 00:18:01.360]  OK, fantastic.
[00:18:02.161 --> 00:18:05.442]  I call things Rosetta Stones, or basically decoder rings.
[00:18:05.962 --> 00:18:12.364]  And this story in Bloomberg opens a whole window into how they control people.
[00:18:12.544 --> 00:18:16.186]  A, as you said, how they said Bilderberg didn't exist all these years, now they have to admit it.
[00:18:16.706 --> 00:18:20.487]  But larger than that, we're not saying Bilderberg is even the only top of the pyramid.
[00:18:21.008 --> 00:18:24.649]  It's just one spot where this shadow government global corporate system
[00:18:25.269 --> 00:18:26.010]  We're good to go.
[00:18:41.528 --> 00:18:47.150]  In the next week or two, we'll send you to Copenhagen, Denmark, last year, obviously.
[00:18:47.710 --> 00:18:52.331]  But when you read the article, they say, well, it's all settled.
[00:18:52.691 --> 00:18:55.072]  There are no secret groups making decisions.
[00:18:55.092 --> 00:18:57.813]  There are no secret elites influencing politicians.
[00:18:57.953 --> 00:19:04.515]  Everyone knows the powerful interest in secret groups, meaning smoking rooms for hundreds of years or for thousands of years.
[00:19:05.195 --> 00:19:05.676]  I think so.
[00:19:18.397 --> 00:19:23.279]  Hell, oh ha ha ha, it exists, but, you know, Jeb Bush has said he's not going, so there's your answer.
[00:19:23.299 --> 00:19:24.519]  There's no secret stuff going on.
[00:19:24.759 --> 00:19:27.761]  They imply that Hillary and Obama weren't at Bilderberg.
[00:19:28.261 --> 00:19:33.503]  I watched the Secret Service drive by as they pointed MP5 submachine guns at us.
[00:19:33.803 --> 00:19:35.383]  It's on video in Obama Deception.
[00:19:35.924 --> 00:19:39.885]  I watched as all of this unfolded.
[00:19:40.325 --> 00:19:41.126]  He disappeared.
[00:19:41.166 --> 00:19:43.727]  They put the press corps on an airplane and flew it to Chicago.
[00:19:43.847 --> 00:19:44.527]  He was there.
[00:19:45.333 --> 00:19:50.015]  Hillary then stepped down two days after and announced that she wasn't going to run anymore.
[00:19:50.375 --> 00:19:51.496]  They were both there.
[00:19:51.676 --> 00:19:53.757]  That even later came out in some of the European press.
[00:19:53.797 --> 00:19:55.578]  So we're doing the media's real job.
[00:19:55.598 --> 00:20:01.661]  We're not idiots getting shanghaied on an airplane, being told that Clinton and Obama are going to Chicago.
[00:20:01.681 --> 00:20:05.142]  And they all get on the plane, on the Obama plane, and they close the door.
[00:20:05.242 --> 00:20:12.906]  And Gibbs gets up and says, you know, well, he had a wish to be alone, so we put you on the plane and basically kidnapped you.
[00:20:17.216 --> 00:20:20.458]  Bilderberg always insists on a media blackout.
[00:20:21.138 --> 00:20:26.741]  By June of 2008, we had already figured out that Barack Obama was the elite's puppet of choice.
[00:20:27.202 --> 00:20:36.387]  The national media claimed that during the weekend the Bilderberg group was scheduled to meet, that Obama had speaking engagements set for Chicago and the Midwest.
[00:20:36.807 --> 00:20:37.448]  We knew better.
[00:20:38.308 --> 00:20:48.198]  In a classic bait-and-switch, the Obama campaign told the press corps to get on Obama's campaign plane and that Obama would join them on the flight to Chicago.
[00:20:48.578 --> 00:20:51.401]  Campaign staff then slammed the door shut.
[00:20:51.822 --> 00:20:57.888]  The fawning press had been shanghaied as Obama's campaign aircraft lifted off without Obama.
[00:20:58.882 --> 00:21:07.170]  Robert, why were we not told about this meeting and that the Senator wouldn't be on our flight until the doors were shut and we were about the taxi to take off?
[00:21:11.272 --> 00:21:12.193]  We had a desire.
[00:21:12.673 --> 00:21:15.416]  Senator Obama had a desire to do some meetings.
[00:21:15.716 --> 00:21:19.079]  Others had a desire to meet with him tonight in a private way.
[00:21:19.379 --> 00:21:20.640]  And that's what we're doing.
[00:21:20.680 --> 00:21:21.761]  We set up these meetings.
[00:21:22.342 --> 00:21:23.823]  They're being done tonight.
[00:21:23.963 --> 00:21:29.648]  Again, I'm... Is there more than one meeting?
[00:21:29.908 --> 00:21:31.249]  Is there more than one person?
[00:21:31.690 --> 00:21:33.972]  I'm not going to get into all the details of the meetings.
[00:21:33.992 --> 00:21:36.434]  I don't know that I've got a ton more
[00:21:37.580 --> 00:21:39.883]  Different answers for all of your questions.
[00:21:40.203 --> 00:21:42.166]  Obama wasn't going to Chicago.
[00:21:42.526 --> 00:21:43.968]  He had a meeting to attend.
[00:21:44.388 --> 00:21:45.329]  A secret meeting.
[00:21:46.070 --> 00:21:49.774]  Initially, it was believed that the secret meeting took place at Clinton's Washington D.C.
[00:21:49.835 --> 00:21:50.095]  home.
[00:21:50.455 --> 00:21:54.460]  Obama's spokesman denied that, but won't confirm where the former rivals met.
[00:21:54.881 --> 00:21:57.544]  He also declined to comment on their topics of discussion.
[00:21:58.561 --> 00:22:05.487]  For a day and a half, the mainstream media engaged in a wild goose chase, trying to find out where Hillary and Obama had gone.
[00:22:05.868 --> 00:22:12.894]  Three cover stories later, the corporate press had to admit they had no idea where the two candidates had gone.
[00:22:13.414 --> 00:22:16.918]  And to this day, Clinton and Obama aren't talking.
[00:22:17.538 --> 00:22:24.965]  Plenty of sources knew about this meeting, told us and others that it was at Hillary Clinton's house, but clearly it wasn't.
[00:22:25.438 --> 00:22:31.703]  In 2008, the trail led us to the Westfields Marriott Hotel, right outside Washington, D.C.
[00:22:32.163 --> 00:22:39.569]  Hillary, back in the 90s, going to the Bilderberg meeting, was fined several hundred thousand dollars for following the Logan Act, okay?
[00:22:39.749 --> 00:22:40.669]  Rick Perry went.
[00:22:40.890 --> 00:22:51.958]  When I was, two years ago, in England, north of London, covering Bilderberg with 3,000 plus demonstrators, a helicopter, you know, came in with world leaders, and the Prime Minister drove in,
[00:22:53.122 --> 00:22:54.642]  You know, in an armored motorcade.
[00:22:54.883 --> 00:22:55.783]  This is all on video.
[00:22:56.143 --> 00:22:58.023]  So they sit there and act like this isn't happening.
[00:22:58.063 --> 00:23:01.164]  The truth is, Bilderberg's now gone public because they couldn't hide it.
[00:23:01.704 --> 00:23:03.345]  Davos is now their public front.
[00:23:03.845 --> 00:23:07.046]  The International Bank of Settlements and other groups are all chaired by the same people.
[00:23:07.366 --> 00:23:10.627]  Just like this Pacific Partnership trade deal's secret.
[00:23:11.047 --> 00:23:12.947]  Just like the takeover of the Internet was secret.
[00:23:13.247 --> 00:23:14.368]  It's all secret.
[00:23:14.608 --> 00:23:16.468]  And they sit here and lecture us like we're children.
[00:23:16.568 --> 00:23:18.669]  It doesn't work anymore.
[00:23:18.709 --> 00:23:19.809]  But you read that article,
[00:23:20.618 --> 00:23:21.259]  Which is crazy.
[00:23:21.539 --> 00:23:22.340]  But here's the good news.
[00:23:22.740 --> 00:23:34.851]  Somebody like Jeb Bush, major power broker, you know, one of the two major crime families that share the crown of power, that share the ring of power, here you are having to respond to something that they said didn't exist before.
[00:23:34.931 --> 00:23:36.072]  So it's just crazy.
[00:23:37.033 --> 00:23:38.334]  Clinton, a little-known governor, 1991.
[00:23:40.106 --> 00:23:40.386]  I think so.
[00:23:59.322 --> 00:24:03.865]  That was Bilderberg taking over the unions in the 60s to actually destroy labor and all this stuff.
[00:24:03.925 --> 00:24:06.687]  I mean, ladies and gentlemen, this is a fact.
[00:24:06.787 --> 00:24:09.368]  We're exposing the shadow oligarchy that controls things.
[00:24:09.628 --> 00:24:10.409]  They don't like it.
[00:24:11.069 --> 00:24:21.716]  And it's just important that we put an article out countering them and showing all the places that the major power brokering goes on, that we can do a piece on the nightly news, showing the clips from Obama deception.
[00:24:22.276 --> 00:24:22.736]  We're good to go.
[00:24:45.120 --> 00:24:52.437]  In probably 15 to 20 major publications today, sometimes hundreds, were attacked on CNN, MSNBC, by the White House.
[00:24:53.320 --> 00:24:55.241]  Media matters now on a weekly basis.
[00:24:55.281 --> 00:24:57.963]  Ladies and gentlemen, this is not fun to say this, but it's true.
[00:24:58.123 --> 00:25:02.706]  We are now, when it comes to fighting tyranny, at the very tip of the spear, thanks to your support and prayers.
[00:25:03.087 --> 00:25:06.409]  I've prayed to God to help put us in a position to fight the New World Order.
[00:25:06.649 --> 00:25:07.930]  God has granted those prayers.
[00:25:08.490 --> 00:25:18.918]  But now that we've prayed that David would be put up against Goliath on the field, now we have to pray that we'd be given the skill and discernment to make sure these rocks hit the enemy right between the eyes politically.
[00:25:19.238 --> 00:25:20.599]  So this is a big deal, folks.
[00:25:20.659 --> 00:25:22.240]  We are now openly
[00:25:23.032 --> 00:25:28.876]  In contention to really expose large sectors of the globalist operation.
[00:25:29.016 --> 00:25:29.756]  And I'll end with this.
[00:25:30.677 --> 00:25:39.503]  Remember two years ago when the military, through Infowars.com, the non-commissioned officers, but also officers by the thousands, put out images saying, I won't fight overseas for al-Qaeda.
[00:25:40.583 --> 00:25:41.504]  I won't be part of this.
[00:25:41.804 --> 00:25:42.785]  I won't go into Syria.
[00:25:43.245 --> 00:25:46.427]  Then the head of the Joint Chiefs had to go and tell Obama they couldn't launch that operation.
[00:25:47.173 --> 00:25:55.376]  That's the type of thing where info war, where truth, where David against Goliath can absolutely expose these incredible evils that are going on.
[00:25:55.436 --> 00:25:59.317]  And it's the same thing with the situation with the Bilderbergs.
[00:25:59.337 --> 00:26:00.818]  So great job, David Knight and crew.
[00:26:00.838 --> 00:26:03.299]  I know Leanne Mackin is coming up live in studio.
[00:26:03.379 --> 00:26:08.781]  I know you've also got a state rep on who's leading the fight all over the country to repeal asset forfeiture seizure laws.
[00:26:09.281 --> 00:26:10.061]  So we're on the march.
[00:26:10.101 --> 00:26:11.022]  The empire's on the run.
[00:26:11.062 --> 00:26:11.962]  Thank you so much, David Knight.
[00:26:12.674 --> 00:26:13.274]  Thank you, Alex.
[00:26:13.334 --> 00:26:15.055]  Yes, you mentioned that rep that we're going to have.
[00:26:15.075 --> 00:26:17.376]  That's Kendall Croker from Wyoming.
[00:26:17.396 --> 00:26:25.279]  Of course, there was a civil asset forfeiture bill that would rein in that process in Wyoming that was passed in both houses.
[00:26:25.339 --> 00:26:26.740]  It was vetoed by the governor.
[00:26:27.120 --> 00:26:29.121]  Some Republicans changed their position.
[00:26:29.921 --> 00:26:32.122]  But Kendall Croker was very outspoken on that.
[00:26:32.162 --> 00:26:37.105]  He talked about all the different aspects of the Bill of Rights that civil asset forfeiture destroys.
[00:26:37.145 --> 00:26:39.227]  And so we're going to have him on in the second hour.
[00:26:39.247 --> 00:26:47.211]  We're going to talk to him also about other efforts that are going on there as well as in other states to essentially establish our rights to due process.
[00:26:47.271 --> 00:26:54.376]  To say that you're not going to have property taken away from you unless you're actually charged and convicted with a crime.
[00:26:54.456 --> 00:26:55.056]  Imagine that!
[00:26:55.556 --> 00:26:57.978]  Imagine that they wouldn't give you excessive fines.
[00:26:58.766 --> 00:27:01.347]  Wouldn't that be interesting to live in an America like that?
[00:27:07.891 --> 00:27:09.692]  Hey, I want to share a quick video with you.
[00:27:09.752 --> 00:27:14.395]  This was just released recently and this happened in Southgate, California.
[00:27:14.435 --> 00:27:25.681]  This is out there in the LA suburbs and a woman was attacked by a thug cop for, well, you probably guessed it, for recording the police.
[00:27:44.151 --> 00:27:52.038]  Now you can see right there in the video that this woman verbally told the police officer that she has every right as an American citizen.
[00:27:52.844 --> 00:27:53.725]  To film the police.
[00:27:54.465 --> 00:27:55.646]  And she's absolutely right.
[00:27:55.686 --> 00:28:01.930]  But you know, it doesn't matter anymore because most of the police in this country, they no longer serve us, alright?
[00:28:01.990 --> 00:28:03.571]  They serve the state.
[00:28:04.171 --> 00:28:18.160]  And this guy, I mean, he disgracefully smashed her cell phone to the ground after he charged her and he grabbed it out of her hands and then he smashed it and then he kicked it like a spoiled child who's angry at a video game.
[00:28:18.700 --> 00:28:25.124]  I mean, this video highlights the attitude police generally have to those of us out there who record them.
[00:28:25.824 --> 00:28:28.465]  And of course, they don't mind recording us, right?
