[00:00:19.622 --> 00:00:21.568]  Welcome to the Info Wars Nightly News.
[00:07:23.474 --> 00:07:24.974]  Feelings are more important than facts.
[00:07:25.094 --> 00:07:25.815]  Yeah!
[00:07:25.875 --> 00:07:26.635]  This is wrong!
[00:07:27.295 --> 00:07:28.216]  You're all crazy!
[00:07:28.976 --> 00:07:32.137]  Stop violating me with your different opinions!
[00:07:32.277 --> 00:07:33.898]  I have the right to speak my mind!
[00:07:33.938 --> 00:07:35.959]  No, we have the right not to be offended.
[00:07:35.999 --> 00:07:40.921]  For years, people have played down the threat posed by SJWs to free speech.
[00:07:41.241 --> 00:07:43.264]  Oh, they're only dumb teenagers on Tumblr.
[00:07:43.284 --> 00:07:44.005]  Just ignore them.
[00:07:44.025 --> 00:07:44.726]  They'll go away.
[00:07:44.846 --> 00:07:48.671]  This past week has completely demolished that naive assumption.
[00:07:48.751 --> 00:07:51.335]  These people will be teaching our children.
[00:07:51.615 --> 00:07:55.701]  They'll be in government with the full force of the state behind them.
[00:07:55.801 --> 00:07:57.664]  Now even liberal professors
[00:07:58.044 --> 00:08:01.627]  are admitting that they're frightened of their own students' zealotry.
[00:08:01.767 --> 00:08:11.634]  Instead of producing the next generation of intellectuals, these universities are churning out crazed cult members who have declared war on free speech.
[00:08:11.834 --> 00:08:14.676]  This is not going to end well for society.
[00:08:14.896 --> 00:08:27.505]  And unless actual liberals stand up for true intellectual tolerance and authentic classical liberalism, the future for free speech in the West is doomed.
[00:08:29.363 --> 00:08:32.505]  Well, Obama's calls for amnesty have taken another hit today.
[00:08:32.825 --> 00:08:38.408]  Federal judges say that they used Obama's own words to halt deportation amnesty.
[00:08:38.768 --> 00:08:43.591]  This is an opinion freighted with meaning for the separation of powers battles.
[00:08:44.371 --> 00:08:53.677]  The judges writing, they singled out Mr. Obama's own claim that he acted to rewrite the law because Congress wouldn't pass the bill he wanted.
[00:08:54.057 --> 00:08:54.957]  Now you'll recall in 2014,
[00:08:56.358 --> 00:09:01.162]  Obama said this in response to a heckler who was scolding him for boosting deportations.
[00:09:01.783 --> 00:09:07.408]  He said, but what you're not paying attention to is the fact that I just took an action to change the law.
[00:09:07.808 --> 00:09:13.133]  And the two judges said that the Justice Department failed to explain away Mr. Obama's remarks.
[00:09:13.593 --> 00:09:28.081]  And the court ruled that not only didn't he follow the usual rules in making a major policy change, but that his claims of power to grant tentative legal status to a massive class of people went beyond the waiver powers Congress granted him in the law.
[00:09:28.341 --> 00:09:37.026]  So this is a 2-1 ruling, basically reaffirming that the president must carry out the laws and he doesn't have blanket powers to waive them.
[00:09:38.322 --> 00:09:51.293]  President Obama was dealt another uppercut of justice concerning the Socialist Administration's unrelenting push to flood America with grateful voters rewarded with work permits for their allegiance.
[00:09:51.833 --> 00:09:52.334]  So sue me.
[00:09:54.736 --> 00:09:58.039]  As long as they're doing nothing, I'm not going to apologize for trying to do something.
[00:09:58.735 --> 00:10:05.777]  The two-to-one ruling highlights a separations of power battle win in the face of Obama's dictatorial executive powers.
[00:10:06.217 --> 00:10:11.878]  Judge Jerry E. Smith used Obama's own words from a speech given in Chicago in 2014.
[00:10:11.938 --> 00:10:23.141]  I understand you may disagree, but we've got to be able to talk honestly about these issues, alright?
[00:10:24.841 --> 00:10:29.344]  You're absolutely right that there have been significant numbers of deportations.
[00:10:30.745 --> 00:10:31.225]  That's true.
[00:10:32.506 --> 00:10:41.172]  But what you're not paying attention to is the fact that I just took an action to change the law.
[00:10:42.212 --> 00:10:47.556]  Now, so, that's point number one.
[00:10:48.715 --> 00:10:58.178]  On the chopping block is an amnesty of regulations within the Immigration and Nationalities Act allowing Homeland Security Secretary Jay Johnson to waive penalties.
[00:10:58.478 --> 00:11:09.142]  The Washington Times reports, it would allow illegal immigrants to stay, granting them work permits which then entitle them to Social Security cards, tax credits, and state driver's licenses.
[00:11:09.782 --> 00:11:15.385]  5 million illegal immigrants under DAPA would then be given a 3 year stay of deportation and work permits.
[00:11:15.785 --> 00:11:29.993]  Obama's hubris was in full display as the court ruled that he not only didn't follow the usual rules in making a major policy change, but that his claims of power to grant tentative legal status to a massive class of people
[00:11:30.273 --> 00:11:33.775]  went beyond the waiver powers Congress granted him in the law.
[00:11:34.395 --> 00:11:52.086]  Now, the New York Times reports, President Obama will ask the Supreme Court to clear the way for his long-delayed immigration overhaul, according to administration lawyers, setting up another high-stakes legal contest in the nation's highest court over the fate of one of the President's signature achievements.
[00:11:52.526 --> 00:12:12.157]  The Department of Justice, who couldn't come up with a convincing argument to legitimize President Obama's dictatorial comments from 2014, is appealing the Fifth Circuit of Appeals ruling and seeks further review from the Supreme Court, the same court that recently saved Obama's healthcare system and middle-class-destroying Obamacare.
[00:12:13.399 --> 00:12:16.100]  All we're saying is we're not going to deport you.
[00:12:16.460 --> 00:12:28.306]  A prime example of the intensity of Obama's war on the United States naturalization and voting process is one Rosa Maria Ortega, an illegal immigrant residing in Grand Prairie, Texas.
[00:12:28.746 --> 00:12:33.129]  Ortega has committed voter fraud, a second-degree felony, repeatedly.
[00:12:33.289 --> 00:12:37.811]  Attorney General Ken Paxton's office is working with the Tarrant County Criminal D.A.
[00:12:38.011 --> 00:12:40.072]  Sharon Wilson on Ortega's case.
[00:12:40.333 --> 00:12:48.037]  But meanwhile, Texas Democrats are engaged in a political witch hunt to prosecute Attorney General Ken Paxton of securities fraud.
[00:12:48.397 --> 00:13:10.213]  As Trump's anti-immigration rhetoric raises his status in the polls and the raping of children and other nefarious activity goes unreported by bought-and-paid-for media, President Obama thumbs his nose at the will of the American people and moves forward on dangerous policies aimed at transforming the United States into a third world tyranny.
[00:13:10.513 --> 00:13:12.415]  John Bowne for InfoWars.com
[00:13:13.422 --> 00:13:20.467]  Well, Donald Trump says that Hillary is running for a lot of reasons, one of them being so that she can stay out of jail.
[00:13:21.647 --> 00:13:31.333]  So Trump is now repeatedly saying that Clinton belongs in jail for running her State Department emails through a private address on a secret server that even the President didn't know existed.
[00:13:31.814 --> 00:13:33.675]  Now, of course, this is pretty good news.
[00:13:33.715 --> 00:13:34.896]  It should be entertaining tonight.
[00:13:34.936 --> 00:13:36.437]  We should start to see the gloves come off.
[00:13:36.957 --> 00:13:38.919]  At least between the candidates.
[00:13:39.339 --> 00:13:45.225]  Of course, we're not going to be seeing any mainstream media calling out Hillary for her blatant lies.
[00:13:45.765 --> 00:13:52.671]  Once again, she repeated the statement that she never tried to blame the Benghazi attack on a video.
[00:13:52.971 --> 00:13:57.155]  But of course, with the leak of her emails, we know that that is a lie.
[00:13:57.215 --> 00:14:02.220]  We saw her scrambling in those first hours to pin the Benghazi attack on this video.
[00:14:02.660 --> 00:14:03.120]  We're good to go.
[00:14:32.660 --> 00:14:35.982]  But in fact, his campaign did no such thing.
[00:14:36.602 --> 00:14:40.904]  Now, this is a discrepancy over a claim that Carson made in his autobiography.
[00:14:41.004 --> 00:14:46.526]  He said that he was offered a full scholarship to West Point, but rejected it in favor of becoming a doctor.
[00:14:47.087 --> 00:14:50.268]  Obviously, a lot of people have a lot of opinions about that.
[00:14:50.348 --> 00:14:54.290]  David Knight is certainly going to be fired up about Ben Carson later on in the show.
[00:14:54.910 --> 00:15:03.079]  Well, what Carson's campaign manager said to Politico in an email says, it says, Dr. Carson was the top ROTC student in the city of Detroit.
[00:15:03.499 --> 00:15:05.842]  In that role, he was invited to meet General Westmoreland.
[00:15:06.142 --> 00:15:07.444]  He believes it was at a banquet.
[00:15:07.704 --> 00:15:15.473]  He can't remember with specificity their brief conversation, but it centered around Dr. Carson's performance as ROTC city executive officer
[00:15:15.973 --> 00:15:20.115]  He was introduced to some folks from West Point by his ROTC supervisors.
[00:15:20.395 --> 00:15:23.296]  They told him they could get him an appointment based on his grades.
[00:15:23.356 --> 00:15:26.057]  He considered it, but in the end, he did not seek admission.
[00:15:26.737 --> 00:15:34.801]  So Politico editorialized it saying, when presented with this evidence, Carson's campaign conceded the story was false.
[00:15:35.341 --> 00:15:37.442]  And they did not concede the story was false.
[00:15:37.462 --> 00:15:39.603]  They're basically explaining this is kind of what he meant.
[00:15:40.723 --> 00:15:47.230]  You know what, the media did not call out Obama after the fact when it was proven that he had tons of lies in his biography.
[00:15:47.511 --> 00:15:48.832]  That's just not what they do.
[00:15:49.153 --> 00:15:59.725]  So Ben Shapiro broke this story that this fabrication was in fact on part of Politico and then Politico was forced to alter their headline and issue an embarrassing editor's note.
[00:16:00.205 --> 00:16:06.370]  So you can always count on the media to propagandize against Republicans, even if Carson is making some outrageous claims.
[00:16:06.690 --> 00:16:09.693]  David Knight is going to certainly be fired up about Ben Carson tonight.
[00:16:09.753 --> 00:16:12.235]  So you want to be sure to get his commentary on that.
[00:16:12.735 --> 00:16:16.318]  So it'll be very interesting to see how tonight's moderators handle this debate.
[00:16:16.418 --> 00:16:19.560]  They're going to be focusing on the economy, their tax plans and other topics.
[00:16:20.041 --> 00:16:23.644]  We are going to be here live crashing through the lies in real time.
[00:16:23.684 --> 00:16:24.624]  Be sure to tweet us.
[00:16:25.465 --> 00:16:29.049]  At Real Alex Jones, use the hashtag GOPdebate.
[00:16:29.129 --> 00:16:32.553]  We love interacting with you and we'll love to answer a lot of your questions.
[00:16:33.054 --> 00:16:36.558]  So we'll all be here live, crashing through the lies in real time.
[00:16:36.578 --> 00:16:43.486]  Now, we've got a highlight reel coming up for you from, you know, some of the previous debates and all of their crappy questions that they were asked.
[00:16:43.886 --> 00:16:49.809]  Do you think they're going to be asking you some real good questions this time, getting to the bottom of what's going on here within our country?
[00:16:50.229 --> 00:16:58.993]  Why don't you tweet us the questions you would like to ask these presidential candidates, and we'll be sure to read them live on the air using the hashtag GOPDebate.
[00:16:59.393 --> 00:17:00.494]  We'll be right back after this.
[00:17:12.717 --> 00:17:15.180]  Fool me once, shame on you.
[00:17:16.040 --> 00:17:18.503]  Fool me twice, shame on me.
[00:17:19.704 --> 00:17:20.485]  Vote for Jeb?
[00:17:20.505 --> 00:17:26.731]  Boy, you're just f***ing stupid.
[00:17:26.871 --> 00:17:28.073]  Fool me, can't get fooled again.
[00:17:30.731 --> 00:17:34.874]  You traitors claiming I'm a Ruski agent, say it to my face and I'll break your nose.
[00:17:35.114 --> 00:17:35.775]  I'm sick of it.
[00:17:36.015 --> 00:17:39.017]  I will stomp your head in the ground, you traitorous maggots.
[00:17:39.278 --> 00:17:52.468]  While we go under Obamacare, North American Union, conquered by European banks, announcing our kids don't belong to us, total bondage, total surveillance, and you want to shoot your mouth off about me being a Ruski agent, I will stomp your head in the ground.
[00:17:52.708 --> 00:17:58.452]  Never water yourself down just because someone can't handle you at 100 proof.
[00:17:58.893 --> 00:18:02.776]  It's the Alex Jones Show, because there's a war on for your mind.
[00:18:04.297 --> 00:18:10.282]  I wish we'd go back to the days, I'm telling you, of getting my satisfaction out in the street.
[00:18:10.982 --> 00:18:13.904]  You pick a sword or something else, you're going out in the street.
[00:18:14.365 --> 00:18:16.046]  I'm not kidding, you cowardly scum!
[00:19:02.432 --> 00:19:03.693]  Clean, pure drinking water.
[00:19:03.974 --> 00:19:05.275]  You can't survive without it.
[00:19:05.455 --> 00:19:06.376]  But where do you get it?
[00:19:06.657 --> 00:19:12.423]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:19:12.663 --> 00:19:18.370]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:19:18.570 --> 00:19:35.428]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:19:35.808 --> 00:19:37.950]  Filter capacity up to 5,000 gallons.
[00:19:38.290 --> 00:19:39.511]  Stainless steel construction.
[00:19:39.771 --> 00:19:40.552]  Easy assembly.
[00:19:40.812 --> 00:19:41.432]  Low maintenance.
[00:19:41.732 --> 00:19:43.554]  Replacement filters are simple to install.
[00:19:43.814 --> 00:19:50.939]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:19:51.099 --> 00:19:55.442]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:19:56.283 --> 00:20:00.585]  Go to InfoWarsStore.com or call 888-253-3139.
[00:20:01.266 --> 00:20:03.607]  The knowledge of the ancients.
[00:20:03.947 --> 00:20:10.370]  Tried and true trusted herbs and extracts fused with the latest nutraceutical science.
[00:20:10.690 --> 00:20:18.034]  Introducing the all-new Ancient Defense Herbal Immunity Blend crafted with over 14 key ancient herbs and extracts.
[00:20:18.154 --> 00:20:18.474]  I'm good.
[00:20:42.386 --> 00:20:43.407]  We're good to go.
[00:21:01.898 --> 00:21:06.903]  Introducing Secret 12, the new InfoWars Life vitamin B12 formulation.
[00:21:07.143 --> 00:21:13.250]  Most forms of vitamin B12 are highly processed and synthetic, and cannot be properly absorbed by the body.
[00:21:13.450 --> 00:21:20.417]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[00:21:20.757 --> 00:21:30.704]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:21:31.264 --> 00:21:37.189]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[00:21:37.429 --> 00:21:40.111]  Methylcobalamin, the same kind used in B12 injections.
[00:21:41.292 --> 00:21:45.596]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:21:45.857 --> 00:21:47.478]  No needles, no injections.
[00:21:47.739 --> 00:21:49.220]  Don't take my word for it.
[00:21:49.400 --> 00:21:50.422]  Try it for yourself.
[00:21:50.602 --> 00:21:51.603]  Discover the secret.
[00:21:51.843 --> 00:21:52.163]  Secret 12.
[00:21:52.904 --> 00:21:58.090]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:22:21.598 --> 00:22:24.940]  Well, the new James Bond movie's been out in the United States for more than a week.
[00:22:25.540 --> 00:22:28.241]  James Bond, Spectre, with Daniel Craig.
[00:22:28.962 --> 00:22:35.164]  First off, I like Daniel Craig as an actor, but I really didn't like him as James Bond in the last few films.
[00:22:35.865 --> 00:22:42.348]  And quite frankly, the previous films, I only watched for their entertainment value as unintentional comedy.
[00:22:42.908 --> 00:22:48.251]  Now, some of the Ian Fleming books, he was a high-level MI6 spy, are very interesting and have
[00:22:48.871 --> 00:22:59.373]  Well, let's just say plots that parallel reality, like Moonraker, an elite plan to biologically wipe out 99% of the human race and repopulate it with superhumans.
[00:22:59.914 --> 00:23:05.595]  That's a globalist eugenicist plan that's been on the drawing board for more than 60 years.
[00:23:06.335 --> 00:23:09.536]  But most of the stuff you see in James Bond movies is
[00:23:10.578 --> 00:23:13.440]  Pro-anti-terrorism police state propaganda.
[00:23:14.221 --> 00:23:18.925]  It's British Crown MI6, MI5 police state promotion.
[00:23:19.905 --> 00:23:23.508]  That said, I went and saw last week Spectre.
[00:23:24.389 --> 00:23:32.375]  And it is undoubtedly the best James Bond movie I've ever seen for the action, the adventure, but mainly the content.
[00:23:33.376 --> 00:23:35.518]  Without giving away too much, I'll just say this.
[00:23:36.397 --> 00:23:55.806]  It basically discredits the police state spy grid, the NSA spy grid, the British spy grid, the European spy grid, the global spy grid, and explains that spy grids end up being used against the system itself and are used by criminals to oppress the people, and that criminals are using
[00:23:57.026 --> 00:24:11.000]  Stage terror attacks or false flag terror attacks, self-inflicted wounds inside jobs to force governments themselves to acquiesce to the NSA style surveillance grid.
[00:24:11.020 --> 00:24:12.942]  So this is a very probe
[00:24:14.432 --> 00:24:15.293]  Snowden film.
[00:24:15.773 --> 00:24:17.735]  It's also a very nationalistic film.
[00:24:17.775 --> 00:24:28.705]  It's very pro-nation state, explaining that countries are firewalls against one great tyranny or one great ring in the darkness binding us all.
[00:24:29.625 --> 00:24:36.527]  Now earlier I talked about previous James Bond films basically being comedy, and they are.
[00:24:37.147 --> 00:24:53.751]  But one vein that runs through the franchise since the early 60s when Sean Connery first starred as the MI6 hero is the fact that there are shadowy organizations like Spectre or Chaos or Cobra or Hydra
[00:24:54.551 --> 00:25:07.880]  That have operatives within government that use government compartmentalization to basically turn government into nothing but automatons or engines of their criminal enterprises.
[00:25:09.326 --> 00:25:12.210]  Extortion, murder, mass terrorism.
[00:25:12.631 --> 00:25:25.008]  But this film ties it all together and shows how Spectre, symbolized by the octopus or by the Hydra, is actually in control of every major government on Earth.
[00:25:26.087 --> 00:25:45.517]  And when you realize what Bilderberg, what Club of Rome is, you understand that literally that's what globalism and the New World Order is, is private corporate operatives who've given themselves diplomatic immunity through the UN and other multinational governmental organizations who are
[00:25:46.938 --> 00:25:48.319]  Actually funding ISIS.
[00:25:48.920 --> 00:25:51.342]  Actually funding currency devaluations.
[00:25:51.842 --> 00:25:55.145]  Actually funding right-wing terrorist groups in Ukraine.
[00:25:55.705 --> 00:26:01.430]  Actually having CNN endorse the Muslim Brotherhood while they blow up and burn down churches in Egypt.
[00:26:01.930 --> 00:26:12.538]  And when you pull back and realize that Spectre, like a face sucker from Alien, is in control of our major governments and has us hatching out new legions
[00:26:13.679 --> 00:26:26.464]  Of tyrants for them you understand what the new world order is and why it wants an above-the-law global cashless society controlled by a corporate oligarchy.
[00:26:27.425 --> 00:26:28.545]  This film is excellent.
[00:26:29.145 --> 00:26:30.526]  It's extremely informative.
[00:26:31.551 --> 00:26:34.253]  And on so many fronts, it's revolutionary.
[00:26:35.034 --> 00:26:47.463]  And when you investigate it, organizations like Goldman Sachs admit that they're installing their executives as the presidents of major countries like Italy, Greece, and other nations.
[00:26:47.663 --> 00:26:49.785]  It is simply over the top.
[00:26:50.766 --> 00:26:53.528]  In summation, what does a film like Spectre tell us?
[00:26:54.898 --> 00:26:55.658]  It tells us a lot.
[00:26:56.279 --> 00:27:04.261]  There are people inside the system that don't like what's happening and are trying to use art to not just be propagandists for the establishment, but to tell the truth.
[00:27:05.602 --> 00:27:17.766]  Or maybe they're still propagandists for the establishment, but they realize that the public's already woken up to what's happening, so at least they give us simulated victories in movies, in the Matrix, so we feel like everything's okay.
[00:27:18.046 --> 00:27:19.287]  That's the more pessimistic view.
[00:27:20.087 --> 00:27:22.108]  I tend to think it's a little bit of both.
[00:27:22.964 --> 00:27:47.962]  But what we do know is the world is waking up, the world is taking action, the world is saying no, and real life James Bonds, in local government, in state government, in federal government, in multinational government, in international systems, from the top to the bottom, are saying no, are waking up, and are realizing the paradigm that we're in a controlled, manipulated system
[00:27:48.843 --> 00:27:50.584]  And they're beginning to break out of that matrix.
[00:27:50.844 --> 00:27:55.868]  And it's not just movies like James Bond's Spectre in 2015 that are telling the truth.
[00:27:56.829 --> 00:28:14.161]  No, my friends, it's films like The Last Captain America, where again, a shadowy criminal group, another octopus, HYDRA, has its operatives within government, multi-nationally, and is bringing in a global tyranny in the name of protecting the public from terrorists they run and control.
[00:28:15.231 --> 00:28:18.759]  Some people will rightly ask me, why are you covering fiction?
[00:28:19.160 --> 00:28:23.128]  Why are you giving Hollywood blockbuster movies a review?
[00:28:23.670 --> 00:28:25.013]  Why are you telling us go see it?
[00:28:26.345 --> 00:28:32.790]  Because when we vote with our dollars, when Hollywood does something good, we should support it.
[00:28:33.431 --> 00:28:40.476]  That's Pavlovian conditioning to produce more that's enlightening, more that's informative.
[00:28:40.977 --> 00:28:45.961]  Yes, we have a stick as well, but the carrot is the real way to change society.
[00:28:46.361 --> 00:28:48.883]  That's why they want to end free speech with political correctness.
[00:28:49.183 --> 00:28:51.525]  That's why they want review boards to control what you can say.
[00:28:51.946 --> 00:28:55.729]  Because they don't want an open market of ideas because freedom is popular.
[00:28:56.516 --> 00:28:58.339]  We simply need to legalize freedom again.
[00:29:10.322 --> 00:29:17.006]  Like Equilibrium a decade ago, or some of the other films, like The Hunger Games, exposing the police state.
[00:29:17.286 --> 00:29:19.527]  We've got to promote the good aspects of it.
[00:29:19.868 --> 00:29:26.852]  And a lot of times I'll give a film two or three stars out of five, if it did an okay job, or two or three Paul Revere's out of five.
[00:29:27.772 --> 00:29:33.556]  Rarely do I give a film five stars, but I've got to say, despite some of its problems,
[00:29:34.639 --> 00:29:36.500]  This film gets four and a half stars.
[00:29:37.121 --> 00:29:45.547]  It loses half a star because they act like MI6 are the good guys completely, and they're totally fighting evil and are perfect.
