[00:00:19.667 --> 00:00:20.488]  Good evening, everyone.
[00:02:21.223 --> 00:02:24.128]  We've made the decision we're going to war with Iraq.
[00:02:24.689 --> 00:02:26.491]  This was on or about the 20th of September.
[00:02:27.589 --> 00:02:33.172]  So I came back to see him a few weeks later, and by that time we were bombing in Afghanistan.
[00:02:33.212 --> 00:02:34.832]  I said, are we still going to war with Iraq?
[00:02:34.872 --> 00:02:36.253]  And he said, oh, it's worse than that.
[00:02:36.793 --> 00:02:44.517]  He said, he reached over on his desk, he picked up a piece of paper, he said, I just, he said, I just got this down from upstairs meeting the Secretary of Defense's office today.
[00:02:44.557 --> 00:02:56.983]  And he said, this is a memo that describes how we're going to take out seven countries in five years, starting with Iraq and then Syria, Lebanon, Libya, Somalia, Sudan, and finishing off Iran.
[00:02:57.648 --> 00:03:03.972]  So, the current course of events in the Middle East, predetermined by the United States.
[00:03:04.512 --> 00:03:15.519]  And as it turns out, the war against ISIS, well, it's not exactly what the establishment media, or the Obama administration for that matter, it's not what they make it out to be.
[00:03:16.019 --> 00:03:21.863]  This has been a long and thought out plan, even before Obama ever took office.
[00:03:22.603 --> 00:03:30.269]  And once again, this is to destabilize the region in Syria and then go on in there and take it over militarily.
[00:03:30.490 --> 00:03:40.078]  I mean, this is right out of the CIA's playbook on regime changes, complete with America's role as puppet master.
[00:03:40.278 --> 00:03:45.662]  But I am proposing that you will be giving arms to the side that is fighting against Assad that has elements of al-Qaeda.
[00:03:46.163 --> 00:03:47.364]  There is a great irony there.
[00:03:48.244 --> 00:03:51.387]  I am also saying that in your rush to get involved in Syria,
[00:03:51.977 --> 00:03:55.338]  That you may well be arming Islamic rebels who will be shooting Christians.
[00:03:56.218 --> 00:04:01.879]  It's hard to argue that the Syrian rebels that you will be arming are not associated forces of Al-Qaeda.
[00:04:02.259 --> 00:04:04.500]  Are they not fighting on the same side of a war?
[00:04:05.020 --> 00:04:07.480]  Can you argue there's no connection between them?
[00:04:07.920 --> 00:04:09.781]  That really this is a three-way war?
[00:04:09.801 --> 00:04:11.521]  I know that's why we're trying to break it down.
[00:04:11.581 --> 00:04:13.141]  I don't think it's that easy to say that.
[00:04:13.601 --> 00:04:18.302]  I think it's impossible to say that the Syrian rebels are not associated with Al-Qaeda.
[00:04:18.582 --> 00:04:21.743]  So there is a great irony that you will be arming forces
[00:04:22.322 --> 00:04:29.467]  That a normal common sense use of the word associated can say that these people are associated with Al-Qaeda.
[00:04:29.487 --> 00:04:29.868]  That's all.
[00:04:29.928 --> 00:04:30.568]  Thank you.
[00:04:41.596 --> 00:04:42.137]  I don't think so.
[00:05:01.078 --> 00:05:03.919]  To topple Syrian President Bashar al-Assad.
[00:05:04.339 --> 00:05:20.325]  It goes on to say that the West intentionally sponsored violent Islamist groups to destabilize Assad, despite anticipating that doing so could lead to the emergence of an Islamic State in Iraq and in
[00:05:20.985 --> 00:05:21.425]  Syria.
[00:05:21.766 --> 00:05:25.528]  And Zero Hedge, they wrote a detailed article on all this.
[00:05:26.048 --> 00:05:33.372]  Secret Pentagon report reveals US created ISIS as a tool to overthrow Syria's President Assad.
[00:05:33.772 --> 00:05:38.795]  And this confirms everything that we've been saying for a long time.
[00:05:39.235 --> 00:05:45.842]  And look, Russia, China, and Iran, they all support Syria's President Bashar al-Assad.
[00:05:46.303 --> 00:05:48.005]  And they know exactly what the U.S.
[00:05:48.065 --> 00:05:49.426]  government is doing right now.
[00:05:49.847 --> 00:05:53.010]  So this is a very dangerous game we are playing.
[00:05:55.473 --> 00:05:59.454]  Russia's Foreign Minister, well he says that they know that the U.S.
[00:05:59.574 --> 00:06:11.357]  is using ISIS as a pretext for bombing Syria, and he warns that such a development could lead to a huge escalation of conflict in the Middle East.
[00:06:11.777 --> 00:06:14.818]  Well, you could say that again, and now U.S.
[00:06:14.938 --> 00:06:20.440]  officials from the embassy in Syria, they are claiming via Twitter
[00:06:21.500 --> 00:06:24.884]  That the Syrian government is aiding ISIS.
[00:06:25.205 --> 00:06:27.507]  And of course we know that that's a bunch of BS.
[00:06:27.527 --> 00:06:28.689]  Don't believe the hype.
[00:06:29.149 --> 00:06:35.197]  ISIS is a Frankenstein created, funded, and supported by the U.S.
[00:06:35.237 --> 00:06:39.362]  government and Saudi Arabia, our partners in crime.
[00:06:58.820 --> 00:07:00.662]  Joe Biggs here with InfoWars.com.
[00:07:00.682 --> 00:07:02.884]  Now, today we got in our brand new T-shirts.
[00:07:03.124 --> 00:07:06.087]  This is the Save America T-shirt with the upside down flag.
[00:07:06.427 --> 00:07:10.291]  Now, at InfoWars.com, in no way are we being disrespectful.
[00:07:10.331 --> 00:07:16.777]  In fact, this T-shirt was designed to help inform you and the people around you that will be seeing this T-shirt.
[00:07:17.037 --> 00:07:28.886]  Because, at the very bottom, we show you the actual United States flag code, Title IV, Chapter 1, which states that you should never fly the flag with the Union side down unless you're in a dire state of emergency.
[00:07:29.226 --> 00:07:37.672]  Now, if you haven't taken a look outside the door or turned on the news in the last year or so, then you would understand that our country, our republic, is in dire need of help.
[00:07:38.032 --> 00:07:41.055]  We have a government that continuously spies on us illegally.
[00:07:41.835 --> 00:07:52.100]  We have a country that continuously mistreats our veterans and then sends them to stupid, pointless, mindless wars with no truth base behind it whatsoever.
[00:07:52.381 --> 00:07:55.062]  And then they come home and they treat them like crap.
[00:07:55.102 --> 00:07:56.383]  They throw them on death panels.
[00:07:57.083 --> 00:07:58.284]  I myself am a veteran.
[00:07:58.604 --> 00:08:02.748]  I've served numerous tours, and I do not find this disrespectful whatsoever.
[00:08:03.028 --> 00:08:05.890]  And at InfoWars.com, we're here to inform you.
[00:08:06.110 --> 00:08:11.615]  So I want to encourage you, the viewer, to go to the InfoWars store and pick up your Save America T-shirt.
[00:08:12.035 --> 00:08:13.116]  Save the Republic.
[00:08:13.576 --> 00:08:14.537]  That's what it's all about.
[00:08:14.837 --> 00:08:15.698]  Saving the Republic.
[00:08:16.038 --> 00:08:20.142]  And this will be a really good conversation starter when you wear this out and go into public.
[00:08:20.382 --> 00:08:21.583]  You can help inform people.
[00:08:22.043 --> 00:08:36.295]  They'll come up to you, they'll approach you, some of them might be upset, but you have the opportunity to now sit down, open a dialogue, and explain to a new person that might not know what's really going on, and let them know why our country is in distress.
[00:08:36.676 --> 00:08:40.559]  So please go to InfoWarsStore and purchase your Save America t-shirt.
[00:08:54.346 --> 00:09:00.853]  Well, it looks like the Justice Department wants to ban more Americans from owning firearms.
[00:09:01.113 --> 00:09:01.713]  That's right.
[00:09:01.793 --> 00:09:14.847]  Barack Hussein Obama is proposing new firearm regulations that will flat-out revoke gun rights for those the federal government declares to be mentally unfit.
[00:09:15.759 --> 00:09:33.013]  And that's a scary thought, considering the fact that the official diagnostic system for mental disorders in the US, the DSM-5, it is so broad that almost every form of human behavior can be diagnosed as some type of mental illness.
[00:09:33.493 --> 00:09:35.615]  And don't forget, it was back in 2012, so not very long ago,
[00:09:38.337 --> 00:09:44.160]  That the Department of Veteran Affairs, they actually sent out letters to U.S.
[00:09:44.220 --> 00:09:49.363]  military veterans informing them that their competence levels were under review.
[00:09:49.843 --> 00:10:01.529]  And if the federal government rated them incompetent, they would be prohibited from purchasing, possessing, receiving, or transporting a firearm or even ammunition.
[00:10:01.829 --> 00:10:13.811]  And they weren't screwing around either because lots of veterans lost their God-given right to self-defense as the Second Amendment was completely trampled on by the Obama administration.
[00:10:14.432 --> 00:10:18.112]  So everybody who's a veteran, here's the article, federal government moves to disarm veterans.
[00:10:18.432 --> 00:10:24.774]  They're all getting a letter saying that we will order you to relinquish your guns or we'll send police to take your guns.
[00:10:25.194 --> 00:10:26.254]  No judge or jury.
[00:10:27.487 --> 00:10:28.793]  And physical reasons.
[00:10:28.813 --> 00:10:32.048]  They're not taking veterans' kids if your leg's blown off.
[00:10:33.965 --> 00:10:37.928]  Okay, and there's the letter notice if you're watching us on InfoWarsNews at PrisonPlanet.TV.
[00:10:38.288 --> 00:10:40.310]  Going to Mr. Schmecker, here's the headline.
[00:10:40.630 --> 00:10:44.633]  Veterans guns confiscated after forced psychiatric evaluation.
[00:10:44.913 --> 00:10:47.776]  Purge against arms ex-servicemen accelerates.
[00:10:48.256 --> 00:11:00.325]  And so just briefly, tell us the story of what happened to you, what precipitated it, and where your guns are now, and how they're charging you for the days you were held at the hospital.
[00:11:01.026 --> 00:11:02.587]  David Schmecker, thank you for joining us.
[00:11:05.570 --> 00:11:19.916]  Yes, I requested to see a pain management specialist and they came back to me, the Veterans Administration came back to me and said that you have to see a half hour of a psychiatrist and a half hour of a psychologist for a spine injury.
[00:11:20.657 --> 00:11:23.798]  And I refused to do that because I have a spine injury.
[00:11:23.838 --> 00:11:28.420]  I don't want to see especially not a veterans hospital psychiatrist.
[00:11:28.440 --> 00:11:31.241]  So I refused and six months later,
[00:11:33.107 --> 00:11:43.495]  Basically, the hospital, my primary care physician called to have a wellness check placed on me, and the local police performed a wellness check.
[00:11:44.215 --> 00:11:47.238]  Well, the local police came up, and there was nothing wrong with me.
[00:11:47.258 --> 00:11:50.620]  I had no, you know, there was no anxiety.
[00:11:50.720 --> 00:11:52.422]  I wasn't competitive.
[00:11:53.182 --> 00:11:58.686]  I basically, but I wasn't with anybody, so I had no witnesses, and they didn't have a warrant.
[00:12:01.486 --> 00:12:01.886]  We're good.
[00:12:21.431 --> 00:12:26.994]  So there's a good example of what started back in 2012 targeting veterans.
[00:12:27.494 --> 00:12:37.640]  Now they want to test all of our competence levels to see whether or not we are responsible enough to protect ourselves and protect our very own families.
[00:12:38.340 --> 00:12:49.326]  And other proposed regulations include, get this, they want rules on where our firearms are stored and how they are stored in our very own homes.
[00:12:49.966 --> 00:12:56.787]  Man, I tell you what, and there will even be new restrictions on what they determine to be high-power pistols.
[00:12:57.388 --> 00:12:59.728]  Whatever the hell that is, it should be interesting.
[00:12:59.768 --> 00:13:01.168]  That's their words, not mine.
[00:13:01.288 --> 00:13:02.409]  High-power pistols.
[00:13:02.749 --> 00:13:05.229]  So that should be an interesting list indeed.
[00:13:05.709 --> 00:13:14.151]  And of course, we learned to expect all this from the Obama regime, even though he originally campaigned against it.
[00:13:14.171 --> 00:13:18.912]  When y'all go home and you're talking to your buddies and they say, ah, he wants to take my gun away.
[00:13:20.839 --> 00:13:21.560]  You've heard it here.
[00:13:21.640 --> 00:13:23.261]  I'm on television, so everybody knows it.
[00:13:23.561 --> 00:13:24.662]  I believe in the Second Amendment.
[00:13:24.822 --> 00:13:27.884]  I believe in people's lawful right to bear arms.
[00:13:28.145 --> 00:13:29.966]  I will not take your shotgun away.
[00:13:30.466 --> 00:13:32.268]  I will not take your rifle away.
[00:13:32.628 --> 00:13:34.009]  I won't take your handgun away.
[00:13:34.769 --> 00:13:35.310]  Wait a minute.
[00:13:35.490 --> 00:13:40.194]  Was that evidence of a corrupt politician breaking a campaign promise?
[00:13:40.854 --> 00:13:42.055]  I mean, that never happens.
[00:13:43.396 --> 00:13:44.557]  Read my lips.
[00:13:44.577 --> 00:13:45.257]  No new answers.
[00:13:53.035 --> 00:14:01.777]  Yeah, and if you think a Republican president is going to jump in and repeal all this in 2016, think again, because it ain't happening.
[00:14:03.285 --> 00:14:09.447]  You know, I'll be the first to tell you that I know none of this is happening overnight, but it is indeed happening.
[00:14:09.807 --> 00:14:12.387]  The globalists want America unarmed.
[00:14:12.747 --> 00:14:14.468]  They want us castrated.
[00:14:14.968 --> 00:14:19.809]  So gun confiscation is happening, they're off to a good start, and they're doing a little song and dance.
[00:14:19.829 --> 00:14:23.070]  This is what I call the two steps forward, one step
[00:14:23.630 --> 00:14:24.371]  Back routine.
[00:14:24.731 --> 00:14:25.671]  And here's how it works.
[00:14:25.892 --> 00:14:34.597]  The Obama administration introduces ridiculous and outrageous gun restrictions that inspire outrage all across the country.
[00:14:34.878 --> 00:14:35.798]  Two steps forward.
[00:14:36.338 --> 00:14:42.703]  Then Obama backs away from the plan while trying to preserve as much of the plan as possible.
[00:14:43.023 --> 00:14:45.284]  This is a tactical withdrawal.
[00:14:45.685 --> 00:14:46.385]  One step back.
[00:14:46.445 --> 00:14:50.628]  And of course that equals one step closer to total gun confiscation.
[00:14:50.788 --> 00:14:56.696]  You see, there's always portions of the gun restrictions that survive the public's backlash.
[00:14:56.756 --> 00:14:59.059]  And if you think about it, I mean, it's very clever.
[00:14:59.179 --> 00:15:03.545]  This is how they make progress, and this is how they take away our guns.
[00:15:03.966 --> 00:15:06.549]  For example, they may not succeed in banning
[00:15:07.350 --> 00:15:09.271]  AR-15 ammo, all right?
[00:15:09.791 --> 00:15:13.733]  But what they do is other measures will be pushed through.
[00:15:14.033 --> 00:15:16.494]  And then the Democrats come back with a compromise.
[00:15:16.894 --> 00:15:19.235]  And they tell everyone, hey, let's be reasonable.
[00:15:19.575 --> 00:15:21.696]  Let's meet halfway on this issue.
[00:15:22.196 --> 00:15:23.236]  That's how it's done.
[00:15:23.657 --> 00:15:34.561]  Meanwhile, they launch a massive propaganda campaign through movies and television trying to convince you that gun owners are bad, not to mention very dangerous.
[00:15:34.901 --> 00:15:39.004]  Part of every day, some kind of anti-violence, anti-gun message.
[00:15:39.384 --> 00:15:41.746]  Every day, every school, at every level.
[00:15:42.226 --> 00:15:47.990]  One thing that I think is clear with young people and with adults as well, is that we just have to be repetitive about this.
[00:15:48.030 --> 00:15:52.653]  It's not enough to simply have a catchy ad on a Monday and then only do it every Monday.
[00:15:52.713 --> 00:15:59.598]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[00:15:59.938 --> 00:16:09.403]  That's right, and it was Attorney General Eric Holder who said they were talking about plans of making us gun owners wear electronic bracelets.
[00:16:09.643 --> 00:16:10.143]  Remember that?
[00:16:10.523 --> 00:16:16.526]  Vice President Biden and I had a meeting with a group of technology people and talked about how
[00:16:17.466 --> 00:16:26.570]  Guns can be made more safe by making them either through fingerprint identification, the gun talks to a bracelet or something that you might wear.
[00:16:27.451 --> 00:16:34.194]  How guns can be used only by the person who is lawfully in possession of the weapon.
[00:16:34.594 --> 00:16:34.874]  Wow!
[00:16:35.395 --> 00:16:38.716]  And they want us to have psychological evaluations.
[00:16:38.756 --> 00:16:40.817]  I tell you what, that guy's crazy right there.
[00:16:41.097 --> 00:16:44.619]  There's no way I'm ever wearing an electronic bracelet.
[00:16:45.440 --> 00:16:50.711]  And as long as we're playing Eric Holdercliffe's, might as well throw in a Dianne Feinstein
[00:16:52.190 --> 00:17:06.114]  If I could have gotten 51 votes in the Senate of the United States for an outright ban, picking up every one of them, Mr. and Mrs. America, turn them all in, I would have done it.
[00:17:06.714 --> 00:17:09.355]  From my cold dead hands, Feinstein.
[00:17:10.096 --> 00:17:20.939]  And remember, this is all going on while at the same time the federal government and the Department of Homeland Security, they are stockpiling massive amounts of weapons and ammunition.
[00:17:21.940 --> 00:17:30.226]  Well, at the same time, they are declaring publicly that the number one domestic threat to our country is returning veterans.
[00:17:30.766 --> 00:17:38.071]  And one way to restrict veterans from owning firearms, well, that is to get them addicted to pharmaceutical drugs.
[00:17:38.591 --> 00:17:46.596]  In the latest video released from Project Veritas, they discovered that that's exactly what's going on right now with our nation's veterans.
[00:17:47.197 --> 00:17:51.880]  Many of them are becoming drug addicts thanks to the good old VA.
[00:17:52.961 --> 00:17:56.684]  It's not, you know, what people think of as sick pigs.
[00:17:56.764 --> 00:17:58.045]  It's people that have drugs.
[00:17:58.085 --> 00:17:59.146]  That's sick.
[00:17:59.166 --> 00:18:03.770]  So would you be caused by us and our prescribing?
[00:18:03.790 --> 00:18:05.091]  They create drug addicts.
[00:18:05.811 --> 00:18:08.934]  In my opinion, they create a drug addict.
[00:18:08.954 --> 00:18:09.795]  The VA does push pills.
[00:18:10.255 --> 00:18:12.377]  It's sick care, not health care.
[00:18:12.537 --> 00:18:17.761]  Is the overprescription thing, like, common with the VA?
[00:18:17.821 --> 00:18:19.823]  It's common in the whole country.
[00:18:21.249 --> 00:18:25.170]  And with me now is returning veteran Staff Sergeant Joe Biggs.
[00:18:25.210 --> 00:18:27.331]  What's your reaction to the video?
[00:18:27.491 --> 00:18:32.313]  And I want to get your reaction also to the VA pushing these dangerous drugs on veterans.
[00:18:32.753 --> 00:18:43.477]  Well, like you said earlier, if the VA is not trying to disarm you so you can't protect yourself and you get killed that way, they're going to try to prescribe you these pills so, in essence, you just go out and you kill yourself.
[00:18:43.517 --> 00:18:44.338]  And that's what's happening.
[00:18:44.798 --> 00:18:47.919]  In the past two and a half months, I've lost two of my Army buddies
[00:18:48.399 --> 00:18:48.739]  I think so.
[00:19:05.467 --> 00:19:10.649]  That's all said they were pushing pills and it's part of the agenda going on there at the VA.
[00:19:10.689 --> 00:19:29.015]  I mean this is something that we've been talking about for quite some time as one of the problems that they push pills but they do not get to the root of the problem and that's one of the things many of the people in the video said that hey we're not allowed to get to the root of the problem we're just going to keep prescribing you one pill after another and eventually it'll work or you end up killing yourself.
[00:19:29.195 --> 00:19:32.136]  Yeah, and it's a very revealing video, hidden camera.
[00:19:32.456 --> 00:19:35.417]  I love the work Project Veritas does.
[00:19:36.177 --> 00:19:40.419]  And we also know that there is an epidemic of military suicides right now.
[00:19:40.499 --> 00:19:44.240]  Some estimate as many as 22 suicides per day.
[00:19:44.600 --> 00:19:50.042]  And we also know that most of the pharmaceutical drugs that are being prescribed by the VA
[00:19:50.982 --> 00:19:54.746]  You know, it could lead to suicide, like we're saying, so it's a very dangerous combo.
[00:19:54.766 --> 00:19:58.209]  Yeah, it's Oxycontin, Morphine, Dilaudid, Percocet.
[00:19:58.769 --> 00:20:03.334]  When I was in Afghanistan, they used to give me 50 sheets of Percocet a week.
[00:20:04.235 --> 00:20:11.401]  Usually when you're deployed, or if you get hurt sometime, you know, here back in civilian life, you might get 90 Percocet to last you
[00:20:12.662 --> 00:20:13.083]  90 days?
[00:20:13.944 --> 00:20:33.320]  They were giving us 50 a week and then when we came back about a month before we come back when we moved to another base and we're getting ready to like you know kind of like desensitize and go through briefings okay you're going back to the real world they go hey you know by the way I know you guys are kind of addicted to these pills but we have to you have to stop now cold turkey
[00:20:33.940 --> 00:20:39.062]  And once you get back, if you take a urine test and you still have that in your system, we will kick you out.
[00:20:39.362 --> 00:20:40.762]  And that's a lot of things that are happening.
[00:20:40.982 --> 00:20:43.203]  That's how they get veterans when they get out.
[00:20:43.263 --> 00:20:46.684]  They get them addicted to these drugs, and then they turn their back on them.
[00:20:46.724 --> 00:20:59.849]  They don't get to the root of the problem, and they end up in mental institutes, they end up killing themselves, or they just go plain crazy and go on some kind of, you know, it's just out of this world, the fact that we can't get any kind of healthcare for these guys.
[00:21:01.172 --> 00:21:21.563]  Well, and my thing is, too, is we're learning that it could also lead to gun confiscation because a sure way to get your guns taken away or a sure way to fail the DSM-5 psychological evaluation is to be on these prescription drugs for anxiety, for depression, or for PTSD.
[00:21:23.257 --> 00:21:40.579]  I mean, I'll be real with you right now, there's been many times where right when I was getting out, I was going through the VA process to enter, and I spoke with psychologists and all that, because I have diagnosed PTSD and all these different things, and they pushed all these pills, and there were many times where I was sitting there with a gun in my mouth.
[00:21:41.852 --> 00:21:43.913]  With no other way of knowing what to do.
[00:21:44.194 --> 00:21:46.135]  And you would have these mental breakdowns.
[00:21:46.435 --> 00:21:52.039]  I would be driving down the road and at a stoplight start screaming and tears coming out, not knowing why I was so angry.
[00:21:52.299 --> 00:21:53.840]  And I'd be punching the roof of my car.
[00:21:54.180 --> 00:21:55.722]  That's the effect those drugs have.
[00:21:56.062 --> 00:22:01.866]  The time that I finally realized that that was the cause of my problems and that it could be treated another way.
[00:22:02.186 --> 00:22:02.726]  I went home.
[00:22:03.047 --> 00:22:04.768]  I flushed all that stuff down the toilet.
[00:22:04.788 --> 00:22:05.829]  That's been almost two years.
[00:22:05.849 --> 00:22:07.910]  I have not had a breakdown like that.
[00:22:07.990 --> 00:22:08.971]  I haven't had any kind of
[00:22:10.011 --> 00:22:13.153]  Depressing thoughts, no suicidal things like that whatsoever.
[00:22:13.533 --> 00:22:14.633]  Those drugs will kill you.
[00:22:14.713 --> 00:22:19.536]  Yeah, they do lead to suicide and we've seen that not just in veterans but in the general public as well.
[00:22:19.936 --> 00:22:35.323]  And I'm just thinking what a tragedy it is that someone that is suffering from depression needs counseling, needs someone to talk to, but they might be afraid to approach anyone because if they do so, they might have their guns taken away or they might be prescribed these dangerous drugs.
[00:22:35.649 --> 00:22:37.030]  Which will get them taken away then, too.
[00:22:37.050 --> 00:22:37.250]  Absolutely.
[00:22:37.270 --> 00:22:40.733]  So it's a lose-lose situation for our returning vets here in America.
[00:22:40.753 --> 00:22:43.816]  All right, Joe Biggs, thanks for staying on top of all this.
[00:22:43.896 --> 00:22:45.397]  It's good to have you on our side.
[00:22:45.437 --> 00:22:47.339]  Hey, look, we're going to take a quick break right now.
[00:22:47.379 --> 00:22:54.525]  The Infowars Nightly News will return right after this message to all you Bush supporters out there.
[00:22:55.045 --> 00:22:55.686]  We'll be right back.
[00:22:56.807 --> 00:22:59.289]  Fool me once, shame on you.
[00:23:00.150 --> 00:23:02.512]  Fool me twice, shame on me.
[00:23:03.786 --> 00:23:06.688]  Vote for Jeb, or you're just f***ing stupid.
[00:23:10.931 --> 00:23:12.152]  Boom, we can't get fooled again.
[00:23:34.864 --> 00:23:36.105]  Another major health threat.
[00:23:36.125 --> 00:23:41.010]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:23:41.090 --> 00:23:43.733]  Ohio's governor declaring a state of emergency.
[00:23:43.773 --> 00:23:50.560]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:23:50.820 --> 00:23:53.643]  If there's a water emergency, will you be prepared?
[00:23:53.803 --> 00:23:56.724]  Panicked residents forming long lines throughout the day.
[00:23:56.744 --> 00:23:58.745]  We're here at a supermarket in Toledo.
[00:23:58.765 --> 00:24:01.705]  You can see the shelves empty where water once was.
[00:24:01.725 --> 00:24:07.207]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:24:07.427 --> 00:24:10.908]  Water which will not be available at your local grocery store.
[00:24:10.928 --> 00:24:13.929]  There's a mad dash on right now to stock up on supplies.
[00:24:13.949 --> 00:24:21.131]  The ProPure ProOne G2.0 water filtration system is a must-have for every modern, independently minded household.
[00:24:21.351 --> 00:24:23.512]  Protect your family's safety during
[00:24:24.032 --> 00:24:31.441]  Go to InfoWarsStore.com today to purchase your ProPure Pro1 G 2.0 water filtration system or call 1 8 8 2 5 3 3 1 3 9.
[00:24:34.594 --> 00:24:40.379]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:24:40.699 --> 00:24:45.003]  Introducing the new InfoWarsLife.com Oil of Oregano Formulation.
[00:24:45.303 --> 00:24:53.010]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:24:53.270 --> 00:24:58.455]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:24:58.755 --> 00:25:04.336]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[00:25:04.716 --> 00:25:09.518]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:25:09.658 --> 00:25:13.278]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:25:13.598 --> 00:25:19.820]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[00:25:20.200 --> 00:25:25.203]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:25:25.363 --> 00:25:28.926]  Now available in our limited first run at Infowarslife.com.
[00:25:29.086 --> 00:25:31.007]  That's Infowarslife.com or call 888-253-3139.
[00:25:40.185 --> 00:25:42.467]  Welcome back to the InfoWars Nightly News.
[00:25:42.547 --> 00:25:48.873]  We're joined right now by our News Director, Rob Dew, and you have some Sandy Hook updates for us right now.
[00:25:48.893 --> 00:25:59.762]  I understand this is the second Freedom of Information Act hearing on Sandy Hook, yet they still refuse to release the documents that were requested by Wolfgang Halbig.
[00:25:59.782 --> 00:26:00.383]  What's going on?
[00:26:00.523 --> 00:26:06.709]  Well it seems to be a lot of the, I guess the strategy they're using is saying documents don't exist.
[00:26:07.209 --> 00:26:12.454]  So there's porta-potties that are there, but there's no documents of the city ordering them or paying for them.
[00:26:13.194 --> 00:26:17.859]  There's an electronic sign there that says everybody must check in, yet there's no check-in log.
[00:26:18.399 --> 00:26:24.690]  So if there's a sign flashing that says everybody must check in, you would think there would be a check-in log where people are checking in.
[00:26:24.710 --> 00:26:25.391]  Does that make sense?
[00:26:25.652 --> 00:26:31.001]  Kind of makes sense to me why you would bring a giant road sign there that says everybody must check in and then not have a log.
[00:26:32.287 --> 00:26:33.648]  Stating who checked in.
[00:26:33.688 --> 00:26:33.968]  Agreed.
[00:26:34.388 --> 00:26:36.089]  Alright, so who put that sign there?
[00:26:36.129 --> 00:26:36.750]  Who paid for that?
[00:26:36.890 --> 00:26:47.456]  Well, yesterday during the hearing it came out they had one of the town, they call them the selectmen, it's actually an older lady, and she says, we don't have any of that information at all.
[00:26:48.136 --> 00:26:50.257]  And so the lawyer goes, well who put that sign up there?
[00:26:50.438 --> 00:26:50.718]  She goes,
[00:26:51.963 --> 00:26:53.043]  Homeland Security, I think.
[00:26:53.063 --> 00:26:55.304]  They actually said it was Homeland Security.
[00:26:55.464 --> 00:26:59.605]  So then, that is a bigger ball of wax to get into.
[00:26:59.665 --> 00:27:01.405]  What time did they first notice the sign?
[00:27:01.445 --> 00:27:04.406]  Because the tragedy, what occurred, what, 10.30 in the morning?
[00:27:04.426 --> 00:27:08.166]  Yeah, early in the morning, 10-ish.
[00:27:08.186 --> 00:27:08.166]  10.15, 10.30.
[00:27:09.227 --> 00:27:14.828]  The first thing that I've seen, and there's probably other videos of this sign out there, but is when
