[00:00:19.875 --> 00:00:20.696]  Good evening, everyone.
[00:06:44.764 --> 00:06:55.193]  It reminds me of the terrorist attack 9-11 where they found one of his passports that somehow survived the attack on one of the World Trade Center towers.
[00:06:55.914 --> 00:06:59.837]  The explosion of the plane, the collapse of the building, and then there you go.
[00:07:00.578 --> 00:07:01.458]  Ukraine, the plane crashed.
[00:07:01.478 --> 00:07:04.099]  They found all those unscathed passports laying there on the ground.
[00:07:04.519 --> 00:07:05.599]  Everything else is burned up.
[00:07:05.619 --> 00:07:08.260]  But those passports, those things were doing alright.
[00:07:08.320 --> 00:07:09.140]  So it's pretty odd.
[00:07:10.080 --> 00:07:12.861]  So there's a really interesting video from today.
[00:07:12.881 --> 00:07:20.902]  A news anchor for Sky News comes out and he's sitting there on the sidewalk where the police officer was gunned down yesterday by the two gunmen.
[00:07:21.382 --> 00:07:22.623]  And it's really interesting what he says.
[00:07:22.663 --> 00:07:25.323]  He walks over to where there's been a memorial set up.
[00:07:26.063 --> 00:07:28.284]  And well, let's go to that clip now and I'll let you hear what he says.
[00:07:30.049 --> 00:07:36.351]  The spot where he fell has already been marked by candles, by some flowers which have been laid here.
[00:07:36.431 --> 00:07:43.052]  This area was largely cordoned off last night, so not many people could have come here, so there's not much sign of presence.
[00:07:43.092 --> 00:07:45.953]  You can see the blood on the ground which has been put there.
[00:07:45.973 --> 00:07:46.313]  Presence.
[00:07:46.353 --> 00:07:49.234]  You can see the blood on the ground which has been put there.
[00:07:49.274 --> 00:07:49.614]  Presence.
[00:07:49.654 --> 00:07:58.056]  You can see the blood on the ground which has been put there, which has been put there, which has been put there, which has been put there to, because of the blood that was shed on this spot yesterday.
[00:07:59.462 --> 00:08:00.062]  Well, there you have it.
[00:08:00.103 --> 00:08:05.427]  That is an interesting video, so to say, where the guy comes out and goes, that's where the blood was placed.
[00:08:05.987 --> 00:08:08.449]  You know, and it goes back and it shows you a few times.
[00:08:09.010 --> 00:08:11.872]  So, there's nothing wrong with questioning.
[00:08:12.232 --> 00:08:13.954]  I know, and we haven't gathered all the evidence.
[00:08:14.074 --> 00:08:14.914]  The verdict's still out.
[00:08:15.555 --> 00:08:17.836]  I mean, none of us are forensic experts or anything like that.
[00:08:17.856 --> 00:08:26.861]  We're just pointing out what we've noticed on the film and trying to break it down based off what we know with, you know, things that have happened in the past and whatnot.
[00:08:27.321 --> 00:08:28.202]  Well, that's right Biggs.
[00:08:28.222 --> 00:08:31.864]  There's nothing wrong with questioning the official story.
[00:08:31.944 --> 00:08:35.046]  After all, the United States and NATO, they have a long history
[00:08:35.706 --> 00:08:41.892]  of false flag terror attacks so naturally we're going to question these events.
[00:08:41.972 --> 00:08:48.338]  It doesn't make you a conspiracy theorist, it makes you a knowledgeable historian.
[00:08:49.701 --> 00:09:00.710]  When I say something's an inside job, in most cases it doesn't mean Barack Obama is sitting there like Wile E. Coyote with the detonator plunger, pushing down, blowing something up.
[00:09:01.291 --> 00:09:05.535]  It means they just wind up crazies, open the door, and allow them to attack.
[00:09:07.296 --> 00:09:10.079]  But in some cases, they like to have deniability.
[00:09:10.099 --> 00:09:14.763]  They'll use private criminal merc groups, who will then kill a patsy and frame them.
[00:09:15.083 --> 00:09:17.345]  So there's layer after layer to separate it.
[00:09:18.268 --> 00:09:19.549]  You want to understand how this works.
[00:09:20.049 --> 00:09:21.470]  There's a lot of historical examples.
[00:09:21.910 --> 00:09:23.031]  I've made films covering it.
[00:09:23.451 --> 00:09:27.394]  But a great fiction movie is Mark Wahlberg's, which he was involved in making.
[00:09:27.414 --> 00:09:29.035]  I really respect him as a director.
[00:09:29.716 --> 00:09:30.416]  The Shooter.
[00:09:32.037 --> 00:09:33.858]  You want to see how they do a false flag?
[00:09:34.439 --> 00:09:37.381]  That it's incredibly accurate and what government's really run by?
[00:09:37.781 --> 00:09:39.662]  These combine groups within government?
[00:09:40.783 --> 00:09:41.603]  Watch that movie.
[00:09:42.044 --> 00:09:43.124]  I own no stock in it.
[00:09:44.125 --> 00:09:45.186]  I got to watch that movie again.
[00:09:45.905 --> 00:09:46.706]  I got shook up.
[00:09:46.746 --> 00:09:47.646]  I didn't see that in the theater.
[00:09:47.686 --> 00:09:53.931]  I saw it the year after it came out on the treadmill, watched it on DVD years ago, and it's just so accurate.
[00:09:53.972 --> 00:09:56.313]  I mean, that is exactly the stuff they pulled.
[00:09:57.054 --> 00:09:58.095]  You want to know how it's done?
[00:09:58.115 --> 00:09:58.996]  That's it.
[00:09:59.856 --> 00:10:00.917]  So it's not corporations.
[00:10:00.957 --> 00:10:01.758]  It's not government.
[00:10:01.798 --> 00:10:02.098]  It's not.
[00:10:02.458 --> 00:10:10.585]  It's networks within at key points that will hire a merc group who will then go out and recruit the patsies who are the idiots.
[00:10:11.710 --> 00:10:16.993]  And then, I mean, if this is a false flag, that's probably what it is and these guys were dead a long time ago.
[00:10:18.494 --> 00:10:19.455]  But we'll never know.
[00:10:19.555 --> 00:10:20.236]  That's the problem.
[00:10:20.556 --> 00:10:29.301]  It's kind of like all the callers calling in obsessing after one caller called in about, were those AKs 7.6239 or I don't see a recoil.
[00:10:30.282 --> 00:10:31.363]  Who knows, folks?
[00:10:32.323 --> 00:10:33.104]  We'll never know.
[00:10:35.763 --> 00:10:41.009]  I know our government and others helped set up the jihadis that are now running wild in the Middle East.
[00:10:41.169 --> 00:10:42.411]  That's the big enchilada.
[00:10:42.671 --> 00:10:43.592]  That's what's admitted.
[00:10:43.933 --> 00:10:45.274]  We forced that out in the open.
[00:10:45.635 --> 00:10:52.803]  So no matter where it comes from, our governments are illegitimate and stand to gain from it at the expense of our liberty.
[00:10:53.224 --> 00:10:54.105]  I'm sick of it!
[00:10:55.267 --> 00:11:12.338]  All right, that was earlier today on the Alex Jones Show, and it reminds me that, you know, throughout the 1980s, 1970s, 1980s, there was a string of terrorist attacks throughout Italy and France where fanatical leftist communists, well, they attacked bus stations, railways.
[00:11:12.599 --> 00:11:21.324]  These guys even had snipers on rooftops that killed innocent people who were simply out shopping or drinking beer at a festival.
[00:11:21.645 --> 00:11:24.827]  Back then they called it the slaughter of the innocents.
[00:11:25.427 --> 00:11:31.431]  And these attacks were orchestrated routinely throughout Europe, once again in the 70s and 80s.
[00:11:31.672 --> 00:11:42.419]  There was the Bologna Massacre that was on August 2nd, 1980, when a bomb exploded in the Central Station in Italy, killing 85 people and wounding 200 plus others.
[00:11:43.780 --> 00:11:44.060]  More
[00:12:02.156 --> 00:12:02.576]  Liberties
[00:12:22.722 --> 00:12:24.284]  Perhaps a false flag terror attack.
[00:12:38.359 --> 00:12:46.426]  You know, and you've got all these Americans all over the country like, you know, it's my patriotic duty to go see this movie now and to spend the money on this film, you know.
[00:12:46.586 --> 00:12:48.107]  But for a while though, what did it do?
[00:12:48.187 --> 00:12:56.814]  It scared theaters from showing the film because North Korea supposedly, or the hackers, came out and threatened 9-11 style attacks on these theaters.
[00:12:56.854 --> 00:12:58.035]  And they had to release it on YouTube.
[00:12:58.055 --> 00:12:59.496]  Yeah, and then here we are again now.
[00:13:00.096 --> 00:13:03.819]  France, we have this attack on a publication, Charlie Hebdo.
[00:13:04.540 --> 00:13:06.202]  Because of the cartoons that they drew.
[00:13:06.222 --> 00:13:07.864]  This is another attack.
[00:13:07.924 --> 00:13:11.309]  Is this gonna be the trend of 2015 coming up?
[00:13:11.569 --> 00:13:12.911]  Trying to scare people to where they're...
[00:13:14.537 --> 00:13:18.660]  Quite frankly, just unable to publish what they do because in fear of their lives.
[00:13:18.720 --> 00:13:23.343]  The Associated Press announced today that they are pulling all political satire cartoons.
[00:13:23.683 --> 00:13:25.364]  I mean, this is crazy world that we live in.
[00:13:25.704 --> 00:13:30.007]  This right here, I mean, I just don't understand how we can let this happen.
[00:13:30.047 --> 00:13:31.168]  There's something we've got to do.
[00:13:32.028 --> 00:13:42.275]  Well, and it brings me, we're going to show another clip, and this one's Bill Maher the other night, and I rarely agree with Bill Maher, but he said something here that for once I actually agree with him about.
[00:13:42.295 --> 00:13:42.895]  Let's take a look.
[00:13:44.076 --> 00:13:45.117]  This has to stop.
[00:13:45.377 --> 00:13:52.783]  And unfortunately, a lot of the liberals who are my tribe, I am a proud liberal, I'm asking them to turn toward the truth.
[00:13:53.123 --> 00:13:56.445]  There are certain people in the world who want waivers on free speech.
[00:13:56.525 --> 00:14:01.269]  Kim Jong-un in Korea says, you cannot make jokes about our country.
[00:14:01.669 --> 00:14:04.771]  This is a problem in the world that we have to stand up to.
[00:14:05.712 --> 00:14:09.755]  So there you go, Bill Maher on the Infowars Nightly News.
[00:14:09.995 --> 00:14:10.836]  I still don't like the guy.
[00:14:10.936 --> 00:14:12.037]  No, I can't stand that guy.
[00:14:12.917 --> 00:14:16.098]  A broken clock's right at least twice a day, you know?
[00:14:16.418 --> 00:14:16.798]  I guess.
[00:14:16.898 --> 00:14:22.000]  You know, he does have some good points about the police state, and I really don't watch him too much.
[00:14:22.060 --> 00:14:22.800]  He's one of those leftist guys.
[00:14:22.820 --> 00:14:26.562]  I mean, at this point in time, the police state's pretty wide open and out there.
[00:14:26.582 --> 00:14:28.322]  I think everyone can see that at this point in time.
[00:14:28.342 --> 00:14:28.662]  That's right.
[00:14:28.702 --> 00:14:29.803]  The police state isn't coming.
[00:14:29.983 --> 00:14:30.623]  It's already here.
[00:14:31.243 --> 00:14:32.544]  Alright, we're going to take a quick break.
[00:14:32.604 --> 00:14:40.571]  When we come back, David Knight is going to look at the implications from the Paris attack right here in the United States.
[00:14:40.951 --> 00:14:45.855]  As the militarized police, they want more equipment and they want more control.
[00:14:46.176 --> 00:14:49.338]  InfoWars Nightly News will be right back, right after this.
[00:14:49.458 --> 00:14:49.919]  Stick around.
[00:14:51.791 --> 00:14:54.373]  Every year we make resolutions to lose weight and get in shape.
[00:14:54.473 --> 00:14:55.634]  And the truth is, it's hard.
[00:14:55.894 --> 00:14:57.355]  Even with diet and exercise.
[00:14:57.555 --> 00:15:02.599]  Because of toxic food in our environment that is stressing our bodies more than ever before.
[00:15:02.739 --> 00:15:09.584]  Working with experts in nutrition and biochemistry, I found that super high quality nutraceuticals, in addition to my diet and exercise,
[00:15:09.904 --> 00:15:11.867]  Worthy answers that synergistically worked.
[00:15:12.128 --> 00:15:18.638]  I can see the drastic changes every day with the amount of weight I've lost, my increased stamina, and more of a twinkle in my eye.
[00:15:18.958 --> 00:15:24.888]  That's why we are now so excited to launch the InfoWars Life Resolution Pack, combining three essential formulations.
[00:15:25.348 --> 00:15:33.075]  Oxygen-Based Cleanser Oxy Powder, The Secret 12 Bioavailable Vitamin B12, and your choice of Super Female or Super Male Vitality.
[00:15:33.255 --> 00:15:39.861]  Now all available at a discounted price to you and your family to bring in the new year and make 2015 a true success.
[00:15:40.222 --> 00:15:41.383]  That's Infowarslife.com or 888-253-3139.
[00:15:41.403 --> 00:15:44.525]  2015 is the year to do it and it all starts at Infowarslife.com.
[00:16:03.197 --> 00:16:06.978]  City of Austin tap water versus filtered City of Austin tap water.
[00:16:07.418 --> 00:16:08.619]  I didn't like taste dirt in it.
[00:16:08.679 --> 00:16:09.799]  God knows what's in this.
[00:16:09.959 --> 00:16:10.939]  This has an aftertaste.
[00:16:10.979 --> 00:16:12.580]  Tastes like Austin water?
[00:16:12.820 --> 00:16:13.660]  Yeah, it does.
[00:16:13.720 --> 00:16:17.881]  These people just sampled City of Austin tap water straight from the faucet.
[00:16:18.121 --> 00:16:24.243]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:16:24.463 --> 00:16:25.204]  I call it H2O.
[00:16:25.224 --> 00:16:26.764]  That one is better.
[00:16:26.824 --> 00:16:27.804]  Tastes like nothing.
[00:16:27.984 --> 00:16:29.485]  Yep, I know what good water tastes like.
[00:16:29.545 --> 00:16:30.045]  It's good water.
[00:16:30.165 --> 00:16:38.715]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:16:39.115 --> 00:16:46.624]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lower IQ, and even cancer.
[00:16:46.904 --> 00:16:49.427]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:16:50.047 --> 00:16:52.310]  Yeah, it has that processed flavor to it.
[00:16:52.650 --> 00:17:02.220]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:17:02.240 --> 00:17:03.982]  Okay, this is very tasty.
[00:17:04.062 --> 00:17:04.763]  It's good water.
[00:17:05.439 --> 00:17:05.859]  Refreshing.
[00:17:06.300 --> 00:17:06.680]  It's good.
[00:17:07.200 --> 00:17:09.542]  Go to InfoWarsStore.com today.
[00:17:09.942 --> 00:17:13.784]  Use promo code water and save 10% off your pro pure purchase.
[00:17:14.284 --> 00:17:17.426]  Again, that's InfoWarsStore.com or call 1 8 8 8 2 5 3 3 1 3 9.
[00:17:34.184 --> 00:17:47.769]  In a statement made in the Oval Office yesterday, President Barack Hussein Obama said that the deadly terrorist attack that occurred in Paris yesterday, well, it could happen anytime, anywhere.
[00:17:47.789 --> 00:18:00.334]  And wouldn't you know it, our nation's militarized police departments, well, they are already requesting even more military equipment and resources to counter such potential attacks.
[00:18:00.854 --> 00:18:07.877]  Once again reminding us that the police forces throughout our country now resemble an occupying army.
[00:18:08.597 --> 00:18:20.403]  Wow, so no big surprise that our nation's police departments and government agencies will no doubt use this tragedy in Paris to further escalate the
[00:18:21.263 --> 00:18:23.586]  The Rising Police State here at home.
[00:18:23.846 --> 00:18:25.688]  Now, I want to share with you a quote.
[00:18:25.708 --> 00:18:27.791]  I don't think I've ever read this on the air before.
[00:18:27.851 --> 00:18:33.337]  This is a quote from then Secretary of State John Foster Dulles.
[00:18:33.697 --> 00:18:37.321]  This is under the Dwight Eisenhower administration in the 1950s.
[00:18:38.803 --> 00:18:53.813]  In order to bring a nation to support the burdens of maintaining great military establishments, it is necessary to create an emotional state akin to war psychology.
[00:18:54.173 --> 00:18:58.336]  There must be a portrayal of external menace.
[00:18:58.696 --> 00:19:02.318]  Once again, that was Secretary of State John Foster Dulles.
[00:19:02.338 --> 00:19:04.199]  Hey, we're going to take another quick break.
[00:19:04.440 --> 00:19:05.840]  We'll be right back right after this.
[00:19:06.021 --> 00:19:06.441]  Stick around.
[00:19:08.837 --> 00:19:13.819]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:19:13.999 --> 00:19:23.962]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:19:24.282 --> 00:19:30.203]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:19:30.524 --> 00:19:35.725]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:19:38.806 --> 00:19:40.787]  The Molon Lave Silver Coin.
[00:19:41.088 --> 00:19:42.849]  Certified by the Provident Mint.
[00:19:43.049 --> 00:19:47.292]  This one ounce silver round is .999% fine silver.
[00:19:47.532 --> 00:19:55.197]  Inspired by the legendary Spartan King Leonidas and his refusal to lay down arms in defiance of Emperor Xerxes.
[00:19:55.417 --> 00:19:56.198]  Molon Lave.
[00:19:56.358 --> 00:19:58.039]  That's Greek for come and take it.
[00:19:58.219 --> 00:20:01.301]  This is available now at InfoWarsTore.com.
[00:20:01.721 --> 00:20:03.643]  Act now as supplies are limited.
[00:20:03.763 --> 00:20:06.024]  And don't forget, free shipping and a free gift.
[00:20:06.244 --> 00:20:08.146]  That's InfoWarsTore.com.
[00:20:08.806 --> 00:20:09.108]  Yeah.
[00:20:22.947 --> 00:20:29.348]  I know that we portray Islam and all Muslims as bad, and I don't see them represented here.
[00:20:29.528 --> 00:20:32.309]  There are 1.2 billion Muslims in the world today.
[00:20:32.589 --> 00:20:34.609]  Of course not all of them are radicals.
[00:20:34.669 --> 00:20:36.630]  The majority of them are peaceful people.
[00:20:37.070 --> 00:20:45.811]  The radicals are estimated to be between 15 to 25% according to all intelligence services around the world.
[00:20:46.271 --> 00:20:47.772]  That leaves 75% of them peaceful people.
[00:20:50.512 --> 00:21:01.967]  But when you look at 15 to 25% of the world Muslim population, you're looking at 180 million to 300 million people dedicated to the destruction of Western civilization.
[00:21:01.987 --> 00:21:04.410]  UK, go to hell!
[00:21:04.470 --> 00:21:06.593]  British police, go to hell!
[00:21:07.976 --> 00:21:11.379]  Look at these kids, they're throwing stones at people coming out of this celebration.
[00:21:11.659 --> 00:21:20.867]  They're welcomed into France, they're given all the benefits of living in a very civilized, beautiful country like France, and people are simply coming out of a Catholic church, and Muslim teens are throwing stones at them.
[00:21:21.107 --> 00:21:26.011]  A group calling itself the Muslim Youth Project runs regular events for young children.
[00:21:26.352 --> 00:21:31.516]  In this one held late last year, the boys rally under the banner, Soldiers of Khilafah.
[00:21:31.776 --> 00:21:33.318]  The six-year-old proclaiming,
[00:21:37.128 --> 00:21:40.889]  And promise to die fighting to end democracy in Australia.
[00:21:41.949 --> 00:21:50.011]  Stoning for adultery, amputations for theft, death for apostates, and second class status for Christians and Jews.
[00:21:50.571 --> 00:21:52.772]  This is life under Sharia law.
[00:21:53.112 --> 00:21:58.093]  The Islamic system practiced in countries like Iran, Saudi Arabia, and Great Britain.
[00:21:58.633 --> 00:22:00.014]  Yes, Great Britain.
[00:22:00.214 --> 00:22:07.960]  York County Sheriff Bruce Bryant is talking about this 34-acre site called Islamville, a self-contained Islamic community.
[00:22:08.641 --> 00:22:13.685]  All of the residents here accept this man as their ultimate leader, Sheikh Mubarak Ali Jalani.
[00:22:13.905 --> 00:22:21.771]  The report also says Jelani is the leader of seven covert paramilitary training compounds in the U.S., with one of those in York County.
[00:22:22.051 --> 00:22:28.936]  According to the 2006 law enforcement report, Jelani opened his compounds near significant infrastructure targets.
[00:22:29.656 --> 00:22:33.279]  Islamville is less than five miles away from the Catawba nuclear facility.
[00:22:33.299 --> 00:22:34.420]  I don't have a permit!
[00:22:34.480 --> 00:22:35.060]  I'm ashamed!
[00:22:35.160 --> 00:22:36.921]  I'm German and I'm sorry!
[00:22:39.763 --> 00:22:48.952]  Something else that Muslim immigration appears to have brought to Norway is what some here call a rape epidemic.
[00:23:02.845 --> 00:23:11.932]  Recent police statistics showed that in the capital of Oslo, 100% of assault rapes between strangers were committed by immigrant non-western males.
[00:23:12.573 --> 00:23:15.736]  And 9 out of 10 of their victims were native Norwegian women.
[00:23:15.996 --> 00:23:21.981]  So you believe America, Great Britain, all of Europe will be Islamic states living under Sharia?
[00:23:22.081 --> 00:23:22.581]  Inevitably.
[00:23:22.841 --> 00:23:23.442]  I'm convinced.
[00:23:23.742 --> 00:23:28.686]  I'm 100% certain that the Sharia will be implemented in America and in Britain one day.
[00:23:29.307 --> 00:23:32.109]  The question is when and how it will come to fruition.
[00:23:32.409 --> 00:23:37.131]  No, I think this religion is provocative.
[00:23:49.690 --> 00:23:55.716]  Okay, they kick us out of the festival because they can't spare any police officers to protect us.
[00:23:56.397 --> 00:24:05.906]  And here are 1, 2, 3, 4, 5, 6, 7, 8, 9, 10... I come to you as a devout Muslim and somebody that is very concerned about our country.
[00:24:06.707 --> 00:24:11.071]  And not only its polarization, but its paralysis in dealing with this problem.
[00:24:11.929 --> 00:24:18.838]  We formed our organization to address this, but yet we've not been able to even move one step forward significantly because of that paralysis.
[00:24:19.559 --> 00:24:23.584]  One camp on the polarization refuses to believe that any Muslim could be radicalized.
[00:24:24.508 --> 00:24:36.272]  And yet, we see, as we've discussed here until now, a significant increase in the number, an exponential increase in the number of radicalized Muslims that may not be from within our communities that we know, but are Muslims nonetheless.
[00:24:36.553 --> 00:24:39.494]  The French people are increasingly living in fear.
[00:24:39.954 --> 00:24:48.057]  They fear the imposition of Islamic law and the organized violence against any French person, including the police.
[00:24:48.277 --> 00:24:56.207]  Not only is the problem being ignored, the French left and many mayors actively promote the growth and spread of sectarian Islam.
[00:24:56.567 --> 00:24:57.428]  For good reason.
[00:24:58.009 --> 00:25:02.054]  Muslims have become an important constituency of the left.
[00:25:02.534 --> 00:25:05.878]  90% voted for Socialist President Hollande in the last election.
[00:25:08.766 --> 00:25:14.189]  Many other Americans have Muslims in their families or have lived in a Muslim majority country.
[00:25:14.629 --> 00:25:15.870]  I know because I am one of them.
[00:25:16.070 --> 00:25:28.636]  To the people and leaders of the Islamic Republic of Iran, your great and celebrated culture, over many centuries, your art, your music, literature, and innovation have made the world a better and more beautiful place.
[00:25:28.916 --> 00:25:29.777]  Since our founding,
[00:25:30.942 --> 00:25:33.683]  American Muslims have enriched the United States.
[00:25:34.324 --> 00:25:38.026]  Let there be no doubt, Islam is a part of America.
[00:25:38.066 --> 00:25:42.027]  Bow to the Muslim King while he did not do it to the British Queen of England.
[00:25:42.488 --> 00:25:45.769]  And by bowing, he showed the world that I am subservient.
[00:25:46.190 --> 00:25:49.091]  I do bow down to you as a Muslim King.
[00:25:49.451 --> 00:25:53.073]  Presidential candidate Barack Obama is trying to change political fashion.
[00:25:53.173 --> 00:25:56.735]  He gave a speech in Iowa City today and he wasn't wearing an American flag pin.
[00:25:57.455 --> 00:26:00.597]  Those pins have become synonymous with politicians since 9-11.
[00:26:00.938 --> 00:26:05.281]  Obama says he doesn't like how the pin has come to represent patriotism in America.
[00:26:05.321 --> 00:26:08.644]  America is not and never will be at war with Islam.
[00:26:09.389 --> 00:26:10.769]  ISIL is not Islamic.
[00:26:11.409 --> 00:26:15.530]  Syria, we backed, I believe, in some cases, some of the wrong people.
[00:26:16.150 --> 00:26:19.051]  And not in the right part of the Free Syrian Army.
[00:26:19.071 --> 00:26:20.671]  And that's a little confusing to people.
[00:26:20.951 --> 00:26:25.612]  It's going to show some of those weapons from Benghazi ended up in the hands of ISIS.
[00:26:26.092 --> 00:26:27.572]  So we helped build ISIS.
[00:26:27.812 --> 00:26:38.034]  When they are less than 2% of the population, Muslims are friendly and kind and good neighbors, following Mohammed's rule of, be a friend until you are strong enough to crush them.
[00:26:38.414 --> 00:26:42.658]  Every Friday night on Craig Baker's farm, people come to see the pigs run.
