[00:00:19.619 --> 00:00:20.400]  Good evening, everyone.
[00:07:11.704 --> 00:07:23.636]  I mean, he's a lot taller than Putin, but the actor playing him, based on my experience negotiating with and being with Putin, is right on the money.
[00:07:25.437 --> 00:07:26.859]  It's really quite remarkable.
[00:07:27.867 --> 00:07:31.309]  That's what they want you to believe, that TV is reality.
[00:07:31.849 --> 00:07:36.831]  They want you in a zombie-like state, staring at your TV screen.
[00:07:37.351 --> 00:07:37.792]  And why not?
[00:07:38.232 --> 00:07:40.113]  It's proven to be very effective.
[00:07:40.313 --> 00:07:44.315]  And this goes all the way back to the early days of Operation Mockingbird.
[00:07:45.270 --> 00:07:52.052]  By the early 1950s, the CIA already controlled over 25 newspapers and wire services.
[00:07:52.532 --> 00:07:56.673]  They had over 3,000 employees engaged in propaganda.
[00:07:57.093 --> 00:08:04.195]  And they had journalists working for the New York Times, Time Magazine, Newsweek, The Washington Post, and CBS Television.
[00:08:04.835 --> 00:08:10.377]  Do you have any people paid by the CIA?
[00:08:12.128 --> 00:08:15.791]  Who are working for television networks.
[00:08:26.673 --> 00:08:28.394]  I had been contacted by the CIA.
[00:08:28.514 --> 00:08:38.157]  As a matter of fact, by the time I became the head of the whole News and Public Affairs operation in 1954, ships had been established and I was told about them and asked if I'd carry on with them.
[00:08:38.417 --> 00:08:41.899]  We're really talking about intelligence at the highest levels of the U.S.
[00:08:41.939 --> 00:08:44.700]  government, setting the broad direction for the nation.
[00:08:45.225 --> 00:08:57.574]  So we know that this has been going on for a long time and we know that more recently Obama recruited Sony Pictures and Disney to help control the narrative on ISIS.
[00:08:58.074 --> 00:09:05.419]  Obama even going as far as inviting Sony Entertainment CEO Michael Linton to the White House for dinner and cocktails.
[00:09:06.540 --> 00:09:10.281]  Here's the WikiLeaks documents, complete with a trail of emails.
[00:09:11.141 --> 00:09:17.563]  And the more you learn about this stuff, the more you understand just how easy it is to manipulate the population.
[00:09:18.043 --> 00:09:28.305]  That's why when most people go see a movie like Zero Dark Thirty, they walk out of the theater thinking they just witnessed the gospel truth.
[00:09:28.925 --> 00:09:35.087]  Little do they know that the writer for Zero Dark Thirty has deep connections to the CIA.
[00:09:36.027 --> 00:09:38.610]  And he was recruited by the State Department.
[00:09:39.090 --> 00:09:44.656]  Now he's working for HBO and Snapchat to convince us that the U.S.
[00:09:44.696 --> 00:09:49.882]  government had nothing to do with the creation and development of ISIS.
[00:09:51.363 --> 00:09:54.124]  So it's the never-ending story of U.S.
[00:09:54.244 --> 00:09:55.084]  propaganda.
[00:09:55.544 --> 00:09:57.965]  Psyops against the American people.
[00:09:58.786 --> 00:10:05.368]  And George W. Bush used to do it through the use of pre-packaged video news releases.
[00:10:05.568 --> 00:10:06.148]  Remember that?
[00:10:06.768 --> 00:10:07.589]  VNRs.
[00:10:08.149 --> 00:10:17.592]  The Pentagon would produce their own news clips and then pass it on to the networks to be run on television as actual real news stories.
[00:10:18.649 --> 00:10:25.973]  President, earlier this year you told us you had ordered your administration to cease and desist on payments to journalists to promote your agenda.
[00:10:26.013 --> 00:10:30.636]  You cited the need for ethical concerns and the need for a bright line between the press and the government.
[00:10:30.716 --> 00:10:43.224]  Your administration continues to make the use of video news releases, which are prepackaged news stories, sent to television stations, fully aware that some or many of these stations will air them without any disclaimer that they are produced by the government.
[00:10:43.284 --> 00:10:47.226]  The Comptroller General of the United States this week said that raises ethical questions.
[00:10:47.606 --> 00:10:55.090]  Does it raise ethical questions about the use of government money to produce stories about the government that wind up being aired with no disclosure that they were produced by the government?
[00:10:59.552 --> 00:11:09.137]  There is a Justice Department opinion that says these pieces are within the law so long as they're based upon facts, not advocacy.
[00:11:10.657 --> 00:11:16.100]  And I expect our agencies to adhere to that ruling, to that Justice Department opinion.
[00:11:17.449 --> 00:11:20.051]  It's been a long-standing practice of the federal government.
[00:11:20.912 --> 00:11:24.494]  Just looking at old George W. sure brings back memories, doesn't it?
[00:11:25.735 --> 00:11:31.760]  I think it's funny how most Bush supporters, they can't stand Hillary Clinton or Bill Clinton.
[00:11:32.320 --> 00:11:36.423]  And most people who support the Clintons, they hate the Bush family.
[00:11:36.984 --> 00:11:38.745]  But I'm going to let you in on a little secret.
[00:11:40.512 --> 00:11:43.734]  And this may come as a shock to some of you, so get ready.
[00:11:43.934 --> 00:11:44.614]  Here it comes.
[00:11:45.454 --> 00:11:47.836]  The Bushes love the Clintons.
[00:11:48.556 --> 00:11:49.316]  You heard me right.
[00:11:49.757 --> 00:11:51.778]  I mean, they are very close friends.
[00:11:52.398 --> 00:11:55.279]  They hang out together all the time and they're family.
[00:11:55.520 --> 00:11:57.861]  If you don't believe me, just ask Barbara.
[00:11:58.461 --> 00:12:02.343]  He thinks of George a little bit like the father he didn't have.
[00:12:03.117 --> 00:12:04.879]  And he's very loving to him.
[00:12:05.619 --> 00:12:07.321]  And I really appreciate that.
[00:12:07.902 --> 00:12:08.562]  So there you go.
[00:12:09.083 --> 00:12:11.605]  But does Barbara love Bill Clinton?
[00:12:12.686 --> 00:12:13.627]  I love Bill Clinton.
[00:12:14.528 --> 00:12:15.629]  Okay, so she loves him.
[00:12:15.889 --> 00:12:16.850]  That's what she said.
[00:12:17.390 --> 00:12:23.396]  And remember, it was George W. Bush who said that Bill Clinton is his brother from another mother.
[00:12:23.736 --> 00:12:27.120]  And that makes Hillary Clinton his sister-in-law.
[00:12:28.321 --> 00:12:37.324]  You've often referred to Bill Clinton, and you talk about his relationship with your father, and how it developed, and your mother as well, and he's your brother from another mother.
[00:12:38.065 --> 00:12:40.445]  What does that make Hillary Clinton to the Bush family?
[00:12:41.206 --> 00:12:41.986]  My sister-in-law.
[00:12:43.444 --> 00:12:47.545]  So these guys are all in it together, and they are in it to win it.
[00:12:48.205 --> 00:12:53.026]  Your choice between a Republican and a Democrat is a total fraud.
[00:12:53.606 --> 00:12:57.567]  Either way, they win, and the globalists maintain control.
[00:12:58.187 --> 00:13:03.308]  That's why a third party is so dangerous to the power structure.
[00:13:03.668 --> 00:13:05.928]  They don't want you to have a choice.
[00:13:05.988 --> 00:13:09.649]  Hey Darren, don't forget about the Butch family connections to the Bin Ladens.
[00:13:10.316 --> 00:13:20.380]  I hear you, and it's a lot for some people to digest right now, but I'll even take it a step further and talk about Prescott Bush, who is the father of Bush Sr.
[00:13:20.560 --> 00:13:23.361]  and the grandfather of George W. and Jeb.
[00:13:24.041 --> 00:13:27.042]  He helped finance Hitler's rise to power.
[00:13:27.422 --> 00:13:37.046]  He kept doing business with the Nazis even after the start of World War II, until his bank accounts were finally seized under the Trading with the Enemy Act.
[00:13:37.566 --> 00:13:45.131]  Former President George Bush Sr., who was also once head of the CIA, he used to vacation with the Bin Ladens.
[00:13:45.591 --> 00:13:49.073]  And they're all cozy with the Saudi royal family.
[00:13:49.953 --> 00:13:55.877]  And we know that the Saudi Arabian government played a huge role in the September 11th attacks.
[00:13:56.397 --> 00:13:59.019]  Google searched the 28 pages.
[00:13:59.659 --> 00:14:02.101]  So these aren't just crooked politicians.
[00:14:02.441 --> 00:14:04.522]  These are crime families.
[00:14:05.102 --> 00:14:05.883]  I love my dad.
[00:14:07.085 --> 00:14:07.685]  I'd kill for him.
[00:14:08.325 --> 00:14:10.266]  I'd go to prison for him, because I love him so much.
[00:14:10.826 --> 00:14:12.506]  That's right, and Bush Sr.
[00:14:12.626 --> 00:14:31.671]  and his boys are each individually responsible for the harboring of wanted international terrorist Luis Posada Kaliles and Orlando Bosch, who were the two men responsible for the 1976 bombing of a Cuban passenger airliner that killed 73 innocent people.
[00:14:33.527 --> 00:14:37.110]  He had spent the past 13 years in Venezuelan and American prisons.
[00:14:37.551 --> 00:14:41.154]  Bosch's relatives say he is in poor health and just wants to spend time with his family.
[00:14:41.615 --> 00:14:47.240]  The Justice Department has tried to deport Bosch as a terrorist, but 31 countries refuse to take him.
[00:14:47.600 --> 00:14:56.929]  That was Orlando Bosch, and Luis Posada-Kaliles, he's on vacation right now in Florida, enjoying retirement in the good old USA.
[00:14:57.870 --> 00:14:58.971]  Either you are with us,
[00:15:00.447 --> 00:15:01.688]  Or you were with the terrorists.
[00:15:02.769 --> 00:15:07.072]  And that, my friends, is the definition of a true hypocrite.
[00:15:07.733 --> 00:15:13.398]  I tell you what, this is how I want to end this segment tonight, with a classic scene from The Godfather.
[00:15:13.818 --> 00:15:16.760]  Take a good look, because this says it all.
[00:15:17.541 --> 00:15:20.003]  My father's no different than any other powerful man.
[00:15:21.945 --> 00:15:25.087]  Any man who's responsible for other people.
[00:15:26.568 --> 00:15:27.869]  Like a senator or a president.
[00:15:29.119 --> 00:15:30.781]  You know how naive you sound.
[00:15:30.881 --> 00:15:31.241]  Why?
[00:15:31.702 --> 00:15:34.005]  Senators and presidents don't have men killed.
[00:15:35.887 --> 00:15:36.127]  Oh.
[00:15:37.609 --> 00:15:38.770]  Who's being naive, Kay?
[00:15:40.031 --> 00:15:41.733]  So, are you being naive?
[00:15:42.454 --> 00:15:46.859]  Break the matrix, then break your silence and join the InfoWar.
[00:15:57.265 --> 00:16:02.008]  There's no doubt that our country is in serious trouble right now.
[00:16:02.749 --> 00:16:07.612]  And if you're wondering how on earth we ever got in this situation, well I'll tell you how.
[00:16:08.133 --> 00:16:13.637]  When the Democrats showed their true colors, you got angry and you elected Republicans.
[00:16:14.157 --> 00:16:19.381]  And then when the Republicans showed their true colors, you got angry and elected Democrats.
[00:16:19.821 --> 00:16:29.910]  And when anyone suggested to you that both parties were corrupt and that neither side were looking out for your best interest, you acted like they were crazy.
[00:16:30.491 --> 00:16:38.178]  But the real definition of crazy is doing the same thing over and over again and expecting different results.
[00:16:38.698 --> 00:16:44.582]  That's why it is vitally important that you wake up, America, and break the matrix.
[00:16:44.962 --> 00:16:49.886]  Infowars.com, PrisonPlanet.tv, and the Alex Jones Show.
[00:16:50.326 --> 00:16:52.728]  Because there's a war on for your mind.
[00:16:54.335 --> 00:17:03.898]  Did you know that only six corporations control 90% of what millions of Americans see, hear, and read every single day?
[00:17:04.358 --> 00:17:06.079]  It's the illusion of choice.
[00:17:06.259 --> 00:17:06.819]  Think about it.
[00:17:07.019 --> 00:17:12.801]  The mainstream media is owned by only a handful of megacorporations with vested interests.
[00:17:13.061 --> 00:17:18.663]  But on the other hand, the Internet is an interconnected network of billions of sources.
[00:17:19.023 --> 00:17:23.264]  So you can research information for yourself from multiple sources,
[00:17:23.784 --> 00:17:30.769]  Or you can blindly accept what you hear or read in the mainstream media, never questioning what you are being told.
[00:17:31.049 --> 00:17:33.811]  This gives you a false sense of reality.
[00:17:34.011 --> 00:17:36.493]  I mean, do you actually know what you think you know?
[00:17:36.793 --> 00:17:41.256]  Or have you been programmed to accept someone else's version of events?
[00:17:41.676 --> 00:17:42.236]  Think about it.
[00:17:57.128 --> 00:17:59.611]  Fool me once, shame on you.
[00:18:00.492 --> 00:18:02.935]  Fool me twice, shame on me.
[00:18:04.137 --> 00:18:11.125]  Vote for Jeb, or you're just f***ing stupid.
[00:18:11.285 --> 00:18:12.507]  Fool me, we can't get fooled again.
[00:18:16.325 --> 00:18:21.788]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[00:18:22.089 --> 00:18:36.518]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fuse it with the latest research and technological development on concentrating these ingredients to give you the maximum effect.
[00:18:36.778 --> 00:18:44.624]  Liver Shield is the only liver support product on the market that uses a patented Spigerex blend of powerful organic herbs that support detoxification.
[00:18:44.784 --> 00:18:50.249]  And when you visit Infowarslife.com, see the instructional video on how to do a 6-day liver detox.
[00:18:50.349 --> 00:18:53.751]  This isn't a game, and let me tell you, the results are dramatic.
[00:18:53.911 --> 00:18:57.935]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[00:18:58.035 --> 00:19:01.958]  But that said, you need to consult your physician before you do the full detox.
[00:19:02.458 --> 00:19:02.918]  We're good to go.
[00:19:28.683 --> 00:19:31.846]  One of the worst things with most energy products is it's not sustainable.
[00:19:32.126 --> 00:19:32.266]  Right?
[00:19:32.286 --> 00:19:34.648]  You're going to crash and you're going to feel really bad afterwards.
[00:19:35.009 --> 00:19:38.532]  This has a bunch of different antioxidants and compounds and polyphenols.
[00:19:38.572 --> 00:19:41.735]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[00:19:42.235 --> 00:19:47.019]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:19:47.560 --> 00:19:49.422]  For example, the L-theanine inside of it.
[00:19:49.782 --> 00:19:54.186]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[00:19:54.386 --> 00:19:56.448]  This just increases the compounds you already have.
[00:19:57.029 --> 00:19:58.530]  This is what you're actually designed to run on.
[00:19:58.650 --> 00:19:58.810]  Exactly.
[00:19:58.830 --> 00:20:02.714]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[00:20:03.235 --> 00:20:11.282]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:20:19.294 --> 00:20:28.704]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:20:29.024 --> 00:20:31.586]  All of our children are hit with modern mind control.
[00:20:31.606 --> 00:20:35.070]  Television, music, fast food, GMOs, sugars, you name it.
[00:20:35.290 --> 00:20:41.296]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:20:41.596 --> 00:20:46.440]  It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[00:20:46.740 --> 00:20:52.905]  Working with my team, we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[00:20:53.125 --> 00:21:00.571]  We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[00:21:00.851 --> 00:21:08.116]  Introducing ChildEase with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[00:21:08.396 --> 00:21:11.878]  Obtain your ChildEase today at InfoWarsLife.com.
[00:21:11.999 --> 00:21:15.561]  That's ChildEase exclusively at InfoWarsLife.com.
[00:21:15.841 --> 00:21:18.103]  Knockout is back if you want
[00:21:18.783 --> 00:21:28.428]  A product that has 10 known ingredients that naturally get your body to relax, your brain to relax, so you get deep restful sleep, knockout sit.
[00:21:28.828 --> 00:21:30.529]  Infowarslife.com.
[00:21:31.029 --> 00:21:40.153]  L-theanine, hops flower extract, lemon balm extract, valerian root extract, chamomile flower extract, L-tryptophan extract, melatonin, and more.
[00:21:40.553 --> 00:21:42.334]  All organic, all the natural sources.
[00:21:42.894 --> 00:21:43.775]  It's the same price.
[00:21:44.495 --> 00:21:50.378]  As leading brands of melatonin that are three milligrams a piece, it has three milligram, the standard recommended dose for an adult.
[00:21:50.918 --> 00:21:57.162]  It's got the GABA, so it would probably cost $50 to take all this as separate pills.
[00:21:57.662 --> 00:21:57.802]  It's $19.95.
[00:21:58.522 --> 00:22:00.844]  You take one or two of these,
[00:22:01.864 --> 00:22:03.805]  Ladies and gentlemen, we have breaking news.
[00:22:03.845 --> 00:22:06.585]  Ben Carson just destroyed Barack Obama in a live news conference.
[00:22:33.643 --> 00:22:34.403]  Here's one other thing.
[00:22:35.704 --> 00:22:42.146]  I do not remember this level of scrutiny for one President Barack Obama when he was running.
[00:22:42.486 --> 00:22:44.487]  In fact, I remember just the opposite.
[00:22:44.827 --> 00:22:47.868]  I remember people just, oh, well, we won't really talk about that.
[00:22:48.288 --> 00:22:49.909]  We won't talk about that relationship.
[00:22:50.289 --> 00:22:53.110]  Well, Frank Marshall Davis, well, we don't want to talk about that.
[00:22:53.950 --> 00:22:57.431]  Bernardine Dorn, Bill Ayers, well, you know, he didn't really know him.
[00:22:57.451 --> 00:23:01.353]  You know, all the things that Jeremiah Wright was saying, oh, not a big problem.
[00:23:02.313 --> 00:23:08.315]  Goes to Occidental College, doesn't do all that well, and somehow ends up at Columbia University.
[00:23:08.775 --> 00:23:09.716]  Well, I don't know.
[00:23:10.196 --> 00:23:11.196]  His records are sealed.
[00:23:11.716 --> 00:23:12.757]  Why is his records sealed?
[00:23:12.937 --> 00:23:15.178]  Why are you guys not interested in why his records are sealed?
[00:23:15.638 --> 00:23:16.738]  Why are you not interested in that?
[00:23:16.778 --> 00:23:17.378]  Let me ask that.
[00:23:17.418 --> 00:23:19.439]  Can somebody tell me why, please?
[00:23:19.919 --> 00:23:21.400]  I'm asking you why they're sealed.
[00:23:22.608 --> 00:23:39.839]  No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,
[00:23:48.948 --> 00:23:55.850]  A scholarship was offered is a big deal, but the President of the United States, his academic records being sealed is not.
[00:23:58.430 --> 00:24:01.231]  Tell me how there's equivalency there.
[00:24:01.251 --> 00:24:02.331]  It doesn't matter where it is.
[00:24:02.571 --> 00:24:04.811]  That is a silly argument.
[00:24:04.851 --> 00:24:06.212]  Tell me how there's equivalence there.
[00:24:06.892 --> 00:24:08.992]  Tell me how there is equivalence there.
[00:24:09.312 --> 00:24:10.473]  Tell me somebody, please.
[00:24:11.273 --> 00:24:16.234]  Because you see, what you're not going to find with me is somebody who's just going to sit back
[00:24:16.695 --> 00:24:20.943]  And let you be completely unfair without letting the American people know what's going on.
[00:24:21.263 --> 00:24:23.949]  And the American people are waking up to your games.
[00:24:30.171 --> 00:24:33.573]  Now that's the Ben Carson that we've all been waiting for.
[00:24:33.694 --> 00:24:36.436]  Way to finally step up to the plate.
[00:24:37.156 --> 00:24:46.743]  And I don't imagine that the mainstream media plans on repeating this video, so it's up to you to pass this along and share it with your friends.
[00:24:47.443 --> 00:24:52.287]  Ben Carson destroys Barack Obama in a live press conference.
[00:24:52.747 --> 00:24:53.628]  That's how it's done.
[00:24:59.013 --> 00:25:03.256]  Join InfoWars Tuesday, November 10th for live debate coverage.
[00:25:03.516 --> 00:25:13.501]  Since their last face-off, the GOP candidates have been picketed outside of sketch comedy shows, caught lying about their school records, and others have been banished to the kids' table.
[00:25:13.742 --> 00:25:17.624]  What stupid questions await the remaining contenders when they meet again?
[00:25:18.137 --> 00:25:20.078]  Donald Trump, are you a comic book villain?
[00:25:20.138 --> 00:25:21.759]  Ben Carson, can you do math?
[00:25:22.079 --> 00:25:24.600]  John Kasich, will you insult two people over here?
[00:25:24.700 --> 00:25:26.881]  We have $19 trillion in debt.
[00:25:27.161 --> 00:25:28.522]  We have people out of work.
[00:25:28.742 --> 00:25:30.923]  We have ISIS and Al-Qaeda attacking us.
[00:25:31.223 --> 00:25:32.964]  And we're talking about fantasy football?
[00:25:32.984 --> 00:25:33.505]  Can we stop?
[00:25:34.824 --> 00:25:39.465]  Can pundits put aside their disdain for the participants and focus on real issues?
[00:25:39.906 --> 00:25:43.187]  How many times can Ronald Reagan be name-dropped in two hours?
[00:25:43.587 --> 00:25:46.348]  Will someone wear a Hillary for Prison t-shirt?
[00:25:46.908 --> 00:25:51.109]  All will be revealed Tuesday, November 10th, starting at 7 p.m.
[00:25:51.169 --> 00:25:56.531]  Central, as Info Wars enters into another episode of Political Science Theater 3K.
[00:26:02.324 --> 00:26:06.068]  Hillary Clinton's constant private email drama has taken on a new level of undeniable criminality.
[00:26:06.108 --> 00:26:07.169]  As the nation's chief diplomat,
[00:26:20.922 --> 00:26:36.237]  Hillary Clinton was responsible for ascertaining whether information in her possession was classified and acknowledged that negligent handling of that information could jeopardize national security, according to a copy of an agreement she signed upon taking the job.
[00:26:36.518 --> 00:26:44.826]  A day after assuming office as Secretary of State, Clinton signed a sensitive compartmented information non-disclosure agreement.
[00:26:45.126 --> 00:26:50.392]  That laid out criminal penalties for any unauthorized disclosure of classified information.
[00:26:50.752 --> 00:26:55.777]  The Competitive Enterprises Institute obtained the contract through an open records request.
[00:26:56.098 --> 00:27:06.609]  The Sensitive Compartmented Information Nondisclosure Agreement details how Hillary has been granted access to Sensitive Compartmented Information, or SCI.
[00:27:06.949 --> 00:27:08.430]  Classified information.
[00:27:08.630 --> 00:27:24.155]  The agreement states that Hillary hereby acknowledges that the disclosure of SCI may constitute violations of United States criminal laws and that nothing in the agreement constitutes a waiver by the United States of the right to prosecute for any statutory violation.
[00:27:24.395 --> 00:27:33.419]  The agreement is also severable, meaning if one part is unenforceable, the remainder of the provisions in the agreement remain in full force and effect.
[00:27:33.739 --> 00:27:34.419]  Bottom line?
[00:27:34.699 --> 00:27:34.939]  U.S.
[00:27:34.979 --> 00:27:46.250]  intelligence officials determined at least 4 in up to 305 of the emails Hillary's aides printed out were from Hillary's personal server and were SCI at the time they were written.
