[00:00:02.341 --> 00:00:02.522]  I'm good.
[00:02:23.139 --> 00:02:32.742]  Now, not only do you have BPA lined in these cans or BPS or some sort of plastic, you also have the aluminum.
[00:02:32.982 --> 00:02:38.084]  The aluminum is actually a metalloestrogen, which can cause hormone disruption in the body.
[00:02:39.602 --> 00:02:45.083]  Anything that you cook in the microwave is also going to usually be wrapped in plastic.
[00:02:45.123 --> 00:03:00.087]  And when you microwave food, not only are you radiating the food, making it ineffective and non-nutritious, but what you're also doing is exposing the food to toxic plastics and endocrine-disrupting chemicals there.
[00:03:01.451 --> 00:03:15.721]  I've gone through a lot of kitchens because what we would do is go to people's homes and actually see how many endocrine-disrupting chemicals and how many toxic chemicals people are consuming on a daily basis, and it's amazing.
[00:03:16.061 --> 00:03:18.143]  This is just a small percentage of stuff.
[00:03:18.723 --> 00:03:28.065]  We move on to even mineral oil that you would think would be safe to put on your baby, number one, is in a plastic bottle, and number two, contains fragrance.
[00:03:28.765 --> 00:03:46.350]  A lot of the things that contain fragrance are toxic, toxic chemicals called phthalates, which companies are allowed to put on the label without identifying the actual chemicals in there, and that goes from air fresheners that you put in your car, your home.
[00:03:46.950 --> 00:03:47.670]  Here's another.
[00:03:48.490 --> 00:03:49.472]  Well, this one's not.
[00:03:49.652 --> 00:03:52.437]  When I told you about the baby oil, you freaked out.
[00:03:52.537 --> 00:03:55.922]  You were like, oh my God, there's fragrance in there, and you were just blown away.
[00:03:56.303 --> 00:04:02.874]  How many people do you think put this on their infants, or just on themselves every single day, and don't realize what they're doing?
[00:04:03.382 --> 00:04:16.676]  A lot, because cosmetics are one of the biggest sources of endocrine-disrupting chemicals, which means it mimics estrogen in your body, and for men it lowers your testosterone level, and for women it increases your estrogen level.
[00:04:17.597 --> 00:04:23.623]  Women, such as hair care products, which we have a couple here, extremely damaging, full of chemicals.
[00:04:24.945 --> 00:04:37.836]  Like you said, the fragrance, I mean it's sick to think that you're going to put this on your baby when it has fragrance, especially since a baby's skin is so susceptible to absorbing these chemicals into their system.
[00:04:37.856 --> 00:04:49.706]  And they're already born with high levels of BPA, they found too, because the pregnant mothers are drinking the plastic water bottles we're going to talk about doing all these things you're mentioning, and it's going through and actually infecting the baby's life cycle as well.
[00:04:50.026 --> 00:04:50.507]  That's right.
[00:04:50.567 --> 00:04:55.914]  Most babies are affected, not only what you put on the baby, but because the mother was...
[00:04:57.946 --> 00:04:59.987]  Yeah.
[00:05:00.387 --> 00:05:01.868]  And these are just some household items.
[00:05:01.888 --> 00:05:12.173]  We're not talking about the foods and the pesticide residue on foods and the glyphosate and the atrazine and the harmful chemicals that are being sprayed as herbicides and pesticides everywhere as well.
[00:05:12.754 --> 00:05:26.701]  But the majority of the shampoos that you're going to find in the home, the majority of the conditioners, even if they say all natural, most likely they contain at least 10 to 15 endocrine-disrupting chemicals.
[00:05:27.842 --> 00:05:32.133]  How many people do you know that take antacids for their stomach?
[00:05:32.173 --> 00:05:34.659]  We have an epidemic of
[00:05:35.911 --> 00:05:41.337]  Stomach, intestinal problems, whether it's gas, bloating, constipation, diarrhea, heartburn.
[00:05:41.817 --> 00:05:55.191]  I mean, I know a lot of people out there that I try to get off of these heartburn medications or these pills, which are in themselves causing more damage and also work as endocrine disrupting chemicals.
[00:05:55.511 --> 00:05:57.713]  How many people do you know that drink beer?
[00:05:58.454 --> 00:06:04.457]  I mean, hops in itself, which most beer is made out of, is heavily sprayed with pesticides.
[00:06:04.937 --> 00:06:10.420]  Beer is made with a lot of tap water sometimes, or the chemicals aren't fully out of it.
[00:06:10.440 --> 00:06:11.681]  Which contains birth control.
[00:06:12.021 --> 00:06:13.441]  Which contains birth control.
[00:06:13.561 --> 00:06:16.363]  It's an aluminum can, and it's lined with BPA.
[00:06:16.423 --> 00:06:18.064]  It's lined with the plastics as well.
[00:06:18.144 --> 00:06:26.368]  So, beer, people that drink beer, you know, especially men, it's supposed to be a manly thing to drink beer, but what it does is it makes you more feminine.
[00:06:27.068 --> 00:06:33.854]  Because it disrupts your testosterone pathways, it lowers your testosterone and increases your estrogen levels.
[00:06:34.074 --> 00:06:37.777]  And BPA can also be used to seal pharmaceutical drugs as well.
[00:06:37.837 --> 00:06:38.137]  Yes.
[00:06:38.478 --> 00:06:43.162]  Most pharmaceutical drugs contain fluoride, which is another endocrine-disrupting chemical.
[00:06:44.042 --> 00:06:47.465]  Endocrine, meaning it disrupts all your glandular functions.
[00:06:48.025 --> 00:06:52.308]  All the water bottles out there that are plastic, especially when they heat up.
[00:06:52.989 --> 00:06:54.770]  Milk is in plastic containers.
[00:06:54.870 --> 00:06:58.072]  Milk also contains harmful chemicals, growth hormones.
[00:06:58.592 --> 00:07:01.675]  It's been pasteurized, so most of the nutrients are dead in that.
[00:07:02.895 --> 00:07:06.258]  We see with laundry detergent and fabric softeners,
[00:07:07.202 --> 00:07:08.624]  Heavily fragranced.
[00:07:09.165 --> 00:07:17.055]  Laundry detergent, fabric softeners are extremely damaging, especially when you wash your children's clothes and you dry your children's clothes.
[00:07:17.495 --> 00:07:23.523]  These damaging phthalates or fragrances get into the clothes and when your child sweats, they can cause damage.
[00:07:24.384 --> 00:07:26.165]  Feminine hygiene products.
[00:07:26.965 --> 00:07:33.428]  During the bleaching process of those, they can contain chemicals that can be damaging, phthalates.
[00:07:33.789 --> 00:07:34.769]  And here's an interesting one.
[00:07:35.049 --> 00:07:36.030]  Why don't we talk about this?
[00:07:36.710 --> 00:07:37.911]  A bug spray.
[00:07:38.231 --> 00:07:43.093]  Because we were actually shopping for these ridiculous items and the person we were with was saying, I use this every day.
[00:07:43.553 --> 00:07:44.214]  What's wrong with it?
[00:07:44.274 --> 00:07:47.135]  And it's someone that eats organic food and lives a healthy lifestyle.
[00:07:47.155 --> 00:07:52.478]  They just didn't understand how this bug spray, insect repellent, could possibly be toxic.
[00:07:53.238 --> 00:07:55.840]  To me it's obvious, but so many people just don't know.
[00:07:55.940 --> 00:07:58.762]  Just like I wouldn't know some things if I hadn't been told.
[00:07:58.962 --> 00:07:59.203]  Right.
[00:07:59.343 --> 00:08:01.744]  I mean, because it's made to be safe.
[00:08:01.804 --> 00:08:11.271]  I mean, people see the commercials and they see the adults spraying their children and spraying themselves with bug spray, but these contain dioxins.
[00:08:11.652 --> 00:08:14.393]  You can take each one of the chemicals in this bug spray
[00:08:15.214 --> 00:08:21.176]  Type it in the internet, do a search for it, and you're going to find at least 90% of them are cancer-causing.
[00:08:21.757 --> 00:08:24.078]  And not only that, they're hormone-disrupting.
[00:08:24.098 --> 00:08:25.738]  They're endocrine-disrupting chemicals.
[00:08:25.818 --> 00:08:31.721]  And remember, Monsanto had to pay $90 million to the town of Nitro because there was dioxin pollution.
[00:08:32.161 --> 00:08:35.482]  And people were just growing new limbs and dying over and over.
[00:08:35.522 --> 00:08:36.923]  That's also what's in Agent Orange.
[00:08:36.963 --> 00:08:41.465]  Dioxin is considered one of the most deadly compounds in the world, in the universe.
[00:08:41.985 --> 00:08:44.046]  And this is what you're spraying yourself with every single time.
[00:08:44.426 --> 00:08:48.008]  And how many people do you know that use artificial sweeteners on a daily basis?
[00:08:48.388 --> 00:08:49.249]  Diet drinks.
[00:08:49.269 --> 00:09:00.235]  When you mix aspartame with the BPA, with the aluminum, you just have deadly sources of contaminants that are bombarding the body.
[00:09:00.595 --> 00:09:13.063]  It would be maybe okay if you were doing one of these every day, but the problem is an accumulation of all these toxic endocrine-disrupting chemicals bombarding the body every single day.
[00:09:13.843 --> 00:09:26.430]  And people are not getting these toxins, they're not cleansing their body on a regular basis, they're not getting the toxins out, so slowly the body takes a beating, takes a beating, and then the symptoms develop, and all of it leads to disease.
[00:09:26.550 --> 00:09:37.577]  Well, thank you for showing us all of this information, and it's so amazing, even like we were talking about going out and shopping with someone who is an organic eater, a health conscious individual, not being aware of some of these things.
[00:09:38.157 --> 00:09:50.600]  But the key thing is, and the key purpose of this video, and why you should share it, is that you can go ahead and start eliminating these items from your pantry, from your kitchen, from your bathroom, from your household, and it will actually make a world of difference.
[00:09:50.920 --> 00:10:01.862]  The estrogen mimickers are attacking you on a daily basis, and it's up to you to actually prevent that and to reverse it by giving yourself natural healing items and getting these out of your house.
[00:10:01.902 --> 00:10:04.723]  So these are over seven different items that you can get rid of right now
[00:10:05.623 --> 00:10:07.764]  Thank you for watching.
[00:10:08.085 --> 00:10:09.385]  This is an InfoWars Report.
[00:10:09.465 --> 00:10:10.326]  I'm Anthony Gucciardi.
[00:10:21.471 --> 00:10:27.257]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:10:27.577 --> 00:10:31.882]  Introducing the new Infowarslife.com Oil of Oregano Formulation.
[00:10:32.182 --> 00:10:39.910]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:10:40.130 --> 00:10:45.335]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:10:45.635 --> 00:10:51.222]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[00:10:51.582 --> 00:10:56.407]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:10:56.548 --> 00:11:00.152]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:11:00.472 --> 00:11:06.757]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[00:11:07.077 --> 00:11:12.081]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:11:12.241 --> 00:11:15.824]  Now available in our limited first run at Infowarslife.com.
[00:11:15.964 --> 00:11:17.886]  That's Infowarslife.com or call 888-253-3139.
