[00:00:08.240 --> 00:00:10.923]  This is Jakari Jackson for InfoWars.com.
[00:05:11.443 --> 00:05:14.165]  We'll end tonight with this, my favorite part of Conan's video.
[00:05:14.905 --> 00:05:16.026]  And it's always my,
[00:05:17.026 --> 00:05:26.214]  Bewilderment that people who are vaccinated are always so concerned about getting the disease, getting the virus from somebody else who is not vaccinated.
[00:05:26.254 --> 00:05:35.782]  So in this end clip, you'll see a child have their bubble punctured, and now they have to eject them from the school system, even though all the other children are vaccinated.
[00:05:35.882 --> 00:05:40.706]  And logically, the unvaccinated child should not be a threat to the other healthy children.
[00:05:41.026 --> 00:05:43.909]  You can find more reports at InfoWars.com.
[00:05:44.657 --> 00:05:51.330]  And in the event of danger, Kind Hearts has procedures in place to keep your beautiful children safe with minimal disruption.
[00:05:55.278 --> 00:05:56.441]  Kind Hearts Daycare.
[00:06:08.081 --> 00:06:13.065]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:06:13.265 --> 00:06:23.213]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:06:23.533 --> 00:06:29.438]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:06:29.778 --> 00:06:34.962]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
