[00:00:00.170 --> 00:00:00.895]  The Alex Jones Show.
[00:02:12.478 --> 00:02:13.359]  They come from God.
[00:02:13.399 --> 00:02:16.241]  You should support that, even if you're an atheist.
[00:02:16.821 --> 00:02:18.402]  Support the idea of that, because you know what?
[00:02:19.043 --> 00:02:25.788]  If you don't acknowledge God as a source of your rights, you are going to have men who act as if they're God.
[00:02:26.108 --> 00:02:29.391]  We're also going to talk about, of course, the nine ring race.
[00:02:29.471 --> 00:02:31.132]  They've been very busy this week.
[00:02:31.192 --> 00:02:31.913]  The Supreme Court
[00:02:32.953 --> 00:02:40.996]  Nazgul has been busy handing out their edicts, just like our executive tyrant who is putting out his orders.
[00:02:41.037 --> 00:02:42.257]  They have their orders as well.
[00:02:42.497 --> 00:02:46.579]  We're going to talk about the voting rights decision that they came up with.
[00:02:46.639 --> 00:02:54.722]  They put it out as a voting rights, actually it's taking away the ability of states to ask for proof of citizenship at the voting booths.
[00:02:55.742 --> 00:02:56.563]  An amazing
[00:02:57.563 --> 00:02:59.505]  I agree with that decision but not the way they did it.
[00:03:14.420 --> 00:03:16.022]  It's like when we had Lionel on the other day.
[00:03:16.062 --> 00:03:19.745]  He was saying that he agreed with several of the issues, but he didn't like the way they did it.
[00:03:20.045 --> 00:03:22.187]  We have to maintain a rule of law.
[00:03:22.708 --> 00:03:28.393]  If we go to a dictatorship, you may like the way that's being dictated today, but you're not going to like it tomorrow.
[00:03:28.413 --> 00:03:37.402]  We cannot have the arbitrary rule of nine politically appointed judges for life who have been corrupted by this power, like nine ring race.
[00:03:37.822 --> 00:03:40.625]  We're also going to talk about the vaccination situation.
[00:03:40.645 --> 00:03:41.906]  We're going to see people's reactions to it.
[00:03:41.927 --> 00:03:45.290]  We're going to talk about what's going to happen to that, because there's going to be court challenges.
[00:03:45.831 --> 00:03:54.620]  It may go all the way to the Supreme Court, because we have seen that the 9th District Court really doesn't respect privacy and individual freedom.
[00:03:55.481 --> 00:04:04.311]  Their decision on the confiscation of 30% of the crop of the raisin farmers, that was okayed by the 9th District Court.
[00:04:04.551 --> 00:04:10.597]  The FDA for, I guess it was right after World War II, they started going in and saying, we're going to take 30% of your crop.
[00:04:12.239 --> 00:04:13.380]  You have nothing to say about it.
[00:04:14.080 --> 00:04:18.143]  As we pointed out, that's worse than serfs were treated in medieval times.
[00:04:18.183 --> 00:04:21.706]  They only had to pay 10% or 15% to their feudal lord.
[00:04:21.966 --> 00:04:26.390]  No, the FDA would just come in and confiscate 30% of their crops.
[00:04:26.970 --> 00:04:27.771]  No compensation.
[00:04:28.783 --> 00:04:30.943]  The 9th District Court said, yeah, that's okay.
[00:04:31.504 --> 00:04:32.904]  So it had to go all the way to the Supreme Court.
[00:04:33.164 --> 00:04:37.225]  They ruled, actually, in that case, they made an intelligent legal decision.
[00:04:38.245 --> 00:04:41.686]  Not just because I agree with it, they actually referred to law.
[00:04:41.746 --> 00:04:43.126]  They just didn't make a pronouncement.
[00:04:43.406 --> 00:04:49.807]  We're also going to be joined in the second hour with Ben Fuchs as well as Anthony Gucciardi.
[00:04:49.827 --> 00:04:52.048]  We're going to be talking about some vital health issues.
[00:04:52.528 --> 00:04:58.409]  If you don't prepare for your health and things go down like they're going down in Greece, and we'll talk about Greece as well,
[00:04:58.809 --> 00:05:02.457]  You're going to be in a difficult position, so prepare ahead.
[00:05:02.838 --> 00:05:03.239]  Stay with us.
[00:05:03.480 --> 00:05:06.807]  We'll be right back with Alex Jones talking about these recent decisions.
[00:05:11.008 --> 00:05:20.073]  John O'Connell, the CEO of investment firm Davis Ray, says Greeks are worried about martial law and civil war, unless the country can pull out of its current economic crisis.
[00:05:20.554 --> 00:05:25.617]  July 5th is the date where Greeks will come together and vote on whether to accept or reject an EU bailout package.
[00:05:26.337 --> 00:05:35.643]  He claims the older generation will vote for the EU bailout because they have a lot to lose, including their pensions, while the younger people are already poor, already unemployed, and don't have much to lose.
[00:05:36.914 --> 00:05:39.836]  He added that a tourism drop will have a big impact on the economy.
[00:05:40.476 --> 00:05:43.518]  There have been some people that worry that the military may actually get involved.
[00:05:43.979 --> 00:05:44.759]  It wouldn't surprise me.
[00:05:44.919 --> 00:05:48.282]  There are some here in Greece that have raised the whole prospect of a potential civil war.
[00:05:48.862 --> 00:05:53.885]  You can read more about this in the article CEO Greeks Are Worried About Martial Law and Civil War by Paul Joseph Watson.
[00:05:54.206 --> 00:05:58.228]  And if you're wondering what would happen if a Greek style crisis hit America, check out Unprepared.
[00:05:58.689 --> 00:06:03.412]  What do you think would happen if a Greek style crisis hit America by Michael Schneider on InfoWars.com.
[00:06:03.912 --> 00:06:06.194]  Rob Dew reporting for InfoWars.com and PrisonPlanet.tv.
[00:06:09.855 --> 00:06:14.877]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:06:14.997 --> 00:06:20.880]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[00:06:21.120 --> 00:06:25.702]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:06:25.902 --> 00:06:29.224]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:06:29.464 --> 00:06:31.064]  No needles, no injections.
[00:06:31.445 --> 00:06:36.567]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:06:39.668 --> 00:06:42.890]  When cells become toxic, they die early and aging sets in.
[00:06:43.191 --> 00:06:51.196]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:06:51.436 --> 00:06:56.460]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:06:56.840 --> 00:06:59.122]  You want the best that's out there at the lowest price anywhere?
[00:06:59.382 --> 00:07:01.163]  We now have the synergistic solution.
[00:07:01.483 --> 00:07:05.686]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:07:09.602 --> 00:07:10.502]  Hey, how you doing, Alex?
[00:07:10.583 --> 00:07:10.983]  Good, brother.
[00:07:11.143 --> 00:07:12.804]  Just recently started using your products.
[00:07:12.864 --> 00:07:14.625]  Everything you said about them is correct.
[00:07:14.805 --> 00:07:18.807]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[00:07:18.847 --> 00:07:21.408]  Well, thank you, brother, because it also funds our operation.
[00:07:21.448 --> 00:07:23.690]  But doing that, I know I've got to have the highest quality.
[00:07:23.890 --> 00:07:31.714]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:07:32.054 --> 00:07:35.157]  We did the super male and the super female vitality.
[00:07:35.297 --> 00:07:36.799]  Big changes, a lot of energy.
[00:07:36.839 --> 00:07:39.742]  We've gotten off of the cheap energy drinks, energy shots.
[00:07:39.862 --> 00:07:41.243]  Saving a ton of money there.
[00:07:41.523 --> 00:07:47.329]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated.
[00:07:47.569 --> 00:07:49.170]  Or maximum potency.
[00:07:49.370 --> 00:07:59.516]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while, but then burn you out, in my experience, whereas stuff that gets your glands naturally going goes right to the source.
[00:07:59.577 --> 00:08:01.318]  So, it's pretty exciting and I love it.
[00:08:01.378 --> 00:08:08.322]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[00:08:22.461 --> 00:08:24.642]  Waging war on corruption.
[00:08:25.082 --> 00:08:26.783]  It's Alex Jones.
[00:08:30.564 --> 00:08:38.427]  Ladies and gentlemen, Alex Jones here with some of the clearest evidence ever that the bottom has now fallen out.
[00:08:38.507 --> 00:08:42.148]  We have now reached the event horizon, not just here but all over the world.
[00:08:42.529 --> 00:08:46.410]  Tyranny is launching offensives on every front.
[00:08:47.631 --> 00:08:48.191]  David Knight,
[00:08:49.182 --> 00:08:49.962]  I am your host Alex Jones.
[00:09:08.010 --> 00:09:10.551]  Voting Rights Advocate gets win at Supreme Court.
[00:09:10.651 --> 00:09:11.851]  Illegals can basically vote.
[00:09:12.151 --> 00:09:14.292]  No proof of citizenship to be shown.
[00:09:14.552 --> 00:09:16.953]  And you have states issuing driver's licenses to anybody that wants them.
[00:09:17.273 --> 00:09:17.653]  It's on.
[00:09:18.233 --> 00:09:23.915]  California, on the last day of June, the 30th, boom!
[00:09:24.155 --> 00:09:30.697]  Governor signed SB 277 for forced inoculation, getting rid of the religious exemption.
[00:09:30.717 --> 00:09:34.598]  This is a war on religious beliefs, conscience, you name it.
[00:09:34.898 --> 00:09:37.399]  And that dovetails with what we covered a lot yesterday,
[00:09:39.497 --> 00:09:53.108]  Obama removes TPP's anti-slavery clause, which is still going on in Dubai and other areas, then attacks Confederate flag as symbol of slavery, and Obama issues 19 classified directives changing laws passed by Congress.
[00:09:54.349 --> 00:09:59.354]  We're going to be going over all of this here in just a moment.
[00:10:00.795 --> 00:10:05.519]  But when you look at this, you can see that it's all
[00:10:08.382 --> 00:10:14.225]  It's a war on language, a war on communication.
[00:10:15.066 --> 00:10:23.890]  Just as three top comics have recently come out, Jerry Seinfeld and others, and said, political correctness is destroying language and the capability to even communicate.
[00:10:23.910 --> 00:10:24.611]  These are liberals.
[00:10:25.651 --> 00:10:29.894]  His 13-year-old daughter, they said, hey, we're moving back to New York City so you can meet more boys and have more friends.
[00:10:29.914 --> 00:10:31.935]  She said, girls and boys together
[00:10:33.129 --> 00:10:33.830]  Is sexist.
[00:10:34.690 --> 00:10:36.452]  The word boys and girls is sexist.
[00:10:36.792 --> 00:10:38.053]  Brown bags are racist.
[00:10:38.994 --> 00:10:40.315]  Dig up Confederate generals.
[00:10:40.675 --> 00:10:41.455]  Get rid of their bodies.
[00:10:43.057 --> 00:10:45.198]  This is the insanity that we're facing.
[00:10:45.258 --> 00:10:46.459]  Now let's explain something.
[00:10:46.820 --> 00:10:48.641]  We have a separation of church and state.
[00:10:49.522 --> 00:10:53.305]  Meaning the government cannot announce an official religion.
[00:10:54.008 --> 00:11:00.853]  But they've expanded that, violating the First Amendment that says Congress shall make no law respecting an establishment of religion or prohibiting the exercise thereof.
[00:11:01.213 --> 00:11:20.106]  They have expanded that ultra massively and twisted it to say at your commencement, it's your free speech, you can read a poem of your speaking if you're the valedictorian or salutatorian, you can talk about how you love your mom or your dad, talk about how you love the principal, love the school, love track, love field, love football.
[00:11:21.221 --> 00:11:22.162]  Love Harry Potter?
[00:11:22.723 --> 00:11:23.984]  Love the Moon Goddess?
[00:11:24.204 --> 00:11:25.305]  Or love Jesus Christ?
[00:11:25.486 --> 00:11:26.267]  Or love Muhammad?
[00:11:28.189 --> 00:11:33.835]  But now they say, no, you specifically can't talk about Christianity or Judaism.
[00:11:34.355 --> 00:11:35.977]  Everything else is accepted.
[00:11:36.558 --> 00:11:37.799]  Everything else is okay.
[00:11:38.680 --> 00:11:40.282]  Well now, first story.
[00:11:41.633 --> 00:11:43.494]  You know what's on the top of most major capitals?
[00:11:43.574 --> 00:11:44.955]  It's called the Goddess of Columbia.
[00:12:14.448 --> 00:12:20.995]  You know, the Capitol structure itself goes back to Greece and Rome, and it was for temples to the goddess.
[00:12:21.435 --> 00:12:22.276]  It is abreast.
[00:12:23.177 --> 00:12:29.724]  The arched doorways, this is mainline history, are an entrance into the woman, and that law comes out of the goddess.
[00:12:30.165 --> 00:12:31.807]  These are temples.
[00:12:33.220 --> 00:12:34.041]  Are you going to ban those?
[00:12:34.121 --> 00:12:45.812]  Christmas trees are Germanic and Druid trees that were brought in during the middle of winter to symbolize evergreen and the greenness would come back in the cold of the winter.
[00:12:46.012 --> 00:12:46.973]  Are you going to ban Christmas trees?
[00:12:47.693 --> 00:12:52.478]  Everything has some religious connotation and connection.
[00:12:53.959 --> 00:12:58.624]  And this is a war on ideas that can be selectively enforced where anything can be removed.
[00:12:59.608 --> 00:13:00.769]  And it's very discriminatory.
[00:13:00.809 --> 00:13:12.258]  They allow the Druids and the pagans and the neo-pagan groups, the Wiccans, to promote and to proselytize on basis.
[00:13:12.718 --> 00:13:14.040]  But they don't let Christians do it.
[00:13:14.860 --> 00:13:19.224]  There have been Texas cases and others where they find a little girl with a Bible in her bag and they throw it away.
[00:13:19.244 --> 00:13:26.930]  Well, she's allowed to have a Bible, or she's allowed to have the lion, the witch, and the wardrobe in her, which is also a Christian allegory, in her bag.
[00:13:28.700 --> 00:13:40.007]  This is the persecution of free speech going on, and the ignorance of the public, where they're aware of every mindless, imagined, racist problem.
[00:13:40.027 --> 00:13:43.029]  And if you don't go along with Obamacare and gun control, you're racist as well.
[00:13:43.430 --> 00:13:44.150]  It's the new religion.
[00:13:44.490 --> 00:13:45.791]  But they're not aware of their basic freedoms.
[00:13:45.831 --> 00:13:48.173]  This is unprecedented.
[00:13:48.733 --> 00:13:51.595]  And it's all coming down with gay marriage.
[00:13:51.995 --> 00:13:55.938]  Marriage was an ancient institution in every culture about men and women coming together.
[00:13:56.758 --> 00:13:59.941]  If people want to have civil unions or states want to legalize it, that's their issue.
[00:14:00.281 --> 00:14:12.753]  But again, it becomes a diversion and a distraction and also an overwrite, a war against everything that was primal, everything that was basic, everything that makes a species.
[00:14:14.115 --> 00:14:21.742]  This is a globalist overwrite in their own words of culture and society, breaking us down past the individual where we can't stand up for each other.
[00:14:22.955 --> 00:14:27.560]  There's a war on fathers in all the media and all the culture, and that's ultimately a war on women.
[00:14:27.701 --> 00:14:37.832]  This is a destructive agenda, sold as neoliberalism to free, when actually it is to enslave, when all of our other basic freedoms are being taken.
[00:14:38.233 --> 00:14:41.677]  Illegals can get free welfare and have their babies for free, and they can vote.
[00:14:41.717 --> 00:14:42.237]  Supreme Court.
[00:14:43.098 --> 00:14:48.623]  And now, California a few years ago passed a law that parental consent doesn't matter now down to age 11.
[00:14:49.263 --> 00:14:55.008]  They could give kids $200 discount cards if they would say, I want to be inoculated.
[00:14:55.028 --> 00:14:58.712]  And then the school comes in and says, they make the decisions for your kid.
[00:14:59.372 --> 00:15:03.895]  The pedophiles also want to move it down to age 11 and say that they can give consent.
[00:15:04.215 --> 00:15:06.117]  Well, they can't because they're not grown up yet.
[00:15:06.397 --> 00:15:09.999]  Just like you can't say, well, your 11-year-old wanted me to give him a bottle of Jack Daniels.
[00:15:10.400 --> 00:15:12.141]  You're contributing to the delinquency of a minor.
[00:15:12.661 --> 00:15:15.123]  You don't have a right to push that on them.
[00:15:15.703 --> 00:15:20.367]  This is outsiders, the state, corporations, control freaks, wanting to run our children.
[00:15:21.195 --> 00:15:26.061]  California vaccinations bill SB 277 signed by governor becomes law.
[00:15:26.601 --> 00:15:34.711]  A California bill that removes all exemptions to vaccine requirements for school entry and then it goes in through the system.
[00:15:36.004 --> 00:15:37.105]  This is unprecedented.
[00:15:37.125 --> 00:15:43.489]  A California bill that removes all exemptions to vaccine requirements for school entry, except those medically indicated, has just become law.
[00:15:44.070 --> 00:15:51.415]  After being passed through the Assembly on Thursday, and the State Senate passed the same version, it's now been signed by Governor Jerry Brown into law.
[00:15:53.557 --> 00:15:55.578]  They want to make us take hundreds of vaccines.
[00:15:56.219 --> 00:15:57.700]  This is so precedent-setting.
[00:15:58.627 --> 00:16:04.831]  And now they know more and more doctors are coming out saying vaccines are dangerous, don't give them to pregnant women and stuff like that, read the inserts.
[00:16:05.211 --> 00:16:14.856]  So hospitals are ordering doctors and medical centers are ordering doctors that they aren't allowed to say vaccines are dangerous, taking control of medical decisions from you and your doctor.
[00:16:15.217 --> 00:16:19.059]  That's what Obamacare, that's really corporate screw you care is.
[00:16:20.340 --> 00:16:24.322]  And here's an example of that, KXAN here in Austin, Texas, where InfoWars comes to you.
[00:16:26.244 --> 00:16:29.126]  Austin Regional Clinic won't accept unvaccinated children.
[00:16:29.487 --> 00:16:33.670]  Strengthening vaccination policy post-measles outbreak that killed no one.
[00:16:34.010 --> 00:16:35.051]  But they hyped it up.
[00:16:35.331 --> 00:16:36.712]  They have a secret vaccine fund.
[00:16:36.732 --> 00:16:39.434]  They've paid out to tens of thousands of people whose kids died.
[00:16:39.754 --> 00:16:41.495]  They keep that very quiet, though it's admitted.
[00:16:41.816 --> 00:16:43.217]  But no one dies from measles.
[00:16:44.489 --> 00:16:48.292]  The measles, mumps, and rubella shot admits it can give you type 1 diabetes.
[00:16:48.312 --> 00:16:50.254]  They claim it's genetic, but it can give you diabetes.
[00:16:50.294 --> 00:16:51.875]  The insert openly says that.
[00:16:51.915 --> 00:16:54.958]  Give you all these other diseases, neurological disorders, you name it.
[00:16:55.558 --> 00:17:03.625]  And now they're going to intimidate you when you come in and your kid's already sick, and you want to get health care, and they go, show us the records or we'll refuse care.
[00:17:03.925 --> 00:17:04.966]  Talk about do no harm.
[00:17:06.334 --> 00:17:07.674]  And now they're going to try to force it.
[00:17:07.714 --> 00:17:09.815]  This is a war on people's freedom.
[00:17:09.835 --> 00:17:15.696]  The answer is, find the clinics, find the vaccine choice clinics in your area and support them.
[00:17:16.016 --> 00:17:17.917]  Fight them with your dollars and the free market.
[00:17:18.297 --> 00:17:25.138]  There is a full-out war against choice, a full-out war against freedom, a full-out war against sovereignty, a full-out war against cash.
[00:17:25.579 --> 00:17:30.520]  The global meltdown is coming and they're getting it lined up to use it to bring in full control.
[00:17:31.940 --> 00:17:35.501]  And finally, Leanne McAdoo made this point on the nightly news.
[00:17:37.563 --> 00:17:46.089]  Jerry Brown, when SB 277 hits your desk, this is what he said when he was in office the last time in 2011.
[00:17:46.349 --> 00:17:48.211]  He's been in office three times.
[00:17:48.431 --> 00:17:49.191]  He's back in now.
[00:17:50.312 --> 00:17:55.556]  He said to California members of the state senate on a bicycle helmet for kids.
[00:17:55.596 --> 00:17:58.638]  They wanted to put parents in jail if your kid didn't wear a bicycle helmet.
[00:17:58.898 --> 00:18:07.044]  He said, while I appreciate the value of wearing a ski helmet, I am concerned about the continuing and seemingly inexorable transfer of authority from parents of the state.
[00:18:07.324 --> 00:18:09.065]  Not every human problem deserves a law.
[00:18:09.426 --> 00:18:13.288]  I believe parents have the ability and responsibility to make good choices for their children.
[00:18:14.129 --> 00:18:15.350]  What changed now?
[00:18:16.811 --> 00:18:18.412]  The big vaccine makers came in.
[00:18:19.293 --> 00:18:25.477]  They literally pumped in hundreds of millions of dollars, not just here, but all over the world, Australia, countries in Europe.
[00:18:27.042 --> 00:18:29.946]  They're banning kids 11 years old playing in their backyards now.
[00:18:30.166 --> 00:18:31.909]  This is the end of parents.
[00:18:32.389 --> 00:18:33.691]  This is the end of freedom.
[00:18:33.731 --> 00:18:36.895]  This is the total takeover of society.
[00:18:37.135 --> 00:18:41.081]  And then that ties into what David Knight's going to come up and be talking about next here.
[00:18:42.142 --> 00:18:49.787]  On the radio transmission slash TV, Obama removes TPP's anti-slavery clause that attacks Confederate flag as symbol of slavery.
[00:18:50.408 --> 00:18:57.313]  Unprecedented that they're going to say globally slavery is okay, because it's bigger than ever, as Sha'Carri Jackson broke down a few weeks ago in a report.
[00:18:58.359 --> 00:19:04.124]  And then that ties into his 19 classified directives that he signed a few days ago that are secret.
[00:19:04.404 --> 00:19:08.748]  Not only do they rule by executive fiat now, but what's in it is secret.
[00:19:09.048 --> 00:19:12.151]  So David Knight is going to be breaking that down as well.
[00:19:12.231 --> 00:19:19.257]  I've got pressing corporate and family issues that are going to be handled today as we prepare a major launch on the television and more.
[00:19:19.277 --> 00:19:21.860]  But David Knight's coming up and I'll be back live tomorrow.
[00:19:22.100 --> 00:19:23.081]  We're going to go to break.
[00:19:23.201 --> 00:19:24.262]  Stay with us, David Knight.
[00:19:24.822 --> 00:19:27.504]  Uh, coming up with the main transmission jam pack.
[00:19:27.604 --> 00:19:28.705]  Call your friends and family.
[00:19:28.925 --> 00:19:30.026]  Tell them tune in right now.
[00:19:30.307 --> 00:19:31.708]  This is the defense of the Republic.
[00:19:31.928 --> 00:19:33.309]  This is the defense of humanity.
[00:19:33.629 --> 00:19:34.490]  We can say no.
[00:19:34.870 --> 00:19:37.292]  All their tyranny has fallen when the people resist.
[00:19:37.893 --> 00:19:41.035]  All that evil men and tyrants seek to flourish is that good men and women do nothing.
[00:19:41.275 --> 00:19:41.856]  We'll be back.
[00:19:42.096 --> 00:19:43.257]  This is the InfoWar.
[00:19:43.457 --> 00:19:45.399]  The fight for human liberty worldwide.
[00:19:47.737 --> 00:19:50.039]  Okay, and that was Alex Jones who recorded that earlier.
[00:19:50.080 --> 00:19:51.721]  I'm David Knight, live in studio.
[00:19:51.761 --> 00:19:54.564]  We're going to break down those issues further.
[00:19:54.584 --> 00:19:57.347]  Of course, we're going to talk about what's happening in Greece.
[00:19:57.888 --> 00:20:09.940]  It's not just a bankruptcy there, but it's how is it going to affect us, how is it tied to the trade partnerships, as well as the moral and ethical bankruptcy of this decision in California, and the legal bankruptcy of our courts.
[00:20:10.120 --> 00:20:10.981]  Stay with us, we'll be right back.
[00:20:10.981 --> 00:20:16.482]  It's time to build your own emergency food stockpile with the industry leader, MyPatriotSupply.
[00:20:17.022 --> 00:20:22.604]  Once you try them, you'll know why so many Americans like you have made them part of their emergency preparedness plan.
[00:20:23.204 --> 00:20:27.785]  Experience the MyPatriotSupply difference today with this unbelievable offer.
[00:20:28.225 --> 00:20:33.366]  Right now, a four-week food supply is only $99, and that includes free shipping.
[00:20:33.646 --> 00:20:35.607]  That's 50% off the online price.
[00:20:36.107 --> 00:20:39.570]  Call 800-274-3070 to claim yours.
[00:20:40.010 --> 00:20:42.031]  Limit two per caller while supplies last.
[00:20:42.472 --> 00:20:48.256]  This offer isn't available online, so you want to make sure and grab this opportunity to get prepared today.
[00:20:48.276 --> 00:20:53.000]  800-274-3070 to get your four-week food supply for the incredible price of only $99, and it'll be shipped to you completely free.
[00:20:59.224 --> 00:21:02.627]  Call 800-274-3070 right now.
[00:21:02.907 --> 00:21:07.650]  That's 800-274-3070 to claim yours while supplies last.
[00:21:07.991 --> 00:21:08.571]  Don't wait.
[00:21:08.851 --> 00:21:09.752]  Call today.
[00:21:10.112 --> 00:21:14.635]  Have you ever wondered if you could make electric, light, or heat in your home for free?
[00:21:14.776 --> 00:21:17.518]  How about a motor that charges batteries at the same time?
[00:21:17.698 --> 00:21:21.761]  What if this also restores useless batteries and saves you lots of money?
[00:21:21.901 --> 00:21:27.425]  Come to our Renaissance Charge Conference Workshop on August 15th and 16th in Fort Lauderdale.
[00:21:27.585 --> 00:21:29.987]  Visit r-charge.com.
[00:21:30.267 --> 00:21:33.470]  That's r-charge.com for details.
[00:21:33.690 --> 00:21:38.234]  Or call 208-304-2954.
[00:21:38.254 --> 00:21:39.735]  208-304-2954.
[00:21:39.975 --> 00:21:42.397]  Hunters, anglers, campers, and survivalists.
[00:21:42.597 --> 00:21:43.538]  Get back to nature.
[00:21:43.698 --> 00:21:50.764]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:21:50.864 --> 00:21:53.606]  Slingbow products are compact and models start from just $17.98.
[00:21:54.747 --> 00:21:57.491]  They're perfect for your bug out bag or storing in your vehicle.
[00:21:57.711 --> 00:22:01.616]  Give yourself and your loved ones the excitement and tradition of Slingbow.
[00:22:01.856 --> 00:22:06.142]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:22:06.362 --> 00:22:08.986]  Feel the thrill only at Slingbow.com
[00:22:09.724 --> 00:22:10.805]  Honey, it's time for dinner.
[00:22:11.506 --> 00:22:12.927]  What are you doing over there on your computer?
[00:22:13.367 --> 00:22:14.648]  I'm shopping for a new wallet.
[00:22:14.868 --> 00:22:15.989]  Mine is falling apart.
[00:22:16.390 --> 00:22:22.194]  Hey, did you know there's a company called ID Stronghold that makes shielded wallets to prevent electronic pickpocketing?
[00:22:22.575 --> 00:22:25.377]  Oh, I didn't realize there was such a thing as electronic pickpocketing.
[00:22:25.797 --> 00:22:26.318]  What is that?
[00:22:26.638 --> 00:22:35.742]  Well, apparently, many of the new credit and debit cards being issued have radio chips inside them called RFID to transmit our banking information to card readers when we pay.
[00:22:36.162 --> 00:22:44.566]  Unfortunately, a bad guy can also get one of these readers and go around the city scanning people, collecting their credit card numbers and personal information without us knowing it.
[00:22:44.886 --> 00:22:45.206]  Wow!
[00:22:45.506 --> 00:22:46.446]  That sounds scary!
[00:22:46.827 --> 00:22:51.189]  Since you're getting a new wallet anyway, you should definitely get an ID Stronghold Shielded Wallet.
[00:22:51.289 --> 00:22:52.109]  Are they more expensive?
[00:22:52.549 --> 00:22:52.769]  No.
[00:22:53.070 --> 00:23:00.316]  In fact, I can get a shielded leather wallet from IDStronghold.com for the same price or less than regular unshielded wallets from other stores.
[00:23:00.737 --> 00:23:01.577]  Sounds great!
[00:23:01.938 --> 00:23:04.540]  My wallet isn't falling apart yet, but let me pick one out too.
[00:23:04.560 --> 00:23:08.644]  I want to be protected, and these wallets at IDStronghold.com look fantastic!
[00:23:09.232 --> 00:23:10.112]  Hey, Berky Guy here.
[00:23:10.192 --> 00:23:11.893]  Are you still drinking unfiltered tap water?
[00:23:12.033 --> 00:23:13.714]  Does your water contain chlorine or fluoride?
[00:23:13.794 --> 00:23:15.615]  Will you have drinkable water in an emergency?
[00:23:15.755 --> 00:23:21.618]  The Berky Guy is here to help you remove these and other potential contaminants from your water, thus helping you drink clean, purified water.
[00:23:21.758 --> 00:23:25.280]  We offer Berky Water Purification Systems at the lowest available prices online.
