[00:00:19.517 --> 00:00:20.337]  Good evening, everyone.
[00:04:55.664 --> 00:04:56.965]  You can see it for yourself.
[00:04:57.045 --> 00:04:58.026]  Just Google search.
[00:04:58.926 --> 00:05:04.130]  Army manual outlines plan to kill rioters and demonstrators in America.
[00:05:04.150 --> 00:05:13.597]  It is posted on InfoWars.com in an article by Paul Joseph Watson with links to the actual documents.
[00:05:14.057 --> 00:05:16.078]  So read it for yourself.
[00:05:16.419 --> 00:05:22.103]  Meanwhile, earlier today on the Alex Jones Show, nationally syndicated radio broadcast,
[00:05:22.643 --> 00:05:28.947]  Alex had this to say about the escalation in military drills across the country.
[00:05:30.188 --> 00:05:32.650]  Infowars.com alarming video footage from U.S.
[00:05:32.670 --> 00:05:42.376]  Marines training drill, which took place in Arizona last month, shows armed troops chasing down unruly citizens inside a mock internment camp, while role players chant for food and water.
[00:05:42.957 --> 00:05:50.282]  Now, before we get to that, let's play from a month ago, right around the same time in California, next door, the Army National Guard
[00:05:51.682 --> 00:05:53.584]  I'm a sovereign citizen.
[00:05:53.964 --> 00:05:55.265]  I refuse to recognize you guys.
[00:05:55.285 --> 00:05:55.365]  Stop.
[00:05:55.465 --> 00:05:56.126]  I refuse to recognize you.
[00:06:22.829 --> 00:06:28.852]  Now, let's go to, and we've got other groups saying it, and we've got police saying, what's the armored vehicle for?
[00:06:28.872 --> 00:06:32.234]  Oh, it's for the patriots, it's for the veterans, it's for the constitutionalists.
[00:06:32.414 --> 00:06:34.755]  Should I play all those again and show you 25 articles?
[00:06:35.255 --> 00:06:36.776]  I got a whole stack of mainstream news right here.
[00:06:37.016 --> 00:06:39.657]  I had them reprint them before the media guy came in.
[00:06:40.057 --> 00:06:46.180]  The Boston Globe, here, here, here's dozens of mainstream articles admitting they're training to fight the American people and gun owners.
[00:06:46.360 --> 00:06:47.361]  Here, here, here.
[00:06:47.481 --> 00:06:48.521]  This is for the Boston Globe.
[00:06:48.682 --> 00:06:51.303]  But see, their editors don't want me to show you the man behind the curtain.
[00:06:52.162 --> 00:06:53.503]  They don't want me to go, here!
[00:06:53.663 --> 00:06:54.965]  Here's the proof, jackass!
[00:06:55.285 --> 00:06:56.126]  Here it is right here!
[00:06:56.586 --> 00:06:57.848]  They want to just go, liar!
[00:06:57.888 --> 00:06:58.828]  Hates the military!
[00:06:59.069 --> 00:06:59.589]  Racist!
[00:06:59.649 --> 00:07:00.410]  Boston bomber!
[00:07:00.470 --> 00:07:01.011]  I mean, you know.
[00:07:01.911 --> 00:07:03.173]  It just doesn't work anymore.
[00:07:04.326 --> 00:07:08.269]  There's a massive gear up for martial law, and they won't call it martial law.
[00:07:08.710 --> 00:07:09.510]  They'll call it civil.
[00:07:09.590 --> 00:07:10.571]  Oh yeah, yeah, yeah.
[00:07:10.791 --> 00:07:12.973]  Let's hear this guy in Indiana, the Sheriff's Department.
[00:07:13.353 --> 00:07:21.700]  Let's hear him one more time, talk about who this is for, then we'll get to the new video and audio that the Marines basically shot themselves and have released.
[00:07:22.921 --> 00:07:24.763]  I mean, this is not even hidden.
[00:07:25.708 --> 00:07:27.448]  They're training for it, but then saying they're not.
[00:07:27.528 --> 00:07:29.649]  Let's go to the clip from Indiana.
[00:07:29.909 --> 00:07:33.210]  We didn't have the violence that we see today.
[00:07:34.010 --> 00:07:39.171]  The weaponry is totally different now than it was in the beginning of my career.
[00:07:39.651 --> 00:07:47.793]  Plus you have a lot of people that are coming out of the military that have the ability and the knowledge to build IEDs and to defeat law enforcement techniques.
[00:07:49.494 --> 00:07:56.263]  Can we queue up the Spokane SWAT team commander, Washington, saying it's for the Constitutionals who have guns?
[00:07:56.643 --> 00:07:58.306]  Can we just keep doing this for everybody?
[00:07:59.167 --> 00:08:03.613]  While Fox News sits there and says none of this is happening.
[00:08:05.295 --> 00:08:05.535]  No.
[00:08:06.056 --> 00:08:06.396]  None of it.
[00:08:07.333 --> 00:08:08.174]  Alex Jones!
[00:08:08.194 --> 00:08:15.100]  So I'm thinking that is totally appropriate in Iraq but what kind of a situation in the US would you see that happening?
[00:08:34.159 --> 00:08:38.221]  I mean, we've got a lot of Constitutionalists and a lot of people that stockpile weapons.
[00:08:38.561 --> 00:08:40.062]  A lot of ammunition.
[00:08:40.122 --> 00:08:40.762]  Okay.
[00:08:41.162 --> 00:08:42.803]  But again, none of this is going on.
[00:08:43.203 --> 00:08:44.624]  We're going under global treaties.
[00:08:44.864 --> 00:08:45.985]  Our borders are wide open.
[00:08:46.385 --> 00:08:48.066]  We're living in a globalist dictatorship.
[00:08:48.466 --> 00:08:50.547]  We're smart enough to try to politically take the country back.
[00:08:50.767 --> 00:08:54.149]  We're gearing up to defend ourselves as the military trains to attack us.
[00:08:55.970 --> 00:09:02.453]  We need to get the police to understand, to protect themselves, they need to say no to this narrative and not have the Civil War.
[00:09:04.471 --> 00:09:05.171]  So while the U.S.
[00:09:05.211 --> 00:09:15.136]  military is busy training for martial law, the Department of Homeland Security is busy bringing in busloads of immigrants from the Mexican border.
[00:09:15.636 --> 00:09:17.617]  Now, we know that the U.S.
[00:09:17.657 --> 00:09:26.201]  government is bringing in 100,000 Muslims every year through the United Nations Refugee Program and various visa programs.
[00:09:26.761 --> 00:09:38.250]  But new reports indicate a pipeline has been established through the southern border, with help from the good old DHS, whose job it is, by the way, to protect the homeland.
[00:09:38.690 --> 00:09:51.060]  But they've been caught red-handed once again, this time with a busload of illegals from Somalia, as captured here by cell phone video by concerned citizens in California.
[00:09:51.707 --> 00:09:55.128]  It's about 1030 at night, Pacific Standard Time, May 7th.
[00:09:55.728 --> 00:09:59.249]  Right pulls up next to our gas station is a Homeland Security bus.
[00:09:59.749 --> 00:10:01.170]  Windows are covered.
[00:10:01.410 --> 00:10:03.030]  Are you guys taking illegals in there?
[00:10:03.311 --> 00:10:03.951]  Is there illegals?
[00:10:04.491 --> 00:10:07.112]  No, we ended up taking some people to a detention facility.
[00:10:07.132 --> 00:10:09.612]  Somalis and all the Africans.
[00:10:10.193 --> 00:10:11.753]  A detention center up over here?
[00:10:11.913 --> 00:10:12.073]  Yeah.
[00:10:12.553 --> 00:10:14.174]  Is that because they cross the border?
[00:10:15.114 --> 00:10:16.695]  Well, they're coming in asking for asylum.
[00:10:16.815 --> 00:10:19.698]  That's what it is, the special keyword, huh?
[00:10:19.738 --> 00:10:20.498]  That's a password.
[00:10:20.518 --> 00:10:21.659]  That's what the password is now.
[00:10:21.799 --> 00:10:22.500]  Wow, okay.
[00:10:22.940 --> 00:10:27.163]  Remember now, the DHS is bringing all these illegals in.
[00:10:28.317 --> 00:10:30.379]  And we got this from World Net Daily.
[00:10:30.479 --> 00:10:35.743]  They report that Somalia is the home base of Al-Shabaab.
[00:10:35.883 --> 00:10:42.548]  This is a terrorist organization that slaughtered 147 Christians in Kenya last month.
[00:10:42.968 --> 00:10:49.934]  They executed 67 Christians, you remember, at the Westgate Mall in Kenya a couple years ago.
[00:10:50.454 --> 00:10:53.897]  They say that they want to target malls in the U.S.
[00:10:54.437 --> 00:11:02.303]  So let's just hope that none of these terrorists are on board one of these DHS buses bound for California.
[00:11:02.343 --> 00:11:05.005]  I mean, it looks pretty risky if you ask me.
[00:11:05.345 --> 00:11:12.851]  And if you think I'm being paranoid, you should listen to what the Texas Border Patrol volunteers have to say about all this.
[00:11:12.911 --> 00:11:15.834]  John Bowne caught up with them not too long ago and interviewed them.
[00:11:16.334 --> 00:11:18.436]  They are saying that what they've encountered
[00:11:19.136 --> 00:11:26.079]  The 80% of the illegal immigrants that they've encountered are what they call OTMs, other than Mexican.
[00:11:26.439 --> 00:11:32.903]  And these guys are coming in from places like Somalia, Pakistan, Afghanistan, Iran, and even Syria.
[00:11:33.563 --> 00:11:36.844]  And they've got some amazing stories to tell.
[00:11:36.884 --> 00:11:40.666]  These Border Patrol volunteers have some amazing stories to tell.
[00:11:41.166 --> 00:11:44.168]  They're finding things like Muslim prayer rugs.
[00:11:45.618 --> 00:11:52.945]  Arabic to English translation books and even Iranian cash right there on the U.S.-Mexico border.
[00:11:54.086 --> 00:12:04.655]  Prior to last night, it was running about 73% of the people apprehended in the Rio Grande Valley are OTMs, other than Mexican.
[00:12:04.675 --> 00:12:09.740]  A lot of Central Americans, but really from all over the world.
[00:12:10.875 --> 00:12:14.977]  And we were informed last night that that number has escalated to 80%.
[00:12:16.398 --> 00:12:19.980]  So and this is this is a fact.
[00:12:20.020 --> 00:12:22.001]  So most of the people that we encounter here.
[00:12:22.905 --> 00:12:26.668]  A larger percentage of them are people from other countries other than Mexico.
[00:12:26.729 --> 00:12:29.731]  And we're not told about the special interest aliens.
[00:12:30.352 --> 00:12:32.734]  We have had Somalians here.
[00:12:33.114 --> 00:12:39.700]  Once they got on that special alien list, they won't tell us that anymore.
[00:12:39.780 --> 00:12:48.207]  But there have been Somalians, India, Sri Lanka, Nepal, Chinese, you name it, we've had it here.
[00:12:48.768 --> 00:12:49.348]  We've also
[00:12:50.826 --> 00:13:03.909]  Found evidence that people from these special interest countries in particular Pakistan and Afghanistan Iran Are coming through our property During one of our Texas border volunteer operations last year.
[00:13:04.369 --> 00:13:15.012]  We had a group of ten We spotted we followed them informed the Border Patrol where they were going to come out on the highway Border Patrol were not able to respond fast enough.
[00:13:15.052 --> 00:13:16.652]  They got they climbed the fence and
[00:13:17.583 --> 00:13:22.149]  And loaded up and left and were not caught.
[00:13:23.090 --> 00:13:27.795]  But as one of them was climbing over the fence, he dropped a package.
[00:13:29.197 --> 00:13:32.321]  And that package was an Urdu dictionary.
[00:13:32.421 --> 00:13:36.666]  Urdu is a language spoken in Pakistan and Afghanistan.
[00:13:37.518 --> 00:13:45.703]  And in that translation book, Urdu and English, there were a lot of phrases circled and outlined.
[00:13:46.323 --> 00:13:47.464]  Do you speak Spanish?
[00:13:48.145 --> 00:13:49.085]  Do you speak English?
[00:13:49.745 --> 00:13:52.687]  So it's easier for them to slip through this private property.
[00:13:53.288 --> 00:13:54.588]  And that's just one example.
[00:13:54.829 --> 00:14:00.952]  And more recently, within the past two weeks, some Iranian money was found in a bailout vehicle.
[00:14:01.493 --> 00:14:03.514]  So we know they're coming in here.
[00:14:08.759 --> 00:14:10.162]  Okay.
[00:14:12.662 --> 00:14:16.445]  City of Austin tap water versus filtered City of Austin tap water.
[00:14:16.866 --> 00:14:18.067]  I taste dirt in it.
[00:14:18.127 --> 00:14:19.268]  God knows what's in this.
[00:14:19.388 --> 00:14:20.369]  This has an aftertaste.
[00:14:20.409 --> 00:14:22.010]  Tastes like Austin water?
[00:14:22.270 --> 00:14:23.111]  Yeah, it does.
[00:14:23.171 --> 00:14:27.335]  These people just sampled City of Austin tap water straight from the faucet.
[00:14:27.575 --> 00:14:33.700]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:14:33.820 --> 00:14:34.641]  High quality H2O.
[00:14:34.661 --> 00:14:36.202]  That one is better.
[00:14:36.282 --> 00:14:37.263]  Tastes like nothing.
[00:14:37.543 --> 00:14:38.944]  Yep, I know what good water tastes like.
[00:14:39.005 --> 00:14:39.505]  It's good water.
[00:14:39.605 --> 00:14:48.153]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:14:48.554 --> 00:14:56.061]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:14:56.341 --> 00:14:58.864]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:14:59.645 --> 00:15:01.787]  It has that processed flavor to it.
[00:15:02.087 --> 00:15:11.657]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:15:11.677 --> 00:15:13.419]  Okay, this is very tasty.
[00:15:13.499 --> 00:15:14.200]  It's good water.
[00:15:14.875 --> 00:15:15.295]  Refreshing.
[00:15:15.676 --> 00:15:16.096]  It's good!
[00:15:16.636 --> 00:15:18.978]  Go to InfoWarsStore.com today.
[00:15:19.379 --> 00:15:23.222]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:15:23.722 --> 00:15:27.025]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:15:32.324 --> 00:15:33.966]  The Knowledge of the Ancients.
[00:15:34.306 --> 00:15:40.713]  Tried and true, trusted herbs and extracts fused with the latest nutraceutical science.
[00:15:41.053 --> 00:15:44.457]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:15:44.677 --> 00:15:49.362]  Crafted with over 14 key ancient herbs and extracts to supercharge
[00:15:49.462 --> 00:15:50.042]  We're good to go!
[00:16:17.748 --> 00:16:20.652]  With exciting new advances in nutraceutical science.
[00:16:20.952 --> 00:16:24.437]  For a limited time, get 25% off on this introductory offer.
[00:16:24.557 --> 00:16:27.120]  Visit AncientDefense.com or call 888-253-3139.
[00:16:27.140 --> 00:16:27.621]  AncientDefense.com
[00:16:36.096 --> 00:16:42.761]  On May 7th, the lawsuit ACLU v. James Clapper, the Director of National Intelligence, was decided.
[00:16:43.042 --> 00:16:53.290]  A three-judge panel for the Second Circuit held that the telephone metadata program exceeds the scope of what Congress has authorized and therefore violates Section 215 of the Patriot Act.
[00:16:53.710 --> 00:17:01.296]  Does the NSA collect any type of data at all on millions or hundreds of millions of Americans?
[00:17:02.697 --> 00:17:03.097]  No, sir.
[00:17:04.598 --> 00:17:05.079]  It does not?
[00:17:07.051 --> 00:17:07.872]  Not wittingly.
[00:17:09.253 --> 00:17:15.818]  There are cases where they could inadvertently, perhaps, collect, but not wittingly.
[00:17:16.158 --> 00:17:25.966]  James Clapper's attorney, Robert Litt, claimed that he wasn't lying when he wrongly told Congress in 2013 that the government does not wittingly collect information about millions of Americans.
[00:17:26.226 --> 00:17:27.487]  He just forgot.
[00:17:28.067 --> 00:17:30.128]  This was an untruth or a falsehood.
[00:17:30.549 --> 00:17:33.811]  This was just a mistake on his part, Robert Litt said.
[00:17:34.091 --> 00:17:35.532]  We all make mistakes.
[00:17:36.072 --> 00:17:40.415]  The ruling sends the case back to the District Court for further proceedings.
[00:17:40.675 --> 00:17:46.319]  If past practice is any lesson, Congress will wait until the spying program is about to expire.
[00:17:46.832 --> 00:17:52.277]  And then in a panic, they frighten the American people into accepting more intrusions on their privacy.
[00:17:52.577 --> 00:18:00.625]  Senate Majority Leader Mitch McConnell has already put forth a new bill as a stopgap measure to allow time for a forward debate on the issue.
[00:18:00.905 --> 00:18:01.726]  His stopgap?
[00:18:02.366 --> 00:18:07.231]  A five-year reauthorization with no changes to the current program.
[00:18:07.814 --> 00:18:14.258]  Section 215 of the Conspicuously Subversive Patriot Act, commonly referred to as the Library Records Provision.
[00:18:15.299 --> 00:18:27.047]  215 allows the Foreign Intelligence Surveillance Act, as applied by the Director of the FBI or an official designated by the Director, access to tangible things deemed under investigation.
[00:18:27.367 --> 00:18:39.510]  This investigation must be conducted in accordance under the guidelines laid out in Executive Order 12333 and must not be carried out on citizens whose activities are protected by the First Amendment.
[00:18:39.730 --> 00:18:42.530]  All orders must be granted by a FISA court judge.
[00:18:42.810 --> 00:18:50.532]  This breach of trust by the federal government was exposed by whistleblowers and undermined by the intelligence community on a massive scale.
[00:18:50.940 --> 00:18:59.768]  I made the statement about that the greatest threat to our constitutional form of government since the Civil War is what's happening now in terms of spying in the United States.
[00:19:00.848 --> 00:19:05.612]  And that's the domestic spying program, Stellar Wind, that they started in secret and have been running in secret.
[00:19:06.573 --> 00:19:08.755]  So they're violating the constitutional rights of everyone.
[00:19:09.816 --> 00:19:16.321]  First Amendment rights are violated because you have the right under the First Amendment to have a free association.
[00:19:17.342 --> 00:19:20.865]  It doesn't say you have the right to free association as long as the government knows about it.
[00:19:21.025 --> 00:19:22.827]  That's a direct violation of that one.
[00:19:23.247 --> 00:19:31.095]  Meanwhile, the mouthpieces of the American counter-terror movement project the PSYOP needed for the unconstitutional legislation.
[00:19:31.415 --> 00:19:35.258]  Expect to see more blatant extortion thrown at the feet of the American people.
[00:19:35.559 --> 00:19:40.283]  Threats like these will increase as the scrutiny of unconstitutional surveillance grows.
[00:19:40.797 --> 00:19:41.478]  Is the U.S.
[00:19:41.498 --> 00:19:43.900]  the new front line in the fight against ISIS?
[00:19:44.180 --> 00:19:49.444]  Well, we're certainly vulnerable, and this is all part of ISIS's strategy of conveying a winner's message.
[00:19:49.745 --> 00:20:05.898]  The motive is, let them attack, have the mainstream media never point out that our own government's funded them, created them, protected them, and allow them to attack, and then, bet your bottom dollar, we're going to be attacked when more attacks happen, Paul, for pointing out that our government allowed it to happen, bare minimum.
[00:20:06.018 --> 00:20:06.558]  Here's a tweet.
[00:20:06.898 --> 00:20:08.899]  Americans take pride in carrying handguns.
[00:20:08.919 --> 00:20:14.362]  What's your little gun gonna do when an IED explodes, spraying shrapnel faster than sound?
[00:20:14.642 --> 00:20:17.944]  So they're now demonizing the Second Amendment.
[00:20:18.124 --> 00:20:19.865]  They're total cowards.
[00:20:20.185 --> 00:20:20.605]  Exactly.
[00:20:20.685 --> 00:20:23.287]  Our government's gonna say, roll over, give your rights up, and we're gonna get attacked.
[00:20:23.627 --> 00:20:25.408]  When we get attacked by their ISIS slobs.
[00:20:26.068 --> 00:20:28.290]  We're going to hold our traitorous government accountable.
[00:20:28.530 --> 00:20:31.593]  We're putting the narrative out now, and we've been doing it for four years.
[00:20:31.853 --> 00:20:36.837]  So when your jihad force, globalists, hits America and Europe, you're going to get the blame.
[00:20:37.118 --> 00:20:38.278]  You hear that, Obama?
[00:20:38.539 --> 00:20:39.860]  You hear that, Henry Kissinger?
[00:20:40.080 --> 00:20:41.301]  You hear that, all of you?
[00:20:41.621 --> 00:20:44.504]  Northcom, Southcom, you're going to get the blame!
[00:20:44.955 --> 00:21:02.865]  Intelligence Community, please explain how a Subway restaurant worker has her Twitter and Facebook accounts immediately shut down after supporting the heinous murder of two police officers in Mississippi, but ISIS member accounts are allowed to stay online to threaten the global populace at will.
[00:21:03.225 --> 00:21:05.467]  John Bowne, InfoWars.com
[00:21:12.659 --> 00:21:19.822]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:21:19.902 --> 00:21:22.103]  But it's not just the air outside that's toxic.
[00:21:22.283 --> 00:21:27.485]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:21:27.645 --> 00:21:32.727]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:21:32.887 --> 00:21:35.989]  There are more than 42 million smokers in the United States.
[00:21:36.269 --> 00:21:40.191]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:21:40.391 --> 00:21:44.714]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:21:44.794 --> 00:21:54.939]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:21:55.139 --> 00:21:57.701]  Made with organic and wild cultivated herbs,
[00:21:57.921 --> 00:22:02.242]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:22:19.926 --> 00:22:22.068]  But it's not just the air outside that's toxic.
[00:22:22.308 --> 00:22:27.492]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:22:27.652 --> 00:22:32.776]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:22:32.896 --> 00:22:35.998]  There are more than 42 million smokers in the United States.
[00:22:36.278 --> 00:22:40.202]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:22:40.423 --> 00:22:44.727]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:22:44.807 --> 00:22:54.958]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:22:55.178 --> 00:22:57.721]  Made with organic and wild cultivated herbs,
[00:22:58.782 --> 00:23:06.068]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:23:06.248 --> 00:23:10.231]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:23:17.023 --> 00:23:31.655]  Late last month, world-renowned physicist Stephen Hawking appeared before the Sydney Opera House via hologram from his office back in the University of Cambridge in Britain and basically told the audience there that the human race has about a thousand years left.
[00:23:32.597 --> 00:23:33.878]  In fact, here's his actual quotes.
[00:23:34.899 --> 00:23:38.321]  He said, we must continue to go into space for the future of humanity.
[00:23:38.881 --> 00:23:43.424]  I don't think we will survive another thousand years without escaping beyond our fragile planet.
[00:23:44.085 --> 00:23:50.869]  And he was trying to appeal to people to get more into science and to look at these other problems that will occur when we try to go off world.
[00:23:50.949 --> 00:23:52.190]  Let's start thinking about them now.
[00:23:52.690 --> 00:23:55.472]  So when it's time to go off world, we can do it.
[00:23:55.972 --> 00:23:59.555]  We have a rather ambivalent attitude to science at present.
[00:24:00.356 --> 00:24:07.419]  We have come to expect a steady increase in the standard of living that science and technology have brought.
[00:24:07.939 --> 00:24:14.242]  But people distrust science because they don't understand it or feel they can control it.
[00:24:15.562 --> 00:24:17.023]  Well, Alex Jones had a rebuttal.
[00:24:17.143 --> 00:24:22.485]  He came back with a video titled, The Ultimate Threat to Humanity is Looking at Us in the Mirror.
[00:24:22.905 --> 00:24:26.727]  And he put this out the day after Hawking made his 1,000 year announcement.
[00:24:27.700 --> 00:24:29.584]  And Alex was a lot more pessimistic.
[00:24:29.624 --> 00:24:32.029]  He says, we don't have a thousand years if we don't get this right.
[00:24:32.069 --> 00:24:32.851]  We're going to have about 50.
[00:24:34.133 --> 00:24:39.335]  In fact, here's a little bit from Alex's piece, and I'm actually going to put the entire link down here at the bottom so you can go watch it.
[00:24:39.395 --> 00:24:40.055]  It's a great piece.
[00:24:40.115 --> 00:24:45.957]  It's one of those awesome crossroad pieces that Alex does, you know, kind of an open letter to humanity.
[00:24:45.997 --> 00:24:46.538]  So here it is.
[00:24:47.358 --> 00:24:50.379]  The safest thing to do is to launch space colonies.
[00:24:50.699 --> 00:24:53.160]  The safest thing to do is colonize the moon and Mars.
[00:24:53.460 --> 00:25:00.443]  The safest thing to do is to create diversity of human ecosystems and terraform nearby planets.
[00:25:01.323 --> 00:25:08.067]  Plus, that is the classic human activity, is exploration, is discovery.
[00:25:09.208 --> 00:25:10.669]  We are at an embryonic phase.
[00:25:11.489 --> 00:25:15.151]  I hope we don't abort our species before we actually get out of the womb.
[00:25:15.752 --> 00:25:29.100]  We should love our mother, we should take care of the earth, but we should realize that we must transcend the technocracy that is attempting to play God if we're going to make it to the next level.
[00:25:31.195 --> 00:25:34.017]  Stephen Hawking's wanted to be safe when he said a thousand years.
[00:25:34.618 --> 00:25:38.681]  I'll guarantee you if he was probed deeper, he would agree it's more like 50.
[00:25:39.922 --> 00:25:49.409]  Well, apparently Stephen Hawking is a fan of Alex Jones because he just came out at the Zeitgeist 2015 conference in London and had this to say from Daily Mail.
[00:25:49.749 --> 00:25:52.271]  Our robot overlords will take over in a hundred years.
[00:25:52.631 --> 00:25:55.774]  Stephen Hawking warns computers could control humans within a century.
