[00:00:00.285 --> 00:00:02.668]  Waging war on corruption.
[00:06:00.762 --> 00:06:02.904]  This is going to be an incredibly jam-packed
[00:06:18.886 --> 00:06:29.954]  Next two hours, you've already heard the first hour of the worldwide broadcast, going out on over 115 AM and FM affiliates, global shortwave, WWCR and XM, channel 166.
[00:06:29.954 --> 00:06:34.437]  So that's what's being broadcast and transmitted.
[00:06:34.437 --> 00:06:43.544]  Streaming, you can listen at InfoWars.com and PrisonPlanet.com on this Thursday, August 16th, 2012 edition.
[00:06:43.544 --> 00:06:46.886]  There are thousands of articles.
[00:06:46.886 --> 00:06:47.607]  Thousands.
[00:06:49.349 --> 00:06:51.695]  NBC News.
[00:06:51.695 --> 00:06:52.737]  You name it.
[00:06:52.737 --> 00:06:56.405]  Megadeath's Dave Mustaine says Obama is behind deadly shootings.
[00:06:57.580 --> 00:07:03.204]  And my name's been brought into this because he talked about the fact that he thinks the president's a criminal and a liar a few weeks ago on the show.
[00:07:03.204 --> 00:07:06.366]  I just interviewed Dave Mustaine.
[00:07:06.366 --> 00:07:10.249]  That's why we aired a few of our special reports the last 15 minutes.
[00:07:10.249 --> 00:07:15.072]  I just went over to the TV side and did the interview with Dave.
[00:07:15.072 --> 00:07:16.673]  And it's a video interview.
[00:07:16.673 --> 00:07:17.314]  He's on the phone.
[00:07:17.314 --> 00:07:18.054]  It's video.
[00:07:18.054 --> 00:07:19.275]  We're transferring it over.
[00:07:19.275 --> 00:07:20.476]  It's about five minutes long.
[00:07:21.624 --> 00:07:43.751]  We will air it here on the radio, probably right before we go to movie star and TV star and researcher Richard Belzer, who has written dead wrong, straight facts on the country's most controversial cover-ups about government shooting people and staging it and blaming Patsy's.
[00:07:43.751 --> 00:07:44.351]  Isn't that funny?
[00:07:44.351 --> 00:07:45.991]  We had this guest set up two weeks ago.
[00:07:45.991 --> 00:07:47.632]  Jesse Ventura wrote the foreword.
[00:07:47.632 --> 00:07:48.152]  Here's the deal.
[00:07:48.954 --> 00:07:54.598]  Operation Northwoods calls for shooting people in movie theaters and on the streets and blaming political enemies.
[00:07:54.598 --> 00:07:59.601]  Operation Gladio, hundreds of bombings and shootings in Europe carried out by NATO, partially declassified.
[00:07:59.601 --> 00:08:11.989]  The Italian government completely declassified it, blowing up school buses, shooting people, bombing theaters, shooting up theaters, shooting up churches, shooting up police stations to blame their political enemies, whether they be left or right wing.
[00:08:11.989 --> 00:08:18.294]  If the groups weren't controlled by the globalists, didn't want the bankers to take over like they've done now, you get a bombing or a shooting.
[00:08:19.214 --> 00:08:24.497]  Dave Mustaine has come out and said, hey, if they stage Fast and Furious, they'd stage this.
[00:08:24.497 --> 00:08:25.618]  We got to look at it.
[00:08:25.618 --> 00:08:28.880]  He said at a concert overseas.
[00:08:28.880 --> 00:08:33.723]  And we've been talking on the phone lately about this, you know, the Sikhs president saying he saw multiple
[00:08:34.973 --> 00:08:37.874]  People casing it, witnesses all saying four shooters.
[00:08:37.874 --> 00:08:39.475]  That's what was reported.
[00:08:39.475 --> 00:08:40.496]  We need to look at this.
[00:08:40.496 --> 00:08:41.936]  We'd be idiots if we didn't.
[00:08:41.936 --> 00:08:44.177]  It's time to stop trusting the system.
[00:08:44.177 --> 00:08:45.938]  Now I'll tell you, this is breaking.
[00:08:45.938 --> 00:08:48.939]  Just like with the Dixie Chick saying they didn't agree with the war.
[00:08:48.939 --> 00:08:50.940]  They're trying to cancel his tours.
[00:08:50.940 --> 00:08:53.481]  They're trying to persecute Dave Mustaine right now.
[00:08:53.481 --> 00:08:56.703]  Like Chick-fil-A, even if you don't agree with what Chick-fil-A did,
[00:08:57.664 --> 00:09:01.214]  You've got to support the First Amendment with these bullies.
[00:09:01.214 --> 00:09:03.501]  Guy went in and shot up the Family Research Group.
[00:09:05.694 --> 00:09:12.176]  The Family Research Council yesterday with a bunch of Chick-fil-A stuff saying he was mad at him.
[00:09:12.176 --> 00:09:13.596]  Okay, these are terrorists.
[00:09:13.596 --> 00:09:16.057]  You've got to support the First Amendment.
[00:09:16.057 --> 00:09:20.499]  And we will have that exclusive Dave Mustaine statement coming up.
[00:09:20.499 --> 00:09:25.480]  Quite frankly, he said stuff after the Batman shooting interview we taped after the show one day.
[00:09:25.480 --> 00:09:30.842]  I didn't even air it because I didn't want this big controversy, even though I knew in the end he'd come out smelling like a rose.
[00:09:30.842 --> 00:09:34.423]  I just don't like my friends having this stuff happen to them on my show.
[00:09:35.239 --> 00:09:36.680]  That's happened a lot of times.
[00:09:36.680 --> 00:09:38.942]  But they're going to come after him, folks.
[00:09:38.942 --> 00:09:39.783]  They're going to come after him.
[00:09:39.783 --> 00:09:43.026]  They didn't go after Larry Pratt because he's a Fox News contributor.
[00:09:43.026 --> 00:09:45.147]  That doesn't fit into their whole game plan.
[00:09:45.147 --> 00:09:46.869]  They think he's a good target.
[00:09:46.869 --> 00:09:54.915]  And now we're going to talk about the economy, the accelerating world events with the premier trends forecaster joining us via video Skype right now.
[00:09:54.915 --> 00:09:58.378]  He is Gerald Solente for the Balance of the Hour.
[00:09:58.378 --> 00:10:00.040]  And there's so much I want to get into.
[00:10:00.620 --> 00:10:03.563]  I mean, there is so much that I want to break down.
[00:10:03.563 --> 00:10:06.386]  They're about to dump Biden right now.
[00:10:06.386 --> 00:10:07.548]  That's the writing on the wall.
[00:10:07.548 --> 00:10:09.710]  We'll get his take on that.
[00:10:09.710 --> 00:10:12.353]  We have got just amazing stuff.
[00:10:12.353 --> 00:10:17.098]  Federal courts ruling that cell phone tracking is legal, just throwing out the Fourth Amendment.
[00:10:17.098 --> 00:10:22.263]  You've been called a pessimist porn dealer, Gerald Salente of the Trends Journal.
[00:10:22.924 --> 00:10:25.926]  For predicting, with precision, everything that's happening.
[00:10:25.926 --> 00:10:36.415]  The wars, the Tea Party years before it came, the attacks on small businesses, the rebellion, the meltdown of derivatives, that we were really in a depression and never left the recession.
[00:10:36.415 --> 00:10:37.515]  All of that confirmed.
[00:10:37.515 --> 00:10:40.478]  They're saying, get the banks ready for collapse.
[00:10:40.478 --> 00:10:42.619]  You know, the elites are all buying gold up.
[00:10:42.619 --> 00:10:43.620]  That was in the news.
[00:10:43.620 --> 00:10:45.021]  Soros, the rest of them.
[00:10:45.021 --> 00:10:46.743]  Literally everything you've said
[00:10:47.483 --> 00:10:53.345]  But you don't get praised by the corporate prostitutes, you invented that word, for telling the truth.
[00:10:53.345 --> 00:10:56.846]  You get even more demonized as it all unfolds.
[00:10:56.846 --> 00:10:59.066]  So you've told us what's coming.
[00:10:59.066 --> 00:11:03.928]  Tell us, and it's come true, tell us what's coming now, Gerald Solente.
[00:11:04.648 --> 00:11:13.178]  What's coming now, unfortunately, looks like our worst scenario forecast that we've made recently.
[00:11:13.178 --> 00:11:16.902]  And that's the first great war of the 21st century.
[00:11:16.902 --> 00:11:19.865]  And people refuse to put the pieces together.
[00:11:20.586 --> 00:11:23.648]  Whether it's what's going on in Syria is very clear.
[00:11:23.648 --> 00:11:28.933]  This is a move to limit the power of Iran and Hezbollah.
[00:11:28.933 --> 00:11:35.017]  You know, people forget that Israel lost against Lebanon in that last war.
[00:11:35.017 --> 00:11:40.041]  And one of the reasons why was they were getting armaments from Iran and Syria.
[00:11:40.041 --> 00:11:42.904]  The other issue, of course, is when you move beyond that,
[00:11:43.484 --> 00:11:54.416]  There's a revolution going on in Yemen, and they're very concerned because Yemen backs up to Saudi Arabia, which, as everyone knows, is the greatest oil producer on the planet.
[00:11:54.416 --> 00:12:03.385]  And the people there are very unhappy, and I know that this may sound contrary to all those fairy tales that we're all taught as little boys and girls.
[00:12:03.385 --> 00:12:04.766]  They don't like the king!
[00:12:05.765 --> 00:12:06.426]  The king.
[00:12:06.426 --> 00:12:09.348]  How about calling him a dictator?
[00:12:09.348 --> 00:12:10.629]  Oh no, he's a king.
[00:12:10.629 --> 00:12:13.972]  Hey ladies, you want a free Afghanistan, right?
[00:12:13.972 --> 00:12:15.893]  I hear all that all the time.
[00:12:15.893 --> 00:12:19.736]  You can't drive a car in the kingdom.
[00:12:19.736 --> 00:12:22.739]  So you have a revolution going on there that's spilling over.
[00:12:22.739 --> 00:12:26.101]  Bahrain is ready to go up in flames.
[00:12:26.101 --> 00:12:27.662]  Greece is cooked.
[00:12:27.662 --> 00:12:29.504]  You have an unemployment rate of over
[00:12:31.706 --> 00:12:36.889]  25% just officially, and then youth unemployment over 50%.
[00:12:36.889 --> 00:12:38.770]  You see what's going on in Spain.
[00:12:38.770 --> 00:12:45.455]  They don't report the millions of indignados that are taking to the streets.
[00:12:45.455 --> 00:12:47.776]  It's turned back.
[00:12:47.776 --> 00:12:50.078]  You know how I talk about Alex that
[00:12:50.538 --> 00:13:10.323]  The timelines are parallels to the crash of 29, the Great Depression, the currency wars, trade wars, world war, the panic of 08, the Great Depression slash Great Recession, currency wars are going on, the trade wars and world wars, Spain, to just play back into that,
[00:13:10.783 --> 00:13:15.229]  It's a replay almost of the 1930s.
[00:13:15.229 --> 00:13:18.474]  Just the names and the situations have changed.
[00:13:18.474 --> 00:13:24.522]  The people are in Franco-era depression levels.
[00:13:24.522 --> 00:13:27.986]  Oh, and then over there in France, yeah.
[00:13:28.427 --> 00:13:31.069]  They just got a new president over there.
[00:13:31.069 --> 00:13:44.797]  And you read the language in the toilet paper of record, the New York Times, the self-proclaimed paper of record, they have a little story in there about the riots going on in France.
[00:13:45.837 --> 00:13:47.397]  And do you know who's rioting?
[00:13:47.397 --> 00:13:57.320]  Hey, those people from when they used to, remember those French used to take over Algeria, Morocco, and then all those people came over to France?
[00:13:57.320 --> 00:13:58.181]  Yeah, them!
[00:13:58.181 --> 00:14:00.261]  And you know who them is?
[00:14:00.261 --> 00:14:06.503]  Them are the 50% of the youth unemployment demographic.
[00:14:07.083 --> 00:14:09.185]  It's unemployment worldwide.
[00:14:09.185 --> 00:14:10.806]  You know my saying.
[00:14:10.806 --> 00:14:14.348]  When people lose everything and have nothing left to lose, they lose it.
[00:14:14.348 --> 00:14:16.470]  They're losing it around the world.
[00:14:16.470 --> 00:14:18.031]  The war has begun.
[00:14:18.031 --> 00:14:25.016]  I read your website and I see what you're posting on there about the hollow point bullets.
[00:14:25.016 --> 00:14:28.098]  We all know about the National Defense Authorization Act.
[00:14:28.718 --> 00:14:45.371]  About all the armaments going into our military police because now they've both become one with the National Defense Authorization Act and the repeal of the 1878 Posse Comitatus Act that allows the military to take over.
[00:14:47.452 --> 00:14:48.653]  Police duties.
[00:14:48.653 --> 00:14:50.995]  So yes, the whole thing is collapsing.
[00:14:50.995 --> 00:14:54.358]  And now, of course, we gotta run.
[00:14:54.358 --> 00:14:56.099]  Gotta go after Iran.
[00:14:56.099 --> 00:14:57.780]  And what are the reports out?
[00:14:57.780 --> 00:14:59.822]  I'm not making this up.
[00:14:59.822 --> 00:15:01.924]  This is coming out of Israel.
[00:15:01.924 --> 00:15:05.106]  They're preparing the people for a 30-day war?
[00:15:05.106 --> 00:15:07.908]  What psychopath came up with this idea?
[00:15:07.908 --> 00:15:08.609]  30 days?
[00:15:08.609 --> 00:15:10.530]  Oh, you could put a timeline on it, eh?
[00:15:11.391 --> 00:15:13.333]  They're nuts!
[00:15:13.333 --> 00:15:16.417]  They're out of their minds and they're taking the people to war.
[00:15:16.417 --> 00:15:20.242]  In the meantime, let's go look at some economic data.
[00:15:20.242 --> 00:15:21.003]  Oh, China.
[00:15:21.003 --> 00:15:24.647]  You know what China's export numbers were last month?
[00:15:24.647 --> 00:15:27.030]  How about 1% growth?
[00:15:27.030 --> 00:15:28.171]  Virtually nothing.
[00:15:29.815 --> 00:15:32.817]  Their imports were only 4%.
[00:15:32.817 --> 00:15:39.843]  You look at Brazil, they just announced a $66 billion stimulus program.
[00:15:39.843 --> 00:15:41.845]  The Real is crashing.
[00:15:41.845 --> 00:15:45.168]  The Indian Rupee is in the toilet.
[00:15:45.168 --> 00:15:48.330]  And they're trying to stop people from buying gold.
[00:15:48.330 --> 00:15:53.755]  Oh, and you mentioned that Soros and Paulson are buying up tons of gold.
[00:15:53.755 --> 00:15:55.836]  Oh, but they're brilliant.
[00:15:55.836 --> 00:15:57.438]  When Salenti says it,
[00:15:57.998 --> 00:15:59.704]  Oh, he's a gluten tumor.
[00:15:59.704 --> 00:16:01.329]  Oh, you can't eat gold.
[00:16:01.329 --> 00:16:02.493]  Oh, you can't eat gold?
[00:16:02.493 --> 00:16:03.677]  How about shoving this?
[00:16:03.677 --> 00:16:04.801]  Oh no, I have to be clean.
[00:16:05.865 --> 00:16:11.369]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:16:11.369 --> 00:16:13.771]  Start purifying your water with ProPure.
[00:16:13.771 --> 00:16:22.878]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at InfoWars.com.
[00:16:22.878 --> 00:16:26.321]  Its filters are silver impregnated to prevent bacterial growth.
[00:16:26.321 --> 00:16:28.002]  There's no priming required.
[00:16:28.002 --> 00:16:30.283]  It's NSF 42 certified.
[00:16:30.283 --> 00:16:32.785]  Optional fluoride filters can reduce fluoride up to 95%.
[00:16:33.846 --> 00:16:35.367]  Easy to set up and use.
[00:16:35.367 --> 00:16:36.788]  Doesn't require electricity.
[00:16:36.788 --> 00:16:39.950]  Purify water from lakes, streams, ponds, and wells.
[00:16:39.950 --> 00:16:43.332]  This filter system leaves in beneficial minerals, which is key.
[00:16:43.332 --> 00:16:47.474]  Save money by not buying bottled water, and avoid BPA that leaches from the plastic.
[00:16:47.474 --> 00:16:50.216]  ProPure is the best gravity-fed filter out there.
[00:16:50.216 --> 00:16:51.797]  It's what my family uses.
[00:16:51.797 --> 00:16:55.099]  Infowars.com already has the lowest price on ProPure.
[00:16:55.099 --> 00:17:00.362]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:17:00.922 --> 00:17:05.624]  You can also call to order 888-253-3139.
[00:17:05.624 --> 00:17:08.645]  Alex Jones here with a message to fellow freedom lovers.
[00:17:08.645 --> 00:17:13.667]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:17:13.667 --> 00:17:20.830]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:17:20.970 --> 00:17:26.616]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:17:26.616 --> 00:17:30.640]  These are items that I did research on, that I personally use.
[00:17:30.640 --> 00:17:35.365]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:17:35.365 --> 00:17:40.330]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:17:40.350 --> 00:17:41.331]  We're good to go.
[00:18:07.603 --> 00:18:15.708]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:18:15.708 --> 00:18:19.791]  Alex and his staff have used these pure soap products for years.
[00:18:19.791 --> 00:18:27.095]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:18:27.095 --> 00:18:29.897]  See them on the web at 5starsoap.com.
[00:18:30.117 --> 00:18:34.941]  Or call 800-340-7091 for a free catalog.
[00:18:34.941 --> 00:18:40.886]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:18:40.886 --> 00:18:46.311]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:18:46.311 --> 00:18:48.293]  This is an amazing deal.
[00:18:48.293 --> 00:18:53.517]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:18:53.517 --> 00:18:56.660]  See them on the web at 5starsoap.com or call
[00:18:56.800 --> 00:19:05.285]  800-340-7091 for a free catalog.
[00:19:05.285 --> 00:19:06.585]  Hi, this is Alex Jones.
[00:19:06.585 --> 00:19:12.168]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:19:12.168 --> 00:19:17.191]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:19:17.191 --> 00:19:22.214]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:19:22.754 --> 00:19:27.975]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:19:27.975 --> 00:19:35.097]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[00:19:35.097 --> 00:19:36.217]  And here's the best part.
[00:19:36.217 --> 00:19:42.559]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[00:19:42.899 --> 00:19:46.080]  So visit them today at survivalseedbank.com.
[00:19:46.080 --> 00:19:48.301]  That's survivalseedbank.com.
[00:19:48.301 --> 00:19:49.182]  Or give them a call at 877-327-0365.
[00:19:49.182 --> 00:19:49.442]  That's 877-327-0365.
[00:19:49.442 --> 00:19:52.883]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:19:52.883 --> 00:19:54.624]  This is Alex Jones for survivalseedbank.com.
[00:20:06.641 --> 00:20:10.231]  Coast to Coast, direct from Austin.
[00:20:10.231 --> 00:20:13.440]  You're listening to the Alex Jones Broadcasting Network.
[00:20:38.227 --> 00:20:42.889]  This sounds like a song about drones.
[00:20:42.889 --> 00:20:45.950]  Where they got 20,000 of them.
[00:20:45.950 --> 00:20:52.432]  Flying around bombing whole villages to kill one person.
[00:20:52.432 --> 00:20:55.973]  Oh, but people that do that wouldn't stage a mass shooting.
[00:21:04.986 --> 00:21:05.646]  You know why?
[00:21:05.646 --> 00:21:11.867]  Because they're so courageous.
[00:21:11.867 --> 00:21:14.268]  So courageous.
[00:21:14.268 --> 00:21:25.570]  We've got the exclusive Dave Mustaine clarification on Obama staging the mass shootings.
[00:21:25.570 --> 00:21:27.390]  We have the video, we have the audio.
[00:21:27.390 --> 00:21:30.751]  We'll air it after Gerald Cilente leaves us, either before
[00:21:32.205 --> 00:21:36.346]  Our next guest, author, TV host, movie star Richard Belzer joins us.
[00:21:36.346 --> 00:21:38.227]  Or after, I'm not sure.
[00:21:38.227 --> 00:21:42.028]  But this is like in thousands of newspapers right now, and we're gonna hit them and hit them hard.
[00:21:42.028 --> 00:21:50.010]  Now you can go to TrendsResearch.com and find the Trends Journal, or you can also go to TrendsJournal.com, takes you to the same place.
[00:21:50.010 --> 00:21:52.091]  Invaluable info!
[00:21:52.831 --> 00:21:53.993]  I must read.
[00:21:53.993 --> 00:21:55.535]  Check it out today.
[00:21:55.535 --> 00:21:56.896]  Again, Gerald Cilente joins us.
[00:21:56.896 --> 00:22:01.623]  I want to go through some of the economic news because, you know, we laugh and joke about this.
[00:22:01.623 --> 00:22:04.647]  He had a lot of money, six figures plus, stolen from him.
[00:22:04.647 --> 00:22:05.367]  We'll leave it at that.
[00:22:05.367 --> 00:22:06.709]  Gerald Cilente.
[00:22:06.709 --> 00:22:07.851]  But it wasn't stolen.
[00:22:07.851 --> 00:22:09.072]  It was tapped.
[00:22:10.314 --> 00:22:14.637]  First they say in the same article it disappeared but then it was tapped.
[00:22:14.637 --> 00:22:21.242]  It disappeared like into JP Morgan's pocket as he and Max Keiser said now back in October, November.
[00:22:21.242 --> 00:22:23.724]  And now it's confirmed JP Morgan in London got it.
[00:22:23.724 --> 00:22:27.928]  HSBC is in mainstream news running drugs just like
[00:22:28.408 --> 00:22:28.828]  I don't know.
[00:22:50.037 --> 00:22:51.259]  We said this months before.
[00:22:51.259 --> 00:22:51.739]  You said it.
[00:22:51.739 --> 00:22:52.120]  We said it.
[00:22:52.120 --> 00:22:53.262]  I mean, it's not like we're even that smart.
[00:22:53.262 --> 00:22:58.449]  We're just not total idiot chump suckers who love being taken for a ride every day.
[00:22:58.449 --> 00:23:01.193]  You know, I mean, you know, you raped me 10 or 15 times.
[00:23:01.193 --> 00:23:02.955]  I'm not going to trust you anymore.
[00:23:02.955 --> 00:23:05.439]  That's why we're extremists, pessimists, poor and bad people.
[00:23:06.239 --> 00:23:13.906]  We talked about Zuckerberg and Facebook and the fact that even mainline groups were saying it was overvalued by 10 times at least.
[00:23:13.906 --> 00:23:15.728]  Some estimates were 20 times.
[00:23:15.728 --> 00:23:17.309]  But it was 10, 15.
[00:23:17.309 --> 00:23:18.010]  They're in that area.
[00:23:18.010 --> 00:23:18.791]  It varied.
[00:23:18.791 --> 00:23:22.454]  And of course they were allowed to dump up front and then dump later.
[00:23:22.454 --> 00:23:24.536]  And they're dumping and it's totally illegal.
[00:23:24.536 --> 00:23:31.802]  But they sent Martha Stewart and they're trying to get the owner of the Mavericks who criticized Bush, who didn't engage in insider trading, clearly.
[00:23:32.443 --> 00:23:36.264]  They're going after them because, oh look, we get the bad men.
[00:23:36.264 --> 00:23:42.567]  There's the bad men, there's the bad woman, but not the real crooks that make Bernie Madoff and Ken Lay look honest.
[00:23:42.567 --> 00:23:52.891]  What do you say about Facebook here, Gerald Solente, and the fact that now the criminality is just parading around and the prostitutes, as you said, are saying the sky's the limit?
[00:23:53.391 --> 00:24:00.378]  I mean, I guess that's why judges think they can say no Fourth Amendment now, because the media will cover their evil wart-covered patoots.
[00:24:00.378 --> 00:24:01.879]  I mean, what is the end?
