[00:00:01.561 --> 00:00:02.763]  We're good to go.
[00:04:24.264 --> 00:04:26.567]  So you got Tucker Carlson defending me and you got Brett Baier.
[00:04:26.567 --> 00:04:34.356]  I don't know if his producer lied to him and told him that, but I was talking to my law firm this week and they said, we're going to send him a deal to just get it straight.
[00:04:34.356 --> 00:04:37.640]  But my God, my God, man.
[00:04:37.640 --> 00:04:39.042]  I mean, please.
[00:04:39.042 --> 00:04:40.344]  Good Lord.
[00:04:40.344 --> 00:04:42.386]  Holy Toledo, Brett Baier.
[00:04:42.386 --> 00:04:43.628]  I mean, talk about
[00:04:44.168 --> 00:04:45.930]  Brown nosing to George Soros.
[00:04:45.930 --> 00:04:47.893]  I mean, wow, you have hit a next level.
[00:04:47.893 --> 00:04:49.054]  So I'll play that later in the broadcast.
[00:04:49.054 --> 00:04:52.678]  For those watching on the internet, with a tape later, I'm going to go ahead and play it right now.
[00:04:52.678 --> 00:04:54.941]  Infowars.com, Newswars.com.
[00:04:54.941 --> 00:04:56.763]  Every show becomes our most important.
[00:04:56.763 --> 00:04:58.185]  This is the most important ever.
[00:04:58.185 --> 00:04:59.066]  Share the links everywhere.
[00:05:00.256 --> 00:05:04.380]  We all know that the outside toxins in the water is a serious health issue.
[00:05:04.380 --> 00:05:11.466]  InfoWars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[00:05:11.466 --> 00:05:16.270]  That's why we're bringing you something to provide clean water for your whole house with one system.
[00:05:16.270 --> 00:05:23.156]  The Pro-Pure Whole House Water Filtration System is an advanced, four-stage, compact filtration system
[00:05:23.596 --> 00:05:29.605]  That will provide water filtration for your entire home, removing 220 plus contaminants from your water.
[00:05:29.605 --> 00:05:38.739]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
[00:05:39.179 --> 00:05:46.644]  With its broad-spectrum contaminant reduction, you'll only need this one filter for clean and refreshing water all over your home.
[00:05:46.644 --> 00:05:59.413]  Head to infowarrestore.com and whether it's your first water filtration purchase or you're looking to replace your current rundown systems, it's time to go big and go home with the Pro-Pure Whole House Filtration System today.
[00:06:09.799 --> 00:06:15.789]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:46.115 --> 00:06:52.298]  Ladies and gentlemen, thank you so much for joining us on this 19th day of August 2018.
[00:06:52.298 --> 00:07:04.165]  It is a live Sunday edition, and we are the most demonized, most attacked, most lied about media transmission in the world.
[00:07:04.165 --> 00:07:05.425]  And I've looked it up.
[00:07:05.425 --> 00:07:11.929]  There's nothing else like it except DrudgeReport.com that has ten times the traffic we have, and thank God he does.
[00:07:11.929 --> 00:07:15.111]  Biggest news site, number two website in the world, period.
[00:07:16.420 --> 00:07:29.132]  And thank God for DrudgeReport.com, because if it wasn't for DrudgeReport.com that I visit even more than InfoWars.com, and that's the truth, we would not have been able to punch out with the truth to the President.
[00:07:29.132 --> 00:07:34.176]  Now, yes, I have a lot of ways to talk to the President that horrifies mainstream media.
[00:07:34.176 --> 00:07:35.438]  A lot of ways.
[00:07:35.438 --> 00:07:39.681]  I've gotten a lot of phone calls from national TV hosts.
[00:07:40.735 --> 00:07:51.658]  And national radio hosts, and top writers, and former government officials, and current government officials in the last few days.
[00:07:51.658 --> 00:08:04.502]  And they say, chin up, our son, because the Death Star is cleared to fire.
[00:08:04.502 --> 00:08:09.404]  Man, they took the bait like a big old dumbass fish.
[00:08:12.677 --> 00:08:20.082]  Now, that doesn't mean we don't have a big ol' whale on the line, and you got a tiger by the tail, but we're kind of a tiger ourselves.
[00:08:20.082 --> 00:08:22.303]  A little older, a little wiser.
[00:08:22.303 --> 00:08:29.387]  Not a young whippersnapper control freak, but something a little, little keener than what we're dealing with.
[00:08:29.387 --> 00:08:37.052]  We're the maker, it's the creation, but old Beelzebub's got a big ol' you-know-what for everybody.
[00:08:42.210 --> 00:08:44.371]  But this test is archetypal.
[00:08:44.371 --> 00:08:58.960]  So in the next segment, I am going to brief you, brief the President, brief the world, on what we're currently facing.
[00:08:58.960 --> 00:09:10.988]  Because Big Tech, run by the Democrats basically and the Chi-Coms, is so out of control, they circulated secret memos a month ago, they gave private speeches,
[00:09:12.622 --> 00:09:14.563]  to several hundred people a month ago.
[00:09:14.563 --> 00:09:17.144]  It all began to leak a few weeks ago.
[00:09:17.144 --> 00:09:29.408]  And I've had a lot of insiders go and check and follow the breadcrumbs and we know the exact plan they've got to overthrow the country and go ahead and execute that coup.
[00:09:29.408 --> 00:09:41.912]  But Senator Warner and Senator Murphy, because McCain now is getting ready to cross the river Styx, they are planning an illegal
[00:09:44.893 --> 00:09:51.418]  Media, financial, 25th Amendment, uprising, coup.
[00:09:51.418 --> 00:09:59.645]  So in the next segment, I'm going to break down how they're taking over the internet and how they're doing it, and why they want me shut down.
[00:09:59.645 --> 00:10:03.488]  Day late to dollar short.
[00:10:03.488 --> 00:10:06.130]  Do you think I care about being destroyed?
[00:10:06.130 --> 00:10:07.672]  No.
[00:10:07.672 --> 00:10:11.755]  Does a kamikaze coming into a deck of an aircraft carrier care politically?
[00:10:11.755 --> 00:10:12.676]  No.
[00:10:12.676 --> 00:10:14.117]  Does a torpedo even have a brain?
[00:10:15.706 --> 00:10:27.230]  So, the point is, is that my grandkids are going to be free scumbags.
[00:10:27.230 --> 00:10:29.811]  And I'm a beggar, better man than you.
[00:10:29.811 --> 00:10:33.412]  So you're going to bang heads, you're going to bang heads, brother.
[00:10:33.412 --> 00:10:35.753]  And I got you out there on the field, put that red cape out.
[00:10:35.753 --> 00:10:39.395]  You want to bang that head, whoo!
[00:10:39.395 --> 00:10:42.996]  Man, we got our Kroll crew in there throwing coal in that furnace.
[00:10:44.585 --> 00:10:48.766]  That train's going over 120 miles an hour, baby.
[00:10:48.766 --> 00:10:50.206]  And there's no way to get off the tracks.
[00:10:50.206 --> 00:10:52.386]  This is a one-way trip.
[00:10:52.386 --> 00:10:58.248]  An express elevator.
[00:10:58.248 --> 00:11:01.988]  Oh man, call me Ahab, baby.
[00:11:01.988 --> 00:11:09.730]  An old Moby Dick going down to the political bottom of the Davy Jones's locker, because that's my daddy's name.
[00:11:09.730 --> 00:11:11.230]  My daddy's the deep blue sea.
[00:11:13.817 --> 00:11:16.039]  Both literally and figuratively.
[00:11:16.039 --> 00:11:20.482]  So, let's get ready, because this is it.
[00:11:20.482 --> 00:11:24.105]  Toe-to-toe with the globalists, ladies and gentlemen.
[00:11:24.105 --> 00:11:34.072]  And then coming up, Tucker Carlson did a very good defense of the First Amendment, called out Republicans and others as cowards, laid out the exact groundwork of what's going on.
[00:11:34.072 --> 00:11:37.234]  Ain't it a shame he talks to the President?
[00:11:37.234 --> 00:11:40.337]  Ain't it a shame that he's got huevos between his legs?
[00:11:41.878 --> 00:11:46.123]  And we're going to get into so much more here today.
[00:11:46.123 --> 00:11:47.986]  But I'm going to brief how they're taking over the web.
[00:11:47.986 --> 00:11:50.068]  Because knowing's half the battle.
[00:11:50.068 --> 00:11:55.074]  And the other half is what they plan to do once that's been successful.
[00:11:55.074 --> 00:11:58.438]  And why we have nothing to lose but victory.
[00:11:59.338 --> 00:12:09.300]  And that's why it feels so good right now to be alive, so good to be sitting in this chair, so good to be putting my name, my treasure, everything on the table.
[00:12:09.300 --> 00:12:11.440]  Because I don't gamble in Vegas, baby.
[00:12:11.440 --> 00:12:13.201]  I gamble for the future of humanity.
[00:12:13.201 --> 00:12:16.401]  And when I go in, I go all in.
[00:12:16.401 --> 00:12:20.002]  I got a little secret for you.
[00:12:20.002 --> 00:12:23.623]  We've got all the cards in our little muds.
[00:12:23.623 --> 00:12:24.743]  Right there in our little puss.
[00:12:28.072 --> 00:12:34.615]  And if you'll all just play the cards you were dealt, you win, period.
[00:12:34.615 --> 00:12:40.117]  We join our ancestors in honor and in greatness.
[00:12:40.117 --> 00:12:51.902]  So, these Satanists and people that only think about the planet and their short lives are so angry because they don't know there's a whole nother thing waiting for them, and they're fools.
[00:12:51.902 --> 00:12:53.103]  But I have seen the glory.
[00:12:56.368 --> 00:13:01.091]  All right, that said, we're going to break it all down when we come back.
[00:13:01.091 --> 00:13:03.112]  Such a quickening.
[00:13:03.112 --> 00:13:04.513]  Such an incredible time to be alive.
[00:13:04.513 --> 00:13:05.274]  Such an amazing time.
[00:13:05.274 --> 00:13:12.498]  But because I never do this, I'm going to do this right now, and I'm going to just break it down for you.
[00:13:12.498 --> 00:13:25.206]  Just like our information is completely game-changing and has changed the world, thanks to Providence and you, who are the InfoWar, they believe cutting us off from many of our ways to reach you will keep you from coming to InfoWars.
[00:13:25.206 --> 00:13:25.927]  No, you've come.
[00:13:31.624 --> 00:13:40.109]  In fact, a much greater sum of people have come, times five at our average, ten times our previous peak during the election has taken place.
[00:13:40.109 --> 00:13:45.572]  The enemy thinks you have no memory, though, and you won't keep coming back to InfoWars.com, or you won't keep spreading it.
[00:13:45.572 --> 00:13:47.032]  But that's not where the issue is.
[00:13:47.032 --> 00:13:54.657]  I tend to raise the money we need to fund in my projections for expansion at a very slow, controlled rate.
[00:13:54.657 --> 00:13:58.479]  And they've hit us a lot, and in the past I would never order enough products, never have enough money,
[00:13:59.926 --> 00:14:03.408]  So then when something was selling out, it would sell out, we wouldn't have it for six months.
[00:14:03.408 --> 00:14:06.130]  So then it was always like, oh, if I had enough product, we could fund everything.
[00:14:06.130 --> 00:14:10.032]  I'm just telling you the inside baseball.
[00:14:10.032 --> 00:14:22.680]  So I've taken everything the last year, everything, and put it into expansion and buying enough product, whether it be supplements or water filters, air filters, supplements, you name it, to be able to fund.
[00:14:22.680 --> 00:14:27.123]  So I do have a luscious glut of things that used to sell out.
[00:14:28.311 --> 00:14:30.632]  So, we've got it.
[00:14:30.632 --> 00:14:34.693]  I've been so focused on political stuff, they've kept me distracted.
[00:14:34.693 --> 00:14:53.437]  This is good for you, but they explained, Alex, I had three hours of financial meetings yesterday, and they explained to me, they said, Alex, Mr. Jones, you have spent so much time on news, and you've also discounted stuff so much, that yeah, yeah, you sell, you know, a thousand tubes of toothpaste today.
[00:14:53.437 --> 00:14:56.098]  Someday, usually it's 500, but you're making $3!
[00:14:56.098 --> 00:14:57.438]  It's not paying the bills!
[00:14:59.002 --> 00:15:02.885]  Well, it doesn't matter, it's great and it's fluoride-free and it's got a little silver dine in it, but it's true.
[00:15:02.885 --> 00:15:09.131]  We've discounted stuff so much, but instead of making 50 bucks off something like DNA Force like I used to, we make 20 bucks.
[00:15:09.131 --> 00:15:12.934]  But that's just how I am, so I went too far discounting things, but I'm still doing it.
[00:15:12.934 --> 00:15:18.879]  I just need everyone listening to go to InfoWorksTour.com and realize we have the new reformulated Ultimate Bone Broth.
[00:15:18.879 --> 00:15:21.121]  It's five or six times stronger than any other bone broth out there.
[00:15:21.121 --> 00:15:25.185]  The amazing things bone broth does for your stamina, your energy, your bones, everything.
[00:15:25.845 --> 00:15:33.369]  It's like each serving is like dozens and dozens of bowls of chicken noodle soup without the calories.
[00:15:33.369 --> 00:15:38.011]  And the turmeric root organic, chaga mushroom, bee pollen, goji berry and more.
[00:15:38.011 --> 00:15:38.651]  It's now $19.95.
[00:15:38.651 --> 00:15:41.613]  I've got a glut of it.
[00:15:41.613 --> 00:15:43.153]  It'll sell out soon.
[00:15:43.153 --> 00:15:43.754]  At cost!
[00:15:44.995 --> 00:15:46.777]  It's usually $60.
[00:15:46.777 --> 00:15:47.498]  $19.95 back in stock.
[00:15:47.498 --> 00:15:48.739]  It just came back in.
[00:15:48.739 --> 00:15:52.224]  But I'm selling it to get it all out of here so you can see how great it is.
[00:15:52.224 --> 00:15:53.986]  Infowarsstore.com.
[00:15:53.986 --> 00:15:55.448]  Ultimate Bone Broth Formula.
[00:15:59.568 --> 00:16:06.033]  You know, if I tried to sit here and tell you about the 60-plus products we have in Fuller's life, it'd take hours.
[00:16:06.033 --> 00:16:08.455]  MycoZX Plus now has a lower price.
[00:16:08.455 --> 00:16:09.636]  It's stronger.
[00:16:09.636 --> 00:16:11.257]  It's the other equation in probiotics.
[00:16:11.257 --> 00:16:14.479]  It knocks out the yeast, the mold, the candida.
[00:16:14.479 --> 00:16:15.600]  It's back in stock.
[00:16:15.600 --> 00:16:18.783]  The Real Red Pill, it's been sold out for months.
[00:16:18.783 --> 00:16:22.566]  It's got the preglanone that's the precursor to all the natural hormones in your body.
[00:16:22.566 --> 00:16:25.668]  Then it's got all the minerals and the vitamins, the amino acids.
[00:16:25.668 --> 00:16:26.549]  So you can upload it.
[00:16:26.549 --> 00:16:27.990]  And our latest product, it goes great.
[00:16:28.450 --> 00:16:35.695]  With the Super Blue Colloidal Silver and Iodine Fortified Toothpaste is Super Blue Silver Immune Gargle.
[00:16:35.695 --> 00:16:36.536]  That's a spray you do.
[00:16:36.536 --> 00:16:37.937]  You can also swallow it.
[00:16:37.937 --> 00:16:43.281]  It's a supplement with iodine, super high-quality silver, and a lot more.
[00:16:43.281 --> 00:16:44.662]  Without you, we couldn't do it.
[00:16:44.662 --> 00:16:54.610]  So thank you all for remembering InfoWareStore.com and remembering that it's not just you that's already awake, but it's other people that aren't awake, and it's so essential to spread the word.
[00:16:54.610 --> 00:16:57.652]  Again, thank you so much for being part of the Second American Revolution.
[00:16:59.272 --> 00:17:05.534]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[00:17:05.534 --> 00:17:09.895]  This powerful combo is perfect for supporting your thyroid and health.
[00:17:09.895 --> 00:17:17.176]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[00:17:17.176 --> 00:17:19.357]  Our super high quality nascent iodine
[00:17:19.617 --> 00:17:25.819]  Is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[00:17:25.819 --> 00:17:33.581]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[00:17:33.581 --> 00:17:40.503]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[00:17:40.863 --> 00:17:47.085]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[00:17:47.085 --> 00:17:50.926]  Take control of your chemistry today with this super combo.
[00:17:50.926 --> 00:17:57.968]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com
[00:18:02.583 --> 00:18:12.006]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:18:12.006 --> 00:18:23.410]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:18:23.410 --> 00:18:29.092]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:18:29.332 --> 00:18:40.836]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:18:40.836 --> 00:18:49.019]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:18:49.019 --> 00:18:51.520]  It's time to take care of your morning routine.
[00:18:51.520 --> 00:18:57.202]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:19:05.100 --> 00:19:07.461]  The Real Red Pill Plus, ladies and gentlemen.
[00:19:07.461 --> 00:19:10.863]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:19:10.863 --> 00:19:17.907]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:19:17.907 --> 00:19:22.750]  The Real Red Pill Plus is an all-new version of the powerhouse preglanum product.
[00:19:22.750 --> 00:19:30.454]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[00:19:30.894 --> 00:19:37.339]  A powerful preglanone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[00:19:37.339 --> 00:19:48.008]  Now, with an extra proprietary energy blend inside, including green tea extract, yerba mate, leaf extract, and more, you can get that extra pick-me-up while supporting your mind and body in a healthy way.
[00:19:48.008 --> 00:19:52.432]  It's got all the great stuff that Real Red Pill has, but it's also got the boost in it.
[00:19:52.432 --> 00:19:56.255]  Get the Real Red Pill Plus at InfoWarStore.com.
[00:20:03.289 --> 00:20:05.922]  You're listening to The Alex Jones Show.
[00:20:29.478 --> 00:20:31.159]  You want to stop tyranny?
[00:20:31.159 --> 00:20:32.800]  Well, so does he.
[00:20:32.800 --> 00:20:40.724]  Live from the Infowars.com studios, it's Alex Jones.
[00:20:40.724 --> 00:20:42.645]  Look at DrudgeReport.com if you're a TV viewer.
[00:20:42.645 --> 00:20:45.046]  If you're a radio listener, go to DrudgeReport.com.
[00:20:45.046 --> 00:20:47.768]  Alex Jones works around Big Tech Man.
[00:20:47.768 --> 00:20:49.369]  Live!
[00:20:49.369 --> 00:20:50.349]  Live!
[00:20:50.349 --> 00:20:52.450]  More viewers than we had two weeks ago.
[00:20:52.450 --> 00:20:53.931]  More radio stations.
[00:20:53.931 --> 00:20:56.292]  More TV stations.
[00:20:56.292 --> 00:20:57.013]  I'll drive her.
[00:20:58.979 --> 00:21:00.381]  Ha ha!
[00:21:00.381 --> 00:21:02.062]  I love Americana.
[00:21:02.062 --> 00:21:05.425]  If I hadn't had all these bad things happen to me, I wouldn't be strong.
[00:21:05.425 --> 00:21:13.311]  If I didn't have friends that love freedom, I'd be dead.
[00:21:13.311 --> 00:21:17.294]  I got a mouth like an alligator!
[00:21:17.294 --> 00:21:19.336]  I want it all!
[00:21:19.336 --> 00:21:25.301]  More power!
[00:21:25.301 --> 00:21:26.461]  Wanna bang heads, baby?
[00:21:26.461 --> 00:21:26.842]  Let's go!
[00:21:28.567 --> 00:21:31.413]  Mental health will drive you mad.
[00:21:31.413 --> 00:21:33.577]  Wake the dead!
[00:21:33.577 --> 00:21:37.184]  That's some poetry right there.
[00:21:37.184 --> 00:21:38.226]  Randy Rose on guitar?
[00:21:58.271 --> 00:22:10.156]  All right, we're back live, ladies and gentlemen.
[00:22:12.466 --> 00:22:15.808]  Let me brief the President and Congress and the world directly.
[00:22:15.808 --> 00:22:17.649]  Let me brief the Pentagon.
[00:22:17.649 --> 00:22:20.191]  Let me brief the Patriots at Fox News.
[00:22:20.191 --> 00:22:23.974]  Let me brief everybody, because that isn't bragging or talking.
[00:22:23.974 --> 00:22:30.818]  I get phone calls that are interesting every couple weeks, but I got phone calls, I guess, Saturday morning and Saturday afternoon.
[00:22:30.818 --> 00:22:37.943]  People are making their rounds, but, man, I got some calls from some very important people folks might have heard about.
[00:22:39.045 --> 00:23:02.227]  I don't know who, maybe, and then other people, and then other people, and then other people, and they were all very pleased, and they were pleased as pie, and I don't know how much I want to say, but let's just say this.
[00:23:02.227 --> 00:23:03.969]  The planets have aligned.
[00:23:07.805 --> 00:23:37.234]  For spectacular action against the globalist and spectacular downfall of Senator Warner, Senator Murphy, and all of them because they have been caught on tape, little birdies confirmed to me, preparing treason against this country and the president to overthrow the election to take over telecommunications and they are, in the words of
[00:23:39.232 --> 00:23:44.858]  A lot of folks, they are effed.
[00:23:44.858 --> 00:23:52.746]  They've got them with all the Russian connections, all the Chinese connections, all the censorship plans, the federal rulings, everything.
[00:23:52.746 --> 00:23:59.333]  These little pigs were so obsessed with the fact that they have unlimited power.
[00:24:00.233 --> 00:24:16.136]  And that they believe because they tune into CNN, and it looks like it's invincible to the few idiots that watch it, that all CNN and MSNBC and the New York Times do is give aid and comfort to their own cadre of criminals!
[00:24:16.136 --> 00:24:21.657]  And that the rest of the world has broken with you.
[00:24:21.657 --> 00:24:24.438]  And even the Chinese are preparing to abandon you.
[00:24:30.143 --> 00:24:45.683]  And oh, that's the other good news, is that you think that the EU, that faltering thing, is going to keep you in power?
[00:24:45.683 --> 00:24:46.564]  You and Juncker?
[00:24:48.079 --> 00:24:52.202]  The grandson of the head Nazi, and then you got Soros, the Nazi collaborator?
[00:24:52.202 --> 00:24:55.005]  What's up with all these Nazis, man?
[00:24:55.005 --> 00:24:59.628]  Always gotta run things, always gotta control speech, always gotta try to piss on America.
[00:24:59.628 --> 00:25:01.790]  Americans are idiots, they're dumb.
[00:25:01.790 --> 00:25:03.611]  We can beat them, they'll never wake up.
[00:25:03.611 --> 00:25:04.912]  Hitler said it.
[00:25:04.912 --> 00:25:06.213]  Juncker said it.
[00:25:06.213 --> 00:25:07.594]  Warner said it.
[00:25:07.594 --> 00:25:09.055]  Murphy said it.
[00:25:09.055 --> 00:25:12.558]  You all got chips on your shoulders.
[00:25:12.558 --> 00:25:13.719]  And you're not gonna win.
[00:25:15.051 --> 00:25:20.335]  So I got a little excited with that last piece of music, so I'm going to have to debate it myself.
[00:25:20.335 --> 00:25:26.379]  So I promise when I come back, I'll just do a gestalt, because I just did a 30-minute live transmission before we went on.
[00:25:26.379 --> 00:25:29.422]  It's on Infowars.com, or it should be soon.
[00:25:29.422 --> 00:25:33.004]  I did it on Twitter, where I just laid out my emergency briefing to the President and the world.
[00:25:33.004 --> 00:25:42.451]  I did a pretty good, concise job for me, with like over 100 articles and documents and internal law firm reports and Warner's report about Internet censorship.
[00:25:42.451 --> 00:25:43.392]  So our next segment
[00:25:44.875 --> 00:25:51.016]  Be super professional, but you just can't play something like Quiet Riot when you come in.
[00:25:51.016 --> 00:25:52.997]  Just play something like Escape from New York.
[00:25:52.997 --> 00:25:54.417]  It's more serious.
[00:25:54.417 --> 00:25:56.538]  Because let me tell you, I get rowdy listening to that song.
[00:25:56.538 --> 00:26:05.020]  I've done some stuff I'm not ashamed of and not really proud of listening to that song, so let's just not play it, okay?
[00:26:05.020 --> 00:26:08.360]  But that's kind of like the battle anthem right there.
[00:26:08.360 --> 00:26:10.861]  But I'm going to behave myself.
[00:26:11.880 --> 00:26:17.163]  I just feel America coming back from the dead and I'm so blessed to be persecuted.
[00:26:17.163 --> 00:26:18.844]  I'm just, my spirit is so strong.
[00:26:18.844 --> 00:26:20.845]  I've never been closer to God.
[00:26:20.845 --> 00:26:23.226]  And I can be a little aggressive with folks.
[00:26:23.226 --> 00:26:25.747]  I apologize to the crew, I was overheating earlier.
[00:26:25.747 --> 00:26:29.409]  It's just that thank you Jesus Christ, my Lord and Savior for everything.
[00:26:29.409 --> 00:26:39.074]  And just thank you for the community of getting to meet people like Matt Drudge and others off record that are patriots, that have all given me an outpouring of support.
[00:26:40.632 --> 00:26:42.633]  And the President and everybody else.
[00:26:42.633 --> 00:26:51.857]  And it's just good to be committed with men like this, and some women, but men mainly, who are just all about free market, all about freedom, all about America.
[00:26:51.857 --> 00:26:56.359]  I'm going to read Trump's tweets coming up defending the First Amendment and saying this purge of conservatives is wrong.
[00:26:56.359 --> 00:26:58.760]  You know, it's a dark time though.
[00:26:58.760 --> 00:26:59.680]  The left is desperate.
[00:26:59.680 --> 00:27:01.061]  They banned PragerU today.
[00:27:01.852 --> 00:27:09.276]  Yeah, they deleted most of their videos, and they banned them on Facebook, or they're shadow banned, so their page is there, but no one can see it.
