[00:00:00.309 --> 00:00:00.890]  We've got it.
[00:10:45.026 --> 00:11:06.893]  Thieves could go around, sometimes from hundreds of yards away, other times from a few feet away, depending on what type of system they had, and scan your RFID-based passport, your RFID-based smart card, your RFID-based keychain or cell phone, whatever system you're using for digital wireless commerce.
[00:11:09.167 --> 00:11:17.709]  And so the government's answer now is, make somebody thumbprint or face scan to be able to even get online.
[00:11:17.709 --> 00:11:22.951]  And you notice, almost all the new laptops coming out, almost all the new keyboards have the thumbprint on them.
[00:11:22.951 --> 00:11:30.333]  Microsoft, what was it, four years ago, had built into their new operating system a internet ID by thumbprint.
[00:11:30.333 --> 00:11:32.014]  It's there waiting.
[00:11:32.014 --> 00:11:32.874]  Well, here it is.
[00:11:35.103 --> 00:11:38.225]  And that's just some of the news that's going to be coming up today.
[00:11:38.225 --> 00:12:01.562]  I want to give you my take on Donald Trump, my take on Ron Paul, Mitt Romney, these different Republican candidates that all have their exploratory committees going for the 2012 election season that is basically already kicked off with Obama's speech last week.
[00:12:02.628 --> 00:12:02.908]  I want to
[00:12:22.546 --> 00:12:30.750]  He may be popular with kind of trendy women voters and people that want a tough guy, a sugar daddy to fix everything for him.
[00:12:30.750 --> 00:12:36.133]  But in Donald Trump's world, he ends up with more, you end up with less.
[00:12:36.133 --> 00:12:38.975]  And he's not talking about abolishing the Federal Reserve.
[00:12:38.975 --> 00:12:43.577]  He's not talking about the corruption of Wall Street, because he's neck deep in it.
[00:12:43.577 --> 00:12:48.980]  You know, he's talking about when we go over and help them Iraqis, let's take their oil.
[00:12:50.182 --> 00:12:52.463]  People are like, yeah, give us some money.
[00:12:52.463 --> 00:12:54.723]  The oil companies already got the oil.
[00:12:54.723 --> 00:12:55.704]  The globalists got it.
[00:12:55.704 --> 00:12:57.884]  We paid for the war, they already got the oil.
[00:12:57.884 --> 00:12:59.325]  Comprende?
[00:12:59.325 --> 00:13:09.327]  And it goes back to this idiot level, very simple psychological understanding that the general public has that we get something out of the empire.
[00:13:09.327 --> 00:13:12.008]  And let's get that oil, that'll get us some money.
[00:13:12.008 --> 00:13:18.130]  The political ruling class steals whatever money comes into the treasury and then some.
[00:13:19.790 --> 00:13:28.036]  And that's what the Republican leadership wants to scapegoat unions and teachers and illegal aliens and people.
[00:13:28.036 --> 00:13:46.509]  When you could get rid of all those folks today, ship them to the moon, and it wouldn't even put a dent in the 1.5 quadrillion in derivatives created by the big six megabanks that they've paid Congress off and threatened through threatening to implode the economy three years ago if we didn't sign on to it.
[00:13:47.475 --> 00:13:57.438]  Now that said, the illegal alien crowd, over 90% of them, when they do end up voting or become citizens, I've seen the Gallup numbers, vote to take my guns.
[00:13:57.438 --> 00:14:01.940]  Over 90% vote to take my private property.
[00:14:01.940 --> 00:14:04.541]  Because the moment they get here, they're put on welfare.
[00:14:06.160 --> 00:14:12.366]  The teacher crowd, most of them vote to take my guns and my private property and tell me what I can and can't do with my life.
[00:14:12.366 --> 00:14:20.032]  They're a collectivist, socialist, control freak, communistic, dangerous group.
[00:14:20.032 --> 00:14:29.320]  Most of these unions are full of good people, but their money is taken, and almost every dime of it given to the most socialistic Democrats and anti-gun groups.
[00:14:29.320 --> 00:14:33.604]  I've been to anti-gun rallies, victim disarmament rallies, and all you see is union people there.
[00:14:34.409 --> 00:14:36.835]  And so let's get one thing straight.
[00:14:36.835 --> 00:14:40.704]  I don't like this group of domesticated hogs.
[00:14:41.786 --> 00:14:51.869]  Who are on the government dole, or on the government trough, and who think they want to collectivize the world so I can be part of their nanny state.
[00:14:51.869 --> 00:14:53.630]  Let's get that straight.
[00:14:53.630 --> 00:14:54.730]  I don't like you.
[00:14:54.730 --> 00:14:56.771]  I don't like what you're doing.
[00:14:56.771 --> 00:15:00.152]  I don't like your overall general position.
[00:15:00.152 --> 00:15:02.493]  Does that mean all the illegal aliens are bad?
[00:15:02.493 --> 00:15:02.753]  No.
[00:15:02.753 --> 00:15:04.214]  Does that mean all the teachers are bad?
[00:15:04.214 --> 00:15:04.774]  No.
[00:15:04.774 --> 00:15:06.194]  Does that mean all the unions are bad?
[00:15:06.194 --> 00:15:06.314]  No.
[00:15:09.246 --> 00:15:17.278]  The big union heads, the Mecha, the La Raza, all those groups on every issue are the opposite of freedom.
[00:15:17.278 --> 00:15:18.680]  So, I'm your enemy.
[00:15:18.680 --> 00:15:19.441]  Just get that straight.
[00:15:22.372 --> 00:15:29.335]  If I could have my Second Amendment and my taxes left alone and have my liberty left alone, I'd put a sombrero on and change my name to Sanchez.
[00:15:29.335 --> 00:15:31.517]  I could care less what color somebody is.
[00:15:31.517 --> 00:15:42.863]  But I don't want the giant poor hordes of people from Mexico coming up here and being turned into political slaves to then become citizens and vote to take my guns because they think they're going to get some more handouts from the government.
[00:15:42.863 --> 00:15:44.264]  Same thing with the unions.
[00:15:44.264 --> 00:15:44.924]  All of it.
[00:15:44.924 --> 00:15:49.747]  I'd go join a union today if they would actually come out with the Bill of Rights and Constitution.
[00:15:50.767 --> 00:15:51.968]  We'll be right back with all the news.
[00:15:51.968 --> 00:15:52.649]  There's so much of it.
[00:15:52.649 --> 00:16:00.575]  I'm going to get into this whole internet, ID, cashless society system.
[00:16:00.575 --> 00:16:07.520]  Over the last year, Alex has told you about, and many of you have experienced, emergencies and disasters in unprecedented numbers.
[00:16:07.520 --> 00:16:10.162]  People have had to literally run for their lives.
[00:16:10.162 --> 00:16:12.604]  Folks, this is Steve Shank with eFoods Direct.
[00:16:12.604 --> 00:16:16.988]  I'm not here to scare you, but when disaster strikes, you won't have time to think.
[00:16:16.988 --> 00:16:18.449]  You must act automatically.
[00:16:18.669 --> 00:16:22.173]  What does a pilot do when the helicopter engine fails in flight?
[00:16:22.173 --> 00:16:24.956]  No time to think, just act automatically.
[00:16:24.956 --> 00:16:33.306]  When the alert is broadcast, the alarm sounds, or the knock comes on your door, you'll need to be ready to act without thinking of what to do or what you need.
[00:16:33.306 --> 00:16:36.089]  You need a 5-Day Extreme Emergency Kit.
[00:16:36.329 --> 00:16:46.011]  With serious supplies and real food to secure two adults for five days, this powerful $300 Extreme Emergency Kit is free with an order of at least $995 from eFoodsDirect.
[00:16:46.011 --> 00:16:48.212]  Go to eFoodsDirect.com slash Alex or call 800-409-5633.
[00:16:48.212 --> 00:16:50.613]  That's eFoodsDirect.com slash Alex, 800-409-5633.
[00:17:00.175 --> 00:17:01.357]  A very wealthy U.S.
[00:17:01.357 --> 00:17:08.284]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[00:17:08.284 --> 00:17:10.827]  He says it will change everything about our lives.
[00:17:10.827 --> 00:17:16.213]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[00:17:16.213 --> 00:17:19.257]  Now this man has made some outrageous predictions over the years.
[00:17:19.257 --> 00:17:21.319]  The crazy part is, he's usually right.
[00:17:21.559 --> 00:17:27.803]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[00:17:27.803 --> 00:17:31.185]  In fact, Barron's called his work a dire prophecy.
[00:17:31.185 --> 00:17:36.968]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[00:17:36.968 --> 00:17:38.609]  And it's a real eye-opener.
[00:17:38.609 --> 00:17:39.910]  I can't stress this enough.
[00:17:39.910 --> 00:17:42.591]  You should at least watch this free video online today.
[00:17:42.591 --> 00:17:43.992]  He explains everything you need to know.
[00:17:44.272 --> 00:17:46.616]  Including simple steps you can take to protect yourself.
[00:17:59.835 --> 00:18:04.038]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[00:18:04.038 --> 00:18:10.441]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[00:18:10.441 --> 00:18:17.826]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[00:18:17.826 --> 00:18:22.708]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[00:18:22.708 --> 00:18:24.830]  Get a free, detailed catalog by calling 800-
[00:18:25.490 --> 00:18:27.953]  As founder and owner for over 63 years, people keep asking me, how's business?
[00:18:42.390 --> 00:18:46.273]  I'm happy to say our business is going down the drain.
[00:18:46.273 --> 00:18:47.453]  Call us at 1-800-340-7091.
[00:18:47.453 --> 00:18:53.717]  Visit our website 5starsoap.com for buying a 1-2 month soap sampler.
[00:18:53.717 --> 00:18:54.158]  Thank you.
[00:19:00.489 --> 00:19:15.964]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:19:15.964 --> 00:19:19.648]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:19:20.649 --> 00:19:33.421]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:19:33.421 --> 00:19:40.687]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:19:41.368 --> 00:19:51.733]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:19:51.733 --> 00:19:55.675]  As well, we are always ready to answer any questions you may have.
[00:19:55.675 --> 00:20:01.177]  That's www.SilverLungs.com.
[00:20:01.177 --> 00:20:07.960]  Coast to coast, direct from Austin, you're listening to the Alex Jones Broadcasting Network.
[00:20:15.407 --> 00:20:21.450]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:20:21.450 --> 00:20:25.832]  You're listening to the Alex Jones Show.
[00:20:25.832 --> 00:20:27.913]  Look, here's the deal.
[00:20:27.913 --> 00:20:35.897]  Some days I get in here and I'm so frustrated and angry because I've studied history, I've studied our system of government.
[00:20:37.057 --> 00:20:46.563]  And I sit there and I look at my children, my three dear, sweet, intelligent children, I look at my wife, and I think about what type of future do they have?
[00:20:46.563 --> 00:20:53.887]  I mean, currently we're seeing the wages of globalism, the wages of a global corporate government, is horrible.
[00:20:56.636 --> 00:21:10.720]  And then I see the general public, I listen to mainline talk radio, Republicans calling in, Democrats, Libertarians, and very few of them really get it and understand what's happening, and that's what's frustrating.
[00:21:10.720 --> 00:21:14.041]  I don't then sit up here and feel like I'm really smart.
[00:21:14.041 --> 00:21:23.204]  It freaks me out that the system has done such a good job of deception and of dumbing people down that even though this information is really pretty simple,
[00:21:25.216 --> 00:21:28.979]  The public doesn't have much of a chance of ever understanding it.
[00:21:28.979 --> 00:21:33.442]  And that's why the globalists are doing such outrageous things.
[00:21:33.442 --> 00:21:39.306]  That's why they now admittedly take your baby's blood at birth for almost 40 years and kept it secret.
[00:21:39.306 --> 00:21:44.829]  That's why the UN gets caught and admits they add sterilants to vaccines worldwide.
[00:21:44.829 --> 00:21:52.415]  That's why governments, in their own handbooks that we've covered here, put the sodium fluoride in the water to reduce your fertility and give you bone cancer.
[00:21:53.499 --> 00:22:04.028]  And they write, again, all these books about why they're doing it to you, and they think it's funny, and they laugh that you'll never read their own publications, like the White House science czar, John P. Holdren.
[00:22:04.028 --> 00:22:09.012]  And the Pentagon announces that they are building the grid to take over the Internet.
[00:22:09.012 --> 00:22:18.780]  And then two months ago, Obama comes out with an announcement through the Department of Commerce that they're going to start breaking in over radio and TV.
[00:22:20.506 --> 00:22:31.648]  With government announcements and that the emergency alert system isn't just over radio and TV now, but that they have control over the internet and the kill switch is in place.
[00:22:31.648 --> 00:22:36.270]  They're just trying to get the accompanying law now.
[00:22:36.270 --> 00:22:43.451]  But when I do get frustrated and angry, then I see things like these reports.
[00:22:43.451 --> 00:22:45.192]  And this is just three of many.
[00:22:45.192 --> 00:22:47.132]  Every report I looked at this weekend was negative.
[00:22:49.595 --> 00:23:03.324]  I've got CNET News, Herald Sun, Wired Magazine, Associated Press here somewhere, and I'm also driving in to do the show today out of my own studios.
[00:23:03.324 --> 00:23:07.307]  I was listening to our local affiliate, 590 AM, with the vignette.
[00:23:08.103 --> 00:23:08.323]  I think?
[00:23:23.137 --> 00:23:50.215]  But to see the White House come out with a straight face and say, yeah, there's a problem with identity theft, and so the IRS is gonna hold your passcodes, and is gonna look at and watch everything you buy, sell, and do, and we're gonna have your health records there, and every other federal agency's gonna have access, along with trusted major institutions.
[00:23:52.148 --> 00:24:15.384]  Now, you see, when you read a North American Union document, or you read a European Union document, we cover this in my film Endgame, the bibliography online is whatistheendgame.com if you want to see these documents, the Treaty of Rome and others, the deal Bush signed that on record was treason, up in Waco six years ago with
[00:24:17.827 --> 00:24:18.268]  We're good.
[00:24:30.057 --> 00:24:32.358]  It was a North American Union Agreement!
[00:24:32.358 --> 00:24:34.299]  Well, right after that happened, Bush didn't care.
[00:24:34.299 --> 00:24:35.760]  And we have this in Endgame.
[00:24:35.760 --> 00:24:41.703]  He came out on C-SPAN with Merkel of Germany and Barroso, the head of the EU at the time.
[00:24:41.703 --> 00:24:43.804]  Now it's Herman Von Ruppe.
[00:24:43.804 --> 00:24:53.409]  But Barroso gets up there and Bush says, we've signed the North American Treaty merging the EU with the North American Union.
[00:24:55.257 --> 00:24:57.618]  2007 we were merged.
[00:24:57.618 --> 00:24:59.419]  I mean, we're in a global government.
[00:24:59.419 --> 00:25:02.221]  The UN operates under 10 regions publicly.
[00:25:02.221 --> 00:25:05.543]  It's in all the official government documents.
[00:25:05.543 --> 00:25:11.286]  My Texas Department of Labor documents are filled out and sent to the North American Union.
[00:25:11.286 --> 00:25:19.450]  If you read on the forms to the Office of the North American Union, it's all official.
[00:25:19.450 --> 00:25:23.292]  And when they sued and Judicial Watch didn't got the SPP documents,
[00:25:24.940 --> 00:25:39.545]  From their meeting in Banff, Canada in 2006, the year after the deal in Texas, and the executives didn't have the power to circumvent the Congress in Mexico, the Congress here, the Parliament in Canada, but they did it!
[00:25:39.545 --> 00:25:51.630]  The executives signed it, and a year later, there's about 112, I'm going from memory, a little over 100 CEOs of Mexico, Canada, and the U.S.
[00:25:53.667 --> 00:26:06.403]  And they were there in a five-day conference, and the minutes are public now, and the first meeting point was, for trusted members of the media here, you're not, you know, you've signed agreements not to talk about this.
[00:26:06.403 --> 00:26:11.230]  We've got to integrate North America through stealth, and so the number one rule is secrecy.
[00:26:13.092 --> 00:26:39.141]  And then for the next few days, the Fortune 100 and Change literally wrote agreements, and then they had working committees with the government heads from the different departments, the different bureaucracies under the executives of the three countries, and then they agreed to use each other's troops to suppress insurrections, and that's now come out in the AP,
[00:26:40.541 --> 00:26:47.047]  Ottawa Citizen, headline, US and Canada use each other's troops to suppress insurrections.
[00:26:47.047 --> 00:26:49.189]  I mean, it's on.
[00:26:49.189 --> 00:26:53.953]  And Mexico signed on to that too.
[00:26:53.953 --> 00:27:04.823]  But see, that one issue is so massive that our government is completely run, not by Congress.
[00:27:04.823 --> 00:27:07.285]  I mean, Congress all the time has to see Homeland Security documents.
[00:27:08.547 --> 00:27:10.089]  And they're told you're not allowed to see it.
[00:27:10.089 --> 00:27:12.072]  Bush signed executive orders.
[00:27:12.072 --> 00:27:14.295]  Obama signed executive orders on record.
[00:27:14.295 --> 00:27:16.238]  And the Homeland Security Committees...
[00:27:17.335 --> 00:27:19.116]  Co-equal with the President!
[00:27:19.116 --> 00:27:22.038]  Say, we'd like to see those, and they say, no, national security.
[00:27:22.038 --> 00:27:27.582]  I mean, ladies and gentlemen, that's because you couldn't get them through government, but through lawsuits.
[00:27:27.582 --> 00:27:44.494]  Bloomberg, two months ago, as you know, got the documents on the trillions of dollars that have been paid out, and almost all of it was to foreign banks, private companies, private individuals, media, thousands of newspapers, MSNBC, CNN,
[00:27:46.041 --> 00:27:48.984]  Direct payments from the Federal Reserve.
[00:27:48.984 --> 00:27:57.431]  The private Federal Reserve gets your money and gives it to Muammar Gaddafi, the German government, the Chinese government, British, Irish.
[00:27:57.431 --> 00:27:59.973]  Everybody's getting this money but us.
[00:27:59.973 --> 00:28:00.634]  Okay?
[00:28:00.634 --> 00:28:12.724]  And I gotta listen to these Republicans sit up there and tell me about some welfare mom is the reason I've got all these taxes going up?
[00:28:12.724 --> 00:28:13.645]  I mean, this is amazing.
[00:28:14.761 --> 00:28:21.303]  And then the AP's got another disinfo article saying super rich see taxes drop dramatically.
[00:28:21.303 --> 00:28:24.585]  That's a lie.
[00:28:24.585 --> 00:28:26.825]  Unless you're talking about the ultra offshore rich.
[00:28:26.825 --> 00:28:31.887]  See, the Republicans tell you that all the rich are perfect and wonderful and did nothing wrong.
[00:28:31.887 --> 00:28:37.449]  No, there's the ultra rich that get their money out of corporate welfare and using government to shut down their competition.
[00:28:37.449 --> 00:28:41.211]  And it's those rich teamed up with the illegal aliens, the labor unions,
[00:28:42.051 --> 00:28:43.492]  They're coming for the guns.
[00:28:43.492 --> 00:28:47.834]  They're going to tell the unwashed masses, we'll give you whatever you want, just take down the rich.
[00:28:47.834 --> 00:28:57.259]  And the poor people think the middle class is the rich, and they're going to shut down the middle class, not because they don't even want their money, so there's no competition to them in the future, and the poor will go on being poor.
[00:29:00.299 --> 00:29:04.842]  This is Alex Jones with five good reasons you should consider buying a solar-powered generator.
[00:29:04.842 --> 00:29:05.763]  Number one.
[00:29:05.763 --> 00:29:09.186]  New climate legislation could easily double or triple your electric bill.
[00:29:09.186 --> 00:29:10.046]  Number two.
[00:29:10.046 --> 00:29:14.950]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:29:14.950 --> 00:29:15.690]  It's true.
[00:29:15.690 --> 00:29:20.554]  Total government control of electricity in the name of smart grid technology is coming.
[00:29:20.554 --> 00:29:21.395]  Number three.
[00:29:21.395 --> 00:29:24.977]  In some areas of the country, the power grid is dangerously overloaded.
