[00:00:00.498 --> 00:00:01.079]  We've got it.
[00:04:02.553 --> 00:04:05.535]  And then there's many cases confirming, even when they're caught on tape, when the
[00:04:09.400 --> 00:04:11.761]  Federal goons tell you you're being punished.
[00:04:11.761 --> 00:04:14.222]  That's why when I go through, they get uppity.
[00:04:14.222 --> 00:04:16.843]  I start explaining, I know your boss is stage 9-11.
[00:04:16.843 --> 00:04:23.766]  And there's not the pleasure in it, so they don't usually abuse me, because I take the pleasure away.
[00:04:23.766 --> 00:04:24.866]  I'm ready to be abused.
[00:04:24.866 --> 00:04:25.567]  I don't care.
[00:04:25.567 --> 00:04:26.827]  I'm good.
[00:04:26.827 --> 00:04:28.208]  I'm constitutional.
[00:04:28.208 --> 00:04:30.549]  I'm historically informed.
[00:04:30.549 --> 00:04:31.409]  I'm for liberty.
[00:04:31.409 --> 00:04:33.650]  I'm with the spirit of 1776.
[00:04:33.650 --> 00:04:36.171]  And I don't care what you do to me.
[00:04:36.171 --> 00:04:38.312]  I crossed over that river a long time ago.
[00:04:41.032 --> 00:04:45.917]  As far as I'm concerned, you know, the coins have already been given to Charon.
[00:04:45.917 --> 00:04:51.684]  Okay, we're gonna come right back on the other side of this break and get into all these huge developments.
[00:04:51.684 --> 00:04:53.846]  And I have a correction to make as well.
[00:04:53.846 --> 00:04:54.267]  Stay with us.
[00:04:59.813 --> 00:05:06.476]  When you're out on the road, the last place you want to be is on the road.
[00:05:06.476 --> 00:05:11.619]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:11.619 --> 00:05:26.787]  There's a place down in Tennessee Where they make blue diamond gusset jeans They sew pride in every stitch Guarantee you love the way they fit
[00:05:28.840 --> 00:05:33.421]  They put a Diamond Gusset in the crotch where you need it most.
[00:05:33.421 --> 00:05:37.262]  Blue Diamond Gussets got it.
[00:05:37.262 --> 00:05:38.482]  Others don't.
[00:05:38.482 --> 00:05:40.643]  We turn jeans inside out.
[00:05:40.643 --> 00:05:42.423]  Diamond Gusset Jeans.
[00:05:42.423 --> 00:05:45.304]  Made in the USA with unparalleled quality.
[00:05:45.304 --> 00:05:51.925]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection so you can ride all day with confidence.
[00:05:51.925 --> 00:05:54.626]  Order yours at gusset.com.
[00:05:54.626 --> 00:05:57.007]  Diamond Gusset Jeans got it.
[00:05:57.007 --> 00:05:57.867]  Others don't.
[00:06:00.202 --> 00:06:05.637]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:06:05.637 --> 00:06:07.923]  Because there's a war on for your mind.
[00:06:16.257 --> 00:06:25.803]  Thank you for joining us on this Father's Day live worldwide transmission against tyranny and defense of liberty.
[00:06:25.803 --> 00:06:27.404]  I'm Alex Jones, your host.
[00:06:27.404 --> 00:06:29.085]  We're here every Sunday, 4 to 6 p.m.
[00:06:29.085 --> 00:06:30.245]  Central, 5 to 7 p.m.
[00:06:30.245 --> 00:06:31.246]  Eastern, 2 to 4 p.m.
[00:06:31.246 --> 00:06:33.787]  Pacific, 3 to 5 p.m.
[00:06:33.787 --> 00:06:39.651]  Mountain, and then of course I come back live during the week, 11 a.m.
[00:06:39.651 --> 00:06:40.791]  to 2 p.m.
[00:06:40.791 --> 00:06:42.693]  All Times Central Standard.
[00:06:43.453 --> 00:06:50.858]  The websites are InfoWars.com and PrisonPlanet.tv.
[00:06:50.858 --> 00:06:59.444]  Okay, let me do something here that I always attempt and almost always fail because as I read each headline, I end up diving into the second or third.
[00:06:59.444 --> 00:07:02.626]  It's kind of like the old Tootsie Pop ad with the owl.
[00:07:02.626 --> 00:07:11.112]  He goes to the wise owl, the kid does, and says, how many licks does it take to get to the center of a Tootsie Pop?
[00:07:12.072 --> 00:07:30.284]  uh... lollipop and uh... the house is one two three and crunches into it says three uh... i'm never able to uh... decade ago i could uh... at the start of the broadcasts and all that but i think it was a good habit i would just read you at least ten of the top stories we'd be covering i never get three or four deep
[00:07:31.364 --> 00:07:34.187]  Uh, without just launching into the third or fourth when I get to.
[00:07:34.187 --> 00:07:39.633]  Uh, but we do have big World War III news, uh, and I've never used that term on air.
[00:07:39.633 --> 00:07:48.562]  Uh, by never using the term, I mean I've never said that it's a serious possibility, and it is a serious possibility now, and I'm not the only...
[00:07:50.043 --> 00:08:01.488]  Analysts saying this so we're gonna be breaking that down at the bottom of the hour That's the big report today, and I assure you that you're gonna want to be joining us to hear that breakdown
[00:08:02.694 --> 00:08:08.539]  Coming up, I will have open phones coming up in the second hour of the Sunday transmission.
[00:08:08.539 --> 00:08:18.389]  We're also simulcasting this radio show in full living multi-camera shoot color at PrisonPlanet.tv, an entire other dimension.
[00:08:18.389 --> 00:08:23.613]  That way I'm not just claiming I have a news article or a video clip or a congressman here in studio.
[00:08:23.613 --> 00:08:24.874]  I'm able to actually show it to you.
[00:08:25.875 --> 00:08:32.121]  Now, and that's really the future of radio is the fusion with video and that's why we've been doing it for more than a decade now.
[00:08:32.121 --> 00:08:38.247]  Okay, let me just go over some of the headlines here for you.
[00:08:38.247 --> 00:08:38.668]  Let me see.
[00:08:41.547 --> 00:08:42.808]  This is out of Forbes.
[00:08:42.808 --> 00:08:48.473]  It says, uh, Texas state officials left sore from TSA pat down.
[00:08:48.473 --> 00:08:50.154]  And by the way, that's in the TSA training.
[00:08:50.154 --> 00:08:53.857]  They actually grab your testicles and squeeze them to make sure they're real.
[00:08:53.857 --> 00:08:56.419]  I have watched them do this to Jesse Ventura.
[00:08:56.419 --> 00:08:59.061]  And he turned red and said, I'm leaving this country.
[00:08:59.061 --> 00:09:00.402]  It's East Germany.
[00:09:00.402 --> 00:09:02.024]  I can't handle it.
[00:09:02.024 --> 00:09:05.246]  I've actually watched them grab his genitals and squeeze them.
[00:09:05.246 --> 00:09:05.707]  Okay.
[00:09:05.707 --> 00:09:07.968]  And I'm just, thank God it didn't happen to me because I can't put up with it.
[00:09:07.968 --> 00:09:08.329]  Okay.
[00:09:08.329 --> 00:09:09.570]  See, I just failed.
[00:09:09.570 --> 00:09:11.031]  I just read one article and I couldn't shut up.
[00:09:12.244 --> 00:09:13.364]  I'm sorry, I'm sorry.
[00:09:13.364 --> 00:09:16.965]  There's over 100 here, all just as evil, okay?
[00:09:16.965 --> 00:09:18.505]  And multiple, they were punished.
[00:09:18.505 --> 00:09:20.946]  They said, you're Texas legislators, get over here.
[00:09:20.946 --> 00:09:24.967]  We're gonna squeeze your private parts.
[00:09:24.967 --> 00:09:26.327]  Sexual assault, oh boy.
[00:09:26.327 --> 00:09:29.748]  Total federal power grab outside the jurisdiction, so many facets.
[00:09:29.748 --> 00:09:32.509]  Oh, it keeps us safe from terrorism, sure it does.
[00:09:32.509 --> 00:09:41.391]  Sacrifice America on the altar of the perseverating ninnying and fetishes over fear of terrorists that are all financed by the globalists, I'm sorry.
[00:09:42.091 --> 00:09:44.132]  Oh, and here's my correction.
[00:09:44.132 --> 00:09:45.932]  I have a correction to make.
[00:09:45.932 --> 00:09:51.154]  I heard, and I'm not even going to attack him, because I know how the disinfo works.
[00:09:51.154 --> 00:10:03.258]  I heard local talk radio last week announce Rick Perry had added to the special session, something I said he wouldn't do, to bring the bill back up to ban TSA ripe downs here in Texas.
[00:10:03.258 --> 00:10:04.078]  It's already against the law.
[00:10:05.490 --> 00:10:09.254]  Multiple district attorneys on from around the country.
[00:10:09.254 --> 00:10:10.916]  There's already laws on the books.
[00:10:10.916 --> 00:10:13.499]  A cop can't come up without a warrant and grab your genitals.
[00:10:13.499 --> 00:10:14.600]  An FBI agent can't.
[00:10:14.600 --> 00:10:15.782]  You can't.
[00:10:15.782 --> 00:10:17.464]  The dog catcher can't.
[00:10:17.464 --> 00:10:18.405]  A Keebler elf can't.
[00:10:18.405 --> 00:10:24.051]  Nobody can but this new unbonded goon force who are now on the streets of America in high school proms.
[00:10:29.195 --> 00:10:36.020]  Looking at these reports here, I heard the report, I went and looked it up that morning, couldn't find it, but I just went with it.
[00:10:36.020 --> 00:10:40.062]  And I should learn not to trust mainstream media because they said Rick Perry had added it.
[00:10:40.062 --> 00:10:46.527]  Well, actually, I made some phone calls Friday and today and discovered that no, they're trying to shield Rick Perry.
[00:10:46.527 --> 00:10:51.470]  The Republican leadership is because this is a big national hot button issue and he's getting ready to run for president.
[00:10:51.470 --> 00:10:52.771]  I know he promised you he wouldn't.
[00:10:52.771 --> 00:10:53.891]  That was the guarantee he would.
[00:10:53.891 --> 00:10:55.633]  I told you a year and a half ago he was.
[00:10:55.633 --> 00:10:56.733]  And just wait.
[00:10:56.733 --> 00:10:59.075]  Don't hold your breath for him not to run because you're
[00:10:59.155 --> 00:11:03.717]  You're not going to be alive.
[00:11:03.717 --> 00:11:04.418]  He's running.
[00:11:04.418 --> 00:11:06.239]  You better believe it.
[00:11:06.239 --> 00:11:09.040]  But they said, yeah, he added it.
[00:11:09.040 --> 00:11:09.841]  No, technically.
[00:11:10.973 --> 00:11:17.340]  Technically, the Leader of the House and Leader of the Senate can re-add it, and they've now got way more than the sponsors they need to pass it.
[00:11:17.340 --> 00:11:22.125]  They had a unanimous vote a month ago, 138-0 in the House, and they had 131-1, and they only had one abstaining vote in the Senate.
[00:11:22.125 --> 00:11:25.148]  And it got killed by Perry through his Lieutenant Governor.
[00:11:31.795 --> 00:11:35.197]  But Dewhurst got in so much trouble, he quietly slipped it back in.
[00:11:35.197 --> 00:11:36.979]  But it's only a recommendation.
[00:11:36.979 --> 00:11:42.443]  So even if it passes the House and Senate, Perry, before the final vote, can kill it.
[00:11:43.303 --> 00:11:45.624]  And he's not re-entered it.
[00:11:45.624 --> 00:11:50.465]  And the Washington Times is saying, editorial, Rick Perry versus the TSA.
[00:11:50.465 --> 00:11:53.846]  And they say, help us, you're our only hope.
[00:11:53.846 --> 00:11:55.506]  And it just goes on and on.
[00:11:55.506 --> 00:12:04.208]  Meanwhile, the Texas House members are being put on the rack and being literally tortured by TSA.
[00:12:04.208 --> 00:12:07.169]  And we've got a clip of that newscast coming up.
[00:12:08.729 --> 00:12:11.536]  We're going to cover that first when we come back from this break.
[00:12:11.536 --> 00:12:15.044]  Let me tell you about some of the other news here.
[00:12:15.044 --> 00:12:16.667]  Tell me if you hear the hypocrisy here.
[00:12:17.665 --> 00:12:25.071]  And it's multi-layered, because I happen to know the law in all 50 states, because I've had top constitutional lawyers on to break it down, and I've looked it up myself.
[00:12:25.071 --> 00:12:27.473]  It's not illegal to spank your children.
[00:12:27.473 --> 00:12:30.876]  But here's News 8 out of Corpus Christi, Texas.
[00:12:30.876 --> 00:12:33.078]  We're on a great AM station down there.
[00:12:33.078 --> 00:12:36.641]  This is out of CBS News 8.
[00:12:36.641 --> 00:12:41.785]  Judge has harsh words for mom before sentencing her for spanking her child.
[00:12:43.400 --> 00:12:47.626]  And it goes on, the child was not hurt, but it doesn't matter.
[00:12:47.626 --> 00:12:50.951]  And she's on five years probation for it.
[00:12:50.951 --> 00:12:54.336]  Now, let me throw you for a loop here.
[00:12:54.336 --> 00:12:56.760]  Here's the Texas Tribune from a month ago.
[00:12:56.760 --> 00:12:59.384]  House says no to parental consent for spanking.
[00:13:00.728 --> 00:13:01.568]  That's right.
[00:13:01.568 --> 00:13:07.610]  They tried to pass a law that parents have to give consent before they can be paddled at public school by a large board.
[00:13:07.610 --> 00:13:10.411]  I've got plenty of purple bruises from it.
[00:13:10.411 --> 00:13:16.873]  By the way, probably one of the only reasons I'm still alive was that I was disciplined by my parents and by the public school.
[00:13:16.873 --> 00:13:22.575]  And they are independent school districts, I thought, and if that's what the school board wants, that's what you get.
[00:13:22.575 --> 00:13:29.958]  And they need to be paddled and they need to be run, too, as well, during the lunch hour if they're misbehaving, or there'll be a bunch of wild animals.
[00:13:31.069 --> 00:13:36.851]  But don't worry, once they get out of school or get tasered and killed in prison, they'll learn about reality.
[00:13:36.851 --> 00:13:43.833]  But, wait a minute, the school can paddle your child, but you can't.
[00:13:43.833 --> 00:13:47.234]  I mean, the school can leave you purple, but you can't.
[00:13:47.234 --> 00:13:51.036]  Well, there is no law in Texas against spanking your child.
[00:13:51.036 --> 00:13:52.816]  You can look up the codes.
[00:13:52.816 --> 00:13:57.418]  But see, there are plenty of judges that put people in jail for things that aren't illegal.
[00:13:58.502 --> 00:14:01.686]  And if you actually read deeper, this is not really the judge's ruling.
[00:14:01.686 --> 00:14:07.834]  They tricked the woman into signing on to a plea bargain.
[00:14:07.834 --> 00:14:16.885]  That's how in Texas, and we exposed this now 11 years ago, the ASAP program, it was a federal grant, they were piloting it for all the state, where children
[00:14:18.649 --> 00:14:30.277]  When they're late for school three times in a semester, we're charged with truancy, and then parents were called in and the kids were put on probation, but it was a further judification, which puts you on probation for six months.
[00:14:30.277 --> 00:14:36.381]  Then when you make the next mistake, you're officially on it, and Judge Gene Muir was on the news screaming at them and having them sign documents.
[00:14:36.381 --> 00:14:46.588]  Anybody who knows real law and due process knew that that was a kangaroo fraud, that they were inducing, through fraud and through ignorance, the people to waive their rights, and that's how this was done.
[00:14:47.228 --> 00:14:51.110]  And then they parade these TV newscasts out there.
[00:14:51.110 --> 00:14:53.951]  The reporters are ignorant and dumb as a box of rocks.
[00:14:53.951 --> 00:14:56.753]  The parents are ignorant and don't know what's going on.
[00:14:56.753 --> 00:15:00.234]  And the people perish for lack of knowledge, as Christ said.
[00:15:00.234 --> 00:15:01.435]  Or who wants to listen to him, though?
[00:15:03.762 --> 00:15:05.904]  Let me tell you, you've got knowledge, folks.
[00:15:05.904 --> 00:15:07.204]  You're powerful.
[00:15:07.204 --> 00:15:07.965]  You've got knowledge.
[00:15:07.965 --> 00:15:09.086]  You've become wealthy.
[00:15:09.086 --> 00:15:10.046]  You know where to invest.
[00:15:10.046 --> 00:15:10.807]  You've got knowledge.
[00:15:10.807 --> 00:15:12.768]  Your family prospers.
[00:15:12.768 --> 00:15:13.789]  You don't have knowledge.
[00:15:13.789 --> 00:15:21.494]  Oh, I know, you've got knowledge about American Idol and Dancing with the Stars and Two and a Half Men and you've got knowledge about your football team.
[00:15:21.494 --> 00:15:23.035]  You know all the plays.
[00:15:23.035 --> 00:15:26.097]  So don't tell me you couldn't learn about your liberties and your freedom.
[00:15:28.322 --> 00:15:35.972]  See, if you knew about liberties and freedoms in history, you'd know how dangerous it is once governments start doing this, and where it always leads.
[00:15:35.972 --> 00:15:36.572]  Total tyranny.
[00:15:37.543 --> 00:15:45.165]  And you'd also know that not only can the TSA not grab your genitals, they can't be operating in your state.
[00:15:45.165 --> 00:15:47.005]  It's a federal power grab.
[00:15:47.005 --> 00:15:48.726]  It's called the 10th and 9th Amendment.
[00:15:48.726 --> 00:15:50.866]  Why do we have states if it doesn't exist?
[00:15:50.866 --> 00:15:53.107]  You know, don't give me that argument the feds can do whatever they want.
[00:15:53.107 --> 00:15:54.527]  Why do we have states?
[00:15:54.527 --> 00:15:57.808]  For you ignoramuses out there that are new listeners and think I'm lying to you.
[00:15:57.808 --> 00:15:59.068]  We'll be right back, I'm on fire!
[00:16:01.346 --> 00:16:05.629]  In the past two months, over 2,000 natural disasters have been recorded.
[00:16:05.629 --> 00:16:09.953]  With the ongoing economic crash, millions of Americans can't afford food.
[00:16:09.953 --> 00:16:15.217]  Also, because of the exploding price of fuel, many farmers can't afford to plant their crops.
[00:16:15.217 --> 00:16:18.579]  We must take control of our greatest dependency, food.
[00:16:18.579 --> 00:16:23.683]  Folks, you can trust eFoods Direct, the 28-year veteran of long-term storable foods.
[00:16:23.683 --> 00:16:24.564]  And they're here to help.
[00:16:24.804 --> 00:16:32.706]  For a limited time when you place your order for a three-week supply of the best storable food on the planet, you will receive the fourth week absolutely free.
[00:16:32.706 --> 00:16:38.187]  You will save $75 and receive a full month's supply for less than $8 a day.
[00:16:38.187 --> 00:16:40.028]  This offer ends on June 22nd.
[00:16:40.028 --> 00:16:44.149]  So act now and buy three to get the fourth one free from eFoodsDirect.
[00:16:44.149 --> 00:16:46.129]  Call 800-409-5633 or go online to eFoodsDirect.com forward slash Alex.
[00:16:50.430 --> 00:16:51.793]  Your order deadline is June 22nd.
[00:16:51.793 --> 00:16:55.339]  To buy three and get one free, call 800-409-5633 or visit efoodsdirect.com forward slash Alex.
[00:17:04.355 --> 00:17:05.616]  Tyranny is here.
[00:17:05.616 --> 00:17:09.480]  The grim future foretold in 1984 has become reality.
[00:17:09.480 --> 00:17:11.762]  It really says that the state is God.
[00:17:11.762 --> 00:17:17.647]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:17:17.647 --> 00:17:23.893]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:17:24.293 --> 00:17:30.276]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:17:30.276 --> 00:17:34.458]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:17:34.458 --> 00:17:38.741]  Prepare to enter the secretive world of emergency dictatorship.
[00:17:38.741 --> 00:17:44.684]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[00:17:44.684 --> 00:17:48.246]  It's only the beginning of the New World Order's hellish plan.
[00:17:48.246 --> 00:17:50.227]  The police state isn't coming.
[00:17:50.227 --> 00:17:50.647]  It's here.
[00:17:51.327 --> 00:18:01.110]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:18:01.110 --> 00:18:02.811]  Hi folks, this is Alex Jones.
[00:18:02.811 --> 00:18:08.113]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:18:08.113 --> 00:18:09.653]  Saving means to make money.
[00:18:09.653 --> 00:18:18.436]  The Calbin Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:18:19.176 --> 00:18:26.718]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:18:26.718 --> 00:18:34.719]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:18:34.719 --> 00:18:42.100]  If you want something better, if you want something you've never had before, you had to do something you've never done before, getting a free catalog is easy by calling 800-340-7091.
[00:18:44.881 --> 00:18:48.104]  Or see Calvin on the web at FiveStarSoap.com.
[00:18:48.104 --> 00:18:50.466]  Take charge of your health now by calling 800-340-7091.
[00:18:50.466 --> 00:18:52.608]  Or see Calvin on the web at FiveStarSoap.com.
[00:18:59.585 --> 00:19:04.128]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:19:04.128 --> 00:19:05.048]  Number 1.
[00:19:05.048 --> 00:19:08.471]  New climate legislation could easily double or triple your electric bill.
[00:19:08.471 --> 00:19:09.331]  Number 2.
[00:19:09.331 --> 00:19:14.234]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:19:14.234 --> 00:19:14.975]  It's true.
[00:19:14.975 --> 00:19:19.838]  Total government control of electricity in the name of smart grid technology is coming.
[00:19:19.838 --> 00:19:20.678]  Number 3.
[00:19:20.678 --> 00:19:24.261]  In some areas of the country, the power grid is dangerously overloaded.
[00:19:24.261 --> 00:19:27.963]  And now, new socialist legislation is only compounding the problem.
[00:19:28.163 --> 00:19:28.944]  Number 4.
[00:19:28.944 --> 00:19:31.706]  Dangerous weather is always a threat to local grids.
[00:19:31.706 --> 00:19:35.390]  Every year, thousands of families lose their power from weather-related outages.
[00:19:35.390 --> 00:19:36.191]  Number 5.
[00:19:36.191 --> 00:19:40.334]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:19:40.334 --> 00:19:45.099]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:19:45.379 --> 00:19:49.543]  You can get more information at www.mysolarbackup.com.
[00:19:49.543 --> 00:19:51.345]  That's mysolarbackup.com.
[00:19:51.345 --> 00:19:53.587]  Remember, the government doesn't own the sun.
[00:19:53.587 --> 00:19:56.209]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:19:56.209 --> 00:20:02.895]  Coast to Coast.
[00:20:02.895 --> 00:20:04.937]  Direct from Austin.
[00:20:04.937 --> 00:20:08.180]  You're listening to the Alex Jones Broadcasting Network.
[00:20:19.224 --> 00:20:20.945]  We are on the march.
[00:20:20.945 --> 00:20:24.128]  The empire is on the run.
[00:20:24.128 --> 00:20:31.695]  Alex Jones and the GCN Radio Network.
[00:20:31.695 --> 00:20:36.118]  Thanks for joining us as we defend the land of the free, home of the brave.
[00:20:36.118 --> 00:20:44.626]  Remember back when that wasn't a joke and the whole world marveled at our private property rights, our family rights, our second amendment?
[00:20:47.059 --> 00:20:51.161]  The great engine of wealth all over the world was our republic.
[00:20:51.161 --> 00:21:04.329]  Now, I just saw another big university report in the LA Times last week about how we're ranked at the bottom of industrialized countries for freedom, and now ranking behind many third world nations.
[00:21:04.329 --> 00:21:06.291]  We are not the land of the free, home of the brave.
[00:21:06.291 --> 00:21:11.594]  There's still some free speech, still some second amendment, still some property rights.
[00:21:12.878 --> 00:21:14.999]  But all of that is being overthrown.
[00:21:14.999 --> 00:21:35.272]  Let me tell you, when the president can tell you, you've got to buy healthcare, as if that isn't unconstitutional, of course it is, but then give thousands of companies, who are his buddies, waivers, where they don't have to buy it for their employees, that is outright hardcore mafia.
[00:21:35.272 --> 00:21:37.373]  But why not?
[00:21:37.373 --> 00:21:37.853]  Why not?
[00:21:37.853 --> 00:21:38.794]  If 11 years ago,
[00:21:39.926 --> 00:21:47.952]  They could sign a secret deal with the VA, now public for a year, to take all the death benefits of World War II troops right through to modern troops.
[00:21:47.952 --> 00:21:57.500]  That's right, you got out a desert storm, one or two, you die in a car wreck, your wife thinks she's getting that insurance check from all that money you put in from your paycheck, you're not getting it.
[00:21:57.500 --> 00:22:00.963]  The government signed a deal to let the big insurance companies take it.
[00:22:02.315 --> 00:22:08.078]  You see, people better grow up and realize just how corrupt this government is.
[00:22:08.078 --> 00:22:12.020]  And they need to grow up and learn who runs the government.
[00:22:12.020 --> 00:22:20.025]  Foreign, offshore, totally ruthless megabanks that have overthrown hundreds of third world countries.
[00:22:20.025 --> 00:22:23.206]  And every time I say that, I get emails going, hundreds of countries?
[00:22:23.206 --> 00:22:24.547]  Yeah, there's over 180 countries in the world.
[00:22:27.230 --> 00:22:37.059]  And almost every one of them is economically overthrown and raped on average every decade.
[00:22:37.059 --> 00:22:39.221]  Argentina, Mexico, Nigeria.
[00:22:39.221 --> 00:22:40.522]  You want me to go on?
[00:22:40.522 --> 00:22:42.824]  See, I happen to be an expert on this.
[00:22:42.824 --> 00:22:46.468]  You're an expert on football, if you're a new listener.
[00:22:46.468 --> 00:22:50.532]  You're an expert on volleyball championships coming up.
[00:22:50.532 --> 00:22:51.893]  I'm an expert on the real world.
[00:22:55.828 --> 00:23:11.277]  And I happen to know what happens in history when people let government get out of control, people get hurt real bad, society and civilization degenerates, and in every case, masses of people get killed.
[00:23:11.277 --> 00:23:13.879]  Giant war start.
[00:23:13.879 --> 00:23:21.824]  Every thug, every control freak gets a job with the government and with the in-crowd raping, robbing, and stealing.
[00:23:22.981 --> 00:23:33.204]  And all the fruits of big government, all the fruits of the Constitution and Bill of Rights being gone are now manifest.
[00:23:33.204 --> 00:23:36.825]  The hedge of protection is gone.
[00:23:36.825 --> 00:23:41.546]  Number one in education 50 years ago, now ranking behind every industrialized country.
[00:23:45.546 --> 00:23:48.367]  Longest life expectancy, 50-something years ago.
[00:23:48.367 --> 00:23:50.527]  Now the lowest in the industrialized world.
[00:23:50.527 --> 00:23:51.748]  Should I keep going?
[00:23:51.748 --> 00:23:54.089]  We are becoming a cursed nation.
[00:23:54.089 --> 00:23:56.089]  And I'm not giving you some Bible speech here.
[00:23:56.089 --> 00:23:58.370]  I'm talking about cursed by corruption.
[00:23:58.370 --> 00:24:02.651]  Cursed by not learning the lessons of history.
[00:24:02.651 --> 00:24:05.172]  Well, there's three different ways to learn, they say.
[00:24:05.172 --> 00:24:10.333]  There's by experience, there's by teaching, and there's by revelation.
